"Time","pod:productcatalogservice-w3-66565874fb-pdq2m_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-mpqcf_service:redis-cart_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-cpnbj_service:recommendationservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-dfm2g_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-96lkr_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-vbvv6_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-9f97cf96-cdgkl_service:adservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-wrv8r_service:currencyservice_node:worker--3.novalocal","pod:frontend-w1-6646bc856b-2758p_service:frontend_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-bpsf7_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-2v5n7_service:recommendationservice_node:worker--4","pod:productcatalogservice-w2-56c4dd84bf-qlwq7_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-59ff89795c-5x4zh_service:cartservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-29wkc_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-j7g7q_service:currencyservice_node:worker--4","pod:frontend-w4-8ddd87c7b-46pv6_service:frontend_node:worker--4","pod:currencyservice-w1-649d8c7669-89cgv_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-2nk5v_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-zwz2x_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-66565874fb-dt4gj_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w2-cd78b8fd6-fp9vp_service:currencyservice_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-66kpl_service:frontend_node:worker--4","pod:productcatalogservice-w4-8649bb655b-twjx6_service:productcatalogservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-kv4c5_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-ktsfs_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-t9w3n_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-5fdf77f88c-swjtm_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-cn2p7_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-rfbz7_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-hr74h_service:currencyservice_node:worker--4","pod:cartservice-w1-6d5d8bb6bc-74hrk_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-bttpd_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-79pk8_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-69tlb_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w1-76766bdfb6-slflp_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w3-5bbcb977f8-mqwkg_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-jzr8r_service:frontend_node:worker--4","pod:productcatalogservice-w4-8649bb655b-vrftm_service:productcatalogservice_node:worker--4","pod:frontend-w1-6646bc856b-ntfwb_service:frontend_node:worker--1.novalocal","pod:frontend-w2-599b6846df-24dt7_service:frontend_node:worker--2.novalocal","pod:frontend-w2-599b6846df-jvwbz_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-b475j_service:recommendationservice_node:worker--2.novalocal"
1638811792.667,0.16097193360571663,0.011395738612368393,0.04090525320264866,0.042511525268257314,0.656039511730137,0.04414788344576316,0.3110678829328721,0.5729122524260193,0.5280313504368276,0.6304334744000603,0.03950195205602748,0.14425705565492675,0.30325126506514494,0.6294774174235078,0.5185854972170757,0.5617297362234723,0.6211995193349671,0.5713504369068791,0.0434487697932964,0.1607214124722165,0.5288149490074081,0.5658633125348785,0.1406339787141292,0.18898845919548302,0.05136825538050509,0.05508167143463481,0.023042593953831826,0.14553618130719143,0.5802230766821408,0.49727392096550105,0.26039628064659126,0.17904885347593202,0.5339852817495325,0.04628759267696564,0.30945314459178663,0.0453307663528828,0.5589199971798268,0.1410226676543988,0.6020127053574381,0.6055960332235539,0.5866224272341116,0.04350848446614622
1638811807.693,0.1612312240975283,0.011788463781595322,0.03908421891218189,0.04122597190215598,0.6115026822756853,0.04403006544246786,0.3103261994925889,0.5736353405557162,0.5204590420790096,0.6301240656506277,0.039675197807755094,0.14488307468490857,0.2994169571434705,0.6307719639592444,0.5175860602818534,0.5842865403499613,0.6272167515341659,0.5702036815025867,0.043829832197905164,0.16115301928231288,0.5305985853966555,0.5666279013386966,0.14057707666607483,0.1838046005398416,0.05188285589560174,0.051695519691229916,0.02478319434514158,0.1457399127554309,0.5806412863360526,0.5188236571108721,0.252248679009259,0.18877112718530561,0.5354943840550196,0.04690609769173648,0.28880918873352623,0.0450822975744634,0.5857334962435707,0.13541749833476857,0.6089184358299689,0.6074982390833846,0.5859450227820642,0.043147403414417945
1638811822.775,0.1614870934471151,0.011861624553647674,0.04056808934151909,0.042612855036968364,0.6105177326567036,0.04389057292356173,0.30840030742745084,0.572093770496163,0.5207075338181745,0.6327415482893297,0.040939239844751826,0.14539788889860408,0.2993936264211369,0.6310711882171545,0.5187185964701991,0.5861338401709472,0.6047652770770391,0.5685357936649956,0.044526990260806754,0.16124615321024763,0.5300743735298953,0.5687039328234229,0.14068004232375259,0.16805903223375,0.05109796497772395,0.052167668109988956,0.02440816992942194,0.1453118354950355,0.5813527011093526,0.5195718858892152,0.25791769794464403,0.19292181872417014,0.5345711603859955,0.04653659447385787,0.3083411500770613,0.04546089029072764,0.5872796361426655,0.14135174442910872,0.5630341246257596,0.6074585715483098,0.585437292841654,0.04352394199922967
1638811837.814,0.1614870934471151,0.011861624553647674,0.04056808934151909,0.042612855036968364,0.6105177326567036,0.04389057292356173,0.30840030742745084,0.572093770496163,0.5207075338181745,0.6327415482893297,0.040939239844751826,0.14539788889860408,0.2993936264211369,0.6310711882171545,0.5187185964701991,0.5861338401709472,0.6047652770770391,0.5685357936649956,0.044526990260806754,0.16124615321024763,0.5300743735298953,0.5687039328234229,0.14068004232375259,0.16805903223375,0.05109796497772395,0.052167668109988956,0.02440816992942194,0.1453118354950355,0.5813527011093526,0.5195718858892152,0.25791769794464403,0.19292181872417014,0.5345711603859955,0.04653659447385787,0.3083411500770613,0.04546089029072764,0.5872796361426655,0.14135174442910872,0.5630341246257596,0.6074585715483098,0.585437292841654,0.04352394199922967
1638811852.849,0.1611197593724048,0.01207917449917177,0.040094134210035805,0.041126145428656,0.6385527692235893,0.0444837708380757,0.30775509443540494,0.5715541427131069,0.4946537124604785,0.6345653680440771,0.04207739630565906,0.1463547295712207,0.29951358922737786,0.6311916858163953,0.5180086915785591,0.5452108158446235,0.6370977818463581,0.5687906752319799,0.04540640549367062,0.16142251147347603,0.531662080396621,0.5716712315946497,0.14010178559707306,0.18317145401001564,0.05375258697901361,0.0543048442925478,0.026704648897417603,0.14641940342731036,0.5813661992840853,0.48146208041278094,0.2642746366392863,0.17982189934238846,0.5348161461501859,0.046563045068499787,0.2957836833375247,0.04553105584107561,0.5752627546570852,0.14139091566734519,0.5507716081785552,0.6092078913689807,0.5866574955614083,0.04385347594815293
1638811867.893,0.1611197593724048,0.01207917449917177,0.040094134210035805,0.041126145428656,0.6385527692235893,0.0444837708380757,0.30775509443540494,0.5715541427131069,0.4946537124604785,0.6345653680440771,0.04207739630565906,0.1463547295712207,0.29951358922737786,0.6311916858163953,0.5180086915785591,0.5452108158446235,0.6370977818463581,0.5687906752319799,0.04540640549367062,0.16142251147347603,0.531662080396621,0.5716712315946497,0.14010178559707306,0.18317145401001564,0.05375258697901361,0.0543048442925478,0.026704648897417603,0.14641940342731036,0.5813661992840853,0.48146208041278094,0.2642746366392863,0.17982189934238846,0.5348161461501859,0.046563045068499787,0.2957836833375247,0.04553105584107561,0.5752627546570852,0.14139091566734519,0.5507716081785552,0.6092078913689807,0.5866574955614083,0.04385347594815293
1638811882.941,0.1611380711729732,0.01247173398294912,0.040391790551914726,0.04083856874827084,0.6278056344282374,0.04454962641013849,0.30718369515810806,0.572255267309437,0.49303039102366397,0.6333789248147172,0.041799165502997684,0.14655019365435884,0.3002731827851851,0.6309088716981136,0.4798126833365215,0.5808849667246161,0.5778661837750737,0.5690468906428455,0.04505638771927962,0.16169676929328194,0.5312700378778026,0.572238395787704,0.13790192942558813,0.18407309767306207,0.05263268960734115,0.050516436215941055,0.024876606037941326,0.1465320743059381,0.5815897483189171,0.5048949331597308,0.26427705787054406,0.17714042480198963,0.5343702971534544,0.04671573619782189,0.30825588061242737,0.04596784860095113,0.5910920570121095,0.13837075642351682,0.5873288633966013,0.6079245914557576,0.5856497554415494,0.04374191933328009
1638811897.985,0.1611380711729732,0.01247173398294912,0.040391790551914726,0.04083856874827084,0.6278056344282374,0.04454962641013849,0.30718369515810806,0.572255267309437,0.49303039102366397,0.6333789248147172,0.041799165502997684,0.14655019365435884,0.3002731827851851,0.6309088716981136,0.4798126833365215,0.5808849667246161,0.5778661837750737,0.5690468906428455,0.04505638771927962,0.16169676929328194,0.5312700378778026,0.572238395787704,0.13790192942558813,0.18407309767306207,0.05263268960734115,0.050516436215941055,0.024876606037941326,0.1465320743059381,0.5815897483189171,0.5048949331597308,0.26427705787054406,0.17714042480198963,0.5343702971534544,0.04671573619782189,0.30825588061242737,0.04596784860095113,0.5910920570121095,0.13837075642351682,0.5873288633966013,0.6079245914557576,0.5856497554415494,0.04374191933328009
1638811913.032,0.16170700365788349,0.012580506045106528,0.0408636682231682,0.04179578452939747,0.6064554669076665,0.04465646900807352,0.3064334015855567,0.5728944297477674,0.49589797662148694,0.63310808341258,0.042337801420674476,0.14716760786895722,0.300812366479699,0.6307569033279825,0.4973838840561017,0.5770869269902621,0.6121982240207504,0.5676986135122798,0.0454544554591417,0.16144759829492927,0.5310372347367952,0.5725398771778218,0.1404940871246989,0.19395147174719474,0.05638461626376125,0.04943817982835005,0.02456112494604045,0.14669870133335308,0.5805172711403266,0.5176874019481619,0.26225103459367094,0.1816885659147362,0.5331425500260084,0.046063613614695645,0.2699066262446807,0.04612414219634279,0.5908888369216486,0.14115138343152595,0.5952717642998,0.6091902606222921,0.5837414656018125,0.04357314107228711
1638811928.051,0.16170700365788349,0.012580506045106528,0.0408636682231682,0.04179578452939747,0.6064554669076665,0.04465646900807352,0.3064334015855567,0.5728944297477674,0.49589797662148694,0.63310808341258,0.042337801420674476,0.14716760786895722,0.300812366479699,0.6307569033279825,0.4973838840561017,0.5770869269902621,0.6121982240207504,0.5676986135122798,0.0454544554591417,0.16144759829492927,0.5310372347367952,0.5725398771778218,0.1404940871246989,0.19395147174719474,0.05638461626376125,0.04943817982835005,0.02456112494604045,0.14669870133335308,0.5805172711403266,0.5176874019481619,0.26225103459367094,0.1816885659147362,0.5331425500260084,0.046063613614695645,0.2699066262446807,0.04612414219634279,0.5908888369216486,0.14115138343152595,0.5952717642998,0.6091902606222921,0.5837414656018125,0.04357314107228711
1638811943.075,0.1619270765468118,0.01253770879332016,0.039472270689215605,0.04177426941124239,0.6406948028421215,0.04426381019983308,0.30555080129381185,0.5724723908489878,0.48313212635284797,0.634114266187946,0.04231114672874116,0.14660717370908932,0.3002940883219678,0.6297318489634427,0.5027608896830882,0.5750895877096082,0.6176415767312289,0.5645714778036263,0.045367960330499606,0.16081094635148696,0.5299370491628794,0.5698387666314408,0.14110375634929073,0.16774621038780219,0.05662125262044287,0.04926417326598422,0.02523655086338105,0.1464862505657513,0.579349328127133,0.5170477636662244,0.2681702690158291,0.19046000552647938,0.5316313018028648,0.04575624755419799,0.28075832610402723,0.04661363419413968,0.5815586190211885,0.1409957314672288,0.5772615466898446,0.6094877726495556,0.5811987305377353,0.04412799926269627
1638811958.108,0.1619270765468118,0.01253770879332016,0.039472270689215605,0.04177426941124239,0.6406948028421215,0.04426381019983308,0.30555080129381185,0.5724723908489878,0.48313212635284797,0.634114266187946,0.04231114672874116,0.14660717370908932,0.3002940883219678,0.6297318489634427,0.5027608896830882,0.5750895877096082,0.6176415767312289,0.5645714778036263,0.045367960330499606,0.16081094635148696,0.5299370491628794,0.5698387666314408,0.14110375634929073,0.16774621038780219,0.05662125262044287,0.04926417326598422,0.02523655086338105,0.1464862505657513,0.579349328127133,0.5170477636662244,0.2681702690158291,0.19046000552647938,0.5316313018028648,0.04575624755419799,0.28075832610402723,0.04661363419413968,0.5815586190211885,0.1409957314672288,0.5772615466898446,0.6094877726495556,0.5811987305377353,0.04412799926269627
1638811973.154,0.1616412176229374,0.012628489024991198,0.0413396011110256,0.041289916066750976,0.6624176283156307,0.04423674104752226,0.30620503687746936,0.570444715326909,0.4829029404134401,0.6340843486217032,0.04257745366075718,0.1467164400110399,0.30012369287539997,0.6284911923878568,0.5173320659347509,0.5382717015906746,0.5927971771132359,0.5642203215463371,0.04560946208055454,0.16018935765076225,0.5296480099802241,0.572036548557356,0.14210252916664695,0.1806455261096016,0.05430770082801224,0.05154185864003646,0.025769028867178353,0.14671539220426624,0.577199046685941,0.5172167106696619,0.2669823262211002,0.17723544604713085,0.5310904505211875,0.046585423565485756,0.2834538128966968,0.04605339925768098,0.5923303838875174,0.1415347117880809,0.6112368972242619,0.6100874212387173,0.581228548890468,0.04406919527500273
1638811988.19,0.1616412176229374,0.012628489024991198,0.0413396011110256,0.041289916066750976,0.6624176283156307,0.04423674104752226,0.30620503687746936,0.570444715326909,0.4829029404134401,0.6340843486217032,0.04257745366075718,0.1467164400110399,0.30012369287539997,0.6284911923878568,0.5173320659347509,0.5382717015906746,0.5927971771132359,0.5642203215463371,0.04560946208055454,0.16018935765076225,0.5296480099802241,0.572036548557356,0.14210252916664695,0.1806455261096016,0.05430770082801224,0.05154185864003646,0.025769028867178353,0.14671539220426624,0.577199046685941,0.5172167106696619,0.2669823262211002,0.17723544604713085,0.5310904505211875,0.046585423565485756,0.2834538128966968,0.04605339925768098,0.5923303838875174,0.1415347117880809,0.6112368972242619,0.6100874212387173,0.581228548890468,0.04406919527500273
