"Time","pod:frontend-w2-777d8d5dcb-5tml6_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-mhld8_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-86tvk_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-7sxds_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w4-649d8c7669-ggj9x_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-hvnqh_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-r29nt_service:frontend_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-b6tq4_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-cq6rs_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-z4rbh_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-rh9k6_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-wlkq6_service:cartservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-nxwfd_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-tgtck_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-4qhcj_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-t26c7_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-d4kj2_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-s9f5x_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-gqhmq_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-62mhm_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-889n7_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-hn6rt_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-krzj9_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-dfjfh_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-bqp8f_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-4cbt5_service:adservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-d9nv5_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-gqvdf_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-gkq98_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-blj74_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-kg8br_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-6whvw_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-hmtph_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-8x55j_service:productcatalogservice_node:worker--3","pod:cartservice-w1-86744bdcbd-dxtpg_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-mnkpk_service:currencyservice_node:worker--1.novalocal"
1637025698.049,0.8292035965915838,0.17428630279893442,0.06841206697620772,0.1488166624577108,0.02153286586970403,0.697183307830175,0.8328621318942251,0.6882784575491687,0.7068702146072229,0.05494419272651957,0.7188533570921203,0.5249287353075425,0.26392459550828534,0.05640934864852024,0.6347440965126643,0.13909454680823682,0.055420023563184824,0.19842127916688637,0.06842095365251874,0.14806031977254683,0.05462823641273445,0.061812571310128794,0.5200088449056618,0.7024572744169608,0.02382119606014317,0.6662888737705621,0.6218525254007896,0.27795727411294247,0.17034905946353548,0.06317502938863415,0.47806419722640503,0.19075784704813692,0.26887081556107784,0.6964946264888667,0.8151595490654215,0.14527200602975393,0.27526329615455686,0.5243456811505154
1637025713.077,0.8308601724470803,0.1746499866631268,0.06781502537317471,0.14910903800636632,0.021303816256236705,0.6967752829762138,0.8497179108460091,0.6889646290196708,0.7070531256847603,0.055151762804297524,0.7202210083346635,0.5265044971612558,0.26944436223998863,0.05618316407764691,0.637441195329691,0.14509942343429189,0.05572411776145793,0.19835145806504584,0.06655219915007342,0.14798485375728315,0.055064420585850204,0.06195859790253952,0.5212301563983827,0.7024323133437718,0.022791072429083126,0.6347558265965516,0.6232832499255899,0.2662110735093627,0.17030161857507742,0.06324219800856605,0.5217546895153692,0.19918588296089132,0.2701063945016056,0.6975932744695841,0.8149060009307192,0.1354140728219897,0.27516723561782674,0.5252871702630405
1637025728.104,0.8308601724470803,0.1746499866631268,0.06781502537317471,0.14910903800636632,0.021303816256236705,0.6967752829762138,0.8497179108460091,0.6889646290196708,0.7070531256847603,0.055151762804297524,0.7202210083346635,0.5265044971612558,0.26944436223998863,0.05618316407764691,0.637441195329691,0.14509942343429189,0.05572411776145793,0.19835145806504584,0.06655219915007342,0.14798485375728315,0.055064420585850204,0.06195859790253952,0.5212301563983827,0.7024323133437718,0.022791072429083126,0.6347558265965516,0.6232832499255899,0.2662110735093627,0.17030161857507742,0.06324219800856605,0.5217546895153692,0.19918588296089132,0.2701063945016056,0.6975932744695841,0.8149060009307192,0.1354140728219897,0.27516723561782674,0.5252871702630405
1637025743.144,0.8309399210897865,0.17443560738090644,0.0710997263579896,0.14847451572700915,0.021224188833455105,0.7161485226119919,0.8344969627307246,0.6895184660070129,0.7073565751319235,0.0552336597438415,0.7751213639722636,0.5258464651143201,0.2576439805688717,0.05572791000850487,0.6356244271855538,0.14466247465538848,0.05386171907263488,0.18958089430797626,0.0710171708924473,0.147523930067589,0.05523163328045336,0.06225620215233922,0.520934964801745,0.7020302642072495,0.023869099315456613,0.6992170205305248,0.6235120129773586,0.2766860615391675,0.17052213073164368,0.06236668168878724,0.5192466628518848,0.19948709930678377,0.26926441559200837,0.6978294097845609,0.8136602553410294,0.1455985309024754,0.2743331928538269,0.5258324310492388
1637025758.172,0.8309399210897865,0.17443560738090644,0.0710997263579896,0.14847451572700915,0.021224188833455105,0.7161485226119919,0.8344969627307246,0.6895184660070129,0.7073565751319235,0.0552336597438415,0.7751213639722636,0.5258464651143201,0.2576439805688717,0.05572791000850487,0.6356244271855538,0.14466247465538848,0.05386171907263488,0.18958089430797626,0.0710171708924473,0.147523930067589,0.05523163328045336,0.06225620215233922,0.520934964801745,0.7020302642072495,0.023869099315456613,0.6992170205305248,0.6235120129773586,0.2766860615391675,0.17052213073164368,0.06236668168878724,0.5192466628518848,0.19948709930678377,0.26926441559200837,0.6978294097845609,0.8136602553410294,0.1455985309024754,0.2743331928538269,0.5258324310492388
1637025773.196,0.8310745563106894,0.17470007180068425,0.06889195066369352,0.14852246907637812,0.02139246746678662,0.6561848895349031,0.8355802678639681,0.6891671123143951,0.7064019264381058,0.049875589285897526,0.7367975670684306,0.5260745754964802,0.2702597542762459,0.05483363040092616,0.6366423432759669,0.14440191695236965,0.055247626502446884,0.1936064899940047,0.06869601337433995,0.14704674991433536,0.05492638888982014,0.06302423680399438,0.4958604895380375,0.7017048684226664,0.023170413778268013,0.7020305931629623,0.6246688777630677,0.2766838903483806,0.17181456217931973,0.062360705094194835,0.5005248719219939,0.18185814393021,0.2695017247584039,0.698567521449426,0.8141087617653816,0.14471131079143557,0.2747826702965164,0.525852155232414
1637025788.221,0.8310745563106894,0.17470007180068425,0.06889195066369352,0.14852246907637812,0.02139246746678662,0.6561848895349031,0.8355802678639681,0.6891671123143951,0.7064019264381058,0.049875589285897526,0.7367975670684306,0.5260745754964802,0.2702597542762459,0.05483363040092616,0.6366423432759669,0.14440191695236965,0.055247626502446884,0.1936064899940047,0.06869601337433995,0.14704674991433536,0.05492638888982014,0.06302423680399438,0.4958604895380375,0.7017048684226664,0.023170413778268013,0.7020305931629623,0.6246688777630677,0.2766838903483806,0.17181456217931973,0.062360705094194835,0.5005248719219939,0.18185814393021,0.2695017247584039,0.698567521449426,0.8141087617653816,0.14471131079143557,0.2747826702965164,0.525852155232414
1637025803.25,0.8311975057262974,0.17473459814418738,0.07188673851665695,0.1479305164187915,0.021559273908946765,0.7119314875669674,0.8517004798832479,0.6894542293970124,0.7047522650402293,0.054824636710819566,0.7772204593706424,0.5251846035671288,0.27087843405548395,0.0543427672858771,0.6382240756759042,0.1447240108851035,0.05564790012436576,0.2044394666306204,0.06898554784166906,0.14676718079326717,0.054393128843075254,0.06374538615384995,0.5192698342882736,0.7008834710503318,0.024175243574920128,0.6915765069226129,0.6259720865314069,0.27749625654464966,0.17198482251190073,0.06230756376476529,0.5194925717126191,0.19520362092421997,0.26876703404167507,0.6975024344382704,0.8135115523775698,0.14183521219466488,0.27460803733600736,0.5252941165409877
1637025818.27,0.8311975057262974,0.17473459814418738,0.07188673851665695,0.1479305164187915,0.021559273908946765,0.7119314875669674,0.8517004798832479,0.6894542293970124,0.7047522650402293,0.054824636710819566,0.7772204593706424,0.5251846035671288,0.27087843405548395,0.0543427672858771,0.6382240756759042,0.1447240108851035,0.05564790012436576,0.2044394666306204,0.06898554784166906,0.14676718079326717,0.054393128843075254,0.06374538615384995,0.5192698342882736,0.7008834710503318,0.024175243574920128,0.6915765069226129,0.6259720865314069,0.27749625654464966,0.17198482251190073,0.06230756376476529,0.5194925717126191,0.19520362092421997,0.26876703404167507,0.6975024344382704,0.8135115523775698,0.14183521219466488,0.27460803733600736,0.5252941165409877
1637025833.309,0.8315083202586895,0.17544200570677182,0.06730622565491147,0.14827185104242252,0.021348575439990858,0.6831238964146592,0.7939844592788949,0.6892118407460134,0.7051721793724206,0.054819126415469495,0.7538073395577061,0.5253238344279284,0.2627330267441075,0.0537294166586024,0.6381807525281712,0.14486863723432958,0.055514495018265025,0.19613738219415672,0.06835663990714336,0.14673152349077911,0.05436652556616332,0.06374813524011971,0.5189400214831875,0.665274268228248,0.02417594523238823,0.7169709954191711,0.626596332597845,0.2764656945757434,0.1719782755709407,0.06261638717425225,0.5196252066607709,0.19439128362900854,0.270221723028326,0.6971209527173042,0.8140056504031364,0.13816559336945025,0.2736504594994498,0.5260334678015158
1637025848.338,0.8315083202586895,0.17544200570677182,0.06730622565491147,0.14827185104242252,0.021348575439990858,0.6831238964146592,0.7939844592788949,0.6892118407460134,0.7051721793724206,0.054819126415469495,0.7538073395577061,0.5253238344279284,0.2627330267441075,0.0537294166586024,0.6381807525281712,0.14486863723432958,0.055514495018265025,0.19613738219415672,0.06835663990714336,0.14673152349077911,0.05436652556616332,0.06374813524011971,0.5189400214831875,0.665274268228248,0.02417594523238823,0.7169709954191711,0.626596332597845,0.2764656945757434,0.1719782755709407,0.06261638717425225,0.5196252066607709,0.19439128362900854,0.270221723028326,0.6971209527173042,0.8140056504031364,0.13816559336945025,0.2736504594994498,0.5260334678015158
1637025863.368,0.8298965020241522,0.17404381902630411,0.06836332565286282,0.14766297943940612,0.02121799749928958,0.6509884512744775,0.797264648556117,0.6902864694624453,0.7037700748773671,0.05346132379185253,0.7452490108872123,0.5259941244825198,0.27042821706633824,0.05345624345102909,0.6363429020371606,0.142462785324987,0.05630650677348649,0.20350749243315205,0.06604980598673044,0.14669244980102308,0.054328408666298025,0.06349954299051391,0.5191893446504081,0.6830982073247762,0.02405506672832581,0.6997614475688376,0.6261007358376866,0.2759905066275523,0.17167112265071305,0.062199582301870684,0.5197887369637992,0.1986469605456835,0.2695344497679288,0.6971773674166013,0.8141339813382231,0.14520223775310823,0.27329276924921375,0.526681246743692
1637025878.39,0.8298965020241522,0.17404381902630411,0.06836332565286282,0.14766297943940612,0.02121799749928958,0.6509884512744775,0.797264648556117,0.6902864694624453,0.7037700748773671,0.05346132379185253,0.7452490108872123,0.5259941244825198,0.27042821706633824,0.05345624345102909,0.6363429020371606,0.142462785324987,0.05630650677348649,0.20350749243315205,0.06604980598673044,0.14669244980102308,0.054328408666298025,0.06349954299051391,0.5191893446504081,0.6830982073247762,0.02405506672832581,0.6997614475688376,0.6261007358376866,0.2759905066275523,0.17167112265071305,0.062199582301870684,0.5197887369637992,0.1986469605456835,0.2695344497679288,0.6971773674166013,0.8141339813382231,0.14520223775310823,0.27329276924921375,0.526681246743692
1637025893.411,0.8313197239796439,0.17366854882305832,0.06625422562571606,0.1479889048319187,0.02127484176727881,0.7077737516274987,0.7999029197762165,0.6894976817187868,0.7063559316026582,0.05525683923261433,0.7262401130795731,0.5260593629552635,0.27095445383119515,0.05354509251816547,0.6360467469670187,0.1391248929191598,0.056474103526092084,0.19803933804968019,0.06526209952821693,0.1459937860499473,0.05427856288876124,0.06341663061602748,0.5198523541674664,0.69870998771531,0.024013787286568198,0.6928342579211303,0.6256120674854009,0.27786724594804146,0.1716347282153971,0.06224613116630859,0.520215427650027,0.19019009728309394,0.26915065368765095,0.6962524483845045,0.8145209618629888,0.14626437255486302,0.272911559063452,0.5265019235864805
