"Time","pod:frontend-w1-599b6846df-wjldz_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-9vmft_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-nlfl8_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-z5ww7_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-zp44k_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-r5gbw_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-bkh25_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-vznlk_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-kgtc5_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-g4l9w_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-2zc9g_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-6k6mw_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-flxp2_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-bxfqb_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-wc64l_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-k588w_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-69pv4_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-kg8br_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-f86h6_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-wtj85_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-649d8c7669-pqd4b_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-95cfd_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-hsc5s_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-zbtq2_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-4cbt5_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-vgnlt_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:recommendationservice-w4-6855bd669b-g2w5q_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-x9lm9_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-cr4q7_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-wlkq6_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-lndqc_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-ctv2s_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-kmb2x_service:productcatalogservice_node:worker--3","pod:cartservice-w1-86744bdcbd-dxtpg_service:cartservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-56zrl_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-s49kq_service:frontend_node:worker--4.novalocal"
1637026999.746,0.6898885078315692,0.0214195792842133,0.648461503003214,0.06767953981298873,0.05480059895042996,0.19553677421589777,0.5180993462816331,0.18162838296218725,0.06819444773893824,0.695515792385258,0.19656243590223568,0.6509557692355221,0.05704834352215102,0.05542885585405302,0.8297284665434622,0.5199535804454706,0.057442834786023446,0.7069788597995889,0.2613968150951032,0.14536891465742693,0.1449684281346155,0.7002012736450058,0.06639236972231319,0.5173940307797704,0.18120554728262192,0.25514023878152825,0.14651864312657686,0.02289826167090053,0.06928849040803808,0.6876082692066848,0.8326985724978627,0.2678577863569851,0.49245580944873885,0.6996833408852813,0.1483672455111892,0.27008951521941366,0.6790811455496659,0.8116488555811051
1637027014.765,0.689183214456967,0.021510905710865995,0.6501102516087278,0.06804257888856598,0.05388696770992446,0.18137379957139932,0.5176179496758895,0.18166045972717026,0.06808980148386395,0.6571745271294578,0.19629227052937037,0.6509722356706922,0.05650533989876628,0.05484101468354513,0.8296057522848519,0.5199685900309547,0.05728708486986255,0.7438119116889316,0.26095801624664605,0.14498788016199504,0.14436565129883988,0.668293603264507,0.06658493373450816,0.5165415808527485,0.18117366983026323,0.2733107029263747,0.1457517312396397,0.023019591198478143,0.06626633428994831,0.6892722250958493,0.8326473788428832,0.24176887127779415,0.5211483464057921,0.6992918017815858,0.14792371597867437,0.2699483856019062,0.6964312348661951,0.7564193215681336
1637027029.796,0.689183214456967,0.021510905710865995,0.6501102516087278,0.06804257888856598,0.05388696770992446,0.18137379957139932,0.5176179496758895,0.18166045972717026,0.06808980148386395,0.6571745271294578,0.19629227052937037,0.6509722356706922,0.05650533989876628,0.05484101468354513,0.8296057522848519,0.5199685900309547,0.05728708486986255,0.7438119116889316,0.26095801624664605,0.14498788016199504,0.14436565129883988,0.668293603264507,0.06658493373450816,0.5165415808527485,0.18117366983026323,0.2733107029263747,0.1457517312396397,0.023019591198478143,0.06626633428994831,0.6892722250958493,0.8326473788428832,0.24176887127779415,0.5211483464057921,0.6992918017815858,0.14792371597867437,0.2699483856019062,0.6964312348661951,0.7564193215681336
1637027044.82,0.6911537527239224,0.021837359942683942,0.650973779147924,0.06802577314464267,0.05653911109457877,0.1832616425804275,0.5184657492175933,0.1824884927837659,0.06804584899596901,0.7196068655285244,0.20269799013642567,0.6515070229047807,0.056853596078509955,0.05460619405572757,0.8291657163747292,0.5188671693360754,0.05535203554435167,0.7572417702674334,0.2612499139274501,0.14465952154440415,0.14415913793213297,0.6849445594902448,0.06967064772372002,0.5165334692579797,0.18195830744222818,0.27151701929491856,0.14509682279706165,0.022997984158104116,0.0676042196054144,0.6914051008442461,0.8325906694000286,0.2682901455739305,0.5202576216960847,0.6997872314470602,0.14760400611411917,0.2709284433785346,0.710412389531671,0.7521797427898644
1637027059.848,0.6911537527239224,0.021837359942683942,0.650973779147924,0.06802577314464267,0.05653911109457877,0.1832616425804275,0.5184657492175933,0.1824884927837659,0.06804584899596901,0.7196068655285244,0.20269799013642567,0.6515070229047807,0.056853596078509955,0.05460619405572757,0.8291657163747292,0.5188671693360754,0.05535203554435167,0.7572417702674334,0.2612499139274501,0.14465952154440415,0.14415913793213297,0.6849445594902448,0.06967064772372002,0.5165334692579797,0.18195830744222818,0.27151701929491856,0.14509682279706165,0.022997984158104116,0.0676042196054144,0.6914051008442461,0.8325906694000286,0.2682901455739305,0.5202576216960847,0.6997872314470602,0.14760400611411917,0.2709284433785346,0.710412389531671,0.7521797427898644
1637027074.87,0.6912370596060234,0.02190000937411672,0.6520351037366459,0.06843225809966022,0.056379314372110106,0.1885781507592058,0.5180818194109529,0.18263787823955244,0.06811031985013687,0.6940300487219332,0.18815954759109071,0.6530836690554807,0.056670319129824266,0.054940029715042166,0.8297274206441987,0.5194054236943678,0.05723684491779801,0.7561045747498149,0.26121175090137017,0.14446897876701914,0.14404924868488064,0.6937344268952619,0.06855790924086072,0.5160183753046633,0.1820215068096294,0.2724035082206944,0.1453867895252324,0.022802213591274312,0.06542549269218234,0.691287197766856,0.8343891765046834,0.26919328564164713,0.5020121867834751,0.6991394124199947,0.14800071201052645,0.27094808883953475,0.6564416292655064,0.8035844583647277
1637027089.914,0.6912370596060234,0.02190000937411672,0.6520351037366459,0.06843225809966022,0.056379314372110106,0.1885781507592058,0.5180818194109529,0.18263787823955244,0.06811031985013687,0.6940300487219332,0.18815954759109071,0.6530836690554807,0.056670319129824266,0.054940029715042166,0.8297274206441987,0.5194054236943678,0.05723684491779801,0.7561045747498149,0.26121175090137017,0.14446897876701914,0.14404924868488064,0.6937344268952619,0.06855790924086072,0.5160183753046633,0.1820215068096294,0.2724035082206944,0.1453867895252324,0.022802213591274312,0.06542549269218234,0.691287197766856,0.8343891765046834,0.26919328564164713,0.5020121867834751,0.6991394124199947,0.14800071201052645,0.27094808883953475,0.6564416292655064,0.8035844583647277
1637027104.943,0.691654282209741,0.021970520325935734,0.652112470020181,0.06861112584093801,0.05628696797824223,0.19973193252199012,0.5189700965008062,0.18287551903095073,0.0674968240041829,0.6970706004889804,0.1851321392891762,0.6540244206397787,0.05653196766950476,0.05477651615290367,0.8281402243741149,0.5190397860100622,0.057225201935787784,0.7624523836020303,0.2610153254011095,0.144504842039821,0.14424382615184686,0.698205843860596,0.06851518813923971,0.5160450147463498,0.18141689765001412,0.2722388076007329,0.14166774050383799,0.023022644120905295,0.06827097014104365,0.6923256662276364,0.8333835269793411,0.26176503656812933,0.49910045950966997,0.6989733142476979,0.14764051479592907,0.2712857348810694,0.6795128181941478,0.7911974083072973
1637027119.974,0.691654282209741,0.021970520325935734,0.652112470020181,0.06861112584093801,0.05628696797824223,0.19973193252199012,0.5189700965008062,0.18287551903095073,0.0674968240041829,0.6970706004889804,0.1851321392891762,0.6540244206397787,0.05653196766950476,0.05477651615290367,0.8281402243741149,0.5190397860100622,0.057225201935787784,0.7624523836020303,0.2610153254011095,0.144504842039821,0.14424382615184686,0.698205843860596,0.06851518813923971,0.5160450147463498,0.18141689765001412,0.2722388076007329,0.14166774050383799,0.023022644120905295,0.06827097014104365,0.6923256662276364,0.8333835269793411,0.26176503656812933,0.49910045950966997,0.6989733142476979,0.14764051479592907,0.2712857348810694,0.6795128181941478,0.7911974083072973
1637027135.012,0.6910067074728472,0.02159903645964715,0.6509613731865649,0.06875331056191568,0.055585269419702175,0.18892393647917105,0.518900000780316,0.18277936164678682,0.06777676904961746,0.6478350113129228,0.17394979472424363,0.6524772067152105,0.056118048113342124,0.054804597248118585,0.8276598042566072,0.5196712653245411,0.05673131931341174,0.7610565563765064,0.2606202485439775,0.14415924164930058,0.14452158482623972,0.6576134844624004,0.0697405311319535,0.5142903331554312,0.18131867707512106,0.26702872697071883,0.13927079488908503,0.023033026720248824,0.06582920105933651,0.6918410531758357,0.8334017220022399,0.2685076080385434,0.5220242074340775,0.6998590668002883,0.14429606148860258,0.27065147237920983,0.6787966081449063,0.803807193860776
1637027150.029,0.6910067074728472,0.02159903645964715,0.6509613731865649,0.06875331056191568,0.055585269419702175,0.18892393647917105,0.518900000780316,0.18277936164678682,0.06777676904961746,0.6478350113129228,0.17394979472424363,0.6524772067152105,0.056118048113342124,0.054804597248118585,0.8276598042566072,0.5196712653245411,0.05673131931341174,0.7610565563765064,0.2606202485439775,0.14415924164930058,0.14452158482623972,0.6576134844624004,0.0697405311319535,0.5142903331554312,0.18131867707512106,0.26702872697071883,0.13927079488908503,0.023033026720248824,0.06582920105933651,0.6918410531758357,0.8334017220022399,0.2685076080385434,0.5220242074340775,0.6998590668002883,0.14429606148860258,0.27065147237920983,0.6787966081449063,0.803807193860776
1637027165.048,0.6930912620416957,0.021518976175405317,0.6504145569436739,0.06884720153033216,0.05474361454321204,0.18528100460796004,0.5188852517778166,0.18317715176011057,0.06754069111466136,0.6472616601171935,0.1882170815083727,0.6510958850341299,0.05623058251859107,0.05457090651001496,0.8285953994392916,0.5193836407144751,0.05488022821596489,0.7867654570652043,0.26078041655969386,0.14419184809685365,0.14470780091273894,0.7256748945644027,0.07025624838968789,0.5156064769998809,0.18177414617368737,0.27211980445048967,0.14557544738462858,0.02214423519029,0.07108481927343954,0.6930426795836815,0.8327983974479893,0.26951652420920086,0.5224848729048612,0.6854228216372643,0.14800367871413736,0.26979543854600074,0.7109353964359578,0.7341283468964546
1637027180.075,0.6930912620416957,0.021518976175405317,0.6504145569436739,0.06884720153033216,0.05474361454321204,0.18528100460796004,0.5188852517778166,0.18317715176011057,0.06754069111466136,0.6472616601171935,0.1882170815083727,0.6510958850341299,0.05623058251859107,0.05457090651001496,0.8285953994392916,0.5193836407144751,0.05488022821596489,0.7867654570652043,0.26078041655969386,0.14419184809685365,0.14470780091273894,0.7256748945644027,0.07025624838968789,0.5156064769998809,0.18177414617368737,0.27211980445048967,0.14557544738462858,0.02214423519029,0.07108481927343954,0.6930426795836815,0.8327983974479893,0.26951652420920086,0.5224848729048612,0.6854228216372643,0.14800367871413736,0.26979543854600074,0.7109353964359578,0.7341283468964546
1637027195.101,0.6935929736007044,0.021738811289910356,0.6503266421347016,0.0694386892026683,0.056924680074401345,0.18550648424107186,0.5191273123213626,0.18356891244193174,0.0669170692931449,0.7198934540938295,0.19972161131456806,0.6509827111734825,0.05576243013372932,0.05459179254984397,0.8297060051737171,0.49687164519386495,0.0567903521076753,0.724336026261964,0.26151542127791305,0.14428096554756117,0.1440316840650535,0.6808013916901552,0.06611117348762972,0.5154503060268022,0.18169715579189136,0.27090865561082095,0.13275543256036215,0.02271819118186534,0.06558515010722674,0.6938871229050679,0.8349011516652458,0.25853341671490593,0.5214448697735876,0.7004222289477547,0.14755659047227,0.2707094584968475,0.7106960379798818,0.7484479936310047
