"Time","pod:currencyservice-w4-cd78b8fd6-f9f67_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-rzc44_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-xz7qg_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-qtxpl_service:currencyservice_node:worker--2","pod:currencyservice-w2-656689488c-vbnc2_service:currencyservice_node:worker--2","pod:cartservice-w3-6d5d8bb6bc-t9shx_service:cartservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-f2jb2_service:frontend_node:worker--3.novalocal","pod:redis-cart-w3-5fdf77f88c-qbj6c_service:redis-cart_node:worker--3.novalocal","pod:frontend-w4-599b6846df-wqrbs_service:frontend_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-rt56b_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-l6cg6_service:productcatalogservice_node:worker--2","pod:recommendationservice-w4-5c774597c5-96btw_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-9qrq8_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-87ks2_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-m4dnt_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-nvnmq_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-6rvjh_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-7c55q_service:frontend_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-88hjj_service:frontend_node:worker--2","pod:frontend-w2-8ddd87c7b-fnjnd_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-gwcxp_service:productcatalogservice_node:worker--2","pod:frontend-w4-599b6846df-zzxlg_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-5cwq5_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-9f97cf96-sxxq4_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-ff69b_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-rh47h_service:recommendationservice_node:worker--2","pod:adservice-w3-76766bdfb6-fmtqr_service:adservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-hzxfx_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-59ff89795c-5b46h_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w1-84485f8b85-l5tfx_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-qcx4r_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-bxlmh_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-ptm9n_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-z4m8k_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w3-5d9b8d854-xfcmd_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-h5w65_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-qq5q4_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-4skqs_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-cwbzn_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-nncbh_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-9j86f_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-drn7d_service:frontend_node:worker--3.novalocal"
1638844717.445,0.5295508554630042,0.042747317732066095,0.04531707654451829,0.5292838251334424,0.5288407565590196,0.2925608896603054,0.6088081344637726,0.03270837957400364,0.5918158839996384,0.6200398183870686,0.14596527127944683,0.04349423271770268,0.5863022902166277,0.5985145956596951,0.6572247734311334,0.19262501124331988,0.5289923949521651,0.6426151630658583,0.5812051763489069,0.5875058148419593,0.1475925244338011,0.5910084791768248,0.041100961168137856,0.3115896582930579,0.04675882234712825,0.04292161902712835,0.3148946715672645,0.1423368345761477,0.28762334388268906,0.005082096709866421,0.04229529625154752,0.6371282636198274,0.1442734680421622,0.16211966271134665,0.1779050265391999,0.05197536210737082,0.0525077010727396,0.5934607540925481,0.5837791175578075,0.16110469276516207,0.04055403186961973,0.4858709660535873
1638844732.473,0.5295508554630042,0.042747317732066095,0.04531707654451829,0.5292838251334424,0.5288407565590196,0.2925608896603054,0.6088081344637726,0.03270837957400364,0.5918158839996384,0.6200398183870686,0.14596527127944683,0.04349423271770268,0.5863022902166277,0.5985145956596951,0.6572247734311334,0.19262501124331988,0.5289923949521651,0.6426151630658583,0.5812051763489069,0.5875058148419593,0.1475925244338011,0.5910084791768248,0.041100961168137856,0.3115896582930579,0.04675882234712825,0.04292161902712835,0.3148946715672645,0.1423368345761477,0.28762334388268906,0.005082096709866421,0.04229529625154752,0.6371282636198274,0.1442734680421622,0.16211966271134665,0.1779050265391999,0.05197536210737082,0.0525077010727396,0.5934607540925481,0.5837791175578075,0.16110469276516207,0.04055403186961973,0.4858709660535873
1638844747.507,0.5295037634116092,0.0428771803830941,0.04532176400959832,0.5308729365068265,0.496973324023505,0.2913245583565047,0.5943568667721719,0.029234866963628883,0.5923611847670867,0.6210733798823679,0.14297455029863346,0.04294631607241971,0.5879680827907052,0.5983888325010536,0.6587820814236545,0.19317330563848292,0.528328829443395,0.6414381039527599,0.5940296207369584,0.5553573770034022,0.14799249276367513,0.5910081815466073,0.04118582593729431,0.31159261945790184,0.047084625860079415,0.039444858180391715,0.30184263341290957,0.1421362811064329,0.2868954392257809,0.006978427579976741,0.04146764432100088,0.6264775470082178,0.14498283286475527,0.16291053011225334,0.17660417661003036,0.05242251016963419,0.05388910419758222,0.5945303215992109,0.5849425499315042,0.1614674626947199,0.03823768320439616,0.47809120492526336
1638844762.548,0.5295037634116092,0.0428771803830941,0.04532176400959832,0.5308729365068265,0.496973324023505,0.2913245583565047,0.5943568667721719,0.029234866963628883,0.5923611847670867,0.6210733798823679,0.14297455029863346,0.04294631607241971,0.5879680827907052,0.5983888325010536,0.6587820814236545,0.19317330563848292,0.528328829443395,0.6414381039527599,0.5940296207369584,0.5553573770034022,0.14799249276367513,0.5910081815466073,0.04118582593729431,0.31159261945790184,0.047084625860079415,0.039444858180391715,0.30184263341290957,0.1421362811064329,0.2868954392257809,0.006978427579976741,0.04146764432100088,0.6264775470082178,0.14498283286475527,0.16291053011225334,0.17660417661003036,0.05242251016963419,0.05388910419758222,0.5945303215992109,0.5849425499315042,0.1614674626947199,0.03823768320439616,0.47809120492526336
1638844777.578,0.5302933491615833,0.04283886069967795,0.04530505802933649,0.531437459835503,0.5302904693474559,0.291934871226128,0.5648018310217421,0.02627188684796567,0.591603655370927,0.6216177045533495,0.14577806302558302,0.04232087658076395,0.5881232609328002,0.5658120432069541,0.6448396681197167,0.18380006741052418,0.5292487753124131,0.6407605995200449,0.5934663036811593,0.5901143250034966,0.14720233471169786,0.592416370339836,0.04139897034179889,0.3114565272652412,0.047324677556555,0.04279967161075132,0.3136126593139855,0.14233240422440152,0.2867790098560017,0.008723852692694673,0.04352197352597834,0.6373523780358318,0.14498964578110027,0.16254223023803943,0.17748411772723302,0.05257577005285128,0.05287466994518528,0.5964823013398735,0.585246809453329,0.16213749878408606,0.04229691430281148,0.4839690208187094
1638844792.6,0.5302933491615833,0.04283886069967795,0.04530505802933649,0.531437459835503,0.5302904693474559,0.291934871226128,0.5648018310217421,0.02627188684796567,0.591603655370927,0.6216177045533495,0.14577806302558302,0.04232087658076395,0.5881232609328002,0.5658120432069541,0.6448396681197167,0.18380006741052418,0.5292487753124131,0.6407605995200449,0.5934663036811593,0.5901143250034966,0.14720233471169786,0.592416370339836,0.04139897034179889,0.3114565272652412,0.047324677556555,0.04279967161075132,0.3136126593139855,0.14233240422440152,0.2867790098560017,0.008723852692694673,0.04352197352597834,0.6373523780358318,0.14498964578110027,0.16254223023803943,0.17748411772723302,0.05257577005285128,0.05287466994518528,0.5964823013398735,0.585246809453329,0.16213749878408606,0.04229691430281148,0.4839690208187094
1638844807.657,0.5305619466158434,0.043369574853778944,0.04537091196525054,0.5315692886435277,0.530310032548147,0.29452868154013867,0.5533401973494252,0.024490016347263388,0.5946772023585831,0.6224629568947582,0.1394291641195881,0.04291627254952527,0.5877381698001218,0.5968978265234203,0.6304033686854942,0.17974133020784552,0.5300620394302152,0.6411079054356749,0.595423108100484,0.5904605820401785,0.1473470544660166,0.5921306465802447,0.04143331518824206,0.31007174372431373,0.04679089594491469,0.04343002908749624,0.31123175269498904,0.14276837169290263,0.28675723495961497,0.010792179487114075,0.04350474058859985,0.6265060727996283,0.14577117564317457,0.16202016794406413,0.1907883156411297,0.0488296169168876,0.05365561409147761,0.597508861376871,0.5844718913736889,0.16180862367317655,0.040814142543866644,0.5047252368970174
1638844822.682,0.5305619466158434,0.043369574853778944,0.04537091196525054,0.5315692886435277,0.530310032548147,0.29452868154013867,0.5533401973494252,0.024490016347263388,0.5946772023585831,0.6224629568947582,0.1394291641195881,0.04291627254952527,0.5877381698001218,0.5968978265234203,0.6304033686854942,0.17974133020784552,0.5300620394302152,0.6411079054356749,0.595423108100484,0.5904605820401785,0.1473470544660166,0.5921306465802447,0.04143331518824206,0.31007174372431373,0.04679089594491469,0.04343002908749624,0.31123175269498904,0.14276837169290263,0.28675723495961497,0.010792179487114075,0.04350474058859985,0.6265060727996283,0.14577117564317457,0.16202016794406413,0.1907883156411297,0.0488296169168876,0.05365561409147761,0.597508861376871,0.5844718913736889,0.16180862367317655,0.040814142543866644,0.5047252368970174
1638844837.713,0.5292326886038028,0.04308726182510812,0.045448955784466984,0.530697956626689,0.5293973996075345,0.3114072245471119,0.6119943513337824,0.021991238965993407,0.5938914700851722,0.6206568831226721,0.1459300241705745,0.04336133497147558,0.5863036562337474,0.5963821204374526,0.6565324852540235,0.18576278014007785,0.5281369545840698,0.6411092393801394,0.5532584799035278,0.5877978970230929,0.14696501545827195,0.5900995236962608,0.041386092042450376,0.3083778809077689,0.04683574889640617,0.04356007037376759,0.2947062600182068,0.14286160496263697,0.2739772926228766,0.011590998648468458,0.04291787727464736,0.6024592587221513,0.14516455248344504,0.16163872016796055,0.19234801144989253,0.05275272014766591,0.05428678790756058,0.5946450015893872,0.5833620808527189,0.16177030778107765,0.042271512223689384,0.4940181896941364
1638844852.853,0.528519922239935,0.043216930291255146,0.04512529900412418,0.5106888427214823,0.5280769215924919,0.31925822793991687,0.5908763955742212,0.01853431325365298,0.5940804456398878,0.6191185406095581,0.14345139863862613,0.04297818826006902,0.5854748264835667,0.5856622111766507,0.5912494377185765,0.19566405774794376,0.5264993601626929,0.6398471613189656,0.5926384083454785,0.5872181371975428,0.14697652558429442,0.5877552413737066,0.04200718568206191,0.3077082467460703,0.046686568957527236,0.043575944543453024,0.3095691704416881,0.1429327094341222,0.26656972748471913,0.011414160916148925,0.04285737171894968,0.6339243827628153,0.14493931249854253,0.16145933830515488,0.18667261701177423,0.054753470829570716,0.05155923653257291,0.5949118346631546,0.5829600646219977,0.16210041379839196,0.04261272035908615,0.459082470375
1638844867.887,0.528519922239935,0.043216930291255146,0.04512529900412418,0.5106888427214823,0.5280769215924919,0.31925822793991687,0.5908763955742212,0.01853431325365298,0.5940804456398878,0.6191185406095581,0.14345139863862613,0.04297818826006902,0.5854748264835667,0.5856622111766507,0.5912494377185765,0.19566405774794376,0.5264993601626929,0.6398471613189656,0.5926384083454785,0.5872181371975428,0.14697652558429442,0.5877552413737066,0.04200718568206191,0.3077082467460703,0.046686568957527236,0.043575944543453024,0.3095691704416881,0.1429327094341222,0.26656972748471913,0.011414160916148925,0.04285737171894968,0.6339243827628153,0.14493931249854253,0.16145933830515488,0.18667261701177423,0.054753470829570716,0.05155923653257291,0.5949118346631546,0.5829600646219977,0.16210041379839196,0.04261272035908615,0.459082470375
1638844882.902,0.5276720329415372,0.04286926246398992,0.04588226873455241,0.5291620024499142,0.5082938238881957,0.32300659769965673,0.6096064392599891,0.02104712194945762,0.5943630460332154,0.6178331762547092,0.14627373540963534,0.04281960495087239,0.5853254623068821,0.5573541024184522,0.6331219256843442,0.1839403115654721,0.5256818841865409,0.6396221355620296,0.5921967380926978,0.5736900322336408,0.14653198040118204,0.5868077408708747,0.042731457063205164,0.3090014985985802,0.047286469126816985,0.043936967784126216,0.28612097001053655,0.1425868517320166,0.27333447652741755,0.01140380180884413,0.04152594385446878,0.6592456177122072,0.14499478486618372,0.16176473697700347,0.1735936047972529,0.05483221534610591,0.05311846832651172,0.5946479735240506,0.5833093956184789,0.16310546617629285,0.040831621012282146,0.5017398696011374
1638844897.915,0.5276720329415372,0.04286926246398992,0.04588226873455241,0.5291620024499142,0.5082938238881957,0.32300659769965673,0.6096064392599891,0.02104712194945762,0.5943630460332154,0.6178331762547092,0.14627373540963534,0.04281960495087239,0.5853254623068821,0.5573541024184522,0.6331219256843442,0.1839403115654721,0.5256818841865409,0.6396221355620296,0.5921967380926978,0.5736900322336408,0.14653198040118204,0.5868077408708747,0.042731457063205164,0.3090014985985802,0.047286469126816985,0.043936967784126216,0.28612097001053655,0.1425868517320166,0.27333447652741755,0.01140380180884413,0.04152594385446878,0.6592456177122072,0.14499478486618372,0.16176473697700347,0.1735936047972529,0.05483221534610591,0.05311846832651172,0.5946479735240506,0.5833093956184789,0.16310546617629285,0.040831621012282146,0.5017398696011374
1638844912.933,0.5270595926050589,0.04250582600559069,0.0460357854426826,0.5159513032599528,0.5265750617302314,0.3035239385239104,0.5545928727660419,0.01841494800086868,0.5961459733011,0.6155684182605728,0.1429665405545145,0.04229936223571967,0.581644212266442,0.5963228508129207,0.5992156613149838,0.18106922599541525,0.5252849526616501,0.6389589430300492,0.5898397855540507,0.5824050762516586,0.14627993342300485,0.5834513281778091,0.04257155080975625,0.3078585831127338,0.04703631328198196,0.04425815123538031,0.3075612574413228,0.14178343584774744,0.2639971725846843,0.011308001176461097,0.0427313081454979,0.6565875216449955,0.14476074306982853,0.16142905571551652,0.18293058373340776,0.051896972761073405,0.05137871159377809,0.5928201419028846,0.5814882908045398,0.16317480148706043,0.04093252130516349,0.5064372255894252
