"Time","pod:productcatalogservice-w1-56c4dd84bf-455vk_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-hv6d2_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-xj42f_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-q8qn9_service:currencyservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:cartservice-w1-86744bdcbd-dxtpg_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-66rbx_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-6czsv_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-4cbt5_service:adservice_node:worker--3","pod:frontend-w4-6646bc856b-6rpxv_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-pmsjq_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-kg8br_service:adservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-wlkq6_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-gmfvh_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-7cqqs_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-ljzqw_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-fcdz8_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-cdvpv_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-pth82_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-nt8nx_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-vn55f_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-f5cl7_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-6w9zs_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-c5t2d_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-7pcvq_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-xnpn2_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-bn2lt_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-2m6tv_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-572l8_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-z2sss_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-rgvw6_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-xsv9h_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-ksctz_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-lvdqv_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-2srjh_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-jzvg8_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-v4b9s_service:currencyservice_node:worker--4.novalocal"
1637028301.213,0.1481092858497038,0.055838394211247,0.1856613692239627,0.5163639246361925,0.004623964944368664,0.2563894523922738,0.5149255358290137,0.06877529017797862,0.27253795607363235,0.8146719967575891,0.19168829886684663,0.267364786465048,0.03833085156091465,0.2620963384991101,0.6976881727909217,0.06893285232022886,0.5151071039667534,0.6879981394108534,0.8273961688486671,0.18649308211221025,0.7056179925107416,0.05664852035301708,0.7977577196828146,0.14685407599036598,0.6510879010789115,0.8521274175323522,0.1483824334429712,0.05629301570958786,0.7057101331484679,0.6831432380032278,0.06860263939270715,0.5167437753951222,0.06832329497544504,0.054932710460045026,0.6308468038687421,0.20810339616495582,0.14934857031128196,0.6255822963626725
1637028316.272,0.1481092858497038,0.055838394211247,0.1856613692239627,0.5163639246361925,0.004623964944368664,0.2563894523922738,0.5149255358290137,0.06877529017797862,0.27253795607363235,0.8146719967575891,0.19168829886684663,0.267364786465048,0.03833085156091465,0.2620963384991101,0.6976881727909217,0.06893285232022886,0.5151071039667534,0.6879981394108534,0.8273961688486671,0.18649308211221025,0.7056179925107416,0.05664852035301708,0.7977577196828146,0.14685407599036598,0.6510879010789115,0.8521274175323522,0.1483824334429712,0.05629301570958786,0.7057101331484679,0.6831432380032278,0.06860263939270715,0.5167437753951222,0.06832329497544504,0.054932710460045026,0.6308468038687421,0.20810339616495582,0.14934857031128196,0.6255822963626725
1637028331.335,0.14842058712106426,0.05633591994601933,0.18555997520645548,0.5165408052840781,0.004570565954394416,0.2568840179281403,0.5157522595728807,0.06905731704379345,0.2603259810922549,0.8086789184041914,0.20015774125038166,0.2680066532783842,0.03851703561648772,0.27586715301932846,0.6842118822047871,0.07028310662643311,0.5174858231482902,0.6898324280177411,0.8267383564499688,0.18603055547948733,0.7045368627993777,0.056597446036355366,0.7608309020234763,0.14714939059399743,0.6517206344248077,0.8522983384519277,0.14806453911570594,0.05386398932241994,0.6761489518853483,0.6822877482785145,0.06831750667406082,0.49512159022170776,0.06644759058314297,0.054961411996103146,0.631792307550587,0.19064846137170222,0.13803656353704083,0.6895069099419189
1637028346.413,0.14842058712106426,0.05633591994601933,0.18555997520645548,0.5165408052840781,0.004570565954394416,0.2568840179281403,0.5157522595728807,0.06905731704379345,0.2603259810922549,0.8086789184041914,0.20015774125038166,0.2680066532783842,0.03851703561648772,0.27586715301932846,0.6842118822047871,0.07028310662643311,0.5174858231482902,0.6898324280177411,0.8267383564499688,0.18603055547948733,0.7045368627993777,0.056597446036355366,0.7608309020234763,0.14714939059399743,0.6517206344248077,0.8522983384519277,0.14806453911570594,0.05386398932241994,0.6761489518853483,0.6822877482785145,0.06831750667406082,0.49512159022170776,0.06644759058314297,0.054961411996103146,0.631792307550587,0.19064846137170222,0.13803656353704083,0.6895069099419189
1637028361.427,0.1486428725406996,0.05689749185965106,0.18624328229326695,0.5176812973218469,0.004402636970582907,0.25710571630308926,0.517327142945889,0.06925873227942168,0.2732694572966169,0.8632181978458497,0.2035294244228098,0.2690634765678164,0.03870673010781875,0.26272274943580326,0.6835768611967725,0.06465282443261973,0.517773275081,0.6902419687877419,0.8267616051022196,0.18552328989171446,0.7040235179502536,0.05638643537926161,0.721118435343851,0.14751649066145855,0.6535416052212759,0.8536287710250701,0.14513538062694026,0.055724657000493616,0.6765216417436959,0.6822755703500292,0.06817052576142812,0.5184560603928737,0.06696028242269864,0.05535845851489195,0.6335054288588859,0.19032640639438417,0.14972854255081344,0.7071913505933197
1637028376.441,0.1486428725406996,0.05689749185965106,0.18624328229326695,0.5176812973218469,0.004402636970582907,0.25710571630308926,0.517327142945889,0.06925873227942168,0.2732694572966169,0.8632181978458497,0.2035294244228098,0.2690634765678164,0.03870673010781875,0.26272274943580326,0.6835768611967725,0.06465282443261973,0.517773275081,0.6902419687877419,0.8267616051022196,0.18552328989171446,0.7040235179502536,0.05638643537926161,0.721118435343851,0.14751649066145855,0.6535416052212759,0.8536287710250701,0.14513538062694026,0.055724657000493616,0.6765216417436959,0.6822755703500292,0.06817052576142812,0.5184560603928737,0.06696028242269864,0.05535845851489195,0.6335054288588859,0.19032640639438417,0.14972854255081344,0.7071913505933197
1637028391.464,0.1485245336528488,0.05753210383719885,0.18611747712495064,0.5185502326924906,0.00465983057662564,0.2565197957971339,0.5167867043960287,0.0689454958976313,0.27355521517547504,0.7886153851567728,0.20304300691075444,0.26932408669125724,0.03860329689051098,0.2767224216930394,0.6651349383678629,0.07058688264049007,0.5177321511267203,0.6897279370985958,0.8261484300865303,0.18572774332883127,0.7054257181833521,0.05279062548898445,0.8030127854399391,0.14779902677383297,0.6529967818428037,0.8551791291721458,0.13634384423470988,0.05582409382848806,0.6565443354905112,0.6821350098731133,0.06789239961246596,0.5207037121852738,0.0652815162696505,0.05493025001659635,0.6333860100704961,0.20291147392110026,0.14986066307209672,0.6410280773268962
1637028406.479,0.1485245336528488,0.05753210383719885,0.18611747712495064,0.5185502326924906,0.00465983057662564,0.2565197957971339,0.5167867043960287,0.0689454958976313,0.27355521517547504,0.7886153851567728,0.20304300691075444,0.26932408669125724,0.03860329689051098,0.2767224216930394,0.6651349383678629,0.07058688264049007,0.5177321511267203,0.6897279370985958,0.8261484300865303,0.18572774332883127,0.7054257181833521,0.05279062548898445,0.8030127854399391,0.14779902677383297,0.6529967818428037,0.8551791291721458,0.13634384423470988,0.05582409382848806,0.6565443354905112,0.6821350098731133,0.06789239961246596,0.5207037121852738,0.0652815162696505,0.05493025001659635,0.6333860100704961,0.20291147392110026,0.14986066307209672,0.6410280773268962
1637028421.601,0.14842520445408472,0.057114999224356255,0.1857778119754542,0.519009987848682,0.004831629606573401,0.256182140242198,0.5170045357249156,0.06896369672347032,0.25909932520512846,0.8613762020575341,0.1946345059838493,0.2697480963238231,0.038415002112208226,0.27792182503961044,0.6959688749647269,0.07068299427095698,0.5182422764728976,0.6892257355606172,0.8268745454040035,0.18546688330543915,0.7075826971927561,0.056012414400211076,0.7460170786701935,0.14839697646401012,0.6527986821253358,0.8549928025585034,0.14954780966747566,0.055959582149510634,0.6745605705378999,0.682191586864511,0.06790054060317438,0.5214612627796404,0.06779133904647339,0.05516113978341572,0.6328745711476712,0.20065747862285996,0.13791105331876966,0.6732106459651147
1637028436.647,0.14842520445408472,0.057114999224356255,0.1857778119754542,0.519009987848682,0.004831629606573401,0.256182140242198,0.5170045357249156,0.06896369672347032,0.25909932520512846,0.8613762020575341,0.1946345059838493,0.2697480963238231,0.038415002112208226,0.27792182503961044,0.6959688749647269,0.07068299427095698,0.5182422764728976,0.6892257355606172,0.8268745454040035,0.18546688330543915,0.7075826971927561,0.056012414400211076,0.7460170786701935,0.14839697646401012,0.6527986821253358,0.8549928025585034,0.14954780966747566,0.055959582149510634,0.6745605705378999,0.682191586864511,0.06790054060317438,0.5214612627796404,0.06779133904647339,0.05516113978341572,0.6328745711476712,0.20065747862285996,0.13791105331876966,0.6732106459651147
1637028451.662,0.14859990191254088,0.0574213447956811,0.1860703917669199,0.5207026315309937,0.004908921419003851,0.255322228688451,0.5170869556229293,0.06835589951321727,0.27486300762229926,0.7957872462194958,0.2025462637612926,0.2685176143074648,0.03824955560632555,0.27784018561744195,0.6830859721331706,0.07108956375291639,0.5181070029769277,0.6899931505102483,0.8269686428826712,0.18573168229856166,0.7086437929531196,0.05652636222304619,0.750882024297716,0.14861955213504402,0.6523774659757505,0.8557725052548457,0.15068895075954783,0.056141720622456856,0.6542855035096623,0.6799627162487172,0.06881596803691628,0.5231239764098161,0.06778699204732448,0.055163934013115784,0.6335739285429555,0.19967761763910472,0.14994758910385295,0.6752926758544879
1637028466.676,0.14859990191254088,0.0574213447956811,0.1860703917669199,0.5207026315309937,0.004908921419003851,0.255322228688451,0.5170869556229293,0.06835589951321727,0.27486300762229926,0.7957872462194958,0.2025462637612926,0.2685176143074648,0.03824955560632555,0.27784018561744195,0.6830859721331706,0.07108956375291639,0.5181070029769277,0.6899931505102483,0.8269686428826712,0.18573168229856166,0.7086437929531196,0.05652636222304619,0.750882024297716,0.14861955213504402,0.6523774659757505,0.8557725052548457,0.15068895075954783,0.056141720622456856,0.6542855035096623,0.6799627162487172,0.06881596803691628,0.5231239764098161,0.06778699204732448,0.055163934013115784,0.6335739285429555,0.19967761763910472,0.14994758910385295,0.6752926758544879
1637028481.773,0.1481772163593525,0.05750311641633286,0.1853862435451124,0.5203074099742778,0.004851197408514689,0.2553681285989015,0.5177405746243172,0.06773581282205243,0.27557864913618757,0.8423246675907611,0.19734620911935155,0.2688230682902485,0.038342595817758424,0.25731297922473106,0.6967695919861747,0.06529129414002431,0.5183301371291785,0.690020692477371,0.8271460602355394,0.18506988422461856,0.7067069099011695,0.05658174230076732,0.8125965091084328,0.1485018485719476,0.6529032996348256,0.8540509836687964,0.15041101659131928,0.054467733541440695,0.7042459110955475,0.6794415678251209,0.06832197718892558,0.5221379658950973,0.06570417549095159,0.05545902007428857,0.6331086350094369,0.20032339289384288,0.14314279329241578,0.6454933307636678
1637028496.869,0.1481772163593525,0.05750311641633286,0.1853862435451124,0.5203074099742778,0.004851197408514689,0.2553681285989015,0.5177405746243172,0.06773581282205243,0.27557864913618757,0.8423246675907611,0.19734620911935155,0.2688230682902485,0.038342595817758424,0.25731297922473106,0.6967695919861747,0.06529129414002431,0.5183301371291785,0.690020692477371,0.8271460602355394,0.18506988422461856,0.7067069099011695,0.05658174230076732,0.8125965091084328,0.1485018485719476,0.6529032996348256,0.8540509836687964,0.15041101659131928,0.054467733541440695,0.7042459110955475,0.6794415678251209,0.06832197718892558,0.5221379658950973,0.06570417549095159,0.05545902007428857,0.6331086350094369,0.20032339289384288,0.14314279329241578,0.6454933307636678
