"Time","pod:currencyservice-w4-649d8c7669-8rsqr_service:currencyservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-pds28_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-rp88t_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-lkmfk_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-5pl7d_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-m6hcc_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-q8t4z_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-58b8q_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-rstg9_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-wmcrj_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-v49j4_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-w5rt5_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-l8qsz_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-l45zh_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-wnl2j_service:recommendationservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-4xf7q_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w4-5d9b8d854-7t9p6_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-lq2hw_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-w4bxq_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-r22xl_service:productcatalogservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-xqm67_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-gmstm_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-8x8nm_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-mcj6k_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-76hxg_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-6bmbf_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-5rksl_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-m6vtq_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-fdlhj_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-jfps9_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-sw7zw_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-frqsb_service:currencyservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal"
1636049940.969,0.3341910078296323,0.04201348300441342,0.022070021142220585,0.1490978724662624,0.623413783978283,0.2954828500377557,0.2817993200616827,0.6494682269718857,0.6117693410351913,0.29959959781926204,0.6336509232347369,0.21529548190507633,0.3260072765124708,0.629146689953361,0.0033504011985874996,0.6574646115260943,0.19434391132945994,0.015221232645125756,0.170113297722311,0.1625144347072206,0.16373006708846854,0.34221930745651274,0.2097652403262563,0.2034047458838219,0.32837178604513806,0.2990660474071898,0.16074416241267694,0.1888832519396376,0.18156321900334577,0.18300343162654498,0.6541033964274383,0.27506323054357823,0.2748185016833768,0.2931732737169385,0.3264481785766032,0.6559553935039998,0.1496124315352614,0.3384867248147553,0.1760419589440726,0.3235207494813881,0.3208988724662331,0.19652139337993754,0.2825699377095884,0.17813827267281254
1636049956.023,0.3341910078296323,0.04201348300441342,0.022070021142220585,0.1490978724662624,0.623413783978283,0.2954828500377557,0.2817993200616827,0.6494682269718857,0.6117693410351913,0.29959959781926204,0.6336509232347369,0.21529548190507633,0.3260072765124708,0.629146689953361,0.0033504011985874996,0.6574646115260943,0.19434391132945994,0.015221232645125756,0.170113297722311,0.1625144347072206,0.16373006708846854,0.34221930745651274,0.2097652403262563,0.2034047458838219,0.32837178604513806,0.2990660474071898,0.16074416241267694,0.1888832519396376,0.18156321900334577,0.18300343162654498,0.6541033964274383,0.27506323054357823,0.2748185016833768,0.2931732737169385,0.3264481785766032,0.6559553935039998,0.1496124315352614,0.3384867248147553,0.1760419589440726,0.3235207494813881,0.3208988724662331,0.19652139337993754,0.2825699377095884,0.17813827267281254
1636049971.149,0.32258502396898003,0.046087550987061965,0.0220552174643131,0.15016571358874453,0.6262559995521286,0.297024793178215,0.2820166799661932,0.6500701079553306,0.6235989470939481,0.29996737893151476,0.5921809439525204,0.21332331195975235,0.338015497140962,0.6315922482711325,0.003379629535911634,0.6585894329408707,0.19519377783944403,0.015454721263389717,0.17095457603092276,0.1687057576335613,0.16453217086978075,0.34610196703233387,0.2233079453891293,0.20310291455022045,0.3290351169332401,0.29995575991062784,0.16206297063765368,0.1899325290473034,0.1815978782893215,0.1722698736868259,0.5819551647023582,0.2755922476256093,0.2768661322083066,0.29454417768352914,0.3270636011948935,0.6579288190951239,0.1491542824119623,0.321702489014715,0.17722684047333595,0.3243368730990967,0.3206308941073503,0.19825747818422407,0.274506126239881,0.19357292273848725
1636049986.202,0.32258502396898003,0.046087550987061965,0.0220552174643131,0.15016571358874453,0.6262559995521286,0.297024793178215,0.2820166799661932,0.6500701079553306,0.6235989470939481,0.29996737893151476,0.5921809439525204,0.21332331195975235,0.338015497140962,0.6315922482711325,0.003379629535911634,0.6585894329408707,0.19519377783944403,0.015454721263389717,0.17095457603092276,0.1687057576335613,0.16453217086978075,0.34610196703233387,0.2233079453891293,0.20310291455022045,0.3290351169332401,0.29995575991062784,0.16206297063765368,0.1899325290473034,0.1815978782893215,0.1722698736868259,0.5819551647023582,0.2755922476256093,0.2768661322083066,0.29454417768352914,0.3270636011948935,0.6579288190951239,0.1491542824119623,0.321702489014715,0.17722684047333595,0.3243368730990967,0.3206308941073503,0.19825747818422407,0.274506126239881,0.19357292273848725
1636050001.229,0.3173836122614991,0.04280974138842899,0.021947377809645396,0.15057998044257848,0.6275576656614062,0.2978369749969241,0.28137202885216944,0.6510502408385163,0.6142878926974448,0.3004954637346783,0.6466860807195453,0.21372271734923873,0.320793579885059,0.6336941425198273,0.003391123480067793,0.658015223357843,0.19666047346931326,0.015372269388215332,0.17062167903832243,0.1691993343106798,0.16507419515581412,0.348078511873189,0.19789186107047546,0.20200272536482328,0.32902333791925775,0.3000985965663289,0.16243054746077573,0.19011921396342474,0.18243208056193774,0.163543692920893,0.6180172320726227,0.27746114702873204,0.27728941136988405,0.2952569224509715,0.3275688634423469,0.658552567859649,0.15528437932695072,0.33790530220645854,0.17792276264033535,0.3240954513277715,0.32020557126727867,0.19898634411560728,0.28213654850094416,0.18691445220945888
1636050016.252,0.3173836122614991,0.04280974138842899,0.021947377809645396,0.15057998044257848,0.6275576656614062,0.2978369749969241,0.28137202885216944,0.6510502408385163,0.6142878926974448,0.3004954637346783,0.6466860807195453,0.21372271734923873,0.320793579885059,0.6336941425198273,0.003391123480067793,0.658015223357843,0.19666047346931326,0.015372269388215332,0.17062167903832243,0.1691993343106798,0.16507419515581412,0.348078511873189,0.19789186107047546,0.20200272536482328,0.32902333791925775,0.3000985965663289,0.16243054746077573,0.19011921396342474,0.18243208056193774,0.163543692920893,0.6180172320726227,0.27746114702873204,0.27728941136988405,0.2952569224509715,0.3275688634423469,0.658552567859649,0.15528437932695072,0.33790530220645854,0.17792276264033535,0.3240954513277715,0.32020557126727867,0.19898634411560728,0.28213654850094416,0.18691445220945888
1636050031.276,0.3223697109099116,0.04310809566448992,0.022014346854542177,0.15151789660736412,0.6287413150086867,0.2982386178305893,0.28133409576557367,0.6515316039019978,0.6235908244271229,0.2840359126599846,0.5959818967486222,0.2068351943025664,0.33132150797168536,0.6334397994275753,0.003440850307129383,0.6595055631623482,0.19700920877415085,0.01559043328667475,0.16559037155687611,0.17015060538671067,0.16606577825782565,0.34673927713980707,0.21496605038351846,0.20117606374956634,0.3296942033155166,0.29971159599672303,0.16381940010496945,0.1912639077366945,0.18274740950778018,0.17282863959712483,0.6267927021275135,0.27749493009224324,0.27819965086728604,0.2960041395410751,0.32844983736730243,0.6586861527056814,0.1520236770110132,0.31184779489788245,0.17863826776315853,0.32460540244080727,0.32183068499290546,0.19933014177303165,0.2836895426389709,0.18530290802512944
1636050046.305,0.3223697109099116,0.04310809566448992,0.022014346854542177,0.15151789660736412,0.6287413150086867,0.2982386178305893,0.28133409576557367,0.6515316039019978,0.6235908244271229,0.2840359126599846,0.5959818967486222,0.2068351943025664,0.33132150797168536,0.6334397994275753,0.003440850307129383,0.6595055631623482,0.19700920877415085,0.01559043328667475,0.16559037155687611,0.17015060538671067,0.16606577825782565,0.34673927713980707,0.21496605038351846,0.20117606374956634,0.3296942033155166,0.29971159599672303,0.16381940010496945,0.1912639077366945,0.18274740950778018,0.17282863959712483,0.6267927021275135,0.27749493009224324,0.27819965086728604,0.2960041395410751,0.32844983736730243,0.6586861527056814,0.1520236770110132,0.31184779489788245,0.17863826776315853,0.32460540244080727,0.32183068499290546,0.19933014177303165,0.2836895426389709,0.18530290802512944
1636050061.59,0.32534061697582284,0.04547153476888312,0.022240145701869572,0.15201173978512672,0.6297703642327738,0.2991745142432057,0.28155747185210356,0.6507666634333926,0.6225945923426678,0.2954552222640492,0.5943444448308837,0.21551531291467618,0.314196711758848,0.6338554499053892,0.0034026843226328536,0.6592876146423463,0.19644001672385467,0.015429671937875762,0.1715958189367317,0.17147013534695538,0.16548310286481285,0.3248573574163518,0.21592413967981317,0.2018669118054401,0.32917837995692734,0.2992535002491779,0.164382991723865,0.19129508897689607,0.18346501162004547,0.1787651064220417,0.6217863167085014,0.27743760758601277,0.2783022136504151,0.2972123113582376,0.32820160965513,0.6593776815192456,0.15699233712989438,0.318463346242817,0.1787534098849568,0.32515224440950874,0.3220613983561606,0.19828866598574763,0.28351271302972547,0.18543531555581674
1636050076.622,0.32534061697582284,0.04547153476888312,0.022240145701869572,0.15201173978512672,0.6297703642327738,0.2991745142432057,0.28155747185210356,0.6507666634333926,0.6225945923426678,0.2954552222640492,0.5943444448308837,0.21551531291467618,0.314196711758848,0.6338554499053892,0.0034026843226328536,0.6592876146423463,0.19644001672385467,0.015429671937875762,0.1715958189367317,0.17147013534695538,0.16548310286481285,0.3248573574163518,0.21592413967981317,0.2018669118054401,0.32917837995692734,0.2992535002491779,0.164382991723865,0.19129508897689607,0.18346501162004547,0.1787651064220417,0.6217863167085014,0.27743760758601277,0.2783022136504151,0.2972123113582376,0.32820160965513,0.6593776815192456,0.15699233712989438,0.318463346242817,0.1787534098849568,0.32515224440950874,0.3220613983561606,0.19828866598574763,0.28351271302972547,0.18543531555581674
1636050091.64,0.3304788603595445,0.04566177949826796,0.02214183070569557,0.15164388445479854,0.6296557744005307,0.2992126197960741,0.27354777774559547,0.6356537118554122,0.6229652909033081,0.2992656849106962,0.6052660067435678,0.2134673591718903,0.32122940638188746,0.633988388440747,0.003430444607757859,0.6591063475340431,0.19739348105259885,0.01541421910009718,0.17066710371592067,0.16355851705494656,0.16592191178171495,0.3207063428165469,0.22270198721276804,0.20174179820297186,0.3288877463722772,0.2994285160183664,0.1657767792205036,0.19099541473445447,0.18279535572639724,0.17314188774723965,0.6285555657728823,0.27742240442484245,0.27855644891378173,0.29757216559146604,0.32878706027071736,0.6583163666420996,0.1572147277246439,0.32377339400255006,0.17900015720061382,0.3243459138322135,0.3221983211618096,0.1978822915074208,0.2740778750561532,0.17950002353282005
1636050106.656,0.3304788603595445,0.04566177949826796,0.02214183070569557,0.15164388445479854,0.6296557744005307,0.2992126197960741,0.27354777774559547,0.6356537118554122,0.6229652909033081,0.2992656849106962,0.6052660067435678,0.2134673591718903,0.32122940638188746,0.633988388440747,0.003430444607757859,0.6591063475340431,0.19739348105259885,0.01541421910009718,0.17066710371592067,0.16355851705494656,0.16592191178171495,0.3207063428165469,0.22270198721276804,0.20174179820297186,0.3288877463722772,0.2994285160183664,0.1657767792205036,0.19099541473445447,0.18279535572639724,0.17314188774723965,0.6285555657728823,0.27742240442484245,0.27855644891378173,0.29757216559146604,0.32878706027071736,0.6583163666420996,0.1572147277246439,0.32377339400255006,0.17900015720061382,0.3243459138322135,0.3221983211618096,0.1978822915074208,0.2740778750561532,0.17950002353282005
1636050121.776,0.34123003622585085,0.0423775736000241,0.022336399913428298,0.15262334636648217,0.6308870746325496,0.30002233830690206,0.26140282127962444,0.6183324944476035,0.6121352309145227,0.3002349051990293,0.6041211554827551,0.19782372939908763,0.3378331471442879,0.6353153022177552,0.0034353816333139867,0.6580392634821912,0.19657692391442078,0.015532328755465601,0.17132749114953588,0.16548489007853978,0.16732438046399017,0.31932847883484783,0.2223718067235387,0.1998958162251564,0.3287749673645165,0.2991503694790909,0.16665261773544437,0.18919324174348576,0.1774776880530422,0.18221579265907095,0.620951001306368,0.27749010902502824,0.2797792148570375,0.2992373554385397,0.32904331796883546,0.657989306041135,0.1591822047671157,0.33802072581483245,0.17957764270601556,0.32446317696611093,0.3229676018509344,0.19786858772063298,0.2701511495735766,0.19017231752728347
1636050136.847,0.34123003622585085,0.0423775736000241,0.022336399913428298,0.15262334636648217,0.6308870746325496,0.30002233830690206,0.26140282127962444,0.6183324944476035,0.6121352309145227,0.3002349051990293,0.6041211554827551,0.19782372939908763,0.3378331471442879,0.6353153022177552,0.0034353816333139867,0.6580392634821912,0.19657692391442078,0.015532328755465601,0.17132749114953588,0.16548489007853978,0.16732438046399017,0.31932847883484783,0.2223718067235387,0.1998958162251564,0.3287749673645165,0.2991503694790909,0.16665261773544437,0.18919324174348576,0.1774776880530422,0.18221579265907095,0.620951001306368,0.27749010902502824,0.2797792148570375,0.2992373554385397,0.32904331796883546,0.657989306041135,0.1591822047671157,0.33802072581483245,0.17957764270601556,0.32446317696611093,0.3229676018509344,0.19786858772063298,0.2701511495735766,0.19017231752728347
