"Time","pod:frontend-w1-599b6846df-nj26w_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-jh2px_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-rm8dz_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-fgt4z_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-9qg74_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-sqbjh_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-xpdjq_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-s2fq9_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-npr2k_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-g6629_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-f7ztd_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-7nkww_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-62knl_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w1-599b6846df-drl4s_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-s2nks_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-9t746_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-fbghc_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-jqgww_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-5wx45_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-cg494_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-vbc2h_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-grxgl_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-fpfzp_service:currencyservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-kbv6g_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-mqm89_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-8hnsx_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-zlvmq_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-xjf2f_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-cjbjq_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-l5jjv_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-8wmr4_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-hn9q4_service:frontend_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal"
1636577357.86,0.6804677721126768,0.09851713114111191,0.08398336368770334,0.7349005378203526,0.18151815805540933,0.11191287403695621,0.047291883134953416,0.6915423403072384,0.08516916483844968,0.6882458165737368,0.6787425173658548,0.15152574548252734,0.4436423723941779,0.1847255877298838,0.02033106970383214,0.2023269108529403,0.2147655423154866,0.1566757951615822,0.014500697736343576,0.6681074713887972,0.18368396017643285,0.08570524656488351,0.0036036303848483693,0.4299525499064285,0.18564899203548824,0.08637485646328949,0.21889279155681257,0.21513695038999261,0.18750805433251322,0.09916246380985771,0.42499508441726186,0.19329505203209457,0.5508470677579966,0.1067467216086635,0.44346034546788193,0.508501960591384,0.21201890843837307,0.17854419022163276,0.6907972922620891,0.510689265801338,0.1738372336364783,0.5015798605565047,0.70263890398846,0.17913594377028774
1636577372.89,0.6794567871214197,0.09813686264691404,0.08380085896892585,0.7365362619736696,0.1643715881136972,0.10725368310766589,0.0461426131547508,0.6905362366692622,0.08456625351787692,0.6565987556145055,0.6471981168145561,0.1520900774208091,0.44447861128365207,0.18462770735025485,0.020338738308199395,0.2022449641571799,0.2149507933014831,0.15581694288620523,0.014355457177967986,0.6678918335903116,0.1838118981683161,0.08588151955889042,0.0036056406396752774,0.40739837790437017,0.17703518570296964,0.08525949953757309,0.22394632854922894,0.23572541252611284,0.18771422648746966,0.09968533104122408,0.4264321258607182,0.17042426702485144,0.523750508278525,0.10380962030030058,0.4441856454570647,0.5089065061666853,0.21220854466625802,0.17375888894348174,0.6892991501143105,0.5270571330424995,0.173102271189835,0.5015981434889972,0.7022354821837282,0.18358551539452062
1636577387.907,0.6794567871214197,0.09813686264691404,0.08380085896892585,0.7365362619736696,0.1643715881136972,0.10725368310766589,0.0461426131547508,0.6905362366692622,0.08456625351787692,0.6565987556145055,0.6471981168145561,0.1520900774208091,0.44447861128365207,0.18462770735025485,0.020338738308199395,0.2022449641571799,0.2149507933014831,0.15581694288620523,0.014355457177967986,0.6678918335903116,0.1838118981683161,0.08588151955889042,0.0036056406396752774,0.40739837790437017,0.17703518570296964,0.08525949953757309,0.22394632854922894,0.23572541252611284,0.18771422648746966,0.09968533104122408,0.4264321258607182,0.17042426702485144,0.523750508278525,0.10380962030030058,0.4441856454570647,0.5089065061666853,0.21220854466625802,0.17375888894348174,0.6892991501143105,0.5270571330424995,0.173102271189835,0.5015981434889972,0.7022354821837282,0.18358551539452062
1636577402.985,0.6802487616715095,0.09787426845108145,0.08378375296631596,0.7357982633035915,0.18187974361936354,0.10715993417650359,0.043970449517405606,0.6263679530157832,0.08525600514411377,0.6673780368158514,0.6465697865767994,0.15252431410170547,0.4444892642893465,0.18502913877761998,0.02020658865147677,0.20261525235308991,0.2149395435847397,0.15052342366786087,0.013983886358229284,0.6675918344653037,0.18430592197940854,0.08583743332494245,0.0036371821561703064,0.42959969028034206,0.18451819967219785,0.08216971005072449,0.22548495052732434,0.23191492656941837,0.18754027291854097,0.10044955899378717,0.4257718592149222,0.18954239881752227,0.5533922936996688,0.10704253003443864,0.4456328649480844,0.5076436031842273,0.2123018945409827,0.1793552869498722,0.6460056554491138,0.5088491242701828,0.17390485524571508,0.5009632739882541,0.7051890201309003,0.17221751409891356
1636577418.011,0.6802487616715095,0.09787426845108145,0.08378375296631596,0.7357982633035915,0.18187974361936354,0.10715993417650359,0.043970449517405606,0.6263679530157832,0.08525600514411377,0.6673780368158514,0.6465697865767994,0.15252431410170547,0.4444892642893465,0.18502913877761998,0.02020658865147677,0.20261525235308991,0.2149395435847397,0.15052342366786087,0.013983886358229284,0.6675918344653037,0.18430592197940854,0.08583743332494245,0.0036371821561703064,0.42959969028034206,0.18451819967219785,0.08216971005072449,0.22548495052732434,0.23191492656941837,0.18754027291854097,0.10044955899378717,0.4257718592149222,0.18954239881752227,0.5533922936996688,0.10704253003443864,0.4456328649480844,0.5076436031842273,0.2123018945409827,0.1793552869498722,0.6460056554491138,0.5088491242701828,0.17390485524571508,0.5009632739882541,0.7051890201309003,0.17221751409891356
1636577433.027,0.6792663807015895,0.09826750485525061,0.08407346222471428,0.7321069649269554,0.17356620351415047,0.10957866218683329,0.04415948711799669,0.6901964532091275,0.08615478253338887,0.697087036005557,0.6215246731019639,0.1523413692331011,0.44380207486428325,0.18486168502642492,0.01851270320770318,0.20430515037115815,0.21516807211606634,0.1557713139702936,0.013380925160743897,0.666193131609983,0.18396290930313408,0.08562046216960983,0.0036490584520274035,0.4288972096957734,0.18405140724621571,0.08180351999711946,0.22426861320261388,0.20789254956131623,0.18773634816770196,0.10063909521218305,0.436199592858487,0.1840444161615174,0.5534070075208758,0.0958751165625,0.44404645717915536,0.507296058778648,0.21316409038322368,0.16243487805072246,0.6898989118606077,0.5518010244870657,0.17659268438037873,0.5000488653812802,0.7035695962938587,0.18566238034530436
1636577448.042,0.6792663807015895,0.09826750485525061,0.08407346222471428,0.7321069649269554,0.17356620351415047,0.10957866218683329,0.04415948711799669,0.6901964532091275,0.08615478253338887,0.697087036005557,0.6215246731019639,0.1523413692331011,0.44380207486428325,0.18486168502642492,0.01851270320770318,0.20430515037115815,0.21516807211606634,0.1557713139702936,0.013380925160743897,0.666193131609983,0.18396290930313408,0.08562046216960983,0.0036490584520274035,0.4288972096957734,0.18405140724621571,0.08180351999711946,0.22426861320261388,0.20789254956131623,0.18773634816770196,0.10063909521218305,0.436199592858487,0.1840444161615174,0.5534070075208758,0.0958751165625,0.44404645717915536,0.507296058778648,0.21316409038322368,0.16243487805072246,0.6898989118606077,0.5518010244870657,0.17659268438037873,0.5000488653812802,0.7035695962938587,0.18566238034530436
1636577463.058,0.6766944506926442,0.09852443496344537,0.08430437188758874,0.7323587195555621,0.1816838593094695,0.10966562428635437,0.04456349187363587,0.6886760740508557,0.0826279056539472,0.6442603365569584,0.6211047600192027,0.15233619989555838,0.44407944579059483,0.1843037852406339,0.016632525745146537,0.20447552286387766,0.21552766460185577,0.15167534430605856,0.015332574375649138,0.6666252074424613,0.18397882694824058,0.085094580974034,0.0036012585058826205,0.42870317907159206,0.18415124305097716,0.08411790693677171,0.23686572253141286,0.21980021140931305,0.18802298772260106,0.10109810228080728,0.4129244048326781,0.1800810367373471,0.5079004621582519,0.10613865126780175,0.4448055735591889,0.5069348204917118,0.21345568320200925,0.17563181748535284,0.6883057082217342,0.5524645899919693,0.17743925918450712,0.5011683369298101,0.7034981264955983,0.17091000881107105
1636577478.072,0.6766944506926442,0.09852443496344537,0.08430437188758874,0.7323587195555621,0.1816838593094695,0.10966562428635437,0.04456349187363587,0.6886760740508557,0.0826279056539472,0.6442603365569584,0.6211047600192027,0.15233619989555838,0.44407944579059483,0.1843037852406339,0.016632525745146537,0.20447552286387766,0.21552766460185577,0.15167534430605856,0.015332574375649138,0.6666252074424613,0.18397882694824058,0.085094580974034,0.0036012585058826205,0.42870317907159206,0.18415124305097716,0.08411790693677171,0.23686572253141286,0.21980021140931305,0.18802298772260106,0.10109810228080728,0.4129244048326781,0.1800810367373471,0.5079004621582519,0.10613865126780175,0.4448055735591889,0.5069348204917118,0.21345568320200925,0.17563181748535284,0.6883057082217342,0.5524645899919693,0.17743925918450712,0.5011683369298101,0.7034981264955983,0.17091000881107105
1636577493.092,0.677466603180608,0.09900607124161365,0.08395795385026919,0.7338601690098809,0.1794964598466314,0.10907927259202542,0.04573708530459895,0.6901995097514394,0.08618171868006556,0.6694195709826987,0.6320940160565451,0.15363796385793582,0.445928511200121,0.1846667734543184,0.01467127462155702,0.20501558930914898,0.2151589221846758,0.1519685706226111,0.017225377545287718,0.6705189249681193,0.18433535673238816,0.08562462074873119,0.003594798584559962,0.42860780345588523,0.17602020371293756,0.08117775958883872,0.23320979816049803,0.22497470484319082,0.18869971027103705,0.101666798587117,0.4261142154252564,0.17921717342419433,0.4928344649402302,0.10519384434883819,0.4459061055178817,0.5074101956778694,0.21479101422053443,0.17520877693886222,0.6883683658188735,0.5528993899110325,0.1785994931588717,0.5023801316157108,0.7030597119440034,0.18586389347909527
1636577508.109,0.677466603180608,0.09900607124161365,0.08395795385026919,0.7338601690098809,0.1794964598466314,0.10907927259202542,0.04573708530459895,0.6901995097514394,0.08618171868006556,0.6694195709826987,0.6320940160565451,0.15363796385793582,0.445928511200121,0.1846667734543184,0.01467127462155702,0.20501558930914898,0.2151589221846758,0.1519685706226111,0.017225377545287718,0.6705189249681193,0.18433535673238816,0.08562462074873119,0.003594798584559962,0.42860780345588523,0.17602020371293756,0.08117775958883872,0.23320979816049803,0.22497470484319082,0.18869971027103705,0.101666798587117,0.4261142154252564,0.17921717342419433,0.4928344649402302,0.10519384434883819,0.4459061055178817,0.5074101956778694,0.21479101422053443,0.17520877693886222,0.6883683658188735,0.5528993899110325,0.1785994931588717,0.5023801316157108,0.7030597119440034,0.18586389347909527
1636577523.137,0.6781327765667219,0.09956410036671565,0.08455985390693427,0.7329895351590843,0.17161714324326127,0.10903365553537883,0.04438311067027862,0.6909113024550483,0.08625547136282316,0.6177745806180857,0.6015210537535465,0.15465979510899114,0.44634839879729676,0.18503243284911408,0.013064522837429494,0.20557973951089412,0.21500740240775404,0.1549609782588547,0.019012613029198402,0.6709374920911821,0.18395041522993902,0.08541517813733901,0.0036239117936807874,0.4298810453942662,0.1839598875576919,0.08420482073623667,0.23768046280066454,0.22553450261202057,0.18971827011973152,0.1010680137610058,0.4388823073229533,0.19621787518594783,0.4993066472258415,0.10061130063977627,0.4468182905904178,0.5066533028838809,0.21376476748503237,0.1578889181133164,0.6888165926852943,0.5231734184811575,0.18046382345483625,0.501877009633456,0.7033118949339418,0.18554214476761177
1636577538.154,0.6781327765667219,0.09956410036671565,0.08455985390693427,0.7329895351590843,0.17161714324326127,0.10903365553537883,0.04438311067027862,0.6909113024550483,0.08625547136282316,0.6177745806180857,0.6015210537535465,0.15465979510899114,0.44634839879729676,0.18503243284911408,0.013064522837429494,0.20557973951089412,0.21500740240775404,0.1549609782588547,0.019012613029198402,0.6709374920911821,0.18395041522993902,0.08541517813733901,0.0036239117936807874,0.4298810453942662,0.1839598875576919,0.08420482073623667,0.23768046280066454,0.22553450261202057,0.18971827011973152,0.1010680137610058,0.4388823073229533,0.19621787518594783,0.4993066472258415,0.10061130063977627,0.4468182905904178,0.5066533028838809,0.21376476748503237,0.1578889181133164,0.6888165926852943,0.5231734184811575,0.18046382345483625,0.501877009633456,0.7033118949339418,0.18554214476761177
1636577553.169,0.682454400779062,0.09929336893571578,0.08491728709413303,0.7307594221018483,0.18354085425576092,0.10858050603387417,0.046481865097697146,0.6913019186700681,0.08552132236292051,0.635824888820874,0.6850614629457785,0.15547391576264744,0.4488298316755379,0.1853071932318801,0.01106733145256536,0.20462806033572883,0.21441495427501464,0.15488334962003347,0.020328868339412703,0.6742281762227078,0.1851961353905384,0.08619933897017626,0.0036143359213494292,0.42963183345257483,0.1742480958040263,0.0842100159931112,0.22445495735665255,0.23719932915530967,0.19013807498304075,0.10131635402735878,0.42881453130541336,0.19692852623985002,0.5232048825836743,0.10610594241698112,0.448427869315916,0.5066488932601372,0.21396823761318595,0.16755265971842503,0.6579702182273397,0.5394107123235232,0.1817759366779481,0.5023653760444483,0.7062928935193354,0.18894749777717476
