"Time","pod:recommendationservice-w2-5bbcb977f8-dr67f_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-nhh9m_service:redis-cart_node:worker--3","pod:adservice-w1-5c67ddfffc-nnsmd_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-5cm92_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-tppt7_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-wdh5k_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-4h8n8_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-7vllc_service:frontend_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-9bvlh_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-f9zwd_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-rphqr_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-sphjc_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-7gdcz_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-hrkgq_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-cl6bg_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-nh266_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-lkh9x_service:adservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-58kng_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-v22vr_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-9ft7z_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-24ndb_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-9fb9d_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-8gsj5_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-mv8nz_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-n65rn_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-wqg8s_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-fkh8q_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-nw6xr_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-wc8x4_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-mx6jq_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-wgrtz_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-k7dql_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-49f2j_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-x6r4t_service:productcatalogservice_node:worker--3"
1637259033.201,0.09841822204543754,0.004334531387899113,0.1776294487221427,0.8604483007046327,0.36321035784203526,0.36857473969321797,0.7455910683721011,0.8617858584192999,0.10086844893888573,0.3617777231793392,0.3626801827401639,0.07520339182480631,0.10998507182311598,0.10433919232814352,0.10116348220411131,0.09996387518188304,0.1673984069429261,0.10541895297140216,0.16784312171208426,0.7444206849976841,0.36764842477622117,0.10505285533232579,0.019105420459939647,0.09972527971658869,0.07616734724096466,0.10508692892352237,0.3605410522238349,0.10607292492876355,0.36105599044036496,0.07620197489114557,0.07807849099949146,0.10147129760438625,0.1668262170747037,0.3639059129103181
1637259048.223,0.09841822204543754,0.004334531387899113,0.1776294487221427,0.8604483007046327,0.36321035784203526,0.36857473969321797,0.7455910683721011,0.8617858584192999,0.10086844893888573,0.3617777231793392,0.3626801827401639,0.07520339182480631,0.10998507182311598,0.10433919232814352,0.10116348220411131,0.09996387518188304,0.1673984069429261,0.10541895297140216,0.16784312171208426,0.7444206849976841,0.36764842477622117,0.10505285533232579,0.019105420459939647,0.09972527971658869,0.07616734724096466,0.10508692892352237,0.3605410522238349,0.10607292492876355,0.36105599044036496,0.07620197489114557,0.07807849099949146,0.10147129760438625,0.1668262170747037,0.3639059129103181
1637259063.259,0.09852739104444985,0.0043866571214052795,0.1764744757059053,0.8689197447135238,0.3617509276191077,0.3673732756870428,0.741330088906889,0.8710541283337094,0.10114859807754195,0.36280676156079716,0.3638900148885583,0.06950465755809368,0.10995086770441623,0.10511224603357495,0.10183416628269752,0.10101661941578177,0.1792201072883291,0.1052315089253327,0.1671433474647303,0.7446404113242907,0.36554127507350653,0.11074353550890129,0.019077718793424757,0.1000393696559814,0.07661823137786787,0.1044814079628666,0.35960043945026887,0.10632563721844279,0.35870676336911805,0.07620126761362188,0.0770356023865311,0.10215986670215424,0.17288148378516,0.32259312102498416
1637259078.288,0.09852739104444985,0.0043866571214052795,0.1764744757059053,0.8689197447135238,0.3617509276191077,0.3673732756870428,0.741330088906889,0.8710541283337094,0.10114859807754195,0.36280676156079716,0.3638900148885583,0.06950465755809368,0.10995086770441623,0.10511224603357495,0.10183416628269752,0.10101661941578177,0.1792201072883291,0.1052315089253327,0.1671433474647303,0.7446404113242907,0.36554127507350653,0.11074353550890129,0.019077718793424757,0.1000393696559814,0.07661823137786787,0.1044814079628666,0.35960043945026887,0.10632563721844279,0.35870676336911805,0.07620126761362188,0.0770356023865311,0.10215986670215424,0.17288148378516,0.32259312102498416
1637259093.314,0.09943929785975983,0.004392193375368322,0.1770945466027783,0.8648877352003926,0.3628870611835902,0.36706945362589183,0.740169500170853,0.873190889016535,0.10138063130693434,0.3629820575044074,0.35088526247404894,0.07353259217126318,0.10519654696740795,0.10865758638941839,0.10241430261533219,0.101534941194382,0.17828321048434193,0.10595698258155775,0.16720060374660106,0.7469591777542961,0.3715692687737061,0.1115403489600115,0.019083582135963888,0.10035626006422144,0.07662036441225238,0.10529325503746359,0.35974176158058524,0.10627025005261381,0.3590247043800877,0.07648482807460172,0.07687411036126324,0.10214145995513232,0.17155146061051285,0.36615802203695635
1637259108.354,0.09943929785975983,0.004392193375368322,0.1770945466027783,0.8648877352003926,0.3628870611835902,0.36706945362589183,0.740169500170853,0.873190889016535,0.10138063130693434,0.3629820575044074,0.35088526247404894,0.07353259217126318,0.10519654696740795,0.10865758638941839,0.10241430261533219,0.101534941194382,0.17828321048434193,0.10595698258155775,0.16720060374660106,0.7469591777542961,0.3715692687737061,0.1115403489600115,0.019083582135963888,0.10035626006422144,0.07662036441225238,0.10529325503746359,0.35974176158058524,0.10627025005261381,0.3590247043800877,0.07648482807460172,0.07687411036126324,0.10214145995513232,0.17155146061051285,0.36615802203695635
1637259123.398,0.10031904967105593,0.004310504825999631,0.1773776763629183,0.8678259296145733,0.36263034216721374,0.36731477121472667,0.7409868782756559,0.8568549571275025,0.101733916034218,0.36112833157109847,0.36157501886380344,0.07260649476617817,0.10471184897484567,0.1087690138794176,0.10349660465242158,0.10204836745002621,0.17714971997939694,0.10516681901489189,0.16815377095719358,0.7422390669872452,0.3704490056545968,0.10754009956108207,0.019283751645776313,0.1022962686770948,0.0756317853958127,0.09868696390576079,0.3613728375846965,0.10534185073459569,0.35991865493289366,0.07708422079970254,0.07679865442987158,0.10268376227152501,0.17159975264822108,0.365178755842524
1637259138.414,0.10031904967105593,0.004310504825999631,0.1773776763629183,0.8678259296145733,0.36263034216721374,0.36731477121472667,0.7409868782756559,0.8568549571275025,0.101733916034218,0.36112833157109847,0.36157501886380344,0.07260649476617817,0.10471184897484567,0.1087690138794176,0.10349660465242158,0.10204836745002621,0.17714971997939694,0.10516681901489189,0.16815377095719358,0.7422390669872452,0.3704490056545968,0.10754009956108207,0.019283751645776313,0.1022962686770948,0.0756317853958127,0.09868696390576079,0.3613728375846965,0.10534185073459569,0.35991865493289366,0.07708422079970254,0.07679865442987158,0.10268376227152501,0.17159975264822108,0.365178755842524
1637259153.437,0.1009016759178206,0.00421111563747137,0.17689240576293402,0.8692504491218664,0.3624107439973064,0.3666778394007842,0.7056848228888645,0.8573501578413542,0.10234859619007444,0.3493091995429891,0.3626438060915619,0.07391599015249965,0.1046358148202562,0.10857001166184825,0.10336311005149407,0.10313805888862487,0.16864949821150832,0.10179670102023296,0.16817830614349144,0.7434800090231501,0.37157562632012753,0.1011546256266565,0.019259641801118926,0.10215549440194618,0.07659193689164509,0.10532711473053252,0.36105096290288696,0.11083185740559137,0.3592345497617886,0.07672593853000506,0.07655607880607389,0.10214161485907408,0.17211852805096137,0.3652971200259512
1637259168.474,0.1009016759178206,0.00421111563747137,0.17689240576293402,0.8692504491218664,0.3624107439973064,0.3666778394007842,0.7056848228888645,0.8573501578413542,0.10234859619007444,0.3493091995429891,0.3626438060915619,0.07391599015249965,0.1046358148202562,0.10857001166184825,0.10336311005149407,0.10313805888862487,0.16864949821150832,0.10179670102023296,0.16817830614349144,0.7434800090231501,0.37157562632012753,0.1011546256266565,0.019259641801118926,0.10215549440194618,0.07659193689164509,0.10532711473053252,0.36105096290288696,0.11083185740559137,0.3592345497617886,0.07672593853000506,0.07655607880607389,0.10214161485907408,0.17211852805096137,0.3652971200259512
1637259183.5,0.10105611962711213,0.004689522911965926,0.17569347049070078,0.8700539001062827,0.36351423816841383,0.3673550043656702,0.7371925693410256,0.8748917726933743,0.10217313574947814,0.36185375540332965,0.3622372276662277,0.07381515000615652,0.10524849982911569,0.10526046957148963,0.10299880366666567,0.10314918202750009,0.17173958735655984,0.10996991411573431,0.16891140545091418,0.741531818871682,0.3602754465349137,0.10796858673388549,0.019264930084138054,0.10149923244510048,0.07677063128721724,0.1009697024437022,0.36116390400068044,0.10612678669848885,0.35971794269867907,0.07627863351271641,0.07632877598499523,0.10083962052561343,0.16888252070802678,0.36514609753057886
1637259198.533,0.10105611962711213,0.004689522911965926,0.17569347049070078,0.8700539001062827,0.36351423816841383,0.3673550043656702,0.7371925693410256,0.8748917726933743,0.10217313574947814,0.36185375540332965,0.3622372276662277,0.07381515000615652,0.10524849982911569,0.10526046957148963,0.10299880366666567,0.10314918202750009,0.17173958735655984,0.10996991411573431,0.16891140545091418,0.741531818871682,0.3602754465349137,0.10796858673388549,0.019264930084138054,0.10149923244510048,0.07677063128721724,0.1009697024437022,0.36116390400068044,0.10612678669848885,0.35971794269867907,0.07627863351271641,0.07632877598499523,0.10083962052561343,0.16888252070802678,0.36514609753057886
1637259213.561,0.10056193781074499,0.004906489036813029,0.17445855378952077,0.8686491396161111,0.3616140254179059,0.365358180817011,0.7013423050884013,0.8735672636752672,0.10088200420389908,0.3640265719888327,0.3491990023649346,0.07571579883868557,0.10119832700587449,0.10275362631731899,0.10206616154646847,0.10319343980485268,0.1797959593240305,0.10548332284056125,0.16812241206968073,0.7453928451779172,0.3725216615498078,0.11065425365443662,0.019217522977462435,0.10136059798947333,0.0770140249085229,0.10868278883960847,0.3604614041581562,0.11067032933280369,0.3589586220233165,0.07572038812032353,0.07536711669216889,0.10008904810519781,0.1723517775500097,0.3605734403615498
1637259228.592,0.10056193781074499,0.004906489036813029,0.17445855378952077,0.8686491396161111,0.3616140254179059,0.365358180817011,0.7013423050884013,0.8735672636752672,0.10088200420389908,0.3640265719888327,0.3491990023649346,0.07571579883868557,0.10119832700587449,0.10275362631731899,0.10206616154646847,0.10319343980485268,0.1797959593240305,0.10548332284056125,0.16812241206968073,0.7453928451779172,0.3725216615498078,0.11065425365443662,0.019217522977462435,0.10136059798947333,0.0770140249085229,0.10868278883960847,0.3604614041581562,0.11067032933280369,0.3589586220233165,0.07572038812032353,0.07536711669216889,0.10008904810519781,0.1723517775500097,0.3605734403615498
