"Time","pod:currencyservice-w1-cd78b8fd6-mwvp6_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-8gsj5_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-d55kn_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-phcxz_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-dwg2x_service:recommendationservice_node:worker--3","pod:frontend-w1-599b6846df-l4pvv_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-gdgnj_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-kslxf_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-l9nh2_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-6kcwn_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-fffpb_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-7m6m7_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-v9fk9_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-49f2j_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-6z7r9_service:currencyservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-x6q9k_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-6mhtb_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-w8dhr_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w3-6d65c886c7-nhh9m_service:redis-cart_node:worker--3","pod:adservice-w1-5c67ddfffc-nnsmd_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-94z2h_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-5hhdn_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-9vpd4_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-lkh9x_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-9nfjw_service:productcatalogservice_node:worker--3","pod:cartservice-w1-86744bdcbd-v22vr_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-ddb5x_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-bq5h7_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-jh6kr_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-hs4nj_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-nntw2_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-hhlsv_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-nw4qc_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-pc9gf_service:recommendationservice_node:worker--4.novalocal"
1637257741.91,0.35117239533625155,0.012206742402303015,0.09843263257358076,0.7833534560772231,0.07441592739731692,0.7882375765482273,0.09760115704547126,0.8052963107064445,0.10815835451980155,0.10394676252386606,0.3658568474683005,0.10029815028503265,0.09878326552694153,0.1642829136787593,0.33732173841156143,0.09955901694094119,0.07607670719917431,0.11083020581625874,0.012458286314013993,0.17227759599033443,0.35063629431216625,0.7764508773648686,0.09955302396329392,0.17132979678812862,0.35903054056975703,0.17110768133467452,0.07539448870803403,0.10409635152333678,0.10392393895415963,0.36333782473203824,0.07650716689154305,0.3489825164141406,0.35507399637120857,0.10520560598460453
1637257756.935,0.35117239533625155,0.012206742402303015,0.09843263257358076,0.7833534560772231,0.07441592739731692,0.7882375765482273,0.09760115704547126,0.8052963107064445,0.10815835451980155,0.10394676252386606,0.3658568474683005,0.10029815028503265,0.09878326552694153,0.1642829136787593,0.33732173841156143,0.09955901694094119,0.07607670719917431,0.11083020581625874,0.012458286314013993,0.17227759599033443,0.35063629431216625,0.7764508773648686,0.09955302396329392,0.17132979678812862,0.35903054056975703,0.17110768133467452,0.07539448870803403,0.10409635152333678,0.10392393895415963,0.36333782473203824,0.07650716689154305,0.3489825164141406,0.35507399637120857,0.10520560598460453
1637257771.949,0.3518563738641091,0.012248301777231824,0.09848029106244405,0.786417559869871,0.0734927062687625,0.7856132005431334,0.09710772449639371,0.8077230689035356,0.10412659559357987,0.0989333148227685,0.3683840522383816,0.09929167066736154,0.09910840604274851,0.15233895203021297,0.3373965681222969,0.09988886983001763,0.0756596799318667,0.10402277874693741,0.012541243146857246,0.17262542173599638,0.3517804863129953,0.7759953284653163,0.09934905961669699,0.17024557797002074,0.3522081937556435,0.17064844719489977,0.07616500593209356,0.10486271004941838,0.10245481499028963,0.3636541173867743,0.07702828141879688,0.3308858488398817,0.35918147181709714,0.1042791404572303
1637257786.961,0.3518563738641091,0.012248301777231824,0.09848029106244405,0.786417559869871,0.0734927062687625,0.7856132005431334,0.09710772449639371,0.8077230689035356,0.10412659559357987,0.0989333148227685,0.3683840522383816,0.09929167066736154,0.09910840604274851,0.15233895203021297,0.3373965681222969,0.09988886983001763,0.0756596799318667,0.10402277874693741,0.012541243146857246,0.17262542173599638,0.3517804863129953,0.7759953284653163,0.09934905961669699,0.17024557797002074,0.3522081937556435,0.17064844719489977,0.07616500593209356,0.10486271004941838,0.10245481499028963,0.3636541173867743,0.07702828141879688,0.3308858488398817,0.35918147181709714,0.1042791404572303
1637257801.975,0.352014938402867,0.012274659078735067,0.0979361082414372,0.7903952048842574,0.0739624813464887,0.7846791737907061,0.09775687843929028,0.8051926235954443,0.10258472248560728,0.10118860244958697,0.36801368323256983,0.09903500160013107,0.09987330505326744,0.16362755709204627,0.34706655022763067,0.09951528060871473,0.07568384434740098,0.0981895508053495,0.01249510441930756,0.1723101756157231,0.3527285728300428,0.7749600938494878,0.09862103986080127,0.1692351377315121,0.3352593956900921,0.17108493964004196,0.07620426967265904,0.10460282852404135,0.1065804668470208,0.36412021222542457,0.07853911537816208,0.346966083164856,0.3589937621740559,0.100037597665842
1637257816.989,0.352014938402867,0.012274659078735067,0.0979361082414372,0.7903952048842574,0.0739624813464887,0.7846791737907061,0.09775687843929028,0.8051926235954443,0.10258472248560728,0.10118860244958697,0.36801368323256983,0.09903500160013107,0.09987330505326744,0.16362755709204627,0.34706655022763067,0.09951528060871473,0.07568384434740098,0.0981895508053495,0.01249510441930756,0.1723101756157231,0.3527285728300428,0.7749600938494878,0.09862103986080127,0.1692351377315121,0.3352593956900921,0.17108493964004196,0.07620426967265904,0.10460282852404135,0.1065804668470208,0.36412021222542457,0.07853911537816208,0.346966083164856,0.3589937621740559,0.100037597665842
1637257832.002,0.3513184350288191,0.012306707871872387,0.09884582189155561,0.7902615150701418,0.0740304179896305,0.780001483882353,0.09782550703963161,0.7932522608523037,0.10664307811210005,0.09892868476599911,0.368970225343257,0.09959716428388854,0.10126029469192055,0.16020293057680696,0.3460528466635321,0.10142756910358822,0.07572059701130478,0.10784435185790253,0.01249666973667642,0.17298138015510767,0.3533055150098894,0.7772516551087729,0.09917390694239872,0.16228205744998328,0.3504144762627012,0.17157522501690164,0.07651144567662058,0.10181403822447316,0.0930313149232088,0.3653427989631562,0.07823240119122721,0.3317807330863957,0.3531752593940948,0.10323002349185725
1637257847.016,0.3513184350288191,0.012306707871872387,0.09884582189155561,0.7902615150701418,0.0740304179896305,0.780001483882353,0.09782550703963161,0.7932522608523037,0.10664307811210005,0.09892868476599911,0.368970225343257,0.09959716428388854,0.10126029469192055,0.16020293057680696,0.3460528466635321,0.10142756910358822,0.07572059701130478,0.10784435185790253,0.01249666973667642,0.17298138015510767,0.3533055150098894,0.7772516551087729,0.09917390694239872,0.16228205744998328,0.3504144762627012,0.17157522501690164,0.07651144567662058,0.10181403822447316,0.0930313149232088,0.3653427989631562,0.07823240119122721,0.3317807330863957,0.3531752593940948,0.10323002349185725
1637257862.035,0.3516535842444253,0.012245631558544138,0.09865881867594509,0.792845003923029,0.07436987599121567,0.7781785271863535,0.09775740475712849,0.8070332511877043,0.10279489285097908,0.10711541781585682,0.3701628848212213,0.09942681905949932,0.10046831087288988,0.15531462759592657,0.34545860495544406,0.10098917120774478,0.0757241327241302,0.10791659518568092,0.012494100670819411,0.17498965561699,0.3531801137395194,0.7784431661616709,0.09903388309792019,0.161968914076987,0.3575944077333043,0.171438150605679,0.07718975224761748,0.10037350004096286,0.1013064104198856,0.36595822977881765,0.07782338644740885,0.33723164176517273,0.35819321676682847,0.10305027641244999
1637257877.05,0.3516535842444253,0.012245631558544138,0.09865881867594509,0.792845003923029,0.07436987599121567,0.7781785271863535,0.09775740475712849,0.8070332511877043,0.10279489285097908,0.10711541781585682,0.3701628848212213,0.09942681905949932,0.10046831087288988,0.15531462759592657,0.34545860495544406,0.10098917120774478,0.0757241327241302,0.10791659518568092,0.012494100670819411,0.17498965561699,0.3531801137395194,0.7784431661616709,0.09903388309792019,0.161968914076987,0.3575944077333043,0.171438150605679,0.07718975224761748,0.10037350004096286,0.1013064104198856,0.36595822977881765,0.07782338644740885,0.33723164176517273,0.35819321676682847,0.10305027641244999
1637257892.066,0.3519184237241143,0.012100933754803818,0.09881374459498508,0.722092987303185,0.07216893758048315,0.7820189042274684,0.0979850274103651,0.7879944067510156,0.10268452181107195,0.10180121825833954,0.36900974174657813,0.10011535600480599,0.10069176378464273,0.15555833731031887,0.34634663234983126,0.10126915423693755,0.0756498350186627,0.10617557761359811,0.011983794256894376,0.17503046721062465,0.3523159833045408,0.7768120316418405,0.09876424985344673,0.16960909171925603,0.34147255143663385,0.17017271554977864,0.07748016387795098,0.10776055357020078,0.10155593042965524,0.3662817622528209,0.07709896765706639,0.3473319185008356,0.340915387552696,0.10255192033472793
1637257907.079,0.3519184237241143,0.012100933754803818,0.09881374459498508,0.722092987303185,0.07216893758048315,0.7820189042274684,0.0979850274103651,0.7879944067510156,0.10268452181107195,0.10180121825833954,0.36900974174657813,0.10011535600480599,0.10069176378464273,0.15555833731031887,0.34634663234983126,0.10126915423693755,0.0756498350186627,0.10617557761359811,0.011983794256894376,0.17503046721062465,0.3523159833045408,0.7768120316418405,0.09876424985344673,0.16960909171925603,0.34147255143663385,0.17017271554977864,0.07748016387795098,0.10776055357020078,0.10155593042965524,0.3662817622528209,0.07709896765706639,0.3473319185008356,0.340915387552696,0.10255192033472793
1637257922.106,0.35066690035674697,0.012123173398951744,0.09816082195673373,0.7927559715079072,0.0711178037787298,0.788475291426691,0.09794436977147203,0.8040184542710064,0.0994131768060217,0.09604983474109732,0.36776284439223444,0.09989624582328835,0.10122280693896088,0.1643263125173931,0.3478801017359183,0.1009843952741427,0.0738608157667632,0.10301707616284464,0.012445092179737102,0.17414054636379483,0.35188952137480156,0.7732970092905765,0.09794384266335698,0.16595614465963154,0.3597942051803609,0.1695133718776671,0.0765631473180729,0.10690386144700897,0.10190517719270786,0.365319539344584,0.07680758037299781,0.34913041941611817,0.3602138126337475,0.10091309304540852
1637257937.126,0.35066690035674697,0.012123173398951744,0.09816082195673373,0.7927559715079072,0.0711178037787298,0.788475291426691,0.09794436977147203,0.8040184542710064,0.0994131768060217,0.09604983474109732,0.36776284439223444,0.09989624582328835,0.10122280693896088,0.1643263125173931,0.3478801017359183,0.1009843952741427,0.0738608157667632,0.10301707616284464,0.012445092179737102,0.17414054636379483,0.35188952137480156,0.7732970092905765,0.09794384266335698,0.16595614465963154,0.3597942051803609,0.1695133718776671,0.0765631473180729,0.10690386144700897,0.10190517719270786,0.365319539344584,0.07680758037299781,0.34913041941611817,0.3602138126337475,0.10091309304540852
