"Time","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-9j9qs_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-r6kld_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-dgcvc_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-g8n72_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-2nvgp_service:frontend_node:worker--3","pod:productcatalogservice-w2-66565874fb-c9mxv_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-fljbz_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-cgfwx_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-zm6x4_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-cj6t5_service:frontend_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-sh2cf_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-2v52t_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-8vtg8_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-snpsz_service:frontend_node:worker--3","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-hdbf5_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-pbzg4_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-n896s_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-5xt4h_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-g2s4k_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-rvm48_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-lnn9g_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-tkfkn_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-d94ph_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-9vjgt_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-9c44m_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-wb5xl_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-mrhf4_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-5t77l_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-bhspn_service:currencyservice_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-f76h8_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-j9zqr_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-f7dpb_service:frontend_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal"
1636059041.836,0.17499355484153423,0.6066829433180159,0.34440141809961616,0.64199200309219,0.17656047189673105,0.6326406845606898,0.3066067964978518,0.15462655930735472,0.3451357693024254,0.20587221446066462,0.6007217784547432,0.016248449735992966,0.1969044222866438,0.30510068200437707,0.19102230591496955,0.17841728086766512,0.6056197874585502,0.1477671096969386,0.27528860179604336,0.2775220687408456,0.020366928503581516,0.2054715718837158,0.6467893983749983,0.1526946715210923,0.18399419478782614,0.146569819107471,0.3071748149398611,0.1815633687829486,0.2752138246626336,0.296480936259496,0.3210911293995495,0.29180255989323456,0.14706340814466828,0.1840881515534118,0.3452115570580586,0.025770259833106195,0.359341750311333,0.6597032111692187,0.2957659277341237,0.14735971621161786,0.28003367544695124,0.277711808661803,0.6727111038568734,0.027388812857656993
1636059056.86,0.1736447783900173,0.6067019821540953,0.3443302883882355,0.6416363869686301,0.1768504392014952,0.6326040704302125,0.30669773870890976,0.1493436121770593,0.34297604924062647,0.19681484425217727,0.6006561244761331,0.016442537562427396,0.19252192621329894,0.3058028766835561,0.19640307323552758,0.17968691637265194,0.6054802632195508,0.14687000347501827,0.27433279647303577,0.2768129294093803,0.020222817446386078,0.20496328847377554,0.6469529056201555,0.14862084671202228,0.1863362809361344,0.14540792624714716,0.30813356807241765,0.17573232215730422,0.2967831502678201,0.2957356223183874,0.32765865672201694,0.2904405158386089,0.14652885945850203,0.18443826925444404,0.3450801323125935,0.025488826582338017,0.336243240436347,0.6032359681382296,0.29468315204529494,0.14351148331419777,0.26220878842405615,0.2596963296436162,0.6781452261864274,0.026409170461241707
1636059071.893,0.1736447783900173,0.6067019821540953,0.3443302883882355,0.6416363869686301,0.1768504392014952,0.6326040704302125,0.30669773870890976,0.1493436121770593,0.34297604924062647,0.19681484425217727,0.6006561244761331,0.016442537562427396,0.19252192621329894,0.3058028766835561,0.19640307323552758,0.17968691637265194,0.6054802632195508,0.14687000347501827,0.27433279647303577,0.2768129294093803,0.020222817446386078,0.20496328847377554,0.6469529056201555,0.14862084671202228,0.1863362809361344,0.14540792624714716,0.30813356807241765,0.17573232215730422,0.2967831502678201,0.2957356223183874,0.32765865672201694,0.2904405158386089,0.14652885945850203,0.18443826925444404,0.3450801323125935,0.025488826582338017,0.336243240436347,0.6032359681382296,0.29468315204529494,0.14351148331419777,0.26220878842405615,0.2596963296436162,0.6781452261864274,0.026409170461241707
1636059086.912,0.17412859626225916,0.6067835405697947,0.3439592438441081,0.640691977711398,0.17710630952789097,0.634430592903305,0.30766684739599615,0.14976011982442508,0.37540712325363124,0.1972143273761225,0.6012749650917447,0.016300586396510587,0.19166396182562462,0.32483973118967874,0.1884022394408479,0.17932597017108148,0.6057560355854167,0.14675075814761973,0.2743306166535229,0.27644676374769195,0.020257480395352075,0.2045479563107156,0.6461808447239794,0.15312525834713955,0.19218903443916652,0.14605485723640327,0.3074930780320539,0.1806174813157475,0.29772047832678983,0.2884326485912348,0.3033757563053291,0.29001237313738004,0.14640958702074575,0.18524523804703472,0.3457269450859496,0.02542908920778357,0.36791247870234867,0.6434310401267391,0.29393849424073903,0.14922675855070514,0.279281897379159,0.27208563483684217,0.6756676439595177,0.02642445881825556
1636059101.934,0.17412859626225916,0.6067835405697947,0.3439592438441081,0.640691977711398,0.17710630952789097,0.634430592903305,0.30766684739599615,0.14976011982442508,0.37540712325363124,0.1972143273761225,0.6012749650917447,0.016300586396510587,0.19166396182562462,0.32483973118967874,0.1884022394408479,0.17932597017108148,0.6057560355854167,0.14675075814761973,0.2743306166535229,0.27644676374769195,0.020257480395352075,0.2045479563107156,0.6461808447239794,0.15312525834713955,0.19218903443916652,0.14605485723640327,0.3074930780320539,0.1806174813157475,0.29772047832678983,0.2884326485912348,0.3033757563053291,0.29001237313738004,0.14640958702074575,0.18524523804703472,0.3457269450859496,0.02542908920778357,0.36791247870234867,0.6434310401267391,0.29393849424073903,0.14922675855070514,0.279281897379159,0.27208563483684217,0.6756676439595177,0.02642445881825556
1636059117.176,0.1737213358647911,0.6074988838995302,0.34430157436233405,0.639124812257525,0.17816248003535323,0.5615056996460925,0.3077729109145229,0.15514988067768487,0.3589765631287406,0.19042916620436512,0.60170900028962,0.015781597818330023,0.19032314134333705,0.29997780848807276,0.18909172985866096,0.17864261610658072,0.6064960958551667,0.1470875209860252,0.27557013556386434,0.2770302533012075,0.020239816100211586,0.20416201731927278,0.6451563021547084,0.15375229184298572,0.18682740256010738,0.14779411140340354,0.30744920236143414,0.17636578884340498,0.2837874693033101,0.2974466775824268,0.29741737250642386,0.2910894001657744,0.14669155900499253,0.18532921479877643,0.3453204101294271,0.02539917192981181,0.36827493108143683,0.5895553039401389,0.2947316592485672,0.1521315981130601,0.2788179229010545,0.2780257354830298,0.645731129355902,0.02665803742208405
1636059132.217,0.1737213358647911,0.6074988838995302,0.34430157436233405,0.639124812257525,0.17816248003535323,0.5615056996460925,0.3077729109145229,0.15514988067768487,0.3589765631287406,0.19042916620436512,0.60170900028962,0.015781597818330023,0.19032314134333705,0.29997780848807276,0.18909172985866096,0.17864261610658072,0.6064960958551667,0.1470875209860252,0.27557013556386434,0.2770302533012075,0.020239816100211586,0.20416201731927278,0.6451563021547084,0.15375229184298572,0.18682740256010738,0.14779411140340354,0.30744920236143414,0.17636578884340498,0.2837874693033101,0.2974466775824268,0.29741737250642386,0.2910894001657744,0.14669155900499253,0.18532921479877643,0.3453204101294271,0.02539917192981181,0.36827493108143683,0.5895553039401389,0.2947316592485672,0.1521315981130601,0.2788179229010545,0.2780257354830298,0.645731129355902,0.02665803742208405
1636059147.233,0.17377276331675828,0.6084851179775855,0.34392041810240387,0.6388760154736307,0.17801398555093542,0.622967757205495,0.3082138551561982,0.15440625787662077,0.32193656641874996,0.1912214462412035,0.6028172033765864,0.016279483725691254,0.18877771124837636,0.30834012013817313,0.19672232110763052,0.17823650909222455,0.5947840595810138,0.14756543050880747,0.27627110300920615,0.27880871772364635,0.02023065725415502,0.20414491733574475,0.6458762600783972,0.153525769678082,0.19097606808071504,0.14759153559409682,0.30775025973668924,0.18009324253242115,0.2981168855158526,0.2876931444439791,0.3248985700502932,0.29173580128679233,0.14793448801500847,0.1853997458205638,0.3450814227897333,0.025418237298237882,0.3760894827733361,0.6219611709614523,0.29636148378554894,0.14460726098050086,0.27751155253722615,0.27738094941298497,0.6557021895546344,0.026086251181034917
1636059162.26,0.17377276331675828,0.6084851179775855,0.34392041810240387,0.6388760154736307,0.17801398555093542,0.622967757205495,0.3082138551561982,0.15440625787662077,0.32193656641874996,0.1912214462412035,0.6028172033765864,0.016279483725691254,0.18877771124837636,0.30834012013817313,0.19672232110763052,0.17823650909222455,0.5947840595810138,0.14756543050880747,0.27627110300920615,0.27880871772364635,0.02023065725415502,0.20414491733574475,0.6458762600783972,0.153525769678082,0.19097606808071504,0.14759153559409682,0.30775025973668924,0.18009324253242115,0.2981168855158526,0.2876931444439791,0.3248985700502932,0.29173580128679233,0.14793448801500847,0.1853997458205638,0.3450814227897333,0.025418237298237882,0.3760894827733361,0.6219611709614523,0.29636148378554894,0.14460726098050086,0.27751155253722615,0.27738094941298497,0.6557021895546344,0.026086251181034917
1636059177.286,0.17536118483789165,0.6090519637878231,0.3446502372153829,0.6389504393755159,0.17858181118874986,0.6328015713499042,0.3089187451448639,0.140251311081375,0.3622222983753334,0.19654050231547132,0.6038853479799969,0.015335778315882974,0.18984222870503625,0.30791100588467235,0.19073019717642292,0.17821355681983075,0.6052690014838322,0.14854398250926343,0.2771094854119146,0.2800524678949815,0.02004431418537906,0.20311749661577605,0.6464263175981005,0.15276664234109708,0.19145156585012485,0.14909529438252275,0.3081029340542428,0.17916814162373285,0.29755925838670017,0.29661454219718386,0.3050534767495761,0.29298993189009526,0.1492070720785533,0.1857728999230696,0.34620595881861693,0.02544107672398744,0.35759741885051577,0.6038840074955647,0.2973642636858922,0.1457925117280202,0.27213811648119446,0.25798532195021995,0.6644873203449521,0.02476643068875397
1636059192.316,0.17536118483789165,0.6090519637878231,0.3446502372153829,0.6389504393755159,0.17858181118874986,0.6328015713499042,0.3089187451448639,0.140251311081375,0.3622222983753334,0.19654050231547132,0.6038853479799969,0.015335778315882974,0.18984222870503625,0.30791100588467235,0.19073019717642292,0.17821355681983075,0.6052690014838322,0.14854398250926343,0.2771094854119146,0.2800524678949815,0.02004431418537906,0.20311749661577605,0.6464263175981005,0.15276664234109708,0.19145156585012485,0.14909529438252275,0.3081029340542428,0.17916814162373285,0.29755925838670017,0.29661454219718386,0.3050534767495761,0.29298993189009526,0.1492070720785533,0.1857728999230696,0.34620595881861693,0.02544107672398744,0.35759741885051577,0.6038840074955647,0.2973642636858922,0.1457925117280202,0.27213811648119446,0.25798532195021995,0.6644873203449521,0.02476643068875397
1636059207.34,0.17494792638463835,0.611353425588658,0.3445278307994094,0.6395656783682312,0.18025052416112583,0.6331691186497417,0.3091259031684887,0.14084777462841674,0.36262793140663707,0.18899844704296362,0.6059756302782423,0.016114418376466273,0.18146727692958678,0.3002112304015053,0.19992216145595715,0.17880187319061408,0.6052792860750491,0.1498544786324988,0.2785437221667847,0.2814858431082787,0.020058545225923312,0.20253398343880866,0.6471762708351994,0.15247809865344003,0.19182224924350508,0.15016960498193643,0.30813570557827336,0.17450729469066,0.28856511382970196,0.296421408464628,0.3058982950817247,0.29527819062786603,0.1491437427099947,0.1855251683751516,0.3461080154897206,0.02565424107023383,0.3760672381764284,0.5806080574674616,0.2986116935974106,0.14687295079876472,0.27721082088932053,0.27645943578149357,0.6168687035399036,0.025919561409603553
1636059222.355,0.17494792638463835,0.611353425588658,0.3445278307994094,0.6395656783682312,0.18025052416112583,0.6331691186497417,0.3091259031684887,0.14084777462841674,0.36262793140663707,0.18899844704296362,0.6059756302782423,0.016114418376466273,0.18146727692958678,0.3002112304015053,0.19992216145595715,0.17880187319061408,0.6052792860750491,0.1498544786324988,0.2785437221667847,0.2814858431082787,0.020058545225923312,0.20253398343880866,0.6471762708351994,0.15247809865344003,0.19182224924350508,0.15016960498193643,0.30813570557827336,0.17450729469066,0.28856511382970196,0.296421408464628,0.3058982950817247,0.29527819062786603,0.1491437427099947,0.1855251683751516,0.3461080154897206,0.02565424107023383,0.3760672381764284,0.5806080574674616,0.2986116935974106,0.14687295079876472,0.27721082088932053,0.27645943578149357,0.6168687035399036,0.025919561409603553
1636059237.381,0.17643383170699756,0.6114852431784745,0.34535668953944443,0.6394709945792596,0.18087217010765888,0.6323514478707287,0.30952209891194515,0.1507708931080352,0.36517636441448326,0.18204794040313824,0.606402506042525,0.015806070596531045,0.18440478627565426,0.3179898250143595,0.19910081809494198,0.17903247578805248,0.6054227713004433,0.1507873643261899,0.27926890651252334,0.2823647844225723,0.020206176029932507,0.2020759966437746,0.6480148589079893,0.14683417908612278,0.1737242737434929,0.1518329264216867,0.30890670455313346,0.1783352140384285,0.29588780562800243,0.28824412471740324,0.3010177557882883,0.29663455999774624,0.14993472545498293,0.1857684104352803,0.3460751596899706,0.025696423757640675,0.37429522711566876,0.6034062584985735,0.29967221865465066,0.14664808923258138,0.27679296285902427,0.2766742486772634,0.6261395832893529,0.02654993846588405
