"Time","pod:cartservice-w3-6d5d8bb6bc-rsvh6_service:cartservice_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-ch2n7_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-tr48f_service:frontend_node:worker--1.novalocal","pod:adservice-w3-76766bdfb6-pm86z_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-8hv2z_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w2-5c67ddfffc-dcmt4_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-dwkbq_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-45djg_service:recommendationservice_node:worker--4","pod:productcatalogservice-w3-5d9b8d854-526qh_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w2-5c774597c5-b8sp6_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-f7g6b_service:productcatalogservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-vdzsl_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-cnsk2_service:recommendationservice_node:worker--4","pod:recommendationservice-w3-6855bd669b-gzldk_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-5fdf77f88c-qxvsg_service:redis-cart_node:worker--3.novalocal","pod:frontend-w1-777d8d5dcb-rr4gj_service:frontend_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-87xxk_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-zgm6n_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-656689488c-jhkkx_service:currencyservice_node:worker--4","pod:productcatalogservice-w3-5d9b8d854-8pk9w_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w2-cd78b8fd6-xdmds_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-fgvjz_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-6f8d8654c5-sx9c5_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-h8tnv_service:frontend_node:worker--1.novalocal","pod:cartservice-w4-856bd974f7-kncdt_service:cartservice_node:worker--4","pod:frontend-w4-8ddd87c7b-2pvpp_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-r2s84_service:recommendationservice_node:worker--4","pod:productcatalogservice-w2-56c4dd84bf-67fcx_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-fkgtv_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-knqtf_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-8xqm7_service:redis-cart_node:worker--2.novalocal","pod:adservice-w4-754d7d8cd4-4fr7s_service:adservice_node:worker--4","pod:productcatalogservice-w3-5d9b8d854-qnc7p_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w2-86744bdcbd-hnvcg_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-h8f6q_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-777d8d5dcb-rc9m7_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-mxbdx_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w4-6d65c886c7-6d9fj_service:redis-cart_node:worker--4","pod:currencyservice-w3-649d8c7669-hbzdv_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-s9txc_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-sk4w2_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-56c4dd84bf-d6d8j_service:productcatalogservice_node:worker--2.novalocal"
1642019481.976,0.2261292686907277,0.4569971811710499,0.523652216510341,0.22936909295255953,0.08354136722479275,0.17765499009691962,0.14805821775188402,0.06945306227852789,0.20439253295905335,0.07372323548486452,0.14658593666827335,0.14718318306681244,0.06960457524051362,0.08549807760000305,0.024872717714515134,0.5456289422010447,0.46479969627384443,0.14445897382115636,0.500145546528205,0.20261222474571908,0.5116517834219378,0.07293733464881932,0.45820509071047855,0.5445012766638322,0.17453415651459292,0.8394868990101442,0.06516152827713134,0.15504435883741155,0.852753416448998,0.15452071191259326,0.015671433231831573,0.17096455647004796,0.1912511270344185,0.20324971641789902,0.07085344982230901,0.5398743187778664,0.06594473962357932,0.022154261843283916,0.6616240692017784,0.9355667828575465,0.0859909231203789,0.1552565862515467
1642019497.012,0.2339398981986393,0.4584128405483675,0.5230898905218494,0.22884467101447395,0.09126428083643644,0.17674991764327375,0.14474124085182963,0.06600737536190676,0.2039077004286229,0.07435582679462377,0.13931267361870436,0.1407515421421869,0.06899698480932745,0.08705648863172105,0.024897568277508445,0.5522542401088303,0.46500575282331785,0.14407335178103992,0.4842165447038814,0.20290687021705373,0.513949585251328,0.07401342975013903,0.4593979669645183,0.5445978623514475,0.1705948234646442,0.8389622735325727,0.065060571920687,0.1549469553681509,0.8550511166120108,0.15494691905923674,0.017019691132073404,0.16325337466005435,0.19836308332403335,0.20412270485305611,0.071567223960159,0.5321224962906627,0.06580113970911494,0.02217842071658043,0.6410947990327588,0.8876183341435466,0.08822630759443195,0.15563811175407838
1642019512.074,0.2339398981986393,0.4584128405483675,0.5230898905218494,0.22884467101447395,0.09126428083643644,0.17674991764327375,0.14474124085182963,0.06600737536190676,0.2039077004286229,0.07435582679462377,0.13931267361870436,0.1407515421421869,0.06899698480932745,0.08705648863172105,0.024897568277508445,0.5522542401088303,0.46500575282331785,0.14407335178103992,0.4842165447038814,0.20290687021705373,0.513949585251328,0.07401342975013903,0.4593979669645183,0.5445978623514475,0.1705948234646442,0.8389622735325727,0.065060571920687,0.1549469553681509,0.8550511166120108,0.15494691905923674,0.017019691132073404,0.16325337466005435,0.19836308332403335,0.20412270485305611,0.071567223960159,0.5321224962906627,0.06580113970911494,0.02217842071658043,0.6410947990327588,0.8876183341435466,0.08822630759443195,0.15563811175407838
1642019527.091,0.24435062445264616,0.4590682540830804,0.5264558547965472,0.23901168405271567,0.08354615916269237,0.17741008407699269,0.149594134920617,0.06904345030224317,0.20814839736824783,0.07448408720833713,0.14362989710093177,0.14866384295755303,0.06941484703621621,0.08713699002423408,0.022116510977584897,0.5522541997398083,0.463013798435742,0.14377139032686267,0.5024629040860851,0.20236696763237358,0.5173661040884165,0.07424967144586905,0.4602214744940797,0.5487563267940031,0.17883965885072386,0.8392736366783626,0.06602582301077531,0.15550322786346565,0.8588268465823418,0.15499023580172197,0.019252218568029125,0.16994170170490833,0.20423111360611168,0.20400270638410686,0.07188158519557106,0.5266175554759573,0.06569061392632859,0.02227380089537629,0.6731672122387375,0.9428321367330854,0.08876784744673274,0.1560837272018689
1642019542.106,0.24435062445264616,0.4590682540830804,0.5264558547965472,0.23901168405271567,0.08354615916269237,0.17741008407699269,0.149594134920617,0.06904345030224317,0.20814839736824783,0.07448408720833713,0.14362989710093177,0.14866384295755303,0.06941484703621621,0.08713699002423408,0.022116510977584897,0.5522541997398083,0.463013798435742,0.14377139032686267,0.5024629040860851,0.20236696763237358,0.5173661040884165,0.07424967144586905,0.4602214744940797,0.5487563267940031,0.17883965885072386,0.8392736366783626,0.06602582301077531,0.15550322786346565,0.8588268465823418,0.15499023580172197,0.019252218568029125,0.16994170170490833,0.20423111360611168,0.20400270638410686,0.07188158519557106,0.5266175554759573,0.06569061392632859,0.02227380089537629,0.6731672122387375,0.9428321367330854,0.08876784744673274,0.1560837272018689
1642019557.13,0.24711651888803446,0.4601591462429415,0.5290464044228241,0.24152468983328576,0.09139337286347475,0.17734866975236507,0.1460667283603015,0.06857898359605656,0.20204285513760475,0.07522114344289674,0.1461362821791343,0.14551603026102072,0.06897399057474662,0.09068337855987943,0.022080713460497496,0.5466656006464505,0.4608286455821934,0.14431531212443652,0.5019590562188798,0.1965799713496658,0.5189854648521813,0.07489966085747854,0.4599157011660064,0.5427605287056445,0.18819595054291877,0.8385206043662388,0.06832991328025065,0.15641130296184352,0.8601551412652931,0.15563311799251262,0.020930299486695787,0.16864670643536023,0.1915867368533182,0.2001131674273659,0.07207452668012222,0.5308289328856498,0.06612535803194715,0.021465748203539563,0.6760425266656409,0.8966235470341972,0.08835462889263193,0.15662519503794703
1642019572.166,0.24711651888803446,0.4601591462429415,0.5290464044228241,0.24152468983328576,0.09139337286347475,0.17734866975236507,0.1460667283603015,0.06857898359605656,0.20204285513760475,0.07522114344289674,0.1461362821791343,0.14551603026102072,0.06897399057474662,0.09068337855987943,0.022080713460497496,0.5466656006464505,0.4608286455821934,0.14431531212443652,0.5019590562188798,0.1965799713496658,0.5189854648521813,0.07489966085747854,0.4599157011660064,0.5427605287056445,0.18819595054291877,0.8385206043662388,0.06832991328025065,0.15641130296184352,0.8601551412652931,0.15563311799251262,0.020930299486695787,0.16864670643536023,0.1915867368533182,0.2001131674273659,0.07207452668012222,0.5308289328856498,0.06612535803194715,0.021465748203539563,0.6760425266656409,0.8966235470341972,0.08835462889263193,0.15662519503794703
1642019587.201,0.23732639264763836,0.4603251126431741,0.5363930075607702,0.2370146823790382,0.09081600067377446,0.17738052952499428,0.14940241747278665,0.06845654228254053,0.207344430356882,0.0750080047846208,0.1459865343270529,0.1486227501525661,0.06846909904635848,0.08332562545005343,0.021868151198272404,0.5467045532477175,0.46180619775101983,0.14465965645083398,0.5009378009034192,0.19085659710535446,0.518464409552353,0.07514502835097325,0.46059864952554824,0.5381912853631672,0.18605566738020157,0.8368058733531698,0.06521667711645338,0.15685741265127184,0.8665731098364365,0.15648707547991894,0.021098995021166002,0.16888973733323576,0.19953576245871815,0.19962233140900437,0.07249435597529799,0.525801394441044,0.06576181500876338,0.020889583606581684,0.7010333890638079,0.8979102659949072,0.0896934941587101,0.15746198225396496
1642019602.23,0.23732639264763836,0.4603251126431741,0.5363930075607702,0.2370146823790382,0.09081600067377446,0.17738052952499428,0.14940241747278665,0.06845654228254053,0.207344430356882,0.0750080047846208,0.1459865343270529,0.1486227501525661,0.06846909904635848,0.08332562545005343,0.021868151198272404,0.5467045532477175,0.46180619775101983,0.14465965645083398,0.5009378009034192,0.19085659710535446,0.518464409552353,0.07514502835097325,0.46059864952554824,0.5381912853631672,0.18605566738020157,0.8368058733531698,0.06521667711645338,0.15685741265127184,0.8665731098364365,0.15648707547991894,0.021098995021166002,0.16888973733323576,0.19953576245871815,0.19962233140900437,0.07249435597529799,0.525801394441044,0.06576181500876338,0.020889583606581684,0.7010333890638079,0.8979102659949072,0.0896934941587101,0.15746198225396496
1642019617.275,0.2549611087933084,0.46014454308624475,0.5320542718330248,0.23273218912143342,0.09000437866518265,0.17700961773559043,0.14944124703376657,0.06268230078980568,0.20701450776516744,0.07447058526270693,0.1468901163211547,0.14882070242687911,0.06617194311557673,0.08061813151224848,0.0218138834363645,0.5518630032780614,0.4611447113196923,0.1444615958229212,0.4897571865520476,0.193647594589577,0.5188913837609843,0.07481770089232141,0.4606919306869868,0.5394360347489641,0.17667774728564262,0.8204514875394464,0.06893869064132295,0.15615749496262668,0.8729807758270274,0.15584872297699792,0.02083922793404462,0.16769168031390386,0.20888590078902142,0.19963554798377758,0.07186731921363707,0.5243919553548234,0.06575188771800385,0.02203900175960183,0.7233696539225403,0.8996288106442176,0.08879734546083143,0.15724514880711124
1642019632.301,0.2549611087933084,0.46014454308624475,0.5320542718330248,0.23273218912143342,0.09000437866518265,0.17700961773559043,0.14944124703376657,0.06268230078980568,0.20701450776516744,0.07447058526270693,0.1468901163211547,0.14882070242687911,0.06617194311557673,0.08061813151224848,0.0218138834363645,0.5518630032780614,0.4611447113196923,0.1444615958229212,0.4897571865520476,0.193647594589577,0.5188913837609843,0.07481770089232141,0.4606919306869868,0.5394360347489641,0.17667774728564262,0.8204514875394464,0.06893869064132295,0.15615749496262668,0.8729807758270274,0.15584872297699792,0.02083922793404462,0.16769168031390386,0.20888590078902142,0.19963554798377758,0.07186731921363707,0.5243919553548234,0.06575188771800385,0.02203900175960183,0.7233696539225403,0.8996288106442176,0.08879734546083143,0.15724514880711124
1642019647.358,0.24504881779965754,0.4597467900175152,0.5237467281857225,0.23356981605242633,0.08657123949461801,0.17620300103302447,0.14612119615091454,0.06778424576511728,0.1835186116364962,0.07475645549124768,0.14724622826132994,0.14859023896130238,0.06837681313573551,0.08710251134792127,0.022161215273686693,0.5586992495640688,0.46162992876259085,0.1447174644236718,0.48518118994799786,0.206562008467249,0.5191311032502559,0.074824308279382,0.46041346019720797,0.5386640112449831,0.18622665074457334,0.8362227487961883,0.06905680535440957,0.15682135075746045,0.870790744258295,0.15623085974034762,0.020971892787329215,0.1676719670687401,0.20809819074366281,0.19939088641591218,0.0718165815327988,0.5334096774576722,0.06608819650989303,0.021332277012245836,0.7241011887531802,0.902658585631473,0.09006354890472991,0.15775157444104743
1642019662.376,0.24504881779965754,0.4597467900175152,0.5237467281857225,0.23356981605242633,0.08657123949461801,0.17620300103302447,0.14612119615091454,0.06778424576511728,0.1835186116364962,0.07475645549124768,0.14724622826132994,0.14859023896130238,0.06837681313573551,0.08710251134792127,0.022161215273686693,0.5586992495640688,0.46162992876259085,0.1447174644236718,0.48518118994799786,0.206562008467249,0.5191311032502559,0.074824308279382,0.46041346019720797,0.5386640112449831,0.18622665074457334,0.8362227487961883,0.06905680535440957,0.15682135075746045,0.870790744258295,0.15623085974034762,0.020971892787329215,0.1676719670687401,0.20809819074366281,0.19939088641591218,0.0718165815327988,0.5334096774576722,0.06608819650989303,0.021332277012245836,0.7241011887531802,0.902658585631473,0.09006354890472991,0.15775157444104743
1642019677.398,0.24860682899636838,0.45961144436856677,0.523143224031007,0.24591993363955458,0.09307716362131181,0.1765177588462248,0.14955618110418029,0.06304107808444029,0.19597162243177474,0.0743960958641473,0.14801416970734693,0.14848491777378586,0.06841927098177783,0.08717061532487655,0.022545364817117504,0.5561013227950119,0.46093229527198626,0.14405605297281923,0.49160282593352345,0.19258596557062252,0.5192930231267144,0.07510816761646248,0.46036161722077995,0.5342718839656078,0.1870594894039302,0.8369072629276767,0.06890946367104203,0.15680548863927726,0.8669397104230003,0.15619256260349582,0.02118409996540234,0.1591687256132115,0.20300063707962557,0.20030779587603673,0.07134917019758018,0.5364985196794783,0.06642075299958215,0.02195268068062875,0.6984994861762246,0.9013599939615524,0.08972509800935821,0.15762394289371678
