"Time","pod:adservice-w2-76766bdfb6-wcbnr_service:adservice_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-27hvt_service:cartservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-hxj2r_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-48ll6_service:currencyservice_node:worker--1","pod:redis-cart-w4-84485f8b85-59649_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-qw3rv_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-27zc6_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-t6j8t_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-vvlsw_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w3-5c67ddfffc-fwvkl_service:adservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-jbb4p_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w2-5fdf77f88c-7r657_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-kdsc4_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-j6n5l_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-wpjx2_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w2-6d5d8bb6bc-pw8qc_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w4-5bbcb977f8-hz465_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-8wb52_service:currencyservice_node:worker--1","pod:frontend-w2-6646bc856b-5nn6c_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-6q8vk_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-56p8q_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-rbjgk_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-zzg7h_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-bwrhh_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w2-6855bd669b-vmhdv_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-78trb_service:frontend_node:worker--1","pod:productcatalogservice-w1-8649bb655b-5xjjd_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-m2mm5_service:recommendationservice_node:worker--1","pod:recommendationservice-w2-6855bd669b-7q8xx_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-vk25p_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-pscbv_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-blwnq_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-5wvbz_service:frontend_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-cmq7n_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-l6prl_service:frontend_node:worker--1","pod:cartservice-w4-59ff89795c-c7q7l_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-48c8r_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-68rz6_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-dtqvj_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-rjgnv_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-nlsxn_service:redis-cart_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-bfhh7_service:adservice_node:worker--4.novalocal"
1642032706.623,0.21910690178903086,0.2111208686275799,0.5385670484385554,0.44131348793676084,0.023385475552209812,0.20232448152209662,0.1566812727779935,0.1569492292465326,0.17256430811285867,0.18637622706054016,0.17242759958253095,0.047265254184589656,0.6540371889631482,0.15563128170618956,0.07756280901449589,0.2534672417828611,0.08017309404627007,0.4389664735990469,0.9563863032803032,0.1901268355288762,0.08812971877400469,0.072726748317438,0.6086996065239374,0.1727293123608855,0.09317067244336807,0.5700585616370748,0.13559582390256214,0.06516207787854492,0.08999341986195025,0.8253292952574769,0.07576944816555567,0.07862811312984155,0.8958392134489206,0.5356822029176562,0.5723966210598945,0.23289807816267086,0.4431391982642384,0.5195549448862803,0.20207863484569458,0.07567346001368033,0.003965014714272907,0.2115991107305487
1642032721.642,0.22380649184037793,0.2099494505798427,0.5374373809116076,0.4402655388667671,0.02339634981969345,0.19491041820233243,0.15633560959403142,0.1562919732499887,0.17343297432991267,0.18511397485631395,0.172859881264666,0.04610105143692827,0.7068178515446304,0.15529330242680447,0.07852777578853154,0.24044144531914552,0.07914850595142794,0.4149575248360684,0.9061996857267027,0.1931774010866684,0.0855832008297936,0.07334967033764497,0.610599019728788,0.17274168096236486,0.08802782133766313,0.5703628039314953,0.1324454673567367,0.06572512612538839,0.09413828908716404,0.8235962509003663,0.0756518207647377,0.07861241925283667,0.8985102071916012,0.5107350977336109,0.5293431007041134,0.23448929689143416,0.431294226896681,0.5194424250168609,0.19438823775087305,0.07540861490664796,0.0039501594409629085,0.21215701522453104
1642032736.658,0.22380649184037793,0.2099494505798427,0.5374373809116076,0.4402655388667671,0.02339634981969345,0.19491041820233243,0.15633560959403142,0.1562919732499887,0.17343297432991267,0.18511397485631395,0.172859881264666,0.04610105143692827,0.7068178515446304,0.15529330242680447,0.07852777578853154,0.24044144531914552,0.07914850595142794,0.4149575248360684,0.9061996857267027,0.1931774010866684,0.0855832008297936,0.07334967033764497,0.610599019728788,0.17274168096236486,0.08802782133766313,0.5703628039314953,0.1324454673567367,0.06572512612538839,0.09413828908716404,0.8235962509003663,0.0756518207647377,0.07861241925283667,0.8985102071916012,0.5107350977336109,0.5293431007041134,0.23448929689143416,0.431294226896681,0.5194424250168609,0.19438823775087305,0.07540861490664796,0.0039501594409629085,0.21215701522453104
1642032751.68,0.2313326907226919,0.20998567278451208,0.5373319190594393,0.42464549566487253,0.02354334116609431,0.19726416902080163,0.15610860188557998,0.15604714027301933,0.17432533336893952,0.18433495780089348,0.17208825333988823,0.04598578388898001,0.7090440604255157,0.15501306818027144,0.07940889780426624,0.2616212925612944,0.079064392879522,0.4404068189868332,0.9022309806159463,0.1900457258660167,0.08612039610364378,0.07273001990859894,0.6133113929492334,0.17346816291959208,0.08701606021953454,0.5709098042817777,0.13560727200658426,0.06545555968620755,0.09137459250896593,0.8281575314544323,0.07542526324168192,0.07848514457375812,0.9035136818891533,0.5441384492622929,0.565051972060673,0.2346666290060947,0.4432700827124224,0.5166669297985456,0.18269329674910273,0.07496257524077224,0.003952308627556301,0.21241767469755896
1642032766.701,0.2313326907226919,0.20998567278451208,0.5373319190594393,0.42464549566487253,0.02354334116609431,0.19726416902080163,0.15610860188557998,0.15604714027301933,0.17432533336893952,0.18433495780089348,0.17208825333988823,0.04598578388898001,0.7090440604255157,0.15501306818027144,0.07940889780426624,0.2616212925612944,0.079064392879522,0.4404068189868332,0.9022309806159463,0.1900457258660167,0.08612039610364378,0.07273001990859894,0.6133113929492334,0.17346816291959208,0.08701606021953454,0.5709098042817777,0.13560727200658426,0.06545555968620755,0.09137459250896593,0.8281575314544323,0.07542526324168192,0.07848514457375812,0.9035136818891533,0.5441384492622929,0.565051972060673,0.2346666290060947,0.4432700827124224,0.5166669297985456,0.18269329674910273,0.07496257524077224,0.003952308627556301,0.21241767469755896
1642032781.814,0.2232817711397953,0.20881962337141027,0.5385343840161883,0.43992220554326733,0.02343552416387778,0.2063087145062612,0.15679277415798545,0.15705844010918774,0.17335560417911705,0.183905004141703,0.171530456273032,0.04071849541125,0.732359349779802,0.15533308457046413,0.0791743067574536,0.2505338956472714,0.07869303831626631,0.4249728211451298,0.856286383744487,0.18414749178917228,0.08913638373109992,0.07231604331269886,0.6122928657845235,0.17331858900498195,0.085852288317938,0.5840378336414417,0.1355909660433373,0.06518529661142752,0.0875801623462581,0.827809292336046,0.07537481574258051,0.07842154118222776,0.9029193289397942,0.5411153663254329,0.5114133189869013,0.2335518542846734,0.44353181737973496,0.49948159184228286,0.19235526317956753,0.07504817688079013,0.003974182022466461,0.21172474483631978
1642032796.872,0.2232817711397953,0.20881962337141027,0.5385343840161883,0.43992220554326733,0.02343552416387778,0.2063087145062612,0.15679277415798545,0.15705844010918774,0.17335560417911705,0.183905004141703,0.171530456273032,0.04071849541125,0.732359349779802,0.15533308457046413,0.0791743067574536,0.2505338956472714,0.07869303831626631,0.4249728211451298,0.856286383744487,0.18414749178917228,0.08913638373109992,0.07231604331269886,0.6122928657845235,0.17331858900498195,0.085852288317938,0.5840378336414417,0.1355909660433373,0.06518529661142752,0.0875801623462581,0.827809292336046,0.07537481574258051,0.07842154118222776,0.9029193289397942,0.5411153663254329,0.5114133189869013,0.2335518542846734,0.44353181737973496,0.49948159184228286,0.19235526317956753,0.07504817688079013,0.003974182022466461,0.21172474483631978
1642032811.89,0.24225392341382235,0.20829410747455782,0.538235649123605,0.4156589603370856,0.02341145762508562,0.20598699544136018,0.15662252730166498,0.15583683056194636,0.1722562631969095,0.18278856299702934,0.17141792766620317,0.04498747487914827,0.6384429826265179,0.15583875054570706,0.079209317756297,0.2540022323191134,0.07858851108512932,0.4407325621773531,0.9117576575911124,0.20161489892891574,0.09283794818457947,0.0724870438708861,0.6126820495765342,0.17249899980040873,0.0857645155104115,0.5851957405968026,0.12915884947545878,0.06554215532062803,0.08704150340203307,0.8251367614160081,0.07482838140316606,0.0792633756285056,0.8998523665186703,0.5316382293828888,0.5713080672981582,0.23291209222850745,0.44300805940362453,0.5035672906223034,0.20657165089565294,0.07413495321393934,0.003894590329577675,0.21025690418277615
1642032826.904,0.24225392341382235,0.20829410747455782,0.538235649123605,0.4156589603370856,0.02341145762508562,0.20598699544136018,0.15662252730166498,0.15583683056194636,0.1722562631969095,0.18278856299702934,0.17141792766620317,0.04498747487914827,0.6384429826265179,0.15583875054570706,0.079209317756297,0.2540022323191134,0.07858851108512932,0.4407325621773531,0.9117576575911124,0.20161489892891574,0.09283794818457947,0.0724870438708861,0.6126820495765342,0.17249899980040873,0.0857645155104115,0.5851957405968026,0.12915884947545878,0.06554215532062803,0.08704150340203307,0.8251367614160081,0.07482838140316606,0.0792633756285056,0.8998523665186703,0.5316382293828888,0.5713080672981582,0.23291209222850745,0.44300805940362453,0.5035672906223034,0.20657165089565294,0.07413495321393934,0.003894590329577675,0.21025690418277615
1642032841.927,0.2439443107634362,0.20688630032575692,0.535389689765508,0.44155576910921024,0.023212169415139247,0.19608365852343998,0.15641894892328653,0.15487530910260366,0.17173444996143647,0.18241782729324174,0.17103723848421407,0.04423234871214206,0.7328068040060656,0.15546574743426678,0.0787730438288018,0.24532827793665885,0.0783241680942584,0.4417355141709346,0.8961304544414315,0.19044979586833252,0.08587940691195836,0.07218477994693062,0.6105932171258195,0.17229755333285313,0.08488154003223095,0.5825892055663875,0.13379361712722182,0.06544567565650874,0.09449815027681503,0.8239962414925507,0.0739909850057719,0.07885032585776117,0.9020153807040842,0.5396036839438092,0.5693382186688403,0.23243604011275104,0.4424713945467543,0.4988987401255842,0.20719086601035042,0.07378407858540523,0.0038781022160616734,0.20840104687063288
1642032856.949,0.2439443107634362,0.20688630032575692,0.535389689765508,0.44155576910921024,0.023212169415139247,0.19608365852343998,0.15641894892328653,0.15487530910260366,0.17173444996143647,0.18241782729324174,0.17103723848421407,0.04423234871214206,0.7328068040060656,0.15546574743426678,0.0787730438288018,0.24532827793665885,0.0783241680942584,0.4417355141709346,0.8961304544414315,0.19044979586833252,0.08587940691195836,0.07218477994693062,0.6105932171258195,0.17229755333285313,0.08488154003223095,0.5825892055663875,0.13379361712722182,0.06544567565650874,0.09449815027681503,0.8239962414925507,0.0739909850057719,0.07885032585776117,0.9020153807040842,0.5396036839438092,0.5693382186688403,0.23243604011275104,0.4424713945467543,0.4988987401255842,0.20719086601035042,0.07378407858540523,0.0038781022160616734,0.20840104687063288
1642032871.984,0.2488362246837325,0.1978695132076988,0.5347806361662444,0.4321079682459375,0.023192943050743573,0.18543194403578503,0.1553799702526731,0.1543361863139538,0.17132103291777373,0.18132349120128088,0.17065358846898382,0.04645986268283993,0.6931832528296458,0.15524742716479673,0.079609998881399,0.2661230316371671,0.07868549265178001,0.4421180722926657,0.9150237243292803,0.19197187136310537,0.08952222023235036,0.07129397462927917,0.6098592615490541,0.17160732145084487,0.08135095370060169,0.5804319470201895,0.13579349506766897,0.06123734171713618,0.09038256788183646,0.8203362142472763,0.07367932873764245,0.07797716017218413,0.9027341729126275,0.5441643090002654,0.5701120221988386,0.2345641312679545,0.4433733402691119,0.5022040136312923,0.20687324782351754,0.07301948804119973,0.003874056008449308,0.2063771575255126
1642032887.003,0.2488362246837325,0.1978695132076988,0.5347806361662444,0.4321079682459375,0.023192943050743573,0.18543194403578503,0.1553799702526731,0.1543361863139538,0.17132103291777373,0.18132349120128088,0.17065358846898382,0.04645986268283993,0.6931832528296458,0.15524742716479673,0.079609998881399,0.2661230316371671,0.07868549265178001,0.4421180722926657,0.9150237243292803,0.19197187136310537,0.08952222023235036,0.07129397462927917,0.6098592615490541,0.17160732145084487,0.08135095370060169,0.5804319470201895,0.13579349506766897,0.06123734171713618,0.09038256788183646,0.8203362142472763,0.07367932873764245,0.07797716017218413,0.9027341729126275,0.5441643090002654,0.5701120221988386,0.2345641312679545,0.4433733402691119,0.5022040136312923,0.20687324782351754,0.07301948804119973,0.003874056008449308,0.2063771575255126
1642032902.019,0.24025123834323148,0.1975581318489364,0.5345608116892202,0.43195544239107897,0.02314096043479144,0.20026884407050172,0.15557192221738114,0.1546452734689906,0.16936467141341127,0.18049833678069804,0.16970775605992341,0.0464577613242235,0.6781532477310397,0.15494871670049246,0.07894206804809956,0.2529265972437372,0.0774439608013427,0.442542586870883,0.8941331997333579,0.1949568730411646,0.08970316045039053,0.07105433388182453,0.6064093765699567,0.17084990036542028,0.08952143583611294,0.5680751563332651,0.13546259944911837,0.06485247873108832,0.09371073969001278,0.8237482313267391,0.07377756184478973,0.07772316829264088,0.897347661134444,0.5433890140656401,0.5734722591997671,0.23330060484673662,0.4436361929580709,0.507278105643781,0.1908294642629628,0.0729163585655844,0.0039000848332357016,0.20332329690141793
