"Time","pod:currencyservice-w2-656689488c-j98bw_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-zbsmb_service:productcatalogservice_node:worker--2","pod:frontend-w1-6646bc856b-ptb2k_service:frontend_node:worker--1.novalocal","pod:cartservice-w4-86744bdcbd-2jglp_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w3-5bbcb977f8-sdp9z_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w4-7c75d55f4d-gd8nt_service:redis-cart_node:worker--4.novalocal","pod:adservice-w3-9f97cf96-z5qwl_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-hm6k2_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w2-6d65c886c7-lz7w8_service:redis-cart_node:worker--2","pod:productcatalogservice-w4-56c4dd84bf-dhzhg_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-ds4j9_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-mjjfq_service:recommendationservice_node:worker--2","pod:frontend-w1-6646bc856b-425dv_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-g898n_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w4-5c67ddfffc-288ck_service:adservice_node:worker--4.novalocal","pod:frontend-w3-777d8d5dcb-zdpsz_service:frontend_node:worker--3.novalocal","pod:adservice-w2-754d7d8cd4-wgnc4_service:adservice_node:worker--2","pod:currencyservice-w1-649d8c7669-49xrv_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w3-66565874fb-2ctww_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-qj4rj_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-w6jkh_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-s4djr_service:recommendationservice_node:worker--2","pod:frontend-w1-6646bc856b-wv42x_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-5c774597c5-cdj96_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-6f8d8654c5-2jnzm_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-bcqfg_service:currencyservice_node:worker--4.novalocal","pod:frontend-w2-8ddd87c7b-bqtvw_service:frontend_node:worker--2","pod:cartservice-w3-59ff89795c-shpxs_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-fl4zx_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-xr6h9_service:redis-cart_node:worker--3.novalocal","pod:cartservice-w2-856bd974f7-dhx46_service:cartservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-ldphl_service:productcatalogservice_node:worker--2","pod:currencyservice-w1-649d8c7669-974pm_service:currencyservice_node:worker--1.novalocal","pod:frontend-w4-599b6846df-pbch7_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-x6wsp_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-649d8c7669-zjf7h_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w3-66565874fb-zcb9c_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w2-8597bb459d-6q4cw_service:recommendationservice_node:worker--2","pod:frontend-w1-6646bc856b-59cf5_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-g65bs_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-58c47_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-2dhr8_service:recommendationservice_node:worker--4.novalocal"
1642065373.538,0.4143081390007861,0.13905798660553786,0.4463858280320111,0.1735898809467406,0.07222704067041957,0.003862291623728309,0.17611465608756188,0.07093103837300632,0.04428653561025413,0.1450556128121153,0.14363661267783437,0.06358979572013465,0.48094997005474127,0.16313295539916234,0.15457355172877232,0.8490276110075419,0.15060647330962298,0.4470714411328174,0.15561705033041745,0.06868586400279221,0.12926298256672575,0.06463130007482688,0.4832732466015066,0.06850541447196418,0.47371271984452945,0.4248901802985448,0.7184332112382927,0.19638522956909524,0.15514572329656087,0.003751082660499826,0.1648570111341286,0.1346144590482806,0.4410286583591375,0.8286821035660861,0.06780428230163357,0.4798069306320883,0.15638409331116962,0.06642390109048264,0.46344179743158354,0.0821914959326153,0.14434877374754002,0.06731732640753035
1642065388.554,0.4140299430766423,0.1249080382173892,0.4830541217054441,0.175273237662611,0.07209639279944297,0.0038535700765010214,0.1766086144827868,0.07115785095919099,0.04795282562171276,0.14466669951142064,0.14323957490202305,0.06418553283846756,0.4821068371362478,0.1593519627074198,0.15508073183137633,0.8539320911427035,0.1455706478894745,0.45213533207507456,0.15503145824952874,0.06800635020317594,0.1378325318763198,0.06438480490365382,0.48090578902497444,0.06848224248659718,0.4775515862799672,0.4273485243330788,0.7594534518992032,0.19669573518874622,0.15496115429296192,0.0037203224125627286,0.16959332572836694,0.13708538651270386,0.4583344995147889,0.8317823445882855,0.06752481863696415,0.454124444561899,0.15566577532676681,0.06643669800475727,0.4937322654937145,0.08119769018996628,0.1451894172415193,0.06685132755705497
1642065403.572,0.4140299430766423,0.1249080382173892,0.4830541217054441,0.175273237662611,0.07209639279944297,0.0038535700765010214,0.1766086144827868,0.07115785095919099,0.04795282562171276,0.14466669951142064,0.14323957490202305,0.06418553283846756,0.4821068371362478,0.1593519627074198,0.15508073183137633,0.8539320911427035,0.1455706478894745,0.45213533207507456,0.15503145824952874,0.06800635020317594,0.1378325318763198,0.06438480490365382,0.48090578902497444,0.06848224248659718,0.4775515862799672,0.4273485243330788,0.7594534518992032,0.19669573518874622,0.15496115429296192,0.0037203224125627286,0.16959332572836694,0.13708538651270386,0.4583344995147889,0.8317823445882855,0.06752481863696415,0.454124444561899,0.15566577532676681,0.06643669800475727,0.4937322654937145,0.08119769018996628,0.1451894172415193,0.06685132755705497
1642065418.587,0.41489910908597605,0.13841220651874725,0.41864587954957333,0.17575189020008294,0.07183395794232475,0.003837730820952569,0.17555995262382956,0.07076697423175005,0.04315404017016858,0.14430981750227828,0.14346236570576792,0.06651676567065198,0.45351341714899523,0.16655977974655894,0.15420957903786964,0.8566834404791654,0.14910516938188578,0.43706403986201636,0.1546706435820004,0.06787259661965055,0.13783514817912476,0.06569326047659654,0.5162485783416482,0.06832135519896379,0.4781696132358424,0.42801438044134343,0.7662121678269913,0.19711407349644877,0.1547407553849545,0.0036986494954981217,0.16875223681499735,0.1366474773371428,0.46368652284341505,0.8279483185983463,0.06678409120357529,0.4550765981585878,0.15575575580095283,0.06315966030082855,0.4785233071399792,0.08397621126043658,0.14592008969929937,0.06636552472190449
1642065433.604,0.41489910908597605,0.13841220651874725,0.41864587954957333,0.17575189020008294,0.07183395794232475,0.003837730820952569,0.17555995262382956,0.07076697423175005,0.04315404017016858,0.14430981750227828,0.14346236570576792,0.06651676567065198,0.45351341714899523,0.16655977974655894,0.15420957903786964,0.8566834404791654,0.14910516938188578,0.43706403986201636,0.1546706435820004,0.06787259661965055,0.13783514817912476,0.06569326047659654,0.5162485783416482,0.06832135519896379,0.4781696132358424,0.42801438044134343,0.7662121678269913,0.19711407349644877,0.1547407553849545,0.0036986494954981217,0.16875223681499735,0.1366474773371428,0.46368652284341505,0.8279483185983463,0.06678409120357529,0.4550765981585878,0.15575575580095283,0.06315966030082855,0.4785233071399792,0.08397621126043658,0.14592008969929937,0.06636552472190449
1642065448.62,0.415698383153361,0.13805647415383374,0.4704807923863825,0.17494961675745757,0.07206477123337297,0.0038892688440722535,0.1745558775979965,0.07141784119624911,0.047758450791590114,0.1441239175434031,0.14366138220540828,0.06595267968460441,0.4926775373560124,0.15657690874997235,0.15335725576119644,0.8564701063025383,0.14503417164272087,0.45630729660171504,0.15435339210245128,0.06750580484235624,0.13747667665500693,0.06351899597733049,0.5243825563809339,0.06886683344726394,0.478410153909379,0.428334965438969,0.7629225364552252,0.19713228753957546,0.15430771330341153,0.0037064757854522435,0.1669378758534934,0.13661201282687488,0.4700338120160783,0.8246658193563977,0.06610461358693662,0.456515656747822,0.15553550933925328,0.06377678622246416,0.4465995398984923,0.07917934219842693,0.1460762856131188,0.06688411548670337
1642065463.635,0.415698383153361,0.13805647415383374,0.4704807923863825,0.17494961675745757,0.07206477123337297,0.0038892688440722535,0.1745558775979965,0.07141784119624911,0.047758450791590114,0.1441239175434031,0.14366138220540828,0.06595267968460441,0.4926775373560124,0.15657690874997235,0.15335725576119644,0.8564701063025383,0.14503417164272087,0.45630729660171504,0.15435339210245128,0.06750580484235624,0.13747667665500693,0.06351899597733049,0.5243825563809339,0.06886683344726394,0.478410153909379,0.428334965438969,0.7629225364552252,0.19713228753957546,0.15430771330341153,0.0037064757854522435,0.1669378758534934,0.13661201282687488,0.4700338120160783,0.8246658193563977,0.06610461358693662,0.456515656747822,0.15553550933925328,0.06377678622246416,0.4465995398984923,0.07917934219842693,0.1460762856131188,0.06688411548670337
1642065478.656,0.41331948098997773,0.13767737002652075,0.43198460776019343,0.17359649848862482,0.07216618698372246,0.003825609729616739,0.17347059357460703,0.07178467069119857,0.04486863135456784,0.14355371875011366,0.14367640861534378,0.06586534009628132,0.4844048564141744,0.1570598917027286,0.15236482557612796,0.8598667554546027,0.14873517994384683,0.42515541523114786,0.15471424790316193,0.06793874345539835,0.13090909126998795,0.06564664968276505,0.5364136295741762,0.06861155713895048,0.4772266501561858,0.4268151761570642,0.7362999260257084,0.19677478299045165,0.15523164753990953,0.0037716990315850574,0.1553858879156319,0.13623980901844365,0.4682145250754818,0.810917129641372,0.0664043591394479,0.4662810576639027,0.15473267361996418,0.06592012277059303,0.47524262372952497,0.07947393467660926,0.14603273052779658,0.06638859372892328
1642065493.675,0.41331948098997773,0.13767737002652075,0.43198460776019343,0.17359649848862482,0.07216618698372246,0.003825609729616739,0.17347059357460703,0.07178467069119857,0.04486863135456784,0.14355371875011366,0.14367640861534378,0.06586534009628132,0.4844048564141744,0.1570598917027286,0.15236482557612796,0.8598667554546027,0.14873517994384683,0.42515541523114786,0.15471424790316193,0.06793874345539835,0.13090909126998795,0.06564664968276505,0.5364136295741762,0.06861155713895048,0.4772266501561858,0.4268151761570642,0.7362999260257084,0.19677478299045165,0.15523164753990953,0.0037716990315850574,0.1553858879156319,0.13623980901844365,0.4682145250754818,0.810917129641372,0.0664043591394479,0.4662810576639027,0.15473267361996418,0.06592012277059303,0.47524262372952497,0.07947393467660926,0.14603273052779658,0.06638859372892328
1642065508.689,0.41396141187582153,0.137644121950246,0.4686401031318687,0.17252643770696047,0.07168510118346147,0.003806052413614214,0.17279690469023568,0.071225919412133,0.047116145959115834,0.1423428523026114,0.14322880401537708,0.06349199113071607,0.4611735235108043,0.17145155731587564,0.1524951858192688,0.8551779060714249,0.1483272311983631,0.41819131354902117,0.1544946658980497,0.06851077884776646,0.13786328240878898,0.06309780006772797,0.46884947774558616,0.06818067976388437,0.4760101643774878,0.4249490210525517,0.7154423059416252,0.1955224033789641,0.15513640269008122,0.003735599781255373,0.15669282295894504,0.1361579560095417,0.4694699780681072,0.8095465966543105,0.06617732774811297,0.47935018514702843,0.15470592341530337,0.06320811897191046,0.4831833138098444,0.07939332624919541,0.14488532628395714,0.06632986362358993
1642065523.711,0.41396141187582153,0.137644121950246,0.4686401031318687,0.17252643770696047,0.07168510118346147,0.003806052413614214,0.17279690469023568,0.071225919412133,0.047116145959115834,0.1423428523026114,0.14322880401537708,0.06349199113071607,0.4611735235108043,0.17145155731587564,0.1524951858192688,0.8551779060714249,0.1483272311983631,0.41819131354902117,0.1544946658980497,0.06851077884776646,0.13786328240878898,0.06309780006772797,0.46884947774558616,0.06818067976388437,0.4760101643774878,0.4249490210525517,0.7154423059416252,0.1955224033789641,0.15513640269008122,0.003735599781255373,0.15669282295894504,0.1361579560095417,0.4694699780681072,0.8095465966543105,0.06617732774811297,0.47935018514702843,0.15470592341530337,0.06320811897191046,0.4831833138098444,0.07939332624919541,0.14488532628395714,0.06632986362358993
1642065538.727,0.41270012698908587,0.13766777998848573,0.432211368846386,0.1733919190652259,0.07076160447906549,0.0038261552093092396,0.1715368544191145,0.0707426478740352,0.045044048594595924,0.1429831535805285,0.1433663680571774,0.06397341611681133,0.4894090193952517,0.17121310080536742,0.15203088499795953,0.8372591257000094,0.14669007300376477,0.4315587455356492,0.15402284307125996,0.06858744741898626,0.1380328131407182,0.06599405784122118,0.5020932308945592,0.06838730683222728,0.47124117925204123,0.42392933316822234,0.7558580706215996,0.1943567111888887,0.1546928508241798,0.0037254661985927267,0.16589064135540968,0.1366698385457376,0.4417508768523549,0.8044912785566958,0.0668960306049634,0.45620215468199554,0.1539000628732023,0.0635516529908856,0.4349646988910797,0.07851393624364841,0.14412043338094882,0.0663345084371531
1642065553.755,0.41270012698908587,0.13766777998848573,0.432211368846386,0.1733919190652259,0.07076160447906549,0.0038261552093092396,0.1715368544191145,0.0707426478740352,0.045044048594595924,0.1429831535805285,0.1433663680571774,0.06397341611681133,0.4894090193952517,0.17121310080536742,0.15203088499795953,0.8372591257000094,0.14669007300376477,0.4315587455356492,0.15402284307125996,0.06858744741898626,0.1380328131407182,0.06599405784122118,0.5020932308945592,0.06838730683222728,0.47124117925204123,0.42392933316822234,0.7558580706215996,0.1943567111888887,0.1546928508241798,0.0037254661985927267,0.16589064135540968,0.1366698385457376,0.4417508768523549,0.8044912785566958,0.0668960306049634,0.45620215468199554,0.1539000628732023,0.0635516529908856,0.4349646988910797,0.07851393624364841,0.14412043338094882,0.0663345084371531
1642065568.784,0.4089244722551049,0.13799700761383188,0.4183728497727371,0.17246749123696764,0.0712634808788301,0.0038855305774290845,0.17089268264705443,0.07086340220608117,0.04549002981116917,0.1428732975237006,0.1432268709225134,0.06323551531213553,0.4659002865668941,0.16825775708923701,0.15047497091718814,0.8307991818595766,0.14624493279886,0.46422380350837433,0.15420635192341178,0.06894846587448088,0.13777435194127016,0.06586623011175707,0.5258851004803462,0.06843997065374528,0.4689280084789109,0.4194077466550149,0.7504957505507085,0.19356406641751325,0.154510020855361,0.003741317876067306,0.1642118517857838,0.13079342848412256,0.4780631275849424,0.8002050972017927,0.06742194412253431,0.45946910035605804,0.1541080607469389,0.06307074193779066,0.42637702744418954,0.08102299629556095,0.14307163828929786,0.06644997784694917
