"Time","pod:frontend-w1-777d8d5dcb-spdt6_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w4-8649bb655b-fgklc_service:productcatalogservice_node:worker--4","pod:frontend-w3-6646bc856b-qj65s_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-47c44_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-2qpbp_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w4-8649bb655b-7zqwb_service:productcatalogservice_node:worker--4","pod:adservice-w3-76766bdfb6-vt8rk_service:adservice_node:worker--3.novalocal","pod:cartservice-w3-6d5d8bb6bc-5fc6c_service:cartservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-6vtn5_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-5fdf77f88c-2ft2c_service:redis-cart_node:worker--3.novalocal","pod:redis-cart-w2-7c75d55f4d-ql5t6_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w4-8597bb459d-gkswd_service:recommendationservice_node:worker--4","pod:frontend-w2-599b6846df-p6str_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-qc9js_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-qfgqd_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w4-754d7d8cd4-g4s76_service:adservice_node:worker--4","pod:currencyservice-w4-656689488c-fgg8z_service:currencyservice_node:worker--4","pod:recommendationservice-w3-6855bd669b-n7pt6_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-qc7hf_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-cbqsc_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-l52hr_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w4-856bd974f7-f4tqb_service:cartservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-5lqbr_service:recommendationservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-gzkg6_service:recommendationservice_node:worker--4","pod:redis-cart-w4-6d65c886c7-k76wh_service:redis-cart_node:worker--4","pod:currencyservice-w3-649d8c7669-ms4rn_service:currencyservice_node:worker--3.novalocal","pod:adservice-w2-5c67ddfffc-8j8q4_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-584c9_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-87249_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-x9p6j_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-xf8m4_service:productcatalogservice_node:worker--4","pod:recommendationservice-w3-6855bd669b-flrgn_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w2-86744bdcbd-qhnj4_service:cartservice_node:worker--2.novalocal","pod:frontend-w1-777d8d5dcb-5vm6z_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-plrqw_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-zx9vn_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-nzrmd_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-pdl72_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-5d9b8d854-6m59g_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w2-cd78b8fd6-w1j8k_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-9d8g9_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-7wj8w_service:frontend_node:worker--4"
1642018164.237,0.5170684210229737,0.14107294897631706,0.9569988354056201,0.1880515737717088,0.45270373146418,0.1482544971843502,0.23788696381146485,0.2518861308303226,0.08712249439585038,0.025958933545535634,0.019242746031818282,0.06793809460568812,0.8339685508441776,0.15717908246538093,0.1572337462953936,0.17152633482023255,0.5005047580668632,0.08573546073593244,0.198116967102534,0.4580006971355418,0.45354650453849066,0.1854079677488793,0.0686640248043244,0.06941438920479072,0.02300768237011529,0.6747361312567133,0.18423822006122215,0.0729449429452183,0.07433649965955773,0.0733424172624915,0.14876655866480185,0.0913201752761662,0.20010491635752897,0.5744654366781071,0.5608078838139057,0.5158851942041613,0.1410197469839354,0.06436324656203739,0.1891054116179612,0.5307216517101588,0.15902847411519994,0.8394826381731921
1642018179.252,0.5170684210229737,0.14107294897631706,0.9569988354056201,0.1880515737717088,0.45270373146418,0.1482544971843502,0.23788696381146485,0.2518861308303226,0.08712249439585038,0.025958933545535634,0.019242746031818282,0.06793809460568812,0.8339685508441776,0.15717908246538093,0.1572337462953936,0.17152633482023255,0.5005047580668632,0.08573546073593244,0.198116967102534,0.4580006971355418,0.45354650453849066,0.1854079677488793,0.0686640248043244,0.06941438920479072,0.02300768237011529,0.6747361312567133,0.18423822006122215,0.0729449429452183,0.07433649965955773,0.0733424172624915,0.14876655866480185,0.0913201752761662,0.20010491635752897,0.5744654366781071,0.5608078838139057,0.5158851942041613,0.1410197469839354,0.06436324656203739,0.1891054116179612,0.5307216517101588,0.15902847411519994,0.8394826381731921
1642018194.273,0.5202296078474951,0.14825576055273204,1.027968079405729,0.20021510199194334,0.4517112453451609,0.14992356977838805,0.2386697741429087,0.2320880770295492,0.08747624633152487,0.026920553545207816,0.017338623600844386,0.0683930966970806,0.8351132831638308,0.1568389082489294,0.1576661443735698,0.16473877200391773,0.5032775052038934,0.08949206552630412,0.19555812669102313,0.4581070184260358,0.4530248649547777,0.18832835409430299,0.06723218581759345,0.0670642473076913,0.023616427564843306,0.6608299808996864,0.18333020009326806,0.07305467250251574,0.07384104508169095,0.07353521577694314,0.14940391551667606,0.0882586553623922,0.20519481594550082,0.5729393323313743,0.5596555841251528,0.5178554261724808,0.1416515044466221,0.06424559720806923,0.19436662280663433,0.5319459634598402,0.1592332489058477,0.8396091858967746
1642018209.3,0.5202296078474951,0.14825576055273204,1.027968079405729,0.20021510199194334,0.4517112453451609,0.14992356977838805,0.2386697741429087,0.2320880770295492,0.08747624633152487,0.026920553545207816,0.017338623600844386,0.0683930966970806,0.8351132831638308,0.1568389082489294,0.1576661443735698,0.16473877200391773,0.5032775052038934,0.08949206552630412,0.19555812669102313,0.4581070184260358,0.4530248649547777,0.18832835409430299,0.06723218581759345,0.0670642473076913,0.023616427564843306,0.6608299808996864,0.18333020009326806,0.07305467250251574,0.07384104508169095,0.07353521577694314,0.14940391551667606,0.0882586553623922,0.20519481594550082,0.5729393323313743,0.5596555841251528,0.5178554261724808,0.1416515044466221,0.06424559720806923,0.19436662280663433,0.5319459634598402,0.1592332489058477,0.8396091858967746
1642018224.339,0.5277734494332114,0.14145129338305107,1.030205286150618,0.18559319994132387,0.4529430899761804,0.14358171386074886,0.2448999065544699,0.2250483347772534,0.08704774685519961,0.027549775719574433,0.015979466174490933,0.06816464079598956,0.8361929533336233,0.15665490779936725,0.15742751321644202,0.17158199881370456,0.5044973503924779,0.08694448133483998,0.1855464401461525,0.45936727764102114,0.4534542489764801,0.1896551406133145,0.06918354410088864,0.06922590944918021,0.023538136906216832,0.7110169567665847,0.18240307075692258,0.07293273763002758,0.0734410793733266,0.07286899030927022,0.14953652847016222,0.08711957717827329,0.20600963751111867,0.5707853181583376,0.5551965091494634,0.5122222120255688,0.14196910337004726,0.06451836585823766,0.1887900230598054,0.5323917937898014,0.15859787312560486,0.8275641670050886
1642018239.377,0.5277734494332114,0.14145129338305107,1.030205286150618,0.18559319994132387,0.4529430899761804,0.14358171386074886,0.2448999065544699,0.2250483347772534,0.08704774685519961,0.027549775719574433,0.015979466174490933,0.06816464079598956,0.8361929533336233,0.15665490779936725,0.15742751321644202,0.17158199881370456,0.5044973503924779,0.08694448133483998,0.1855464401461525,0.45936727764102114,0.4534542489764801,0.1896551406133145,0.06918354410088864,0.06922590944918021,0.023538136906216832,0.7110169567665847,0.18240307075692258,0.07293273763002758,0.0734410793733266,0.07286899030927022,0.14953652847016222,0.08711957717827329,0.20600963751111867,0.5707853181583376,0.5551965091494634,0.5122222120255688,0.14196910337004726,0.06451836585823766,0.1887900230598054,0.5323917937898014,0.15859787312560486,0.8275641670050886
1642018254.395,0.5293988173127531,0.14581337453542512,0.9499053566039083,0.18151480112736038,0.45298157555492846,0.14358278815664913,0.2442546279753281,0.21404882657466934,0.08547340695057648,0.030370551004849963,0.014126917872703289,0.0691451450870726,0.8357947732043496,0.15634511555097752,0.1564183813840359,0.17183108810323644,0.5054406971769029,0.08570192648328794,0.19096159641073893,0.4597667626163706,0.4521541737293473,0.19517544404276488,0.06937618599826344,0.06920240895711888,0.023679764807209555,0.6563996113967484,0.18121219791223378,0.07181641881727943,0.07345284513093593,0.0726707278241058,0.1500436029250898,0.08956600635764767,0.20489308410322188,0.5660056870126725,0.5543182755660084,0.5161186319677985,0.14220166384189079,0.06436797022890572,0.20429260248324402,0.5302707551570731,0.1576848521240612,0.8214291582097133
1642018269.427,0.5293988173127531,0.14581337453542512,0.9499053566039083,0.18151480112736038,0.45298157555492846,0.14358278815664913,0.2442546279753281,0.21404882657466934,0.08547340695057648,0.030370551004849963,0.014126917872703289,0.0691451450870726,0.8357947732043496,0.15634511555097752,0.1564183813840359,0.17183108810323644,0.5054406971769029,0.08570192648328794,0.19096159641073893,0.4597667626163706,0.4521541737293473,0.19517544404276488,0.06937618599826344,0.06920240895711888,0.023679764807209555,0.6563996113967484,0.18121219791223378,0.07181641881727943,0.07345284513093593,0.0726707278241058,0.1500436029250898,0.08956600635764767,0.20489308410322188,0.5660056870126725,0.5543182755660084,0.5161186319677985,0.14220166384189079,0.06436797022890572,0.20429260248324402,0.5302707551570731,0.1576848521240612,0.8214291582097133
1642018284.467,0.5398051559367064,0.14831884723815947,0.9584361449072698,0.18531437857695948,0.4524943430641699,0.15072417060802024,0.2334944696568838,0.22610315455721933,0.08659109023107098,0.031626472456251414,0.012435367717950835,0.06951042159493173,0.8325289795416282,0.15468332428700352,0.15577753993091562,0.16129744282115618,0.5063864892104506,0.08852542370598554,0.19007594469094416,0.4594024589811655,0.45317505449249784,0.19390991270116267,0.06916598927627361,0.06952210925405454,0.0236059206677583,0.6638446727779197,0.17866975503869137,0.07104712727673634,0.07333476441478429,0.07287315554411461,0.15005790095679994,0.09201789411352024,0.20460565313101836,0.5652935755491537,0.5535828953652868,0.5089726134049262,0.14160335352228642,0.06386692854167536,0.20439774652533765,0.5287178947416269,0.15689691354158575,0.8409196889261945
1642018299.495,0.5398051559367064,0.14831884723815947,0.9584361449072698,0.18531437857695948,0.4524943430641699,0.15072417060802024,0.2334944696568838,0.22610315455721933,0.08659109023107098,0.031626472456251414,0.012435367717950835,0.06951042159493173,0.8325289795416282,0.15468332428700352,0.15577753993091562,0.16129744282115618,0.5063864892104506,0.08852542370598554,0.19007594469094416,0.4594024589811655,0.45317505449249784,0.19390991270116267,0.06916598927627361,0.06952210925405454,0.0236059206677583,0.6638446727779197,0.17866975503869137,0.07104712727673634,0.07333476441478429,0.07287315554411461,0.15005790095679994,0.09201789411352024,0.20460565313101836,0.5652935755491537,0.5535828953652868,0.5089726134049262,0.14160335352228642,0.06386692854167536,0.20439774652533765,0.5287178947416269,0.15689691354158575,0.8409196889261945
1642018314.522,0.5329038848610254,0.14838086002086998,1.0306659842323944,0.197772676644927,0.45346632560151623,0.13767573448048576,0.2406921606249558,0.23310242710821327,0.08248313634596965,0.033347521382228816,0.010969518080140706,0.06944155589916853,0.8355077756189603,0.15496199860707593,0.15573560901816433,0.17001632735953642,0.5082687021853507,0.08389205557700563,0.19339348070866802,0.4596028798395735,0.4527632938001791,0.19478595642402285,0.06926083001114286,0.0674391059142139,0.02371598689221928,0.6841010240925314,0.17777307838429596,0.07175823683375773,0.07278150373742262,0.07291893980893668,0.15047678368180867,0.09176580905123322,0.20538267901171592,0.5709723531782298,0.5567596467208351,0.503989168784567,0.14317364402537436,0.06420286292197667,0.19674576977585911,0.5291933565555232,0.15656400657681838,0.8417482904030018
1642018329.551,0.5329038848610254,0.14838086002086998,1.0306659842323944,0.197772676644927,0.45346632560151623,0.13767573448048576,0.2406921606249558,0.23310242710821327,0.08248313634596965,0.033347521382228816,0.010969518080140706,0.06944155589916853,0.8355077756189603,0.15496199860707593,0.15573560901816433,0.17001632735953642,0.5082687021853507,0.08389205557700563,0.19339348070866802,0.4596028798395735,0.4527632938001791,0.19478595642402285,0.06926083001114286,0.0674391059142139,0.02371598689221928,0.6841010240925314,0.17777307838429596,0.07175823683375773,0.07278150373742262,0.07291893980893668,0.15047678368180867,0.09176580905123322,0.20538267901171592,0.5709723531782298,0.5567596467208351,0.503989168784567,0.14317364402537436,0.06420286292197667,0.19674576977585911,0.5291933565555232,0.15656400657681838,0.8417482904030018
1642018344.591,0.5343296369230662,0.1484726376719116,1.0296919252065968,0.18858307130979485,0.45319990622443973,0.15045935273949734,0.24014027135515703,0.2408966877870122,0.0859854270081315,0.03381457431375001,0.009048597638522844,0.06728624752054954,0.8283090611880133,0.15355416254842225,0.15522852038528256,0.16935328530173993,0.4951496627375449,0.08734886212591855,0.18841782660411613,0.4602288339538462,0.4526415014468703,0.1867960026348573,0.0685720857819402,0.06881435211597822,0.02279490046290515,0.6574921525934707,0.17666806633355242,0.071353093978586,0.0727517942555081,0.07301206477523856,0.15040626344310398,0.09163849912520655,0.20545532514628345,0.5799618620656246,0.5565209115474501,0.5013724299858052,0.14281792169723634,0.06424715241207357,0.20373400285463067,0.5262909270030663,0.15655939115103554,0.8361424619710516
1642018359.622,0.5343296369230662,0.1484726376719116,1.0296919252065968,0.18858307130979485,0.45319990622443973,0.15045935273949734,0.24014027135515703,0.2408966877870122,0.0859854270081315,0.03381457431375001,0.009048597638522844,0.06728624752054954,0.8283090611880133,0.15355416254842225,0.15522852038528256,0.16935328530173993,0.4951496627375449,0.08734886212591855,0.18841782660411613,0.4602288339538462,0.4526415014468703,0.1867960026348573,0.0685720857819402,0.06881435211597822,0.02279490046290515,0.6574921525934707,0.17666806633355242,0.071353093978586,0.0727517942555081,0.07301206477523856,0.15040626344310398,0.09163849912520655,0.20545532514628345,0.5799618620656246,0.5565209115474501,0.5013724299858052,0.14281792169723634,0.06424715241207357,0.20373400285463067,0.5262909270030663,0.15655939115103554,0.8361424619710516
