"Time","pod:recommendationservice-w2-8597bb459d-qpd7t_service:recommendationservice_node:worker--2","pod:currencyservice-w1-649d8c7669-kkdn6_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-qxr88_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-xwtm6_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-678rm_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-fpx98_service:redis-cart_node:worker--4.novalocal","pod:adservice-w3-9f97cf96-4w6kx_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-ft4b9_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w4-5c67ddfffc-fw75w_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-bhwkn_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w3-5bbcb977f8-9mcng_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w3-59ff89795c-2b52w_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-5jrvv_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w2-856bd974f7-58gz7_service:cartservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-l48s6_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-gl4xq_service:recommendationservice_node:worker--2","pod:cartservice-w4-86744bdcbd-knl8q_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-ddggq_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-8bvfv_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-vx72z_service:recommendationservice_node:worker--2","pod:frontend-w1-6646bc856b-45cpv_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-dkqxb_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-7qbz5_service:currencyservice_node:worker--2","pod:recommendationservice-w3-5bbcb977f8-q2lwp_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-cmnk9_service:productcatalogservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-nvkq9_service:redis-cart_node:worker--2","pod:productcatalogservice-w2-8649bb655b-2hz2s_service:productcatalogservice_node:worker--2","pod:frontend-w3-777d8d5dcb-lsmn4_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-r56lg_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w2-8ddd87c7b-4lptq_service:frontend_node:worker--2","pod:frontend-w1-6646bc856b-472hk_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-kf9d8_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-9zcjr_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-6f8d8654c5-wdp2k_service:currencyservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-mvhzp_service:redis-cart_node:worker--3.novalocal","pod:adservice-w2-754d7d8cd4-7pwpk_service:adservice_node:worker--2","pod:currencyservice-w1-649d8c7669-4x25m_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-649d8c7669-f78wm_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-rvql9_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-5c774597c5-2g4mk_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w3-66565874fb-hcvcg_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-phj85_service:recommendationservice_node:worker--3.novalocal"
1642066692.794,0.06272128814004055,0.42172380499273154,0.5004030160593835,0.15197469787398812,0.13794521022870251,0.034289092468468146,0.18105642644194278,0.07268823192805134,0.1547860484406957,0.4104941132760851,0.0699637446140632,0.195235100056408,0.15252489960649795,0.16139534814471873,0.12663919293593037,0.06492252530109263,0.17209365103124186,0.5795226907315878,0.0664385543819105,0.06338386691772109,0.48076067260784716,0.13900101715316263,0.3922588968875761,0.07156843418369993,0.12518625309220718,0.019547951793491482,0.12987560957538202,0.8563885362150954,0.15229601723976033,0.8371252424326273,0.5424513199111921,0.13617992601594486,0.06515218263551792,0.4681979564601232,0.0037659241888595247,0.14786683783268878,0.41924795977992263,0.42964502099967816,0.4663991897623397,0.06679628631459432,0.15277990324490642,0.07279536191283659
1642066707.808,0.06221998638460012,0.426729588543018,0.4439581466194213,0.15696560393268194,0.1378057973623703,0.034340970141777005,0.17989683319047367,0.07359054721286451,0.154229087300356,0.4118228861298814,0.07041780311325754,0.19559616287919881,0.15358298072198412,0.16306895974056188,0.13018674275909936,0.0637271656485478,0.1723790728093379,0.5731498792295813,0.06613737532049904,0.0635318221901252,0.457085641518139,0.13888874410794705,0.3940944250037508,0.07189706907886395,0.12801704535282216,0.019758746622377553,0.1246662968413568,0.8549801775911662,0.15310927952394565,0.8460188705649855,0.5157487987984128,0.13672786022014807,0.0655201464593384,0.4699952464207743,0.003776873851908549,0.14692501915975098,0.43232196806849454,0.43291725282439475,0.4519480053782379,0.06697535433283687,0.1527647650836773,0.07337190915434627
1642066722.822,0.06221998638460012,0.426729588543018,0.4439581466194213,0.15696560393268194,0.1378057973623703,0.034340970141777005,0.17989683319047367,0.07359054721286451,0.154229087300356,0.4118228861298814,0.07041780311325754,0.19559616287919881,0.15358298072198412,0.16306895974056188,0.13018674275909936,0.0637271656485478,0.1723790728093379,0.5731498792295813,0.06613737532049904,0.0635318221901252,0.457085641518139,0.13888874410794705,0.3940944250037508,0.07189706907886395,0.12801704535282216,0.019758746622377553,0.1246662968413568,0.8549801775911662,0.15310927952394565,0.8460188705649855,0.5157487987984128,0.13672786022014807,0.0655201464593384,0.4699952464207743,0.003776873851908549,0.14692501915975098,0.43232196806849454,0.43291725282439475,0.4519480053782379,0.06697535433283687,0.1527647650836773,0.07337190915434627
1642066737.838,0.06538906767297886,0.44382782160816037,0.48749537123315,0.1495113957265063,0.13885224094806686,0.03438795094263139,0.1791885252289526,0.07784879437251938,0.1547153104327157,0.4122026980117427,0.07083931836430328,0.19485370245684075,0.15378455205164243,0.16324739317028725,0.12993089823770168,0.06319186516351348,0.17168210395624622,0.5840171572507669,0.06701841015684935,0.0630953749393254,0.4274051850352608,0.13997026410395524,0.3915880603089974,0.07241117195850566,0.1310782095347654,0.020225078297556903,0.13019976319006774,0.8464029899658184,0.1533623189804026,0.842352227452271,0.5285652278936668,0.13748529892435207,0.0657689861346503,0.4690631570286227,0.003756677073271846,0.14517206258632942,0.4598880026106995,0.4503844377694643,0.4661551655319324,0.06804037578895447,0.15243117717868443,0.07286360300601338
1642066752.869,0.06538906767297886,0.44382782160816037,0.48749537123315,0.1495113957265063,0.13885224094806686,0.03438795094263139,0.1791885252289526,0.07784879437251938,0.1547153104327157,0.4122026980117427,0.07083931836430328,0.19485370245684075,0.15378455205164243,0.16324739317028725,0.12993089823770168,0.06319186516351348,0.17168210395624622,0.5840171572507669,0.06701841015684935,0.0630953749393254,0.4274051850352608,0.13997026410395524,0.3915880603089974,0.07241117195850566,0.1310782095347654,0.020225078297556903,0.13019976319006774,0.8464029899658184,0.1533623189804026,0.842352227452271,0.5285652278936668,0.13748529892435207,0.0657689861346503,0.4690631570286227,0.003756677073271846,0.14517206258632942,0.4598880026106995,0.4503844377694643,0.4661551655319324,0.06804037578895447,0.15243117717868443,0.07286360300601338
1642066767.894,0.060272927263809964,0.4346516952959757,0.46265636185971837,0.1619215539956257,0.14033918628432607,0.034557443235919055,0.18029167302969126,0.07467041703827083,0.15583196972227914,0.41582505681538817,0.07151681417692377,0.19618910404463147,0.15471675718420969,0.16340633835024432,0.12903955909612985,0.061847236774741195,0.1723977276572743,0.588060181024039,0.0676319326325079,0.06346612680589386,0.4528737002920768,0.14013662230744406,0.37784315769159826,0.07293731216736822,0.1301593002585646,0.020347912086163166,0.12922913772015837,0.8555686672475477,0.1534981487800934,0.8392003977095799,0.5002779652417005,0.13903542507107924,0.06590634269763473,0.4699951985643661,0.0037931634275184902,0.13978482018710758,0.4588538264969001,0.4166921839027685,0.46276574214778804,0.06792694705176834,0.15275210380012863,0.07313167112872952
1642066782.924,0.060272927263809964,0.4346516952959757,0.46265636185971837,0.1619215539956257,0.14033918628432607,0.034557443235919055,0.18029167302969126,0.07467041703827083,0.15583196972227914,0.41582505681538817,0.07151681417692377,0.19618910404463147,0.15471675718420969,0.16340633835024432,0.12903955909612985,0.061847236774741195,0.1723977276572743,0.588060181024039,0.0676319326325079,0.06346612680589386,0.4528737002920768,0.14013662230744406,0.37784315769159826,0.07293731216736822,0.1301593002585646,0.020347912086163166,0.12922913772015837,0.8555686672475477,0.1534981487800934,0.8392003977095799,0.5002779652417005,0.13903542507107924,0.06590634269763473,0.4699951985643661,0.0037931634275184902,0.13978482018710758,0.4588538264969001,0.4166921839027685,0.46276574214778804,0.06792694705176834,0.15275210380012863,0.07313167112872952
1642066798.13,0.06517366165713902,0.4162084694184469,0.4610406226781376,0.15480107369933357,0.14016597698756042,0.03450648282937704,0.18022048584585376,0.06954363117750001,0.15598212037206208,0.417235989156139,0.07160887540459498,0.1959031469468964,0.15374025438198696,0.16344096302494343,0.12951511299542118,0.06416789797508206,0.17235171465108995,0.5941032974869069,0.06775253886072313,0.0626038363140418,0.47410125552145516,0.14136801272839913,0.39205216594218034,0.07322140113817018,0.13042320920459896,0.020280759227676512,0.12925907091666236,0.8560351682192319,0.15331087239406016,0.8412561953524713,0.5429910865342651,0.13925502939024068,0.06606287523981498,0.47080495717003346,0.003739867438587889,0.14538343556307504,0.44780952444771216,0.4328046927769638,0.5009547542642586,0.06799793111434008,0.15177400947889114,0.07308327311727945
1642066813.172,0.06517366165713902,0.4162084694184469,0.4610406226781376,0.15480107369933357,0.14016597698756042,0.03450648282937704,0.18022048584585376,0.06954363117750001,0.15598212037206208,0.417235989156139,0.07160887540459498,0.1959031469468964,0.15374025438198696,0.16344096302494343,0.12951511299542118,0.06416789797508206,0.17235171465108995,0.5941032974869069,0.06775253886072313,0.0626038363140418,0.47410125552145516,0.14136801272839913,0.39205216594218034,0.07322140113817018,0.13042320920459896,0.020280759227676512,0.12925907091666236,0.8560351682192319,0.15331087239406016,0.8412561953524713,0.5429910865342651,0.13925502939024068,0.06606287523981498,0.47080495717003346,0.003739867438587889,0.14538343556307504,0.44780952444771216,0.4328046927769638,0.5009547542642586,0.06799793111434008,0.15177400947889114,0.07308327311727945
1642066828.189,0.06494851869776823,0.4490143102578277,0.4625055689323486,0.15392354483573098,0.13999161251891645,0.034596592936954246,0.17900413388082342,0.07747511637203736,0.15628607397057956,0.41660409550912586,0.07208137054910227,0.19515106899559656,0.15365174973648313,0.1516646867440935,0.12986852836174254,0.06371670696219861,0.17184994093786057,0.5874751656922289,0.06747832118958322,0.0627692664889427,0.483815084005065,0.14126213091230305,0.39156183305782266,0.07272609577209338,0.12235337789144081,0.020094993122784358,0.12609307404219589,0.8586875430345668,0.15314439664342255,0.8471922316988006,0.5032449050463753,0.1397733835954626,0.066218197789856,0.47188373125214217,0.0037532495255289586,0.13824043028557237,0.42110158171350237,0.4181347581233,0.47480104664674916,0.06720057955372438,0.1526527770401726,0.07216277138160376
1642066843.206,0.06494851869776823,0.4490143102578277,0.4625055689323486,0.15392354483573098,0.13999161251891645,0.034596592936954246,0.17900413388082342,0.07747511637203736,0.15628607397057956,0.41660409550912586,0.07208137054910227,0.19515106899559656,0.15365174973648313,0.1516646867440935,0.12986852836174254,0.06371670696219861,0.17184994093786057,0.5874751656922289,0.06747832118958322,0.0627692664889427,0.483815084005065,0.14126213091230305,0.39156183305782266,0.07272609577209338,0.12235337789144081,0.020094993122784358,0.12609307404219589,0.8586875430345668,0.15314439664342255,0.8471922316988006,0.5032449050463753,0.1397733835954626,0.066218197789856,0.47188373125214217,0.0037532495255289586,0.13824043028557237,0.42110158171350237,0.4181347581233,0.47480104664674916,0.06720057955372438,0.1526527770401726,0.07216277138160376
1642066858.221,0.06509420673980922,0.43768373806809724,0.4656406737803346,0.15888453278981274,0.1394874601386022,0.03450683297972555,0.1790697649781056,0.0780097876878165,0.15511253741818687,0.4160385200286845,0.07150519934857212,0.19894250149193987,0.15391033844019925,0.16027961616463315,0.1298435686735263,0.061162436150060465,0.17104435336953858,0.5814167414419782,0.06735581242180312,0.06009560675433141,0.47266482957479744,0.14140446832433792,0.37661089973710515,0.07214215182374713,0.12044529951061353,0.01831025153725376,0.1288937275215327,0.8637808369545847,0.15332224326537275,0.8485450035224325,0.47804707790019757,0.13999247926456918,0.06686902015962902,0.4731110510923059,0.0037666259109298945,0.14528686818911407,0.4431392618841628,0.4478448977646032,0.48970175724077264,0.06730976407564825,0.15316981677584104,0.07123121139669793
1642066873.239,0.06509420673980922,0.43768373806809724,0.4656406737803346,0.15888453278981274,0.1394874601386022,0.03450683297972555,0.1790697649781056,0.0780097876878165,0.15511253741818687,0.4160385200286845,0.07150519934857212,0.19894250149193987,0.15391033844019925,0.16027961616463315,0.1298435686735263,0.061162436150060465,0.17104435336953858,0.5814167414419782,0.06735581242180312,0.06009560675433141,0.47266482957479744,0.14140446832433792,0.37661089973710515,0.07214215182374713,0.12044529951061353,0.01831025153725376,0.1288937275215327,0.8637808369545847,0.15332224326537275,0.8485450035224325,0.47804707790019757,0.13999247926456918,0.06686902015962902,0.4731110510923059,0.0037666259109298945,0.14528686818911407,0.4431392618841628,0.4478448977646032,0.48970175724077264,0.06730976407564825,0.15316981677584104,0.07123121139669793
1642066888.256,0.06158715604545493,0.466065335320627,0.45960272306402167,0.1582547437383644,0.13892442274316452,0.03401291259925618,0.17852395641410257,0.07667255229855155,0.15495816634058085,0.41767264940696314,0.07250564138489866,0.19984058278708927,0.1535129592247497,0.16210009968575664,0.12961113281851355,0.06364008067471338,0.16386692621086196,0.5858994389887422,0.06722450071294567,0.06208157254653679,0.4594323404674343,0.14151952371034832,0.39216598641570777,0.0722610312301315,0.13031591077530633,0.020044870112395086,0.12910802057419873,0.8710907990545615,0.15376252267200557,0.8468323376797137,0.5107751892671194,0.1391642198302685,0.06701485285760399,0.4749886251395341,0.00381328780887863,0.14134217784647918,0.46743843844564326,0.452781884221954,0.49279561360925855,0.06749173240369949,0.15356591527373176,0.07124347371719084
