"Time","pod:productcatalogservice-w1-66565874fb-jrwt7_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w4-599b6846df-svrfz_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-45n5v_service:currencyservice_node:worker--1.novalocal","pod:frontend-w4-599b6846df-fjqc9_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-9lchz_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-pf5q2_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-447zx_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-p2rht_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-hl8lt_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-46cns_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-nmnnd_service:currencyservice_node:worker--4.novalocal","pod:redis-cart-w1-84485f8b85-rzzrm_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-85qsv_service:currencyservice_node:worker--2","pod:currencyservice-w2-656689488c-c9tmk_service:currencyservice_node:worker--2","pod:frontend-w3-6646bc856b-7v66r_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-b2pcj_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-9f97cf96-z6sbd_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w3-5d9b8d854-95j66_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-dqq5w_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-lh664_service:frontend_node:worker--4.novalocal","pod:frontend-w3-6646bc856b-ptj8s_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-5862q_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-flwjw_service:recommendationservice_node:worker--2","pod:currencyservice-w4-cd78b8fd6-2rbwz_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-wqsmv_service:frontend_node:worker--4.novalocal","pod:frontend-w2-8ddd87c7b-8wl6j_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-q6pks_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-mb4s4_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w1-5bbcb977f8-dfx2v_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-qfrr2_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-jx7bn_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-fxns7_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-v5c58_service:frontend_node:worker--2","pod:frontend-w2-8ddd87c7b-vgssf_service:frontend_node:worker--2","pod:cartservice-w1-59ff89795c-d7rzx_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-6xdnb_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-cj5rf_service:frontend_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-6bvqc_service:currencyservice_node:worker--3.novalocal"
1642163118.408,0.19222971944842704,0.45119350737073244,0.5472139030618864,0.43567301738550723,0.05716086317501056,0.19225089462936493,0.39986752676519005,0.4745624334438309,0.4454084559281959,0.4436373860790603,0.447811301201714,0.03363346701162538,0.4307812917633167,0.42134103952076973,0.43219692827881345,0.16640380979223848,0.5524955614307574,0.20086054747861798,0.0636721152525197,0.4641810645738905,0.4311857107368543,0.15405077234778097,0.04888080134780535,0.44487764720323036,0.44447926523579684,0.4374014717009774,0.4865141708687237,0.4466946728663832,0.05689906205533668,0.05797238232962641,0.058017260520788885,0.4297563815210139,0.4413373191105211,0.37792391274206055,0.5149169811662335,0.18982329951200566,0.5551570095896495,0.49376172995517315
1642163133.427,0.19317806454504904,0.44907025476616796,0.5461328201353735,0.43637191206812365,0.05681665272097827,0.191896913187478,0.42803521294241553,0.48872906031318386,0.4103454085587323,0.44315039861503125,0.4472861763802076,0.0338748779472916,0.428785252888219,0.43231530298374643,0.4073672659434031,0.165512805638059,0.550681029719937,0.21487696692996675,0.06378458185430048,0.46316502481232635,0.42719261106490797,0.1512604201547274,0.04974838668659695,0.44352552642795806,0.44620965824169107,0.436389337272123,0.48458282320010115,0.4479602722238701,0.057444762989507125,0.05823995925537588,0.05832300148725075,0.41660894423498496,0.4382358573378169,0.3970471734560002,0.5178103318982062,0.19019513471555527,0.5532766004061717,0.5271950226270076
1642163148.459,0.19317806454504904,0.44907025476616796,0.5461328201353735,0.43637191206812365,0.05681665272097827,0.191896913187478,0.42803521294241553,0.48872906031318386,0.4103454085587323,0.44315039861503125,0.4472861763802076,0.0338748779472916,0.428785252888219,0.43231530298374643,0.4073672659434031,0.165512805638059,0.550681029719937,0.21487696692996675,0.06378458185430048,0.46316502481232635,0.42719261106490797,0.1512604201547274,0.04974838668659695,0.44352552642795806,0.44620965824169107,0.436389337272123,0.48458282320010115,0.4479602722238701,0.057444762989507125,0.05823995925537588,0.05832300148725075,0.41660894423498496,0.4382358573378169,0.3970471734560002,0.5178103318982062,0.19019513471555527,0.5532766004061717,0.5271950226270076
1642163163.481,0.19388226381284743,0.44951134544752736,0.544263496031447,0.43704042485119876,0.05683209407653203,0.19251853430210422,0.4343656647807331,0.5238446123799599,0.4323737244941206,0.44312095865636547,0.44647073383050917,0.03386032838451144,0.415653004758059,0.4318223905750809,0.40069280370197025,0.16575426531238113,0.5504352715281752,0.19732692152439432,0.06677009790932113,0.46229432057850667,0.45616157982608296,0.1546166452365676,0.049573901549598454,0.4418729480391472,0.4466527490525755,0.4136190609310675,0.5029335095555763,0.44264692234807423,0.057315221070010955,0.05860460546468346,0.0591430196876185,0.40997205718915386,0.4369597539791729,0.39802691684250935,0.5171836814489976,0.1907761161825802,0.5526409864181249,0.5267683692590582
1642163178.516,0.19388226381284743,0.44951134544752736,0.544263496031447,0.43704042485119876,0.05683209407653203,0.19251853430210422,0.4343656647807331,0.5238446123799599,0.4323737244941206,0.44312095865636547,0.44647073383050917,0.03386032838451144,0.415653004758059,0.4318223905750809,0.40069280370197025,0.16575426531238113,0.5504352715281752,0.19732692152439432,0.06677009790932113,0.46229432057850667,0.45616157982608296,0.1546166452365676,0.049573901549598454,0.4418729480391472,0.4466527490525755,0.4136190609310675,0.5029335095555763,0.44264692234807423,0.057315221070010955,0.05860460546468346,0.0591430196876185,0.40997205718915386,0.4369597539791729,0.39802691684250935,0.5171836814489976,0.1907761161825802,0.5526409864181249,0.5267683692590582
1642163193.545,0.19324667151847358,0.44962083443739204,0.542558378367745,0.43734280923203805,0.05689674623349214,0.19147208051334788,0.4202611609706412,0.4979996503246439,0.4501023133340227,0.4448482319465702,0.4471881501314218,0.03410217095083977,0.42889379764568214,0.4209384575200451,0.42675681725118586,0.1663005381272453,0.54802266462548,0.1968355247650598,0.05925637202411842,0.46368382852405227,0.4583152743525626,0.1553609842969524,0.04985073653216682,0.44127523752415476,0.4467387019480011,0.414451868411092,0.4822442999506006,0.44895329053587696,0.05734198733979568,0.05782795810747304,0.05862662265723328,0.4308366087596671,0.43745352421341477,0.39936947090402763,0.5187002785679174,0.19073446008903708,0.5519204791519343,0.5279026020845611
1642163208.572,0.19324667151847358,0.44962083443739204,0.542558378367745,0.43734280923203805,0.05689674623349214,0.19147208051334788,0.4202611609706412,0.4979996503246439,0.4501023133340227,0.4448482319465702,0.4471881501314218,0.03410217095083977,0.42889379764568214,0.4209384575200451,0.42675681725118586,0.1663005381272453,0.54802266462548,0.1968355247650598,0.05925637202411842,0.46368382852405227,0.4583152743525626,0.1553609842969524,0.04985073653216682,0.44127523752415476,0.4467387019480011,0.414451868411092,0.4822442999506006,0.44895329053587696,0.05734198733979568,0.05782795810747304,0.05862662265723328,0.4308366087596671,0.43745352421341477,0.39936947090402763,0.5187002785679174,0.19073446008903708,0.5519204791519343,0.5279026020845611
1642163223.6,0.19273400341573818,0.44923052979825034,0.5439096287683197,0.43808806531446537,0.05717054108980301,0.1917404352956943,0.4369391986581118,0.5087867548027831,0.45043296383376763,0.44511623638707737,0.4469572572074727,0.03410391130825554,0.42832050450140186,0.43202327466487145,0.423278570994708,0.1655996036928315,0.5459218681717688,0.19261955067928724,0.06588727986213905,0.46351328416640397,0.4272045573806653,0.15494822966229288,0.049694440486230756,0.44141999616756233,0.44600289323242454,0.4360498744038893,0.5229109503611451,0.42197612049650657,0.057352796994851435,0.05741113934864536,0.05822445854520491,0.430605119757989,0.4374060758603322,0.39771797643008305,0.5184453775267559,0.19059015685322708,0.5499282264522458,0.5102680062132443
1642163238.633,0.19273400341573818,0.44923052979825034,0.5439096287683197,0.43808806531446537,0.05717054108980301,0.1917404352956943,0.4369391986581118,0.5087867548027831,0.45043296383376763,0.44511623638707737,0.4469572572074727,0.03410391130825554,0.42832050450140186,0.43202327466487145,0.423278570994708,0.1655996036928315,0.5459218681717688,0.19261955067928724,0.06588727986213905,0.46351328416640397,0.4272045573806653,0.15494822966229288,0.049694440486230756,0.44141999616756233,0.44600289323242454,0.4360498744038893,0.5229109503611451,0.42197612049650657,0.057352796994851435,0.05741113934864536,0.05822445854520491,0.430605119757989,0.4374060758603322,0.39771797643008305,0.5184453775267559,0.19059015685322708,0.5499282264522458,0.5102680062132443
1642163253.662,0.1929650949972359,0.44745016680508165,0.5415790531072737,0.4357117161981995,0.056705995785508986,0.19176349187547895,0.434614196722648,0.5084841705810886,0.4403806212965247,0.44236479282334984,0.4450737329372323,0.03357626523257344,0.42475186217199906,0.4308187741785994,0.41474767848269284,0.16536132522935798,0.5441050584874982,0.20246005594533706,0.06806670638408954,0.4597885682096911,0.45660459502503664,0.1512945724257761,0.04933306309623348,0.4386906032655652,0.4456825516227618,0.43355196286888137,0.5234805085385935,0.42031909390544286,0.0577326883864092,0.05741656654198278,0.05787180751219,0.4119915891290149,0.4131881735638788,0.3963729972496218,0.5143417497281371,0.19063731323069455,0.5478605164932083,0.5136919279527881
1642163268.704,0.1929650949972359,0.44745016680508165,0.5415790531072737,0.4357117161981995,0.056705995785508986,0.19176349187547895,0.434614196722648,0.5084841705810886,0.4403806212965247,0.44236479282334984,0.4450737329372323,0.03357626523257344,0.42475186217199906,0.4308187741785994,0.41474767848269284,0.16536132522935798,0.5441050584874982,0.20246005594533706,0.06806670638408954,0.4597885682096911,0.45660459502503664,0.1512945724257761,0.04933306309623348,0.4386906032655652,0.4456825516227618,0.43355196286888137,0.5234805085385935,0.42031909390544286,0.0577326883864092,0.05741656654198278,0.05787180751219,0.4119915891290149,0.4131881735638788,0.3963729972496218,0.5143417497281371,0.19063731323069455,0.5478605164932083,0.5136919279527881
1642163283.724,0.19244902026464786,0.44729327538194774,0.5418621797534064,0.4371112133863194,0.05687811670711515,0.19125839617745707,0.43683719124942877,0.5032892899319839,0.44202672023288714,0.44190227949596517,0.44498168729517384,0.03336664532965811,0.40802573114832186,0.4286462889866687,0.41645707993880043,0.16533855641545292,0.5431383298697843,0.20967736171516463,0.06277077280839825,0.4594360078707485,0.460140202431331,0.15417786493112917,0.04876635719037175,0.4385338281567587,0.44674236975286874,0.4310401857170475,0.5191795633162437,0.43026924854897347,0.057717992924155206,0.05643203254205259,0.05800307486020216,0.426228031981837,0.43072760330746523,0.39490727287287336,0.5134982172728293,0.191585969222187,0.5469769857415248,0.5017974686331939
1642163298.752,0.19244902026464786,0.44729327538194774,0.5418621797534064,0.4371112133863194,0.05687811670711515,0.19125839617745707,0.43683719124942877,0.5032892899319839,0.44202672023288714,0.44190227949596517,0.44498168729517384,0.03336664532965811,0.40802573114832186,0.4286462889866687,0.41645707993880043,0.16533855641545292,0.5431383298697843,0.20967736171516463,0.06277077280839825,0.4594360078707485,0.460140202431331,0.15417786493112917,0.04876635719037175,0.4385338281567587,0.44674236975286874,0.4310401857170475,0.5191795633162437,0.43026924854897347,0.057717992924155206,0.05643203254205259,0.05800307486020216,0.426228031981837,0.43072760330746523,0.39490727287287336,0.5134982172728293,0.191585969222187,0.5469769857415248,0.5017974686331939
1642163313.782,0.19247119931955237,0.4474216398179515,0.5415087362189116,0.4364811055833531,0.05726649497286085,0.19104849020165962,0.4385642985271868,0.5248330709320312,0.41636100200439763,0.44166335976268584,0.44480396715544535,0.03325915576855499,0.42603883321930913,0.4294417913116676,0.43180280817774536,0.16573939258644085,0.5407254710017114,0.19480457285252656,0.06339456431829517,0.45967028685163835,0.4623256133817333,0.15448509334418128,0.050164677554896966,0.4378422534987108,0.44811706252047373,0.42317453754955114,0.4700603116455808,0.44006150856474685,0.05792443119994921,0.056163326675890746,0.058009558395153205,0.42790935750741577,0.40099710609893435,0.3795094984654038,0.5136112248914784,0.19032092133991763,0.5495951012526226,0.5027841972092523
