"Time","pod:currencyservice-w4-6f8d8654c5-2zghh_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-w74zb_service:frontend_node:worker--4.novalocal","pod:frontend-w2-6646bc856b-sz57m_service:frontend_node:worker--2.novalocal","pod:redis-cart-w1-7c75d55f4d-vzhpk_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-qrbjk_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-ztzqj_service:recommendationservice_node:worker--3","pod:frontend-w2-6646bc856b-sv8hz_service:frontend_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-46s79_service:adservice_node:worker--1.novalocal","pod:frontend-w4-777d8d5dcb-f2pmg_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-z5lwn_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-8n74x_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-5nktd_service:frontend_node:worker--3","pod:currencyservice-w2-649d8c7669-grghq_service:currencyservice_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-d55hw_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-25f64_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-nzwbf_service:frontend_node:worker--3","pod:recommendationservice-w1-5c774597c5-2hx9t_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-6pcwc_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-gkttb_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-8c66q_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-8ptbh_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-vvxsc_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-clvnt_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-gfjnp_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-nwgj4_service:productcatalogservice_node:worker--3","pod:recommendationservice-w2-6855bd669b-kvct4_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w1-86744bdcbd-z6bnz_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-g97rt_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w4-777d8d5dcb-cqp7j_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-26h59_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-hpnb4_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-tqx7l_service:frontend_node:worker--3","pod:currencyservice-w2-649d8c7669-brkpl_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-lcjjb_service:frontend_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-q7bn6_service:frontend_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-hk5xv_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-649d8c7669-lj4md_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-pr5sg_service:productcatalogservice_node:worker--2.novalocal"
1642243703.669,0.46596148390461656,0.4644321197611981,0.43471657191191243,0.038321216191755644,0.4643498855211751,0.051622857548841314,0.42823022184570836,0.44355181355712414,0.4576358016988358,0.17613855472699086,0.42284275484233824,0.43269055668669,0.4984739242426875,0.4588341565452694,0.40359437541985344,0.4499756025221521,0.04812279448432827,0.049018396839243486,0.489269993974637,0.15936773183431835,0.15886490552984792,0.04834871867617412,0.4689724531956515,0.05506775607127946,0.14930200654466114,0.06131783853165452,0.4733183174360027,0.15835365124054665,0.4651765904938665,0.4238164572284107,0.40754420303340244,0.3629497856048851,0.50086535038111,0.40431906640073256,0.4585532117768966,0.44923713429499645,0.5170936984710935,0.19897988039381379
1642243718.697,0.46596148390461656,0.4644321197611981,0.43471657191191243,0.038321216191755644,0.4643498855211751,0.051622857548841314,0.42823022184570836,0.44355181355712414,0.4576358016988358,0.17613855472699086,0.42284275484233824,0.43269055668669,0.4984739242426875,0.4588341565452694,0.40359437541985344,0.4499756025221521,0.04812279448432827,0.049018396839243486,0.489269993974637,0.15936773183431835,0.15886490552984792,0.04834871867617412,0.4689724531956515,0.05506775607127946,0.14930200654466114,0.06131783853165452,0.4733183174360027,0.15835365124054665,0.4651765904938665,0.4238164572284107,0.40754420303340244,0.3629497856048851,0.50086535038111,0.40431906640073256,0.4585532117768966,0.44923713429499645,0.5170936984710935,0.19897988039381379
1642243733.73,0.4660142447857005,0.46571110615129296,0.442221715758762,0.038102565842439436,0.4661961582980422,0.051784052287968105,0.4277967874399697,0.4411780906427653,0.45792707920989584,0.17656122876031488,0.42257667285641853,0.4394483660728104,0.466705045990976,0.4570943909116921,0.4260973001778383,0.45635320746366875,0.04815783451267834,0.048829519745541616,0.48735738025800357,0.1585963699795374,0.1581737553533093,0.04830278232324029,0.46937013863331767,0.05565574373983597,0.1544012151583993,0.06226304884904475,0.47271070449843744,0.15788635808539334,0.46559557581953,0.4242196949114341,0.4164598154650512,0.36425299701805625,0.4796268097237319,0.39121475915619813,0.43040109749386457,0.4481471744034091,0.4762816423429905,0.19692344495770114
1642243748.752,0.4660142447857005,0.46571110615129296,0.442221715758762,0.038102565842439436,0.4661961582980422,0.051784052287968105,0.4277967874399697,0.4411780906427653,0.45792707920989584,0.17656122876031488,0.42257667285641853,0.4394483660728104,0.466705045990976,0.4570943909116921,0.4260973001778383,0.45635320746366875,0.04815783451267834,0.048829519745541616,0.48735738025800357,0.1585963699795374,0.1581737553533093,0.04830278232324029,0.46937013863331767,0.05565574373983597,0.1544012151583993,0.06226304884904475,0.47271070449843744,0.15788635808539334,0.46559557581953,0.4242196949114341,0.4164598154650512,0.36425299701805625,0.4796268097237319,0.39121475915619813,0.43040109749386457,0.4481471744034091,0.4762816423429905,0.19692344495770114
1642243763.787,0.46581389961408853,0.46719712378718103,0.44602306019425875,0.03796349273206552,0.46671029359282035,0.051098003234408135,0.4131976731802387,0.4398440955628799,0.4594266994355395,0.17757598850459316,0.421706121592593,0.41229671712442034,0.4574172218997053,0.45692561876677107,0.42568116326408634,0.4558319824332281,0.04802254439134087,0.04853165705755196,0.48866379202849747,0.15780013278861432,0.15797154732873647,0.04828542508266272,0.47103583682090877,0.05533970174547104,0.14448999861159212,0.06309945195105301,0.4731779148353484,0.1566169572126687,0.4655831497161432,0.42313472758294096,0.41485518780488484,0.3496538352153203,0.4665648010183707,0.4060657405615326,0.46385231315489045,0.4463500937793029,0.46579765153837593,0.20626284475638612
1642243778.816,0.46581389961408853,0.46719712378718103,0.44602306019425875,0.03796349273206552,0.46671029359282035,0.051098003234408135,0.4131976731802387,0.4398440955628799,0.4594266994355395,0.17757598850459316,0.421706121592593,0.41229671712442034,0.4574172218997053,0.45692561876677107,0.42568116326408634,0.4558319824332281,0.04802254439134087,0.04853165705755196,0.48866379202849747,0.15780013278861432,0.15797154732873647,0.04828542508266272,0.47103583682090877,0.05533970174547104,0.14448999861159212,0.06309945195105301,0.4731779148353484,0.1566169572126687,0.4655831497161432,0.42313472758294096,0.41485518780488484,0.3496538352153203,0.4665648010183707,0.4060657405615326,0.46385231315489045,0.4463500937793029,0.46579765153837593,0.20626284475638612
1642243793.848,0.46892001822597884,0.46954782604473055,0.3980130024097132,0.03853222487438659,0.4694580840453314,0.05148639029305439,0.39596679722710837,0.4405769682443431,0.4622603102297075,0.17754615854787192,0.4248310270125564,0.4410092177985032,0.47731127807283497,0.45849744144298865,0.4269609051243046,0.4599151551738928,0.04749953662819288,0.04901763975840194,0.48889946311127674,0.1579309147812461,0.15765728663183456,0.04801706500531154,0.47385046184247476,0.05526932954061633,0.15416211144618272,0.06634443294992454,0.4762889438845549,0.1572276537057763,0.4679206963409875,0.42522833729081944,0.4162353471976367,0.3750268388797897,0.49501616884784483,0.4366658723900652,0.42806865760773555,0.44762571501940945,0.49877351354859245,0.20701933001824221
1642243808.875,0.46892001822597884,0.46954782604473055,0.3980130024097132,0.03853222487438659,0.4694580840453314,0.05148639029305439,0.39596679722710837,0.4405769682443431,0.4622603102297075,0.17754615854787192,0.4248310270125564,0.4410092177985032,0.47731127807283497,0.45849744144298865,0.4269609051243046,0.4599151551738928,0.04749953662819288,0.04901763975840194,0.48889946311127674,0.1579309147812461,0.15765728663183456,0.04801706500531154,0.47385046184247476,0.05526932954061633,0.15416211144618272,0.06634443294992454,0.4762889438845549,0.1572276537057763,0.4679206963409875,0.42522833729081944,0.4162353471976367,0.3750268388797897,0.49501616884784483,0.4366658723900652,0.42806865760773555,0.44762571501940945,0.49877351354859245,0.20701933001824221
1642243823.92,0.4686103957747158,0.4698088073698161,0.4378723710743274,0.0385017449960895,0.46742971641125125,0.05086739456409784,0.4106272706238417,0.44065941019016786,0.4609879126072983,0.1778312974610919,0.4116458082410141,0.43821059940038254,0.48549458501735465,0.4550640861785866,0.42702330883327455,0.45928444575825295,0.04796723245684327,0.0494775655156568,0.48961874770648506,0.1583748038778589,0.15795942027671303,0.04803536280487889,0.47324225893212124,0.05519694315736494,0.15302470722018968,0.06893884818626547,0.47684727124204696,0.15760939379735123,0.46558885223795965,0.4244561165038065,0.4164326145435011,0.36986482961980405,0.5038560099240863,0.44921535756841646,0.4662161499975872,0.4475474911810247,0.4871421313716022,0.20860738565901377
1642243838.956,0.4686103957747158,0.4698088073698161,0.4378723710743274,0.0385017449960895,0.46742971641125125,0.05086739456409784,0.4106272706238417,0.44065941019016786,0.4609879126072983,0.1778312974610919,0.4116458082410141,0.43821059940038254,0.48549458501735465,0.4550640861785866,0.42702330883327455,0.45928444575825295,0.04796723245684327,0.0494775655156568,0.48961874770648506,0.1583748038778589,0.15795942027671303,0.04803536280487889,0.47324225893212124,0.05519694315736494,0.15302470722018968,0.06893884818626547,0.47684727124204696,0.15760939379735123,0.46558885223795965,0.4244561165038065,0.4164326145435011,0.36986482961980405,0.5038560099240863,0.44921535756841646,0.4662161499975872,0.4475474911810247,0.4871421313716022,0.20860738565901377
1642243854.011,0.4675158869424881,0.46940855027550044,0.46422274849627354,0.03804963858135942,0.46774810399213357,0.05123480800736149,0.4166331911715054,0.44150470465415886,0.45917413961084885,0.17784744083642795,0.408191176429492,0.42701262307025767,0.4868479781947213,0.45541503582724413,0.4075991411591462,0.44774338815961306,0.04816881159256663,0.04904841403288974,0.4875931534037997,0.15841058801398805,0.15762339585193758,0.047843713983001405,0.47354943888521006,0.05520371622329706,0.1462573166608756,0.06587694710864717,0.47393189152698395,0.15801327468897214,0.4639912316755335,0.42376096484771664,0.4163053478701627,0.35559259823987555,0.4886385259061595,0.4001365719915669,0.4368728597722257,0.4486094137784592,0.4888252127325324,0.21111862467679235
1642243869.031,0.4675158869424881,0.46940855027550044,0.46422274849627354,0.03804963858135942,0.46774810399213357,0.05123480800736149,0.4166331911715054,0.44150470465415886,0.45917413961084885,0.17784744083642795,0.408191176429492,0.42701262307025767,0.4868479781947213,0.45541503582724413,0.4075991411591462,0.44774338815961306,0.04816881159256663,0.04904841403288974,0.4875931534037997,0.15841058801398805,0.15762339585193758,0.047843713983001405,0.47354943888521006,0.05520371622329706,0.1462573166608756,0.06587694710864717,0.47393189152698395,0.15801327468897214,0.4639912316755335,0.42376096484771664,0.4163053478701627,0.35559259823987555,0.4886385259061595,0.4001365719915669,0.4368728597722257,0.4486094137784592,0.4888252127325324,0.21111862467679235
1642243884.073,0.467681246584131,0.46753387253204426,0.4634969539656666,0.03834012495425085,0.4671838587723284,0.04882381338030041,0.41828078578075933,0.43934027034278444,0.4592034258934403,0.17874558641686336,0.4226744700450465,0.4336560995105567,0.504643192490417,0.4528776181328441,0.4246181389701773,0.4563456780053735,0.04902056049030212,0.04843743700561706,0.48627321144278574,0.15819868619035093,0.15743281023102326,0.048043980777352405,0.47422539176202083,0.05598237790191666,0.14237498159003292,0.06363652324671971,0.4750829612480513,0.1579378151388295,0.4642444550065291,0.4227232923818113,0.3952140595277749,0.35364421637770915,0.48627578514065045,0.44972934600562675,0.4394310086655879,0.4471854278918278,0.5018987287905583,0.18836092708212726
1642243899.092,0.467681246584131,0.46753387253204426,0.4634969539656666,0.03834012495425085,0.4671838587723284,0.04882381338030041,0.41828078578075933,0.43934027034278444,0.4592034258934403,0.17874558641686336,0.4226744700450465,0.4336560995105567,0.504643192490417,0.4528776181328441,0.4246181389701773,0.4563456780053735,0.04902056049030212,0.04843743700561706,0.48627321144278574,0.15819868619035093,0.15743281023102326,0.048043980777352405,0.47422539176202083,0.05598237790191666,0.14237498159003292,0.06363652324671971,0.4750829612480513,0.1579378151388295,0.4642444550065291,0.4227232923818113,0.3952140595277749,0.35364421637770915,0.48627578514065045,0.44972934600562675,0.4394310086655879,0.4471854278918278,0.5018987287905583,0.18836092708212726
