"Time","pod:currencyservice-w1-cd78b8fd6-sdg6s_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-fgkwh_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-hm22d_service:frontend_node:worker--3","pod:adservice-w1-5c67ddfffc-jctlg_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-jjxdd_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-n2n2t_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-9ps5t_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-777d8d5dcb-2v4m9_service:frontend_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-76kgm_service:frontend_node:worker--3","pod:currencyservice-w2-649d8c7669-k8957_service:currencyservice_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-prlvh_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-25svp_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-m4f6p_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-2xhv9_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-d2cbk_service:recommendationservice_node:worker--3","pod:frontend-w2-6646bc856b-lz4xt_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-hzn6r_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-76flj_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-xq2hm_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-q4zkj_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-8wqft_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-v2md2_service:frontend_node:worker--3","pod:currencyservice-w2-649d8c7669-rkh6z_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-sqsxx_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-99kwc_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-777d8d5dcb-mcjzz_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w2-6855bd669b-6dvg8_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w1-86744bdcbd-9zjw4_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-jdscz_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-v5hlx_service:currencyservice_node:worker--3","pod:frontend-w2-6646bc856b-cqmp5_service:frontend_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-vzx9p_service:frontend_node:worker--2.novalocal","pod:frontend-w1-599b6846df-v6j22_service:frontend_node:worker--1.novalocal","pod:frontend-w4-777d8d5dcb-rm86p_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-gjg5l_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-rvxmt_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w4-6f8d8654c5-mcx2d_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-649d8c7669-6n8zx_service:currencyservice_node:worker--2.novalocal"
1642242398.693,0.4511105981480893,0.4113958816966141,0.44131824934582115,0.4499485137643593,0.15962875900340318,0.15918184656841827,0.04934473758249407,0.46303351877143584,0.4477245271036917,0.49996729831333375,0.4546583514601806,0.1782131194294215,0.4242005898425818,0.1450089508265058,0.05032955064012429,0.4361752618056185,0.15670683501193433,0.4656767093551061,0.4695730352619544,0.057738942746605126,0.4251606630497978,0.37513124669102105,0.47898331993735166,0.4117637423846379,0.048444484766259344,0.4710133092390184,0.062174863912615355,0.46239051972616013,0.037768941929577665,0.4242055845655246,0.4612701579533802,0.42449190783166646,0.46863787098027543,0.45362350983595245,0.20525531640900596,0.04877522428289044,0.4707635518206384,0.49666514004979817
1642242413.707,0.44921621302501763,0.42074956034857597,0.4429169051136918,0.4463684882949916,0.158585962167957,0.15844116516152162,0.04919891314669075,0.46306480713637843,0.447592375557797,0.4746618083232652,0.453972768664333,0.17811286545791818,0.42348707754708836,0.15296267602195907,0.0503128844128434,0.43377099996306523,0.156804453561184,0.4649760293945622,0.4687180578388969,0.057552282756004894,0.41645244630073147,0.3738172730849288,0.48614766541997145,0.38730133204293493,0.0476626696639051,0.4701220771627182,0.06203436719176149,0.4617918282924956,0.037467491979249354,0.4237090158598271,0.41552065112999986,0.42363404280845307,0.46527937601237446,0.45318435186598105,0.20732383719192848,0.049011695140159066,0.4717056283050981,0.4665395024490052
1642242428.757,0.44921621302501763,0.42074956034857597,0.4429169051136918,0.4463684882949916,0.158585962167957,0.15844116516152162,0.04919891314669075,0.46306480713637843,0.447592375557797,0.4746618083232652,0.453972768664333,0.17811286545791818,0.42348707754708836,0.15296267602195907,0.0503128844128434,0.43377099996306523,0.156804453561184,0.4649760293945622,0.4687180578388969,0.057552282756004894,0.41645244630073147,0.3738172730849288,0.48614766541997145,0.38730133204293493,0.0476626696639051,0.4701220771627182,0.06203436719176149,0.4617918282924956,0.037467491979249354,0.4237090158598271,0.41552065112999986,0.42363404280845307,0.46527937601237446,0.45318435186598105,0.20732383719192848,0.049011695140159066,0.4717056283050981,0.4665395024490052
1642242443.778,0.44585101014978096,0.4092305750761636,0.4424696673952918,0.4438154067257534,0.15783820327854797,0.15773553293388423,0.04897267318732586,0.4658659396439285,0.44604857761115796,0.49955973615097526,0.4514961347414588,0.17782259930701494,0.4219550084927249,0.15264360003651067,0.05015512887808557,0.4536794413152809,0.15688855588408185,0.4644730899049735,0.4676132349806902,0.05799257006273684,0.42096817524551666,0.36312423534998084,0.5017688314867248,0.4165071961288907,0.04739314645712304,0.46948862235757,0.06274646757882511,0.4600610965265606,0.03734835780705749,0.4064678976202219,0.4575177004748039,0.4213646612619022,0.46719325844607873,0.45392791207719985,0.2067232300655131,0.04922125296256818,0.47112249287742813,0.48338870165643616
1642242458.809,0.44585101014978096,0.4092305750761636,0.4424696673952918,0.4438154067257534,0.15783820327854797,0.15773553293388423,0.04897267318732586,0.4658659396439285,0.44604857761115796,0.49955973615097526,0.4514961347414588,0.17782259930701494,0.4219550084927249,0.15264360003651067,0.05015512887808557,0.4536794413152809,0.15688855588408185,0.4644730899049735,0.4676132349806902,0.05799257006273684,0.42096817524551666,0.36312423534998084,0.5017688314867248,0.4165071961288907,0.04739314645712304,0.46948862235757,0.06274646757882511,0.4600610965265606,0.03734835780705749,0.4064678976202219,0.4575177004748039,0.4213646612619022,0.46719325844607873,0.45392791207719985,0.2067232300655131,0.04922125296256818,0.47112249287742813,0.48338870165643616
1642242473.839,0.44467477168434,0.41917491962187814,0.43308810599402503,0.44260782072703164,0.15773605293901874,0.157348357806893,0.048704595286382706,0.4663369763592986,0.4455740751236542,0.48424885878023727,0.45212747301232087,0.17706740475742544,0.420387861937638,0.15288312435419785,0.0506956029354548,0.4562886734159723,0.1563947117484205,0.462865159232958,0.465886445291408,0.05741802157617201,0.4206227165068536,0.3445413699420127,0.4838551339154145,0.4126082760507874,0.04703146101915707,0.46895171545262393,0.06397427574079695,0.46107308888032983,0.0375225489720541,0.42304967719809905,0.4507627491336837,0.3999920063831807,0.4649740527180417,0.4536118853077803,0.1991404639446639,0.049299151832502296,0.4702471402959185,0.49513056890133966
1642242488.864,0.44467477168434,0.41917491962187814,0.43308810599402503,0.44260782072703164,0.15773605293901874,0.157348357806893,0.048704595286382706,0.4663369763592986,0.4455740751236542,0.48424885878023727,0.45212747301232087,0.17706740475742544,0.420387861937638,0.15288312435419785,0.0506956029354548,0.4562886734159723,0.1563947117484205,0.462865159232958,0.465886445291408,0.05741802157617201,0.4206227165068536,0.3445413699420127,0.4838551339154145,0.4126082760507874,0.04703146101915707,0.46895171545262393,0.06397427574079695,0.46107308888032983,0.0375225489720541,0.42304967719809905,0.4507627491336837,0.3999920063831807,0.4649740527180417,0.4536118853077803,0.1991404639446639,0.049299151832502296,0.4702471402959185,0.49513056890133966
1642242503.919,0.4446376287137263,0.4188712056864201,0.4424171640210174,0.44108709325204865,0.15743607418003147,0.15751721978798355,0.048781754659674506,0.467473299897813,0.4469559628739369,0.507434180944315,0.44998766090376274,0.17633045272733178,0.38828844610707736,0.15295985621644706,0.05129675701529747,0.42460406994541056,0.15675626329039932,0.4621765171220295,0.46551849051979377,0.05649924843452164,0.4215209612796514,0.37182805392457763,0.49839592143236733,0.443306664072462,0.04739294418842853,0.46426510955263095,0.06450608692726267,0.4603985326863054,0.03777304077583882,0.40298340689336426,0.44211238308135453,0.40077613611287655,0.4666147456579445,0.4539622161335724,0.1973457228039463,0.04908867333494886,0.469167607371362,0.49848933317099287
1642242518.94,0.4446376287137263,0.4188712056864201,0.4424171640210174,0.44108709325204865,0.15743607418003147,0.15751721978798355,0.048781754659674506,0.467473299897813,0.4469559628739369,0.507434180944315,0.44998766090376274,0.17633045272733178,0.38828844610707736,0.15295985621644706,0.05129675701529747,0.42460406994541056,0.15675626329039932,0.4621765171220295,0.46551849051979377,0.05649924843452164,0.4215209612796514,0.37182805392457763,0.49839592143236733,0.443306664072462,0.04739294418842853,0.46426510955263095,0.06450608692726267,0.4603985326863054,0.03777304077583882,0.40298340689336426,0.44211238308135453,0.40077613611287655,0.4666147456579445,0.4539622161335724,0.1973457228039463,0.04908867333494886,0.469167607371362,0.49848933317099287
1642242533.976,0.4469610246938807,0.3929525036274467,0.44120875633780665,0.4423254976633727,0.1577408330271761,0.1578796739694321,0.048968893333325936,0.4675242677638196,0.425762327804784,0.5241534967752257,0.45106568852947637,0.1764981623543002,0.4213131759508218,0.15206512092125057,0.05183629764900642,0.4298666442378234,0.15732384359641874,0.4634405250781431,0.4646291516205347,0.05618714203408828,0.42366949514395674,0.374152165702907,0.46836354332331476,0.43690559948478813,0.04757501870824872,0.4631781078014553,0.06523919064066812,0.4618989180644967,0.037680340754642924,0.4230825847416771,0.46805213265485585,0.4297183675760009,0.47050800832822504,0.4543552345991742,0.20983734798334167,0.04873866589087569,0.4697662440914085,0.5238180918076807
1642242549.017,0.4469610246938807,0.3929525036274467,0.44120875633780665,0.4423254976633727,0.1577408330271761,0.1578796739694321,0.048968893333325936,0.4675242677638196,0.425762327804784,0.5241534967752257,0.45106568852947637,0.1764981623543002,0.4213131759508218,0.15206512092125057,0.05183629764900642,0.4298666442378234,0.15732384359641874,0.4634405250781431,0.4646291516205347,0.05618714203408828,0.42366949514395674,0.374152165702907,0.46836354332331476,0.43690559948478813,0.04757501870824872,0.4631781078014553,0.06523919064066812,0.4618989180644967,0.037680340754642924,0.4230825847416771,0.46805213265485585,0.4297183675760009,0.47050800832822504,0.4543552345991742,0.20983734798334167,0.04873866589087569,0.4697662440914085,0.5238180918076807
1642242564.059,0.4461898394781555,0.4188938743903884,0.44042621488949996,0.442508579019126,0.15854028503671685,0.15795565466389155,0.04871113509325552,0.4657921323525457,0.4443131014918041,0.5077950092628873,0.44662574611172684,0.1757427487739442,0.42050961541485,0.15168300191380468,0.05123373219184282,0.4369130201538074,0.1566812767860828,0.46153489789421376,0.46316138691743397,0.05531202301101372,0.4003870660700227,0.37318639515607877,0.497651202759983,0.40596231339424227,0.04801831250932773,0.46295023464970364,0.06250795480393805,0.4593578101339114,0.037384634643526315,0.4208562013100473,0.46319406059115387,0.39397303346054274,0.4692483209519096,0.45565369774178743,0.21344107726667833,0.04867502650468315,0.4678578498936842,0.5069708076538488
1642242579.072,0.4461898394781555,0.4188938743903884,0.44042621488949996,0.442508579019126,0.15854028503671685,0.15795565466389155,0.04871113509325552,0.4657921323525457,0.4443131014918041,0.5077950092628873,0.44662574611172684,0.1757427487739442,0.42050961541485,0.15168300191380468,0.05123373219184282,0.4369130201538074,0.1566812767860828,0.46153489789421376,0.46316138691743397,0.05531202301101372,0.4003870660700227,0.37318639515607877,0.497651202759983,0.40596231339424227,0.04801831250932773,0.46295023464970364,0.06250795480393805,0.4593578101339114,0.037384634643526315,0.4208562013100473,0.46319406059115387,0.39397303346054274,0.4692483209519096,0.45565369774178743,0.21344107726667833,0.04867502650468315,0.4678578498936842,0.5069708076538488
1642242594.111,0.44870994258801916,0.41971713774713376,0.41694192061581525,0.4444365555258241,0.15875777975848582,0.1581580163253002,0.04844654119363953,0.46663163480521685,0.4457140920270223,0.49495169905063807,0.449488758247647,0.17537185500512986,0.39442244200464904,0.15185789936489938,0.05063876366413083,0.4499822854273135,0.15763450243025406,0.46286784941931125,0.4647294535598332,0.05500502563138017,0.4244277960589529,0.35955620960202717,0.5030144373604997,0.3824140773560587,0.04813624881798354,0.4603849806341685,0.06299553066125152,0.4611470016081549,0.03721267533170193,0.40948737773570865,0.4640345700372276,0.4219001708393433,0.4719994472606899,0.4555519056173382,0.20052920132421048,0.048562183387382545,0.4691121955616415,0.5097688044911443
