"Time","pod:currencyservice-w3-6f8d8654c5-mpbjb_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w1-5d9b8d854-jn8b9_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-656689488c-rdwpk_service:currencyservice_node:worker--4","pod:frontend-w4-8ddd87c7b-c4p5j_service:frontend_node:worker--4","pod:frontend-w4-8ddd87c7b-ngn5t_service:frontend_node:worker--4","pod:frontend-w4-8ddd87c7b-sctvt_service:frontend_node:worker--4","pod:adservice-w1-76766bdfb6-s44fm_service:adservice_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-nlthj_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-9chds_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-p8n2w_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w1-5d9b8d854-gfgxf_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-g9nzx_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-5fdf77f88c-nnv5h_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-4nbf8_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-kxtbx_service:frontend_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-8gt76_service:currencyservice_node:worker--4","pod:frontend-w4-8ddd87c7b-xwgv6_service:frontend_node:worker--4","pod:frontend-w1-6646bc856b-sgn6t_service:frontend_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-fq786_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-tk9bk_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-7dqdh_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-fhlqd_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-9fqh4_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-9drxv_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-949t9_service:frontend_node:worker--3.novalocal","pod:currencyservice-w2-cd78b8fd6-5dfrh_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-pxp7w_service:frontend_node:worker--2.novalocal","pod:frontend-w2-599b6846df-w8kfm_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-kz64r_service:productcatalogservice_node:worker--4","pod:cartservice-w1-6d5d8bb6bc-zw88s_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-4mgvd_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-nnh2b_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-v4mmf_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w1-649d8c7669-dxfts_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-zhghm_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-tcxfx_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-4lv8g_service:currencyservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-5rhsk_service:recommendationservice_node:worker--4"
1642194582.75,0.446607101231227,0.23024891210775117,0.4279932329564514,0.38800619967851885,0.41966362823500347,0.412381236792594,0.5751217236283601,0.45120890514630635,0.4283096377061109,0.18023015847229187,0.23572584339096214,0.058198668833300354,0.02012280192588671,0.4225521626545346,0.42963270877308646,0.4214492598853123,0.4130548076257672,0.562156719490632,0.43109159947295994,0.43253044881022673,0.06181565199326416,0.06031420001202176,0.16531864630154694,0.04999211780115781,0.4370296717021808,0.42063668317298764,0.41986752083680845,0.42376138240537137,0.16349537034809186,0.5019028898534101,0.42240587964479964,0.4483729906377625,0.05053764455662302,0.5763240290890961,0.23695359427345009,0.4200110767452477,0.41244267290050973,0.04765039213379296
1642194597.922,0.4501388682712102,0.22236482144386274,0.4240781267429684,0.3521532125083359,0.41497364422324146,0.41315472455251817,0.5356825319439091,0.45118436535281314,0.4313952544893269,0.18176245363808147,0.2146098382859084,0.06060817127668591,0.018531626036571457,0.42213215176903296,0.42728152357336746,0.4206290916110769,0.41595984099818123,0.550283228594062,0.4345026032575683,0.4323671619916573,0.06203786464296351,0.055765211160407085,0.1654102938859232,0.04980879477933009,0.4365861677168001,0.4212651685201634,0.4191041595173977,0.4240326106284173,0.16400830057253046,0.5187220854582493,0.42245109524782803,0.45018943847503023,0.05116716780753679,0.5548807271963393,0.23186345745051812,0.4206998174234055,0.4233327744553126,0.04846904324842721
1642194612.957,0.4501388682712102,0.22236482144386274,0.4240781267429684,0.3521532125083359,0.41497364422324146,0.41315472455251817,0.5356825319439091,0.45118436535281314,0.4313952544893269,0.18176245363808147,0.2146098382859084,0.06060817127668591,0.018531626036571457,0.42213215176903296,0.42728152357336746,0.4206290916110769,0.41595984099818123,0.550283228594062,0.4345026032575683,0.4323671619916573,0.06203786464296351,0.055765211160407085,0.1654102938859232,0.04980879477933009,0.4365861677168001,0.4212651685201634,0.4191041595173977,0.4240326106284173,0.16400830057253046,0.5187220854582493,0.42245109524782803,0.45018943847503023,0.05116716780753679,0.5548807271963393,0.23186345745051812,0.4206998174234055,0.4233327744553126,0.04846904324842721
1642194627.973,0.4521171847732088,0.2160608910663288,0.4282354781092188,0.3904373441334934,0.42656391441183883,0.4161232058564369,0.5506870442170546,0.4549756872559475,0.43370373054507777,0.18247481033166846,0.22479169505116967,0.05845134462488881,0.019276118170694218,0.4267908527213641,0.42660271402460437,0.42349991889660354,0.3933409435529434,0.5810645132558245,0.43496871329041475,0.434190175922622,0.06243478363097883,0.05608518837401724,0.16570857466966787,0.049962706405829116,0.43893008358621977,0.4251741556621177,0.4219876170546423,0.4254775109143839,0.16439357264947926,0.4806496461663614,0.4256185326626798,0.45268536066557186,0.05118908119563538,0.5497555127881201,0.21928948424613087,0.4244868520141474,0.4106667413944709,0.04595886642319412
1642194642.997,0.4521171847732088,0.2160608910663288,0.4282354781092188,0.3904373441334934,0.42656391441183883,0.4161232058564369,0.5506870442170546,0.4549756872559475,0.43370373054507777,0.18247481033166846,0.22479169505116967,0.05845134462488881,0.019276118170694218,0.4267908527213641,0.42660271402460437,0.42349991889660354,0.3933409435529434,0.5810645132558245,0.43496871329041475,0.434190175922622,0.06243478363097883,0.05608518837401724,0.16570857466966787,0.049962706405829116,0.43893008358621977,0.4251741556621177,0.4219876170546423,0.4254775109143839,0.16439357264947926,0.4806496461663614,0.4256185326626798,0.45268536066557186,0.05118908119563538,0.5497555127881201,0.21928948424613087,0.4244868520141474,0.4106667413944709,0.04595886642319412
1642194658.015,0.4550781880596668,0.23500305771630908,0.4112547505995977,0.39116089914040564,0.4278838820652086,0.4177390607629454,0.5483185136650115,0.4532516657588844,0.4344688496499586,0.18317884998900516,0.21378921541921486,0.05634066198681033,0.016983002875640987,0.42607553496087835,0.4268964619483243,0.4003074816244196,0.41868292257450196,0.5402830328773156,0.4364508313525395,0.4361453197089651,0.05921518287350504,0.058693075460460195,0.1657123781474435,0.0504285251701637,0.44060355266460327,0.4257088173828818,0.42284627232582983,0.42877402396227643,0.16482005106023376,0.5144805095399442,0.4282280120093884,0.4556573041113738,0.05121490066239135,0.5850042999983698,0.23576117716310757,0.426039324969941,0.42895308577574404,0.04837463146309596
1642194673.033,0.4550781880596668,0.23500305771630908,0.4112547505995977,0.39116089914040564,0.4278838820652086,0.4177390607629454,0.5483185136650115,0.4532516657588844,0.4344688496499586,0.18317884998900516,0.21378921541921486,0.05634066198681033,0.016983002875640987,0.42607553496087835,0.4268964619483243,0.4003074816244196,0.41868292257450196,0.5402830328773156,0.4364508313525395,0.4361453197089651,0.05921518287350504,0.058693075460460195,0.1657123781474435,0.0504285251701637,0.44060355266460327,0.4257088173828818,0.42284627232582983,0.42877402396227643,0.16482005106023376,0.5144805095399442,0.4282280120093884,0.4556573041113738,0.05121490066239135,0.5850042999983698,0.23576117716310757,0.426039324969941,0.42895308577574404,0.04837463146309596
1642194688.055,0.4535073704994469,0.2356010959117283,0.42877854156722955,0.39039457275500866,0.42987506139085835,0.41804507313676886,0.5468884456173855,0.4522678148932958,0.43429485923311373,0.18287022778031028,0.2222564645335281,0.06120101647075386,0.01785008557770317,0.42927269457116235,0.42408608358561894,0.42434438837192523,0.41850341554672976,0.5395963737457592,0.4363589190612993,0.4354109558410125,0.06081444916182358,0.06394662141657222,0.166321598584244,0.05052422490694822,0.4392433979373916,0.42779616757994166,0.4243487019598725,0.4300921625349079,0.16483276571704153,0.4963026241071608,0.4294617860240384,0.4548107214494188,0.05123171036374797,0.5566909928669107,0.22514177033880106,0.42848066686049874,0.42813287947290435,0.047940893474050436
1642194703.071,0.4535073704994469,0.2356010959117283,0.42877854156722955,0.39039457275500866,0.42987506139085835,0.41804507313676886,0.5468884456173855,0.4522678148932958,0.43429485923311373,0.18287022778031028,0.2222564645335281,0.06120101647075386,0.01785008557770317,0.42927269457116235,0.42408608358561894,0.42434438837192523,0.41850341554672976,0.5395963737457592,0.4363589190612993,0.4354109558410125,0.06081444916182358,0.06394662141657222,0.166321598584244,0.05052422490694822,0.4392433979373916,0.42779616757994166,0.4243487019598725,0.4300921625349079,0.16483276571704153,0.4963026241071608,0.4294617860240384,0.4548107214494188,0.05123171036374797,0.5566909928669107,0.22514177033880106,0.42848066686049874,0.42813287947290435,0.047940893474050436
1642194718.085,0.4545469917298456,0.2060392315271175,0.40804764322621667,0.390119289297263,0.42980402520558425,0.40969786248727896,0.5301370679539497,0.45310229526476165,0.4376801428295728,0.18422012614814384,0.23543024367092158,0.05922583953782731,0.017503366659081795,0.42938525348932716,0.42092492919067426,0.4229079141757739,0.3993187970740815,0.5171151541838777,0.43897400357560334,0.43555472073682167,0.06147923868787028,0.06187477800922391,0.16677301324726432,0.051030623759085694,0.43804484186500303,0.4278402579584264,0.4265732431041243,0.431848413619848,0.16445488525196614,0.524047834597606,0.4313883482706003,0.45652810911913055,0.05146099078015744,0.5503256936499943,0.2144722857771355,0.4283460829435023,0.42493025344992275,0.04725649105939025
1642194733.099,0.4545469917298456,0.2060392315271175,0.40804764322621667,0.390119289297263,0.42980402520558425,0.40969786248727896,0.5301370679539497,0.45310229526476165,0.4376801428295728,0.18422012614814384,0.23543024367092158,0.05922583953782731,0.017503366659081795,0.42938525348932716,0.42092492919067426,0.4229079141757739,0.3993187970740815,0.5171151541838777,0.43897400357560334,0.43555472073682167,0.06147923868787028,0.06187477800922391,0.16677301324726432,0.051030623759085694,0.43804484186500303,0.4278402579584264,0.4265732431041243,0.431848413619848,0.16445488525196614,0.524047834597606,0.4313883482706003,0.45652810911913055,0.05146099078015744,0.5503256936499943,0.2144722857771355,0.4283460829435023,0.42493025344992275,0.04725649105939025
1642194748.113,0.4530922906592787,0.23168411971477143,0.4268350828021155,0.3888740640630518,0.41145432748706134,0.3947887140099361,0.5066742605872177,0.45312597904101126,0.4383141897877648,0.18382111298199935,0.2045923523073926,0.058324105140012614,0.01582880102907351,0.430817492691815,0.420329555473149,0.42250724984285826,0.41952106671528006,0.5505877002388837,0.43724359729594897,0.433987923167122,0.05740637337194211,0.061699582584602605,0.16773086308973867,0.051242316148861426,0.4400681452437639,0.4308731140368304,0.428809729345283,0.43235645415862006,0.16306859528801554,0.5120938303850046,0.43409751290789506,0.455728128206025,0.050940600385212226,0.5399427946066222,0.23166800525079342,0.4298816764877994,0.4233987426144804,0.04755963427869907
1642194763.141,0.4530922906592787,0.23168411971477143,0.4268350828021155,0.3888740640630518,0.41145432748706134,0.3947887140099361,0.5066742605872177,0.45312597904101126,0.4383141897877648,0.18382111298199935,0.2045923523073926,0.058324105140012614,0.01582880102907351,0.430817492691815,0.420329555473149,0.42250724984285826,0.41952106671528006,0.5505877002388837,0.43724359729594897,0.433987923167122,0.05740637337194211,0.061699582584602605,0.16773086308973867,0.051242316148861426,0.4400681452437639,0.4308731140368304,0.428809729345283,0.43235645415862006,0.16306859528801554,0.5120938303850046,0.43409751290789506,0.455728128206025,0.050940600385212226,0.5399427946066222,0.23166800525079342,0.4298816764877994,0.4233987426144804,0.04755963427869907
1642194778.397,0.45375278761895826,0.22938006624535232,0.41485855836503926,0.3893853406692319,0.42994527134242466,0.4156326247853031,0.5336838009145876,0.45231223695601963,0.4403375392213885,0.18406434625351417,0.2167621260890935,0.06253813809612171,0.01577689080277117,0.4321678443451666,0.41750028143726137,0.42198223931360335,0.4181001245628617,0.5108458882282182,0.4390343809274073,0.4356069588909852,0.058242220501329524,0.06257295229112786,0.1687117886987829,0.050702402051933465,0.43859713375399223,0.4315476456617078,0.42910993495190325,0.4345803343454427,0.15943891641109886,0.5083125722824998,0.43520396605386014,0.45937674110161586,0.051837602115974726,0.5903548628453216,0.2247506213185687,0.430466094244659,0.4123459017414033,0.04347363956711506
