"Time","pod:frontend-w2-777d8d5dcb-cm4nk_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-mznl2_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-656689488c-gczmh_service:currencyservice_node:worker--1","pod:frontend-w4-6646bc856b-gvz2q_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-86sxh_service:frontend_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-vpfmx_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-b425l_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-c824n_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-7sm68_service:currencyservice_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-8vxdh_service:frontend_node:worker--1","pod:frontend-w4-6646bc856b-h9wqb_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-sbnsn_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-55z47_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-8l4dn_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w1-8649bb655b-hm464_service:productcatalogservice_node:worker--1","pod:productcatalogservice-w4-5d9b8d854-5z9n2_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-7stxh_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-dnmtx_service:frontend_node:worker--3.novalocal","pod:cartservice-w1-856bd974f7-h8z4b_service:cartservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-b7h2v_service:recommendationservice_node:worker--1","pod:redis-cart-w1-6d65c886c7-2txsc_service:redis-cart_node:worker--1","pod:currencyservice-w4-649d8c7669-hm6lz_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-l9gpq_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-n2tzk_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-29rmp_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-8h6mj_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-rl46l_service:currencyservice_node:worker--2.novalocal","pod:adservice-w1-754d7d8cd4-pzffh_service:adservice_node:worker--1","pod:frontend-w3-599b6846df-n9x87_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w1-8649bb655b-7gtsg_service:productcatalogservice_node:worker--1","pod:frontend-w4-6646bc856b-zf2wl_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-cmv7z_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-pww6c_service:recommendationservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-q2pdl_service:recommendationservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-9g7x7_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-cv99g_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-mppc7_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-nx2vm_service:frontend_node:worker--2.novalocal"
1642178849.395,0.44485197317292524,0.05793165353037794,0.4704179896923279,0.38771462387868455,0.4295456843571165,0.48491373664956494,0.4368975461980155,0.4315581880231893,0.47429014892449006,0.47293082615319787,0.46015990232182674,0.4725267631590101,0.4692166188849416,0.1793836917997578,0.1626432806199477,0.20845038306162,0.4471414810902969,0.44901268361971414,0.47096637104784644,0.05315949841256834,0.03965092171067981,0.4865570691071892,0.5277171841178944,0.06296258962976303,0.46740630325985083,0.05388206209227693,0.4738774017459621,0.4639729375742992,0.4556093482104689,0.16580731479999575,0.40379801517767044,0.16621178187644192,0.051287215303702186,0.05257641773444013,0.43361301917388584,0.4319012771143432,0.16068583163223962,0.4410260737997377
1642178864.413,0.44485197317292524,0.05793165353037794,0.4704179896923279,0.38771462387868455,0.4295456843571165,0.48491373664956494,0.4368975461980155,0.4315581880231893,0.47429014892449006,0.47293082615319787,0.46015990232182674,0.4725267631590101,0.4692166188849416,0.1793836917997578,0.1626432806199477,0.20845038306162,0.4471414810902969,0.44901268361971414,0.47096637104784644,0.05315949841256834,0.03965092171067981,0.4865570691071892,0.5277171841178944,0.06296258962976303,0.46740630325985083,0.05388206209227693,0.4738774017459621,0.4639729375742992,0.4556093482104689,0.16580731479999575,0.40379801517767044,0.16621178187644192,0.051287215303702186,0.05257641773444013,0.43361301917388584,0.4319012771143432,0.16068583163223962,0.4410260737997377
1642178879.458,0.4433422220724223,0.05808109751366551,0.4706945691510541,0.3798946126259325,0.4277899656274039,0.5065070198930515,0.46761940337313146,0.43092641555624656,0.47329776323869754,0.47301962434970024,0.44151989387544627,0.47239539582695544,0.4686922802927728,0.17960838810080643,0.16583782178834092,0.1950810488225273,0.4471674260526247,0.44699441815443847,0.48217184034802785,0.052572971455564554,0.03847514661712635,0.4678266754711622,0.48508457822611817,0.060932556205050184,0.46737120753261197,0.053362461799899716,0.4727154936241855,0.4636033190582457,0.4561650055974769,0.16563285935788594,0.4121333965540026,0.16611320449249706,0.05346940933212388,0.05255017225766689,0.43254330773009797,0.43089324713434707,0.16046662995507346,0.4396893732125143
1642178894.475,0.4433422220724223,0.05808109751366551,0.4706945691510541,0.3798946126259325,0.4277899656274039,0.5065070198930515,0.46761940337313146,0.43092641555624656,0.47329776323869754,0.47301962434970024,0.44151989387544627,0.47239539582695544,0.4686922802927728,0.17960838810080643,0.16583782178834092,0.1950810488225273,0.4471674260526247,0.44699441815443847,0.48217184034802785,0.052572971455564554,0.03847514661712635,0.4678266754711622,0.48508457822611817,0.060932556205050184,0.46737120753261197,0.053362461799899716,0.4727154936241855,0.4636033190582457,0.4561650055974769,0.16563285935788594,0.4121333965540026,0.16611320449249706,0.05346940933212388,0.05255017225766689,0.43254330773009797,0.43089324713434707,0.16046662995507346,0.4396893732125143
1642178909.5,0.4429835221155908,0.0580459584918028,0.45979951342300995,0.4158502493454846,0.4296110538563029,0.4856751088100641,0.45423351040368115,0.4314843787637517,0.4738847912831188,0.4649761817330792,0.4657606079446933,0.47323029096305375,0.4672786884792774,0.18040346699296186,0.16204280771363425,0.20687184985283646,0.44659552598352326,0.4488051171751382,0.4833751526337724,0.05226682823984215,0.03945924073827399,0.522540581349634,0.5111574229087827,0.061620922856597475,0.46566656767524334,0.05303457866422545,0.47369230728871514,0.46474654621664424,0.45683436929778387,0.1664501745576348,0.41783709417309645,0.16600079711129687,0.05165048201885697,0.05078029811730916,0.4341162141857099,0.4320470234889253,0.16045882111026635,0.4406710888107637
1642178924.53,0.4429835221155908,0.0580459584918028,0.45979951342300995,0.4158502493454846,0.4296110538563029,0.4856751088100641,0.45423351040368115,0.4314843787637517,0.4738847912831188,0.4649761817330792,0.4657606079446933,0.47323029096305375,0.4672786884792774,0.18040346699296186,0.16204280771363425,0.20687184985283646,0.44659552598352326,0.4488051171751382,0.4833751526337724,0.05226682823984215,0.03945924073827399,0.522540581349634,0.5111574229087827,0.061620922856597475,0.46566656767524334,0.05303457866422545,0.47369230728871514,0.46474654621664424,0.45683436929778387,0.1664501745576348,0.41783709417309645,0.16600079711129687,0.05165048201885697,0.05078029811730916,0.4341162141857099,0.4320470234889253,0.16045882111026635,0.4406710888107637
1642178939.587,0.4428477643496075,0.05833548638217708,0.47401341728959623,0.4158964753431818,0.4301097481072734,0.49686595227565233,0.431854171065439,0.4331710784466466,0.4749198116001889,0.47411107424100496,0.4679671638836635,0.4734873957307602,0.46792608607681535,0.18096182945716763,0.16647831457743362,0.1954964980546824,0.44668886055884915,0.4492499025164357,0.4856666681416273,0.05275767122881127,0.036902190380580346,0.5241028651014731,0.4886862535188699,0.06679216227182766,0.46558328949447375,0.052804770116025024,0.47526470656720343,0.4650627455448261,0.4558525895954399,0.16345631816809383,0.41882923828022023,0.16659809113775217,0.05152102131351789,0.0526856346383385,0.4343221101270792,0.43262149294292407,0.16000109384150693,0.4417225836483044
1642178954.614,0.4428477643496075,0.05833548638217708,0.47401341728959623,0.4158964753431818,0.4301097481072734,0.49686595227565233,0.431854171065439,0.4331710784466466,0.4749198116001889,0.47411107424100496,0.4679671638836635,0.4734873957307602,0.46792608607681535,0.18096182945716763,0.16647831457743362,0.1954964980546824,0.44668886055884915,0.4492499025164357,0.4856666681416273,0.05275767122881127,0.036902190380580346,0.5241028651014731,0.4886862535188699,0.06679216227182766,0.46558328949447375,0.052804770116025024,0.47526470656720343,0.4650627455448261,0.4558525895954399,0.16345631816809383,0.41882923828022023,0.16659809113775217,0.05152102131351789,0.0526856346383385,0.4343221101270792,0.43262149294292407,0.16000109384150693,0.4417225836483044
1642178969.645,0.4446526063617136,0.05890298023315084,0.4544752455262187,0.38327967620946185,0.4322210377989799,0.4942454362898253,0.4637275488742541,0.43341392575012355,0.47673373192794166,0.4741438266215392,0.43517357580084826,0.4736025414169961,0.46864633676706174,0.18126079119034783,0.16625851843264522,0.20757424169133573,0.4447369088328353,0.4499133139218151,0.48646970355213404,0.05299222305647698,0.03897147005438688,0.5103142307798705,0.4839805619407753,0.06588176419722633,0.4643042990771931,0.052815301987363644,0.4758574184210955,0.46463158286535533,0.456612575783322,0.16778646608223113,0.39671856306633735,0.16694553827310937,0.05336275740464551,0.052361129305068956,0.4328191236288438,0.43238591367517076,0.15955561732621729,0.44304880325462676
1642178984.672,0.4446526063617136,0.05890298023315084,0.4544752455262187,0.38327967620946185,0.4322210377989799,0.4942454362898253,0.4637275488742541,0.43341392575012355,0.47673373192794166,0.4741438266215392,0.43517357580084826,0.4736025414169961,0.46864633676706174,0.18126079119034783,0.16625851843264522,0.20757424169133573,0.4447369088328353,0.4499133139218151,0.48646970355213404,0.05299222305647698,0.03897147005438688,0.5103142307798705,0.4839805619407753,0.06588176419722633,0.4643042990771931,0.052815301987363644,0.4758574184210955,0.46463158286535533,0.456612575783322,0.16778646608223113,0.39671856306633735,0.16694553827310937,0.05336275740464551,0.052361129305068956,0.4328191236288438,0.43238591367517076,0.15955561732621729,0.44304880325462676
1642178999.731,0.44361379943512913,0.05810504146655926,0.4743843045000813,0.41811761728269586,0.4327929687019306,0.5048793029670601,0.4686358647767586,0.43314522546248324,0.47481466676951156,0.4323117778630864,0.4658399394255443,0.47242435695095275,0.4659279109446602,0.1803450609015391,0.16589608176666992,0.20771951305130615,0.44402457665050366,0.44952729313277384,0.48381746913230017,0.052674499379794154,0.03775749854210503,0.49089999775409365,0.5085398944484302,0.06387387661796716,0.4630552478570704,0.052381897938208334,0.47469898160710067,0.45423225215443475,0.45703224307435875,0.16817933136642624,0.41379044853811864,0.16625893296815983,0.0531065319808839,0.05211874268572898,0.4334784055665333,0.43201115313243965,0.15932993107971896,0.4428294309534057
1642179014.752,0.44361379943512913,0.05810504146655926,0.4743843045000813,0.41811761728269586,0.4327929687019306,0.5048793029670601,0.4686358647767586,0.43314522546248324,0.47481466676951156,0.4323117778630864,0.4658399394255443,0.47242435695095275,0.4659279109446602,0.1803450609015391,0.16589608176666992,0.20771951305130615,0.44402457665050366,0.44952729313277384,0.48381746913230017,0.052674499379794154,0.03775749854210503,0.49089999775409365,0.5085398944484302,0.06387387661796716,0.4630552478570704,0.052381897938208334,0.47469898160710067,0.45423225215443475,0.45703224307435875,0.16817933136642624,0.41379044853811864,0.16625893296815983,0.0531065319808839,0.05211874268572898,0.4334784055665333,0.43201115313243965,0.15932993107971896,0.4428294309534057
1642179029.776,0.4430591541090484,0.05730739914011891,0.47326843490142717,0.38151964391173454,0.43303080175289305,0.5196531903316037,0.43650150938129423,0.43261572764462863,0.47455505211416815,0.47337627423295736,0.47209885314752104,0.47064905071106444,0.463949710276964,0.17956000796561528,0.1666591281430943,0.21144268877012978,0.43972702378036743,0.4467020432946636,0.47430438845850753,0.047343325364410174,0.039370257631295674,0.4880046018251586,0.478962241872225,0.06042084126290441,0.46194378316208623,0.05299080378852715,0.47337643669579543,0.46329976145108165,0.4574489980959514,0.1681640868633575,0.41135351370906603,0.16603143389846625,0.05293214115417352,0.05092854284714918,0.432081861159111,0.4295229427185767,0.15889668829248235,0.44193169327672244
1642179044.793,0.4430591541090484,0.05730739914011891,0.47326843490142717,0.38151964391173454,0.43303080175289305,0.5196531903316037,0.43650150938129423,0.43261572764462863,0.47455505211416815,0.47337627423295736,0.47209885314752104,0.47064905071106444,0.463949710276964,0.17956000796561528,0.1666591281430943,0.21144268877012978,0.43972702378036743,0.4467020432946636,0.47430438845850753,0.047343325364410174,0.039370257631295674,0.4880046018251586,0.478962241872225,0.06042084126290441,0.46194378316208623,0.05299080378852715,0.47337643669579543,0.46329976145108165,0.4574489980959514,0.1681640868633575,0.41135351370906603,0.16603143389846625,0.05293214115417352,0.05092854284714918,0.432081861159111,0.4295229427185767,0.15889668829248235,0.44193169327672244
