"Time","pod:recommendationservice-w1-5c774597c5-crlw6_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-wf672_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-vtm9q_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-vgpwn_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-xmrq4_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-ngrcz_service:frontend_node:worker--1.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-988sl_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-5hj77_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-txns9_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-sg5hn_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-5ddv9_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-twlfj_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-s5ql7_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-wkg9t_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-p2jbv_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-5rmxd_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-j72zr_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-qbqp4_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-zr2wg_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-b9dd8_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-8zgg7_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-zkp4k_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-6rxww_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-ttzzl_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-w9j9n_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-rqtmt_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-tmcbt_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-rvzxp_service:currencyservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-ltg4d_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-dzsld_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-nnsmx_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-dm29z_service:frontend_node:worker--4.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-sjhgv_service:frontend_node:worker--2.novalocal"
1636582576.989,0.08437797565325245,0.08366087938476355,0.0191997856920309,0.493192338576385,0.21069878624162622,0.23064593961168053,0.1737159501781406,0.6609080241539326,0.004568835541438775,0.17029589313513235,0.11376256431800416,0.17800594937869735,0.488414036664638,0.4353043658179098,0.6710877093926176,0.6624892547586327,0.08166300633380345,0.17452228369975992,0.6577866597020705,0.0959802317076808,0.6479367456878362,0.0819118218292077,0.042368402544261434,0.5363444036257762,0.11128978648231994,0.4373156025375893,0.003611434651237138,0.15248710404618163,0.17400426460317167,0.18705210022328206,0.5294380846168549,0.43199313607155826,0.09556518925775065,0.18531509783097347,0.7187138573953198,0.428740171340823,0.17672771782194308,0.2162015572051325,0.1482912889286123,0.1856574188179041,0.2105098122476683,0.6553343323881906,0.19768458146883883,0.6995604551618462
1636582592.006,0.08501046822341955,0.08356244912138597,0.01902695499541414,0.49242814928628226,0.21064090960073067,0.24511944477217915,0.1727247953413143,0.6618857002434758,0.004318483137227059,0.17805964439042482,0.11057627230532885,0.17826148011751927,0.48791120502019336,0.4357370265735865,0.6737178935133958,0.6627851547284878,0.085605421460801,0.17555162683809772,0.6561769705264828,0.09559178031855628,0.640393143879318,0.08348386756920341,0.04228886714006273,0.55220705768512,0.1144227017334088,0.4375129026219748,0.0035847998909763427,0.14825055415414917,0.17820919114885952,0.18760085998909126,0.5249160849547255,0.43231157655944386,0.0948365738974986,0.18545796336966675,0.7174395967506373,0.4184717521777196,0.17830836674826375,0.22045509349071513,0.14856598268559412,0.18599799315317875,0.20986189424418095,0.6493701973950721,0.19731418094772524,0.6959445840618298
1636582607.027,0.08501046822341955,0.08356244912138597,0.01902695499541414,0.49242814928628226,0.21064090960073067,0.24511944477217915,0.1727247953413143,0.6618857002434758,0.004318483137227059,0.17805964439042482,0.11057627230532885,0.17826148011751927,0.48791120502019336,0.4357370265735865,0.6737178935133958,0.6627851547284878,0.085605421460801,0.17555162683809772,0.6561769705264828,0.09559178031855628,0.640393143879318,0.08348386756920341,0.04228886714006273,0.55220705768512,0.1144227017334088,0.4375129026219748,0.0035847998909763427,0.14825055415414917,0.17820919114885952,0.18760085998909126,0.5249160849547255,0.43231157655944386,0.0948365738974986,0.18545796336966675,0.7174395967506373,0.4184717521777196,0.17830836674826375,0.22045509349071513,0.14856598268559412,0.18599799315317875,0.20986189424418095,0.6493701973950721,0.19731418094772524,0.6959445840618298
1636582622.211,0.08520217086212063,0.08330920635656239,0.018992121645400886,0.4927818966381168,0.21087228237084749,0.2356164628344509,0.17303415351156662,0.6580173623060612,0.00453104324926877,0.17650728900142287,0.10855095844400342,0.1772412806301855,0.4898362470754079,0.4082017812346754,0.6722558640334737,0.6666265459253984,0.08561518645066146,0.18199648602065838,0.6574181499516383,0.09534843110875538,0.683587075887368,0.07600807385388232,0.042203470091662525,0.5271606138480562,0.11750980769743069,0.438804771913944,0.0035755302073089577,0.15134953131368364,0.18146246420079945,0.18637887681119455,0.5451713489914451,0.43319009252989144,0.09494673028694514,0.18569072811882942,0.7178997504129427,0.41366573681973345,0.1812111012126206,0.22339383398065055,0.1483727751825379,0.18574707722174794,0.2100842713746304,0.6899889076322828,0.19752408927323276,0.6992681550909703
1636582637.298,0.08520217086212063,0.08330920635656239,0.018992121645400886,0.4927818966381168,0.21087228237084749,0.2356164628344509,0.17303415351156662,0.6580173623060612,0.00453104324926877,0.17650728900142287,0.10855095844400342,0.1772412806301855,0.4898362470754079,0.4082017812346754,0.6722558640334737,0.6666265459253984,0.08561518645066146,0.18199648602065838,0.6574181499516383,0.09534843110875538,0.683587075887368,0.07600807385388232,0.042203470091662525,0.5271606138480562,0.11750980769743069,0.438804771913944,0.0035755302073089577,0.15134953131368364,0.18146246420079945,0.18637887681119455,0.5451713489914451,0.43319009252989144,0.09494673028694514,0.18569072811882942,0.7178997504129427,0.41366573681973345,0.1812111012126206,0.22339383398065055,0.1483727751825379,0.18574707722174794,0.2100842713746304,0.6899889076322828,0.19752408927323276,0.6992681550909703
1636582652.313,0.08454521285070597,0.08369463374598049,0.019125643058113758,0.49266211292428297,0.2115655555677753,0.22905426815557406,0.17404226545998897,0.6582377320575317,0.004416555540857953,0.1760223129929219,0.11548338250438114,0.1760861209014155,0.4906255735620114,0.4354262823386184,0.6703543174942055,0.6650604282227807,0.08527603665461739,0.18068977773297804,0.6591364770887731,0.09603176740423441,0.6875423902107006,0.08338557776502299,0.04249147376355797,0.5042626250178674,0.11635734649428486,0.4403925669286891,0.003539615103609438,0.15169390364626328,0.18529783859800628,0.1857132106959387,0.5458578228468094,0.43476848104345495,0.09395351267653251,0.1852705961833995,0.7173724541274856,0.42850721191153646,0.17530499948276831,0.2389785942226086,0.1488113833451959,0.18541313232074644,0.20955297335780362,0.6096040509280753,0.19854534533582452,0.7000990100734398
1636582667.332,0.08454521285070597,0.08369463374598049,0.019125643058113758,0.49266211292428297,0.2115655555677753,0.22905426815557406,0.17404226545998897,0.6582377320575317,0.004416555540857953,0.1760223129929219,0.11548338250438114,0.1760861209014155,0.4906255735620114,0.4354262823386184,0.6703543174942055,0.6650604282227807,0.08527603665461739,0.18068977773297804,0.6591364770887731,0.09603176740423441,0.6875423902107006,0.08338557776502299,0.04249147376355797,0.5042626250178674,0.11635734649428486,0.4403925669286891,0.003539615103609438,0.15169390364626328,0.18529783859800628,0.1857132106959387,0.5458578228468094,0.43476848104345495,0.09395351267653251,0.1852705961833995,0.7173724541274856,0.42850721191153646,0.17530499948276831,0.2389785942226086,0.1488113833451959,0.18541313232074644,0.20955297335780362,0.6096040509280753,0.19854534533582452,0.7000990100734398
1636582682.353,0.08497321713266615,0.08462942708973381,0.019193548428199692,0.49467574001729303,0.21211752023823033,0.24794687260412407,0.1751685752912142,0.656805829036793,0.0043531399911159625,0.172218890719385,0.11865032399904718,0.17564913154454959,0.4916726832289983,0.41621409738687487,0.6699592516794045,0.6626691929305168,0.08485485637976953,0.17512626450319965,0.6610750507088905,0.09640844963607625,0.6817800236954069,0.0837877430172683,0.04061129714162527,0.5082865136224297,0.10898123335292798,0.44130888979749017,0.0035372262944456494,0.1530724728632537,0.18531634168147193,0.1824916766734204,0.5233274662670466,0.43585331914671366,0.0939293134265761,0.18636904172981894,0.718940855485075,0.4274662378195778,0.17788065675049247,0.2392131729973363,0.14756269915447348,0.18635849144051667,0.21035439832736094,0.6466484787491619,0.1989261292449287,0.6957898042857975
1636582697.419,0.08497321713266615,0.08462942708973381,0.019193548428199692,0.49467574001729303,0.21211752023823033,0.24794687260412407,0.1751685752912142,0.656805829036793,0.0043531399911159625,0.172218890719385,0.11865032399904718,0.17564913154454959,0.4916726832289983,0.41621409738687487,0.6699592516794045,0.6626691929305168,0.08485485637976953,0.17512626450319965,0.6610750507088905,0.09640844963607625,0.6817800236954069,0.0837877430172683,0.04061129714162527,0.5082865136224297,0.10898123335292798,0.44130888979749017,0.0035372262944456494,0.1530724728632537,0.18531634168147193,0.1824916766734204,0.5233274662670466,0.43585331914671366,0.0939293134265761,0.18636904172981894,0.718940855485075,0.4274662378195778,0.17788065675049247,0.2392131729973363,0.14756269915447348,0.18635849144051667,0.21035439832736094,0.6466484787491619,0.1989261292449287,0.6957898042857975
1636582712.438,0.08500028819272756,0.08439720275926439,0.019284133015951978,0.4956590780038648,0.2127730656276297,0.22942739088889896,0.17582239551070766,0.6520852978096522,0.004537861566932869,0.17501956379789702,0.11667416772159173,0.17579664021496938,0.4916386718136171,0.43359552767400344,0.6665241223258758,0.6633792177469007,0.08440325287251899,0.17521401464577505,0.6613154048648974,0.09617087487433282,0.6841003263267506,0.08370095566591645,0.039364001319943,0.5053435798774751,0.1083990014969036,0.4404668305178554,0.0035331233905533336,0.15257162943213368,0.18473131163807172,0.18488607927634482,0.5041861443440245,0.435177020507868,0.09500510291126459,0.18660577648820287,0.7187753504926269,0.4268360665182639,0.18522603241611546,0.23961968647439122,0.1475696373934057,0.1868990649991426,0.21083998854817726,0.665072101374136,0.19794642422945413,0.6956881364068155
1636582727.452,0.08500028819272756,0.08439720275926439,0.019284133015951978,0.4956590780038648,0.2127730656276297,0.22942739088889896,0.17582239551070766,0.6520852978096522,0.004537861566932869,0.17501956379789702,0.11667416772159173,0.17579664021496938,0.4916386718136171,0.43359552767400344,0.6665241223258758,0.6633792177469007,0.08440325287251899,0.17521401464577505,0.6613154048648974,0.09617087487433282,0.6841003263267506,0.08370095566591645,0.039364001319943,0.5053435798774751,0.1083990014969036,0.4404668305178554,0.0035331233905533336,0.15257162943213368,0.18473131163807172,0.18488607927634482,0.5041861443440245,0.435177020507868,0.09500510291126459,0.18660577648820287,0.7187753504926269,0.4268360665182639,0.18522603241611546,0.23961968647439122,0.1475696373934057,0.1868990649991426,0.21083998854817726,0.665072101374136,0.19794642422945413,0.6956881364068155
1636582742.493,0.08545144940950448,0.0846190284765923,0.020019183528891024,0.4960595750759465,0.21270751241502223,0.22882407646721983,0.1755759363905876,0.6513701240254688,0.004166948301711331,0.17573039925461625,0.10574593039657706,0.17684959149229632,0.4920805771333399,0.4332004502199541,0.6658619251242748,0.6635784205932271,0.08463693897750776,0.18559000547871657,0.6606218950829923,0.09722578508445452,0.6983053381164456,0.08463556285245612,0.04164366943428905,0.49222888832298073,0.1075025834380499,0.4407894245805535,0.003549323029069935,0.14914490882547735,0.18466436828117191,0.182029669477958,0.49927190084028183,0.43589545018725767,0.09559408839314681,0.18699682304256646,0.7197953564830147,0.41600140994531176,0.18361782726249243,0.21087041850344584,0.14860650386775384,0.18718874475298491,0.21063490184587388,0.6698260910223867,0.19689378392364298,0.695672502972161
1636582757.514,0.08545144940950448,0.0846190284765923,0.020019183528891024,0.4960595750759465,0.21270751241502223,0.22882407646721983,0.1755759363905876,0.6513701240254688,0.004166948301711331,0.17573039925461625,0.10574593039657706,0.17684959149229632,0.4920805771333399,0.4332004502199541,0.6658619251242748,0.6635784205932271,0.08463693897750776,0.18559000547871657,0.6606218950829923,0.09722578508445452,0.6983053381164456,0.08463556285245612,0.04164366943428905,0.49222888832298073,0.1075025834380499,0.4407894245805535,0.003549323029069935,0.14914490882547735,0.18466436828117191,0.182029669477958,0.49927190084028183,0.43589545018725767,0.09559408839314681,0.18699682304256646,0.7197953564830147,0.41600140994531176,0.18361782726249243,0.21087041850344584,0.14860650386775384,0.18718874475298491,0.21063490184587388,0.6698260910223867,0.19689378392364298,0.695672502972161
1636582772.531,0.08553609189119446,0.08431039860183903,0.019867153300266897,0.4968031468514231,0.2137197662329905,0.2288769772119595,0.1743811573141207,0.6533757904000633,0.005949853636598045,0.16993342974866638,0.11376147179627005,0.17710891515615185,0.4923018308339157,0.4326011494774443,0.6675238772975375,0.662194731059873,0.08477371189074373,0.18689703562785448,0.6609657412012593,0.09753305174603441,0.6814667589421723,0.08490126857974463,0.040688551861411695,0.5301560730700199,0.10819463778562538,0.4414018474956568,0.003560119970991032,0.1487639569416132,0.1852336842903445,0.1849663727622918,0.5215936216460629,0.4367844695751074,0.09488396722392216,0.18726015876817187,0.7196511582414418,0.4258053893673218,0.18536814475145563,0.22506128564962113,0.14832999185164847,0.18764100950865417,0.21086556266216894,0.6582763601505475,0.19740843877248446,0.6942801449065257
