"Time","pod:frontend-w2-777d8d5dcb-srrtp_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-jrqz2_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-9zxjh_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-6hj7s_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-pzr7t_service:currencyservice_node:worker--3","pod:currencyservice-w4-649d8c7669-rsrj6_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-g8t76_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-v4r7m_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-z42dg_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-6xzn7_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-pkdg5_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-xxc87_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-tkk7g_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-bzf6v_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-4zvgt_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-hpf97_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-fjfj6_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-mbdfk_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-v2mvq_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-5hj77_service:adservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-4sztm_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-hmnmm_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-cfgxj_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-77fw7_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-4vxtk_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-k94zn_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-cnz9j_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-xdnhv_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-6gjjn_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-cpzs5_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-69p62_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-slkzg_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-xl6ww_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal"
1636581272.405,0.723579110290371,0.0035313779315665076,0.14766146538303415,0.08351537182072741,0.09919981406249999,0.6997669654543947,0.42732196586098603,0.5407264113095224,0.22015234930123165,0.49694722241534955,0.6884282413340532,0.18127802003063698,0.5921378404767947,0.6488511458492985,0.14648544293929391,0.43699607400755464,0.08319083164104009,0.16626888442577334,0.4307198988508907,0.10699786008748555,0.6867062873262499,0.08283871520756803,0.09101419675055301,0.1800225280355746,0.17406925259361267,0.664072135183585,0.180139219225289,0.2348468710201969,0.44107479304246977,0.6915897321834585,0.18313834620418407,0.0035132721807648744,0.08459598360817835,0.5255021889310322,0.09533703003273616,0.04265973482938861,0.17234417361128906,0.18455889266272793,0.2014814969513085,0.4965752760401237,0.2101626879944134,0.2088757390024794,0.19818062488006355,0.02980649600443197
1636581287.429,0.723579110290371,0.0035313779315665076,0.14766146538303415,0.08351537182072741,0.09919981406249999,0.6997669654543947,0.42732196586098603,0.5407264113095224,0.22015234930123165,0.49694722241534955,0.6884282413340532,0.18127802003063698,0.5921378404767947,0.6488511458492985,0.14648544293929391,0.43699607400755464,0.08319083164104009,0.16626888442577334,0.4307198988508907,0.10699786008748555,0.6867062873262499,0.08283871520756803,0.09101419675055301,0.1800225280355746,0.17406925259361267,0.664072135183585,0.180139219225289,0.2348468710201969,0.44107479304246977,0.6915897321834585,0.18313834620418407,0.0035132721807648744,0.08459598360817835,0.5255021889310322,0.09533703003273616,0.04265973482938861,0.17234417361128906,0.18455889266272793,0.2014814969513085,0.4965752760401237,0.2101626879944134,0.2088757390024794,0.19818062488006355,0.02980649600443197
1636581302.539,0.7240220783468074,0.003488213953798717,0.14838566347804605,0.08393343652460974,0.11209389712690333,0.6987030518945548,0.38617649063078696,0.5077337071111869,0.24596108360907032,0.49579776899676176,0.6879101144124489,0.1727210044564811,0.5917037704377895,0.6646404370891049,0.14710514155201598,0.4372433846250414,0.08312605635141926,0.1735186483707407,0.42002816673275767,0.09954152481000002,0.6854042026029982,0.08227234844082898,0.09102325177112822,0.18777897893811946,0.1736991388920731,0.648660287790831,0.17682782220954593,0.2249095440036296,0.4403878762250113,0.6918308312423636,0.1834193494784445,0.003512042105441323,0.08383470111694949,0.5145834425702347,0.09493622918861438,0.04064117905520326,0.173381976404723,0.1844156822638612,0.20079809792020709,0.49512743965500255,0.20997032165402219,0.20824827610920238,0.19246742535238362,0.02703817146903104
1636581317.553,0.7240220783468074,0.003488213953798717,0.14838566347804605,0.08393343652460974,0.11209389712690333,0.6987030518945548,0.38617649063078696,0.5077337071111869,0.24596108360907032,0.49579776899676176,0.6879101144124489,0.1727210044564811,0.5917037704377895,0.6646404370891049,0.14710514155201598,0.4372433846250414,0.08312605635141926,0.1735186483707407,0.42002816673275767,0.09954152481000002,0.6854042026029982,0.08227234844082898,0.09102325177112822,0.18777897893811946,0.1736991388920731,0.648660287790831,0.17682782220954593,0.2249095440036296,0.4403878762250113,0.6918308312423636,0.1834193494784445,0.003512042105441323,0.08383470111694949,0.5145834425702347,0.09493622918861438,0.04064117905520326,0.173381976404723,0.1844156822638612,0.20079809792020709,0.49512743965500255,0.20997032165402219,0.20824827610920238,0.19246742535238362,0.02703817146903104
1636581332.57,0.7232323283466079,0.0034759069102257437,0.13445014357373516,0.08420241287297944,0.1143654401424411,0.695971266698243,0.4270237792471103,0.5318153544981373,0.2466770480130962,0.4941392076281089,0.686475209397096,0.180654127462777,0.60923875398639,0.5743052787562499,0.14512998836020835,0.43501312747074083,0.08286264719271379,0.1724527043863247,0.39109296152669165,0.11174503426280051,0.6835043524246037,0.0816911435431457,0.09177319356950356,0.17650797031842214,0.17344625424022483,0.6611158557348885,0.17722914248460755,0.23288809065914357,0.43874476503878423,0.6907332161854511,0.18336673015437202,0.003543673692981964,0.08325204547093741,0.5308655730939136,0.09468643636096738,0.04235031161897954,0.1725903701187128,0.18369629962077677,0.1993322363614092,0.49429385901600126,0.21002964163149074,0.20868478973187038,0.1772429752904541,0.027506719036770568
1636581347.584,0.7232323283466079,0.0034759069102257437,0.13445014357373516,0.08420241287297944,0.1143654401424411,0.695971266698243,0.4270237792471103,0.5318153544981373,0.2466770480130962,0.4941392076281089,0.686475209397096,0.180654127462777,0.60923875398639,0.5743052787562499,0.14512998836020835,0.43501312747074083,0.08286264719271379,0.1724527043863247,0.39109296152669165,0.11174503426280051,0.6835043524246037,0.0816911435431457,0.09177319356950356,0.17650797031842214,0.17344625424022483,0.6611158557348885,0.17722914248460755,0.23288809065914357,0.43874476503878423,0.6907332161854511,0.18336673015437202,0.003543673692981964,0.08325204547093741,0.5308655730939136,0.09468643636096738,0.04235031161897954,0.1725903701187128,0.18369629962077677,0.1993322363614092,0.49429385901600126,0.21002964163149074,0.20868478973187038,0.1772429752904541,0.027506719036770568
1636581362.621,0.7231966044041884,0.003468453284126794,0.14729942158872802,0.08426095872416844,0.11499623738272086,0.6949858939468294,0.42842485464923785,0.5152258007047282,0.23579485811800915,0.493477997627327,0.6614704776361551,0.18099372085865592,0.6524278288232886,0.6590072468490016,0.14572445885451166,0.4338015634515777,0.08264269881384123,0.17182055084716522,0.43124638726923525,0.10833622028074126,0.6818126687995191,0.08261816707930583,0.09226535629243778,0.17222506173697386,0.17281180317789713,0.6613165176327649,0.18056050660400608,0.23302244582106502,0.4373571835965071,0.6880260086847441,0.18370256802408144,0.003495973960663039,0.08353516759219853,0.5376309204059109,0.09304368469826046,0.042054288608251576,0.17276098314518507,0.18433439809730778,0.19811453796260003,0.4924909981684334,0.20946038938655215,0.20774720639159322,0.19544875260422806,0.029113163450912506
1636581377.643,0.7231966044041884,0.003468453284126794,0.14729942158872802,0.08426095872416844,0.11499623738272086,0.6949858939468294,0.42842485464923785,0.5152258007047282,0.23579485811800915,0.493477997627327,0.6614704776361551,0.18099372085865592,0.6524278288232886,0.6590072468490016,0.14572445885451166,0.4338015634515777,0.08264269881384123,0.17182055084716522,0.43124638726923525,0.10833622028074126,0.6818126687995191,0.08261816707930583,0.09226535629243778,0.17222506173697386,0.17281180317789713,0.6613165176327649,0.18056050660400608,0.23302244582106502,0.4373571835965071,0.6880260086847441,0.18370256802408144,0.003495973960663039,0.08353516759219853,0.5376309204059109,0.09304368469826046,0.042054288608251576,0.17276098314518507,0.18433439809730778,0.19811453796260003,0.4924909981684334,0.20946038938655215,0.20774720639159322,0.19544875260422806,0.029113163450912506
1636581392.67,0.7242459132339548,0.003521063999889405,0.14687769508401058,0.0844905969128148,0.11270609854034092,0.6937063037611226,0.4061414592944722,0.5123294504079192,0.23459155784736488,0.4915465706229748,0.6875597369556516,0.1811189195041483,0.6001200362246432,0.6299177154570512,0.14493844494834934,0.4316413589580314,0.08224562980873745,0.1719249766051916,0.4305627967893153,0.10487886535989879,0.6807491470861293,0.08270051700799745,0.0920361615720755,0.16991054367259978,0.17238121974129636,0.6595183004369599,0.18082301230202116,0.24332828225285677,0.43625395976501,0.6876100720518881,0.18284339330038246,0.0035007328971958422,0.08343605886738589,0.5648413837932079,0.09286350917718392,0.04016067051650537,0.1729516154733296,0.1836147744433629,0.19808981461923408,0.4911414538157869,0.2093837552098432,0.207423165618276,0.1775732091675883,0.02972106879638764
1636581407.691,0.7242459132339548,0.003521063999889405,0.14687769508401058,0.0844905969128148,0.11270609854034092,0.6937063037611226,0.4061414592944722,0.5123294504079192,0.23459155784736488,0.4915465706229748,0.6875597369556516,0.1811189195041483,0.6001200362246432,0.6299177154570512,0.14493844494834934,0.4316413589580314,0.08224562980873745,0.1719249766051916,0.4305627967893153,0.10487886535989879,0.6807491470861293,0.08270051700799745,0.0920361615720755,0.16991054367259978,0.17238121974129636,0.6595183004369599,0.18082301230202116,0.24332828225285677,0.43625395976501,0.6876100720518881,0.18284339330038246,0.0035007328971958422,0.08343605886738589,0.5648413837932079,0.09286350917718392,0.04016067051650537,0.1729516154733296,0.1836147744433629,0.19808981461923408,0.4911414538157869,0.2093837552098432,0.207423165618276,0.1775732091675883,0.02972106879638764
1636581422.725,0.7254784943771215,0.003450677234994327,0.1330699222114316,0.08480015761523405,0.11774775975156843,0.6920764875661378,0.42361894221788776,0.49964047391211636,0.22977438779345855,0.4908702077607201,0.6892893845098125,0.18083491802734908,0.6703084962543417,0.6012539395630025,0.14487429234557458,0.42921806401645135,0.08321088949923776,0.17186195507906954,0.4147787541224852,0.11177712053069914,0.6780150573607765,0.08267275483434608,0.09230216117667814,0.1895476564222966,0.17173053115842302,0.6585545735102402,0.18075184895032878,0.24438725177898607,0.4352398219107596,0.6865624109078587,0.18275656615634428,0.003495252530838537,0.07813954329283021,0.5662289330815979,0.09266532384271572,0.04230656209571477,0.17317788612623175,0.18336646565458972,0.19782057909207007,0.49117275804245397,0.20903971129531357,0.20822664293783788,0.1864837039339167,0.02955067002883633
1636581437.751,0.7254784943771215,0.003450677234994327,0.1330699222114316,0.08480015761523405,0.11774775975156843,0.6920764875661378,0.42361894221788776,0.49964047391211636,0.22977438779345855,0.4908702077607201,0.6892893845098125,0.18083491802734908,0.6703084962543417,0.6012539395630025,0.14487429234557458,0.42921806401645135,0.08321088949923776,0.17186195507906954,0.4147787541224852,0.11177712053069914,0.6780150573607765,0.08267275483434608,0.09230216117667814,0.1895476564222966,0.17173053115842302,0.6585545735102402,0.18075184895032878,0.24438725177898607,0.4352398219107596,0.6865624109078587,0.18275656615634428,0.003495252530838537,0.07813954329283021,0.5662289330815979,0.09266532384271572,0.04230656209571477,0.17317788612623175,0.18336646565458972,0.19782057909207007,0.49117275804245397,0.20903971129531357,0.20822664293783788,0.1864837039339167,0.02955067002883633
1636581452.775,0.727047885999767,0.0034200898768431435,0.14532994391260345,0.08448823134147526,0.10100833663875,0.6909017569450047,0.4230520165059302,0.5141216456295574,0.24148330979626736,0.4907886325584907,0.6903124905088369,0.17161677282014687,0.6170077076664842,0.6507863869622749,0.14500166469722234,0.42989931666878733,0.08275921613151072,0.16424866487186343,0.4101943928383577,0.11550011419659788,0.6779919149430532,0.0832087564101371,0.09243341355902349,0.19021975331825414,0.17180873172441552,0.6285333318449762,0.1718045331433611,0.2436096460025375,0.4354815457133726,0.6858316824503949,0.1833131642847161,0.003501233204603627,0.08160086516886272,0.5194118310377659,0.09250168893222989,0.04217729155667521,0.17321052008850518,0.18286704093620593,0.19697950764408795,0.49080286911663856,0.20921325745887703,0.20846165444720816,0.17827441372767816,0.026794814947725898
1636581467.81,0.727047885999767,0.0034200898768431435,0.14532994391260345,0.08448823134147526,0.10100833663875,0.6909017569450047,0.4230520165059302,0.5141216456295574,0.24148330979626736,0.4907886325584907,0.6903124905088369,0.17161677282014687,0.6170077076664842,0.6507863869622749,0.14500166469722234,0.42989931666878733,0.08275921613151072,0.16424866487186343,0.4101943928383577,0.11550011419659788,0.6779919149430532,0.0832087564101371,0.09243341355902349,0.19021975331825414,0.17180873172441552,0.6285333318449762,0.1718045331433611,0.2436096460025375,0.4354815457133726,0.6858316824503949,0.1833131642847161,0.003501233204603627,0.08160086516886272,0.5194118310377659,0.09250168893222989,0.04217729155667521,0.17321052008850518,0.18286704093620593,0.19697950764408795,0.49080286911663856,0.20921325745887703,0.20846165444720816,0.17827441372767816,0.026794814947725898
