"Time","pod:recommendationservice-w4-5c774597c5-2nk94_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w2-754d7d8cd4-k598v_service:adservice_node:worker--2","pod:frontend-w3-6646bc856b-wcpn8_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-6jlbt_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-k4ltd_service:currencyservice_node:worker--4.novalocal","pod:frontend-w2-8ddd87c7b-cdkrh_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-28284_service:currencyservice_node:worker--3.novalocal","pod:cartservice-w4-86744bdcbd-wmz2k_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-cgvlz_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-wk5zq_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-jl6bg_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w3-5d9b8d854-q6wlp_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-ml8jn_service:currencyservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-5llzj_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-sdkf9_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-dpqld_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w2-656689488c-6k8cp_service:currencyservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-hnh4r_service:recommendationservice_node:worker--2","pod:adservice-w4-5c67ddfffc-lzbk6_service:adservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-42qvc_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-hwp4g_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-4c98s_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-4m87m_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-hvffc_service:cartservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-v5p4l_service:recommendationservice_node:worker--2","pod:recommendationservice-w3-6855bd669b-bl8h2_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w2-6d65c886c7-2klnt_service:redis-cart_node:worker--2","pod:productcatalogservice-w4-56c4dd84bf-f47cm_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-5pbr5_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-2kkxs_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-jbp5j_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-t77f8_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-df9nb_service:frontend_node:worker--2","pod:frontend-w3-6646bc856b-sjvmm_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-nxg85_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-4zxfj_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-d4h7z_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-dfr9j_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-bqws7_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-smn55_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-m9wqr_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-p5xf4_service:recommendationservice_node:worker--1.novalocal"
1638446291.535,0.04652637419365853,0.16055875342945464,0.40735249249160355,0.05226401832563637,0.22116503717366232,0.3357465383750769,0.2934436277613872,0.18048305766042866,0.2384045789070039,0.12941362940884296,0.12632487913386747,0.15960814369839119,0.23995609445531063,0.3703801265925121,0.15843400659592113,0.05670662521753907,0.21876090310375926,0.04706139480659145,0.150333873083941,0.3378738898938661,0.12315335006514547,0.003831107821237702,0.1296400768665495,0.19372692060691887,0.04840790398173449,0.052359200552309776,0.045357537294615724,0.12140386465078437,0.04720886119150501,0.3399194488624396,0.3366557446157164,0.2267382216010065,0.32448069841383587,0.24070621581711402,0.22178687217318005,0.33523043027955535,0.046667589493682195,0.046442943684389906,0.12465899404008618,0.28441932260146396,0.33464601930926036,0.04751162533753392
1638446306.713,0.04642272374173394,0.1600536298548495,0.41867269843137966,0.05656589098376964,0.22058732252216606,0.33500806561938107,0.2628372771836723,0.18062964254916647,0.23917991453137633,0.12991353978562903,0.1212013636521003,0.15974019354875907,0.23988679144784356,0.3868102876174111,0.15939413540166036,0.0519012179436327,0.22575148938799147,0.04631941632991503,0.14860084010604074,0.33742391174747743,0.12313992037299692,0.0038238652240666937,0.12988977729441137,0.17878283525325112,0.047120820535424435,0.05599535640032578,0.04438133943674023,0.12173628660001752,0.046961247731112175,0.34197739860773646,0.33813920144746024,0.21652301046461578,0.33213710677642183,0.24430035147880438,0.2222533557506342,0.3362422223826723,0.04692818446136664,0.04635557376401794,0.12378984089259196,0.28739138504968986,0.33444208193650243,0.04730168525107717
1638446321.946,0.04642272374173394,0.1600536298548495,0.41867269843137966,0.05656589098376964,0.22058732252216606,0.33500806561938107,0.2628372771836723,0.18062964254916647,0.23917991453137633,0.12991353978562903,0.1212013636521003,0.15974019354875907,0.23988679144784356,0.3868102876174111,0.15939413540166036,0.0519012179436327,0.22575148938799147,0.04631941632991503,0.14860084010604074,0.33742391174747743,0.12313992037299692,0.0038238652240666937,0.12988977729441137,0.17878283525325112,0.047120820535424435,0.05599535640032578,0.04438133943674023,0.12173628660001752,0.046961247731112175,0.34197739860773646,0.33813920144746024,0.21652301046461578,0.33213710677642183,0.24430035147880438,0.2222533557506342,0.3362422223826723,0.04692818446136664,0.04635557376401794,0.12378984089259196,0.28739138504968986,0.33444208193650243,0.04730168525107717
1638446337.204,0.046954732990721365,0.1510313420096296,0.39733548230865545,0.05362545129210235,0.2212475865403126,0.33400479228681057,0.2741382622352563,0.18077555715390284,0.2415115230649229,0.1303203450217815,0.12557212911431706,0.1571725392490465,0.24034249758822457,0.37348409769306823,0.1562720107067341,0.05669154901263947,0.22475578324127193,0.04742150575972798,0.14798220973806886,0.33829004580360733,0.12335837784256978,0.0038810866800309107,0.1303037638332702,0.1920037556687635,0.046669688236378015,0.05300376824698663,0.045340949802228775,0.1219178242976342,0.04669499408522859,0.3436432795362425,0.33990787898326913,0.2243578182728878,0.31590926715332557,0.24252763890823492,0.22327635180348843,0.3377474632532147,0.04772159426122395,0.04623089967616531,0.12548943229842208,0.29605785744162283,0.33600085977261634,0.04746572241298386
1638446352.397,0.046954732990721365,0.1510313420096296,0.39733548230865545,0.05362545129210235,0.2212475865403126,0.33400479228681057,0.2741382622352563,0.18077555715390284,0.2415115230649229,0.1303203450217815,0.12557212911431706,0.1571725392490465,0.24034249758822457,0.37348409769306823,0.1562720107067341,0.05669154901263947,0.22475578324127193,0.04742150575972798,0.14798220973806886,0.33829004580360733,0.12335837784256978,0.0038810866800309107,0.1303037638332702,0.1920037556687635,0.046669688236378015,0.05300376824698663,0.045340949802228775,0.1219178242976342,0.04669499408522859,0.3436432795362425,0.33990787898326913,0.2243578182728878,0.31590926715332557,0.24252763890823492,0.22327635180348843,0.3377474632532147,0.04772159426122395,0.04623089967616531,0.12548943229842208,0.29605785744162283,0.33600085977261634,0.04746572241298386
1638446367.495,0.046485416977570124,0.15671413287795904,0.4003626988978023,0.05427694366829758,0.2198600610200099,0.3339452654147991,0.28674022620024997,0.18045173094587388,0.2416156581597254,0.130446140986686,0.12528409783341588,0.14964003612122154,0.24040552151401423,0.38819587362968777,0.14573140985112298,0.05423979740779056,0.22445325465274996,0.04535975657968182,0.14764652426390787,0.3375683536390012,0.12309135394328104,0.003745347727196413,0.13106110816993682,0.19198776252768818,0.04846990034777279,0.05618109470147786,0.04535544862514916,0.12165385627939831,0.04684125205670886,0.34394757162870876,0.340294784236127,0.22357550281008207,0.33021250080009795,0.23767935056952122,0.2235090537669428,0.3385907493846091,0.04846315891768505,0.046373778076927635,0.12509078780315797,0.28302565426986787,0.3347727565287167,0.04738555692053359
1638446382.512,0.046485416977570124,0.15671413287795904,0.4003626988978023,0.05427694366829758,0.2198600610200099,0.3339452654147991,0.28674022620024997,0.18045173094587388,0.2416156581597254,0.130446140986686,0.12528409783341588,0.14964003612122154,0.24040552151401423,0.38819587362968777,0.14573140985112298,0.05423979740779056,0.22445325465274996,0.04535975657968182,0.14764652426390787,0.3375683536390012,0.12309135394328104,0.003745347727196413,0.13106110816993682,0.19198776252768818,0.04846990034777279,0.05618109470147786,0.04535544862514916,0.12165385627939831,0.04684125205670886,0.34394757162870876,0.340294784236127,0.22357550281008207,0.33021250080009795,0.23767935056952122,0.2235090537669428,0.3385907493846091,0.04846315891768505,0.046373778076927635,0.12509078780315797,0.28302565426986787,0.3347727565287167,0.04738555692053359
1638446397.53,0.046323782870908006,0.15233400408022393,0.4080976843402768,0.051612756649265026,0.22074324668289602,0.3123990378721349,0.29522473045170683,0.18662311386035918,0.24186489819512919,0.13176718862410244,0.12496252655364604,0.16056993894384994,0.24101117690111515,0.40299196545681537,0.14981833392550256,0.05478798212133491,0.21762056924305645,0.04578623304179828,0.1464419541348048,0.3377595563879323,0.12340166425838574,0.0037374032630068015,0.13182186426942624,0.18296302385339497,0.048631345232992895,0.05009923079872095,0.0424359842063155,0.12220807488531577,0.04649646624746527,0.34579313761343267,0.3423297696433898,0.21588732171869857,0.31262804010035133,0.2416557495867896,0.22409298562447572,0.3407142503924908,0.04879693778186894,0.046406396012318565,0.12557391223862602,0.2817290879044043,0.33601516965701506,0.047896265490380674
1638446412.545,0.046323782870908006,0.15233400408022393,0.4080976843402768,0.051612756649265026,0.22074324668289602,0.3123990378721349,0.29522473045170683,0.18662311386035918,0.24186489819512919,0.13176718862410244,0.12496252655364604,0.16056993894384994,0.24101117690111515,0.40299196545681537,0.14981833392550256,0.05478798212133491,0.21762056924305645,0.04578623304179828,0.1464419541348048,0.3377595563879323,0.12340166425838574,0.0037374032630068015,0.13182186426942624,0.18296302385339497,0.048631345232992895,0.05009923079872095,0.0424359842063155,0.12220807488531577,0.04649646624746527,0.34579313761343267,0.3423297696433898,0.21588732171869857,0.31262804010035133,0.2416557495867896,0.22409298562447572,0.3407142503924908,0.04879693778186894,0.046406396012318565,0.12557391223862602,0.2817290879044043,0.33601516965701506,0.047896265490380674
1638446427.562,0.04699366727798574,0.15532191214036228,0.40791134052933864,0.053799118759519024,0.22220050321479512,0.32570638121606355,0.2750290263598376,0.1872108831651118,0.24183190951211808,0.13206874464730806,0.1249660147892385,0.16014995174738272,0.24148381836296445,0.3808043630362532,0.15896041474438566,0.05480148709409849,0.21560778513781043,0.04506609169845341,0.14655193265101996,0.3393030768984316,0.12438500707272179,0.0037468535026803466,0.13136074016848798,0.1874605795174794,0.04861845199322705,0.05618980936089327,0.0455437895010032,0.12274850251842195,0.04636516843042947,0.34638178792177615,0.3426599047226474,0.22202492795180032,0.33038918763361846,0.23072872240030673,0.22511017049991822,0.34043077381565195,0.04879095802309142,0.04580093742896532,0.12043955364841667,0.2948196305658054,0.33653135992583105,0.0479819212068106
1638446442.579,0.04699366727798574,0.15532191214036228,0.40791134052933864,0.053799118759519024,0.22220050321479512,0.32570638121606355,0.2750290263598376,0.1872108831651118,0.24183190951211808,0.13206874464730806,0.1249660147892385,0.16014995174738272,0.24148381836296445,0.3808043630362532,0.15896041474438566,0.05480148709409849,0.21560778513781043,0.04506609169845341,0.14655193265101996,0.3393030768984316,0.12438500707272179,0.0037468535026803466,0.13136074016848798,0.1874605795174794,0.04861845199322705,0.05618980936089327,0.0455437895010032,0.12274850251842195,0.04636516843042947,0.34638178792177615,0.3426599047226474,0.22202492795180032,0.33038918763361846,0.23072872240030673,0.22511017049991822,0.34043077381565195,0.04879095802309142,0.04580093742896532,0.12043955364841667,0.2948196305658054,0.33653135992583105,0.0479819212068106
1638446457.679,0.046686441947609104,0.15382110682625405,0.38537374384228407,0.05485692615132101,0.22043004560231383,0.33138262189214984,0.2733410789368548,0.18599850430021492,0.2425296690860491,0.13239570555922728,0.12424454940496943,0.15235060581786783,0.2416517095137474,0.3820756567743029,0.14658279706005772,0.05238459387756852,0.21605506008683956,0.047275575504040414,0.144557855195095,0.3366926516569137,0.12340411364457196,0.003769021164821575,0.13056234633192282,0.18522084731311997,0.046500689808283424,0.056365556716169544,0.045161048801066465,0.12214060607966369,0.0458564369759142,0.3476012716514836,0.3436952689242229,0.21373933666180092,0.32829321003771583,0.24666290386237433,0.2233585793822456,0.34225696223169855,0.049038293302513344,0.046118143932318514,0.12399633108267806,0.2840917710621761,0.33441066726126256,0.04787368547605574
1638446472.771,0.046686441947609104,0.15382110682625405,0.38537374384228407,0.05485692615132101,0.22043004560231383,0.33138262189214984,0.2733410789368548,0.18599850430021492,0.2425296690860491,0.13239570555922728,0.12424454940496943,0.15235060581786783,0.2416517095137474,0.3820756567743029,0.14658279706005772,0.05238459387756852,0.21605506008683956,0.047275575504040414,0.144557855195095,0.3366926516569137,0.12340411364457196,0.003769021164821575,0.13056234633192282,0.18522084731311997,0.046500689808283424,0.056365556716169544,0.045161048801066465,0.12214060607966369,0.0458564369759142,0.3476012716514836,0.3436952689242229,0.21373933666180092,0.32829321003771583,0.24666290386237433,0.2233585793822456,0.34225696223169855,0.049038293302513344,0.046118143932318514,0.12399633108267806,0.2840917710621761,0.33441066726126256,0.04787368547605574
1638446488.114,0.0465143069951243,0.15408959612950818,0.38135887625843323,0.05342942165622754,0.22032711344445105,0.31073638416928895,0.2806795951238291,0.18640086351904128,0.24330707801014745,0.13242087624032425,0.12078062389516772,0.14700035175374523,0.24245310232092282,0.4153551702441245,0.1451397614706972,0.05496783974807218,0.21259452349236282,0.04740687680514343,0.1444142092594729,0.3366505405629867,0.12337366082584114,0.0037435188612009204,0.13116951774657898,0.17862688740205396,0.04646218821013231,0.05145156301050202,0.04504118616440685,0.12227218557850109,0.045956945370703814,0.348744963939875,0.34449178411851766,0.22244566512410155,0.3177349559662161,0.24215122777708806,0.22301894565073455,0.34359191177951165,0.05000429951942219,0.04619580177751332,0.12448721101977894,0.28532284532806573,0.3335590807025234,0.04730294873599648
