"Time","pod:productcatalogservice-w1-56c4dd84bf-q9gzf_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-shdfz_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-cksn8_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-tdlmh_service:frontend_node:worker--3","pod:recommendationservice-w1-5c774597c5-w5qlv_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-w6wz9_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-mbw24_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-rgww2_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-xpr9w_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-jqbmf_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-fzjwn_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-bvzfb_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-bg82v_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-rc8xr_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-6zkjg_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-mjs8r_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-t7dgj_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-ggtvk_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-rcnx5_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-d6xx8_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-6z4gs_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-k8pgv_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-495g7_service:frontend_node:worker--3","pod:currencyservice-w1-cd78b8fd6-jmwr9_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-tvjzb_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-dmfcg_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-ntkts_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-jfmps_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-4sm7h_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-5j79p_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-6r4tm_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-tfw5g_service:productcatalogservice_node:worker--4.novalocal"
1636570851.904,0.29960043243195744,0.31733936183186384,0.3254591794601231,0.6008064180118236,0.16418959171678102,0.16393180117107214,0.35051404846575285,0.3209492154187461,0.2007864269618648,0.004843486436357109,0.1635587688527983,0.26722645555289665,0.16458538052538763,0.03895691959624468,0.19007983274563234,0.18766964714614337,0.17414147032950011,0.21163610783686254,0.29113434479713995,0.6940183160857584,0.6191204107583876,0.643900118058276,0.302220539109632,0.3181477214983247,0.27863095487669315,0.6332894593958219,0.27878068074124923,0.20100792245621318,0.6625860176191921,0.18377818765283696,0.2952140728690463,0.5952956919097454,0.15174616876749125,0.3272040070450199,0.14734272038590557,0.18622998745589325,0.33892930221643713,0.1777436551301959,0.2801243466524409,0.021284953415555197,0.1780169108846415,0.6527928897264853,0.01396608951955092,0.33365734110047984
1636570866.929,0.29992203209369317,0.31724257342679407,0.3253121770372521,0.6139920740443755,0.16450359649778862,0.15503698236795654,0.3314006257214765,0.33025439782701344,0.21897730851820713,0.004769208586435704,0.16346114136083084,0.2768825985395082,0.15910124781690552,0.039028927170869906,0.19055740904452745,0.18748726117681766,0.19225533068725978,0.21989116302664385,0.2964326798997423,0.6528054641881671,0.6199662761100646,0.6446121971724795,0.3018771795456993,0.31813038067295435,0.2790103860764012,0.632419260678103,0.27936504572198895,0.2018136850676977,0.6614864896936883,0.17628640383886518,0.2897916231195134,0.5883505796965582,0.15125350882650992,0.3273478746653494,0.15350871750541936,0.18603495628032612,0.35074768913371057,0.17787828863984656,0.2805308945616636,0.021072404752994756,0.17856899476198687,0.6537559411295728,0.01401547506995059,0.34612818084390745
1636570881.945,0.29992203209369317,0.31724257342679407,0.3253121770372521,0.6139920740443755,0.16450359649778862,0.15503698236795654,0.3314006257214765,0.33025439782701344,0.21897730851820713,0.004769208586435704,0.16346114136083084,0.2768825985395082,0.15910124781690552,0.039028927170869906,0.19055740904452745,0.18748726117681766,0.19225533068725978,0.21989116302664385,0.2964326798997423,0.6528054641881671,0.6199662761100646,0.6446121971724795,0.3018771795456993,0.31813038067295435,0.2790103860764012,0.632419260678103,0.27936504572198895,0.2018136850676977,0.6614864896936883,0.17628640383886518,0.2897916231195134,0.5883505796965582,0.15125350882650992,0.3273478746653494,0.15350871750541936,0.18603495628032612,0.35074768913371057,0.17787828863984656,0.2805308945616636,0.021072404752994756,0.17856899476198687,0.6537559411295728,0.01401547506995059,0.34612818084390745
1636570896.966,0.2993352092901289,0.31647778970023765,0.324368594625995,0.613866367227604,0.16464180856209343,0.1630745957857372,0.3515611219752681,0.2965001276308035,0.20979045971040644,0.004650198901343777,0.16277147003601622,0.2765265720078953,0.15949800099834888,0.03884065341842271,0.19034096640751572,0.188471285677844,0.19235878359946545,0.21909986690254085,0.29570459122389403,0.6617229267086555,0.6201935987954541,0.6447396798419477,0.3018393588306789,0.3178229039567909,0.26362156371737205,0.5978075670396387,0.27846478956688403,0.20071281813561995,0.6599163719427124,0.18271787933781025,0.28929066471520104,0.6320237227506712,0.1507721112799303,0.3266779471884653,0.15290547736730195,0.16707389201441253,0.32399946674243596,0.17823960067850286,0.2793027386701389,0.021003176986780676,0.17900931674389298,0.6547198924597363,0.013919907544209954,0.3243682537296327
1636570911.993,0.2993352092901289,0.31647778970023765,0.324368594625995,0.613866367227604,0.16464180856209343,0.1630745957857372,0.3515611219752681,0.2965001276308035,0.20979045971040644,0.004650198901343777,0.16277147003601622,0.2765265720078953,0.15949800099834888,0.03884065341842271,0.19034096640751572,0.188471285677844,0.19235878359946545,0.21909986690254085,0.29570459122389403,0.6617229267086555,0.6201935987954541,0.6447396798419477,0.3018393588306789,0.3178229039567909,0.26362156371737205,0.5978075670396387,0.27846478956688403,0.20071281813561995,0.6599163719427124,0.18271787933781025,0.28929066471520104,0.6320237227506712,0.1507721112799303,0.3266779471884653,0.15290547736730195,0.16707389201441253,0.32399946674243596,0.17823960067850286,0.2793027386701389,0.021003176986780676,0.17900931674389298,0.6547198924597363,0.013919907544209954,0.3243682537296327
1636570927.012,0.2990241096238274,0.3160894723728955,0.32411606702559453,0.6143045706275763,0.16429600337275457,0.16330128466620508,0.3208852730255917,0.32331023770684797,0.2170577841926345,0.005000984859655999,0.16231047036399865,0.276510968438318,0.16542610466625424,0.03849282406220431,0.19125406409602397,0.18826852625960988,0.1821084016265318,0.21180183845250258,0.2967203421379745,0.6658127699597983,0.6196794642488113,0.6441547054339287,0.3014290302482652,0.3175553687683327,0.2695797759469091,0.5626191896644182,0.2781381198094915,0.20048047580737602,0.6594206668013981,0.17219683261247898,0.289896554593346,0.6489488969569309,0.1502705241223435,0.3263465544160376,0.1527731077495349,0.17308116530552395,0.32679017481637623,0.17788859760096787,0.2789702638386956,0.020875515705614103,0.17895616280118326,0.6542644187210793,0.014036205261313214,0.3384775451765265
1636570942.053,0.2990241096238274,0.3160894723728955,0.32411606702559453,0.6143045706275763,0.16429600337275457,0.16330128466620508,0.3208852730255917,0.32331023770684797,0.2170577841926345,0.005000984859655999,0.16231047036399865,0.276510968438318,0.16542610466625424,0.03849282406220431,0.19125406409602397,0.18826852625960988,0.1821084016265318,0.21180183845250258,0.2967203421379745,0.6658127699597983,0.6196794642488113,0.6441547054339287,0.3014290302482652,0.3175553687683327,0.2695797759469091,0.5626191896644182,0.2781381198094915,0.20048047580737602,0.6594206668013981,0.17219683261247898,0.289896554593346,0.6489488969569309,0.1502705241223435,0.3263465544160376,0.1527731077495349,0.17308116530552395,0.32679017481637623,0.17788859760096787,0.2789702638386956,0.020875515705614103,0.17895616280118326,0.6542644187210793,0.014036205261313214,0.3384775451765265
1636570957.076,0.2999026114390868,0.31758284384058255,0.32455201920565246,0.6151492052433843,0.16515474337176655,0.16359341621206186,0.35035387213062197,0.3396998289570569,0.21804830405127407,0.00506174577114407,0.16248738844339228,0.2663847697716066,0.16619545571061858,0.03855893964467594,0.19226632393749038,0.1887839862704698,0.1788127999616317,0.20606037149985618,0.2968634181198243,0.704792150674464,0.6197706631465469,0.6443790549634456,0.30185798017084264,0.3171059653263417,0.2678378793539546,0.6317026051561659,0.27848847088801887,0.20150314881467207,0.6596639928976371,0.18185354459638292,0.29547944576802837,0.5732669627398689,0.1514138429288117,0.32752884248054703,0.14782119929546952,0.18137204652938602,0.3417696123877022,0.17882739146526505,0.280301436536937,0.02100118989975773,0.1793497130527874,0.65539356739268,0.013975960792635533,0.3379709521902141
1636570972.101,0.2999026114390868,0.31758284384058255,0.32455201920565246,0.6151492052433843,0.16515474337176655,0.16359341621206186,0.35035387213062197,0.3396998289570569,0.21804830405127407,0.00506174577114407,0.16248738844339228,0.2663847697716066,0.16619545571061858,0.03855893964467594,0.19226632393749038,0.1887839862704698,0.1788127999616317,0.20606037149985618,0.2968634181198243,0.704792150674464,0.6197706631465469,0.6443790549634456,0.30185798017084264,0.3171059653263417,0.2678378793539546,0.6317026051561659,0.27848847088801887,0.20150314881467207,0.6596639928976371,0.18185354459638292,0.29547944576802837,0.5732669627398689,0.1514138429288117,0.32752884248054703,0.14782119929546952,0.18137204652938602,0.3417696123877022,0.17882739146526505,0.280301436536937,0.02100118989975773,0.1793497130527874,0.65539356739268,0.013975960792635533,0.3379709521902141
1636570987.121,0.2992691063973796,0.31749907423712387,0.3245060632668999,0.6135263369629576,0.16358342209312565,0.1631340075645516,0.31978331377368946,0.3268493582871841,0.21839882729697835,0.004865169280603392,0.16214531924504,0.2777921503643114,0.16073644406512494,0.03665591556594944,0.19315274635431778,0.1901676367137937,0.17716653918582634,0.2143183806893268,0.29728704856289523,0.6866952777357677,0.6182676808098733,0.6448218651822255,0.3013817096087217,0.31672607724287094,0.2781173540491387,0.6298082319780183,0.27719323484890573,0.2007572635871909,0.6610914592594467,0.1774086619985349,0.29601208018309166,0.6070573794103987,0.15068764643051516,0.3268919972897706,0.1483931898346979,0.19078731452871722,0.34083239396115905,0.17748244680501313,0.2797228974744834,0.020873948398677795,0.17929938956931224,0.6553736758129065,0.01403031952825284,0.3393965834031084
1636571002.145,0.2992691063973796,0.31749907423712387,0.3245060632668999,0.6135263369629576,0.16358342209312565,0.1631340075645516,0.31978331377368946,0.3268493582871841,0.21839882729697835,0.004865169280603392,0.16214531924504,0.2777921503643114,0.16073644406512494,0.03665591556594944,0.19315274635431778,0.1901676367137937,0.17716653918582634,0.2143183806893268,0.29728704856289523,0.6866952777357677,0.6182676808098733,0.6448218651822255,0.3013817096087217,0.31672607724287094,0.2781173540491387,0.6298082319780183,0.27719323484890573,0.2007572635871909,0.6610914592594467,0.1774086619985349,0.29601208018309166,0.6070573794103987,0.15068764643051516,0.3268919972897706,0.1483931898346979,0.19078731452871722,0.34083239396115905,0.17748244680501313,0.2797228974744834,0.020873948398677795,0.17929938956931224,0.6553736758129065,0.01403031952825284,0.3393965834031084
1636571017.17,0.2985150853974658,0.31737179613992067,0.324161712642118,0.5876514031461597,0.1634114132153836,0.16414261804145253,0.3504557438069139,0.31644455111772407,0.22511518062591973,0.0048887250441990585,0.16125992673513206,0.27725483784714733,0.1650259520088661,0.036678124126405545,0.19340619867924666,0.1906813812635062,0.18216945517895267,0.21205163047484604,0.28952368274142454,0.690704654606503,0.6171381156384835,0.644536614175628,0.3009317818337254,0.3159341152463805,0.2601523620663756,0.6293231826278998,0.27735681593978656,0.20018714928763287,0.6610369256036307,0.18043285278245952,0.29080707509182796,0.6323144641895038,0.15046392759974458,0.32630745138964773,0.15200593052224348,0.17725464831518928,0.35118245294077477,0.17733004208493736,0.27913198748783474,0.020657184292404693,0.17861832678406236,0.6557154779446894,0.014018620730394218,0.3391834454801744
1636571032.187,0.2985150853974658,0.31737179613992067,0.324161712642118,0.5876514031461597,0.1634114132153836,0.16414261804145253,0.3504557438069139,0.31644455111772407,0.22511518062591973,0.0048887250441990585,0.16125992673513206,0.27725483784714733,0.1650259520088661,0.036678124126405545,0.19340619867924666,0.1906813812635062,0.18216945517895267,0.21205163047484604,0.28952368274142454,0.690704654606503,0.6171381156384835,0.644536614175628,0.3009317818337254,0.3159341152463805,0.2601523620663756,0.6293231826278998,0.27735681593978656,0.20018714928763287,0.6610369256036307,0.18043285278245952,0.29080707509182796,0.6323144641895038,0.15046392759974458,0.32630745138964773,0.15200593052224348,0.17725464831518928,0.35118245294077477,0.17733004208493736,0.27913198748783474,0.020657184292404693,0.17861832678406236,0.6557154779446894,0.014018620730394218,0.3391834454801744
1636571047.206,0.29849911049534095,0.31707251661177316,0.3238122776780645,0.5834772664136167,0.16307398506800927,0.16410042876756611,0.3035048221125096,0.32281684315895476,0.20569751562446212,0.004644094174100652,0.16065364506663848,0.27708026303954447,0.16551844362302506,0.0380555614699148,0.19462146562436294,0.19145903222187632,0.18578158158009123,0.21942651656214024,0.29627556022151935,0.7008203919032884,0.6153220611999586,0.6437897972657807,0.30020511982147546,0.3153699388751569,0.277837783109061,0.6280842736841747,0.27826603970692154,0.1882361436890427,0.6621696462463547,0.1726793417142033,0.2951845043337986,0.6498859236797335,0.15006261121256476,0.325826721415151,0.14668508395623814,0.17714436932000943,0.3520384319323082,0.1771958887244304,0.278341643633624,0.020733163119547898,0.17783720363992123,0.6563841228993887,0.014102536969441998,0.32291770311612833
