"Time","pod:frontend-w2-599b6846df-zzdhl_service:frontend_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-przdd_service:frontend_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-4p9zp_service:frontend_node:worker--4","pod:recommendationservice-w1-6855bd669b-g2b7q_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w4-656689488c-5vt22_service:currencyservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-7s7hr_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-b9mh5_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w1-76766bdfb6-rqj4t_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-snxnq_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w3-66565874fb-mznl4_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-6kl8t_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-86kxz_service:recommendationservice_node:worker--4","pod:cartservice-w1-6d5d8bb6bc-wdc92_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-n9gbk_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-5hwpd_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-l92pd_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-ltw1n_service:currencyservice_node:worker--4","pod:frontend-w3-777d8d5dcb-l9sph_service:frontend_node:worker--3.novalocal","pod:frontend-w1-6646bc856b-jdx96_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-5fdf77f88c-prfhz_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-z7t5v_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-7jghv_service:frontend_node:worker--2.novalocal","pod:frontend-w2-599b6846df-mxrpj_service:frontend_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-2jnzv_service:frontend_node:worker--4","pod:frontend-w4-8ddd87c7b-r8r2r_service:frontend_node:worker--4","pod:recommendationservice-w1-6855bd669b-chpk5_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-c8f68_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-jzmnx_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-mbtxf_service:currencyservice_node:worker--4","pod:frontend-w3-777d8d5dcb-hzxpn_service:frontend_node:worker--3.novalocal","pod:currencyservice-w2-cd78b8fd6-v9g5t_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-cd78b8fd6-vgxmx_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-4p6kb_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-mhjfm_service:productcatalogservice_node:worker--4","pod:currencyservice-w1-649d8c7669-q2q7b_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-6npg2_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-j66tk_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-bffq2_service:frontend_node:worker--3.novalocal"
1642122825.802,0.40200519787448014,0.4186115751840548,0.39478228261221093,0.21407214250530698,0.2473784661733931,0.3631179327267378,0.2225159635272213,0.43366232510112557,0.38376953637812894,0.3750448742163785,0.39804903012808385,0.1641113982816578,0.39591302668138256,0.3661248387413247,0.28381062820210695,0.27826066273848515,0.2438113424861449,0.42689851221927877,0.45339618288956285,0.014506106871752699,0.25282031970341146,0.3954471324422991,0.4040805707100538,0.1791406717138712,0.430467323283514,0.2224318089776011,0.35654833663530705,0.19184179751292163,0.24742166109755678,0.45339967660110936,0.25332668758438326,0.25108246045541616,0.17521700101728951,0.3545590462024071,0.30610805833924315,0.4009137013656545,0.28256307106693,0.4293758087679258
1642122840.864,0.4017552561496768,0.41861629430125025,0.373973171672655,0.22546650945494343,0.24701493960514787,0.3636653943844293,0.22668506874919309,0.4027032691212904,0.35974697427197233,0.3750388260054224,0.3976398919439158,0.15552706535173627,0.42476868598088247,0.37272604241316865,0.282830501073868,0.27865905456561546,0.2338930062587589,0.4266653906374859,0.45136816042207023,0.013986961506900493,0.25300542791465985,0.39573270029816054,0.404197115877629,0.17857912883070087,0.4318659798372769,0.2158317842060298,0.35704101842035124,0.191409806950274,0.24705811211887466,0.4534353956418946,0.2529639785295239,0.2517263289548369,0.1750330117525169,0.3540632386681224,0.32369242115307917,0.40002218436028636,0.2821753919631535,0.42979726555866254
1642122855.896,0.4017552561496768,0.41861629430125025,0.373973171672655,0.22546650945494343,0.24701493960514787,0.3636653943844293,0.22668506874919309,0.4027032691212904,0.35974697427197233,0.3750388260054224,0.3976398919439158,0.15552706535173627,0.42476868598088247,0.37272604241316865,0.282830501073868,0.27865905456561546,0.2338930062587589,0.4266653906374859,0.45136816042207023,0.013986961506900493,0.25300542791465985,0.39573270029816054,0.404197115877629,0.17857912883070087,0.4318659798372769,0.2158317842060298,0.35704101842035124,0.191409806950274,0.24705811211887466,0.4534353956418946,0.2529639785295239,0.2517263289548369,0.1750330117525169,0.3540632386681224,0.32369242115307917,0.40002218436028636,0.2821753919631535,0.42979726555866254
1642122871.082,0.40158637995571966,0.4198242099707449,0.3916366442866168,0.2241603470698731,0.24661653488520435,0.3897009835409692,0.21790184964225234,0.41930388071278657,0.38270490928860124,0.37558952765619735,0.39727430435922634,0.15546433823614098,0.425005081730952,0.3885234927022307,0.28306547169347673,0.2791009258128883,0.24344932734662666,0.4281188888490698,0.4511024950802824,0.015042263886347256,0.2530766281258414,0.39696352973747917,0.4036986073623739,0.1778036977821929,0.4218770620115505,0.23166385205527698,0.3580575728833381,0.19230522334456324,0.24657683387333412,0.451668025809136,0.2536616392757023,0.2521893486205399,0.17524014646238287,0.3359843302921958,0.29576143200834154,0.40126902187324215,0.2815164138725767,0.4312412941618524
1642122886.099,0.40158637995571966,0.4198242099707449,0.3916366442866168,0.2241603470698731,0.24661653488520435,0.3897009835409692,0.21790184964225234,0.41930388071278657,0.38270490928860124,0.37558952765619735,0.39727430435922634,0.15546433823614098,0.425005081730952,0.3885234927022307,0.28306547169347673,0.2791009258128883,0.24344932734662666,0.4281188888490698,0.4511024950802824,0.015042263886347256,0.2530766281258414,0.39696352973747917,0.4036986073623739,0.1778036977821929,0.4218770620115505,0.23166385205527698,0.3580575728833381,0.19230522334456324,0.24657683387333412,0.451668025809136,0.2536616392757023,0.2521893486205399,0.17524014646238287,0.3359843302921958,0.29576143200834154,0.40126902187324215,0.2815164138725767,0.4312412941618524
1642122901.161,0.4038910312022046,0.41812786170251715,0.38533856992568877,0.1953984062969405,0.24793229620999466,0.36219286874677736,0.22123537424587653,0.41772835425344046,0.3613598715119123,0.3741455156917437,0.39810857673837097,0.16278008748736603,0.384996491402262,0.3933602459886303,0.28176901987188524,0.27799684982482636,0.24410973572946426,0.42671955122986543,0.461836012712042,0.01436858035865581,0.253606124231819,0.39828861452827435,0.4045360541950545,0.17388904808571629,0.41167118929929286,0.22091672199317175,0.35805659472361623,0.1904813588893861,0.2464052084675083,0.44860369901216257,0.2534583568872514,0.2527969380142183,0.1753629955284275,0.34827155547922123,0.30316044940695064,0.4024420110129078,0.2803424882048967,0.4297997339227157
1642122916.179,0.4038910312022046,0.41812786170251715,0.38533856992568877,0.1953984062969405,0.24793229620999466,0.36219286874677736,0.22123537424587653,0.41772835425344046,0.3613598715119123,0.3741455156917437,0.39810857673837097,0.16278008748736603,0.384996491402262,0.3933602459886303,0.28176901987188524,0.27799684982482636,0.24410973572946426,0.42671955122986543,0.461836012712042,0.01436858035865581,0.253606124231819,0.39828861452827435,0.4045360541950545,0.17388904808571629,0.41167118929929286,0.22091672199317175,0.35805659472361623,0.1904813588893861,0.2464052084675083,0.44860369901216257,0.2534583568872514,0.2527969380142183,0.1753629955284275,0.34827155547922123,0.30316044940695064,0.4024420110129078,0.2803424882048967,0.4297997339227157
1642122931.195,0.40214686025601754,0.4161811166027104,0.3897816230012914,0.20119582074201464,0.24721985425290277,0.34085062723125,0.2114964774571387,0.4119413495782424,0.3631861203168793,0.3721670281107092,0.39708870969865323,0.1613278376414083,0.3952943802393201,0.3929641861170693,0.2785291095651207,0.27566175411089144,0.24374030974894065,0.4223301054376982,0.4288100064206239,0.01402862499795483,0.25382069527277534,0.397069792206444,0.403045527910167,0.17747684681114528,0.4256939984679283,0.23401575216417492,0.35617820252658844,0.18806736288886464,0.24579221100652565,0.44673650719587593,0.2528820555333008,0.2518479620150726,0.17396551214977085,0.35412999164929293,0.30459736355512157,0.40030355136555185,0.27765872758699833,0.42606525994320193
1642122946.21,0.40214686025601754,0.4161811166027104,0.3897816230012914,0.20119582074201464,0.24721985425290277,0.34085062723125,0.2114964774571387,0.4119413495782424,0.3631861203168793,0.3721670281107092,0.39708870969865323,0.1613278376414083,0.3952943802393201,0.3929641861170693,0.2785291095651207,0.27566175411089144,0.24374030974894065,0.4223301054376982,0.4288100064206239,0.01402862499795483,0.25382069527277534,0.397069792206444,0.403045527910167,0.17747684681114528,0.4256939984679283,0.23401575216417492,0.35617820252658844,0.18806736288886464,0.24579221100652565,0.44673650719587593,0.2528820555333008,0.2518479620150726,0.17396551214977085,0.35412999164929293,0.30459736355512157,0.40030355136555185,0.27765872758699833,0.42606525994320193
1642122961.224,0.40287784907656543,0.4175477146297628,0.38930527122688446,0.20547121530057544,0.24617830467518675,0.38303259710674675,0.22666018545544298,0.4187129064224233,0.36030797726923125,0.37190329310604847,0.3960130977871108,0.15643571787739624,0.42224146297732124,0.3891059475083432,0.27854980594420414,0.2761132082658456,0.2435285678053854,0.4224753056767709,0.4252682725979926,0.014168089578225688,0.25348138404132015,0.3989930436295788,0.40469710690487354,0.17695779525387403,0.41806255201321246,0.22086069719263304,0.3568924139123401,0.18945744436582307,0.235597694614001,0.4461580490360382,0.2530056230910033,0.2523446435596031,0.1750955258081398,0.35275931714615943,0.3213918251689622,0.4012539534892503,0.27651532351681946,0.42581193650459526
1642122976.26,0.40287784907656543,0.4175477146297628,0.38930527122688446,0.20547121530057544,0.24617830467518675,0.38303259710674675,0.22666018545544298,0.4187129064224233,0.36030797726923125,0.37190329310604847,0.3960130977871108,0.15643571787739624,0.42224146297732124,0.3891059475083432,0.27854980594420414,0.2761132082658456,0.2435285678053854,0.4224753056767709,0.4252682725979926,0.014168089578225688,0.25348138404132015,0.3989930436295788,0.40469710690487354,0.17695779525387403,0.41806255201321246,0.22086069719263304,0.3568924139123401,0.18945744436582307,0.235597694614001,0.4461580490360382,0.2530056230910033,0.2523446435596031,0.1750955258081398,0.35275931714615943,0.3213918251689622,0.4012539534892503,0.27651532351681946,0.42581193650459526
1642122991.284,0.40317869513938703,0.4139342757608645,0.38950014045055914,0.18703179928760605,0.24618011469641018,0.35778473072993694,0.2125167035902085,0.43042397044009023,0.35488765892934304,0.37001405106245744,0.39665001233790415,0.15567156437221868,0.4205264436739938,0.3683190813193168,0.2770157121668284,0.2750402260099405,0.24410604856027707,0.4208173247399911,0.4533859285534045,0.015105692818281223,0.2533002880467236,0.3992490343373078,0.40449827533261756,0.17699683841464933,0.41920400703934646,0.23370145769873135,0.356923485031894,0.18823329381546414,0.24523090800568326,0.44517021926814015,0.2515678684623146,0.252484673111503,0.17682073516999067,0.35373138665030923,0.29109339704200454,0.4028083319246257,0.273899914758731,0.42402973668945987
1642123006.31,0.40317869513938703,0.4139342757608645,0.38950014045055914,0.18703179928760605,0.24618011469641018,0.35778473072993694,0.2125167035902085,0.43042397044009023,0.35488765892934304,0.37001405106245744,0.39665001233790415,0.15567156437221868,0.4205264436739938,0.3683190813193168,0.2770157121668284,0.2750402260099405,0.24410604856027707,0.4208173247399911,0.4533859285534045,0.015105692818281223,0.2533002880467236,0.3992490343373078,0.40449827533261756,0.17699683841464933,0.41920400703934646,0.23370145769873135,0.356923485031894,0.18823329381546414,0.24523090800568326,0.44517021926814015,0.2515678684623146,0.252484673111503,0.17682073516999067,0.35373138665030923,0.29109339704200454,0.4028083319246257,0.273899914758731,0.42402973668945987
1642123021.342,0.399939192366939,0.41438191573131355,0.3522610918327479,0.20281163531865037,0.24553246340239157,0.38510128867433974,0.21967001755404306,0.43808006177129055,0.3753485668190677,0.36986626263516853,0.395849443515284,0.16076482197917458,0.4174158710260372,0.38073056082770457,0.2759732787806984,0.27613253360438744,0.24368229725934754,0.41930033596349314,0.43973676695927927,0.014747234562798573,0.25089923971617073,0.3975561362412858,0.4007331579486358,0.17684095317750287,0.42493484086881206,0.22253231041278465,0.353482618995798,0.187560826103084,0.24390171896199914,0.4435424340433797,0.25152321108012504,0.2506720571382497,0.17439327925477188,0.32766456400051247,0.3020604984743102,0.3984181552374964,0.2742460282162,0.4226592171896466
