"Time","pod:productcatalogservice-w1-8649bb655b-zpj7d_service:productcatalogservice_node:worker--1","pod:productcatalogservice-w4-5d9b8d854-7hbbn_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-r7t4m_service:frontend_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-t8l75_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-9hxps_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-v5vd5_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w1-8649bb655b-k6nch_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-q6x4w_service:recommendationservice_node:worker--1","pod:currencyservice-w4-649d8c7669-8nn57_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-pfrrb_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-tjzdj_service:currencyservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-5pgrd_service:frontend_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-gkkxj_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-xnf8x_service:currencyservice_node:worker--2.novalocal","pod:adservice-w1-754d7d8cd4-qcssk_service:adservice_node:worker--1","pod:cartservice-w1-856bd974f7-nqs4z_service:cartservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-2pm4x_service:recommendationservice_node:worker--1","pod:frontend-w4-6646bc856b-sc6lx_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-9bdpb_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-96hrw_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-6855bd669b-tlbmw_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-2r24q_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w1-8649bb655b-8nmd5_service:productcatalogservice_node:worker--1","pod:redis-cart-w1-6d65c886c7-g2jfn_service:redis-cart_node:worker--1","pod:frontend-w4-6646bc856b-q9dgk_service:frontend_node:worker--4.novalocal","pod:frontend-w3-599b6846df-r66tl_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w1-8597bb459d-rfhgg_service:recommendationservice_node:worker--1","pod:currencyservice-w2-6f8d8654c5-9zx2w_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w1-656689488c-5ls7b_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-wdft4_service:frontend_node:worker--1","pod:frontend-w4-6646bc856b-jxght_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-spk7w_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-wgh9l_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-66565874fb-cv58l_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-4bzl4_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-sv65s_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w3-56c4dd84bf-6ddqj_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-vf8jq_service:frontend_node:worker--2.novalocal"
1642107115.954,0.33042704746963236,0.36343712711972337,0.43060122507088694,0.4355689734951015,0.43525178594172775,0.4410706481333355,0.33010322807288656,0.1675960083737122,0.32877968466455454,0.3161969424362554,0.3043817875155859,0.42905659427400533,0.2865903847041051,0.2831844483468476,0.406774600764758,0.421322788255786,0.16925773499370278,0.4372377252141696,0.25855109383303926,0.4122845778714123,0.23641978865183888,0.25917345629246563,0.31087063050381103,0.03036880940303675,0.4507882826441967,0.43026275683753046,0.17109949182310905,0.28340975340427405,0.2515633920932653,0.20172762865376798,0.47214498742966227,0.2607767165069207,0.18317016328280095,0.36054387000105226,0.19988040682886554,0.48132406087199975,0.34211303692192996,0.44269291921504894
1642107130.996,0.33042704746963236,0.36343712711972337,0.43060122507088694,0.4355689734951015,0.43525178594172775,0.4410706481333355,0.33010322807288656,0.1675960083737122,0.32877968466455454,0.3161969424362554,0.3043817875155859,0.42905659427400533,0.2865903847041051,0.2831844483468476,0.406774600764758,0.421322788255786,0.16925773499370278,0.4372377252141696,0.25855109383303926,0.4122845778714123,0.23641978865183888,0.25917345629246563,0.31087063050381103,0.03036880940303675,0.4507882826441967,0.43026275683753046,0.17109949182310905,0.28340975340427405,0.2515633920932653,0.20172762865376798,0.47214498742966227,0.2607767165069207,0.18317016328280095,0.36054387000105226,0.19988040682886554,0.48132406087199975,0.34211303692192996,0.44269291921504894
1642107146.021,0.33146388627277185,0.38335935175399,0.43113897410550206,0.43457615348060347,0.43689959446368765,0.43868677506607534,0.3251409933177845,0.16836695215304437,0.3290323849969299,0.330717117566456,0.31394445463187604,0.4303730762319685,0.2847423005236794,0.28344989944417986,0.41984098647630885,0.4218694502838942,0.16985090625681848,0.44558743317844285,0.25899207913084166,0.41334971344769794,0.23750702756986977,0.2588708703497301,0.32680347428174067,0.03179978999794201,0.4768386229487799,0.4314444815602588,0.1713392533963419,0.282200736166601,0.24668411352179648,0.20280538739369122,0.4609065374181779,0.2602618620024147,0.1837413462639932,0.3614512984967122,0.19919215073504015,0.4829180481142384,0.34304899901094377,0.4410825946010858
1642107161.05,0.33146388627277185,0.38335935175399,0.43113897410550206,0.43457615348060347,0.43689959446368765,0.43868677506607534,0.3251409933177845,0.16836695215304437,0.3290323849969299,0.330717117566456,0.31394445463187604,0.4303730762319685,0.2847423005236794,0.28344989944417986,0.41984098647630885,0.4218694502838942,0.16985090625681848,0.44558743317844285,0.25899207913084166,0.41334971344769794,0.23750702756986977,0.2588708703497301,0.32680347428174067,0.03179978999794201,0.4768386229487799,0.4314444815602588,0.1713392533963419,0.282200736166601,0.24668411352179648,0.20280538739369122,0.4609065374181779,0.2602618620024147,0.1837413462639932,0.3614512984967122,0.19919215073504015,0.4829180481142384,0.34304899901094377,0.4410825946010858
1642107176.063,0.330917557284567,0.35402276026345586,0.4298748627507407,0.4329832025283874,0.43482918376564067,0.4388359908683111,0.33166268387860054,0.1685258339886206,0.313524164355161,0.31749243200762634,0.3097286117701547,0.42893950255833724,0.2851647365620846,0.28306101951924434,0.41733992074980664,0.40922113348629896,0.172134066784183,0.44885117280279563,0.25824410113018453,0.41132650100082235,0.2277505503404561,0.258134011969411,0.32743227476386977,0.03131295479794499,0.4768273895145245,0.42989710841379014,0.16496717074690356,0.28211226402941536,0.24481131431735595,0.20316105417717562,0.43745341898348683,0.25851106127730905,0.18165778856082207,0.36083830943368245,0.1992519694381541,0.45806153858701393,0.34147530557251626,0.4399513605038752
1642107191.082,0.330917557284567,0.35402276026345586,0.4298748627507407,0.4329832025283874,0.43482918376564067,0.4388359908683111,0.33166268387860054,0.1685258339886206,0.313524164355161,0.31749243200762634,0.3097286117701547,0.42893950255833724,0.2851647365620846,0.28306101951924434,0.41733992074980664,0.40922113348629896,0.172134066784183,0.44885117280279563,0.25824410113018453,0.41132650100082235,0.2277505503404561,0.258134011969411,0.32743227476386977,0.03131295479794499,0.4768273895145245,0.42989710841379014,0.16496717074690356,0.28211226402941536,0.24481131431735595,0.20316105417717562,0.43745341898348683,0.25851106127730905,0.18165778856082207,0.36083830943368245,0.1992519694381541,0.45806153858701393,0.34147530557251626,0.4399513605038752
1642107206.103,0.3319122910448776,0.36553225073848766,0.42922595329270413,0.4358092664274547,0.4365143343081975,0.4405488355994681,0.3313286301507134,0.1690222557928418,0.32141469869799827,0.31634169774812493,0.3013287107092643,0.4295726499866096,0.2865333213718235,0.28550086895406535,0.4184043194956041,0.40360486898211667,0.17285246429452822,0.43632048892523956,0.2594694433217155,0.41004333638545204,0.23365149175945737,0.2592297072728457,0.3276484131156931,0.031032431548463246,0.47596164451596434,0.43081855303178596,0.17364114924907226,0.28488337567624994,0.254684675004131,0.2033223890582025,0.450341040348556,0.2597786012577614,0.18194029399947098,0.3633383584475356,0.19949488796369136,0.46929901410936786,0.3415465265360231,0.4428545423124989
1642107221.12,0.3319122910448776,0.36553225073848766,0.42922595329270413,0.4358092664274547,0.4365143343081975,0.4405488355994681,0.3313286301507134,0.1690222557928418,0.32141469869799827,0.31634169774812493,0.3013287107092643,0.4295726499866096,0.2865333213718235,0.28550086895406535,0.4184043194956041,0.40360486898211667,0.17285246429452822,0.43632048892523956,0.2594694433217155,0.41004333638545204,0.23365149175945737,0.2592297072728457,0.3276484131156931,0.031032431548463246,0.47596164451596434,0.43081855303178596,0.17364114924907226,0.28488337567624994,0.254684675004131,0.2033223890582025,0.450341040348556,0.2597786012577614,0.18194029399947098,0.3633383584475356,0.19949488796369136,0.46929901410936786,0.3415465265360231,0.4428545423124989
1642107236.14,0.3336316778919074,0.3808077999329582,0.43123077501181023,0.4372656242244067,0.4381850907174287,0.44288189625940966,0.3334547207547094,0.17135225871921744,0.3068296364510719,0.3182959732171092,0.31394026131808755,0.43258053565763294,0.28790433197527876,0.2861579455946923,0.39634173729678235,0.4221050253804298,0.16883684954731384,0.4778192212877188,0.2598810451922756,0.41305078787546307,0.23861631069801192,0.2604544705091843,0.328590907614247,0.03130881954165316,0.4351134508012029,0.43208211836951377,0.15849233687748393,0.286524032197865,0.2561779188297048,0.2046179447925874,0.475273188766496,0.26063620267490234,0.18309646775803004,0.36383326162419016,0.20069030312379002,0.48179507801170857,0.34363973742243537,0.44393613731331
1642107251.157,0.3336316778919074,0.3808077999329582,0.43123077501181023,0.4372656242244067,0.4381850907174287,0.44288189625940966,0.3334547207547094,0.17135225871921744,0.3068296364510719,0.3182959732171092,0.31394026131808755,0.43258053565763294,0.28790433197527876,0.2861579455946923,0.39634173729678235,0.4221050253804298,0.16883684954731384,0.4778192212877188,0.2598810451922756,0.41305078787546307,0.23861631069801192,0.2604544705091843,0.328590907614247,0.03130881954165316,0.4351134508012029,0.43208211836951377,0.15849233687748393,0.286524032197865,0.2561779188297048,0.2046179447925874,0.475273188766496,0.26063620267490234,0.18309646775803004,0.36383326162419016,0.20069030312379002,0.48179507801170857,0.34363973742243537,0.44393613731331
1642107266.177,0.3125468150385798,0.3430450878521347,0.4323221099995249,0.4388928384061736,0.44115478602889846,0.44423120476773426,0.33440703725444637,0.1711465407278112,0.32910623602264194,0.32185557540681853,0.317037576119478,0.4329954464195838,0.2885370161692488,0.2870766784250077,0.4195868695326037,0.4229752235525954,0.17459599309190327,0.4466032348102449,0.26006192263337635,0.41342357734436247,0.2269691134550464,0.25982088031306505,0.3291355459363693,0.031098642005580348,0.44348276815050264,0.43208143940633176,0.17584081558485964,0.2871415650014893,0.25637142463311074,0.20503416223340837,0.47258761363815127,0.26142131678284636,0.183007566171968,0.3657353531271826,0.20100966931524655,0.4489199149906641,0.34451400125560544,0.44547434759754434
1642107281.191,0.3125468150385798,0.3430450878521347,0.4323221099995249,0.4388928384061736,0.44115478602889846,0.44423120476773426,0.33440703725444637,0.1711465407278112,0.32910623602264194,0.32185557540681853,0.317037576119478,0.4329954464195838,0.2885370161692488,0.2870766784250077,0.4195868695326037,0.4229752235525954,0.17459599309190327,0.4466032348102449,0.26006192263337635,0.41342357734436247,0.2269691134550464,0.25982088031306505,0.3291355459363693,0.031098642005580348,0.44348276815050264,0.43208143940633176,0.17584081558485964,0.2871415650014893,0.25637142463311074,0.20503416223340837,0.47258761363815127,0.26142131678284636,0.183007566171968,0.3657353531271826,0.20100966931524655,0.4489199149906641,0.34451400125560544,0.44547434759754434
1642107296.384,0.3337208254659926,0.361840339107252,0.4307189972062517,0.43718496063027396,0.4398379054757394,0.44254084307312114,0.33464021178192327,0.16625092863277702,0.3199719322786405,0.2831044246725,0.30227197347633394,0.4320512421571558,0.2874211100415752,0.2865807231788894,0.41890650615570746,0.4233578920439469,0.17417464896577917,0.4733827993490043,0.2596877772687549,0.41278070352663326,0.2372368841887184,0.2588853468138509,0.30719178788826307,0.031040568613348828,0.46764041413378776,0.43153156552022953,0.17544550506824785,0.2870519990733415,0.25653032870404935,0.20501699499592624,0.47239528273357007,0.26129657586241006,0.18269296433652166,0.36406157849659226,0.2003691205904403,0.4525535097028206,0.34351958480570655,0.4437305244403892
1642107311.425,0.3337208254659926,0.361840339107252,0.4307189972062517,0.43718496063027396,0.4398379054757394,0.44254084307312114,0.33464021178192327,0.16625092863277702,0.3199719322786405,0.2831044246725,0.30227197347633394,0.4320512421571558,0.2874211100415752,0.2865807231788894,0.41890650615570746,0.4233578920439469,0.17417464896577917,0.4733827993490043,0.2596877772687549,0.41278070352663326,0.2372368841887184,0.2588853468138509,0.30719178788826307,0.031040568613348828,0.46764041413378776,0.43153156552022953,0.17544550506824785,0.2870519990733415,0.25653032870404935,0.20501699499592624,0.47239528273357007,0.26129657586241006,0.18269296433652166,0.36406157849659226,0.2003691205904403,0.4525535097028206,0.34351958480570655,0.4437305244403892
