"Time","pod:adservice-w3-5c67ddfffc-rvj7c_service:adservice_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-dxl5t_service:cartservice_node:worker--4.novalocal","pod:redis-cart-w4-84485f8b85-6x52b_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w2-649d8c7669-6nprx_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-x5fdb_service:cartservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-lxsjd_service:frontend_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-n4qfk_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-qjzr8_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-p7kbh_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-jb89j_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-9np57_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-l687r_service:frontend_node:worker--1","pod:productcatalogservice-w3-56c4dd84bf-gh9jt_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-t8n44_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-gg9x6_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-z8q75_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-4rh4b_service:currencyservice_node:worker--1","pod:currencyservice-w1-656689488c-56ng6_service:currencyservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-kmfzr_service:productcatalogservice_node:worker--1","pod:frontend-w2-6646bc856b-vmjnc_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-nt75h_service:redis-cart_node:worker--2.novalocal","pod:redis-cart-w3-7c75d55f4d-nmvjl_service:redis-cart_node:worker--3.novalocal","pod:recommendationservice-w2-6855bd669b-ddpln_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-d8xj6_service:frontend_node:worker--1","pod:adservice-w2-76766bdfb6-hw36l_service:adservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-686qm_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-7gtl8_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-266tc_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-q69cz_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-jncqp_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-rvrmr_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w3-56c4dd84bf-vcv8x_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-v8g5d_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w2-6d5d8bb6bc-dc8k6_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-6849k_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w1-8597bb459d-hrlbk_service:recommendationservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-7sp6h_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-8nsl7_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-mbv46_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-rfjs5_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-f29rc_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-hm855_service:productcatalogservice_node:worker--4.novalocal"
1642043229.275,0.19668812463657415,0.2470622536661704,0.02424917638421376,0.4753448147453341,0.2250390458897009,0.769040334073401,0.31331000120847063,0.591973729434736,0.31917068047189323,0.18358334364679602,0.5975096653127219,0.5873993829328628,0.2583395320103481,0.14343768008746435,0.16044976090339752,0.16264974402628576,0.3124655878687524,0.3113220285827688,0.22938088956935948,0.7454249350668644,0.03001684963493978,0.014162440633920756,0.17377501672634033,0.5782068449180712,0.24498087349886272,0.3510119386749731,0.14227581891638225,0.23111652969650393,0.4082645781986004,0.2890715909148712,0.16166644235340158,0.2584198802949772,0.2844764409986377,0.2106312738145469,0.3239581859939594,0.13535987891262252,0.3127561945046229,0.1870668180754395,0.2593036190319008,0.14059708408566837,0.8183659373993581,0.28661348226602573
1642043244.301,0.1955209605898014,0.24257940007278306,0.02365227637145762,0.43830026581005826,0.22077535867922865,0.7679885146669074,0.3010066572323656,0.5910741774484352,0.31940998698068795,0.16601572308375,0.5971506339645339,0.5900151780995115,0.25793560946398125,0.14250592287782626,0.16150304504698162,0.1624118855598503,0.3122268562589817,0.31165954578468774,0.2296136506012896,0.7397017268699216,0.0326681492258499,0.015342727858705172,0.1851598639614305,0.5793851095023212,0.23412040727036953,0.3504621837476454,0.14245481674263347,0.23040302355638168,0.4078920390058431,0.2887417903097893,0.16079650820257912,0.2577445695244675,0.285701869406143,0.23871286219055418,0.3094462141519294,0.1348526661013158,0.307932844828621,0.18644278627857358,0.25935630509154034,0.13965035183984753,0.8199913923276302,0.2864898680266306
1642043259.335,0.1955209605898014,0.24257940007278306,0.02365227637145762,0.43830026581005826,0.22077535867922865,0.7679885146669074,0.3010066572323656,0.5910741774484352,0.31940998698068795,0.16601572308375,0.5971506339645339,0.5900151780995115,0.25793560946398125,0.14250592287782626,0.16150304504698162,0.1624118855598503,0.3122268562589817,0.31165954578468774,0.2296136506012896,0.7397017268699216,0.0326681492258499,0.015342727858705172,0.1851598639614305,0.5793851095023212,0.23412040727036953,0.3504621837476454,0.14245481674263347,0.23040302355638168,0.4078920390058431,0.2887417903097893,0.16079650820257912,0.2577445695244675,0.285701869406143,0.23871286219055418,0.3094462141519294,0.1348526661013158,0.307932844828621,0.18644278627857358,0.25935630509154034,0.13965035183984753,0.8199913923276302,0.2864898680266306
1642043274.358,0.1951459120825999,0.23714813204410232,0.023589373215192364,0.43771091607243895,0.21412775750054114,0.7688452212668189,0.3138721771334245,0.579604633930379,0.30334042140906203,0.18330098829900965,0.5974036577796601,0.5795993752944183,0.2570520090238987,0.1415355822287869,0.16084167516126605,0.16091779190065983,0.3049230091148407,0.3114095449329732,0.22956477939233352,0.7653736097541283,0.03149876596961079,0.016559400490010232,0.18572203428958362,0.5677602172460832,0.26286685555346695,0.35027429175293434,0.14203601511852046,0.22867105548689898,0.4055904172705111,0.28813699731453085,0.16178953490668835,0.25566976008288755,0.2842649988980008,0.23387604229217773,0.3227997592306935,0.12932072347281678,0.3009121851194918,0.1792512225943182,0.25801738160969084,0.1396033101056809,0.8209027720883565,0.28681725566529215
1642043289.384,0.1951459120825999,0.23714813204410232,0.023589373215192364,0.43771091607243895,0.21412775750054114,0.7688452212668189,0.3138721771334245,0.579604633930379,0.30334042140906203,0.18330098829900965,0.5974036577796601,0.5795993752944183,0.2570520090238987,0.1415355822287869,0.16084167516126605,0.16091779190065983,0.3049230091148407,0.3114095449329732,0.22956477939233352,0.7653736097541283,0.03149876596961079,0.016559400490010232,0.18572203428958362,0.5677602172460832,0.26286685555346695,0.35027429175293434,0.14203601511852046,0.22867105548689898,0.4055904172705111,0.28813699731453085,0.16178953490668835,0.25566976008288755,0.2842649988980008,0.23387604229217773,0.3227997592306935,0.12932072347281678,0.3009121851194918,0.1792512225943182,0.25801738160969084,0.1396033101056809,0.8209027720883565,0.28681725566529215
1642043304.413,0.19144884140087326,0.23776289091679464,0.02377269022183226,0.45270970174682773,0.21165159845639403,0.7678704610023233,0.3138796732020742,0.5930274061121493,0.30337384069026535,0.1757606551299931,0.5958028988775329,0.549004278218376,0.2564234763991311,0.14032551004013505,0.16032561187352176,0.16078404043363254,0.30483882899742504,0.30370681445065795,0.22875405525894396,0.7763953783490625,0.03152258821652983,0.016332237750599853,0.17794531865116578,0.5805329094687607,0.23870089085478935,0.34813055306741714,0.14010832721244643,0.22673216276013325,0.4056630718370949,0.2885069262969391,0.16074037090487708,0.25472817233050926,0.28501689426362664,0.2493599890227702,0.31439558895481934,0.13384256976686434,0.32427668659398134,0.17937511205621215,0.2569285608562014,0.13914668811943137,0.8223502126933235,0.28646768601112027
1642043319.446,0.19144884140087326,0.23776289091679464,0.02377269022183226,0.45270970174682773,0.21165159845639403,0.7678704610023233,0.3138796732020742,0.5930274061121493,0.30337384069026535,0.1757606551299931,0.5958028988775329,0.549004278218376,0.2564234763991311,0.14032551004013505,0.16032561187352176,0.16078404043363254,0.30483882899742504,0.30370681445065795,0.22875405525894396,0.7763953783490625,0.03152258821652983,0.016332237750599853,0.17794531865116578,0.5805329094687607,0.23870089085478935,0.34813055306741714,0.14010832721244643,0.22673216276013325,0.4056630718370949,0.2885069262969391,0.16074037090487708,0.25472817233050926,0.28501689426362664,0.2493599890227702,0.31439558895481934,0.13384256976686434,0.32427668659398134,0.17937511205621215,0.2569285608562014,0.13914668811943137,0.8223502126933235,0.28646768601112027
1642043334.482,0.19004371068683892,0.2373331541842174,0.02368863915382732,0.45569001096384587,0.20949985249531655,0.767843961108567,0.30531022107718553,0.5910102327655755,0.3254232639631067,0.18852969679863643,0.5589782264505003,0.5508062157844532,0.25511917389898014,0.13916754701825185,0.16027644005650055,0.16014057656687458,0.31267232957233065,0.30013683822519216,0.22523584133014274,0.821492101267136,0.02973525143011517,0.016573901309357517,0.16962058454773318,0.5495291469532645,0.22918188422420244,0.34756821233438245,0.13951726831487435,0.22619596519856572,0.40461197827885187,0.2882442469893314,0.16208892351379023,0.25348440534047095,0.2856653617933578,0.22785307408405148,0.3251160336971812,0.13456137682183347,0.32281693825016516,0.1800963522130733,0.2551516873548447,0.13836493346327305,0.8233127679385635,0.2859839793578076
1642043349.513,0.19004371068683892,0.2373331541842174,0.02368863915382732,0.45569001096384587,0.20949985249531655,0.767843961108567,0.30531022107718553,0.5910102327655755,0.3254232639631067,0.18852969679863643,0.5589782264505003,0.5508062157844532,0.25511917389898014,0.13916754701825185,0.16027644005650055,0.16014057656687458,0.31267232957233065,0.30013683822519216,0.22523584133014274,0.821492101267136,0.02973525143011517,0.016573901309357517,0.16962058454773318,0.5495291469532645,0.22918188422420244,0.34756821233438245,0.13951726831487435,0.22619596519856572,0.40461197827885187,0.2882442469893314,0.16208892351379023,0.25348440534047095,0.2856653617933578,0.22785307408405148,0.3251160336971812,0.13456137682183347,0.32281693825016516,0.1800963522130733,0.2551516873548447,0.13836493346327305,0.8233127679385635,0.2859839793578076
1642043364.539,0.19019504393449987,0.23764234826591674,0.023768722150333772,0.4372052492032521,0.20903824646116256,0.7681749315800778,0.3136190537108582,0.5896984076977099,0.3210861874506816,0.17792826667051415,0.5851110576275426,0.5816069291154783,0.2553868613526271,0.13934033030065024,0.16029256920434218,0.1598117241254143,0.30418656759755136,0.3115352378921001,0.22802541168553891,0.7557701752061146,0.03015037877419017,0.01659843348680279,0.18518896126970533,0.5699691267452899,0.24164240261777906,0.34829611313847386,0.1386962327866583,0.22494622395250258,0.40372483722632313,0.28685339696559986,0.1614951119619353,0.2542410725155108,0.28549370983347094,0.23661126015910994,0.31533211527543714,0.1349435819126053,0.3274748451581051,0.18925196538329106,0.2554122983869034,0.13805724844409373,0.8227183093669703,0.28493826670076594
1642043379.567,0.19019504393449987,0.23764234826591674,0.023768722150333772,0.4372052492032521,0.20903824646116256,0.7681749315800778,0.3136190537108582,0.5896984076977099,0.3210861874506816,0.17792826667051415,0.5851110576275426,0.5816069291154783,0.2553868613526271,0.13934033030065024,0.16029256920434218,0.1598117241254143,0.30418656759755136,0.3115352378921001,0.22802541168553891,0.7557701752061146,0.03015037877419017,0.01659843348680279,0.18518896126970533,0.5699691267452899,0.24164240261777906,0.34829611313847386,0.1386962327866583,0.22494622395250258,0.40372483722632313,0.28685339696559986,0.1614951119619353,0.2542410725155108,0.28549370983347094,0.23661126015910994,0.31533211527543714,0.1349435819126053,0.3274748451581051,0.18925196538329106,0.2554122983869034,0.13805724844409373,0.8227183093669703,0.28493826670076594
1642043394.601,0.18941974678552664,0.23757532683795834,0.023902292646893107,0.45090627987530174,0.20900477066515463,0.7684190077057405,0.31406139878590267,0.5798463934918541,0.3259953753094434,0.17438160356298216,0.5962630646220094,0.5750633351340748,0.2557350474750808,0.1389203506776333,0.1591925236283756,0.15804719125498784,0.31231304510981395,0.31101980580740185,0.22755417964798796,0.7945838385376707,0.0311060486574698,0.01661888893018948,0.1851296803207405,0.5808508615394803,0.24948183681765632,0.34873711922851663,0.13924664748191476,0.222441517680185,0.4019503624790621,0.2858532753432585,0.16026840283987231,0.25408097142502983,0.2848245353771588,0.24469920573881393,0.3314155714055561,0.1344302565394169,0.29889401955459904,0.1816259773903843,0.2545793738983239,0.13819596503942827,0.8225164000220386,0.2839866346114407
1642043409.632,0.18941974678552664,0.23757532683795834,0.023902292646893107,0.45090627987530174,0.20900477066515463,0.7684190077057405,0.31406139878590267,0.5798463934918541,0.3259953753094434,0.17438160356298216,0.5962630646220094,0.5750633351340748,0.2557350474750808,0.1389203506776333,0.1591925236283756,0.15804719125498784,0.31231304510981395,0.31101980580740185,0.22755417964798796,0.7945838385376707,0.0311060486574698,0.01661888893018948,0.1851296803207405,0.5808508615394803,0.24948183681765632,0.34873711922851663,0.13924664748191476,0.222441517680185,0.4019503624790621,0.2858532753432585,0.16026840283987231,0.25408097142502983,0.2848245353771588,0.24469920573881393,0.3314155714055561,0.1344302565394169,0.29889401955459904,0.1816259773903843,0.2545793738983239,0.13819596503942827,0.8225164000220386,0.2839866346114407
1642043424.665,0.1893906676551696,0.23752704005057695,0.023908096521177976,0.4731946364112588,0.2090499519359421,0.767726978753006,0.31392492775907554,0.5875355984026922,0.30336031370161765,0.1760379272113305,0.5957859096326552,0.58055380620504,0.2560045374575947,0.13875659368743987,0.15868175544869154,0.1591189483988606,0.3112419302321776,0.2878127797077883,0.2276114306352602,0.8185867489692538,0.029667628556943916,0.016712482840764372,0.17732800463415677,0.5706992894681937,0.2475516992423199,0.3499770278387302,0.13968623860014084,0.22225377181479689,0.4013144427198543,0.2854356059817811,0.16020871771314638,0.2545117646770244,0.2852704690230752,0.23857634010951737,0.33170022595885135,0.13490096558629816,0.3219266065189567,0.1749227626500838,0.25573511455797565,0.13867791164059268,0.8199911251829507,0.2844900172665292
