"Time","pod:productcatalogservice-w3-56c4dd84bf-5zfrd_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-2psl5_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w4-84485f8b85-7rzc4_service:redis-cart_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-vf78k_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-6zltx_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-mlld4_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-8jkrv_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-ck68j_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-ltjv2_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-qbs9l_service:currencyservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-sbx4g_service:recommendationservice_node:worker--1","pod:currencyservice-w2-649d8c7669-blkl5_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-2vh4r_service:frontend_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-2bmt2_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-pglzb_service:frontend_node:worker--1","pod:productcatalogservice-w1-8649bb655b-glhqj_service:productcatalogservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-j746d_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-m5pzx_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-bhzmc_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-f8ptr_service:adservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-gxmzq_service:currencyservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-cxllr_service:redis-cart_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-bzd9j_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-dp2vk_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-zfjm9_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-57jch_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w4-9f97cf96-mm9m6_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-z764d_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-pfsxm_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-z57hb_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-v7hkg_service:frontend_node:worker--1","pod:recommendationservice-w2-6855bd669b-v4dk2_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-n9qmb_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-ft72f_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-p2x85_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-px6w7_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-fh9l2_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-h9cc7_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-7cgx5_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-977gp_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-ksd2t_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-ghdrd_service:currencyservice_node:worker--1"
1642041914.5,0.2561429076310564,0.14158137373899843,0.039933943505580057,0.2526614425759933,0.1811917853096745,0.19114270250437443,0.21946390380563002,0.25566108714301783,0.81869646990298,0.3034439850372478,0.1295942623886172,0.45938159778293125,0.7004248650349321,0.5678935181572563,0.5837308988676914,0.22669435899532753,0.2711012634411931,0.3038362744227913,0.004124776635511563,0.1998708595416499,0.34686220600610396,0.019404387525005243,0.28348044354332613,0.158367720040057,0.5910361818375912,0.2861540881820665,0.22783153795853156,0.2846441801922844,0.15614832100548448,0.3069229032007665,0.5865651012612969,0.17286233971093212,0.25363215004467504,0.14224241902226062,0.13998000979824304,0.19849305629689917,0.4002857579049327,0.28232240455552426,0.32395950911431515,0.8021065849018031,0.15843093789343948,0.3085784781612814
1642041929.516,0.2559832668180213,0.14137618744624603,0.04007516127026361,0.2560295071089012,0.1895755751301989,0.1831570213683063,0.22017710183791328,0.2558981900187744,0.8184941926495701,0.3102840427724354,0.1293672825575986,0.47046327457699144,0.6791198886705747,0.5965813933122781,0.5954601848316028,0.2114279154708311,0.2625512989828978,0.3119000951231501,0.003873099924352541,0.199488795696204,0.3475637635786869,0.019600063738738804,0.2848963342163522,0.15909482545907722,0.5523820588414737,0.3246372496439821,0.22775949682738222,0.2858971241969014,0.15724970967308924,0.29589664679931327,0.587211795177904,0.1735171595830771,0.25445237407096755,0.14174361494227916,0.14017187469731812,0.2002885224936113,0.4019896370899202,0.2827136373909792,0.3234618547237078,0.8014997253666929,0.1578376683337038,0.3003640567157233
1642041944.531,0.2559832668180213,0.14137618744624603,0.04007516127026361,0.2560295071089012,0.1895755751301989,0.1831570213683063,0.22017710183791328,0.2558981900187744,0.8184941926495701,0.3102840427724354,0.1293672825575986,0.47046327457699144,0.6791198886705747,0.5965813933122781,0.5954601848316028,0.2114279154708311,0.2625512989828978,0.3119000951231501,0.003873099924352541,0.199488795696204,0.3475637635786869,0.019600063738738804,0.2848963342163522,0.15909482545907722,0.5523820588414737,0.3246372496439821,0.22775949682738222,0.2858971241969014,0.15724970967308924,0.29589664679931327,0.587211795177904,0.1735171595830771,0.25445237407096755,0.14174361494227916,0.14017187469731812,0.2002885224936113,0.4019896370899202,0.2827136373909792,0.3234618547237078,0.8014997253666929,0.1578376683337038,0.3003640567157233
1642041959.588,0.25534166518594614,0.14050565293044506,0.040022742974765255,0.2501388543911322,0.18295904357857012,0.18638215416551523,0.2197692721230641,0.2559373824897593,0.8198442505605106,0.3112793485817279,0.13252415853179086,0.44848399973694597,0.7459879612044762,0.5933528739508888,0.5972441285520076,0.2262864330095711,0.25781171243349754,0.32661539450420785,0.0038761545585259687,0.19815718442941338,0.34662722210487545,0.019464860035686253,0.28535229914795723,0.15885068963777338,0.5878802243996979,0.28928407488137864,0.22690060606821832,0.28578887036863276,0.157098193063802,0.2839785200405632,0.5746471989588563,0.1765879222356318,0.2547483067374055,0.1421339024651583,0.13960728586299365,0.20131420632121028,0.4026640424266018,0.28332471717450836,0.30614974593028876,0.8008920291382122,0.15647261008323904,0.2998439242175564
1642041974.607,0.25534166518594614,0.14050565293044506,0.040022742974765255,0.2501388543911322,0.18295904357857012,0.18638215416551523,0.2197692721230641,0.2559373824897593,0.8198442505605106,0.3112793485817279,0.13252415853179086,0.44848399973694597,0.7459879612044762,0.5933528739508888,0.5972441285520076,0.2262864330095711,0.25781171243349754,0.32661539450420785,0.0038761545585259687,0.19815718442941338,0.34662722210487545,0.019464860035686253,0.28535229914795723,0.15885068963777338,0.5878802243996979,0.28928407488137864,0.22690060606821832,0.28578887036863276,0.157098193063802,0.2839785200405632,0.5746471989588563,0.1765879222356318,0.2547483067374055,0.1421339024651583,0.13960728586299365,0.20131420632121028,0.4026640424266018,0.28332471717450836,0.30614974593028876,0.8008920291382122,0.15647261008323904,0.2998439242175564
1642041989.625,0.255356413300487,0.1403629884785394,0.040524566441935334,0.2576275126928262,0.18013920439010697,0.18580453501312727,0.22056864135154092,0.25574135551534727,0.8200246046828086,0.31053141572276577,0.13191980535801967,0.46132508192121746,0.6924757166799393,0.5941059452430728,0.5977620351892844,0.22646675371441952,0.25148863505833685,0.3246087352910304,0.0037343892980941165,0.19656618060556172,0.3463652731634249,0.019332828052662263,0.28567473599117627,0.1597157915272851,0.5875664955402694,0.306407679220872,0.226922930978895,0.28675902150466903,0.1582805170117597,0.30740555165903105,0.5902927155150315,0.1861681610613248,0.25457025561001345,0.1409727814240577,0.13957696226639474,0.20213462466605336,0.4042794520926971,0.28339125298162665,0.3245908206043384,0.8012063765426878,0.15696812942906718,0.2949502206745269
1642042004.641,0.255356413300487,0.1403629884785394,0.040524566441935334,0.2576275126928262,0.18013920439010697,0.18580453501312727,0.22056864135154092,0.25574135551534727,0.8200246046828086,0.31053141572276577,0.13191980535801967,0.46132508192121746,0.6924757166799393,0.5941059452430728,0.5977620351892844,0.22646675371441952,0.25148863505833685,0.3246087352910304,0.0037343892980941165,0.19656618060556172,0.3463652731634249,0.019332828052662263,0.28567473599117627,0.1597157915272851,0.5875664955402694,0.306407679220872,0.226922930978895,0.28675902150466903,0.1582805170117597,0.30740555165903105,0.5902927155150315,0.1861681610613248,0.25457025561001345,0.1409727814240577,0.13957696226639474,0.20213462466605336,0.4042794520926971,0.28339125298162665,0.3245908206043384,0.8012063765426878,0.15696812942906718,0.2949502206745269
1642042019.67,0.2563713701374935,0.141383191978056,0.040642338815812064,0.2491717001851662,0.1838514146377237,0.18424176343650364,0.22304875082059705,0.256292856545052,0.8191732988963216,0.3105132339343352,0.1320209901153713,0.45060556303790245,0.7139959563943891,0.5928501761737766,0.5607095603394809,0.21990613972357548,0.24863943732523286,0.3107845194633715,0.0037982812549367693,0.1961796254743548,0.34650969204584986,0.0195636366405499,0.2855887418824935,0.1594073433210796,0.5878937784817109,0.31366473576156967,0.22644066810999425,0.2871145758563422,0.1587074807084722,0.30789110342267745,0.5910674246955752,0.19133332993076127,0.25525882012229684,0.14055726788215345,0.13945299879233283,0.204197957225072,0.40564874062466005,0.28366041813220205,0.29492851438584966,0.8021955774857399,0.15791382262530906,0.2899097111134223
1642042034.686,0.2563713701374935,0.141383191978056,0.040642338815812064,0.2491717001851662,0.1838514146377237,0.18424176343650364,0.22304875082059705,0.256292856545052,0.8191732988963216,0.3105132339343352,0.1320209901153713,0.45060556303790245,0.7139959563943891,0.5928501761737766,0.5607095603394809,0.21990613972357548,0.24863943732523286,0.3107845194633715,0.0037982812549367693,0.1961796254743548,0.34650969204584986,0.0195636366405499,0.2855887418824935,0.1594073433210796,0.5878937784817109,0.31366473576156967,0.22644066810999425,0.2871145758563422,0.1587074807084722,0.30789110342267745,0.5910674246955752,0.19133332993076127,0.25525882012229684,0.14055726788215345,0.13945299879233283,0.204197957225072,0.40564874062466005,0.28366041813220205,0.29492851438584966,0.8021955774857399,0.15791382262530906,0.2899097111134223
1642042049.702,0.2564476458597518,0.1419798739123071,0.040598164553209096,0.25672486615874,0.1831884594791519,0.19257390010378928,0.22105097552213004,0.2559288711963613,0.8203581091778707,0.31061368246666266,0.13152705335089693,0.45869348706873925,0.7140863774897949,0.590844108019775,0.5962666024945574,0.22738690018121133,0.259275489744629,0.3050634290337568,0.003930341783956101,0.19586612630749933,0.3463728578808696,0.020073763892528643,0.28550166075913863,0.161048522782323,0.5873254026027127,0.3046372100944653,0.22721904003728782,0.2880540864439075,0.1600792703345833,0.307964510184751,0.5657985081531097,0.18685685822661066,0.25658772037298905,0.1414007084947962,0.1398854732456168,0.22016834518119574,0.40614302045556505,0.28389572348997294,0.3074992664015549,0.8041797280527221,0.15761904178084812,0.3103087543406147
1642042064.722,0.2564476458597518,0.1419798739123071,0.040598164553209096,0.25672486615874,0.1831884594791519,0.19257390010378928,0.22105097552213004,0.2559288711963613,0.8203581091778707,0.31061368246666266,0.13152705335089693,0.45869348706873925,0.7140863774897949,0.590844108019775,0.5962666024945574,0.22738690018121133,0.259275489744629,0.3050634290337568,0.003930341783956101,0.19586612630749933,0.3463728578808696,0.020073763892528643,0.28550166075913863,0.161048522782323,0.5873254026027127,0.3046372100944653,0.22721904003728782,0.2880540864439075,0.1600792703345833,0.307964510184751,0.5657985081531097,0.18685685822661066,0.25658772037298905,0.1414007084947962,0.1398854732456168,0.22016834518119574,0.40614302045556505,0.28389572348997294,0.3074992664015549,0.8041797280527221,0.15761904178084812,0.3103087543406147
1642042079.744,0.2566124721868506,0.14203357451555884,0.04073949659559717,0.268579366404171,0.1819292594553725,0.18322062419296828,0.21829783046132922,0.25570798912163184,0.8202838574732455,0.3111700992411329,0.13036514546026745,0.4462566968583581,0.771659877591262,0.5925435664874127,0.5629363600992431,0.2167376374164266,0.2563127203149225,0.30377407689852987,0.003927257801590827,0.19408643163781714,0.3458751777677595,0.020943343034304375,0.2854309284861702,0.16098677188573363,0.5867871801869962,0.3318250889352682,0.22654219792870678,0.28864770651905675,0.1591887168669252,0.2885201829260283,0.592315112781441,0.18750602620739742,0.2559298036982583,0.14118746184987885,0.14006917003243102,0.2253042655951178,0.40661697350536524,0.28417041889985134,0.309744584915003,0.8047449004545841,0.15786749168463288,0.2999605216500022
1642042094.765,0.2566124721868506,0.14203357451555884,0.04073949659559717,0.268579366404171,0.1819292594553725,0.18322062419296828,0.21829783046132922,0.25570798912163184,0.8202838574732455,0.3111700992411329,0.13036514546026745,0.4462566968583581,0.771659877591262,0.5925435664874127,0.5629363600992431,0.2167376374164266,0.2563127203149225,0.30377407689852987,0.003927257801590827,0.19408643163781714,0.3458751777677595,0.020943343034304375,0.2854309284861702,0.16098677188573363,0.5867871801869962,0.3318250889352682,0.22654219792870678,0.28864770651905675,0.1591887168669252,0.2885201829260283,0.592315112781441,0.18750602620739742,0.2559298036982583,0.14118746184987885,0.14006917003243102,0.2253042655951178,0.40661697350536524,0.28417041889985134,0.309744584915003,0.8047449004545841,0.15786749168463288,0.2999605216500022
1642042109.782,0.257477534350614,0.14207303793629894,0.04078923490253038,0.2676221844834667,0.18149099302558352,0.18305625977645007,0.215226842162839,0.25603953927035256,0.818203935904362,0.3110004072662794,0.13047597410894782,0.46009523349050924,0.7268779468080877,0.5934869076937634,0.5949271121313948,0.2270850565408047,0.24129463517966215,0.3236614183886647,0.0038024260102002246,0.19538153389467733,0.34703705475052166,0.021932965274045105,0.2847667027180326,0.16131501605878623,0.5875828787991724,0.2855234985725998,0.22703845804205275,0.28814830010651626,0.16110103465769166,0.30879375797597786,0.5921558075144108,0.17985877002038853,0.25709395783754174,0.14175895722019638,0.1411957313859355,0.23971673386856515,0.40620966110216594,0.2840131673829025,0.3057804847477278,0.8073882818452263,0.16003350129612126,0.2857857960590344
