"Time","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-57nxx_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-gzpgv_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-xn8ns_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-772hs_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-79dpj_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-vzxlf_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-4nss8_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-b42nt_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-vkswx_service:recommendationservice_node:worker--3","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-vvc8t_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-nvzck_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-6psst_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-5cqbw_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:frontend-w4-6646bc856b-sggrc_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-hcbvk_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-2jjr9_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-5vjwk_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-j8zkc_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-7sj5q_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-fzhzn_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-xn7bs_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-gscz2_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-7l2rw_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-mz8xg_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-djhpf_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:currencyservice-w4-649d8c7669-2m7ht_service:currencyservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-nhnpx_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-svhrc_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-m85d9_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-tpjww_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-sw925_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-shwfn_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal"
1636078610.956,0.1697090357992576,0.6391287970774405,0.2422691836028996,0.03513388584543424,0.17869019796780272,0.2730935051337676,0.34828630046949316,0.3494752084910616,0.6568075546522113,0.24685342841060062,0.24769352890862284,0.13423578171150852,0.1431475146486736,0.3409577865541807,0.6241642671041313,0.24013402839506415,0.12477422504664241,0.1590373675688293,0.6697770309320947,0.29535961419819734,0.033423804284685624,0.3414964068161461,0.3943366101860179,0.009135060424333059,0.39356025892207686,0.3947976046514884,0.12521162519907106,0.1710170951858132,0.2778085659878249,0.1614685659781247,0.6788547097623133,0.685636192834101,0.14777777934467845,0.15104097724725013,0.4108854103326205,0.629857386633762,0.004749674901758066,0.6959065139529188,0.27188100153565276,0.15245286662791638,0.1825333935412914,0.1697488163727607,0.12429556852543844,0.2006831046496523
1636078625.978,0.17102777972838729,0.6425480302578427,0.24280682755748773,0.03509643909533908,0.1786489338085944,0.27302116553319783,0.3388902888834302,0.35051493870155037,0.6469016896296859,0.24701029809560188,0.23140285480989808,0.13477267235810286,0.14437660449007772,0.3430589288416517,0.6285019421565817,0.24164121463174287,0.12586761418354317,0.1813134442618516,0.6815278302310084,0.28569919599844823,0.02937782782551827,0.34318107893811844,0.39456901720168047,0.01040872998941689,0.3932914724693772,0.3948236184618788,0.13040337343819852,0.1748419076483391,0.2643338665927916,0.16145809551549006,0.679269286061815,0.6850721248404718,0.14860771562151187,0.1513190243835561,0.41563770620311313,0.6515403798207371,0.0050544280319035195,0.6544931167533492,0.2719146151225636,0.15173542270634233,0.18533002832025833,0.16874565678474587,0.12623194106307298,0.20077914712046716
1636078641.005,0.17102777972838729,0.6425480302578427,0.24280682755748773,0.03509643909533908,0.1786489338085944,0.27302116553319783,0.3388902888834302,0.35051493870155037,0.6469016896296859,0.24701029809560188,0.23140285480989808,0.13477267235810286,0.14437660449007772,0.3430589288416517,0.6285019421565817,0.24164121463174287,0.12586761418354317,0.1813134442618516,0.6815278302310084,0.28569919599844823,0.02937782782551827,0.34318107893811844,0.39456901720168047,0.01040872998941689,0.3932914724693772,0.3948236184618788,0.13040337343819852,0.1748419076483391,0.2643338665927916,0.16145809551549006,0.679269286061815,0.6850721248404718,0.14860771562151187,0.1513190243835561,0.41563770620311313,0.6515403798207371,0.0050544280319035195,0.6544931167533492,0.2719146151225636,0.15173542270634233,0.18533002832025833,0.16874565678474587,0.12623194106307298,0.20077914712046716
1636078656.028,0.1711403943312772,0.6426047137795441,0.2438172557525145,0.035076406478901104,0.1778389774605269,0.27370956671877245,0.35038298110799204,0.35171186111426245,0.6595826595546703,0.24235587072692977,0.24747395393805327,0.13408110783270907,0.144422704039313,0.3448416917758653,0.6315907473550416,0.24261478549767485,0.1273426887253003,0.17146063718001525,0.6790134630212474,0.2924891685752422,0.029594697106338715,0.3449818425531931,0.39460509493907786,0.011464346628860811,0.4266451744534838,0.39445783140843604,0.12988916144824536,0.18307820260004887,0.27593027700953837,0.15685979048760676,0.6820771244602498,0.6858243375081964,0.14864654308228403,0.15096793830521446,0.4084661295364993,0.662544239399381,0.004883656284565713,0.6601438158020393,0.272845185836081,0.15298930690780305,0.16682287876758223,0.15710295808630892,0.1268054540057433,0.20114611409792088
1636078671.051,0.1711403943312772,0.6426047137795441,0.2438172557525145,0.035076406478901104,0.1778389774605269,0.27370956671877245,0.35038298110799204,0.35171186111426245,0.6595826595546703,0.24235587072692977,0.24747395393805327,0.13408110783270907,0.144422704039313,0.3448416917758653,0.6315907473550416,0.24261478549767485,0.1273426887253003,0.17146063718001525,0.6790134630212474,0.2924891685752422,0.029594697106338715,0.3449818425531931,0.39460509493907786,0.011464346628860811,0.4266451744534838,0.39445783140843604,0.12988916144824536,0.18307820260004887,0.27593027700953837,0.15685979048760676,0.6820771244602498,0.6858243375081964,0.14864654308228403,0.15096793830521446,0.4084661295364993,0.662544239399381,0.004883656284565713,0.6601438158020393,0.272845185836081,0.15298930690780305,0.16682287876758223,0.15710295808630892,0.1268054540057433,0.20114611409792088
1636078686.075,0.17160445424065088,0.6416599082314041,0.2435409453429917,0.03499317774557105,0.17769142114514097,0.27437226435628903,0.35126167358145843,0.35134562056344965,0.6309790073832644,0.2481499838573717,0.24776819058961458,0.13378166557436716,0.14565596361695543,0.34546426637240774,0.6313231037533895,0.24274071196727476,0.12811834162703517,0.17611769616333728,0.6343946036773731,0.2808289540287165,0.026183905710841636,0.34533250405858507,0.3962701930236344,0.012584021963980278,0.399886689085845,0.39527502879186704,0.13084389598505497,0.18100460758897752,0.27576209891898174,0.16100485408830395,0.6818546133867669,0.6845726701765427,0.14891985203141556,0.15195136726621397,0.41237301608348464,0.6501420127417005,0.005070604151849312,0.6703822640842187,0.2736297228861613,0.1535056481747631,0.1729989314032457,0.16984257444781764,0.12675708033241315,0.20167309648006404
1636078701.096,0.17160445424065088,0.6416599082314041,0.2435409453429917,0.03499317774557105,0.17769142114514097,0.27437226435628903,0.35126167358145843,0.35134562056344965,0.6309790073832644,0.2481499838573717,0.24776819058961458,0.13378166557436716,0.14565596361695543,0.34546426637240774,0.6313231037533895,0.24274071196727476,0.12811834162703517,0.17611769616333728,0.6343946036773731,0.2808289540287165,0.026183905710841636,0.34533250405858507,0.3962701930236344,0.012584021963980278,0.399886689085845,0.39527502879186704,0.13084389598505497,0.18100460758897752,0.27576209891898174,0.16100485408830395,0.6818546133867669,0.6845726701765427,0.14891985203141556,0.15195136726621397,0.41237301608348464,0.6501420127417005,0.005070604151849312,0.6703822640842187,0.2736297228861613,0.1535056481747631,0.1729989314032457,0.16984257444781764,0.12675708033241315,0.20167309648006404
1636078716.122,0.17126623290464926,0.6404184698055528,0.24339950712848582,0.03434058226898869,0.17871508944808798,0.27435442503846047,0.3501438978587409,0.319572188255094,0.6599026907060392,0.2476565026554779,0.24733034181432983,0.13327477031549756,0.1457873144274782,0.3465562628246982,0.6307869183611536,0.24251958375712873,0.12794288225826492,0.1734770648872539,0.6381319971728052,0.2867637767474989,0.028757427411983106,0.34617744188018024,0.39612120500913706,0.013700287810367254,0.3947216843111495,0.3959874636960886,0.12985728212250972,0.186371143414289,0.27657712412777474,0.1615004973033721,0.6828052614715756,0.6860218461174965,0.14925914252286604,0.15033307576316465,0.42758759899539445,0.6635503199299259,0.0050917241270937,0.7000368720958734,0.27415720007808353,0.15277165244575105,0.1867182253217743,0.17650828634094662,0.12718907131430626,0.20289524221089594
1636078731.146,0.17126623290464926,0.6404184698055528,0.24339950712848582,0.03434058226898869,0.17871508944808798,0.27435442503846047,0.3501438978587409,0.319572188255094,0.6599026907060392,0.2476565026554779,0.24733034181432983,0.13327477031549756,0.1457873144274782,0.3465562628246982,0.6307869183611536,0.24251958375712873,0.12794288225826492,0.1734770648872539,0.6381319971728052,0.2867637767474989,0.028757427411983106,0.34617744188018024,0.39612120500913706,0.013700287810367254,0.3947216843111495,0.3959874636960886,0.12985728212250972,0.186371143414289,0.27657712412777474,0.1615004973033721,0.6828052614715756,0.6860218461174965,0.14925914252286604,0.15033307576316465,0.42758759899539445,0.6635503199299259,0.0050917241270937,0.7000368720958734,0.27415720007808353,0.15277165244575105,0.1867182253217743,0.17650828634094662,0.12718907131430626,0.20289524221089594
1636078746.183,0.17115967624469364,0.6407773561851243,0.24367088291251937,0.032482638852306144,0.17839911578953643,0.2747646634930918,0.3515682401254253,0.34273456704540894,0.660994944787101,0.24247534737995635,0.24799063882582734,0.13343689443177995,0.1455295862382506,0.3460468393322629,0.6298415210985664,0.24242618406781824,0.12767341370168428,0.1763679613397009,0.6814302747801203,0.2992629991718767,0.027943674430064312,0.3461470556500182,0.3965520543990151,0.015863393729137053,0.3917370853955244,0.39590018480589684,0.13144931474864385,0.18692895472530907,0.27111953093813707,0.16656131090084444,0.6829554563957977,0.6854071969069654,0.1488663806746341,0.15105460589623906,0.39225496826738476,0.664875685502585,0.004883708628114482,0.6852890131910193,0.27476957322958234,0.15221969362739196,0.18683109276462903,0.17692255169173868,0.12688146243502985,0.2026578355647421
