"Time","pod:currencyservice-w2-6f8d8654c5-sbkgq_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-8wgk2_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-w5k9t_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-gvfjp_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-pwh9c_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-fmcqd_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-kx9z9_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-28k6s_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-bpsnk_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-fq5wn_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-cd6fb_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-jm2sf_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-gspjc_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-xghf4_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-vhdcg_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-ckxsq_service:recommendationservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-7ghth_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-8lk8x_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:currencyservice-w4-649d8c7669-hm76r_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-cptnb_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w1-599b6846df-xdcng_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-4xmr9_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-kgmmt_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-q2dpg_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-q8fl7_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-gmg76_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-wwp2n_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-fp9dr_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-8c54p_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-4skw5_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w4-5d9b8d854-l6pq8_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-cl72x_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-nfshj_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-gfth9_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-k26n4_service:currencyservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-lww7t_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal"
1636946214.966,0.37037276329086827,0.18669844554570342,0.18569695312839513,0.3666385274159637,0.07632499628270586,0.2452614249066788,0.060522397020227534,0.15917158014929522,0.44146572654508226,0.5348171412503919,0.06762479083356812,0.4186044228480369,0.14902705398122565,0.07878430365537187,0.4885436079380798,0.24134645339347033,0.44743674993273463,0.0572743050387992,0.16193744970497503,0.06045772813469295,0.19990499629214023,0.4270186956763958,0.05867343162360422,0.05416537959337113,0.4602933012831888,0.06750583399400437,0.16408768472834329,0.4949962688303462,0.48926131128824096,0.313608666639765,0.5355392266348868,0.20962424590588258,0.32625396323145284,0.4616878888459482,0.21673828651560184,0.07403981215520437,0.37374858481106177,0.06749461966010892,0.1958974867085742,0.3139346033412753,0.3253508259376208,0.0036573194648155272
1636946229.988,0.37037276329086827,0.18669844554570342,0.18569695312839513,0.3666385274159637,0.07632499628270586,0.2452614249066788,0.060522397020227534,0.15917158014929522,0.44146572654508226,0.5348171412503919,0.06762479083356812,0.4186044228480369,0.14902705398122565,0.07878430365537187,0.4885436079380798,0.24134645339347033,0.44743674993273463,0.0572743050387992,0.16193744970497503,0.06045772813469295,0.19990499629214023,0.4270186956763958,0.05867343162360422,0.05416537959337113,0.4602933012831888,0.06750583399400437,0.16408768472834329,0.4949962688303462,0.48926131128824096,0.313608666639765,0.5355392266348868,0.20962424590588258,0.32625396323145284,0.4616878888459482,0.21673828651560184,0.07403981215520437,0.37374858481106177,0.06749461966010892,0.1958974867085742,0.3139346033412753,0.3253508259376208,0.0036573194648155272
1636946245.011,0.37008437513749093,0.18659596227909908,0.18585625720402035,0.3580377490213957,0.07249012887638091,0.2438395232816145,0.06017118325946611,0.1591607993928172,0.40275802188986654,0.5008999652555275,0.06881428021877663,0.44858811410589583,0.15876691079623642,0.07438207908326142,0.4881903984834587,0.24098787424232931,0.44754102921022865,0.058928848565604056,0.1611440844607981,0.060275788761454105,0.19837904063673892,0.40222919728689693,0.05707492328514106,0.054276814521975074,0.4593675411649655,0.06692124610040605,0.16334792165475387,0.49454270721501303,0.48852437268508625,0.31354101464770323,0.5017739172412896,0.2101561874884726,0.3246172826550741,0.4598902510435273,0.20982835300974567,0.07454012552073269,0.37449943955122306,0.06763809706093216,0.19546084473515013,0.30234497362580404,0.3238382401232212,0.003650700371863597
1636946260.036,0.37008437513749093,0.18659596227909908,0.18585625720402035,0.3580377490213957,0.07249012887638091,0.2438395232816145,0.06017118325946611,0.1591607993928172,0.40275802188986654,0.5008999652555275,0.06881428021877663,0.44858811410589583,0.15876691079623642,0.07438207908326142,0.4881903984834587,0.24098787424232931,0.44754102921022865,0.058928848565604056,0.1611440844607981,0.060275788761454105,0.19837904063673892,0.40222919728689693,0.05707492328514106,0.054276814521975074,0.4593675411649655,0.06692124610040605,0.16334792165475387,0.49454270721501303,0.48852437268508625,0.31354101464770323,0.5017739172412896,0.2101561874884726,0.3246172826550741,0.4598902510435273,0.20982835300974567,0.07454012552073269,0.37449943955122306,0.06763809706093216,0.19546084473515013,0.30234497362580404,0.3238382401232212,0.003650700371863597
1636946275.057,0.3693537951510927,0.18606459967020306,0.18625938926642172,0.3423704482820397,0.0756057370113527,0.23535285950229407,0.060117012441425255,0.15564695313068516,0.43997627807463013,0.5322654292445221,0.06901676770918563,0.4476732308417779,0.15516762304460363,0.07118981281093836,0.4888794421575604,0.24304071014804485,0.44506955332906983,0.059238182042436485,0.16083982800902175,0.05984561607623881,0.19857494870668563,0.4163884957823165,0.05851888153474813,0.05348074174451063,0.4582041486015545,0.06715992855193015,0.1630197156637882,0.4939016532526105,0.4881066700711789,0.29950718735846416,0.5192330030431651,0.21656809274982733,0.3243918223592496,0.46018048684320656,0.22005683441769286,0.07701930596697752,0.37304117375222456,0.06708764275358929,0.19404277948366638,0.312431990772458,0.3226626447673869,0.003674262713286568
1636946290.084,0.3693537951510927,0.18606459967020306,0.18625938926642172,0.3423704482820397,0.0756057370113527,0.23535285950229407,0.060117012441425255,0.15564695313068516,0.43997627807463013,0.5322654292445221,0.06901676770918563,0.4476732308417779,0.15516762304460363,0.07118981281093836,0.4888794421575604,0.24304071014804485,0.44506955332906983,0.059238182042436485,0.16083982800902175,0.05984561607623881,0.19857494870668563,0.4163884957823165,0.05851888153474813,0.05348074174451063,0.4582041486015545,0.06715992855193015,0.1630197156637882,0.4939016532526105,0.4881066700711789,0.29950718735846416,0.5192330030431651,0.21656809274982733,0.3243918223592496,0.46018048684320656,0.22005683441769286,0.07701930596697752,0.37304117375222456,0.06708764275358929,0.19404277948366638,0.312431990772458,0.3226626447673869,0.003674262713286568
1636946305.107,0.37000526285934815,0.18598380016381993,0.18693394450007286,0.369985313870864,0.07367211840367988,0.23440785667412267,0.05985574256328219,0.15802133908149676,0.43846958156865445,0.4977977718121771,0.06947835986813804,0.4463542758772906,0.15482491934907366,0.07545027445881142,0.4882937232744693,0.22910461450993358,0.41804734359256845,0.05786828767687585,0.16066876028130833,0.05912321032035352,0.19730041663482245,0.41818477803255083,0.05856022747723887,0.05347451067541808,0.4566173247912928,0.06768182276294778,0.16276741077002754,0.49266739287363703,0.4870275259451621,0.31185711272447736,0.5084327358973916,0.20898851450635644,0.3241067387286314,0.4586798540572632,0.21576379903996423,0.07547549046112494,0.3737453287660401,0.06635720213257584,0.19439714565545224,0.3018162710773395,0.3232668501504703,0.003689130691317301
1636946320.133,0.37000526285934815,0.18598380016381993,0.18693394450007286,0.369985313870864,0.07367211840367988,0.23440785667412267,0.05985574256328219,0.15802133908149676,0.43846958156865445,0.4977977718121771,0.06947835986813804,0.4463542758772906,0.15482491934907366,0.07545027445881142,0.4882937232744693,0.22910461450993358,0.41804734359256845,0.05786828767687585,0.16066876028130833,0.05912321032035352,0.19730041663482245,0.41818477803255083,0.05856022747723887,0.05347451067541808,0.4566173247912928,0.06768182276294778,0.16276741077002754,0.49266739287363703,0.4870275259451621,0.31185711272447736,0.5084327358973916,0.20898851450635644,0.3241067387286314,0.4586798540572632,0.21576379903996423,0.07547549046112494,0.3737453287660401,0.06635720213257584,0.19439714565545224,0.3018162710773395,0.3232668501504703,0.003689130691317301
1636946335.156,0.3690596217282889,0.1857716492147276,0.1860882392231632,0.3669997599711067,0.07667738852113835,0.2344473782123077,0.05929925012542589,0.15861759873131276,0.40941396564720334,0.5103446718513943,0.0693370444650979,0.4478969430147257,0.15094131357412413,0.07523450915722787,0.4878574468031339,0.2327823839039513,0.4482194110162299,0.0599106941666657,0.15976642523290113,0.05847612174522143,0.19702948943593065,0.40195633501011074,0.056454720196386615,0.05127566678682121,0.45538949861526257,0.06780038475016473,0.1627932146480412,0.4920823370717125,0.4859358181703285,0.29944200685653166,0.49948969604305776,0.2071689603798955,0.32364061349424267,0.4584804748108574,0.21476400659518047,0.07614903173164933,0.37282756871133316,0.06569082654343031,0.19606369283414143,0.314614448402644,0.322227674489367,0.0036947384095211023
1636946350.183,0.3690596217282889,0.1857716492147276,0.1860882392231632,0.3669997599711067,0.07667738852113835,0.2344473782123077,0.05929925012542589,0.15861759873131276,0.40941396564720334,0.5103446718513943,0.0693370444650979,0.4478969430147257,0.15094131357412413,0.07523450915722787,0.4878574468031339,0.2327823839039513,0.4482194110162299,0.0599106941666657,0.15976642523290113,0.05847612174522143,0.19702948943593065,0.40195633501011074,0.056454720196386615,0.05127566678682121,0.45538949861526257,0.06780038475016473,0.1627932146480412,0.4920823370717125,0.4859358181703285,0.29944200685653166,0.49948969604305776,0.2071689603798955,0.32364061349424267,0.4584804748108574,0.21476400659518047,0.07614903173164933,0.37282756871133316,0.06569082654343031,0.19606369283414143,0.314614448402644,0.322227674489367,0.0036947384095211023
1636946365.2,0.3703375079461001,0.18675901269811968,0.18566993075218574,0.3882980664438258,0.07782847394200418,0.23292478520553872,0.05910132687339164,0.15906291090098923,0.42364037827346634,0.5483403772182753,0.06949120993170949,0.44778162370711266,0.15187695426964123,0.07332902738349863,0.4877906399082512,0.2451441626171899,0.4255754691628001,0.0599894408483677,0.15928398524848464,0.05836731659322526,0.19573342289718432,0.40750497267148833,0.05590590672580433,0.05410096542996194,0.4550416729958224,0.068188214457227,0.16247644494662963,0.4930551807216501,0.48547311947279814,0.3118258140249252,0.506616954166706,0.2161539290837418,0.3231000673233142,0.4583941855781885,0.2102172603495036,0.07851336529512518,0.37328223975918035,0.06592420063467849,0.18923868295516816,0.31455483676587714,0.32153362554222675,0.0036921513702752725
1636946380.212,0.3703375079461001,0.18675901269811968,0.18566993075218574,0.3882980664438258,0.07782847394200418,0.23292478520553872,0.05910132687339164,0.15906291090098923,0.42364037827346634,0.5483403772182753,0.06949120993170949,0.44778162370711266,0.15187695426964123,0.07332902738349863,0.4877906399082512,0.2451441626171899,0.4255754691628001,0.0599894408483677,0.15928398524848464,0.05836731659322526,0.19573342289718432,0.40750497267148833,0.05590590672580433,0.05410096542996194,0.4550416729958224,0.068188214457227,0.16247644494662963,0.4930551807216501,0.48547311947279814,0.3118258140249252,0.506616954166706,0.2161539290837418,0.3231000673233142,0.4583941855781885,0.2102172603495036,0.07851336529512518,0.37328223975918035,0.06592420063467849,0.18923868295516816,0.31455483676587714,0.32153362554222675,0.0036921513702752725
1636946395.242,0.37145580736469214,0.1869192566754328,0.1859779642606212,0.3888060783304157,0.07836528804141019,0.2332987261519091,0.05958869699509785,0.15872590176949297,0.43995138097629327,0.5134005826189832,0.06935376690495983,0.44683253796768335,0.15835283545617096,0.0742547974629833,0.4894343559372084,0.2348060852122666,0.42505324814442896,0.059613493394627466,0.16034851825797622,0.058620881602633054,0.19632632874524406,0.4072537397964918,0.05822542557280511,0.05408478248659503,0.45611048871501014,0.06785976286934266,0.162888211259391,0.49360602662319425,0.4877025063364956,0.3024043507696143,0.5020371281916336,0.21666039275258114,0.3241344647682667,0.459027921089482,0.2148009780925613,0.07625004538368753,0.37281416442604765,0.06633040781703779,0.19612666396053474,0.31441748020465,0.32342490671847407,0.003768091397062692
1636946410.262,0.37145580736469214,0.1869192566754328,0.1859779642606212,0.3888060783304157,0.07836528804141019,0.2332987261519091,0.05958869699509785,0.15872590176949297,0.43995138097629327,0.5134005826189832,0.06935376690495983,0.44683253796768335,0.15835283545617096,0.0742547974629833,0.4894343559372084,0.2348060852122666,0.42505324814442896,0.059613493394627466,0.16034851825797622,0.058620881602633054,0.19632632874524406,0.4072537397964918,0.05822542557280511,0.05408478248659503,0.45611048871501014,0.06785976286934266,0.162888211259391,0.49360602662319425,0.4877025063364956,0.3024043507696143,0.5020371281916336,0.21666039275258114,0.3241344647682667,0.459027921089482,0.2148009780925613,0.07625004538368753,0.37281416442604765,0.06633040781703779,0.19612666396053474,0.31441748020465,0.32342490671847407,0.003768091397062692
