"Time","pod:recommendationservice-w2-5bbcb977f8-fzdjw_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-g5jnd_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-kh8tx_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-wprtj_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-wrt8f_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-bs8gc_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-k26vt_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-kdj22_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-q76t8_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-jdgx6_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-b2flx_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-k6zq8_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-5mxd2_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-8r2rx_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-v6km8_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-q557f_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-29xbj_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-zjlgl_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-q4hsp_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-4vllr_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-wnvwd_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-2d49n_service:productcatalogservice_node:worker--3","pod:frontend-w1-599b6846df-wnrpk_service:frontend_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-slq6w_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-gx8gx_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-dv5j7_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-7w5fv_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-x8b4l_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-8dd47_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-9s576_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-wvqcz_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-xjbfv_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-46cww_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-vjx6w_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-tx7c6_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-l9xjr_service:frontend_node:worker--1.novalocal"
1636944916.841,0.06902730405731212,0.1631810280909071,0.05908826002770391,0.5248342101546823,0.21614673357400072,0.38016836177406566,0.21693045667982358,0.20219536451075076,0.1914896004247848,0.31933714179729916,0.07539724555392206,0.06256452924870308,0.1639964140426959,0.4719185887569086,0.36153911709786196,0.07391375861505783,0.2022465268349538,0.16408835843706102,0.49274305409514135,0.07002879134608611,0.06016295961389208,0.05615688810932404,0.5492872103076927,0.32318369797503177,0.24887585656591057,0.1624808365706041,0.4694017523580504,0.32863307139884307,0.38225566982300485,0.5075818302807967,0.18978621997957795,0.45711124450911506,0.42759186988237174,0.4249604325668816,0.24663399829115173,0.060647525359946004,0.003721859575441227,0.507271194824177,0.07008793761382778,0.32205817151301663,0.07789752771216797,0.4801829417295086
1636944931.864,0.06908618255886531,0.1628998675369412,0.06194762793078246,0.5245868099104475,0.20529104328725986,0.38165536921146115,0.21643862326798674,0.19617534840308837,0.19218734132803494,0.31846859383924153,0.0781504229877063,0.06223878189908359,0.1632933505551396,0.4718892859666092,0.3799293064702518,0.07385795941928494,0.2015517268867499,0.16388063069870107,0.4918063795148078,0.07011492014022334,0.06012155567687648,0.0560387049349015,0.5335822561886497,0.3216941664064757,0.2479970386436665,0.16189401058875896,0.4676252828635349,0.3274712816490138,0.3833483914285477,0.5084231820669967,0.1898077704769621,0.45559320084503796,0.4296751434678325,0.4418999600171013,0.24514527178574338,0.06074647173590597,0.0037228779262880995,0.5069815688882735,0.07038217829165999,0.32123571153714936,0.07272595526207982,0.4781662261123359
1636944946.885,0.06908618255886531,0.1628998675369412,0.06194762793078246,0.5245868099104475,0.20529104328725986,0.38165536921146115,0.21643862326798674,0.19617534840308837,0.19218734132803494,0.31846859383924153,0.0781504229877063,0.06223878189908359,0.1632933505551396,0.4718892859666092,0.3799293064702518,0.07385795941928494,0.2015517268867499,0.16388063069870107,0.4918063795148078,0.07011492014022334,0.06012155567687648,0.0560387049349015,0.5335822561886497,0.3216941664064757,0.2479970386436665,0.16189401058875896,0.4676252828635349,0.3274712816490138,0.3833483914285477,0.5084231820669967,0.1898077704769621,0.45559320084503796,0.4296751434678325,0.4418999600171013,0.24514527178574338,0.06074647173590597,0.0037228779262880995,0.5069815688882735,0.07038217829165999,0.32123571153714936,0.07272595526207982,0.4781662261123359
1636944962.104,0.07024082526731651,0.16306340700382949,0.061420392907737424,0.5113485097925624,0.207549631206718,0.3827328504188851,0.21724477427758473,0.1944301623625192,0.193621456368172,0.31846405222877294,0.07646955583548318,0.06238385962591546,0.16404813380366876,0.4720186150062613,0.3889859975949578,0.07369465241846387,0.20240934184452897,0.16421575203695882,0.49250108531325887,0.07062737859978328,0.06005679676115183,0.052661042218214923,0.5395118312774129,0.32207422874002134,0.2479685357831004,0.15415527350733357,0.469323659426062,0.32851954581442877,0.38455153258361363,0.5095223919083647,0.19111475778975875,0.4563093817821886,0.4063571987289331,0.4235090445466827,0.2467393817624573,0.06076701744336636,0.0038029859040483206,0.5083329600982642,0.07059699071395197,0.3201973009229181,0.07880329525922974,0.4797925451247369
1636944977.273,0.07024082526731651,0.16306340700382949,0.061420392907737424,0.5113485097925624,0.207549631206718,0.3827328504188851,0.21724477427758473,0.1944301623625192,0.193621456368172,0.31846405222877294,0.07646955583548318,0.06238385962591546,0.16404813380366876,0.4720186150062613,0.3889859975949578,0.07369465241846387,0.20240934184452897,0.16421575203695882,0.49250108531325887,0.07062737859978328,0.06005679676115183,0.052661042218214923,0.5395118312774129,0.32207422874002134,0.2479685357831004,0.15415527350733357,0.469323659426062,0.32851954581442877,0.38455153258361363,0.5095223919083647,0.19111475778975875,0.4563093817821886,0.4063571987289331,0.4235090445466827,0.2467393817624573,0.06076701744336636,0.0038029859040483206,0.5083329600982642,0.07059699071395197,0.3201973009229181,0.07880329525922974,0.4797925451247369
1636944992.294,0.07054275549950156,0.1631498602434096,0.0615871931093316,0.5008397935771391,0.2072890951710242,0.3832480215642354,0.2155799693923343,0.1915306354082381,0.19341299209912946,0.3193801891106418,0.07672465094794932,0.06260359305274608,0.16282832146890622,0.47274955043823286,0.3887094730163543,0.07374780317704858,0.20005781654659177,0.16378628149326752,0.49249260151064417,0.07033465807159231,0.05780439154369417,0.05597446337138279,0.5604261941511959,0.3205241724519629,0.2351423813224336,0.16267359744023796,0.46784249463848543,0.3267147278409962,0.38492863952520684,0.5103417113964098,0.1918428746366176,0.4563277233432252,0.4276306773003382,0.42883539955758687,0.24531914918090203,0.06064361616987987,0.0037418645632282107,0.5086987131738917,0.06992400091668434,0.3206582579356648,0.07826884221103922,0.478354753065745
1636945007.312,0.07054275549950156,0.1631498602434096,0.0615871931093316,0.5008397935771391,0.2072890951710242,0.3832480215642354,0.2155799693923343,0.1915306354082381,0.19341299209912946,0.3193801891106418,0.07672465094794932,0.06260359305274608,0.16282832146890622,0.47274955043823286,0.3887094730163543,0.07374780317704858,0.20005781654659177,0.16378628149326752,0.49249260151064417,0.07033465807159231,0.05780439154369417,0.05597446337138279,0.5604261941511959,0.3205241724519629,0.2351423813224336,0.16267359744023796,0.46784249463848543,0.3267147278409962,0.38492863952520684,0.5103417113964098,0.1918428746366176,0.4563277233432252,0.4276306773003382,0.42883539955758687,0.24531914918090203,0.06064361616987987,0.0037418645632282107,0.5086987131738917,0.06992400091668434,0.3206582579356648,0.07826884221103922,0.478354753065745
1636945022.327,0.07041551745679797,0.16315022638500276,0.06207781315510548,0.514414563209814,0.21282093886560088,0.38248907922649034,0.21216292166829137,0.20255789878981223,0.19211520876263535,0.32064347155004685,0.08014307470118356,0.06300159160041355,0.1622544448622609,0.4722206024565617,0.365147938284928,0.07441758501556378,0.19992858488008686,0.16346314212782254,0.4923274408569146,0.07052360777963312,0.059816151531447204,0.055987001069301406,0.5611045528799932,0.3200465616136622,0.23336328281847174,0.16339655364922223,0.4660782900940813,0.32581816692258464,0.38431916598255933,0.5095316019059642,0.19192400875365614,0.45679554576348413,0.4441804645773544,0.42508528650598154,0.24539238895491877,0.05996786978401118,0.0037620027820033644,0.5083011829839968,0.06999997645663698,0.30237740785816414,0.07851405647682047,0.47817938542249727
1636945037.347,0.07041551745679797,0.16315022638500276,0.06207781315510548,0.514414563209814,0.21282093886560088,0.38248907922649034,0.21216292166829137,0.20255789878981223,0.19211520876263535,0.32064347155004685,0.08014307470118356,0.06300159160041355,0.1622544448622609,0.4722206024565617,0.365147938284928,0.07441758501556378,0.19992858488008686,0.16346314212782254,0.4923274408569146,0.07052360777963312,0.059816151531447204,0.055987001069301406,0.5611045528799932,0.3200465616136622,0.23336328281847174,0.16339655364922223,0.4660782900940813,0.32581816692258464,0.38431916598255933,0.5095316019059642,0.19192400875365614,0.45679554576348413,0.4441804645773544,0.42508528650598154,0.24539238895491877,0.05996786978401118,0.0037620027820033644,0.5083011829839968,0.06999997645663698,0.30237740785816414,0.07851405647682047,0.47817938542249727
1636945052.432,0.07071108887132468,0.16211629882640055,0.0618571791357808,0.5142937998373895,0.2227380947856857,0.38465558414925743,0.21424661690501873,0.20236443018800873,0.19273575114775215,0.32031034039660816,0.07703187335799722,0.0629108057155339,0.16237559384153089,0.4487939880193148,0.36146316797752065,0.07638892749477155,0.20065646916498875,0.16337769252503478,0.49315822645614343,0.071364697321981,0.05926243337405924,0.055782498736530906,0.5354685539257599,0.32052015905764586,0.2482960947356775,0.16322777669785288,0.46674725764768543,0.32657681371753844,0.38607634752315834,0.5113009404792226,0.19257909699989664,0.4446602369622671,0.4016760382019517,0.4086411463459553,0.24680246584797805,0.060161963602815616,0.003773869598491682,0.5103121667356258,0.07043112355744216,0.31998338916459546,0.07172080388665514,0.47902500470972575
1636945067.581,0.07071108887132468,0.16211629882640055,0.0618571791357808,0.5142937998373895,0.2227380947856857,0.38465558414925743,0.21424661690501873,0.20236443018800873,0.19273575114775215,0.32031034039660816,0.07703187335799722,0.0629108057155339,0.16237559384153089,0.4487939880193148,0.36146316797752065,0.07638892749477155,0.20065646916498875,0.16337769252503478,0.49315822645614343,0.071364697321981,0.05926243337405924,0.055782498736530906,0.5354685539257599,0.32052015905764586,0.2482960947356775,0.16322777669785288,0.46674725764768543,0.32657681371753844,0.38607634752315834,0.5113009404792226,0.19257909699989664,0.4446602369622671,0.4016760382019517,0.4086411463459553,0.24680246584797805,0.060161963602815616,0.003773869598491682,0.5103121667356258,0.07043112355744216,0.31998338916459546,0.07172080388665514,0.47902500470972575
1636945082.598,0.07044197000375484,0.15474844685777087,0.060236407340286416,0.5133022252860494,0.20414155846485488,0.38466093648999994,0.21507350480219964,0.2023411318126043,0.19262993930369088,0.32023996407030375,0.07707835648177787,0.06254199660036147,0.16258815385951736,0.47102807581838524,0.3777303252322298,0.07195068980844915,0.20147376185051247,0.1640170110934676,0.49257437650449637,0.07138431702229281,0.05569200638934954,0.054703673906893215,0.521808006866367,0.32097943466220946,0.2344005724502436,0.15237861516898776,0.4670517175639104,0.3271244001135558,0.38706498775109266,0.5111705757107534,0.19271921989015034,0.45660523199193137,0.4033548028157231,0.4121810600246104,0.24649949416785127,0.06044774549296067,0.0038223643400876494,0.5097238329239087,0.07032458722910157,0.31961728009538726,0.07035875218812171,0.4788305788967693
1636945097.613,0.07044197000375484,0.15474844685777087,0.060236407340286416,0.5133022252860494,0.20414155846485488,0.38466093648999994,0.21507350480219964,0.2023411318126043,0.19262993930369088,0.32023996407030375,0.07707835648177787,0.06254199660036147,0.16258815385951736,0.47102807581838524,0.3777303252322298,0.07195068980844915,0.20147376185051247,0.1640170110934676,0.49257437650449637,0.07138431702229281,0.05569200638934954,0.054703673906893215,0.521808006866367,0.32097943466220946,0.2344005724502436,0.15237861516898776,0.4670517175639104,0.3271244001135558,0.38706498775109266,0.5111705757107534,0.19271921989015034,0.45660523199193137,0.4033548028157231,0.4121810600246104,0.24649949416785127,0.06044774549296067,0.0038223643400876494,0.5097238329239087,0.07032458722910157,0.31961728009538726,0.07035875218812171,0.4788305788967693
1636945112.633,0.07020411094636772,0.16259277346434758,0.062314560689619214,0.5501524169834598,0.22188221511501435,0.3835221040224939,0.22028840554844992,0.20233315686780168,0.19224623395393137,0.2999962848514221,0.07338834665367146,0.062156691953814305,0.16198279894503637,0.47160166166119444,0.37985853860487645,0.07235985468184318,0.2011035767535389,0.16389170550514598,0.4928678739295711,0.0706200468208876,0.05871726707876529,0.05603977309908653,0.5184414513815365,0.32262652824201504,0.24753304662718018,0.16270475019118022,0.46644733788229664,0.3275078900866045,0.3879442449081497,0.5110589216991087,0.19339839080901872,0.4568126663189543,0.3950613267362007,0.4417598052084819,0.24730533692147372,0.06074033728967265,0.003783626446311042,0.5101009457933351,0.06983327792893518,0.3183482805593537,0.07580886451978065,0.478547166814497
