"Time","pod:currencyservice-w4-649d8c7669-ltxzk_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-mz9d2_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-j8lrd_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-mbc8m_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-nsvbl_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-d2f27_service:recommendationservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-v5xtt_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-vxz4j_service:frontend_node:worker--3","pod:recommendationservice-w1-5c774597c5-kkb8p_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-5gxnv_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-cxj7c_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-2bg6c_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-lr6g9_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-49995_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-8qhfs_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-4wjvl_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-zd68c_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-pj5vk_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-zgdl2_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-dcj9w_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-m4spx_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-2q9sr_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-zc5lt_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-rcsgs_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-bcd5q_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-7qdzj_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-p9h6p_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w4-5d9b8d854-b9cbx_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-vxfb7_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-xs6lr_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-h78mh_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-qkldm_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-swl5z_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-vn6qk_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-bcgwn_service:frontend_node:worker--1.novalocal"
1637880215.865,0.4285266202919299,0.4010118299768012,0.2900149804746754,0.44853888689592236,0.44608320189047357,0.2530938329570086,0.15757039133757078,0.1623736817573334,0.47641726609491886,0.16250944890150376,0.21260440582407802,0.30249439527905075,0.4814856241221931,0.36674244001782563,0.445579512816221,0.2989384754964669,0.1665832170037132,0.27013324148049456,0.4511549792569009,0.28978106055952974,0.2947218050161734,0.4101641933945932,0.4744764185876152,0.3674285477348872,0.1632130465614791,0.0036669426029564585,0.2887906642660683,0.4707969563858324,0.29478064938271686,0.14984234986421371,0.051049073304361994,0.3032527933668785,0.33816105839150346,0.30136156970142075,0.3650912519214732,0.1581990713418496,0.5093099594990873,0.5135733432548685,0.21388001316510205,0.4745748765559169
1637880230.901,0.4285266202919299,0.4010118299768012,0.2900149804746754,0.44853888689592236,0.44608320189047357,0.2530938329570086,0.15757039133757078,0.1623736817573334,0.47641726609491886,0.16250944890150376,0.21260440582407802,0.30249439527905075,0.4814856241221931,0.36674244001782563,0.445579512816221,0.2989384754964669,0.1665832170037132,0.27013324148049456,0.4511549792569009,0.28978106055952974,0.2947218050161734,0.4101641933945932,0.4744764185876152,0.3674285477348872,0.1632130465614791,0.0036669426029564585,0.2887906642660683,0.4707969563858324,0.29478064938271686,0.14984234986421371,0.051049073304361994,0.3032527933668785,0.33816105839150346,0.30136156970142075,0.3650912519214732,0.1581990713418496,0.5093099594990873,0.5135733432548685,0.21388001316510205,0.4745748765559169
1637880245.933,0.40576722477449256,0.41197864269610707,0.28949008569879364,0.44807055269508156,0.4463283260865852,0.2412178976599278,0.148576657411497,0.16277209373549173,0.4780335956710755,0.16310211114604484,0.21373398202220364,0.30146098833881624,0.480818034527699,0.3667869995219114,0.4452448247506737,0.29871771587083756,0.16692492520155822,0.27000023690885433,0.4512060728826661,0.2905670903066744,0.29541517185298144,0.41883178966225626,0.5159619468681252,0.36741941280110213,0.16332154031284557,0.0036764080995440973,0.2894372382275413,0.46066380048335914,0.2957516184618148,0.1569683665251308,0.051127990671949224,0.3031251992903282,0.34299966123889775,0.3010984774412868,0.36382755656090954,0.1589784614160205,0.5082070098118134,0.5053357972263401,0.20250280279149313,0.47381581638603404
1637880260.968,0.40576722477449256,0.41197864269610707,0.28949008569879364,0.44807055269508156,0.4463283260865852,0.2412178976599278,0.148576657411497,0.16277209373549173,0.4780335956710755,0.16310211114604484,0.21373398202220364,0.30146098833881624,0.480818034527699,0.3667869995219114,0.4452448247506737,0.29871771587083756,0.16692492520155822,0.27000023690885433,0.4512060728826661,0.2905670903066744,0.29541517185298144,0.41883178966225626,0.5159619468681252,0.36741941280110213,0.16332154031284557,0.0036764080995440973,0.2894372382275413,0.46066380048335914,0.2957516184618148,0.1569683665251308,0.051127990671949224,0.3031251992903282,0.34299966123889775,0.3010984774412868,0.36382755656090954,0.1589784614160205,0.5082070098118134,0.5053357972263401,0.20250280279149313,0.47381581638603404
1637880276.018,0.4098181875410539,0.40410885683840153,0.2895098901269658,0.44827308162063867,0.44685808870664256,0.2543766486469705,0.15260290797784376,0.16257235952362098,0.47904415778197945,0.1639575137684326,0.2171902768446814,0.3014601387444963,0.4801100054927977,0.36747404246643656,0.4446608469736361,0.2996954899004123,0.1673879631019835,0.2698775066927212,0.4513009876634314,0.28635324228721026,0.29655620792558657,0.394107239509093,0.4784797756181369,0.36872002144623106,0.16386760405022732,0.0036700253692225466,0.2893381450084903,0.4724277775256729,0.29649284906100987,0.15254994425518303,0.0509777474114855,0.30313489946859984,0.3431605502997821,0.30085348761899583,0.36487537292876965,0.1532006714845866,0.46877710733356903,0.4850999101902956,0.20736917954401574,0.4744640349559588
1637880291.046,0.4098181875410539,0.40410885683840153,0.2895098901269658,0.44827308162063867,0.44685808870664256,0.2543766486469705,0.15260290797784376,0.16257235952362098,0.47904415778197945,0.1639575137684326,0.2171902768446814,0.3014601387444963,0.4801100054927977,0.36747404246643656,0.4446608469736361,0.2996954899004123,0.1673879631019835,0.2698775066927212,0.4513009876634314,0.28635324228721026,0.29655620792558657,0.394107239509093,0.4784797756181369,0.36872002144623106,0.16386760405022732,0.0036700253692225466,0.2893381450084903,0.4724277775256729,0.29649284906100987,0.15254994425518303,0.0509777474114855,0.30313489946859984,0.3431605502997821,0.30085348761899583,0.36487537292876965,0.1532006714845866,0.46877710733356903,0.4850999101902956,0.20736917954401574,0.4744640349559588
1637880306.084,0.429696349102358,0.39523968582846575,0.28940835168730505,0.4473873337702488,0.4438034522766585,0.2632068126640871,0.16126392456743055,0.16242607266490505,0.48101425225927585,0.1631495103563876,0.2299630696386422,0.3000334919060291,0.4781106061795104,0.3662941431510919,0.44292829098868564,0.2986962191094091,0.16742158707682106,0.2680832725870879,0.45111619524379615,0.29153818152136524,0.29725294044476863,0.3966835474523801,0.4816195030301995,0.3675084240349403,0.16305469717901205,0.003665959086110714,0.28955345576311947,0.47411818697720126,0.2766228517989625,0.15862834478416618,0.05109913708426123,0.30181915713773677,0.3014373235158412,0.299969471063966,0.3646286402128428,0.1601064671865685,0.5058236618896681,0.4772272797823184,0.21649522522942127,0.4701026091126106
1637880321.106,0.429696349102358,0.39523968582846575,0.28940835168730505,0.4473873337702488,0.4438034522766585,0.2632068126640871,0.16126392456743055,0.16242607266490505,0.48101425225927585,0.1631495103563876,0.2299630696386422,0.3000334919060291,0.4781106061795104,0.3662941431510919,0.44292829098868564,0.2986962191094091,0.16742158707682106,0.2680832725870879,0.45111619524379615,0.29153818152136524,0.29725294044476863,0.3966835474523801,0.4816195030301995,0.3675084240349403,0.16305469717901205,0.003665959086110714,0.28955345576311947,0.47411818697720126,0.2766228517989625,0.15862834478416618,0.05109913708426123,0.30181915713773677,0.3014373235158412,0.299969471063966,0.3646286402128428,0.1601064671865685,0.5058236618896681,0.4772272797823184,0.21649522522942127,0.4701026091126106
1637880336.133,0.3956901738052576,0.4126116217635384,0.2885724274504866,0.4477880797894279,0.4441375459110065,0.2638959873151717,0.16100764928714884,0.16352308978628455,0.4714652238655327,0.16259001151246807,0.21985562221813845,0.3005866705813153,0.4789163410951245,0.36659694135751464,0.4438611170927421,0.2989533802840905,0.16708103924422474,0.26934594806151385,0.4516707104265003,0.28711480618837604,0.297617722795594,0.39778114110457585,0.48599900688416914,0.3675834709916914,0.16426227958709677,0.003696886156300121,0.29064547330347434,0.4495756597010083,0.29699240255427917,0.15916863699328138,0.049958580993883714,0.30293461937266974,0.3238428458222907,0.3008324275887082,0.3649236652951842,0.16022652055273406,0.5045644809519644,0.4910655796085231,0.20679937676505655,0.47013762535700776
1637880351.198,0.3956901738052576,0.4126116217635384,0.2885724274504866,0.4477880797894279,0.4441375459110065,0.2638959873151717,0.16100764928714884,0.16352308978628455,0.4714652238655327,0.16259001151246807,0.21985562221813845,0.3005866705813153,0.4789163410951245,0.36659694135751464,0.4438611170927421,0.2989533802840905,0.16708103924422474,0.26934594806151385,0.4516707104265003,0.28711480618837604,0.297617722795594,0.39778114110457585,0.48599900688416914,0.3675834709916914,0.16426227958709677,0.003696886156300121,0.29064547330347434,0.4495756597010083,0.29699240255427917,0.15916863699328138,0.049958580993883714,0.30293461937266974,0.3238428458222907,0.3008324275887082,0.3649236652951842,0.16022652055273406,0.5045644809519644,0.4910655796085231,0.20679937676505655,0.47013762535700776
1637880366.22,0.41078575064748135,0.4133697347584411,0.2884797512598919,0.4479738249209961,0.4453391750776213,0.26644622915961635,0.15858013757415315,0.16359644725901257,0.4749167303646672,0.16311974530843978,0.2290956486821609,0.30092438809056843,0.480016310708107,0.36736226942892924,0.4452989171134478,0.29884058608912867,0.16766419319479314,0.2694237633739091,0.45142007574691295,0.29419184279038435,0.29883868853011747,0.4312485351164597,0.48186502857780134,0.3675017117871435,0.16392469391602926,0.003634987856106355,0.2910356597652494,0.453705693402209,0.2832072256920315,0.16121404986922944,0.04859331792451829,0.3032008838589846,0.33578146830918343,0.30113401820197816,0.3652173597599578,0.15746858882895398,0.4518747001864586,0.48724685940197054,0.20771527769352782,0.4718707610285896
1637880381.242,0.41078575064748135,0.4133697347584411,0.2884797512598919,0.4479738249209961,0.4453391750776213,0.26644622915961635,0.15858013757415315,0.16359644725901257,0.4749167303646672,0.16311974530843978,0.2290956486821609,0.30092438809056843,0.480016310708107,0.36736226942892924,0.4452989171134478,0.29884058608912867,0.16766419319479314,0.2694237633739091,0.45142007574691295,0.29419184279038435,0.29883868853011747,0.4312485351164597,0.48186502857780134,0.3675017117871435,0.16392469391602926,0.003634987856106355,0.2910356597652494,0.453705693402209,0.2832072256920315,0.16121404986922944,0.04859331792451829,0.3032008838589846,0.33578146830918343,0.30113401820197816,0.3652173597599578,0.15746858882895398,0.4518747001864586,0.48724685940197054,0.20771527769352782,0.4718707610285896
1637880396.29,0.4104676030488215,0.3960759785309048,0.28732091372116003,0.4486922223625268,0.4452214241497173,0.26794524761376803,0.15859006350803784,0.16255266455628326,0.4635006259490857,0.1624290190296169,0.21608322232146576,0.3004861512131712,0.4794519810803985,0.3672605078915624,0.44418454306544897,0.29870357489186133,0.16783584904923804,0.268469088749182,0.45075716033417884,0.29533843357714773,0.2947645394199127,0.43140342403648974,0.5084956574069378,0.3671982316094097,0.16367914803397215,0.0036116393632453646,0.2916436710039335,0.47673589339191813,0.29939909627715866,0.16282393098078562,0.04996540238684896,0.3029018610876852,0.3350957164220174,0.3003558003396822,0.36573132844638967,0.15752559043661074,0.48397986507029317,0.44592120714737465,0.22619358050886126,0.47115010785222333
1637880411.317,0.4104676030488215,0.3960759785309048,0.28732091372116003,0.4486922223625268,0.4452214241497173,0.26794524761376803,0.15859006350803784,0.16255266455628326,0.4635006259490857,0.1624290190296169,0.21608322232146576,0.3004861512131712,0.4794519810803985,0.3672605078915624,0.44418454306544897,0.29870357489186133,0.16783584904923804,0.268469088749182,0.45075716033417884,0.29533843357714773,0.2947645394199127,0.43140342403648974,0.5084956574069378,0.3671982316094097,0.16367914803397215,0.0036116393632453646,0.2916436710039335,0.47673589339191813,0.29939909627715866,0.16282393098078562,0.04996540238684896,0.3029018610876852,0.3350957164220174,0.3003558003396822,0.36573132844638967,0.15752559043661074,0.48397986507029317,0.44592120714737465,0.22619358050886126,0.47115010785222333
