"Time","pod:recommendationservice-w1-5c774597c5-qdqnp_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-nsr56_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-wz5pp_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-x79h9_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-ngvw6_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-q56t6_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-g9nfw_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-b9jdc_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-dq2th_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-qt48b_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-khl2g_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-5hjcx_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-wzj5j_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-qbfgx_service:recommendationservice_node:worker--3","pod:currencyservice-w2-6f8d8654c5-5nzcp_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-8kjwr_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-bk96c_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-nqw92_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-77jv4_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-r5j5b_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-j5lbq_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-vz2xw_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-7v84w_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-8xq85_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-bmgk7_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w1-86744bdcbd-j8lrd_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-t594w_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-5ssvg_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-7jkf4_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-rxwqr_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-pd57n_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-8b9z2_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-h4ksh_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-q7flv_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-49l2h_service:frontend_node:worker--4.novalocal"
1637877620.253,0.16607140176904528,0.47895807537701207,0.0514458821264498,0.3968034992348405,0.4084527998039694,0.21131728267759553,0.4730252267645027,0.30630696470445473,0.16637552516397708,0.16634986735571122,0.3863689073744015,0.4602051123172174,0.1847714657183173,0.2825589955550959,0.3254122621786463,0.15216013964395167,0.3841832456828316,0.46076445357126267,0.46323050456446185,0.2629518735258477,0.4735267271823589,0.2879240965192269,0.4806377562071607,0.2736185890474836,0.3063612443936607,0.2955807608329557,0.41886356639564687,0.49453206928646715,0.3073798998842235,0.2955055041260451,0.47015949823039666,0.0036361448870469073,0.3866210838357488,0.4561428159967401,0.3117545511713061,0.47704004959411644,0.2985723259708052,0.15645899296928445,0.16066314368621565,0.23109971292306367
1637877635.278,0.16682275911674094,0.47798813101860516,0.051384949111647295,0.4198913215959106,0.43032430052055226,0.21270353717666657,0.472879891106464,0.3061023341594714,0.16639717784069996,0.16600812774956875,0.38662322793083337,0.46066231099999555,0.18465077661232812,0.28218832858211185,0.3353353836202673,0.15605647969559455,0.3841475307821437,0.4612004544414626,0.4625172591204888,0.262436535532742,0.47284054149773813,0.2922804501891012,0.47889620899797214,0.2738583808544638,0.3067842305183865,0.29573080747590463,0.39968057417046704,0.4909240266390592,0.3070198807192545,0.29606010469109045,0.4703675303482342,0.0036400089140432978,0.3858833278772163,0.45673431795151215,0.31178391812544193,0.4913022693411886,0.2976062972070331,0.15079803994392496,0.1599394294704245,0.2103969489095695
1637877650.308,0.16682275911674094,0.47798813101860516,0.051384949111647295,0.4198913215959106,0.43032430052055226,0.21270353717666657,0.472879891106464,0.3061023341594714,0.16639717784069996,0.16600812774956875,0.38662322793083337,0.46066231099999555,0.18465077661232812,0.28218832858211185,0.3353353836202673,0.15605647969559455,0.3841475307821437,0.4612004544414626,0.4625172591204888,0.262436535532742,0.47284054149773813,0.2922804501891012,0.47889620899797214,0.2738583808544638,0.3067842305183865,0.29573080747590463,0.39968057417046704,0.4909240266390592,0.3070198807192545,0.29606010469109045,0.4703675303482342,0.0036400089140432978,0.3858833278772163,0.45673431795151215,0.31178391812544193,0.4913022693411886,0.2976062972070331,0.15079803994392496,0.1599394294704245,0.2103969489095695
1637877665.362,0.166604169305894,0.4566880758137737,0.05154721258511657,0.41856118943837795,0.41365947009717574,0.2107956396555135,0.4737063253286281,0.30627318038805695,0.16611681643237244,0.16603695863473927,0.3870217770968496,0.46023912888471197,0.18551149890610796,0.2747629776586918,0.3445450879585125,0.1566497024507587,0.3837387884110737,0.4619816278752067,0.46231837789242597,0.2620401859323238,0.47300073119520947,0.29336367797328106,0.5116872510043282,0.2735070058161121,0.3072921679581722,0.2958234843739883,0.403656450988864,0.4876940679411097,0.30809017448872483,0.29565072643908474,0.4704634827969947,0.00363983274238877,0.38566940842093683,0.45543394581838503,0.3117849466586836,0.5061647884175811,0.2981357314074262,0.15541061352365315,0.14897327615813208,0.20026545858445008
1637877680.385,0.166604169305894,0.4566880758137737,0.05154721258511657,0.41856118943837795,0.41365947009717574,0.2107956396555135,0.4737063253286281,0.30627318038805695,0.16611681643237244,0.16603695863473927,0.3870217770968496,0.46023912888471197,0.18551149890610796,0.2747629776586918,0.3445450879585125,0.1566497024507587,0.3837387884110737,0.4619816278752067,0.46231837789242597,0.2620401859323238,0.47300073119520947,0.29336367797328106,0.5116872510043282,0.2735070058161121,0.3072921679581722,0.2958234843739883,0.403656450988864,0.4876940679411097,0.30809017448872483,0.29565072643908474,0.4704634827969947,0.00363983274238877,0.38566940842093683,0.45543394581838503,0.3117849466586836,0.5061647884175811,0.2981357314074262,0.15541061352365315,0.14897327615813208,0.20026545858445008
1637877695.404,0.16653146615050465,0.48019607537386466,0.05175472672820114,0.39116578963720794,0.39398266560302353,0.20400044892001304,0.47328313587165854,0.3062135705230463,0.166255857521063,0.16586823130377476,0.3867313260579681,0.4615097335462656,0.1869182873569326,0.2838929007852805,0.3202777076045935,0.1511867601540688,0.383542630350135,0.46190057421579706,0.46179925466146265,0.2629256794168868,0.46161193962800534,0.2939741092602023,0.5044531343955162,0.2725831814026899,0.30677329004861814,0.2959399153061867,0.4019677952164421,0.4968534611346688,0.3079811953031413,0.296520394806379,0.47118229897580594,0.0035974730069799183,0.3849879714742432,0.45664720571289497,0.31184593926457277,0.5096327538670664,0.2980774431493217,0.14819061708362435,0.15868436265200364,0.23130665862161975
1637877710.436,0.16653146615050465,0.48019607537386466,0.05175472672820114,0.39116578963720794,0.39398266560302353,0.20400044892001304,0.47328313587165854,0.3062135705230463,0.166255857521063,0.16586823130377476,0.3867313260579681,0.4615097335462656,0.1869182873569326,0.2838929007852805,0.3202777076045935,0.1511867601540688,0.383542630350135,0.46190057421579706,0.46179925466146265,0.2629256794168868,0.46161193962800534,0.2939741092602023,0.5044531343955162,0.2725831814026899,0.30677329004861814,0.2959399153061867,0.4019677952164421,0.4968534611346688,0.3079811953031413,0.296520394806379,0.47118229897580594,0.0035974730069799183,0.3849879714742432,0.45664720571289497,0.31184593926457277,0.5096327538670664,0.2980774431493217,0.14819061708362435,0.15868436265200364,0.23130665862161975
1637877725.474,0.16722565869325262,0.4809979009728832,0.051005637174615016,0.3961173229128946,0.4006114527705371,0.21043272973119964,0.4727010784657087,0.3058251397753847,0.16597820339754754,0.16590086058180548,0.3863780029674315,0.4610804167681334,0.18699486522580389,0.28492722425649775,0.31382721093175914,0.15636413083100403,0.38311949840715376,0.46159190480234036,0.46140848637321874,0.26420141523721385,0.4751549854034819,0.294625670305388,0.5116306385240461,0.27290992420100557,0.3065816332583141,0.29624688967714713,0.41893438293989516,0.4803414486742563,0.3081731459992577,0.2966930165305418,0.47075573573488994,0.003593262071055284,0.38527889788292297,0.4567518941151156,0.3123783963275425,0.4739355832175909,0.2994842944176175,0.1499864751651077,0.1543625868640427,0.21053529479576555
1637877740.501,0.16722565869325262,0.4809979009728832,0.051005637174615016,0.3961173229128946,0.4006114527705371,0.21043272973119964,0.4727010784657087,0.3058251397753847,0.16597820339754754,0.16590086058180548,0.3863780029674315,0.4610804167681334,0.18699486522580389,0.28492722425649775,0.31382721093175914,0.15636413083100403,0.38311949840715376,0.46159190480234036,0.46140848637321874,0.26420141523721385,0.4751549854034819,0.294625670305388,0.5116306385240461,0.27290992420100557,0.3065816332583141,0.29624688967714713,0.41893438293989516,0.4803414486742563,0.3081731459992577,0.2966930165305418,0.47075573573488994,0.003593262071055284,0.38527889788292297,0.4567518941151156,0.3123783963275425,0.4739355832175909,0.2994842944176175,0.1499864751651077,0.1543625868640427,0.21053529479576555
1637877755.528,0.16575669472424479,0.4610658403730321,0.051915555251502314,0.3951011394187115,0.39897708074418037,0.19520242055333675,0.47220183459217513,0.3050812476233109,0.16498813247436284,0.16311027964330296,0.38200338658720173,0.4548820838801009,0.18056300466529374,0.28714801334571716,0.3272661459774076,0.1560495919936868,0.3706440989381023,0.4541827092902671,0.4542668542088506,0.2646460178633428,0.4745661353029897,0.28093979529253477,0.4768434496402009,0.2726245712788873,0.30166736748991513,0.29573658611877285,0.4008238655167195,0.48643294694933037,0.3025894356883026,0.28062776535532147,0.4708060879566667,0.0036539139752169675,0.3735857411586677,0.44620281010680446,0.30300810108300785,0.47036908126342303,0.29938833596443826,0.15090916219636308,0.1596387946208096,0.21607881426670494
1637877770.56,0.16575669472424479,0.4610658403730321,0.051915555251502314,0.3951011394187115,0.39897708074418037,0.19520242055333675,0.47220183459217513,0.3050812476233109,0.16498813247436284,0.16311027964330296,0.38200338658720173,0.4548820838801009,0.18056300466529374,0.28714801334571716,0.3272661459774076,0.1560495919936868,0.3706440989381023,0.4541827092902671,0.4542668542088506,0.2646460178633428,0.4745661353029897,0.28093979529253477,0.4768434496402009,0.2726245712788873,0.30166736748991513,0.29573658611877285,0.4008238655167195,0.48643294694933037,0.3025894356883026,0.28062776535532147,0.4708060879566667,0.0036539139752169675,0.3735857411586677,0.44620281010680446,0.30300810108300785,0.47036908126342303,0.29938833596443826,0.15090916219636308,0.1596387946208096,0.21607881426670494
1637877785.598,0.15757558077478473,0.4664471652252892,0.044120602455831034,0.41484165471801215,0.38583921248086955,0.20485278045135072,0.46056086822164477,0.2941630096123825,0.1569105193429183,0.1567342915048263,0.37162143844630136,0.44864335927279964,0.17697302080087737,0.25138040017402946,0.3252731537010538,0.1413864382476881,0.36934735133113605,0.4502068606691836,0.44807612321219836,0.24715838745061286,0.45819737971112323,0.27682716189826645,0.47185611879574496,0.2589295003411988,0.29420342435740676,0.263661603883487,0.3868993048383902,0.4808080226103185,0.294596170565003,0.28947501146965904,0.45818939912929735,0.0038014446456169867,0.37174454198954465,0.4457392279799798,0.29960621076952454,0.46355197073156484,0.2820935802232532,0.14025893309832516,0.1501887387482364,0.21392529256210296
1637877800.642,0.15757558077478473,0.4664471652252892,0.044120602455831034,0.41484165471801215,0.38583921248086955,0.20485278045135072,0.46056086822164477,0.2941630096123825,0.1569105193429183,0.1567342915048263,0.37162143844630136,0.44864335927279964,0.17697302080087737,0.25138040017402946,0.3252731537010538,0.1413864382476881,0.36934735133113605,0.4502068606691836,0.44807612321219836,0.24715838745061286,0.45819737971112323,0.27682716189826645,0.47185611879574496,0.2589295003411988,0.29420342435740676,0.263661603883487,0.3868993048383902,0.4808080226103185,0.294596170565003,0.28947501146965904,0.45818939912929735,0.0038014446456169867,0.37174454198954465,0.4457392279799798,0.29960621076952454,0.46355197073156484,0.2820935802232532,0.14025893309832516,0.1501887387482364,0.21392529256210296
1637877815.665,0.15708229137564161,0.44235125970334443,0.04438945662691075,0.3848537647925909,0.4034822551587857,0.19752861397187088,0.45960336153449977,0.29372482364895885,0.15554610131859514,0.15626223615234885,0.3729522820991507,0.4495165338854198,0.17631406118244508,0.26830355942858086,0.30315551194174367,0.14764613379276323,0.36984948406843166,0.44955412837517006,0.44779082104061996,0.23492904268785458,0.46089207505870744,0.2826532222110687,0.44278491231545253,0.25842962018206567,0.2939541577242757,0.2782997501892486,0.3869979787265662,0.46685798757821717,0.29440843699738495,0.2881523205764639,0.45832956447938744,0.006716827893388985,0.3715614766999865,0.4449136516825666,0.2992441460156552,0.4633890797945755,0.2742823199380281,0.1465228023074567,0.1502404472867384,0.21978125526704287
