"Time","pod:recommendationservice-w1-5c774597c5-gn92b_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-292hj_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-t74zp_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:frontend-w4-6646bc856b-ptn5h_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-8c8zj_service:productcatalogservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-xs9zx_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-hw7kl_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-jsrrl_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-gkplq_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-bdbnq_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-cm7w6_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-qsgrg_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-wmcg2_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-sg79g_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-hjthm_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-sdprd_service:currencyservice_node:worker--3","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-phttj_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-lsm4v_service:recommendationservice_node:worker--3","pod:frontend-w1-599b6846df-kb2d4_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-knrm2_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-jbphp_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-6frsh_service:currencyservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-xbr6z_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-5hj77_service:adservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-xkzsl_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-b6w2l_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-cfg9c_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-w44sp_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-87bhv_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w4-5d9b8d854-gzmx4_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-295jj_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:currencyservice-w4-649d8c7669-qg5c6_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-nqbfc_service:frontend_node:worker--1.novalocal"
1636587787.308,0.0443912655715374,0.717763535454464,0.052109618673321006,0.16033649402655914,0.6053490986473977,0.18101403519933912,0.20889082406389903,0.12121134057391064,0.2056474931570301,0.04473765748031799,0.6835536004394218,0.6293858549339241,0.15017517062407534,0.12728080953130344,0.1276122932276902,0.5848812449093068,0.5829511575392347,0.05054049322502144,0.48577564069444057,0.5099814789757345,0.1510053566329022,0.05674748941166708,0.042865190673250335,0.6821138287149896,0.03501898939046609,0.1496829025122021,0.12779643674182867,0.005056335460042371,0.6370325998581332,0.017452992535067935,0.5113445426832453,0.1888395555579756,0.022742081346801824,0.6803858979008007,0.03917256349162472,0.20675417521291595,0.16933612015387706,0.05702716197575965,0.5104830553546954,0.17374009304635998,0.7311728981783979,0.15534557632688958,0.6265299612707576,0.6764582609450109
1636587802.338,0.0443912655715374,0.717763535454464,0.052109618673321006,0.16033649402655914,0.6053490986473977,0.18101403519933912,0.20889082406389903,0.12121134057391064,0.2056474931570301,0.04473765748031799,0.6835536004394218,0.6293858549339241,0.15017517062407534,0.12728080953130344,0.1276122932276902,0.5848812449093068,0.5829511575392347,0.05054049322502144,0.48577564069444057,0.5099814789757345,0.1510053566329022,0.05674748941166708,0.042865190673250335,0.6821138287149896,0.03501898939046609,0.1496829025122021,0.12779643674182867,0.005056335460042371,0.6370325998581332,0.017452992535067935,0.5113445426832453,0.1888395555579756,0.022742081346801824,0.6803858979008007,0.03917256349162472,0.20675417521291595,0.16933612015387706,0.05702716197575965,0.5104830553546954,0.17374009304635998,0.7311728981783979,0.15534557632688958,0.6265299612707576,0.6764582609450109
1636587817.364,0.0441977503905661,0.7184518417271475,0.051853703838941265,0.16823950053848968,0.6311738878856472,0.1804306819404093,0.20944078151102866,0.12781186855379545,0.20651194337196438,0.04446636089386623,0.6824140304803206,0.6329481758468101,0.15027301028836723,0.1272898080505122,0.12703895078228833,0.5859815407156532,0.5837150055701182,0.05066545216403435,0.48724209432829013,0.5101640593800114,0.1502503068283803,0.052544126413074155,0.04455854731249395,0.6838101467507214,0.034911150977252815,0.14965778222661555,0.1281512299510222,0.005117703785662894,0.5932629797630284,0.017784920623030834,0.5121783166992598,0.1910196750137017,0.02286558422234481,0.6825304977147957,0.04207609699107223,0.18797155068083057,0.1714434837342968,0.05755657871911364,0.5108031484049846,0.17063567967395799,0.7347967514804786,0.15608319658192388,0.6025169266155215,0.6759298472728579
1636587832.388,0.0441977503905661,0.7184518417271475,0.051853703838941265,0.16823950053848968,0.6311738878856472,0.1804306819404093,0.20944078151102866,0.12781186855379545,0.20651194337196438,0.04446636089386623,0.6824140304803206,0.6329481758468101,0.15027301028836723,0.1272898080505122,0.12703895078228833,0.5859815407156532,0.5837150055701182,0.05066545216403435,0.48724209432829013,0.5101640593800114,0.1502503068283803,0.052544126413074155,0.04455854731249395,0.6838101467507214,0.034911150977252815,0.14965778222661555,0.1281512299510222,0.005117703785662894,0.5932629797630284,0.017784920623030834,0.5121783166992598,0.1910196750137017,0.02286558422234481,0.6825304977147957,0.04207609699107223,0.18797155068083057,0.1714434837342968,0.05755657871911364,0.5108031484049846,0.17063567967395799,0.7347967514804786,0.15608319658192388,0.6025169266155215,0.6759298472728579
1636587847.413,0.04372664564967093,0.721626200911407,0.05117305507305092,0.16802623555941953,0.6311580623381687,0.18120301818469217,0.20883377005139936,0.12231221680916286,0.2113767193613902,0.044251156925481504,0.6848023190149402,0.6181670694586444,0.14960279488142586,0.12788834955007736,0.12724257859261287,0.5842309672718707,0.5824962654388756,0.05069607885167411,0.5085458353908373,0.49783416529476293,0.1510003442570807,0.05756216048254083,0.04288799112580575,0.6850209281765067,0.03499505696559584,0.1487209636908476,0.12244647115704171,0.005093795334133981,0.645924025054162,0.01768004901224822,0.5145277827205537,0.1905645208290238,0.022841192620183415,0.6823088621788739,0.0437014348455583,0.20443650841278377,0.17731783791452974,0.05215839420058328,0.510718210398018,0.16943130690685015,0.7361272942899899,0.15604662868421926,0.6378831225031727,0.676332982616574
1636587862.441,0.04372664564967093,0.721626200911407,0.05117305507305092,0.16802623555941953,0.6311580623381687,0.18120301818469217,0.20883377005139936,0.12231221680916286,0.2113767193613902,0.044251156925481504,0.6848023190149402,0.6181670694586444,0.14960279488142586,0.12788834955007736,0.12724257859261287,0.5842309672718707,0.5824962654388756,0.05069607885167411,0.5085458353908373,0.49783416529476293,0.1510003442570807,0.05756216048254083,0.04288799112580575,0.6850209281765067,0.03499505696559584,0.1487209636908476,0.12244647115704171,0.005093795334133981,0.645924025054162,0.01768004901224822,0.5145277827205537,0.1905645208290238,0.022841192620183415,0.6823088621788739,0.0437014348455583,0.20443650841278377,0.17731783791452974,0.05215839420058328,0.510718210398018,0.16943130690685015,0.7361272942899899,0.15604662868421926,0.6378831225031727,0.676332982616574
1636587877.491,0.043934794553616596,0.715615473892858,0.050965708164672066,0.1683259940403472,0.6317791386179543,0.1816109513298983,0.20909684064407275,0.12816170980333016,0.21340249457184535,0.04420532105464103,0.682106453834703,0.6719424449981948,0.1490085531018042,0.12832067229939095,0.1274572263153068,0.5842699767458858,0.5827299199044843,0.05093996315223889,0.4951268054298864,0.5102476357939423,0.15106716334434833,0.06030591804085075,0.04212230282821158,0.6867904216131464,0.035296745878182254,0.14842632576484704,0.12786840584114617,0.005093117865478886,0.6469334776060987,0.017477167159351624,0.5152197315184627,0.1899239425247624,0.022851355955814084,0.6808789201481291,0.03841077698396189,0.21321277669001626,0.17384132043494757,0.05601284194931321,0.511451404387242,0.18294225587837565,0.739446924125348,0.15539552872070128,0.6484108736279957,0.6776166194574382
1636587892.511,0.043934794553616596,0.715615473892858,0.050965708164672066,0.1683259940403472,0.6317791386179543,0.1816109513298983,0.20909684064407275,0.12816170980333016,0.21340249457184535,0.04420532105464103,0.682106453834703,0.6719424449981948,0.1490085531018042,0.12832067229939095,0.1274572263153068,0.5842699767458858,0.5827299199044843,0.05093996315223889,0.4951268054298864,0.5102476357939423,0.15106716334434833,0.06030591804085075,0.04212230282821158,0.6867904216131464,0.035296745878182254,0.14842632576484704,0.12786840584114617,0.005093117865478886,0.6469334776060987,0.017477167159351624,0.5152197315184627,0.1899239425247624,0.022851355955814084,0.6808789201481291,0.03841077698396189,0.21321277669001626,0.17384132043494757,0.05601284194931321,0.511451404387242,0.18294225587837565,0.739446924125348,0.15539552872070128,0.6484108736279957,0.6776166194574382
1636587907.527,0.04406641711196688,0.7166848082838516,0.05062256193370643,0.16864232958130976,0.5946252344694376,0.1811219695751658,0.20913892385743116,0.12789980183182573,0.195510011354738,0.04388264732007435,0.682400224105882,0.6383098044701371,0.14855266883610369,0.1283747866053907,0.1276667108278675,0.5822170929519905,0.582301614735359,0.05054116551352125,0.4933414695015367,0.5096282379861412,0.15110201087504843,0.056862627548232694,0.04389152827832574,0.6854757254409845,0.03525143378770348,0.1474754178539736,0.12774590390273338,0.004971692333257769,0.6484763017508776,0.01676989135523781,0.5165122674658023,0.18863544596296533,0.02290284833847584,0.6810428112101975,0.04320773333646989,0.19041222180481465,0.1607487383796391,0.057159457705371855,0.5110540004467748,0.1684898661894782,0.7386789145865138,0.15514901003205034,0.6225608680784426,0.6778134011968061
1636587922.547,0.04406641711196688,0.7166848082838516,0.05062256193370643,0.16864232958130976,0.5946252344694376,0.1811219695751658,0.20913892385743116,0.12789980183182573,0.195510011354738,0.04388264732007435,0.682400224105882,0.6383098044701371,0.14855266883610369,0.1283747866053907,0.1276667108278675,0.5822170929519905,0.582301614735359,0.05054116551352125,0.4933414695015367,0.5096282379861412,0.15110201087504843,0.056862627548232694,0.04389152827832574,0.6854757254409845,0.03525143378770348,0.1474754178539736,0.12774590390273338,0.004971692333257769,0.6484763017508776,0.01676989135523781,0.5165122674658023,0.18863544596296533,0.02290284833847584,0.6810428112101975,0.04320773333646989,0.19041222180481465,0.1607487383796391,0.057159457705371855,0.5110540004467748,0.1684898661894782,0.7386789145865138,0.15514901003205034,0.6225608680784426,0.6778134011968061
1636587937.562,0.044309410874367294,0.7133424902767448,0.049925021297177505,0.16766930998353932,0.5934204091282245,0.18174541276748135,0.20796899789653858,0.1275841382164451,0.19857686661048007,0.04377701933381186,0.66794045252481,0.6762255112362064,0.1478771068438664,0.1284841791195045,0.12758383867256848,0.5823397856794507,0.5818111256636567,0.05051818786498572,0.5062164545043598,0.490733199964433,0.15056631794547212,0.0553584907715009,0.041813691405882446,0.6864541931367905,0.03530453384591271,0.14754747909035396,0.1277840145918731,0.004933946428349158,0.6468491554381304,0.01779903846853133,0.5143939152072384,0.18770422018729796,0.02285352877167208,0.6779127799147483,0.04359765695964482,0.19571363252709656,0.17125702526917852,0.05124854586375001,0.5086614852878177,0.17988463888197512,0.7392580937387607,0.1549575747189555,0.6633688244445619,0.6748107000066389
1636587952.604,0.044309410874367294,0.7133424902767448,0.049925021297177505,0.16766930998353932,0.5934204091282245,0.18174541276748135,0.20796899789653858,0.1275841382164451,0.19857686661048007,0.04377701933381186,0.66794045252481,0.6762255112362064,0.1478771068438664,0.1284841791195045,0.12758383867256848,0.5823397856794507,0.5818111256636567,0.05051818786498572,0.5062164545043598,0.490733199964433,0.15056631794547212,0.0553584907715009,0.041813691405882446,0.6864541931367905,0.03530453384591271,0.14754747909035396,0.1277840145918731,0.004933946428349158,0.6468491554381304,0.01779903846853133,0.5143939152072384,0.18770422018729796,0.02285352877167208,0.6779127799147483,0.04359765695964482,0.19571363252709656,0.17125702526917852,0.05124854586375001,0.5086614852878177,0.17988463888197512,0.7392580937387607,0.1549575747189555,0.6633688244445619,0.6748107000066389
1636587967.633,0.043554513839710485,0.7149961155219272,0.04987577829789565,0.17794881004039242,0.6243236549931521,0.17887989403716897,0.20574805314246453,0.12805355755316675,0.19780564927253316,0.043339109602478186,0.676678601103095,0.6335280490681695,0.1474987865960811,0.12775300848940116,0.12696212397753753,0.5809007293181897,0.581688357520946,0.05071084114830262,0.50696204656728,0.480714647938612,0.151400832550098,0.06047538068802374,0.04339887204399921,0.6855510558493473,0.03612829574708808,0.14769081498235204,0.12489477197745885,0.004555864407392568,0.6342339730346289,0.017465762705696247,0.5147122989735642,0.18775155795199044,0.02271014990599067,0.6317620565406667,0.04403363504721363,0.2120015275365026,0.176909419934714,0.05618527503363954,0.5095651287440983,0.17926971466482144,0.7386466580753451,0.1552751952795926,0.6128268062795932,0.6739083964008995
1636587982.659,0.043554513839710485,0.7149961155219272,0.04987577829789565,0.17794881004039242,0.6243236549931521,0.17887989403716897,0.20574805314246453,0.12805355755316675,0.19780564927253316,0.043339109602478186,0.676678601103095,0.6335280490681695,0.1474987865960811,0.12775300848940116,0.12696212397753753,0.5809007293181897,0.581688357520946,0.05071084114830262,0.50696204656728,0.480714647938612,0.151400832550098,0.06047538068802374,0.04339887204399921,0.6855510558493473,0.03612829574708808,0.14769081498235204,0.12489477197745885,0.004555864407392568,0.6342339730346289,0.017465762705696247,0.5147122989735642,0.18775155795199044,0.02271014990599067,0.6317620565406667,0.04403363504721363,0.2120015275365026,0.176909419934714,0.05618527503363954,0.5095651287440983,0.17926971466482144,0.7386466580753451,0.1552751952795926,0.6128268062795932,0.6739083964008995
