"Time","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-dvblg_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-n9sz5_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-6zr2t_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-qwl56_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-jntdv_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-627nr_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-cbjl5_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-599b6846df-s7j5f_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-88mnk_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-gjrmd_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-k4588_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-t5k46_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-n2rfm_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-mct78_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-lhcbs_service:frontend_node:worker--3","pod:frontend-w2-777d8d5dcb-bw5n5_service:frontend_node:worker--2.novalocal","pod:adservice-w2-9f97cf96-5hj77_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-tdxxt_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-wmdmb_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-mv98x_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-khbkp_service:currencyservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-n75qm_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-xplch_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-kpxbx_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-qghdr_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-x9csq_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-5qc44_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-nzdkv_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-7dvd9_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-hclt6_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-62jp6_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-xdq7g_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-dfjrj_service:frontend_node:worker--1.novalocal"
1636586486.461,0.035717314154985906,0.5728050615434626,0.7219189016459394,0.14139490468330487,0.045139805757996254,0.12672954548361418,0.6468326660213031,0.647116938867502,0.0545894177928633,0.004305504557090893,0.677131120319898,0.2120265610640612,0.48631714725161523,0.1279829078841973,0.1272316475442817,0.12832587607818424,0.5098847697686009,0.0298514933235651,0.04512837472718752,0.1919290624897534,0.1723441234968904,0.6222763892824116,0.7087003643277419,0.18535014568312908,0.5714385504647377,0.14982137554271327,0.0506632184710102,0.17537373673415113,0.008937954495517793,0.6235169629005944,0.148208493905702,0.056817831894861275,0.04350206360635443,0.149803445521315,0.502482072101335,0.04413583282631649,0.6481038494310036,0.5043783764811778,0.050041661450164504,0.20271327132969225,0.669607637556541,0.1674318395408482,0.16629360217888178,0.6454654664183016
1636586501.485,0.035717314154985906,0.5728050615434626,0.7219189016459394,0.14139490468330487,0.045139805757996254,0.12672954548361418,0.6468326660213031,0.647116938867502,0.0545894177928633,0.004305504557090893,0.677131120319898,0.2120265610640612,0.48631714725161523,0.1279829078841973,0.1272316475442817,0.12832587607818424,0.5098847697686009,0.0298514933235651,0.04512837472718752,0.1919290624897534,0.1723441234968904,0.6222763892824116,0.7087003643277419,0.18535014568312908,0.5714385504647377,0.14982137554271327,0.0506632184710102,0.17537373673415113,0.008937954495517793,0.6235169629005944,0.148208493905702,0.056817831894861275,0.04350206360635443,0.149803445521315,0.502482072101335,0.04413583282631649,0.6481038494310036,0.5043783764811778,0.050041661450164504,0.20271327132969225,0.669607637556541,0.1674318395408482,0.16629360217888178,0.6454654664183016
1636586516.591,0.035572974008161375,0.5735196496106149,0.7209864459534582,0.15268171807397352,0.044633461073215086,0.12658057321467278,0.6480613968628419,0.6419289182743723,0.054938845930274205,0.0043142475127369,0.6756400121483308,0.21219541088399108,0.4913224323302723,0.12329160416998439,0.12273529681520223,0.12826000074507263,0.510227485247722,0.03087452617904444,0.04353058653800209,0.19732519614391064,0.1722542709389237,0.5476412052976813,0.7119485657905988,0.18587534171817988,0.5699366673488069,0.1502765598588542,0.0505911330367827,0.17928582969748555,0.0076802007136868924,0.6137699153554124,0.14910390055590889,0.05597912421430186,0.04323177654304225,0.1498096301897024,0.5042573027349802,0.04283451580995416,0.607746066300849,0.5049297058152871,0.04991194392738233,0.17626760412153963,0.6276239869237397,0.17577478422455156,0.17376313466872173,0.6457057545146376
1636586531.637,0.035572974008161375,0.5735196496106149,0.7209864459534582,0.15268171807397352,0.044633461073215086,0.12658057321467278,0.6480613968628419,0.6419289182743723,0.054938845930274205,0.0043142475127369,0.6756400121483308,0.21219541088399108,0.4913224323302723,0.12329160416998439,0.12273529681520223,0.12826000074507263,0.510227485247722,0.03087452617904444,0.04353058653800209,0.19732519614391064,0.1722542709389237,0.5476412052976813,0.7119485657905988,0.18587534171817988,0.5699366673488069,0.1502765598588542,0.0505911330367827,0.17928582969748555,0.0076802007136868924,0.6137699153554124,0.14910390055590889,0.05597912421430186,0.04323177654304225,0.1498096301897024,0.5042573027349802,0.04283451580995416,0.607746066300849,0.5049297058152871,0.04991194392738233,0.17626760412153963,0.6276239869237397,0.17577478422455156,0.17376313466872173,0.6457057545146376
1636586546.657,0.035662783607099124,0.5733689317199031,0.7227228332882325,0.15292520158093217,0.04444715423467162,0.12681365859933172,0.5898403760005991,0.6338090049292642,0.05565681154886026,0.004643615395885179,0.6766989211707984,0.21154745474305947,0.4872798982546573,0.12496891681190636,0.12795560570928827,0.12814016593966304,0.5106228754764687,0.03209175764373681,0.04514639280027917,0.2023848550569471,0.17224766351246232,0.6261555245341839,0.7114346363041749,0.18674073785567577,0.5712530231151647,0.15058210761051483,0.05056156373467831,0.1878811542710523,0.0065800659915732276,0.5918876317565045,0.1493895867458781,0.053481640375890496,0.0433148220864835,0.1495046127055133,0.5063718498133387,0.04470219612177123,0.6509440279967815,0.5056577216131167,0.05063471482089783,0.18320452427649866,0.6714596904072931,0.17234978680058216,0.16573216148120493,0.6485954495258477
1636586561.672,0.035662783607099124,0.5733689317199031,0.7227228332882325,0.15292520158093217,0.04444715423467162,0.12681365859933172,0.5898403760005991,0.6338090049292642,0.05565681154886026,0.004643615395885179,0.6766989211707984,0.21154745474305947,0.4872798982546573,0.12496891681190636,0.12795560570928827,0.12814016593966304,0.5106228754764687,0.03209175764373681,0.04514639280027917,0.2023848550569471,0.17224766351246232,0.6261555245341839,0.7114346363041749,0.18674073785567577,0.5712530231151647,0.15058210761051483,0.05056156373467831,0.1878811542710523,0.0065800659915732276,0.5918876317565045,0.1493895867458781,0.053481640375890496,0.0433148220864835,0.1495046127055133,0.5063718498133387,0.04470219612177123,0.6509440279967815,0.5056577216131167,0.05063471482089783,0.18320452427649866,0.6714596904072931,0.17234978680058216,0.16573216148120493,0.6485954495258477
1636586576.69,0.03556170170250564,0.5722058033778621,0.7227386763903598,0.15187864253766076,0.04445307574932082,0.12717003451747744,0.6241498023252032,0.6345550245947821,0.05685030231609242,0.00442111633149131,0.6782100543832701,0.21084395958546745,0.5068381059861092,0.12839790747842592,0.1286039361459367,0.12861563883978175,0.5128024281159461,0.03323284266187538,0.04562277257118187,0.19202965774243247,0.17280067610609762,0.6266890201591659,0.71236258655429,0.1863920870760013,0.5698642250636139,0.15068469498059253,0.05044738127008673,0.18646118857551133,0.0058354032218657275,0.6394841098664323,0.1499294291618908,0.055878341414910424,0.043117866513696465,0.14848465261372212,0.48522735152182694,0.04465781283411702,0.6093267276831207,0.5071374185641935,0.050633447901764245,0.18286788495831763,0.7208239515954145,0.17306604672718964,0.15866308420295633,0.6481617758767437
1636586591.71,0.03556170170250564,0.5722058033778621,0.7227386763903598,0.15187864253766076,0.04445307574932082,0.12717003451747744,0.6241498023252032,0.6345550245947821,0.05685030231609242,0.00442111633149131,0.6782100543832701,0.21084395958546745,0.5068381059861092,0.12839790747842592,0.1286039361459367,0.12861563883978175,0.5128024281159461,0.03323284266187538,0.04562277257118187,0.19202965774243247,0.17280067610609762,0.6266890201591659,0.71236258655429,0.1863920870760013,0.5698642250636139,0.15068469498059253,0.05044738127008673,0.18646118857551133,0.0058354032218657275,0.6394841098664323,0.1499294291618908,0.055878341414910424,0.043117866513696465,0.14848465261372212,0.48522735152182694,0.04465781283411702,0.6093267276831207,0.5071374185641935,0.050633447901764245,0.18286788495831763,0.7208239515954145,0.17306604672718964,0.15866308420295633,0.6481617758767437
1636586606.733,0.035145226606875704,0.5718788511862033,0.7218067858288869,0.1463583539749967,0.04434557098786217,0.1266118058065826,0.6527707134200322,0.6078515165328175,0.05841187313882437,0.004279410082828424,0.6758683891786226,0.20769188048522086,0.47962727123294874,0.1278471103198952,0.1281055273973432,0.12826125041603048,0.5110052725092132,0.03385443346993493,0.045442295609000774,0.20111785178589608,0.17002810412442432,0.5882438205304847,0.7164188442231209,0.1856198971478284,0.5706409815358169,0.15023565619819834,0.049665624741340064,0.17412644548234274,0.0055040985534032865,0.5774959212465567,0.14982744396866962,0.05692585648931759,0.043137587605630065,0.1479158753011283,0.5052141298214273,0.04440940430851549,0.6108975716673101,0.5069633304013043,0.05077670401158962,0.19497764586110045,0.7275630538157078,0.17612995313916677,0.1700051953641387,0.6481760977996587
1636586621.76,0.035145226606875704,0.5718788511862033,0.7218067858288869,0.1463583539749967,0.04434557098786217,0.1266118058065826,0.6527707134200322,0.6078515165328175,0.05841187313882437,0.004279410082828424,0.6758683891786226,0.20769188048522086,0.47962727123294874,0.1278471103198952,0.1281055273973432,0.12826125041603048,0.5110052725092132,0.03385443346993493,0.045442295609000774,0.20111785178589608,0.17002810412442432,0.5882438205304847,0.7164188442231209,0.1856198971478284,0.5706409815358169,0.15023565619819834,0.049665624741340064,0.17412644548234274,0.0055040985534032865,0.5774959212465567,0.14982744396866962,0.05692585648931759,0.043137587605630065,0.1479158753011283,0.5052141298214273,0.04440940430851549,0.6108975716673101,0.5069633304013043,0.05077670401158962,0.19497764586110045,0.7275630538157078,0.17612995313916677,0.1700051953641387,0.6481760977996587
1636586636.779,0.03525504274469179,0.5714802425013205,0.7207013868918666,0.15061549283188033,0.04454270004026975,0.12619395157838276,0.6511099191054834,0.6626914394643916,0.05445283775844574,0.004494414766861291,0.6767246771595611,0.20857416643205134,0.5037720093656832,0.12728060231073104,0.12441573467433423,0.12811677512874747,0.5094996007725334,0.03398281773035034,0.04180873897755164,0.19411690199008672,0.17004483960387712,0.6197510771643346,0.7167010614023269,0.18523758965609022,0.5691429312041079,0.15063518575800053,0.04957887202740611,0.18289800652678104,0.005459076077127419,0.5918040248045773,0.1490323912719466,0.05795364423284463,0.04305106985130159,0.14766090946427646,0.5034140897371621,0.04255359858656438,0.5944908147586796,0.5039599085394103,0.050716326953777376,0.179905247943075,0.7250343032188822,0.16942365588655933,0.1706056084550225,0.6443777395247021
1636586651.803,0.03525504274469179,0.5714802425013205,0.7207013868918666,0.15061549283188033,0.04454270004026975,0.12619395157838276,0.6511099191054834,0.6626914394643916,0.05445283775844574,0.004494414766861291,0.6767246771595611,0.20857416643205134,0.5037720093656832,0.12728060231073104,0.12441573467433423,0.12811677512874747,0.5094996007725334,0.03398281773035034,0.04180873897755164,0.19411690199008672,0.17004483960387712,0.6197510771643346,0.7167010614023269,0.18523758965609022,0.5691429312041079,0.15063518575800053,0.04957887202740611,0.18289800652678104,0.005459076077127419,0.5918040248045773,0.1490323912719466,0.05795364423284463,0.04305106985130159,0.14766090946427646,0.5034140897371621,0.04255359858656438,0.5944908147586796,0.5039599085394103,0.050716326953777376,0.179905247943075,0.7250343032188822,0.16942365588655933,0.1706056084550225,0.6443777395247021
1636586666.834,0.035120851933721255,0.5716847127448921,0.7206862264781787,0.1496197837282936,0.0445594398157951,0.12663343462859364,0.6100917405862829,0.6707210638503529,0.05479937569515034,0.004371574177975986,0.6785988764165285,0.2096634061417978,0.5028702762691095,0.1274897419153132,0.12780118546919078,0.1282671843141884,0.5086087149023131,0.034313023978847605,0.04491359929245349,0.19666347048802263,0.1700183577007886,0.5865638332813384,0.7161693904131454,0.1846731060626729,0.569479756425898,0.1499689518292612,0.04963470183308013,0.16419719364128682,0.005674127533734814,0.641733579352785,0.14922721810957543,0.05795970827198107,0.04341847766825061,0.14719401625927087,0.5028526341400633,0.04391669486258283,0.6301206097824563,0.5036596367596864,0.05078940328523518,0.1942505864966209,0.6858761729124896,0.16347600182857422,0.16777535587982512,0.6426565277048831
1636586681.855,0.035120851933721255,0.5716847127448921,0.7206862264781787,0.1496197837282936,0.0445594398157951,0.12663343462859364,0.6100917405862829,0.6707210638503529,0.05479937569515034,0.004371574177975986,0.6785988764165285,0.2096634061417978,0.5028702762691095,0.1274897419153132,0.12780118546919078,0.1282671843141884,0.5086087149023131,0.034313023978847605,0.04491359929245349,0.19666347048802263,0.1700183577007886,0.5865638332813384,0.7161693904131454,0.1846731060626729,0.569479756425898,0.1499689518292612,0.04963470183308013,0.16419719364128682,0.005674127533734814,0.641733579352785,0.14922721810957543,0.05795970827198107,0.04341847766825061,0.14719401625927087,0.5028526341400633,0.04391669486258283,0.6301206097824563,0.5036596367596864,0.05078940328523518,0.1942505864966209,0.6858761729124896,0.16347600182857422,0.16777535587982512,0.6426565277048831
