sep=,
"Time","pod:adservice-w6-56cf7f8c87-269n4_service:adservice_node:worker6.novalocal","pod:cartservice-w6-749867c956-lhjgb_service:cartservice_node:worker6.novalocal","pod:currencyservice-w6-777fb577db-5zd6x_service:currencyservice_node:worker6.novalocal","pod:currencyservice-w6-777fb577db-mpghb_service:currencyservice_node:worker6.novalocal","pod:currencyservice-w6-777fb577db-rvfrd_service:currencyservice_node:worker6.novalocal","pod:frontend-w6-598f897587-mfj48_service:frontend_node:worker6.novalocal","pod:frontend-w6-598f897587-zr5mx_service:frontend_node:worker6.novalocal","pod:productcatalogservice-w6-97bddfc7f-xjv5c_service:productcatalogservice_node:worker6.novalocal","pod:recommendationservice-w6-6d4845b77c-nnt9j_service:recommendationservice_node:worker6.novalocal","pod:redis-cart-w6-cc974966d-k8w9v_service:redis-cart_node:worker6.novalocal"
2021-06-04 08:56:00,0.0459,0.0105,0.00614,0.00566,,0.00331,0.00291,0.0104,0.0199,0.00409
2021-06-04 08:56:30,0.0461,0.0111,0.00627,0.00557,,0.00336,0.00323,0.0109,0.0180,0.00385
2021-06-04 08:57:00,0.0449,0.0110,0.00651,0.00554,,0.00338,0.00304,0.0103,0.0178,0.00384
2021-06-04 08:57:30,0.0491,0.0107,0.00663,0.00546,,0.00333,0.00303,0.0105,0.0178,0.00375
2021-06-04 08:58:00,0.0494,0.0112,0.00601,0.00549,,0.00311,0.00299,0.0113,0.0180,0.00375
2021-06-04 08:58:30,0.0502,0.0133,0.0156,0.00832,,0.0112,0.0119,0.0108,0.0182,0.00409
2021-06-04 08:59:00,0.0503,0.0129,0.0164,0.00762,,0.0110,0.0116,0.0104,0.0180,0.00412
2021-06-04 08:59:30,0.0504,0.0241,0.0324,0.0400,,0.0415,0.0411,0.0156,0.0182,0.00549
2021-06-04 09:00:00,0.0584,0.0346,0.0587,0.0638,,0.0834,0.0922,0.0241,0.0170,0.00617
2021-06-04 09:00:30,0.0560,0.0446,0.0923,0.0937,,0.131,0.131,0.0287,0.0163,0.00853
2021-06-04 09:01:00,0.0660,0.0537,0.136,0.113,,0.174,0.164,0.0332,0.0138,0.0103
2021-06-04 09:01:30,0.0695,0.0715,0.146,0.142,,0.219,0.215,0.0426,0.0127,0.0109
2021-06-04 09:02:00,0.0683,0.0780,0.162,0.192,,0.269,0.267,0.0489,0.0118,0.0125
2021-06-04 09:02:30,0.0738,0.0865,0.220,0.196,,0.304,0.328,0.0518,0.0112,0.0138
2021-06-04 09:03:00,0.0744,0.0995,0.262,0.201,,0.349,0.302,0.0634,0.0103,0.0162
2021-06-04 09:03:30,0.0814,0.0996,0.298,0.201,,0.370,0.359,0.0628,0.0101,0.0159
2021-06-04 09:04:00,0.0801,0.0978,0.279,0.206,,0.340,0.341,0.0622,0.0101,0.0165
2021-06-04 09:04:30,0.0802,0.105,0.264,0.207,,0.362,0.360,0.0647,0.0110,0.0161
2021-06-04 09:05:00,0.0819,0.102,0.270,0.222,,0.357,0.342,0.0618,0.0101,0.0153
2021-06-04 09:05:30,0.0790,0.103,0.272,0.237,,0.359,0.344,0.0627,0.0112,0.0152
2021-06-04 09:06:00,0.0742,0.108,0.255,0.218,,0.341,0.374,0.0622,0.0104,0.0159
2021-06-04 09:06:30,0.0756,0.105,0.223,0.244,,0.361,0.333,0.0628,0.0108,0.0156
2021-06-04 09:07:00,0.0802,0.107,0.197,0.290,,0.374,0.373,0.0630,0.0106,0.0156
2021-06-04 09:07:30,0.0769,0.0981,0.217,0.269,,0.344,0.373,0.0633,0.00956,0.0163
2021-06-04 09:08:00,0.0761,0.106,0.215,0.285,,0.348,0.342,0.0605,0.0101,0.0156
2021-06-04 09:08:30,0.0737,0.0953,0.207,0.282,,0.339,0.359,0.0629,0.0101,0.0153
2021-06-04 09:09:00,0.0784,0.101,0.190,0.292,,0.333,0.372,0.0655,0.0102,0.0160
2021-06-04 09:09:30,0.0737,0.0977,0.220,0.257,,0.373,0.359,0.0619,0.00991,0.0159
2021-06-04 09:10:00,0.0755,0.0975,0.261,0.249,,0.372,0.348,0.0628,0.00986,0.0156
2021-06-04 09:10:30,0.0772,0.104,0.249,0.229,,0.338,0.357,0.0627,0.0103,0.0152
2021-06-04 09:11:00,0.0736,0.101,0.247,0.226,,0.336,0.346,0.0654,0.0104,0.0152
2021-06-04 09:11:30,0.0813,0.101,0.246,0.234,,0.356,0.361,0.0630,0.0104,0.0155
2021-06-04 09:12:00,0.0812,0.105,0.254,0.211,,0.342,0.372,0.0629,0.0104,0.0155
2021-06-04 09:12:30,0.0812,0.102,0.277,0.203,,0.356,0.344,0.0603,0.0104,0.0155
2021-06-04 09:13:00,0.0780,0.106,0.285,0.216,,0.356,0.343,0.0598,0.0103,0.0149
2021-06-04 09:13:30,0.0795,0.102,0.243,0.248,,0.354,0.355,0.0652,0.0110,0.0151
2021-06-04 09:14:00,0.0763,0.105,0.206,0.265,,0.329,0.339,0.0653,0.0103,0.0152
2021-06-04 09:14:30,0.0734,0.0889,0.204,0.232,,0.320,0.311,0.0537,0.0109,0.0141
2021-06-04 09:15:00,0.0673,0.0773,0.182,0.198,,0.287,0.268,0.0497,0.0124,0.0132
2021-06-04 09:15:30,0.0706,0.0675,0.156,0.170,,0.224,0.222,0.0444,0.0131,0.0115
2021-06-04 09:16:00,0.0610,0.0574,0.112,0.142,,0.194,0.182,0.0369,0.0141,0.0105
2021-06-04 09:16:30,0.0598,0.0457,0.0621,0.126,,0.139,0.162,0.0321,0.0166,0.00829
2021-06-04 09:17:00,0.0534,0.0332,0.0561,0.0972,,0.0975,0.101,0.0243,0.0164,0.00738
2021-06-04 09:17:30,0.0516,0.0302,0.0501,0.0375,,0.0545,0.0553,0.0178,0.0176,0.00560
2021-06-04 09:18:00,0.0476,0.0168,0.0186,0.00641,,0.0162,0.0182,0.0105,0.0175,0.00416
2021-06-04 09:18:30,0.0463,0.0109,0.00646,0.00619,,0.00325,0.00344,0.0111,0.0197,0.00404
2021-06-04 09:19:00,0.0466,0.0110,0.00674,0.00581,,0.00332,0.00345,0.00999,0.0196,0.00411
2021-06-04 09:19:30,0.0503,0.0109,0.00654,0.00558,,0.00336,0.00344,0.0101,0.0196,0.00401
2021-06-04 09:20:00,0.0500,0.0107,0.00696,0.00609,,0.00335,0.00339,0.0111,0.0184,0.00392
2021-06-04 09:20:30,0.0466,0.0108,0.00697,0.00559,,0.00336,0.00342,0.0103,0.0179,0.00376
2021-06-04 09:21:00,0.0461,0.0111,0.00667,0.00574,,0.00365,0.00321,0.0104,0.0185,0.00378
2021-06-04 09:21:30,0.0501,0.0114,0.00652,0.00594,,0.00335,0.00335,0.0111,0.0198,0.00390
2021-06-04 09:22:00,0.0476,0.0183,0.0201,0.0377,,0.0272,0.0233,0.0164,0.0178,0.00508
2021-06-04 09:22:30,0.0512,0.0298,0.0484,0.0491,,0.0703,0.0731,0.0227,0.0167,0.00646
2021-06-04 09:23:00,0.0539,0.0383,0.0673,0.0898,,0.116,0.107,0.0250,0.0158,0.00698
2021-06-04 09:23:30,0.0600,0.0493,0.0897,0.137,,0.163,0.157,0.0323,0.0146,0.00944
2021-06-04 09:24:00,0.0654,0.0650,0.130,0.145,,0.200,0.220,0.0403,0.0136,0.0110
2021-06-04 09:24:30,0.0717,0.0727,0.184,0.152,,0.245,0.257,0.0456,0.0134,0.0113
2021-06-04 09:25:00,0.0765,0.0863,0.224,0.185,,0.286,0.272,0.0515,0.0110,0.0133
2021-06-04 09:25:30,0.0807,0.100,0.219,0.209,,0.353,0.333,0.0623,0.00947,0.0159
2021-06-04 09:26:00,0.0800,0.0987,0.263,0.216,,0.345,0.343,0.0603,0.0101,0.0162
2021-06-04 09:26:30,0.0757,0.0982,0.275,0.215,,0.347,0.349,0.0664,0.0103,0.0152
2021-06-04 09:27:00,0.0786,0.106,0.290,0.190,,0.360,0.374,0.0599,0.00999,0.0164
2021-06-04 09:27:30,0.0806,0.101,0.309,0.154,,0.372,0.371,0.0609,0.0102,0.0157
2021-06-04 09:28:00,0.0780,0.101,0.321,0.164,,0.345,0.330,0.0616,0.0101,0.0158
2021-06-04 09:28:30,0.0756,0.104,0.281,0.181,,0.356,0.354,0.0640,0.0111,0.0158
2021-06-04 09:29:00,0.0815,0.102,0.277,0.199,,0.369,0.355,0.0615,0.0110,0.0149
2021-06-04 09:29:30,0.0778,0.0896,0.263,0.213,,0.327,0.346,0.0616,0.0103,0.0145
2021-06-04 09:30:00,0.0689,0.106,0.227,0.192,,0.340,0.336,0.0674,0.0116,0.0148
2021-06-04 09:30:30,0.0717,0.113,0.273,0.166,,0.335,0.333,0.0623,0.0115,0.0145
2021-06-04 09:31:00,0.0719,0.0998,0.257,0.170,,0.350,0.337,0.0609,0.0112,0.0131
2021-06-04 09:31:30,0.0760,0.0999,0.234,0.189,,0.353,0.327,0.0673,0.0111,0.0137
2021-06-04 09:32:00,0.0729,0.109,0.238,0.206,,0.333,0.343,0.0673,0.0112,0.0143
2021-06-04 09:32:30,0.0759,0.0967,0.225,0.191,,0.335,0.339,0.0674,0.0108,0.0138
2021-06-04 09:33:00,0.0710,0.105,0.263,0.171,,0.341,0.339,0.0673,0.0100,0.0134
2021-06-04 09:33:30,0.0700,0.103,0.285,0.153,,0.330,0.341,0.0637,0.00973,0.0140
2021-06-04 09:34:00,0.0778,0.101,0.326,0.157,,0.331,0.347,0.0597,0.00878,0.0165
2021-06-04 09:34:30,0.0756,0.103,0.325,0.162,,0.358,0.361,0.0624,0.00941,0.0151
2021-06-04 09:35:00,0.0734,0.104,0.324,0.176,,0.360,0.354,0.0631,0.00974,0.0151
2021-06-04 09:35:30,0.0795,0.104,0.309,0.193,,0.374,0.360,0.0600,0.0104,0.0153
2021-06-04 09:36:00,0.0816,0.0992,0.308,0.161,,0.355,0.372,0.0587,0.0107,0.0161
2021-06-04 09:36:30,0.0755,0.103,0.308,0.186,,0.343,0.341,0.0596,0.0103,0.0152
2021-06-04 09:37:00,0.0740,0.0973,0.283,0.160,,0.324,0.326,0.0584,0.0103,0.0145
2021-06-04 09:37:30,0.0708,0.0850,0.260,0.155,,0.298,0.284,0.0509,0.0116,0.0137
2021-06-04 09:38:00,0.0656,0.0728,0.206,0.141,,0.251,0.238,0.0451,0.0135,0.0112
2021-06-04 09:38:30,0.0628,0.0571,0.150,0.118,,0.198,0.199,0.0367,0.0144,0.0109
2021-06-04 09:39:00,0.0602,0.0529,0.118,0.101,,0.152,0.169,0.0317,0.0156,0.00953
2021-06-04 09:39:30,0.0560,0.0372,0.102,0.0500,,0.114,0.120,0.0280,0.0170,0.00786
2021-06-04 09:40:00,0.0513,0.0281,0.0737,0.0419,,0.0777,0.0619,0.0220,0.0163,0.00579
2021-06-04 09:40:30,0.0474,0.0155,0.0310,0.00639,,0.0273,0.0289,0.0146,0.0175,0.00565
2021-06-04 09:41:00,0.0456,0.0115,0.00995,0.00625,,0.00331,0.00296,0.0115,0.0180,0.00400
2021-06-04 09:41:30,0.0461,0.0113,0.00581,0.00565,,0.00359,0.00298,0.0110,0.0181,0.00386
2021-06-04 09:42:00,0.0502,0.0119,0.00578,0.00592,,0.00326,0.00302,0.0107,0.0196,0.00395
2021-06-04 09:42:30,0.0470,0.0115,0.00627,0.00604,,0.00324,0.00300,0.0105,0.0184,0.00387
2021-06-04 09:43:00,0.0454,0.0114,0.00655,0.00646,,0.00327,0.00282,0.0104,0.0171,0.00373
2021-06-04 09:43:30,0.0459,0.0110,0.00625,0.00589,,0.00323,0.00283,0.00993,0.0196,0.00378
2021-06-04 09:44:00,0.0464,0.0106,0.00632,0.00585,,0.00305,0.00283,0.0115,0.0177,0.00397
2021-06-04 09:44:30,0.0481,0.0136,0.0213,0.0168,,0.0119,0.0169,0.0123,0.0189,0.00426
2021-06-04 09:45:00,0.0492,0.0238,0.0334,0.0603,,0.0596,0.0548,0.0176,0.0164,0.00574
2021-06-04 09:45:30,0.0577,0.0352,0.0509,0.0912,,0.109,0.0973,0.0243,0.0156,0.00759
2021-06-04 09:46:00,0.0609,0.0456,0.0773,0.131,,0.152,0.146,0.0337,0.0151,0.00899
2021-06-04 09:46:30,0.0648,0.0534,0.112,0.151,,0.192,0.176,0.0381,0.0138,0.00988
2021-06-04 09:47:00,0.0689,0.0737,0.145,0.178,,0.244,0.238,0.0427,0.0133,0.0109
2021-06-04 09:47:30,0.0728,0.0822,0.177,0.224,,0.282,0.278,0.0532,0.0103,0.0129
2021-06-04 09:48:00,0.0713,0.0893,0.210,0.261,,0.339,0.313,0.0590,0.0106,0.0142
2021-06-04 09:48:30,0.0720,0.1000,0.217,0.253,,0.345,0.343,0.0585,0.0101,0.0154
2021-06-04 09:49:00,0.0742,0.105,0.243,0.228,,0.355,0.350,0.0593,0.0100,0.0156
2021-06-04 09:49:30,0.0788,0.105,0.271,0.205,,0.340,0.352,0.0597,0.00913,0.0147
2021-06-04 09:50:00,0.0762,0.0977,0.242,0.230,,0.357,0.353,0.0578,0.00909,0.0149
2021-06-04 09:50:30,0.0700,0.101,0.231,0.255,,0.338,0.336,0.0620,0.00927,0.0150
2021-06-04 09:51:00,0.0741,0.103,0.215,0.263,,0.352,0.339,0.0642,0.00914,0.0148
2021-06-04 09:51:30,0.0746,0.104,0.221,0.254,,0.340,0.333,0.0566,0.0101,0.0153
2021-06-04 09:52:00,0.0787,0.100,0.218,0.264,,0.332,0.366,0.0597,0.0101,0.0156
2021-06-04 09:52:30,0.0748,0.0917,0.210,0.255,,0.338,0.343,0.0628,0.0106,0.0151
2021-06-04 09:53:00,0.0718,0.101,0.178,0.260,,0.339,0.347,0.0610,0.0110,0.0133
2021-06-04 09:53:30,0.0636,0.117,0.183,0.263,,0.337,0.333,0.0610,0.0109,0.0136
2021-06-04 09:54:00,0.0713,0.114,0.185,0.228,,0.325,0.336,0.0615,0.0104,0.0144
2021-06-04 09:54:30,0.0716,0.112,0.219,0.231,,0.341,0.348,0.0636,0.0112,0.0144
2021-06-04 09:55:00,0.0701,0.102,0.209,0.223,,0.352,0.332,0.0632,0.0105,0.0145
2021-06-04 09:55:30,0.0715,0.111,0.197,0.234,,0.321,0.316,0.0620,0.0114,0.0136
2021-06-04 09:56:00,0.0705,0.103,0.230,0.212,,0.354,0.319,0.0631,0.0104,0.0142
2021-06-04 09:56:30,0.0762,0.106,0.231,0.198,,0.361,0.353,0.0619,0.0106,0.0149
2021-06-04 09:57:00,0.0764,0.106,0.240,0.236,,0.355,0.345,0.0604,0.0110,0.0160
2021-06-04 09:57:30,0.0812,0.0934,0.239,0.230,,0.360,0.337,0.0605,0.0111,0.0148
2021-06-04 09:58:00,0.0794,0.0955,0.235,0.244,,0.346,0.337,0.0636,0.00982,0.0145
2021-06-04 09:58:30,0.0811,0.104,0.262,0.240,,0.360,0.340,0.0608,0.0109,0.0151
2021-06-04 09:59:00,0.0770,0.101,0.255,0.245,,0.348,0.344,0.0595,0.0105,0.0159
2021-06-04 09:59:30,0.0729,0.0988,0.232,0.240,,0.346,0.332,0.0612,0.0101,0.0157
2021-06-04 10:00:00,0.0741,0.0862,0.202,0.215,,0.299,0.291,0.0535,0.0113,0.0141
2021-06-04 10:00:30,0.0711,0.0729,0.165,0.192,,0.253,0.242,0.0450,0.0127,0.0118
2021-06-04 10:01:00,0.0669,0.0623,0.143,0.153,,0.213,0.214,0.0399,0.0146,0.0110
2021-06-04 10:01:30,0.0646,0.0512,0.110,0.128,,0.166,0.180,0.0348,0.0152,0.00973
2021-06-04 10:02:00,0.0520,0.0402,0.0890,0.0880,,0.127,0.123,0.0269,0.0148,0.00784
2021-06-04 10:02:30,0.0527,0.0266,0.0319,0.0666,,0.0777,0.0805,0.0226,0.0186,0.00628
2021-06-04 10:03:00,0.0520,0.0250,0.0143,0.0514,,0.0545,0.0321,0.0153,0.0171,0.00433
2021-06-04 10:03:30,0.0468,0.0105,0.00599,0.00585,,0.0140,0.00295,0.0115,0.0187,0.00426
2021-06-04 10:04:00,0.0453,0.0102,0.00577,0.00581,,0.00324,0.00313,0.0101,0.0187,0.00353
2021-06-04 10:04:30,0.0456,0.0109,0.00588,0.00584,,0.00350,0.00315,0.0105,0.0184,0.00377
2021-06-04 10:05:00,0.0494,0.0117,0.00619,0.00587,,0.00321,0.00285,0.0107,0.0191,0.00404
2021-06-04 10:05:30,0.0457,0.0115,0.00604,0.00619,,0.00304,0.00305,0.0111,0.0206,0.00402
2021-06-04 10:06:00,0.0461,0.0107,0.00650,0.00623,,0.00333,0.00284,0.0106,0.0207,0.00407
2021-06-04 10:06:30,0.0459,0.0109,0.00650,0.00589,,0.00333,0.00292,0.0119,0.0203,0.00405
2021-06-04 10:07:00,0.0466,0.0134,0.00717,0.00698,,0.0103,0.00825,0.0116,0.0202,0.00410
2021-06-04 10:07:30,0.0544,0.0237,0.0434,0.0392,,0.0465,0.0410,0.0158,0.0182,0.00536
2021-06-04 10:08:00,0.0557,0.0248,0.0672,0.0679,,0.0914,0.0893,0.0236,0.0169,0.00656
2021-06-04 10:08:30,0.0511,0.0590,0.0733,0.0737,,0.118,0.126,0.0294,0.0165,0.00670
2021-06-04 10:09:00,0.0591,0.0566,0.114,0.0901,,0.167,0.152,0.0385,0.0165,0.00818
2021-06-04 10:09:30,0.0574,0.0659,0.150,0.105,,0.202,0.211,0.0457,0.0137,0.00989
2021-06-04 10:10:00,0.0631,0.0774,0.169,0.129,,0.260,0.243,0.0537,0.0139,0.00997
2021-06-04 10:10:30,0.0658,0.0907,0.180,0.166,,0.280,0.274,0.0598,0.0126,0.0121
2021-06-04 10:11:00,0.0693,0.0968,0.224,0.220,,0.313,0.325,0.0617,0.0117,0.0126
2021-06-04 10:11:30,0.0731,0.111,0.232,0.215,,0.323,0.327,0.0636,0.0108,0.0145
2021-06-04 10:12:00,0.0699,0.100,0.235,0.210,,0.326,0.327,0.0616,0.0118,0.0134
2021-06-04 10:12:30,0.0772,0.0966,0.246,0.233,,0.339,0.323,0.0647,0.0103,0.0155
2021-06-04 10:13:00,0.0750,0.0980,0.222,0.261,,0.343,0.354,0.0617,0.00941,0.0155
2021-06-04 10:13:30,0.0788,0.0985,0.227,0.242,,0.356,0.332,0.0599,0.0100,0.0136
2021-06-04 10:14:00,0.0755,0.102,0.226,0.258,,0.346,0.338,0.0585,0.0101,0.0157
2021-06-04 10:14:30,0.0769,0.106,0.248,0.230,,0.353,0.357,0.0595,0.0102,0.0162
2021-06-04 10:15:00,0.0741,0.106,0.253,0.232,,0.355,0.346,0.0621,0.0105,0.0156
2021-06-04 10:15:30,0.0742,0.0992,0.228,0.263,,0.357,0.341,0.0618,0.0111,0.0162
2021-06-04 10:16:00,0.0738,0.0977,0.239,0.261,,0.354,0.368,0.0592,0.00930,0.0162
2021-06-04 10:16:30,0.0751,0.101,0.228,0.244,,0.354,0.367,0.0613,0.00976,0.0154
2021-06-04 10:17:00,0.0781,0.104,0.232,0.260,,0.357,0.344,0.0595,0.0111,0.0150
2021-06-04 10:17:30,0.0767,0.0960,0.233,0.258,,0.340,0.341,0.0623,0.00999,0.0154
2021-06-04 10:18:00,0.0730,0.0968,0.235,0.253,,0.354,0.370,0.0581,0.00991,0.0152
2021-06-04 10:18:30,0.0727,0.0979,0.239,0.225,,0.354,0.348,0.0620,0.00980,0.0153
2021-06-04 10:19:00,0.0696,0.0859,0.209,0.225,,0.340,0.324,0.0668,0.0103,0.0135
2021-06-04 10:19:30,0.0677,0.0946,0.212,0.195,,0.328,0.326,0.0644,0.0113,0.0122
2021-06-04 10:20:00,0.0666,0.0958,0.224,0.187,,0.316,0.301,0.0627,0.0115,0.0123
2021-06-04 10:20:30,0.0723,0.0966,0.209,0.185,,0.315,0.317,0.0652,0.0108,0.0125
2021-06-04 10:21:00,0.0699,0.104,0.211,0.192,,0.317,0.323,0.0625,0.0109,0.0129
2021-06-04 10:21:30,0.0654,0.0966,0.212,0.180,,0.311,0.340,0.0635,0.0108,0.0130
2021-06-04 10:22:00,0.0663,0.0990,0.223,0.182,,0.314,0.306,0.0639,0.0118,0.0120
2021-06-04 10:22:30,0.0667,0.0810,0.178,0.171,,0.264,0.275,0.0579,0.0121,0.0112
2021-06-04 10:23:00,0.0669,0.0792,0.172,0.143,,0.242,0.244,0.0474,0.0136,0.0110
2021-06-04 10:23:30,0.0641,0.0750,0.157,0.139,,0.221,0.214,0.0446,0.0146,0.0114
2021-06-04 10:24:00,0.0640,0.0551,0.127,0.122,,0.176,0.173,0.0360,0.0143,0.00957
2021-06-04 10:24:30,0.0550,0.0434,0.105,0.0959,,0.130,0.132,0.0286,0.0170,0.00824
2021-06-04 10:25:00,0.0541,0.0314,0.0800,0.0569,,0.0875,0.0902,0.0239,0.0181,0.00645
2021-06-04 10:25:30,0.0491,0.0238,0.0368,0.0340,,0.0538,0.0543,0.0162,0.0192,0.00516
2021-06-04 10:26:00,0.0463,0.0101,0.00582,0.00602,,0.00444,0.0304,0.0107,0.0202,0.00434
2021-06-04 10:26:30,0.0453,0.0107,0.00585,0.00611,,0.00327,0.00314,0.0103,0.0202,0.00404
2021-06-04 10:27:00,0.0455,0.0106,0.00583,0.00643,,0.00331,0.00323,0.0114,0.0186,0.00402
2021-06-04 10:27:30,0.0455,0.0106,0.00612,0.00613,,0.00332,0.00325,0.0110,0.0199,0.00393
2021-06-04 10:28:00,0.0452,0.0109,0.00603,0.00582,,0.00359,0.00309,0.00979,0.0189,0.00383
2021-06-04 10:28:30,0.0453,0.0107,0.00595,0.00635,,0.00356,0.00297,0.0104,0.0197,0.00367
2021-06-04 10:29:00,0.0454,0.0112,0.00643,0.00614,,0.00335,0.00325,0.0111,0.0200,0.00369
2021-06-04 10:29:30,0.0458,0.0102,0.00608,0.00590,,0.00353,0.00494,0.0111,0.0204,0.00396
2021-06-04 10:30:00,0.0493,0.0200,0.0317,0.0218,,0.0297,0.0356,0.0158,0.0182,0.00525
2021-06-04 10:30:30,0.0537,0.0294,0.0478,0.0633,,0.0736,0.0873,0.0201,0.0182,0.00669
2021-06-04 10:31:00,0.0562,0.0392,0.0684,0.0999,,0.119,0.129,0.0297,0.0159,0.00831
2021-06-04 10:31:30,0.0606,0.0503,0.111,0.127,,0.175,0.171,0.0377,0.0147,0.00931
2021-06-04 10:32:00,0.0586,0.0527,0.131,0.134,,0.190,0.179,0.0403,0.0138,0.00921
2021-06-04 10:32:30,0.0621,0.0716,0.155,0.148,,0.240,0.229,0.0488,0.0128,0.00985
2021-06-04 10:33:00,0.0656,0.0891,0.152,0.186,,0.255,0.272,0.0535,0.0131,0.0124
2021-06-04 10:33:30,0.0704,0.0933,0.176,0.227,,0.316,0.322,0.0601,0.0106,0.0128
2021-06-04 10:34:00,0.0709,0.0930,0.198,0.242,,0.319,0.328,0.0636,0.0110,0.0140
2021-06-04 10:34:30,0.0748,0.0969,0.231,0.207,,0.324,0.323,0.0615,0.00935,0.0132
2021-06-04 10:35:00,0.0749,0.102,0.233,0.213,,0.336,0.320,0.0604,0.0108,0.0140
2021-06-04 10:35:30,0.0729,0.0889,0.199,0.222,,0.327,0.319,0.0642,0.0109,0.0137
2021-06-04 10:36:00,0.0758,0.0965,0.205,0.248,,0.335,0.324,0.0621,0.0106,0.0143
2021-06-04 10:36:30,0.0782,0.101,0.205,0.260,,0.345,0.367,0.0615,0.0104,0.0154
2021-06-04 10:37:00,0.0719,0.103,0.218,0.251,,0.353,0.352,0.0581,0.0106,0.0153
2021-06-04 10:37:30,0.0774,0.104,0.230,0.253,,0.342,0.337,0.0558,0.0106,0.0149
2021-06-04 10:38:00,0.0776,0.103,0.234,0.250,,0.341,0.339,0.0590,0.00991,0.0156
2021-06-04 10:38:30,0.0701,0.0955,0.202,0.258,,0.365,0.337,0.0644,0.0102,0.0147
2021-06-04 10:39:00,0.0754,0.0970,0.257,0.241,,0.350,0.352,0.0614,0.00983,0.0150
2021-06-04 10:39:30,0.0714,0.0955,0.264,0.219,,0.352,0.352,0.0599,0.00972,0.0144
2021-06-04 10:40:00,0.0771,0.0996,0.269,0.221,,0.339,0.367,0.0597,0.0104,0.0155
2021-06-04 10:40:30,0.0795,0.0944,0.245,0.248,,0.339,0.353,0.0595,0.00950,0.0154
2021-06-04 10:41:00,0.0749,0.0974,0.251,0.241,,0.335,0.351,0.0591,0.00995,0.0149
2021-06-04 10:41:30,0.0740,0.101,0.271,0.207,,0.348,0.349,0.0622,0.0106,0.0160
2021-06-04 10:42:00,0.0728,0.0950,0.277,0.193,,0.350,0.336,0.0643,0.0107,0.0155
2021-06-04 10:42:30,0.0728,0.0937,0.269,0.219,,0.345,0.342,0.0581,0.0109,0.0154
2021-06-04 10:43:00,0.0730,0.0979,0.224,0.266,,0.342,0.352,0.0617,0.0103,0.0155
2021-06-04 10:43:30,0.0751,0.0979,0.205,0.257,,0.366,0.356,0.0623,0.0102,0.0158
2021-06-04 10:44:00,0.0738,0.0992,0.222,0.255,,0.349,0.369,0.0609,0.0109,0.0159
2021-06-04 10:44:30,0.0731,0.0966,0.253,0.232,,0.350,0.357,0.0575,0.0109,0.0163
2021-06-04 10:45:00,0.0713,0.0931,0.216,0.206,,0.327,0.330,0.0549,0.0107,0.0142
