"Time","pod:currencyservice-w2-6f8d8654c5-cwnk4_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-xv5sk_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-6b58745c78-2nhk4_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5f456698b4-xbnk8_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-z7xlh_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-7n7fn_service:cartservice_node:worker--3","pod:recommendationservice-w4-868554688b-7p8xf_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w2-59ff89795c-8gn6d_service:cartservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-p86hb_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-88dd2_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-tmfpd_service:frontend_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-7sj8h_service:adservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-bc2dg_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-xvkhg_service:frontend_node:worker--3","pod:recommendationservice-w3-78944884d-9w95v_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-x72mb_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-r8852_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-qqmfr_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w4-5fdf77f88c-pr96c_service:redis-cart_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-ldtnh_service:redis-cart_node:worker--1.novalocal","pod:frontend-w1-599b6846df-dtbj9_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-79d6bdc869-9gwgq_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-crmpv_service:currencyservice_node:worker--3","pod:adservice-w4-76766bdfb6-sslll_service:adservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-ftr7w_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-j2rk5_service:frontend_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-66nlw_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-z5srp_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-4k696_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-f4b4d9fd7-pg5hn_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-2w8vp_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w3-5ddb984c58-dv22f_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-dtcbb_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-6cf46588cb-qqk8f_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-rj6jk_service:currencyservice_node:worker--3"
1634217107,0.6656173189403543,0.771114926976546,0.16887171118982824,0.008974404450261292,0.16420656629742347,0.18677170937152388,0.011071832603695039,0.21271033072540108,0.024551552416122772,0.01668322176119968,0.5574871044028314,0.8589606626638592,0.2006568645966338,0.7801924002429294,0.682896018106862,0.008566415806093498,0.2076664515619141,0.6766737170997452,0.6803325666811706,0.05062743342702321,0.0033241118960011073,0.713799734538971,0.008570240631271523,0.6680689219744386,0.22504055018797042,0.16603286940395967,0.7247637787570802,0.6968913769296736,0.8263198914514893,0.1805395343574024,0.1465255376867935,0.6745205304637054,0.1493942523561157,0.5614131056988395,0.18787116002074428,0.6808052135124472
1634217122.018,0.6659231324041737,0.7720581962985277,0.16918646962721012,0.009022215725881487,0.17030115825040293,0.1867158107845262,0.010685447540286174,0.21322371615635788,0.024543541281346348,0.016523700337133365,0.5435335935842092,0.8763252257476363,0.20031312835473436,0.7802624070171946,0.7318283446071465,0.008410763703133844,0.2154490620531344,0.6770066650345379,0.6787937961148257,0.04850693004806289,0.003311944569272871,0.7140725454025855,0.008567337973453522,0.6691358745427639,0.2070574684204219,0.1660443096552843,0.7253506413252656,0.7297926129516551,0.7618719422719964,0.17985731358471868,0.14655562919423068,0.6758266324762924,0.14942943363432643,0.5707713679776878,0.19696114225598851,0.6822824352230537
1634217137.048,0.6659231324041737,0.7720581962985277,0.16918646962721012,0.009022215725881487,0.17030115825040293,0.1867158107845262,0.010685447540286174,0.21322371615635788,0.024543541281346348,0.016523700337133365,0.5435335935842092,0.8763252257476363,0.20031312835473436,0.7802624070171946,0.7318283446071465,0.008410763703133844,0.2154490620531344,0.6770066650345379,0.6787937961148257,0.04850693004806289,0.003311944569272871,0.7140725454025855,0.008567337973453522,0.6691358745427639,0.2070574684204219,0.1660443096552843,0.7253506413252656,0.7297926129516551,0.7618719422719964,0.17985731358471868,0.14655562919423068,0.6758266324762924,0.14942943363432643,0.5707713679776878,0.19696114225598851,0.6822824352230537
1634217152.076,0.6645419449353505,0.7722105341430272,0.16923654308436797,0.009160718241660079,0.16527093470517384,0.18544709064478013,0.010732480571338576,0.2120570812074526,0.024604023998336104,0.016616347761011004,0.5620150130180231,0.8715871827543542,0.2004263063787861,0.7796247589638047,0.7309421854301735,0.007708942085458731,0.21818264803262077,0.6770540433306353,0.6786466472060878,0.04861999393816625,0.0033250143395908123,0.7133328273473051,0.008559903148252591,0.6700037446337493,0.20743140424347611,0.16597157057386452,0.7253640437609463,0.728825102377163,0.7588660903764678,0.1799799872607561,0.14629864353435418,0.6751416961444667,0.14600257966998764,0.5984768740043784,0.1918266404709792,0.6491879622340796
1634217167.098,0.6645419449353505,0.7722105341430272,0.16923654308436797,0.009160718241660079,0.16527093470517384,0.18544709064478013,0.010732480571338576,0.2120570812074526,0.024604023998336104,0.016616347761011004,0.5620150130180231,0.8715871827543542,0.2004263063787861,0.7796247589638047,0.7309421854301735,0.007708942085458731,0.21818264803262077,0.6770540433306353,0.6786466472060878,0.04861999393816625,0.0033250143395908123,0.7133328273473051,0.008559903148252591,0.6700037446337493,0.20743140424347611,0.16597157057386452,0.7253640437609463,0.728825102377163,0.7588660903764678,0.1799799872607561,0.14629864353435418,0.6751416961444667,0.14600257966998764,0.5984768740043784,0.1918266404709792,0.6491879622340796
1634217182.156,0.662651038512934,0.772328881547735,0.16975844316538538,0.009260397644610242,0.16935295654121515,0.18461613225301113,0.010027183815621921,0.21225370455634812,0.024616358848017283,0.01694092903904966,0.546315666977188,0.8706011235482909,0.2012516717237703,0.7790880925885758,0.7310003917542468,0.0081394391893561,0.22248340152276153,0.677004948703583,0.67752062267629,0.04953771743751408,0.0032978005422259586,0.7136399027129394,0.008473545130638818,0.6701156756930847,0.2071976399594149,0.16565457719083107,0.7253277199343788,0.7285050657107827,0.7583314527807792,0.17865052634223288,0.14642578841787926,0.6763007234499975,0.14804277189823495,0.5774825247539151,0.19170167515296133,0.6815616086293588
1634217197.2,0.662651038512934,0.772328881547735,0.16975844316538538,0.009260397644610242,0.16935295654121515,0.18461613225301113,0.010027183815621921,0.21225370455634812,0.024616358848017283,0.01694092903904966,0.546315666977188,0.8706011235482909,0.2012516717237703,0.7790880925885758,0.7310003917542468,0.0081394391893561,0.22248340152276153,0.677004948703583,0.67752062267629,0.04953771743751408,0.0032978005422259586,0.7136399027129394,0.008473545130638818,0.6701156756930847,0.2071976399594149,0.16565457719083107,0.7253277199343788,0.7285050657107827,0.7583314527807792,0.17865052634223288,0.14642578841787926,0.6763007234499975,0.14804277189823495,0.5774825247539151,0.19170167515296133,0.6815616086293588
1634217212.215,0.6624454677079648,0.771382317622647,0.16952385288882016,0.009081511741846219,0.1639079911752896,0.18050142198053948,0.010196691253694422,0.2119722320730034,0.024425151024905372,0.01718291173618829,0.5532078090169268,0.7970039401390412,0.20093580261397959,0.7781931961752885,0.6944162419003905,0.008417556458456548,0.23395122755864411,0.6768246985180121,0.6762327007016979,0.05122325055564765,0.0033196477302143176,0.7147556642992685,0.008617376188731481,0.6692821438630592,0.2228907157607141,0.16504098359329972,0.7268257995736556,0.730166354159334,0.7581461646670657,0.17879412205435904,0.14675223255045505,0.6742868767811485,0.14852197768010186,0.5494634899696869,0.1880460099087249,0.6371247340426136
1634217227.234,0.6624454677079648,0.771382317622647,0.16952385288882016,0.009081511741846219,0.1639079911752896,0.18050142198053948,0.010196691253694422,0.2119722320730034,0.024425151024905372,0.01718291173618829,0.5532078090169268,0.7970039401390412,0.20093580261397959,0.7781931961752885,0.6944162419003905,0.008417556458456548,0.23395122755864411,0.6768246985180121,0.6762327007016979,0.05122325055564765,0.0033196477302143176,0.7147556642992685,0.008617376188731481,0.6692821438630592,0.2228907157607141,0.16504098359329972,0.7268257995736556,0.730166354159334,0.7581461646670657,0.17879412205435904,0.14675223255045505,0.6742868767811485,0.14852197768010186,0.5494634899696869,0.1880460099087249,0.6371247340426136
1634217242.254,0.6653468524712977,0.7689559912976841,0.1689688542084632,0.009018510089743439,0.17026608045687247,0.1850811169525059,0.009879115945433704,0.21159706103382175,0.024355578967336852,0.01727997990343903,0.5600135556396619,0.8048093170393118,0.199644678409431,0.7772319376912442,0.7346217061444742,0.008502945544497133,0.22926926804957626,0.6767884067902414,0.6772135893778009,0.04885785337825034,0.0033301072712442034,0.7149009473920523,0.008461164160756991,0.6687022184553482,0.21475155333875953,0.164786361338641,0.7261968951134037,0.7325962862350189,0.7650937355383061,0.1789504565988731,0.146376058609519,0.673288647148196,0.14979645624499568,0.5506342100010937,0.18188708953041283,0.6811246377474579
1634217257.283,0.6653468524712977,0.7689559912976841,0.1689688542084632,0.009018510089743439,0.17026608045687247,0.1850811169525059,0.009879115945433704,0.21159706103382175,0.024355578967336852,0.01727997990343903,0.5600135556396619,0.8048093170393118,0.199644678409431,0.7772319376912442,0.7346217061444742,0.008502945544497133,0.22926926804957626,0.6767884067902414,0.6772135893778009,0.04885785337825034,0.0033301072712442034,0.7149009473920523,0.008461164160756991,0.6687022184553482,0.21475155333875953,0.164786361338641,0.7261968951134037,0.7325962862350189,0.7650937355383061,0.1789504565988731,0.146376058609519,0.673288647148196,0.14979645624499568,0.5506342100010937,0.18188708953041283,0.6811246377474579
1634217272.306,0.6641666361598055,0.7698624786423085,0.16899783259599782,0.008967846916708462,0.17049939726231475,0.17862069696043853,0.009856072203438728,0.2120792092556793,0.024528242887101804,0.01748428501905889,0.541428082938836,0.7916336411109731,0.19936132831386655,0.7759716386873168,0.7347720289771671,0.008531884145127037,0.21862747143936273,0.6780207602970062,0.6767545036828368,0.044015792144373365,0.003427320773908179,0.7162714768058931,0.008515499395061306,0.6492891677056916,0.20820250553956493,0.1654741801788127,0.7265094606627055,0.7326075768318576,0.773268032695388,0.1732984848574825,0.1464248579517064,0.6734549059727519,0.15028324505458687,0.5733118963084209,0.18375455753013714,0.6815742537125915
1634217287.341,0.6641666361598055,0.7698624786423085,0.16899783259599782,0.008967846916708462,0.17049939726231475,0.17862069696043853,0.009856072203438728,0.2120792092556793,0.024528242887101804,0.01748428501905889,0.541428082938836,0.7916336411109731,0.19936132831386655,0.7759716386873168,0.7347720289771671,0.008531884145127037,0.21862747143936273,0.6780207602970062,0.6767545036828368,0.044015792144373365,0.003427320773908179,0.7162714768058931,0.008515499395061306,0.6492891677056916,0.20820250553956493,0.1654741801788127,0.7265094606627055,0.7326075768318576,0.773268032695388,0.1732984848574825,0.1464248579517064,0.6734549059727519,0.15028324505458687,0.5733118963084209,0.18375455753013714,0.6815742537125915
1634217302.357,0.6633062793824852,0.770862815183118,0.16905602851410337,0.008979701660530106,0.17187525531177705,0.1881816394411574,0.009845866441307723,0.21186654429467788,0.024325544878277382,0.01696751336598303,0.5491807834106772,0.851318835113511,0.19954476274879518,0.7754516888355518,0.6893082619201382,0.00857006069411538,0.237374785673576,0.6790149542392185,0.6769423253074858,0.04648604181797202,0.0033901537118878914,0.7172118752362964,0.008540337867394577,0.6688057716439973,0.21333018186226804,0.16515162314082518,0.725454371717954,0.7020805216103758,0.8032894560390068,0.1731613710842161,0.14665643472455706,0.6740059167979313,0.14460079344613758,0.607473041403537,0.18890101410794577,0.6816392040379136
