"Time","pod:recommendationservice-w1-5c774597c5-hcbbb_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-b84pv_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-hzgmg_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-p9t7m_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-989kq_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-4nbt5_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-xrnfn_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-g6pqb_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-b5jcw_service:frontend_node:worker--3","pod:frontend-w2-777d8d5dcb-snp6z_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-65svc_service:currencyservice_node:worker--3","pod:currencyservice-w4-649d8c7669-t84zm_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-rr74x_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-xcl42_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-c494v_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-ptxzl_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-67z7p_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-wfqvl_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-4bk6t_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-z4dxg_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-7m7zj_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-zxjmm_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-ljtdc_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-vzdhb_service:frontend_node:worker--3","pod:cartservice-w1-86744bdcbd-qd8fc_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-7gqfl_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-d8hth_service:frontend_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-rxp7l_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-289gz_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-4s8hh_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-jrx2m_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-hkg69_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-pkwc9_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-fn8st_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-zzsgq_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-wkw6t_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-xbfnf_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-fnrl9_service:frontend_node:worker--4.novalocal"
1642159829.625,0.18098213045794398,0.253401473802781,0.42443630771184504,0.31544070517942946,0.3358508427195012,0.28604819828845696,0.2876962940131072,0.2013136398217731,0.4311163437736275,0.4398678298747025,0.2424190044991015,0.3241263052182568,0.46486752384463326,0.44270892970386044,0.3907665617885361,0.1803869325063247,0.024989516891693,0.17092431465902858,0.22603375530339598,0.2662159836546275,0.4457594732636298,0.4281211804723737,0.36265653759632577,0.19773033983112942,0.4055720316394356,0.4296927270845631,0.42785573828417445,0.3382429530095029,0.18052566840688183,0.2843507199542853,0.31540463840252364,0.46204464991491867,0.4162647124382596,0.4139509196295376,0.3379891921572354,0.24206901359178104,0.34591335451071564,0.4645408467029166
1642159844.658,0.18098213045794398,0.253401473802781,0.42443630771184504,0.31544070517942946,0.3358508427195012,0.28604819828845696,0.2876962940131072,0.2013136398217731,0.4311163437736275,0.4398678298747025,0.2424190044991015,0.3241263052182568,0.46486752384463326,0.44270892970386044,0.3907665617885361,0.1803869325063247,0.024989516891693,0.17092431465902858,0.22603375530339598,0.2662159836546275,0.4457594732636298,0.4281211804723737,0.36265653759632577,0.19773033983112942,0.4055720316394356,0.4296927270845631,0.42785573828417445,0.3382429530095029,0.18052566840688183,0.2843507199542853,0.31540463840252364,0.46204464991491867,0.4162647124382596,0.4139509196295376,0.3379891921572354,0.24206901359178104,0.34591335451071564,0.4645408467029166
1642159859.674,0.18180791459505707,0.2550517819122655,0.4343707985587332,0.3221216904683956,0.33835904591704674,0.2868568247679626,0.28740247499319954,0.2024590404521479,0.4335723608174879,0.44149473873751244,0.23586683914555703,0.33399460380659884,0.4655355689507957,0.4225248681257368,0.38828051686320697,0.18157286088064215,0.024884461416152803,0.1733448836639387,0.22313745315911743,0.2666164598677406,0.44781937014254153,0.4301677887279468,0.3644139911972855,0.1933108076201779,0.40747107433531066,0.4308952750850983,0.4299633416813114,0.3405606741842042,0.18113700647556227,0.28569558513780496,0.31965732697171273,0.4248295985111056,0.41767184011230524,0.41483096887586324,0.33959349584667775,0.2541432140010488,0.34874048647492684,0.46566347261463814
1642159874.735,0.18180791459505707,0.2550517819122655,0.4343707985587332,0.3221216904683956,0.33835904591704674,0.2868568247679626,0.28740247499319954,0.2024590404521479,0.4335723608174879,0.44149473873751244,0.23586683914555703,0.33399460380659884,0.4655355689507957,0.4225248681257368,0.38828051686320697,0.18157286088064215,0.024884461416152803,0.1733448836639387,0.22313745315911743,0.2666164598677406,0.44781937014254153,0.4301677887279468,0.3644139911972855,0.1933108076201779,0.40747107433531066,0.4308952750850983,0.4299633416813114,0.3405606741842042,0.18113700647556227,0.28569558513780496,0.31965732697171273,0.4248295985111056,0.41767184011230524,0.41483096887586324,0.33959349584667775,0.2541432140010488,0.34874048647492684,0.46566347261463814
1642159889.76,0.18284041250141397,0.25436732081426455,0.4338449035125993,0.31032372994936086,0.33920347219694347,0.2861182685940415,0.28688842918779495,0.20150041543170413,0.4334326467630244,0.44078200942164136,0.25292974029908927,0.31338251494738534,0.42600937213197254,0.43742008216518896,0.36113983378174297,0.18255599283440574,0.02505351383242478,0.1687558230827081,0.22931515217069548,0.2667672197241136,0.4463586877680064,0.43058796238054386,0.36545551025102224,0.19438700197333475,0.4082373659450515,0.43052161346725903,0.4112813974340392,0.34128594024871145,0.1817835597157233,0.2847562178992247,0.32285073405858744,0.4455115451201526,0.41823406923700207,0.4148477072248893,0.34090716428471524,0.2540612782395965,0.3335822355833954,0.4693716788132348
1642159904.781,0.18284041250141397,0.25436732081426455,0.4338449035125993,0.31032372994936086,0.33920347219694347,0.2861182685940415,0.28688842918779495,0.20150041543170413,0.4334326467630244,0.44078200942164136,0.25292974029908927,0.31338251494738534,0.42600937213197254,0.43742008216518896,0.36113983378174297,0.18255599283440574,0.02505351383242478,0.1687558230827081,0.22931515217069548,0.2667672197241136,0.4463586877680064,0.43058796238054386,0.36545551025102224,0.19438700197333475,0.4082373659450515,0.43052161346725903,0.4112813974340392,0.34128594024871145,0.1817835597157233,0.2847562178992247,0.32285073405858744,0.4455115451201526,0.41823406923700207,0.4148477072248893,0.34090716428471524,0.2540612782395965,0.3335822355833954,0.4693716788132348
1642159919.811,0.1839257779739551,0.25447367589845066,0.433450252928167,0.324682409004569,0.34041533663675394,0.28878684774220276,0.28780168912736104,0.20482108905082788,0.4332051464514191,0.44220299799020635,0.253027230007052,0.3226041982742287,0.44652542011888063,0.4443681050223086,0.37201435199667227,0.18354941791100735,0.025092294887851585,0.17503350982360355,0.2289381130425348,0.2679060907186856,0.44925763742643565,0.430445417908561,0.36621456711277434,0.19789021607266724,0.40940371429787353,0.43159449158317625,0.4293390268030547,0.34209433019642005,0.18173703135364294,0.28666894114738706,0.30825006032509494,0.46449145706977046,0.4181971973822667,0.4152050065409845,0.34061648502525227,0.2535366936097138,0.34873558950793804,0.44513213334770946
1642159934.837,0.1839257779739551,0.25447367589845066,0.433450252928167,0.324682409004569,0.34041533663675394,0.28878684774220276,0.28780168912736104,0.20482108905082788,0.4332051464514191,0.44220299799020635,0.253027230007052,0.3226041982742287,0.44652542011888063,0.4443681050223086,0.37201435199667227,0.18354941791100735,0.025092294887851585,0.17503350982360355,0.2289381130425348,0.2679060907186856,0.44925763742643565,0.430445417908561,0.36621456711277434,0.19789021607266724,0.40940371429787353,0.43159449158317625,0.4293390268030547,0.34209433019642005,0.18173703135364294,0.28666894114738706,0.30825006032509494,0.46449145706977046,0.4181971973822667,0.4152050065409845,0.34061648502525227,0.2535366936097138,0.34873558950793804,0.44513213334770946
1642159949.865,0.18545794940588273,0.24717820636496404,0.4358385751944623,0.3378872961067608,0.3420540291441542,0.28891029883615826,0.28891370405595523,0.2054202131937523,0.43492323150094686,0.4430539878898314,0.2474432079353735,0.31810809088041697,0.4407592424343382,0.418901185532643,0.3774114907923148,0.18500687200197158,0.02530426252826923,0.16876130841678655,0.2387403045795558,0.2683287015494554,0.45114291956547026,0.43307232210330054,0.3684900148172249,0.19884131890528872,0.41033374023504665,0.43258407340073846,0.41271546097767736,0.34420463025760745,0.18339760848427122,0.2885424346460553,0.3082540000886721,0.4732346074776672,0.4207551682255601,0.4171552954125898,0.3414936098719182,0.2458783546188691,0.3435733561398253,0.46416004221657114
1642159964.897,0.18545794940588273,0.24717820636496404,0.4358385751944623,0.3378872961067608,0.3420540291441542,0.28891029883615826,0.28891370405595523,0.2054202131937523,0.43492323150094686,0.4430539878898314,0.2474432079353735,0.31810809088041697,0.4407592424343382,0.418901185532643,0.3774114907923148,0.18500687200197158,0.02530426252826923,0.16876130841678655,0.2387403045795558,0.2683287015494554,0.45114291956547026,0.43307232210330054,0.3684900148172249,0.19884131890528872,0.41033374023504665,0.43258407340073846,0.41271546097767736,0.34420463025760745,0.18339760848427122,0.2885424346460553,0.3082540000886721,0.4732346074776672,0.4207551682255601,0.4171552954125898,0.3414936098719182,0.2458783546188691,0.3435733561398253,0.46416004221657114
1642159980.039,0.18585763816596745,0.25450799292544446,0.404794360575612,0.3169526079309427,0.34275853752156915,0.2887231865385041,0.28830204870880755,0.20435470736557051,0.42810145077794404,0.44311243426914204,0.24451924775901437,0.3152166512439061,0.4423764074238951,0.43936192982097233,0.37347094044237833,0.18674616873153208,0.025004753471066978,0.17677197972296488,0.2359187369188641,0.26886188808533096,0.45138118598348653,0.43213603261065503,0.3676719302696416,0.19883769975527815,0.4107369006919546,0.4332218749406317,0.43112740772291164,0.3439173147571247,0.1835922467456106,0.28793444042801136,0.32745594855270677,0.4743071487801296,0.42098025655630145,0.4180107586906472,0.34183526682877297,0.25539221014090707,0.35158683089225296,0.4498729423970166
1642159995.074,0.18585763816596745,0.25450799292544446,0.404794360575612,0.3169526079309427,0.34275853752156915,0.2887231865385041,0.28830204870880755,0.20435470736557051,0.42810145077794404,0.44311243426914204,0.24451924775901437,0.3152166512439061,0.4423764074238951,0.43936192982097233,0.37347094044237833,0.18674616873153208,0.025004753471066978,0.17677197972296488,0.2359187369188641,0.26886188808533096,0.45138118598348653,0.43213603261065503,0.3676719302696416,0.19883769975527815,0.4107369006919546,0.4332218749406317,0.43112740772291164,0.3439173147571247,0.1835922467456106,0.28793444042801136,0.32745594855270677,0.4743071487801296,0.42098025655630145,0.4180107586906472,0.34183526682877297,0.25539221014090707,0.35158683089225296,0.4498729423970166
1642160010.141,0.18586675772435202,0.25418740788361566,0.43537095798649617,0.33633798241073065,0.34207420117890586,0.2887041755953074,0.2885196849287307,0.205123985351531,0.42782399071116295,0.444001199535642,0.25332470707848387,0.32889428639469576,0.44936301945300977,0.4726972256476037,0.36774351586852116,0.18587600857103231,0.02490662234632338,0.1768717307424413,0.2394242333292984,0.26928248251055303,0.45186364866761025,0.43226850031450903,0.3677990650600729,0.19832907164787023,0.41086582486471546,0.43201958922233147,0.43074907426126857,0.3447837898621964,0.18523410075837432,0.28790260798409106,0.3270924360197704,0.4351652729204006,0.4201919502009561,0.41867701249445477,0.34196716074169364,0.24697403997839598,0.3518195906008885,0.48005842564848294
1642160025.176,0.18586675772435202,0.25418740788361566,0.43537095798649617,0.33633798241073065,0.34207420117890586,0.2887041755953074,0.2885196849287307,0.205123985351531,0.42782399071116295,0.444001199535642,0.25332470707848387,0.32889428639469576,0.44936301945300977,0.4726972256476037,0.36774351586852116,0.18587600857103231,0.02490662234632338,0.1768717307424413,0.2394242333292984,0.26928248251055303,0.45186364866761025,0.43226850031450903,0.3677990650600729,0.19832907164787023,0.41086582486471546,0.43201958922233147,0.43074907426126857,0.3447837898621964,0.18523410075837432,0.28790260798409106,0.3270924360197704,0.4351652729204006,0.4201919502009561,0.41867701249445477,0.34196716074169364,0.24697403997839598,0.3518195906008885,0.48005842564848294
