"Time","pod:adservice-w1-76766bdfb6-z6dx4_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-6d5d8bb6bc-cdv5l_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-whm7z_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-7lfpn_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-nlmnz_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-pxlzn_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-l8g4v_service:frontend_node:worker--3","pod:frontend-w1-6646bc856b-zvndf_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-wjf96_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w4-599b6846df-vb797_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-6tpkh_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-29pdg_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w1-5d9b8d854-rq97v_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-cd78b8fd6-84xsm_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-vqcv6_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-lf8nd_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-4gppx_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-5j4dm_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-vk6ws_service:frontend_node:worker--3","pod:frontend-w2-777d8d5dcb-5lrf4_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-xjkwv_service:recommendationservice_node:worker--3","pod:recommendationservice-w1-6855bd669b-w2s79_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-599b6846df-95hlr_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-ww8t7_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-bm4gp_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w1-649d8c7669-6k9p5_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-bc58d_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-b8sps_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-7cdvx_service:frontend_node:worker--3","pod:redis-cart-w1-5fdf77f88c-7nlz7_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w4-5c774597c5-tpt5m_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-pg8q2_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w1-6855bd669b-6cbrb_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-qpglx_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w1-6855bd669b-v7gd8_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w4-cd78b8fd6-drxdq_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-jl4pn_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-p2n76_service:frontend_node:worker--4.novalocal"
1642124129.995,0.31696662836170153,0.3814867942983422,0.30341616210101463,0.3852487947944624,0.21293199262316276,0.35473090782979233,0.35615594474424417,0.4126597780320043,0.31288965538393876,0.36244381496679834,0.3854418123962047,0.15446731230465394,0.2922980258279807,0.2160219703375664,0.2166406807780048,0.3049941564641322,0.3218283467591595,0.2070518415755303,0.3577859395672782,0.3809759175122092,0.13068578137746267,0.16832609848804309,0.36558867888993507,0.3028375556132507,0.24174733089530392,0.26722023213718743,0.38519036539083235,0.2130127504743517,0.16946581433744015,0.008291865477077873,0.14074343301487757,0.24522331142680165,0.15886086086351625,0.2453837248624485,0.16199197910895222,0.21824055300908457,0.36123053434051605,0.3649386960413117
1642124145.03,0.31696662836170153,0.3814867942983422,0.30341616210101463,0.3852487947944624,0.21293199262316276,0.35473090782979233,0.35615594474424417,0.4126597780320043,0.31288965538393876,0.36244381496679834,0.3854418123962047,0.15446731230465394,0.2922980258279807,0.2160219703375664,0.2166406807780048,0.3049941564641322,0.3218283467591595,0.2070518415755303,0.3577859395672782,0.3809759175122092,0.13068578137746267,0.16832609848804309,0.36558867888993507,0.3028375556132507,0.24174733089530392,0.26722023213718743,0.38519036539083235,0.2130127504743517,0.16946581433744015,0.008291865477077873,0.14074343301487757,0.24522331142680165,0.15886086086351625,0.2453837248624485,0.16199197910895222,0.21824055300908457,0.36123053434051605,0.3649386960413117
1642124160.105,0.33312536017036676,0.3575989269058344,0.33574706759639705,0.3886752957715272,0.21372506468419405,0.3559820382973463,0.35669652862306017,0.39007229564455387,0.31805100105447137,0.36238628485745533,0.38783836893352575,0.16125735744749364,0.3317755048272519,0.2169909267954385,0.21769484104377973,0.3044451203981495,0.3245108823363022,0.21394223375232235,0.3510462045292471,0.3805464914021488,0.13256994957158458,0.16069983596309184,0.3678639315808616,0.30314201413641884,0.24762154797202982,0.26573644775294447,0.3840952398114064,0.20119962658402968,0.16962912233912644,0.008269731630697608,0.14061440780595183,0.24847083652172103,0.1717088737434389,0.2487178486955163,0.1614953368621328,0.2193001795631079,0.35794930580996487,0.36438112638508774
1642124175.143,0.33312536017036676,0.3575989269058344,0.33574706759639705,0.3886752957715272,0.21372506468419405,0.3559820382973463,0.35669652862306017,0.39007229564455387,0.31805100105447137,0.36238628485745533,0.38783836893352575,0.16125735744749364,0.3317755048272519,0.2169909267954385,0.21769484104377973,0.3044451203981495,0.3245108823363022,0.21394223375232235,0.3510462045292471,0.3805464914021488,0.13256994957158458,0.16069983596309184,0.3678639315808616,0.30314201413641884,0.24762154797202982,0.26573644775294447,0.3840952398114064,0.20119962658402968,0.16962912233912644,0.008269731630697608,0.14061440780595183,0.24847083652172103,0.1717088737434389,0.2487178486955163,0.1614953368621328,0.2193001795631079,0.35794930580996487,0.36438112638508774
1642124190.22,0.3909498035057048,0.4010486074007747,0.322696551598169,0.4089780778473577,0.21748773000885138,0.3682654657792381,0.36281445129960327,0.40257094835424445,0.36035252831045983,0.3806559284346345,0.4048980934670467,0.17587502195407967,0.3494505372444115,0.2284939913522611,0.23060122100849625,0.315624102338038,0.3449780251730728,0.22444392919754808,0.3706962927469662,0.40038887503176657,0.1476170191596456,0.1788588810902439,0.38609800162920893,0.3240815204300461,0.26459478765742495,0.28997633207857026,0.403694689767762,0.22382566077940125,0.16902483730804485,0.008572649928026962,0.15536656268782198,0.2657757575919045,0.17419136553120534,0.265909397885843,0.19331158508389723,0.23512996058198515,0.37509840418148305,0.3837436697751824
1642124205.255,0.3909498035057048,0.4010486074007747,0.322696551598169,0.4089780778473577,0.21748773000885138,0.3682654657792381,0.36281445129960327,0.40257094835424445,0.36035252831045983,0.3806559284346345,0.4048980934670467,0.17587502195407967,0.3494505372444115,0.2284939913522611,0.23060122100849625,0.315624102338038,0.3449780251730728,0.22444392919754808,0.3706962927469662,0.40038887503176657,0.1476170191596456,0.1788588810902439,0.38609800162920893,0.3240815204300461,0.26459478765742495,0.28997633207857026,0.403694689767762,0.22382566077940125,0.16902483730804485,0.008572649928026962,0.15536656268782198,0.2657757575919045,0.17419136553120534,0.265909397885843,0.19331158508389723,0.23512996058198515,0.37509840418148305,0.3837436697751824
1642124220.34,0.3734526002166293,0.4070710192398633,0.3543711923074996,0.40720016408979204,0.21732542330645976,0.3742747601081779,0.37727265672029603,0.42652695150302655,0.35411919717767687,0.38256530590075,0.40633496847551565,0.1765950910468143,0.33541131088456566,0.23462686604964134,0.23532965508181086,0.31008405235057845,0.34806534175326065,0.23089299191278892,0.3673608732479844,0.3991820628595636,0.14809523271116026,0.19495328014632315,0.3876812930536064,0.32903261640868103,0.2656498793917299,0.3038005240535765,0.403508238022506,0.23005232501019196,0.17449160391860716,0.008530750906389955,0.15725753777818569,0.2666856243471749,0.18973249331662181,0.26843956980879485,0.19473315894874405,0.23678018375953166,0.3757328625675581,0.3854662095198743
1642124235.375,0.3734526002166293,0.4070710192398633,0.3543711923074996,0.40720016408979204,0.21732542330645976,0.3742747601081779,0.37727265672029603,0.42652695150302655,0.35411919717767687,0.38256530590075,0.40633496847551565,0.1765950910468143,0.33541131088456566,0.23462686604964134,0.23532965508181086,0.31008405235057845,0.34806534175326065,0.23089299191278892,0.3673608732479844,0.3991820628595636,0.14809523271116026,0.19495328014632315,0.3876812930536064,0.32903261640868103,0.2656498793917299,0.3038005240535765,0.403508238022506,0.23005232501019196,0.17449160391860716,0.008530750906389955,0.15725753777818569,0.2666856243471749,0.18973249331662181,0.26843956980879485,0.19473315894874405,0.23678018375953166,0.3757328625675581,0.3854662095198743
1642124250.434,0.3900029548596362,0.38958785679813535,0.32824113983098924,0.4058781017152911,0.23038214095032253,0.37759571711435735,0.3778110458007373,0.41644424879443426,0.3529881618346765,0.38195941297788855,0.40649719116169875,0.17620053095049248,0.3258675718669224,0.2346304442245845,0.23483552792469267,0.3274336806144848,0.3506982802308098,0.23106732198257585,0.3887147142326652,0.39964666751314165,0.14989849259147148,0.19357734703054325,0.3880978479763608,0.32789401743554303,0.26497838520898853,0.3028694362283508,0.40285492098270365,0.23011376280859921,0.178625937583638,0.008614599560260387,0.1559808758882068,0.2673617590804218,0.18092879613775104,0.2676564739014029,0.19508193319870681,0.23705382389589613,0.37570151438336913,0.38439792858046207
1642124265.491,0.3900029548596362,0.38958785679813535,0.32824113983098924,0.4058781017152911,0.23038214095032253,0.37759571711435735,0.3778110458007373,0.41644424879443426,0.3529881618346765,0.38195941297788855,0.40649719116169875,0.17620053095049248,0.3258675718669224,0.2346304442245845,0.23483552792469267,0.3274336806144848,0.3506982802308098,0.23106732198257585,0.3887147142326652,0.39964666751314165,0.14989849259147148,0.19357734703054325,0.3880978479763608,0.32789401743554303,0.26497838520898853,0.3028694362283508,0.40285492098270365,0.23011376280859921,0.178625937583638,0.008614599560260387,0.1559808758882068,0.2673617590804218,0.18092879613775104,0.2676564739014029,0.19508193319870681,0.23705382389589613,0.37570151438336913,0.38439792858046207
1642124280.551,0.3980761492725995,0.38041599670199944,0.34048503918840567,0.40943720919545074,0.2291360539523453,0.3782622817164479,0.3794516724144336,0.44806125456803486,0.3454650293691597,0.3843107862314385,0.41038965425488183,0.18524821615053114,0.34392064071148104,0.23556691644884942,0.23695175817838543,0.32896996689572366,0.3564048690800615,0.23181403599881348,0.3972853077893799,0.40650095520152074,0.15121380235419024,0.19667600075778824,0.39152154861098903,0.33586207553173864,0.27176874103995696,0.31125496067751235,0.4071481799352713,0.23143208736473533,0.17598507488749723,0.008631879788264117,0.15844618676684152,0.2731611035095352,0.19385344052985987,0.2737834480991146,0.19548702476584418,0.24014131715733839,0.3763799519048442,0.3878644054139814
1642124295.569,0.3980761492725995,0.38041599670199944,0.34048503918840567,0.40943720919545074,0.2291360539523453,0.3782622817164479,0.3794516724144336,0.44806125456803486,0.3454650293691597,0.3843107862314385,0.41038965425488183,0.18524821615053114,0.34392064071148104,0.23556691644884942,0.23695175817838543,0.32896996689572366,0.3564048690800615,0.23181403599881348,0.3972853077893799,0.40650095520152074,0.15121380235419024,0.19667600075778824,0.39152154861098903,0.33586207553173864,0.27176874103995696,0.31125496067751235,0.4071481799352713,0.23143208736473533,0.17598507488749723,0.008631879788264117,0.15844618676684152,0.2731611035095352,0.19385344052985987,0.2737834480991146,0.19548702476584418,0.24014131715733839,0.3763799519048442,0.3878644054139814
1642124310.666,0.40217379338975306,0.4019752259957814,0.3777254746095555,0.42945559737708716,0.2504933132833014,0.3989832748250634,0.39837572045562913,0.45990489422628844,0.3871622787401527,0.4040327231620623,0.427294635552129,0.1968523463790109,0.38969177475708744,0.25336821962972195,0.2526355481930823,0.35503619064516845,0.37570607932042066,0.2493342329046038,0.4087808277481869,0.42075836155062796,0.16530784518469477,0.2135687635447177,0.4106342611698653,0.35563406877265885,0.2874912976458318,0.2979817507940108,0.42517881183059386,0.23968637845810886,0.1796407484250187,0.008931339735556734,0.17302575588796532,0.289150536530441,0.22567264547050686,0.2883447184056878,0.19925078099227964,0.25577353350153237,0.39483973959736196,0.4072447549725168
1642124325.703,0.40217379338975306,0.4019752259957814,0.3777254746095555,0.42945559737708716,0.2504933132833014,0.3989832748250634,0.39837572045562913,0.45990489422628844,0.3871622787401527,0.4040327231620623,0.427294635552129,0.1968523463790109,0.38969177475708744,0.25336821962972195,0.2526355481930823,0.35503619064516845,0.37570607932042066,0.2493342329046038,0.4087808277481869,0.42075836155062796,0.16530784518469477,0.2135687635447177,0.4106342611698653,0.35563406877265885,0.2874912976458318,0.2979817507940108,0.42517881183059386,0.23968637845810886,0.1796407484250187,0.008931339735556734,0.17302575588796532,0.289150536530441,0.22567264547050686,0.2883447184056878,0.19925078099227964,0.25577353350153237,0.39483973959736196,0.4072447549725168
