"Time","pod:currencyservice-w3-cd78b8fd6-tbx2t_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-c2gbp_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-5ccvh_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-nhxf2_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-754d7d8cd4-vnhrv_service:adservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-82ghv_service:productcatalogservice_node:worker--1","pod:currencyservice-w4-649d8c7669-bzsxr_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w3-56c4dd84bf-xm2c5_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w2-66565874fb-bmxdx_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w1-8649bb655b-2cl9v_service:productcatalogservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-kpxtj_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-j6hw8_service:recommendationservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-29q4j_service:recommendationservice_node:worker--1","pod:currencyservice-w4-649d8c7669-lh6rd_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-2rn4f_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-2s4vv_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-4rllj_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-x464v_service:frontend_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-9xtz6_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-q45hn_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-szmkc_service:frontend_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-n86nv_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w1-8597bb459d-sh64j_service:recommendationservice_node:worker--1","pod:currencyservice-w4-649d8c7669-x4zbw_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-f2qrs_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-xffnn_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-r9jq5_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-cqzwv_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-fn9nm_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-lj9c5_service:frontend_node:worker--2.novalocal","pod:currencyservice-w1-656689488c-6s97w_service:currencyservice_node:worker--1","pod:frontend-w3-599b6846df-6f5l9_service:frontend_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-rmhqq_service:frontend_node:worker--2.novalocal","pod:cartservice-w1-856bd974f7-7745s_service:cartservice_node:worker--1","pod:frontend-w1-8ddd87c7b-nfk76_service:frontend_node:worker--1","pod:redis-cart-w1-6d65c886c7-lqt4m_service:redis-cart_node:worker--1","pod:frontend-w4-6646bc856b-9mm69_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-drsz4_service:productcatalogservice_node:worker--4.novalocal"
1642108419.272,0.2416499004908378,0.16392504617974596,0.4223519723284672,0.22388910185268582,0.36642006535814864,0.3122630352543542,0.29013482355480646,0.3210137820348181,0.34081048858355695,0.3030438788277819,0.30092018432058387,0.14981707275489883,0.15379348287674172,0.2863750439242232,0.4264977237448778,0.24015422757170346,0.40869900476875226,0.4025588292126897,0.42876741567188875,0.18418521303323115,0.41313252384759064,0.2711164823509689,0.15273137246120022,0.3086467863752512,0.4281980049513581,0.43371554193931144,0.24276023212392794,0.2682689546646615,0.27238649252874025,0.42444776659322697,0.20890333243990336,0.4106135766231238,0.4229566777069477,0.3923745183081289,0.19213726094811734,0.02948779213094358,0.4516118707233654,0.3706289690536973
1642108434.33,0.24131220211252788,0.16319931790203418,0.4221871467815985,0.19783165908905687,0.3802313478343193,0.3125137781748719,0.2922704069463168,0.3225101384766022,0.34142750016814016,0.2928678119904534,0.3102375774970222,0.15544015520345011,0.15495286043432221,0.2983265000371467,0.448051945007953,0.2404171853394287,0.4085000382814611,0.4039827880837406,0.42889981212172995,0.18649291563410164,0.413670370016028,0.27215256480377403,0.1513123652427325,0.27914271593469087,0.42606755555397263,0.4277534836911215,0.2422814292536905,0.27014723009389896,0.2737412391627129,0.4244489990190572,0.22964180657432456,0.4112736563505813,0.423970216378723,0.39512665444051714,0.16999640365266516,0.029982555706023345,0.4545873672416627,0.3469645280396937
1642108449.35,0.24131220211252788,0.16319931790203418,0.4221871467815985,0.19783165908905687,0.3802313478343193,0.3125137781748719,0.2922704069463168,0.3225101384766022,0.34142750016814016,0.2928678119904534,0.3102375774970222,0.15544015520345011,0.15495286043432221,0.2983265000371467,0.448051945007953,0.2404171853394287,0.4085000382814611,0.4039827880837406,0.42889981212172995,0.18649291563410164,0.413670370016028,0.27215256480377403,0.1513123652427325,0.27914271593469087,0.42606755555397263,0.4277534836911215,0.2422814292536905,0.27014723009389896,0.2737412391627129,0.4244489990190572,0.22964180657432456,0.4112736563505813,0.423970216378723,0.39512665444051714,0.16999640365266516,0.029982555706023345,0.4545873672416627,0.3469645280396937
1642108464.392,0.24209042503865247,0.1644453436698476,0.4260487524320479,0.2102352010291772,0.38132630403748774,0.2899250132335421,0.2864073170207053,0.32246776354425793,0.3435196607681871,0.31469494102766954,0.3116228095036244,0.15629792202890802,0.15471199625950716,0.2850650467847168,0.416842824225928,0.24065618985924447,0.4126340197098716,0.4041308502620092,0.432098280029644,0.18876312309706117,0.4148325706858804,0.2734969947290926,0.15302731426759902,0.27522342616664647,0.4335705977044598,0.46393608798165753,0.24211512953566036,0.27082051680813685,0.27309205851120905,0.4272142225971887,0.2389228349575993,0.41336021627276953,0.4265150838869891,0.3784468482058849,0.18876379527555978,0.029962290672648825,0.42983641500121805,0.3429296738206812
1642108479.405,0.24209042503865247,0.1644453436698476,0.4260487524320479,0.2102352010291772,0.38132630403748774,0.2899250132335421,0.2864073170207053,0.32246776354425793,0.3435196607681871,0.31469494102766954,0.3116228095036244,0.15629792202890802,0.15471199625950716,0.2850650467847168,0.416842824225928,0.24065618985924447,0.4126340197098716,0.4041308502620092,0.432098280029644,0.18876312309706117,0.4148325706858804,0.2734969947290926,0.15302731426759902,0.27522342616664647,0.4335705977044598,0.46393608798165753,0.24211512953566036,0.27082051680813685,0.27309205851120905,0.4272142225971887,0.2389228349575993,0.41336021627276953,0.4265150838869891,0.3784468482058849,0.18876379527555978,0.029962290672648825,0.42983641500121805,0.3429296738206812
1642108494.447,0.2419931194987509,0.1647297145145719,0.4242596044800868,0.20642840318039335,0.3802555578930081,0.3133886286028974,0.29441626547441246,0.3234863571705615,0.3424851552028161,0.3147935435024404,0.31160107650651353,0.15630248041737427,0.15598585264931195,0.2832855431060988,0.45006173947946204,0.24054330698419407,0.41244579550358207,0.4040024420893809,0.4303441433549788,0.18780699454573424,0.4136040928805079,0.2743474992477908,0.14568986187146463,0.29532469673853057,0.4555614970781826,0.4529595399979003,0.24328502891794188,0.26947500765248955,0.27174408676041073,0.42630238911405494,0.2382696298274163,0.4145631208132373,0.42642092771638473,0.39568328796376173,0.1865646943937598,0.030011218837031055,0.4541831524723369,0.35135570377189596
1642108509.47,0.2419931194987509,0.1647297145145719,0.4242596044800868,0.20642840318039335,0.3802555578930081,0.3133886286028974,0.29441626547441246,0.3234863571705615,0.3424851552028161,0.3147935435024404,0.31160107650651353,0.15630248041737427,0.15598585264931195,0.2832855431060988,0.45006173947946204,0.24054330698419407,0.41244579550358207,0.4040024420893809,0.4303441433549788,0.18780699454573424,0.4136040928805079,0.2743474992477908,0.14568986187146463,0.29532469673853057,0.4555614970781826,0.4529595399979003,0.24328502891794188,0.26947500765248955,0.27174408676041073,0.42630238911405494,0.2382696298274163,0.4145631208132373,0.42642092771638473,0.39568328796376173,0.1865646943937598,0.030011218837031055,0.4541831524723369,0.35135570377189596
1642108524.5,0.2424191361658355,0.16396364330494884,0.4229327740252604,0.2248491463952964,0.38002251624987937,0.29686723412705873,0.30735219332300756,0.32373803886835517,0.3383226827008662,0.31576072069049216,0.3056181157852377,0.15573594739770236,0.1566756352249261,0.2841701527507542,0.4501072939413092,0.23963890406693023,0.4134412257097807,0.40385449267728535,0.4290996043750766,0.18539183204757825,0.41362112413169555,0.2722861722848078,0.14604672621157094,0.2843625752426956,0.45012484081055204,0.4510069281185819,0.24302624624634667,0.2686282759976473,0.26995073925159074,0.42346435542232297,0.23676497824449158,0.41487591512359756,0.4228292768087696,0.35768159004133965,0.19309433038438328,0.028588417468474292,0.4523693569504802,0.3530158382385002
1642108539.534,0.2424191361658355,0.16396364330494884,0.4229327740252604,0.2248491463952964,0.38002251624987937,0.29686723412705873,0.30735219332300756,0.32373803886835517,0.3383226827008662,0.31576072069049216,0.3056181157852377,0.15573594739770236,0.1566756352249261,0.2841701527507542,0.4501072939413092,0.23963890406693023,0.4134412257097807,0.40385449267728535,0.4290996043750766,0.18539183204757825,0.41362112413169555,0.2722861722848078,0.14604672621157094,0.2843625752426956,0.45012484081055204,0.4510069281185819,0.24302624624634667,0.2686282759976473,0.26995073925159074,0.42346435542232297,0.23676497824449158,0.41487591512359756,0.4228292768087696,0.35768159004133965,0.19309433038438328,0.028588417468474292,0.4523693569504802,0.3530158382385002
1642108554.553,0.22933782931253138,0.14930375193793993,0.40128649190469795,0.21037663635520465,0.3485454029450985,0.2917932621572383,0.29387552584336746,0.30686093872500275,0.3213387125339583,0.3018418745155219,0.29762449952327663,0.14369065243940932,0.14621966097362996,0.29780913415100374,0.3947243988521225,0.22476864037936356,0.39646780929863046,0.3890569599821888,0.40628847536657964,0.16945258881827358,0.3950521155570134,0.25354262118446297,0.1455053829150827,0.29142247562583223,0.42262902071648417,0.45798803824069234,0.2311543566731187,0.2515162311225409,0.25091909442937677,0.4037552745312524,0.2214810667261679,0.40155267285487767,0.4026238097551863,0.3641881423329502,0.1814881266451795,0.0288224047318868,0.44198056566639976,0.3480652246097267
1642108569.576,0.22933782931253138,0.14930375193793993,0.40128649190469795,0.21037663635520465,0.3485454029450985,0.2917932621572383,0.29387552584336746,0.30686093872500275,0.3213387125339583,0.3018418745155219,0.29762449952327663,0.14369065243940932,0.14621966097362996,0.29780913415100374,0.3947243988521225,0.22476864037936356,0.39646780929863046,0.3890569599821888,0.40628847536657964,0.16945258881827358,0.3950521155570134,0.25354262118446297,0.1455053829150827,0.29142247562583223,0.42262902071648417,0.45798803824069234,0.2311543566731187,0.2515162311225409,0.25091909442937677,0.4037552745312524,0.2214810667261679,0.40155267285487767,0.4026238097551863,0.3641881423329502,0.1814881266451795,0.0288224047318868,0.44198056566639976,0.3480652246097267
1642108584.594,0.22395218499552183,0.1445555044149846,0.4005856302790793,0.19515240574337817,0.32951662185775926,0.2898128748840174,0.27734563254935307,0.3011202712669966,0.31722082649718786,0.29252383387494596,0.2884547401083635,0.13687514414319746,0.13825662301334485,0.26069335528509796,0.40232503581074397,0.22130727814964118,0.3911632432756516,0.38328333283278615,0.4068670601450849,0.16700772077382375,0.3912096118582295,0.2544433576727099,0.13041383099780474,0.2626469060877122,0.4043101425048005,0.42319426173964936,0.22374388406682533,0.250333421055805,0.2504221000863411,0.40314851385553385,0.21921142805940552,0.3924652894057038,0.40066320636754754,0.3237447528350258,0.18282830953419363,0.02703871856739152,0.39893951895769203,0.31669011572529726
1642108599.647,0.22395218499552183,0.1445555044149846,0.4005856302790793,0.19515240574337817,0.32951662185775926,0.2898128748840174,0.27734563254935307,0.3011202712669966,0.31722082649718786,0.29252383387494596,0.2884547401083635,0.13687514414319746,0.13825662301334485,0.26069335528509796,0.40232503581074397,0.22130727814964118,0.3911632432756516,0.38328333283278615,0.4068670601450849,0.16700772077382375,0.3912096118582295,0.2544433576727099,0.13041383099780474,0.2626469060877122,0.4043101425048005,0.42319426173964936,0.22374388406682533,0.250333421055805,0.2504221000863411,0.40314851385553385,0.21921142805940552,0.3924652894057038,0.40066320636754754,0.3237447528350258,0.18282830953419363,0.02703871856739152,0.39893951895769203,0.31669011572529726
1642108614.663,0.2380780089556907,0.1588226187611929,0.423670954223202,0.22500117586104423,0.3543179781762858,0.29177936859356635,0.2941952917985263,0.3146223595556716,0.34161564555432405,0.30707814374860004,0.3020392418925073,0.13991486960397906,0.14164086562172856,0.28591260010003317,0.4070619576938004,0.23681613780980165,0.4063033628313622,0.4020861926903935,0.4307183352351813,0.1850823613082821,0.41113057478716775,0.2728273811502312,0.14611815972064687,0.29902490406617993,0.420268429035494,0.43961917851066756,0.2392010271103115,0.26508391054214797,0.2699151996519952,0.42420144988531366,0.22610223475060576,0.41197588199432783,0.4235537641009424,0.3884408647798101,0.18878633499238973,0.028780030199612686,0.4082898922703287,0.3398286646728369
