"Time","pod:frontend-w2-777d8d5dcb-wmd9r_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-rpkvb_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-s2zkf_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-g84rz_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-6274v_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-p4pq4_service:frontend_node:worker--1.novalocal","pod:currencyservice-w4-649d8c7669-9spjd_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-w6ntj_service:currencyservice_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w2-777d8d5dcb-npphw_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-dq9j4_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-75gpr_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-ggt5b_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-f87gf_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-8xd76_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-kt2bj_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-2kdlq_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-5d9zw_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-v89cg_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-zw29p_service:productcatalogservice_node:worker--3","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-d48hz_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-lqn7w_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-zdtzs_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-z7v6f_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-ljz98_service:recommendationservice_node:worker--3","pod:currencyservice-w3-656689488c-5s6jq_service:currencyservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-44fnh_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-btvbr_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-d7fkk_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-mqdwr_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-w74mg_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-rb559_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-5rc7n_service:productcatalogservice_node:worker--2.novalocal"
1636068140.941,0.6429959573154386,0.2615608157133688,0.023828025630673252,0.6373538592185951,0.29182857543398905,0.33907243371134155,0.6361010369628184,0.399792502392546,0.42696991913361193,0.16754161381828714,0.029008352542407162,0.6546172066755369,0.14487589627789765,0.11866550570469062,0.18500523686988468,0.7235103496355235,0.16142202302197903,0.33602547823125717,0.6201372994242231,0.3778958849982601,0.1346658174614225,0.13774806480877994,0.6177456902211149,0.23690798168358995,0.16979509827289602,0.01988343522570525,0.12343717754874163,0.1224061859091671,0.15980315256307248,0.14302403087717203,0.24134141506005669,0.004274122825414044,0.1616857683481494,0.12157129438745469,0.3340527961843438,0.1823616940610938,0.18967894072148256,0.3773510894882851,0.33529837309681676,0.23952398667270008,0.6049062379510843,0.2841208732555488,0.24117008332422463,0.2637959775308905
1636068155.965,0.643151618124465,0.2624422443679349,0.023793356425921272,0.5672362200220876,0.2903291947298092,0.3393215991537576,0.6355007519613863,0.40887984409304967,0.4129503309645788,0.16876139883659447,0.02903669025519543,0.6532785769919947,0.14500562569353068,0.12351293377245269,0.1888481195503421,0.6799559507944395,0.16999816292192238,0.3369917923404313,0.6199760543201259,0.3780721424013003,0.13511203517958678,0.13765514178664956,0.6174528662743306,0.23701745641887198,0.1695227473413911,0.01986559071305876,0.124440350245659,0.12243755818896329,0.15900015796193276,0.14378274640729355,0.2411904276089456,0.004693858262393243,0.1619031128573113,0.12190988207599163,0.3241349006449806,0.18952323481961375,0.18876156195189803,0.3782145947953178,0.3358368600855969,0.23929174431224712,0.670072627912871,0.269409103982741,0.24165741180218753,0.2651371654166703
1636068171.009,0.643151618124465,0.2624422443679349,0.023793356425921272,0.5672362200220876,0.2903291947298092,0.3393215991537576,0.6355007519613863,0.40887984409304967,0.4129503309645788,0.16876139883659447,0.02903669025519543,0.6532785769919947,0.14500562569353068,0.12351293377245269,0.1888481195503421,0.6799559507944395,0.16999816292192238,0.3369917923404313,0.6199760543201259,0.3780721424013003,0.13511203517958678,0.13765514178664956,0.6174528662743306,0.23701745641887198,0.1695227473413911,0.01986559071305876,0.124440350245659,0.12243755818896329,0.15900015796193276,0.14378274640729355,0.2411904276089456,0.004693858262393243,0.1619031128573113,0.12190988207599163,0.3241349006449806,0.18952323481961375,0.18876156195189803,0.3782145947953178,0.3358368600855969,0.23929174431224712,0.670072627912871,0.269409103982741,0.24165741180218753,0.2651371654166703
1636068186.033,0.6419766326408233,0.2626567652761603,0.023741772139997508,0.6355594224817567,0.2910885742824676,0.34022108136834306,0.6370191901664388,0.40588252900339117,0.38745267139994777,0.1686162634589597,0.030171585341916596,0.652323494126739,0.14583259197530204,0.12461152862686041,0.18708241350628022,0.6615244429321177,0.16987026047411852,0.3377034845831245,0.6206564800183663,0.3772686057389588,0.1352136013049916,0.13782432599395528,0.6160920278563312,0.23722403398653968,0.1683012913348267,0.02013303619536724,0.12428156308571092,0.12275077234979978,0.16480276200482816,0.14378296766348556,0.24190745570848834,0.004497059771724751,0.1742271700633867,0.1223453733376321,0.333678679054108,0.17786800566260536,0.18790075019526528,0.3778306831694131,0.32240388975723694,0.2394549894826692,0.6409694946135667,0.2919075221599295,0.24229360409368655,0.26594415127060766
1636068201.081,0.6419766326408233,0.2626567652761603,0.023741772139997508,0.6355594224817567,0.2910885742824676,0.34022108136834306,0.6370191901664388,0.40588252900339117,0.38745267139994777,0.1686162634589597,0.030171585341916596,0.652323494126739,0.14583259197530204,0.12461152862686041,0.18708241350628022,0.6615244429321177,0.16987026047411852,0.3377034845831245,0.6206564800183663,0.3772686057389588,0.1352136013049916,0.13782432599395528,0.6160920278563312,0.23722403398653968,0.1683012913348267,0.02013303619536724,0.12428156308571092,0.12275077234979978,0.16480276200482816,0.14378296766348556,0.24190745570848834,0.004497059771724751,0.1742271700633867,0.1223453733376321,0.333678679054108,0.17786800566260536,0.18790075019526528,0.3778306831694131,0.32240388975723694,0.2394549894826692,0.6409694946135667,0.2919075221599295,0.24229360409368655,0.26594415127060766
1636068216.096,0.6410694441268291,0.26261789729895246,0.023732424526338232,0.6330825169639753,0.29118087080912103,0.3380705393811937,0.6352649108521137,0.3945213543258461,0.3893114458445432,0.16866797230012026,0.030065157268243783,0.6510346382189305,0.1451476849938922,0.12231757278504549,0.19208440031718993,0.6588087355372065,0.17529766990703777,0.33643609016353704,0.6185369554289657,0.3780582749995946,0.13636671719482807,0.13754814313686675,0.6146587635307248,0.23652181874624767,0.16700277031561223,0.02007847889518321,0.12461159795576855,0.12282037550350448,0.1628485243104819,0.1431630892025297,0.241637249892946,0.004588457111535764,0.1667568629141043,0.11742207233398241,0.3326257505854602,0.178878441084971,0.18806330905754193,0.37704179688045025,0.33357286606732844,0.22964839907964732,0.585881569369537,0.2916878468693188,0.2417245077424169,0.26521199025532427
1636068231.117,0.6410694441268291,0.26261789729895246,0.023732424526338232,0.6330825169639753,0.29118087080912103,0.3380705393811937,0.6352649108521137,0.3945213543258461,0.3893114458445432,0.16866797230012026,0.030065157268243783,0.6510346382189305,0.1451476849938922,0.12231757278504549,0.19208440031718993,0.6588087355372065,0.17529766990703777,0.33643609016353704,0.6185369554289657,0.3780582749995946,0.13636671719482807,0.13754814313686675,0.6146587635307248,0.23652181874624767,0.16700277031561223,0.02007847889518321,0.12461159795576855,0.12282037550350448,0.1628485243104819,0.1431630892025297,0.241637249892946,0.004588457111535764,0.1667568629141043,0.11742207233398241,0.3326257505854602,0.178878441084971,0.18806330905754193,0.37704179688045025,0.33357286606732844,0.22964839907964732,0.585881569369537,0.2916878468693188,0.2417245077424169,0.26521199025532427
1636068246.137,0.6415645010834751,0.2637641053319936,0.024024866821089404,0.6034290666603178,0.26902395316988603,0.3376874090129729,0.6341399560781296,0.3881869311567625,0.39428454795600054,0.16892951868087008,0.02877366360511356,0.6508664030665094,0.13730640720234047,0.12148590965350961,0.1764690878237777,0.712826193193939,0.16891252817179617,0.33685745801577766,0.6183224850473592,0.3786492265009188,0.13613621155779748,0.1372499981699815,0.5859128360952246,0.23565009098754225,0.16786851545090736,0.0198279900529724,0.12368630035027275,0.12230465624650834,0.16712303825634994,0.14361417368630708,0.2409097417169605,0.00462622346436647,0.16559185714602517,0.11649156115771159,0.3318632165175166,0.18977561046572075,0.18713206223287562,0.3775017127442147,0.3324680163981135,0.23827398590806603,0.6405371667627991,0.29460437684749663,0.24171931175747546,0.26562162340070467
1636068261.168,0.6415645010834751,0.2637641053319936,0.024024866821089404,0.6034290666603178,0.26902395316988603,0.3376874090129729,0.6341399560781296,0.3881869311567625,0.39428454795600054,0.16892951868087008,0.02877366360511356,0.6508664030665094,0.13730640720234047,0.12148590965350961,0.1764690878237777,0.712826193193939,0.16891252817179617,0.33685745801577766,0.6183224850473592,0.3786492265009188,0.13613621155779748,0.1372499981699815,0.5859128360952246,0.23565009098754225,0.16786851545090736,0.0198279900529724,0.12368630035027275,0.12230465624650834,0.16712303825634994,0.14361417368630708,0.2409097417169605,0.00462622346436647,0.16559185714602517,0.11649156115771159,0.3318632165175166,0.18977561046572075,0.18713206223287562,0.3775017127442147,0.3324680163981135,0.23827398590806603,0.6405371667627991,0.29460437684749663,0.24171931175747546,0.26562162340070467
1636068276.193,0.6410305416324602,0.26385818914771986,0.024048284327299628,0.6319714551983329,0.26879681484827556,0.33645597640254143,0.6334329327754362,0.404765348690463,0.4207618879485643,0.16884800829071195,0.030102725938997495,0.6503897119316354,0.13902299653235847,0.12209632529022572,0.18631456978025923,0.7127474328854294,0.16111851356808318,0.3349426826860705,0.6166349423427665,0.3795785360212902,0.13612418526249315,0.1368858068529282,0.6122840132012923,0.23581396298327012,0.16697612875963508,0.01970843551662179,0.12307546810480838,0.1214423102383295,0.16369974897052136,0.14235887373232906,0.24030842130327862,0.004322724491635833,0.1731766817193172,0.11791684954578299,0.31985740292467324,0.18359878145569108,0.18688223084245853,0.3778751425162995,0.31711256168589064,0.23855208962908506,0.6718113222817187,0.29181032421133296,0.24059113338176802,0.2659938171993828
1636068291.235,0.6410305416324602,0.26385818914771986,0.024048284327299628,0.6319714551983329,0.26879681484827556,0.33645597640254143,0.6334329327754362,0.404765348690463,0.4207618879485643,0.16884800829071195,0.030102725938997495,0.6503897119316354,0.13902299653235847,0.12209632529022572,0.18631456978025923,0.7127474328854294,0.16111851356808318,0.3349426826860705,0.6166349423427665,0.3795785360212902,0.13612418526249315,0.1368858068529282,0.6122840132012923,0.23581396298327012,0.16697612875963508,0.01970843551662179,0.12307546810480838,0.1214423102383295,0.16369974897052136,0.14235887373232906,0.24030842130327862,0.004322724491635833,0.1731766817193172,0.11791684954578299,0.31985740292467324,0.18359878145569108,0.18688223084245853,0.3778751425162995,0.31711256168589064,0.23855208962908506,0.6718113222817187,0.29181032421133296,0.24059113338176802,0.2659938171993828
1636068306.278,0.6411015738755896,0.2645185254590169,0.023914114601955114,0.6308256586820288,0.27771637543540345,0.3348698240568474,0.63123732524583,0.4057416031340326,0.4026838845083484,0.16841595384688665,0.030166885383725583,0.6496978187332743,0.13938666452001103,0.12190667302222999,0.1866016631892639,0.6331369976127958,0.162085902650024,0.3346953438021848,0.6168591507273229,0.3790087150621019,0.13662122227792933,0.13735373335892342,0.6116569805691553,0.23583512289572223,0.1660290764921185,0.019593125166268804,0.12229661022574755,0.12059368434808218,0.16297332403316028,0.14209815139822363,0.23965434745934183,0.004613029460917547,0.17314565084355854,0.12199233952454713,0.3195878197840363,0.19031487996547486,0.1864920657260224,0.3782236413289096,0.33388136226791393,0.2389520116523834,0.6209863795111514,0.29582326939553966,0.23911127875491134,0.26597730363195266
1636068321.302,0.6411015738755896,0.2645185254590169,0.023914114601955114,0.6308256586820288,0.27771637543540345,0.3348698240568474,0.63123732524583,0.4057416031340326,0.4026838845083484,0.16841595384688665,0.030166885383725583,0.6496978187332743,0.13938666452001103,0.12190667302222999,0.1866016631892639,0.6331369976127958,0.162085902650024,0.3346953438021848,0.6168591507273229,0.3790087150621019,0.13662122227792933,0.13735373335892342,0.6116569805691553,0.23583512289572223,0.1660290764921185,0.019593125166268804,0.12229661022574755,0.12059368434808218,0.16297332403316028,0.14209815139822363,0.23965434745934183,0.004613029460917547,0.17314565084355854,0.12199233952454713,0.3195878197840363,0.19031487996547486,0.1864920657260224,0.3782236413289096,0.33388136226791393,0.2389520116523834,0.6209863795111514,0.29582326939553966,0.23911127875491134,0.26597730363195266
1636068336.319,0.6407008612730246,0.2650774166557959,0.023852829019603818,0.6317947769799027,0.2725093852050543,0.3341586576146476,0.6312970222050274,0.38619742760416265,0.3937649780984076,0.16830841570451127,0.03022630052051394,0.6510793461629345,0.14492593039126977,0.12300070530142368,0.18210391861049563,0.6788185151818374,0.17141085504651932,0.33380770336522575,0.6161846715706396,0.37915043378154306,0.13659375473587126,0.1377831445715023,0.6116258666772705,0.23635619845855688,0.1655770883647635,0.019440778085299124,0.12177002124198447,0.12083785884158676,0.16819020349616914,0.14247095818955202,0.23949015905704898,0.004195614748145081,0.16226501072665123,0.12322920860810369,0.33259205696674576,0.17386552627546037,0.18678151499726248,0.37902620668464737,0.335194272115813,0.23978406599779756,0.6265655524171522,0.297384157535573,0.23912522087961274,0.2656458471521632
