"Time","pod:frontend-w2-777d8d5dcb-n4dgf_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-s46bg_service:currencyservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-lhzdr_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-c6g5w_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-c5xjx_service:currencyservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-54wx9_service:frontend_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-vtxsz_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-59r5v_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-cb5vm_service:recommendationservice_node:worker--3","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-zcbss_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-7xz9n_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-knqpc_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-tjl7m_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-fxzl8_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-cvb9p_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-vvvck_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-w62g7_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-lg7zt_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-2lx4d_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-jnpmw_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-f6r5v_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-r2kqh_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-d576d_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-dmvd6_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-sj8wx_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-k4dwn_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-kc9zp_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-nlwz4_service:currencyservice_node:worker--3","pod:frontend-w1-599b6846df-k5qh9_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-x6ndr_service:frontend_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-84p4n_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-j68kq_service:recommendationservice_node:worker--4.novalocal"
1636039546.797,0.7994567399668504,0.5902648652470202,0.576951901707273,0.00899007227120394,0.6726828957391577,0.6676071167041651,0.1948927237353295,0.009453927337764758,0.165004821984519,0.055483312077467935,0.09535616032817922,0.010294760409604779,0.17683294203807343,0.00917279425497448,0.1539378902650853,0.08158892050271413,0.00914457139101737,0.21257204419162767,0.021329993407202097,0.19321368743855707,0.19240720789378984,0.010818798386580907,0.7575368353279814,0.09500012125242992,0.7423901885347566,0.07942099804871344,0.08459320157551,0.7294826290136429,0.6227683368475667,0.5811718363297645,0.08118951629774013,0.003541706753152805,0.7304209669523499,0.10521495601272685,0.009038558205746536,0.10573758656918994,0.18094332016838727,0.6740384336141927,0.009278288171128975,0.5692350570582658,0.7577222561584103,0.7562355409875142,0.7724976785029813,0.010610156491457617
1636039561.813,0.7998123798400678,0.5918906302425346,0.5775023994596091,0.00887060610454032,0.671701918436197,0.6246766193685225,0.19581812384858824,0.009487031112376976,0.16553859087643183,0.05578045647501924,0.09615226809199112,0.011533021582913855,0.18990888813750798,0.009154697376831071,0.15378503571550942,0.08146324254369651,0.009058561713744055,0.21401982420070664,0.021287871990363284,0.19803514766878655,0.20746994397548513,0.01058284939406507,0.7610294947894098,0.09579979246305542,0.7649553077655016,0.08280535488617236,0.08295287924618978,0.7629576986898949,0.6716569414119595,0.5815082039135093,0.08116931074427215,0.0035366452614047266,0.736768299364017,0.11257634310993951,0.00889236472128432,0.10458945581739262,0.18080945759208064,0.6753854276327125,0.009363453305157969,0.5757593386668395,0.7590829141196658,0.7623172830487822,0.7751226359472771,0.010194530639877679
1636039576.83,0.7998123798400678,0.5918906302425346,0.5775023994596091,0.00887060610454032,0.671701918436197,0.6246766193685225,0.19581812384858824,0.009487031112376976,0.16553859087643183,0.05578045647501924,0.09615226809199112,0.011533021582913855,0.18990888813750798,0.009154697376831071,0.15378503571550942,0.08146324254369651,0.009058561713744055,0.21401982420070664,0.021287871990363284,0.19803514766878655,0.20746994397548513,0.01058284939406507,0.7610294947894098,0.09579979246305542,0.7649553077655016,0.08280535488617236,0.08295287924618978,0.7629576986898949,0.6716569414119595,0.5815082039135093,0.08116931074427215,0.0035366452614047266,0.736768299364017,0.11257634310993951,0.00889236472128432,0.10458945581739262,0.18080945759208064,0.6753854276327125,0.009363453305157969,0.5757593386668395,0.7590829141196658,0.7623172830487822,0.7751226359472771,0.010194530639877679
1636039591.847,0.7998358480408003,0.5931613084469585,0.5777436701979453,0.008883598854200953,0.6721212260406055,0.598069517702014,0.19557049725336662,0.009441240029349061,0.16641183691282985,0.0517185190329304,0.09545952136716909,0.013133503720905321,0.19033990836425613,0.009106824362495661,0.15507264089874997,0.08165903617368311,0.009052089237357558,0.21391411188254528,0.021404921265269262,0.19214122636039943,0.197180994718699,0.010474489655200616,0.7590938039783997,0.09567265036400413,0.7436862296378854,0.08283599818370224,0.08521349921693215,0.7672908678998207,0.6847789282664789,0.5819502500504268,0.08110931179981191,0.003545224563484264,0.6998649149819013,0.1096979479788177,0.008999925641644481,0.10373599893837682,0.18060096905205997,0.6749507329850779,0.009252975497872584,0.5924659777198005,0.7620278763226929,0.761827222354168,0.7767931263125412,0.009821911865321315
1636039606.866,0.7998358480408003,0.5931613084469585,0.5777436701979453,0.008883598854200953,0.6721212260406055,0.598069517702014,0.19557049725336662,0.009441240029349061,0.16641183691282985,0.0517185190329304,0.09545952136716909,0.013133503720905321,0.19033990836425613,0.009106824362495661,0.15507264089874997,0.08165903617368311,0.009052089237357558,0.21391411188254528,0.021404921265269262,0.19214122636039943,0.197180994718699,0.010474489655200616,0.7590938039783997,0.09567265036400413,0.7436862296378854,0.08283599818370224,0.08521349921693215,0.7672908678998207,0.6847789282664789,0.5819502500504268,0.08110931179981191,0.003545224563484264,0.6998649149819013,0.1096979479788177,0.008999925641644481,0.10373599893837682,0.18060096905205997,0.6749507329850779,0.009252975497872584,0.5924659777198005,0.7620278763226929,0.761827222354168,0.7767931263125412,0.009821911865321315
1636039621.885,0.7933872329102609,0.5923157104745389,0.5770949368110232,0.008831954047276073,0.6688706547494385,0.6370733812703766,0.19606915003560826,0.009541531309963974,0.15741756410660035,0.051472279237797236,0.09450243763254688,0.014839479523333272,0.1900814383920466,0.008999422513704478,0.1544201830426599,0.08111602193754455,0.009097217302630377,0.21339723190886214,0.020361233788688055,0.19878438594736833,0.2049696680238578,0.010062954040176266,0.7580696222363776,0.09552180964548597,0.7140481073324658,0.08284695961876787,0.0825297738151782,0.7387433416008391,0.6479851530134314,0.5811029500746794,0.08064252431689603,0.003647119369599311,0.7044121442141632,0.10389153672719126,0.008996104631248912,0.10680745773862631,0.18061333792300877,0.6738482803630421,0.00925663775900934,0.5744913982669846,0.7636487353933584,0.7551879836381014,0.7452567987178205,0.009782293243733042
1636039636.906,0.7933872329102609,0.5923157104745389,0.5770949368110232,0.008831954047276073,0.6688706547494385,0.6370733812703766,0.19606915003560826,0.009541531309963974,0.15741756410660035,0.051472279237797236,0.09450243763254688,0.014839479523333272,0.1900814383920466,0.008999422513704478,0.1544201830426599,0.08111602193754455,0.009097217302630377,0.21339723190886214,0.020361233788688055,0.19878438594736833,0.2049696680238578,0.010062954040176266,0.7580696222363776,0.09552180964548597,0.7140481073324658,0.08284695961876787,0.0825297738151782,0.7387433416008391,0.6479851530134314,0.5811029500746794,0.08064252431689603,0.003647119369599311,0.7044121442141632,0.10389153672719126,0.008996104631248912,0.10680745773862631,0.18061333792300877,0.6738482803630421,0.00925663775900934,0.5744913982669846,0.7636487353933584,0.7551879836381014,0.7452567987178205,0.009782293243733042
1636039652.102,0.793225320119721,0.5917472264973592,0.5776420563128919,0.008953413788554885,0.6692720704329638,0.624718548999672,0.1969487141539063,0.00949745579715476,0.16584673520581283,0.049348301383271426,0.0947506529480866,0.016043527888072617,0.19075510280450717,0.009134076941727399,0.1541476453929735,0.08100158047354648,0.009043375971914428,0.21091117535053205,0.02156138918499813,0.20137365675305818,0.2170971409219705,0.010279203711664964,0.7613687271652443,0.09601669130435542,0.7433815072728749,0.08267256962705191,0.08528027932913879,0.7412889409242802,0.6365843674198167,0.5808532163630089,0.08060409849252016,0.0036048816620067024,0.734496589374281,0.10960948548000105,0.008375745833266706,0.11359355035761401,0.18108372288042063,0.6747800311238917,0.009315421404187093,0.567115017585659,0.7671668681211903,0.7582014838019915,0.7390239731668256,0.009874204329946526
1636039667.211,0.793225320119721,0.5917472264973592,0.5776420563128919,0.008953413788554885,0.6692720704329638,0.624718548999672,0.1969487141539063,0.00949745579715476,0.16584673520581283,0.049348301383271426,0.0947506529480866,0.016043527888072617,0.19075510280450717,0.009134076941727399,0.1541476453929735,0.08100158047354648,0.009043375971914428,0.21091117535053205,0.02156138918499813,0.20137365675305818,0.2170971409219705,0.010279203711664964,0.7613687271652443,0.09601669130435542,0.7433815072728749,0.08267256962705191,0.08528027932913879,0.7412889409242802,0.6365843674198167,0.5808532163630089,0.08060409849252016,0.0036048816620067024,0.734496589374281,0.10960948548000105,0.008375745833266706,0.11359355035761401,0.18108372288042063,0.6747800311238917,0.009315421404187093,0.567115017585659,0.7671668681211903,0.7582014838019915,0.7390239731668256,0.009874204329946526
1636039682.228,0.7894813681456161,0.5926384535982206,0.5780014890871445,0.008793644496881754,0.6687268953620219,0.6368379903668899,0.19678004256245762,0.009542167819089453,0.1657705471974285,0.04779261847544819,0.09484231102591346,0.016879384411145965,0.1879281642866697,0.009151394877038137,0.15429855061533254,0.08094440784950142,0.008955231691272058,0.20983047994921133,0.02100572453650098,0.21082275128665925,0.20796453135533813,0.009597220043743858,0.7650912944575168,0.09661624696872935,0.7471417748187905,0.08267798561194269,0.08543362538006125,0.7694822304253605,0.5914679635178867,0.5809324423152356,0.08061828480801789,0.003389644965523633,0.7359756854920914,0.10986038422988248,0.009061266921066485,0.11062096704837736,0.17792871998716647,0.6747614236118296,0.009328396356254919,0.5684977288085856,0.7681240728284829,0.7582650465636978,0.7808543409286324,0.01034892739022163
1636039697.247,0.7894813681456161,0.5926384535982206,0.5780014890871445,0.008793644496881754,0.6687268953620219,0.6368379903668899,0.19678004256245762,0.009542167819089453,0.1657705471974285,0.04779261847544819,0.09484231102591346,0.016879384411145965,0.1879281642866697,0.009151394877038137,0.15429855061533254,0.08094440784950142,0.008955231691272058,0.20983047994921133,0.02100572453650098,0.21082275128665925,0.20796453135533813,0.009597220043743858,0.7650912944575168,0.09661624696872935,0.7471417748187905,0.08267798561194269,0.08543362538006125,0.7694822304253605,0.5914679635178867,0.5809324423152356,0.08061828480801789,0.003389644965523633,0.7359756854920914,0.10986038422988248,0.009061266921066485,0.11062096704837736,0.17792871998716647,0.6747614236118296,0.009328396356254919,0.5684977288085856,0.7681240728284829,0.7582650465636978,0.7808543409286324,0.01034892739022163
1636039712.26,0.7855525627594644,0.5923334571188225,0.5775340575271237,0.008746707465277049,0.6699410119068663,0.6293574513447151,0.19716771874036937,0.009465189510373777,0.16349571790761527,0.04541525431259931,0.09479837400768149,0.016970678819237965,0.1871688905680982,0.009052437064948895,0.15439401552259374,0.08099693805439062,0.008991157934714717,0.21024482793971117,0.021376095516996547,0.21126458613110322,0.21771323934544193,0.009666514947061427,0.7676973190243039,0.0967854266350618,0.7244165474706322,0.08251368613083832,0.0850134775513917,0.7392633822703736,0.6265518115312425,0.5814245954150166,0.08050712506747779,0.0034036073768251235,0.7398388685431596,0.10609607858842052,0.008844952354051899,0.11038013075646128,0.1783062876058889,0.674193910788949,0.00921712467535307,0.5921392808835213,0.7683816722017047,0.75928871859221,0.7460427608502727,0.009802793233373703
1636039727.274,0.7855525627594644,0.5923334571188225,0.5775340575271237,0.008746707465277049,0.6699410119068663,0.6293574513447151,0.19716771874036937,0.009465189510373777,0.16349571790761527,0.04541525431259931,0.09479837400768149,0.016970678819237965,0.1871688905680982,0.009052437064948895,0.15439401552259374,0.08099693805439062,0.008991157934714717,0.21024482793971117,0.021376095516996547,0.21126458613110322,0.21771323934544193,0.009666514947061427,0.7676973190243039,0.0967854266350618,0.7244165474706322,0.08251368613083832,0.0850134775513917,0.7392633822703736,0.6265518115312425,0.5814245954150166,0.08050712506747779,0.0034036073768251235,0.7398388685431596,0.10609607858842052,0.008844952354051899,0.11038013075646128,0.1783062876058889,0.674193910788949,0.00921712467535307,0.5921392808835213,0.7683816722017047,0.75928871859221,0.7460427608502727,0.009802793233373703
1636039742.288,0.792450198522757,0.5922062937872252,0.579012752224964,0.008753666384919513,0.6698384949835776,0.6701025714256811,0.19659718547704835,0.009468159356139809,0.16274409203725182,0.047063763983486384,0.09486667527115163,0.0169018026958298,0.18723014010128353,0.00905105761390932,0.1550127246669072,0.08112938574071897,0.009040694926785412,0.20998948955425645,0.021255350106788456,0.19279093195012154,0.20804309251730685,0.009642367723939295,0.7646226830432503,0.09630947711129997,0.7335864492106161,0.08229743449723782,0.08457492773957695,0.7230052883500204,0.6191728211014776,0.5813214365365015,0.08058449945275524,0.0034245244082770163,0.7285381674174779,0.09825456450828639,0.008537688483500063,0.11382415327953824,0.17856488422046918,0.6732021256052165,0.009267307138394335,0.5923941498610791,0.7710461349734451,0.7614881943843967,0.7854642998433291,0.00984657009827476
