"Time","pod:productcatalogservice-w2-66565874fb-98mtj_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-65lf9_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-kg2rd_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-bbwfg_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-4ph8k_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-nxjzj_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-klkcc_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-d2hnm_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-6lk8q_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-m744h_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-z6xdr_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-kzg6k_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-hfr2c_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-vdsn6_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-gdc8m_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-4gt56_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-plsmr_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-tzhjx_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-58hlv_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-xw849_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-s6rgh_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-t6z7h_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-fvdb8_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-fss66_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-nj5pj_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-2tw79_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-ptzws_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-p6d49_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-tr6ds_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-65wm9_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-m4vrb_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-plx8j_service:recommendationservice_node:worker--3","pod:frontend-w2-777d8d5dcb-7vzs2_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-tl62f_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-hng5d_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-nbwq5_service:productcatalogservice_node:worker--3","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal"
1636951411.699,0.26488243627942903,0.24576881963581443,0.04974903473086397,0.3332814095563079,0.24567463353441543,0.3522492760815621,0.5316042688195279,0.23586910188273735,0.3999652928267103,0.4271767947864585,0.3502405467904828,0.2760257863255298,0.26571540116539516,0.11435596110150427,0.4996172915457482,0.23176822122324714,0.095314289322263,0.12240234962798274,0.5493244596148065,0.23585528810224624,0.09581312275509724,0.09882563704268948,0.5643046147972568,0.11417957290839623,0.41594024116354317,0.5802284238652934,0.27733524052720065,0.5531580449592031,0.1136183574321597,0.34076753382455516,0.5822935816862916,0.27253643861316246,0.1310110454302325,0.40066218408326537,0.28206927528988285,0.12563985871783406,0.09655255474811902,0.5525491552532172,0.34240367655264514,0.5034943143913216,0.22000362451226146,0.0036126667503580895
1636951426.713,0.26488243627942903,0.24576881963581443,0.04974903473086397,0.3332814095563079,0.24567463353441543,0.3522492760815621,0.5316042688195279,0.23586910188273735,0.3999652928267103,0.4271767947864585,0.3502405467904828,0.2760257863255298,0.26571540116539516,0.11435596110150427,0.4996172915457482,0.23176822122324714,0.095314289322263,0.12240234962798274,0.5493244596148065,0.23585528810224624,0.09581312275509724,0.09882563704268948,0.5643046147972568,0.11417957290839623,0.41594024116354317,0.5802284238652934,0.27733524052720065,0.5531580449592031,0.1136183574321597,0.34076753382455516,0.5822935816862916,0.27253643861316246,0.1310110454302325,0.40066218408326537,0.28206927528988285,0.12563985871783406,0.09655255474811902,0.5525491552532172,0.34240367655264514,0.5034943143913216,0.22000362451226146,0.0036126667503580895
1636951441.734,0.2648997196388525,0.23825600127863378,0.05247785326800064,0.35819963576035174,0.24661313233629406,0.3536212515116697,0.5315904322602512,0.23632530641995592,0.39979664681359284,0.4243586318243193,0.35149556087241574,0.2685200034018181,0.266129368820333,0.1144762044785377,0.5234710217537004,0.23105487997217605,0.09574100596826818,0.1272558315680358,0.5498195485836639,0.23629123687449471,0.09579863722450871,0.09935265065470278,0.5638767541069145,0.11533575102360125,0.436677875481135,0.5785393848241921,0.2773085592447569,0.5542959899302533,0.11319060232157713,0.33907197626727886,0.5686587092512445,0.2750959869003275,0.13129574581757777,0.400305634700892,0.28048596462670494,0.128272232235111,0.09652203174671196,0.5520471986794849,0.34109639968278527,0.5249038453373767,0.2245908033394788,0.003628713517555507
1636951456.749,0.2648997196388525,0.23825600127863378,0.05247785326800064,0.35819963576035174,0.24661313233629406,0.3536212515116697,0.5315904322602512,0.23632530641995592,0.39979664681359284,0.4243586318243193,0.35149556087241574,0.2685200034018181,0.266129368820333,0.1144762044785377,0.5234710217537004,0.23105487997217605,0.09574100596826818,0.1272558315680358,0.5498195485836639,0.23629123687449471,0.09579863722450871,0.09935265065470278,0.5638767541069145,0.11533575102360125,0.436677875481135,0.5785393848241921,0.2773085592447569,0.5542959899302533,0.11319060232157713,0.33907197626727886,0.5686587092512445,0.2750959869003275,0.13129574581757777,0.400305634700892,0.28048596462670494,0.128272232235111,0.09652203174671196,0.5520471986794849,0.34109639968278527,0.5249038453373767,0.2245908033394788,0.003628713517555507
1636951471.862,0.2639728578708303,0.2433240204560261,0.052294513183283126,0.35892800254596835,0.24801054316446144,0.35413047168010137,0.5317951576420343,0.2363430977485752,0.3981568508749039,0.4283676514289045,0.3520011434806312,0.2761817753553874,0.2654275766551034,0.11310959121803565,0.5230292495809143,0.23101863312415966,0.09099943087117472,0.11930914514655619,0.5506303698276231,0.23620628334669,0.09619486535303909,0.09881501136613675,0.5626291879954958,0.11468929611227976,0.4370066250677188,0.6070092778661739,0.27685859072224694,0.5532985064551517,0.11258040289550997,0.3269912585506092,0.6149227469540115,0.29747656333984296,0.12244867636526344,0.39890729950711445,0.27279967631384217,0.11866121286985826,0.0968892256487169,0.5512141210465467,0.34065793829006646,0.491947339988261,0.22883025412199284,0.0036255005565796585
1636951486.994,0.2639728578708303,0.2433240204560261,0.052294513183283126,0.35892800254596835,0.24801054316446144,0.35413047168010137,0.5317951576420343,0.2363430977485752,0.3981568508749039,0.4283676514289045,0.3520011434806312,0.2761817753553874,0.2654275766551034,0.11310959121803565,0.5230292495809143,0.23101863312415966,0.09099943087117472,0.11930914514655619,0.5506303698276231,0.23620628334669,0.09619486535303909,0.09881501136613675,0.5626291879954958,0.11468929611227976,0.4370066250677188,0.6070092778661739,0.27685859072224694,0.5532985064551517,0.11258040289550997,0.3269912585506092,0.6149227469540115,0.29747656333984296,0.12244867636526344,0.39890729950711445,0.27279967631384217,0.11866121286985826,0.0968892256487169,0.5512141210465467,0.34065793829006646,0.491947339988261,0.22883025412199284,0.0036255005565796585
1636951502.011,0.2636255111870732,0.2445031586655708,0.04981318477763512,0.3594297829478104,0.24827881298271703,0.3545882917372257,0.5314813007160513,0.23641298857602733,0.39862793669903007,0.43533964821100224,0.3521903748009422,0.27565287819645923,0.26504444300775987,0.11232604843737984,0.5235400744320615,0.22680635983652386,0.09522065571942048,0.11792891446593493,0.550667409404688,0.23723897947828798,0.09662341767753148,0.09773851448937243,0.5617272727183753,0.11388175705470553,0.4125562645988021,0.5834363243667493,0.2765899886224947,0.5523941528656773,0.11176099620678538,0.3398204354610393,0.6062143413139892,0.296590098119214,0.11968057778549282,0.3977186907343113,0.28593806011316675,0.12821000447496897,0.09675575277994518,0.5507311869736241,0.34076074525670624,0.5237713123852896,0.22529294649109544,0.0036878123887626804
1636951517.03,0.2636255111870732,0.2445031586655708,0.04981318477763512,0.3594297829478104,0.24827881298271703,0.3545882917372257,0.5314813007160513,0.23641298857602733,0.39862793669903007,0.43533964821100224,0.3521903748009422,0.27565287819645923,0.26504444300775987,0.11232604843737984,0.5235400744320615,0.22680635983652386,0.09522065571942048,0.11792891446593493,0.550667409404688,0.23723897947828798,0.09662341767753148,0.09773851448937243,0.5617272727183753,0.11388175705470553,0.4125562645988021,0.5834363243667493,0.2765899886224947,0.5523941528656773,0.11176099620678538,0.3398204354610393,0.6062143413139892,0.296590098119214,0.11968057778549282,0.3977186907343113,0.28593806011316675,0.12821000447496897,0.09675575277994518,0.5507311869736241,0.34076074525670624,0.5237713123852896,0.22529294649109544,0.0036878123887626804
1636951532.05,0.2632686467573896,0.22890046760455313,0.05226875363304943,0.33932675131523266,0.2489194825454658,0.3543815434611961,0.5321670156424874,0.23587482167812493,0.3973426507208117,0.4445283625897585,0.3514957608208174,0.27512883095658563,0.2658425307035935,0.11234456526033473,0.5232634947245399,0.23119950895212374,0.0916007675696783,0.12491216994530105,0.5501908110409656,0.23726598261185933,0.09669046914909665,0.09805972636976165,0.5617815058624754,0.1135896807687489,0.43454829058199584,0.6167870372795239,0.2766913126753824,0.5514729734800391,0.11087121393564589,0.3405453311164358,0.6041168216222212,0.29103750988372107,0.12057417142567986,0.3981361719331924,0.2963514380108266,0.1297873601639041,0.09690376955431321,0.55077908708528,0.34108033528442644,0.524219353599654,0.2303728811665154,0.0036764798465474683
1636951547.067,0.2632686467573896,0.22890046760455313,0.05226875363304943,0.33932675131523266,0.2489194825454658,0.3543815434611961,0.5321670156424874,0.23587482167812493,0.3973426507208117,0.4445283625897585,0.3514957608208174,0.27512883095658563,0.2658425307035935,0.11234456526033473,0.5232634947245399,0.23119950895212374,0.0916007675696783,0.12491216994530105,0.5501908110409656,0.23726598261185933,0.09669046914909665,0.09805972636976165,0.5617815058624754,0.1135896807687489,0.43454829058199584,0.6167870372795239,0.2766913126753824,0.5514729734800391,0.11087121393564589,0.3405453311164358,0.6041168216222212,0.29103750988372107,0.12057417142567986,0.3981361719331924,0.2963514380108266,0.1297873601639041,0.09690376955431321,0.55077908708528,0.34108033528442644,0.524219353599654,0.2303728811665154,0.0036764798465474683
1636951562.143,0.2638055713403756,0.24389265349825653,0.051867932675838335,0.3545932990375702,0.24833542370654907,0.35327340272693053,0.5314687870768029,0.23592991617649017,0.3975562813084893,0.42965412101079853,0.3511085130015893,0.27380884420021584,0.26649830755300175,0.11301293193839293,0.4971896905216301,0.23057096174534597,0.09496137207081576,0.12247588383105563,0.5491545561728121,0.2371389336739421,0.0972669749240016,0.09826852269424602,0.5627114769789644,0.11227710422806762,0.41543964343957485,0.5734654699499018,0.2767308300775221,0.5512527986372706,0.11126489537379738,0.3401586600408907,0.6048811959361182,0.2963492031500192,0.12763090967017107,0.39928780999039454,0.296205902075935,0.12616305264669034,0.09125872831340712,0.5517317760640412,0.3400938795303394,0.5010479310602184,0.22968978596650003,0.003677027631468187
1636951577.186,0.2638055713403756,0.24389265349825653,0.051867932675838335,0.3545932990375702,0.24833542370654907,0.35327340272693053,0.5314687870768029,0.23592991617649017,0.3975562813084893,0.42965412101079853,0.3511085130015893,0.27380884420021584,0.26649830755300175,0.11301293193839293,0.4971896905216301,0.23057096174534597,0.09496137207081576,0.12247588383105563,0.5491545561728121,0.2371389336739421,0.0972669749240016,0.09826852269424602,0.5627114769789644,0.11227710422806762,0.41543964343957485,0.5734654699499018,0.2767308300775221,0.5512527986372706,0.11126489537379738,0.3401586600408907,0.6048811959361182,0.2963492031500192,0.12763090967017107,0.39928780999039454,0.296205902075935,0.12616305264669034,0.09125872831340712,0.5517317760640412,0.3400938795303394,0.5010479310602184,0.22968978596650003,0.003677027631468187
1636951592.202,0.26394853976613925,0.232198354611993,0.050841454517647405,0.37690264020594555,0.2481022274435649,0.35382078524347704,0.531867972749027,0.23592554494784024,0.3969764741463588,0.44612681551343253,0.35135751060527876,0.2745018256915264,0.26582421537348566,0.11286775755288729,0.488445826747331,0.2305966853131421,0.09495343137036033,0.120498808333496,0.549214186614313,0.23750627094945626,0.09707613988829839,0.09886683402829727,0.5629565023814821,0.11199212849547309,0.4130631014272943,0.6088007904218834,0.27561234223528813,0.5509548125133068,0.11206861703477508,0.339850759431258,0.6059920387814912,0.27859918442546794,0.12702668532959116,0.39924669175961874,0.292157814097155,0.13159200720549602,0.09235002520479905,0.552092937379619,0.3402385326589399,0.5237634404857622,0.22960086427930376,0.0036726012182227694
1636951607.217,0.26394853976613925,0.232198354611993,0.050841454517647405,0.37690264020594555,0.2481022274435649,0.35382078524347704,0.531867972749027,0.23592554494784024,0.3969764741463588,0.44612681551343253,0.35135751060527876,0.2745018256915264,0.26582421537348566,0.11286775755288729,0.488445826747331,0.2305966853131421,0.09495343137036033,0.120498808333496,0.549214186614313,0.23750627094945626,0.09707613988829839,0.09886683402829727,0.5629565023814821,0.11199212849547309,0.4130631014272943,0.6088007904218834,0.27561234223528813,0.5509548125133068,0.11206861703477508,0.339850759431258,0.6059920387814912,0.27859918442546794,0.12702668532959116,0.39924669175961874,0.292157814097155,0.13159200720549602,0.09235002520479905,0.552092937379619,0.3402385326589399,0.5237634404857622,0.22960086427930376,0.0036726012182227694
