"Time","pod:productcatalogservice-w4-5d9b8d854-jrksl_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-7l858_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-t9nq6_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-chv7w_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-fl544_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-jvr26_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-pzh48_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-vmwll_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-dw8g6_service:frontend_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-b25rp_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-m9q4m_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-f9b7b_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-tzsjt_service:frontend_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-m6dc4_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-26lgc_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-5jj79_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-97v7d_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-mzgtb_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-2xcs7_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-x7qf6_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-vhqhx_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-nz882_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-xpdfv_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-vq2f4_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-v68dj_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-dc8ll_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-dxszk_service:productcatalogservice_node:worker--3","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-vv7q9_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-gdplf_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-g5zcv_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-6k6wb_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-rdkff_service:recommendationservice_node:worker--3","pod:currencyservice-w2-6f8d8654c5-l575w_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-cqpms_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-v6w4g_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-gtsd9_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3"
1636950112.038,0.26983508198062184,0.0036263629596756377,0.58707835483645,0.11172094905400182,0.2478273058792019,0.5429080526665948,0.5443855457450015,0.35086701393170466,0.29352922432145545,0.345811701505748,0.5321613544690935,0.052210568534665,0.4111228540310119,0.2771947168835512,0.11218208638641282,0.09496777713949325,0.5552209326913873,0.3882521351110008,0.26288581583397774,0.2634755341091637,0.34230664099663277,0.5884626804183464,0.1318291950530521,0.3477831508569504,0.09428739954783397,0.23296869858586564,0.23514108216109192,0.5612871555894401,0.34259086918230397,0.23224844486852944,0.22247457068869342,0.2478916542604803,0.5320393107549577,0.11789546094554659,0.09546371319608235,0.4278597026488953,0.09334463888892469,0.39652037339117063,0.5522570264325243,0.12541972551604139,0.11159044472971988,0.2590042416019655
1636950127.058,0.280544971425228,0.0035866413170004326,0.6168164660649289,0.10943437126630287,0.24681395704226888,0.542284746383955,0.5442496042250159,0.3475740589950827,0.29799700784252287,0.34595441564773083,0.5322987473274925,0.0498579726288893,0.44359889722612267,0.27752258804096597,0.11133988095710354,0.09470020496639153,0.5535257529169435,0.38790162048224197,0.2622350730918209,0.2630169942591979,0.3417903895064574,0.6066220879565842,0.13186468088714315,0.34728175141505135,0.09405419251453509,0.23275671312769547,0.23504157439058912,0.5603755802574646,0.3267334819725244,0.22045654791376362,0.23144581894618577,0.24830394867302508,0.5327803078987127,0.12235960517711192,0.09206063989123786,0.41716703999050886,0.09664760112205636,0.39484199625373395,0.5509146085661414,0.12060054389982887,0.11154525768771785,0.25672281406424796
1636950142.09,0.280544971425228,0.0035866413170004326,0.6168164660649289,0.10943437126630287,0.24681395704226888,0.542284746383955,0.5442496042250159,0.3475740589950827,0.29799700784252287,0.34595441564773083,0.5322987473274925,0.0498579726288893,0.44359889722612267,0.27752258804096597,0.11133988095710354,0.09470020496639153,0.5535257529169435,0.38790162048224197,0.2622350730918209,0.2630169942591979,0.3417903895064574,0.6066220879565842,0.13186468088714315,0.34728175141505135,0.09405419251453509,0.23275671312769547,0.23504157439058912,0.5603755802574646,0.3267334819725244,0.22045654791376362,0.23144581894618577,0.24830394867302508,0.5327803078987127,0.12235960517711192,0.09206063989123786,0.41716703999050886,0.09664760112205636,0.39484199625373395,0.5509146085661414,0.12060054389982887,0.11154525768771785,0.25672281406424796
1636950157.108,0.28909639605202475,0.00358324386605631,0.617698244915424,0.10907414387563777,0.24645719419210954,0.5111599165156161,0.5349922976863231,0.34817899259876617,0.2776714201995539,0.346890699785644,0.5320689930114015,0.05246902660356871,0.4438680975013368,0.2780832188061309,0.11090436582681146,0.09517519976382552,0.5528187982482591,0.38731875620498224,0.26154296083819806,0.26245123263920933,0.3303909187709465,0.5726673409700851,0.1218431272491128,0.3473146328425039,0.09432958535543792,0.23316441803595678,0.2353964626385827,0.5593937367252851,0.3432338608225789,0.22184451251417042,0.22178453615339166,0.2494449410493243,0.5326285654902734,0.1229136408644097,0.09176578740865152,0.4477881303779017,0.09616528116710399,0.3935196829627589,0.5498494697418603,0.12598376765885888,0.11102704382740694,0.2718917051035521
1636950172.134,0.28909639605202475,0.00358324386605631,0.617698244915424,0.10907414387563777,0.24645719419210954,0.5111599165156161,0.5349922976863231,0.34817899259876617,0.2776714201995539,0.346890699785644,0.5320689930114015,0.05246902660356871,0.4438680975013368,0.2780832188061309,0.11090436582681146,0.09517519976382552,0.5528187982482591,0.38731875620498224,0.26154296083819806,0.26245123263920933,0.3303909187709465,0.5726673409700851,0.1218431272491128,0.3473146328425039,0.09432958535543792,0.23316441803595678,0.2353964626385827,0.5593937367252851,0.3432338608225789,0.22184451251417042,0.22178453615339166,0.2494449410493243,0.5326285654902734,0.1229136408644097,0.09176578740865152,0.4477881303779017,0.09616528116710399,0.3935196829627589,0.5498494697418603,0.12598376765885888,0.11102704382740694,0.2718917051035521
1636950187.172,0.2817958843375171,0.003573914998468709,0.563309596213897,0.1083151167602121,0.23588103677072403,0.5423866433866262,0.5445178825011232,0.35389247047353906,0.29502111028520445,0.349140139218504,0.5336038704270858,0.05260126945647559,0.42999500863750095,0.27904901952986827,0.1105972740085033,0.09630083051311283,0.5543331032796528,0.3888432363013157,0.26108850898249586,0.26320921177099876,0.3416170636015988,0.5986865268087528,0.1228466836186362,0.34844285258381313,0.09449715676156753,0.2347546445059914,0.23594994191826715,0.560659677927363,0.33168965978772647,0.22632591770593868,0.23142330412507717,0.2506634667325396,0.53305163145913,0.12151270674661685,0.09506817398057554,0.4494194129943663,0.09643960019495576,0.39354170149807444,0.5502249072799161,0.11562411977185566,0.11046280870956128,0.25636456709149413
1636950202.192,0.2817958843375171,0.003573914998468709,0.563309596213897,0.1083151167602121,0.23588103677072403,0.5423866433866262,0.5445178825011232,0.35389247047353906,0.29502111028520445,0.349140139218504,0.5336038704270858,0.05260126945647559,0.42999500863750095,0.27904901952986827,0.1105972740085033,0.09630083051311283,0.5543331032796528,0.3888432363013157,0.26108850898249586,0.26320921177099876,0.3416170636015988,0.5986865268087528,0.1228466836186362,0.34844285258381313,0.09449715676156753,0.2347546445059914,0.23594994191826715,0.560659677927363,0.33168965978772647,0.22632591770593868,0.23142330412507717,0.2506634667325396,0.53305163145913,0.12151270674661685,0.09506817398057554,0.4494194129943663,0.09643960019495576,0.39354170149807444,0.5502249072799161,0.11562411977185566,0.11046280870956128,0.25636456709149413
1636950217.211,0.2925817708908932,0.0035922464872396244,0.5771525663470725,0.10806666009050926,0.24765225366270757,0.541515684294066,0.5440590384833333,0.34704197977408624,0.2746564113239126,0.3506786053029713,0.5347962592030444,0.05290220989407933,0.4118789414779088,0.2756091694881963,0.11074825102531147,0.09631948033309906,0.5543953152817187,0.3887464888601241,0.26118236387574245,0.2626628073827516,0.3420276243850988,0.5695296465350357,0.12147748825707645,0.3507490407070716,0.09576179426190978,0.23640415248595292,0.23702822204210539,0.5602048351597249,0.3434169058736425,0.23097123352064802,0.23121004940612894,0.2522053346451922,0.5363131962023291,0.12142944628207314,0.09474881239292487,0.45151640574979945,0.09394502954002026,0.39280278783879263,0.5497917248531284,0.12027598886487495,0.11074553560670253,0.2814814395368905
1636950232.233,0.2925817708908932,0.0035922464872396244,0.5771525663470725,0.10806666009050926,0.24765225366270757,0.541515684294066,0.5440590384833333,0.34704197977408624,0.2746564113239126,0.3506786053029713,0.5347962592030444,0.05290220989407933,0.4118789414779088,0.2756091694881963,0.11074825102531147,0.09631948033309906,0.5543953152817187,0.3887464888601241,0.26118236387574245,0.2626628073827516,0.3420276243850988,0.5695296465350357,0.12147748825707645,0.3507490407070716,0.09576179426190978,0.23640415248595292,0.23702822204210539,0.5602048351597249,0.3434169058736425,0.23097123352064802,0.23121004940612894,0.2522053346451922,0.5363131962023291,0.12142944628207314,0.09474881239292487,0.45151640574979945,0.09394502954002026,0.39280278783879263,0.5497917248531284,0.12027598886487495,0.11074553560670253,0.2814814395368905
1636950247.272,0.27575019514470367,0.00358963974688928,0.6187174750308977,0.10748467871844619,0.23907598444262532,0.5419280304159824,0.544518456067618,0.3398884534523448,0.25349141112,0.35242578293694793,0.535247858782878,0.052676567316974864,0.4232999131097185,0.2763960060538321,0.11009519901247888,0.09668774861053972,0.5550078230715441,0.3874814949196932,0.26077754542257203,0.2616381922395432,0.32889114478219184,0.5598731781758624,0.12901735450326385,0.35122007986358517,0.09602927577022952,0.23758884722125706,0.23731658088708443,0.560124582987436,0.3444461413630633,0.23129959816851897,0.2313586099355887,0.25264708041575185,0.5369175378656093,0.12040285219230032,0.09412605741817795,0.41608595456457254,0.09618311305293456,0.3921328044702588,0.550089301072238,0.12320774723446225,0.11000762531342484,0.28041210655780735
1636950262.288,0.27575019514470367,0.00358963974688928,0.6187174750308977,0.10748467871844619,0.23907598444262532,0.5419280304159824,0.544518456067618,0.3398884534523448,0.25349141112,0.35242578293694793,0.535247858782878,0.052676567316974864,0.4232999131097185,0.2763960060538321,0.11009519901247888,0.09668774861053972,0.5550078230715441,0.3874814949196932,0.26077754542257203,0.2616381922395432,0.32889114478219184,0.5598731781758624,0.12901735450326385,0.35122007986358517,0.09602927577022952,0.23758884722125706,0.23731658088708443,0.560124582987436,0.3444461413630633,0.23129959816851897,0.2313586099355887,0.25264708041575185,0.5369175378656093,0.12040285219230032,0.09412605741817795,0.41608595456457254,0.09618311305293456,0.3921328044702588,0.550089301072238,0.12320774723446225,0.11000762531342484,0.28041210655780735
1636950277.332,0.2771177156679333,0.0036608332712460955,0.5814952017684674,0.1079681845592293,0.24875054786421819,0.5424260163729226,0.5443896724474174,0.36564944320430304,0.2758599587564547,0.3538207712594662,0.5364200032194456,0.05250361768136046,0.42361637122747386,0.2766227787869342,0.10957138046826972,0.09712683096694599,0.5542402166414011,0.38615193760715444,0.25988834048748255,0.26056867142496226,0.3428318221057907,0.5615770442692081,0.1281667234320971,0.35340321033193256,0.09651878959939932,0.23870758407073242,0.23784956743195004,0.5589466695667977,0.33281413278008887,0.22194360303501243,0.23185194729337338,0.25134659920485514,0.5379600911617923,0.1320397941682591,0.09090027418268895,0.43165784587877687,0.0969754602110045,0.39050390409847446,0.5490867645943006,0.11955344726120776,0.10957736564413681,0.2809358516397177
1636950292.348,0.2771177156679333,0.0036608332712460955,0.5814952017684674,0.1079681845592293,0.24875054786421819,0.5424260163729226,0.5443896724474174,0.36564944320430304,0.2758599587564547,0.3538207712594662,0.5364200032194456,0.05250361768136046,0.42361637122747386,0.2766227787869342,0.10957138046826972,0.09712683096694599,0.5542402166414011,0.38615193760715444,0.25988834048748255,0.26056867142496226,0.3428318221057907,0.5615770442692081,0.1281667234320971,0.35340321033193256,0.09651878959939932,0.23870758407073242,0.23784956743195004,0.5589466695667977,0.33281413278008887,0.22194360303501243,0.23185194729337338,0.25134659920485514,0.5379600911617923,0.1320397941682591,0.09090027418268895,0.43165784587877687,0.0969754602110045,0.39050390409847446,0.5490867645943006,0.11955344726120776,0.10957736564413681,0.2809358516397177
1636950307.37,0.2808682287105208,0.0036287348166159383,0.5794846318485,0.10738320474517232,0.24860219203063036,0.5315452010488431,0.5449405867213157,0.3672397845706015,0.2924833496436784,0.3543574345936549,0.5375736399331906,0.05243906521730835,0.4160677181762372,0.27785261480376555,0.10989509524005908,0.09825452495596025,0.5546439604102787,0.3856948545973119,0.25927822404308426,0.26019489975676846,0.3423413991521799,0.563930328304703,0.12126807043472834,0.35431785496867085,0.09691413395452311,0.23924779279159997,0.23784426922189633,0.5591521943089437,0.34572650260770144,0.22101818778731935,0.2128444101169385,0.2500057334973418,0.5384062859858488,0.1267577843171002,0.0944951975925774,0.43356867244361086,0.09680435207255887,0.38877712615960125,0.5493601291821298,0.12378519052671383,0.10876658824431915,0.2705746751541551
