"Time","pod:productcatalogservice-w1-56c4dd84bf-w5xh7_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-4272s_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-4l5kq_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-mx872_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-pb54c_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-js9zx_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-stlr7_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-4dgfn_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-q6rjv_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-drbhp_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-8hnjm_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-927rx_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-tsvtz_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-wxc7k_service:productcatalogservice_node:worker--3","pod:adservice-w4-76766bdfb6-bqct4_service:adservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-ns57n_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-k8rzd_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-vrhfm_service:currencyservice_node:worker--3","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-ksjhn_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-s5j8m_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-sdcwr_service:productcatalogservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-rtgc6_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-599b6846df-t45r4_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-6sh5z_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-pl5ch_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-z8c9m_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-wjrr4_service:frontend_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-z5tnt_service:currencyservice_node:worker--3","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-52gk6_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-48tng_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-rfxxk_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-mzrj7_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-s29lk_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal"
1636555234.547,0.24968377677958187,0.6323698213508611,0.619857753336747,0.13651279585452705,0.12772648457753438,0.2989030234325796,0.320955715465718,0.003545497762294206,0.1384963284324241,0.596718770033115,0.03777592536919587,0.3805603025759554,0.12565926578153425,0.27337580504572334,0.14103470047817027,0.6137692712161683,0.24725800901810702,0.18972537870853182,0.665115887926857,0.14667400040304768,0.24662084028725914,0.3248751091203237,0.16894235518479334,0.6005873942030909,0.36345602620427575,0.24711834777891079,0.19060657650724042,0.259691900415,0.004893001334762557,0.6007262733468589,0.3635696707877639,0.2703694954246434,0.12367411032570831,0.6121990913696893,0.16717169221824238,0.16759591117304656,0.31972237902152206,0.037697945924600774,0.3786343945522179,0.16199887881418512,0.1631402768360415,0.3260663087947815,0.12504156557343177,0.19215607182130856
1636555249.57,0.24968377677958187,0.6323698213508611,0.619857753336747,0.13651279585452705,0.12772648457753438,0.2989030234325796,0.320955715465718,0.003545497762294206,0.1384963284324241,0.596718770033115,0.03777592536919587,0.3805603025759554,0.12565926578153425,0.27337580504572334,0.14103470047817027,0.6137692712161683,0.24725800901810702,0.18972537870853182,0.665115887926857,0.14667400040304768,0.24662084028725914,0.3248751091203237,0.16894235518479334,0.6005873942030909,0.36345602620427575,0.24711834777891079,0.19060657650724042,0.259691900415,0.004893001334762557,0.6007262733468589,0.3635696707877639,0.2703694954246434,0.12367411032570831,0.6121990913696893,0.16717169221824238,0.16759591117304656,0.31972237902152206,0.037697945924600774,0.3786343945522179,0.16199887881418512,0.1631402768360415,0.3260663087947815,0.12504156557343177,0.19215607182130856
1636555264.611,0.2493308530424685,0.6328238249742075,0.6202076348624388,0.14637010635940734,0.12722954242992213,0.2777695944981212,0.3212704154846699,0.0035397621176232116,0.13865211547590034,0.5973043378593188,0.037805789186614355,0.3949426502672889,0.12556199882405666,0.2730210587406618,0.1416356589107146,0.613612582734798,0.247778326996775,0.18159965918576654,0.623179647779546,0.14557228666389532,0.246473233364469,0.324342659290742,0.16882979768690926,0.5997147059778738,0.3634874099786358,0.2467782367142069,0.20569762410293874,0.29620199143068393,0.004532846618272914,0.6001044164696352,0.36355945280976654,0.2698030491912845,0.12099109714865264,0.6541516897652233,0.16769721474567634,0.17418486573949712,0.3056096938791922,0.03774972184921039,0.3932148222327235,0.16790158678682132,0.16273766374539705,0.32444714918211104,0.12528634103654152,0.19251440492828203
1636555279.627,0.2493308530424685,0.6328238249742075,0.6202076348624388,0.14637010635940734,0.12722954242992213,0.2777695944981212,0.3212704154846699,0.0035397621176232116,0.13865211547590034,0.5973043378593188,0.037805789186614355,0.3949426502672889,0.12556199882405666,0.2730210587406618,0.1416356589107146,0.613612582734798,0.247778326996775,0.18159965918576654,0.623179647779546,0.14557228666389532,0.246473233364469,0.324342659290742,0.16882979768690926,0.5997147059778738,0.3634874099786358,0.2467782367142069,0.20569762410293874,0.29620199143068393,0.004532846618272914,0.6001044164696352,0.36355945280976654,0.2698030491912845,0.12099109714865264,0.6541516897652233,0.16769721474567634,0.17418486573949712,0.3056096938791922,0.03774972184921039,0.3932148222327235,0.16790158678682132,0.16273766374539705,0.32444714918211104,0.12528634103654152,0.19251440492828203
1636555294.653,0.2486897472423288,0.6315485451143739,0.6189276039545968,0.1402281298954297,0.12677327163809116,0.28131508845559083,0.32087034029096784,0.003483549576931689,0.13916396178442003,0.5595078723634272,0.03803044829017466,0.3750263134710633,0.12401195269278315,0.2730450309155192,0.14207369510797313,0.6125105402312983,0.2372808516285521,0.18553871363149452,0.6193862700849122,0.14496806849311794,0.24635460932094952,0.3236462942305971,0.17173579647282472,0.5998134267378694,0.36365841959891076,0.24082058424612557,0.17555799698152957,0.2982890517027095,0.004674553636745426,0.5997212292617288,0.3642360913216548,0.27066782456025534,0.12198365680623643,0.6558787439358836,0.16806889862858382,0.17435871668549052,0.2985219363990026,0.03678722544206292,0.4115075486108346,0.17208805861583243,0.16586761298010533,0.3243167600468031,0.12524013525204367,0.19743329534556162
1636555309.682,0.2486897472423288,0.6315485451143739,0.6189276039545968,0.1402281298954297,0.12677327163809116,0.28131508845559083,0.32087034029096784,0.003483549576931689,0.13916396178442003,0.5595078723634272,0.03803044829017466,0.3750263134710633,0.12401195269278315,0.2730450309155192,0.14207369510797313,0.6125105402312983,0.2372808516285521,0.18553871363149452,0.6193862700849122,0.14496806849311794,0.24635460932094952,0.3236462942305971,0.17173579647282472,0.5998134267378694,0.36365841959891076,0.24082058424612557,0.17555799698152957,0.2982890517027095,0.004674553636745426,0.5997212292617288,0.3642360913216548,0.27066782456025534,0.12198365680623643,0.6558787439358836,0.16806889862858382,0.17435871668549052,0.2985219363990026,0.03678722544206292,0.4115075486108346,0.17208805861583243,0.16586761298010533,0.3243167600468031,0.12524013525204367,0.19743329534556162
1636555324.701,0.24875861569669733,0.6311930363513631,0.6194831428143796,0.14547984141535497,0.12264503842628255,0.2876859394671952,0.3204290352869103,0.003469986604146923,0.13940132977134373,0.5964571104476801,0.03875886964140926,0.3922307359806011,0.12338707180805641,0.2735741602943068,0.1413366805841657,0.6111900977900864,0.24685370088529276,0.19385491727122614,0.6544799187784546,0.1438530682676915,0.24625935997225268,0.32373309219085133,0.17271020950519708,0.5989506886141456,0.3631108045250555,0.24598257746111601,0.1978877350795207,0.2840734629886301,0.004708689284558703,0.6005379644847576,0.36393479120707006,0.27083884786378476,0.12654811175316286,0.6016966273741445,0.16803751374462977,0.17793228231725586,0.30700076177744207,0.03574323500790749,0.3807537217439798,0.1676395730799698,0.16507086734227644,0.3242810040959474,0.124226882633868,0.19740333141785754
1636555339.725,0.24875861569669733,0.6311930363513631,0.6194831428143796,0.14547984141535497,0.12264503842628255,0.2876859394671952,0.3204290352869103,0.003469986604146923,0.13940132977134373,0.5964571104476801,0.03875886964140926,0.3922307359806011,0.12338707180805641,0.2735741602943068,0.1413366805841657,0.6111900977900864,0.24685370088529276,0.19385491727122614,0.6544799187784546,0.1438530682676915,0.24625935997225268,0.32373309219085133,0.17271020950519708,0.5989506886141456,0.3631108045250555,0.24598257746111601,0.1978877350795207,0.2840734629886301,0.004708689284558703,0.6005379644847576,0.36393479120707006,0.27083884786378476,0.12654811175316286,0.6016966273741445,0.16803751374462977,0.17793228231725586,0.30700076177744207,0.03574323500790749,0.3807537217439798,0.1676395730799698,0.16507086734227644,0.3242810040959474,0.124226882633868,0.19740333141785754
1636555354.768,0.24762521077187347,0.63184055805593,0.6199300291082156,0.14461108371525117,0.12718074105318783,0.27751530295911003,0.32020754405346663,0.00347944606408251,0.13957494653393634,0.5861636677046345,0.04042708455692054,0.38868052572540845,0.12356389999638773,0.2738321961988451,0.14036415672290964,0.6111205212484468,0.24621024180785178,0.18534383640441732,0.6556392031434854,0.14291994089982685,0.24561039583939512,0.314471961002672,0.1723325012081678,0.599016660158634,0.3637087961282256,0.23869790221655043,0.19857102984044553,0.30610794167680067,0.004654717634031428,0.599407618934469,0.3649680847200326,0.27135317719310653,0.12254503452095149,0.6226500222303103,0.16997219530352828,0.1771747061291169,0.318079872226507,0.03432483770842298,0.4025946785511032,0.16234670015477093,0.16122214966916826,0.3223872357623111,0.12335213709513324,0.19757847957211755
1636555369.798,0.24762521077187347,0.63184055805593,0.6199300291082156,0.14461108371525117,0.12718074105318783,0.27751530295911003,0.32020754405346663,0.00347944606408251,0.13957494653393634,0.5861636677046345,0.04042708455692054,0.38868052572540845,0.12356389999638773,0.2738321961988451,0.14036415672290964,0.6111205212484468,0.24621024180785178,0.18534383640441732,0.6556392031434854,0.14291994089982685,0.24561039583939512,0.314471961002672,0.1723325012081678,0.599016660158634,0.3637087961282256,0.23869790221655043,0.19857102984044553,0.30610794167680067,0.004654717634031428,0.599407618934469,0.3649680847200326,0.27135317719310653,0.12254503452095149,0.6226500222303103,0.16997219530352828,0.1771747061291169,0.318079872226507,0.03432483770842298,0.4025946785511032,0.16234670015477093,0.16122214966916826,0.3223872357623111,0.12335213709513324,0.19757847957211755
1636555384.815,0.2473326371800068,0.6315660150994237,0.6197398261198706,0.14502451916023587,0.12698424363525218,0.3043328757489758,0.31940823783302086,0.0034336378086741483,0.14103402276803276,0.5967709703731902,0.03902657909669814,0.38804575172291467,0.12376803381967705,0.2740556362042837,0.14011618077185783,0.6108292012351959,0.2463456314436655,0.1915336424127973,0.6142578481652672,0.14189941271687262,0.24477653594779164,0.31465959738183824,0.171278258032716,0.5974136067123846,0.36363164683940963,0.24540069753359006,0.189855201837152,0.30164108311126997,0.0045147240108191055,0.5987903412289808,0.3642710148569318,0.27109372073581417,0.1221236625850612,0.6618477971074037,0.17011942260541169,0.17661815606569825,0.3188672822647936,0.03289145520049025,0.39128919121588646,0.1693327586580859,0.16726974574877435,0.3217725944896719,0.12208460821142489,0.19844136924184824
1636555399.834,0.2473326371800068,0.6315660150994237,0.6197398261198706,0.14502451916023587,0.12698424363525218,0.3043328757489758,0.31940823783302086,0.0034336378086741483,0.14103402276803276,0.5967709703731902,0.03902657909669814,0.38804575172291467,0.12376803381967705,0.2740556362042837,0.14011618077185783,0.6108292012351959,0.2463456314436655,0.1915336424127973,0.6142578481652672,0.14189941271687262,0.24477653594779164,0.31465959738183824,0.171278258032716,0.5974136067123846,0.36363164683940963,0.24540069753359006,0.189855201837152,0.30164108311126997,0.0045147240108191055,0.5987903412289808,0.3642710148569318,0.27109372073581417,0.1221236625850612,0.6618477971074037,0.17011942260541169,0.17661815606569825,0.3188672822647936,0.03289145520049025,0.39128919121588646,0.1693327586580859,0.16726974574877435,0.3217725944896719,0.12208460821142489,0.19844136924184824
1636555414.863,0.2463915908069752,0.6315745224509253,0.6203775561214381,0.14452428724016436,0.12606814213030412,0.28030263033385283,0.3185425803290485,0.0034125360662106705,0.14087788186789957,0.5683436430557579,0.04156354141685397,0.41367244829616445,0.12306937457482038,0.2733572634452262,0.13962735981149127,0.5966208212177764,0.2455166124073673,0.19012545582973772,0.6524617461137527,0.14121238109747322,0.24398392287061615,0.3202715086208998,0.1706718066818865,0.5958931430057232,0.3633715506106089,0.24481908656535967,0.19339470971385558,0.28590358129521737,0.004664193924625406,0.5971380805723072,0.36324520772834856,0.27111141484008194,0.12626708522722696,0.6365207375132063,0.17011718520033386,0.1756183151017085,0.31746831460929337,0.031199903930323743,0.3946275973284213,0.16900476632410322,0.15854505879746855,0.321068237703223,0.12144990494367036,0.19034877037209075
1636555429.888,0.2463915908069752,0.6315745224509253,0.6203775561214381,0.14452428724016436,0.12606814213030412,0.28030263033385283,0.3185425803290485,0.0034125360662106705,0.14087788186789957,0.5683436430557579,0.04156354141685397,0.41367244829616445,0.12306937457482038,0.2733572634452262,0.13962735981149127,0.5966208212177764,0.2455166124073673,0.19012545582973772,0.6524617461137527,0.14121238109747322,0.24398392287061615,0.3202715086208998,0.1706718066818865,0.5958931430057232,0.3633715506106089,0.24481908656535967,0.19339470971385558,0.28590358129521737,0.004664193924625406,0.5971380805723072,0.36324520772834856,0.27111141484008194,0.12626708522722696,0.6365207375132063,0.17011718520033386,0.1756183151017085,0.31746831460929337,0.031199903930323743,0.3946275973284213,0.16900476632410322,0.15854505879746855,0.321068237703223,0.12144990494367036,0.19034877037209075
