"Time","pod:recommendationservice-w3-5c774597c5-65ntr_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-66rtm_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-xntmv_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-nf4ts_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-lb44m_service:currencyservice_node:worker--1","pod:currencyservice-w2-649d8c7669-cgq64_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-p2gbx_service:frontend_node:worker--2.novalocal","pod:frontend-w3-599b6846df-zrrjq_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-q7w52_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-2xw3j_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-8vjtp_service:redis-cart_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-5l2cr_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-9nh46_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-zcwnt_service:currencyservice_node:worker--1","pod:currencyservice-w2-649d8c7669-45c8t_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-gfxfv_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-fw4sx_service:cartservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-qxmp6_service:currencyservice_node:worker--3.novalocal","pod:redis-cart-w1-6d65c886c7-82fx6_service:redis-cart_node:worker--1","pod:frontend-w2-6646bc856b-j8csc_service:frontend_node:worker--2.novalocal","pod:frontend-w3-599b6846df-rdmv2_service:frontend_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-hhtsh_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-2t7nw_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-856bd974f7-pbhfr_service:cartservice_node:worker--1","pod:recommendationservice-w2-6855bd669b-f758h_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-55x25_service:adservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-ph8mh_service:frontend_node:worker--4.novalocal","pod:adservice-w1-754d7d8cd4-ss744_service:adservice_node:worker--1","pod:frontend-w1-8ddd87c7b-tqxr2_service:frontend_node:worker--1","pod:productcatalogservice-w1-8649bb655b-t6rw7_service:productcatalogservice_node:worker--1","pod:frontend-w2-6646bc856b-5tfdt_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-pwjtf_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-9ts86_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-6f8d8654c5-7m7bc_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-lzpdl_service:frontend_node:worker--1","pod:recommendationservice-w1-8597bb459d-4jzwv_service:recommendationservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-dz5f9_service:recommendationservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-hlntq_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-b2hd2_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-vx6w2_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-sr76v_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-rp6cb_service:productcatalogservice_node:worker--1"
1638823657.239,0.06571081647623413,0.594599328814719,0.200034446642073,0.07047623941733719,0.4421783000520899,0.4950132643554344,0.588349663489981,0.5814251555004925,0.18393040961478874,0.0662768132584925,0.0035062784587289435,0.5101150928212431,0.07012636611203803,0.4681777375449268,0.5605166223070274,0.0803440009497311,0.25895557101092787,0.46994167999214187,0.04432684740587923,0.46802949424499396,0.5797648827165776,0.5975949818972369,0.07375560092683522,0.2544766627999395,0.08124809260664546,0.2625697322044376,0.5934331072470003,0.2679077276874805,0.5703209314759861,0.1746304989770958,0.6051875507975314,0.21964562269465315,0.07566626748841446,0.5081494024857957,0.5350086812393241,0.06545022515383817,0.06654672015584032,0.2133387118438181,0.4711865171618346,0.18447343237078856,0.20097748581113895,0.18440340541269123
1638823672.26,0.06571081647623413,0.594599328814719,0.200034446642073,0.07047623941733719,0.4421783000520899,0.4950132643554344,0.588349663489981,0.5814251555004925,0.18393040961478874,0.0662768132584925,0.0035062784587289435,0.5101150928212431,0.07012636611203803,0.4681777375449268,0.5605166223070274,0.0803440009497311,0.25895557101092787,0.46994167999214187,0.04432684740587923,0.46802949424499396,0.5797648827165776,0.5975949818972369,0.07375560092683522,0.2544766627999395,0.08124809260664546,0.2625697322044376,0.5934331072470003,0.2679077276874805,0.5703209314759861,0.1746304989770958,0.6051875507975314,0.21964562269465315,0.07566626748841446,0.5081494024857957,0.5350086812393241,0.06545022515383817,0.06654672015584032,0.2133387118438181,0.4711865171618346,0.18447343237078856,0.20097748581113895,0.18440340541269123
1638823687.298,0.06602832106748063,0.5951547370037417,0.19999169271169642,0.07090251348990073,0.46313495919227654,0.5090900541478818,0.5842389203136263,0.5823046761212186,0.1841995370592338,0.0666752555733359,0.003540666640280242,0.5107812586346292,0.07061134031152781,0.467096342407175,0.5137863378343103,0.07963068782219543,0.25960128075506217,0.4723107839601335,0.04452007114800789,0.47094994995526274,0.5805164089386732,0.5980116249840504,0.07310611365580141,0.2901262599308175,0.08157179977721973,0.26264602157030376,0.5944521674622869,0.26616790889894115,0.5696660478656351,0.18206609606735297,0.6438591339443898,0.2160303238583095,0.07566436542113741,0.508038168388359,0.5617891462629716,0.06297524713012706,0.060993526281385144,0.2177750163488476,0.4713774383260634,0.1847846119234006,0.20004684638325496,0.18028956552541459
1638823702.319,0.06602832106748063,0.5951547370037417,0.19999169271169642,0.07090251348990073,0.46313495919227654,0.5090900541478818,0.5842389203136263,0.5823046761212186,0.1841995370592338,0.0666752555733359,0.003540666640280242,0.5107812586346292,0.07061134031152781,0.467096342407175,0.5137863378343103,0.07963068782219543,0.25960128075506217,0.4723107839601335,0.04452007114800789,0.47094994995526274,0.5805164089386732,0.5980116249840504,0.07310611365580141,0.2901262599308175,0.08157179977721973,0.26264602157030376,0.5944521674622869,0.26616790889894115,0.5696660478656351,0.18206609606735297,0.6438591339443898,0.2160303238583095,0.07566436542113741,0.508038168388359,0.5617891462629716,0.06297524713012706,0.060993526281385144,0.2177750163488476,0.4713774383260634,0.1847846119234006,0.20004684638325496,0.18028956552541459
1638823717.357,0.06554799868822908,0.5957044016347098,0.200002724335058,0.07133272871927272,0.4641103020974517,0.516691332179602,0.5997188926081692,0.58326287278316,0.18503495658324517,0.06717339059887109,0.0035620887280300405,0.5102024053599149,0.07086054049690786,0.4683509698704429,0.5449072294313977,0.08089752048685547,0.25824481840930613,0.4726309807322244,0.04454423098152232,0.5012352553553469,0.5807681961764224,0.5987424293735726,0.07278100167506564,0.27329911233733806,0.07876017982352165,0.2626560386895218,0.5946555069668686,0.266471650064697,0.5363341827589827,0.18328067491796632,0.6096262229459408,0.22228280783070808,0.07668132992163616,0.507994537921977,0.5531461310880366,0.06672437575725962,0.06596537212805298,0.22802239102046395,0.47215773161127517,0.18479817545292335,0.20033489352284162,0.18463580995821233
1638823732.383,0.06554799868822908,0.5957044016347098,0.200002724335058,0.07133272871927272,0.4641103020974517,0.516691332179602,0.5997188926081692,0.58326287278316,0.18503495658324517,0.06717339059887109,0.0035620887280300405,0.5102024053599149,0.07086054049690786,0.4683509698704429,0.5449072294313977,0.08089752048685547,0.25824481840930613,0.4726309807322244,0.04454423098152232,0.5012352553553469,0.5807681961764224,0.5987424293735726,0.07278100167506564,0.27329911233733806,0.07876017982352165,0.2626560386895218,0.5946555069668686,0.266471650064697,0.5363341827589827,0.18328067491796632,0.6096262229459408,0.22228280783070808,0.07668132992163616,0.507994537921977,0.5531461310880366,0.06672437575725962,0.06596537212805298,0.22802239102046395,0.47215773161127517,0.18479817545292335,0.20033489352284162,0.18463580995821233
1638823747.412,0.06596812234659456,0.5963244167118535,0.20091017944740502,0.07126470911838459,0.46324134809308604,0.5615584079857482,0.601368708206632,0.5828342142327396,0.18547554902877422,0.06788646407878585,0.003600300480874774,0.5114586214244811,0.07099762236279605,0.46708933593546387,0.5348808667849019,0.08043992396930211,0.2570575883003595,0.4730991024334086,0.0445064903696384,0.4732444363961386,0.5799599594725586,0.5974922588708206,0.072387889965151,0.28421510759864843,0.07934806862049905,0.26279328854575923,0.594013706621233,0.26527331904827645,0.5689897131899054,0.1827662359988768,0.6455606419339679,0.21206572707071525,0.08203829200966295,0.5070124259838195,0.5619938524689402,0.06684630796884766,0.06572048988605511,0.22865053560216542,0.4715654236023139,0.18454829991000063,0.2005601352005154,0.18446466383763022
1638823762.439,0.06596812234659456,0.5963244167118535,0.20091017944740502,0.07126470911838459,0.46324134809308604,0.5615584079857482,0.601368708206632,0.5828342142327396,0.18547554902877422,0.06788646407878585,0.003600300480874774,0.5114586214244811,0.07099762236279605,0.46708933593546387,0.5348808667849019,0.08043992396930211,0.2570575883003595,0.4730991024334086,0.0445064903696384,0.4732444363961386,0.5799599594725586,0.5974922588708206,0.072387889965151,0.28421510759864843,0.07934806862049905,0.26279328854575923,0.594013706621233,0.26527331904827645,0.5689897131899054,0.1827662359988768,0.6455606419339679,0.21206572707071525,0.08203829200966295,0.5070124259838195,0.5619938524689402,0.06684630796884766,0.06572048988605511,0.22865053560216542,0.4715654236023139,0.18454829991000063,0.2005601352005154,0.18446466383763022
1638823777.473,0.06556436770084526,0.5967369817220358,0.20169655442833614,0.07228085812484089,0.448504158531432,0.5398699109450062,0.6241132335114666,0.5845902539581984,0.1854213371303137,0.06866854756625695,0.003597109939128375,0.5137523119067087,0.07198729673791043,0.465054979318075,0.5625483406528559,0.0761681196111083,0.25682669013637704,0.47365867061337774,0.0445736652494988,0.4734628094263079,0.5816905280634073,0.5992909141173504,0.07224058262841168,0.2888392154749584,0.08301042662395025,0.26123503449870566,0.5946958107292866,0.2554859565416329,0.5687027023814771,0.17850423155189335,0.637140718404462,0.2061294220692512,0.08269942502698341,0.5083467499733685,0.5623444245921112,0.06691370747065914,0.06503361773601349,0.20304925467407653,0.4718035205030686,0.18409175572791928,0.20169049346315757,0.17090817204771463
1638823792.517,0.06556436770084526,0.5967369817220358,0.20169655442833614,0.07228085812484089,0.448504158531432,0.5398699109450062,0.6241132335114666,0.5845902539581984,0.1854213371303137,0.06866854756625695,0.003597109939128375,0.5137523119067087,0.07198729673791043,0.465054979318075,0.5625483406528559,0.0761681196111083,0.25682669013637704,0.47365867061337774,0.0445736652494988,0.4734628094263079,0.5816905280634073,0.5992909141173504,0.07224058262841168,0.2888392154749584,0.08301042662395025,0.26123503449870566,0.5946958107292866,0.2554859565416329,0.5687027023814771,0.17850423155189335,0.637140718404462,0.2061294220692512,0.08269942502698341,0.5083467499733685,0.5623444245921112,0.06691370747065914,0.06503361773601349,0.20304925467407653,0.4718035205030686,0.18409175572791928,0.20169049346315757,0.17090817204771463
1638823807.538,0.06576381125077033,0.5974685958886442,0.20299392046927986,0.07275383090372868,0.4620483836547088,0.5468515581070439,0.5799785272842226,0.5843515258498868,0.185208940320581,0.06886649416133915,0.003601731442371075,0.5152221865444301,0.07213843318214369,0.4536100662202584,0.5481909775809471,0.07839518455026447,0.25498044835941985,0.4728366637471209,0.04451987561522785,0.47094853096967054,0.5815292674551821,0.6005105089909535,0.07175048212370441,0.2888163621437184,0.08555502899893125,0.26196551682610547,0.5938990252934201,0.2565055566983627,0.5593991642879605,0.18173708795942584,0.6156615627157007,0.21657084114082403,0.07975513913786472,0.5091659086717818,0.5620117242501723,0.06708467386636346,0.06517858203879817,0.23136687229123748,0.47148175179606144,0.18374255535708023,0.20292583581256618,0.1824939708121538
1638823822.568,0.06576381125077033,0.5974685958886442,0.20299392046927986,0.07275383090372868,0.4620483836547088,0.5468515581070439,0.5799785272842226,0.5843515258498868,0.185208940320581,0.06886649416133915,0.003601731442371075,0.5152221865444301,0.07213843318214369,0.4536100662202584,0.5481909775809471,0.07839518455026447,0.25498044835941985,0.4728366637471209,0.04451987561522785,0.47094853096967054,0.5815292674551821,0.6005105089909535,0.07175048212370441,0.2888163621437184,0.08555502899893125,0.26196551682610547,0.5938990252934201,0.2565055566983627,0.5593991642879605,0.18173708795942584,0.6156615627157007,0.21657084114082403,0.07975513913786472,0.5091659086717818,0.5620117242501723,0.06708467386636346,0.06517858203879817,0.23136687229123748,0.47148175179606144,0.18374255535708023,0.20292583581256618,0.1824939708121538
1638823837.604,0.06684061265927779,0.5972159566469134,0.20288023774873132,0.07219193966446633,0.4610584971215853,0.5616538692063356,0.5799351285576186,0.5842867448929621,0.18505617967771212,0.068511226989801,0.003626281699610773,0.5147138023069755,0.07250078110782578,0.4638236473358195,0.4986973538136125,0.0752779683407752,0.2447332819355405,0.47412896401134985,0.04458922863071017,0.4998940538834739,0.5820459154909154,0.5999334816432513,0.07149870032112095,0.28961550628936594,0.07891724910391582,0.2634762653223696,0.5934010820813005,0.26253950368933815,0.5694647187825378,0.1736810709741194,0.6094689391609679,0.2167701054514663,0.07637295036300146,0.5073244834516806,0.5629941902784914,0.06667160843659202,0.06502797436157765,0.21544305481019438,0.4722314879810414,0.18421753795856013,0.2026317649649172,0.18189866921300948
1638823852.633,0.06684061265927779,0.5972159566469134,0.20288023774873132,0.07219193966446633,0.4610584971215853,0.5616538692063356,0.5799351285576186,0.5842867448929621,0.18505617967771212,0.068511226989801,0.003626281699610773,0.5147138023069755,0.07250078110782578,0.4638236473358195,0.4986973538136125,0.0752779683407752,0.2447332819355405,0.47412896401134985,0.04458922863071017,0.4998940538834739,0.5820459154909154,0.5999334816432513,0.07149870032112095,0.28961550628936594,0.07891724910391582,0.2634762653223696,0.5934010820813005,0.26253950368933815,0.5694647187825378,0.1736810709741194,0.6094689391609679,0.2167701054514663,0.07637295036300146,0.5073244834516806,0.5629941902784914,0.06667160843659202,0.06502797436157765,0.21544305481019438,0.4722314879810414,0.18421753795856013,0.2026317649649172,0.18189866921300948
