"Time","pod:frontend-w3-777d8d5dcb-5vlqf_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-k4jwh_service:currencyservice_node:worker--4","pod:currencyservice-w4-656689488c-wlcvx_service:currencyservice_node:worker--4","pod:redis-cart-w1-5fdf77f88c-8z5x7_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-599b6846df-q6hdg_service:frontend_node:worker--2.novalocal","pod:adservice-w3-9f97cf96-2nwvg_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-gfbb9_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-mxszh_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-6fszd_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-gccjk_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-r2p49_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-pzdsr_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-7jzbr_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w3-59ff89795c-qnczp_service:cartservice_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-kwdlz_service:recommendationservice_node:worker--4","pod:frontend-w2-599b6846df-vggxt_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-x6v7c_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-hvt7f_service:frontend_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-d4fb4_service:frontend_node:worker--4","pod:frontend-w4-8ddd87c7b-8pnzr_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-j2x9d_service:recommendationservice_node:worker--4","pod:cartservice-w1-6d5d8bb6bc-xfwsm_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-dv4s5_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-7vvz8_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-9d82c_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-nlgb2_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-pnnpc_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-cb5fj_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-blz5k_service:frontend_node:worker--4","pod:recommendationservice-w2-5c774597c5-9fkrp_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-rbm6s_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-l6qsl_service:productcatalogservice_node:worker--4","pod:adservice-w1-76766bdfb6-ltfz5_service:adservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-7cbjz_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-n5g8j_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-pzrx4_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-zvtkn_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-88dmc_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-66565874fb-q48q7_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-kvzzj_service:redis-cart_node:worker--3.novalocal","pod:currencyservice-w1-649d8c7669-8g28q_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-zbcx8_service:productcatalogservice_node:worker--1.novalocal"
1638809178.23,0.5958701406999594,0.4658399980478757,0.4494214933001548,0.0038021385006859203,0.5434240642423098,0.31321738145972833,0.072141689018141,0.07237225822968298,0.1801606054439039,0.0665715954444282,0.524465016681953,0.07922924393968345,0.47371133643937735,0.2881689730780455,0.06591290788004092,0.5534960398589771,0.06603135793270129,0.590461202870087,0.5216638034988781,0.5591983146715753,0.06623397602175066,0.27688920022318,0.6516880291894955,0.23325882229617423,0.4711670593108731,0.5626785948907751,0.5190240410175945,0.20537093387283242,0.5658630463052527,0.06437078672470309,0.5227456199096274,0.17803549935482257,0.29317304987723036,0.5022677187692185,0.08777005132246024,0.1829947203956218,0.1823661796640247,0.06534574373059215,0.20532870816012777,0.031093276644841766,0.5399206498047846,0.21721854912115268
1638809193.248,0.5960758502135279,0.4658469231587815,0.4689451170050687,0.00369299372438659,0.5454398130484022,0.30849655863112707,0.07195940363184186,0.07233746845777048,0.1801198679783271,0.06697745256813628,0.5492483129483495,0.08187945685543116,0.4748320078323991,0.2883272201340182,0.06613995579820986,0.5550580303775429,0.0657856575016782,0.5924334693568644,0.5480926456483387,0.5603560580707212,0.06582648899863669,0.25486841928,0.6619137852200483,0.21839166280475356,0.4721815392225578,0.5634726161696769,0.5209746099000445,0.20482070241133074,0.5664111183451253,0.06477132954953625,0.5240706733478282,0.18240630393890328,0.289056961473633,0.505475219596553,0.08601614825014192,0.18377219518660146,0.18285364574475743,0.06556873678512007,0.20560929802978442,0.030999702869135122,0.5565607268814889,0.21911890589844824
1638809208.263,0.5960758502135279,0.4658469231587815,0.4689451170050687,0.00369299372438659,0.5454398130484022,0.30849655863112707,0.07195940363184186,0.07233746845777048,0.1801198679783271,0.06697745256813628,0.5492483129483495,0.08187945685543116,0.4748320078323991,0.2883272201340182,0.06613995579820986,0.5550580303775429,0.0657856575016782,0.5924334693568644,0.5480926456483387,0.5603560580707212,0.06582648899863669,0.25486841928,0.6619137852200483,0.21839166280475356,0.4721815392225578,0.5634726161696769,0.5209746099000445,0.20482070241133074,0.5664111183451253,0.06477132954953625,0.5240706733478282,0.18240630393890328,0.289056961473633,0.505475219596553,0.08601614825014192,0.18377219518660146,0.18285364574475743,0.06556873678512007,0.20560929802978442,0.030999702869135122,0.5565607268814889,0.21911890589844824
1638809223.284,0.595057636174753,0.46745873656893755,0.47030710756847927,0.003936820952842683,0.5449720256320962,0.3072054841501015,0.07173626772640623,0.07179010171895567,0.1778028682641907,0.06761544525623941,0.550694351949365,0.08329084074545637,0.4738116843515909,0.29018545739269025,0.06658864533556365,0.5539647723473438,0.06590383134644655,0.5927989471363238,0.5502696140056358,0.5265163550588171,0.06386097225454528,0.27528522042377074,0.6129100010821392,0.2204791958288011,0.4724282317724194,0.5641217283683827,0.5192944091914482,0.20459366980545818,0.5425917569751286,0.06387441189113768,0.5232167368921968,0.16928157596688542,0.2864156136404931,0.4730148613363852,0.08576568697712326,0.18341552690642338,0.18207991122709838,0.065172636112402,0.2055389451550346,0.03127068589836917,0.5385537553315437,0.2333149216975712
1638809238.3,0.595057636174753,0.46745873656893755,0.47030710756847927,0.003936820952842683,0.5449720256320962,0.3072054841501015,0.07173626772640623,0.07179010171895567,0.1778028682641907,0.06761544525623941,0.550694351949365,0.08329084074545637,0.4738116843515909,0.29018545739269025,0.06658864533556365,0.5539647723473438,0.06590383134644655,0.5927989471363238,0.5502696140056358,0.5265163550588171,0.06386097225454528,0.27528522042377074,0.6129100010821392,0.2204791958288011,0.4724282317724194,0.5641217283683827,0.5192944091914482,0.20459366980545818,0.5425917569751286,0.06387441189113768,0.5232167368921968,0.16928157596688542,0.2864156136404931,0.4730148613363852,0.08576568697712326,0.18341552690642338,0.18207991122709838,0.065172636112402,0.2055389451550346,0.03127068589836917,0.5385537553315437,0.2333149216975712
1638809253.319,0.5967846533520343,0.4671951032313805,0.4536420814800474,0.003772183475624716,0.5454184725260174,0.3077417996344555,0.07220216730251702,0.07221194995866842,0.1775588781292155,0.06196742416119721,0.5642270661954001,0.08266504767032534,0.4732598804879721,0.2896278540741976,0.06712158916507623,0.5549843594190785,0.06596891049198131,0.5928626703118314,0.5499620901499799,0.5617971841621763,0.06626936948081236,0.2602271291548765,0.5749885322312388,0.21766874968698025,0.47241425389164504,0.5647540218524263,0.518987405743706,0.20514387753110416,0.5292462843033857,0.06441582312044689,0.523922574745906,0.17418128618786144,0.3110582422510758,0.49007396638518763,0.0857361709043564,0.18314935397775592,0.18227105861948179,0.06451570132868037,0.20520267030050285,0.031078660623086993,0.5612330132575389,0.23417307458941264
1638809268.336,0.5967846533520343,0.4671951032313805,0.4536420814800474,0.003772183475624716,0.5454184725260174,0.3077417996344555,0.07220216730251702,0.07221194995866842,0.1775588781292155,0.06196742416119721,0.5642270661954001,0.08266504767032534,0.4732598804879721,0.2896278540741976,0.06712158916507623,0.5549843594190785,0.06596891049198131,0.5928626703118314,0.5499620901499799,0.5617971841621763,0.06626936948081236,0.2602271291548765,0.5749885322312388,0.21766874968698025,0.47241425389164504,0.5647540218524263,0.518987405743706,0.20514387753110416,0.5292462843033857,0.06441582312044689,0.523922574745906,0.17418128618786144,0.3110582422510758,0.49007396638518763,0.0857361709043564,0.18314935397775592,0.18227105861948179,0.06451570132868037,0.20520267030050285,0.031078660623086993,0.5612330132575389,0.23417307458941264
1638809283.35,0.5948844029162169,0.46632649264257386,0.4699140805381843,0.003738982042865071,0.5455912618942634,0.30645786276150944,0.07317620695767384,0.07232504687766213,0.17225049901694744,0.06466238597488758,0.5814516755693342,0.08790315109953273,0.47230116963380353,0.2890538123343485,0.06655721081259709,0.5555511876747972,0.06550848615949544,0.5932899693309198,0.5502645720190961,0.5610721293682263,0.06121697506909638,0.28908954789433566,0.6059585555589837,0.21271061607653005,0.4719257481176746,0.5646862129363955,0.5191335289464813,0.20606694433665074,0.5667720600224753,0.06420933701641193,0.5249923588425084,0.1785114974262822,0.30858526623697047,0.5164904428259043,0.08464303110376899,0.18246935937408112,0.18198482944776745,0.06456746885043416,0.2063192174595633,0.030863245456615312,0.5561197044156806,0.23569977185436897
1638809298.367,0.5948844029162169,0.46632649264257386,0.4699140805381843,0.003738982042865071,0.5455912618942634,0.30645786276150944,0.07317620695767384,0.07232504687766213,0.17225049901694744,0.06466238597488758,0.5814516755693342,0.08790315109953273,0.47230116963380353,0.2890538123343485,0.06655721081259709,0.5555511876747972,0.06550848615949544,0.5932899693309198,0.5502645720190961,0.5610721293682263,0.06121697506909638,0.28908954789433566,0.6059585555589837,0.21271061607653005,0.4719257481176746,0.5646862129363955,0.5191335289464813,0.20606694433665074,0.5667720600224753,0.06420933701641193,0.5249923588425084,0.1785114974262822,0.30858526623697047,0.5164904428259043,0.08464303110376899,0.18246935937408112,0.18198482944776745,0.06456746885043416,0.2063192174595633,0.030863245456615312,0.5561197044156806,0.23569977185436897
1638809313.383,0.5945878420254634,0.46765768404255814,0.4448662107187621,0.0037136416761115697,0.5464621352441641,0.30617311929733076,0.07348096914433067,0.0728867344824726,0.16551648096402916,0.06672447402095416,0.5579038053831433,0.08826140929211357,0.4725016411240458,0.2874792932368838,0.06620424943079696,0.555367706812086,0.064877898396876,0.5925143422691725,0.5147612913201767,0.5618707322293289,0.0664427709852316,0.29567283387804144,0.6119507682857689,0.21929489076516773,0.4734235805218554,0.5665687528941599,0.5195691542166292,0.2063736023178991,0.5676010962987266,0.06432714309534279,0.5260037159448432,0.18204155446117362,0.29305607430818126,0.5165319423426927,0.08102514748013773,0.18259371347594794,0.1816602638153845,0.06505495119434007,0.20684877194738482,0.030827933167452366,0.5516021415714497,0.23610206618283838
1638809328.4,0.5945878420254634,0.46765768404255814,0.4448662107187621,0.0037136416761115697,0.5464621352441641,0.30617311929733076,0.07348096914433067,0.0728867344824726,0.16551648096402916,0.06672447402095416,0.5579038053831433,0.08826140929211357,0.4725016411240458,0.2874792932368838,0.06620424943079696,0.555367706812086,0.064877898396876,0.5925143422691725,0.5147612913201767,0.5618707322293289,0.0664427709852316,0.29567283387804144,0.6119507682857689,0.21929489076516773,0.4734235805218554,0.5665687528941599,0.5195691542166292,0.2063736023178991,0.5676010962987266,0.06432714309534279,0.5260037159448432,0.18204155446117362,0.29305607430818126,0.5165319423426927,0.08102514748013773,0.18259371347594794,0.1816602638153845,0.06505495119434007,0.20684877194738482,0.030827933167452366,0.5516021415714497,0.23610206618283838
1638809343.421,0.5944977718456463,0.4671485171490276,0.4691997129922948,0.00398528876093157,0.5478121023895247,0.3064110213305172,0.0744226145456556,0.07258976373828527,0.18132690426297976,0.06632220880466573,0.5799512085017663,0.08257431232790115,0.47393685515383466,0.2881204606430968,0.0662063482845563,0.5565470373693195,0.0645119793852002,0.5941883268235664,0.5496915698783963,0.5524322552294356,0.06590301461814697,0.28340226060678714,0.6508060333229858,0.21903411103993353,0.4736267533048583,0.5674226538874856,0.5199125381927234,0.20564329326363534,0.5671881771668126,0.06459168722999498,0.525757641875835,0.18223610054539408,0.28139374248322824,0.48895773770829093,0.0830646147412198,0.1827773523615025,0.18217414246417157,0.06542396322280464,0.20605189340726981,0.03103939681595511,0.5470524385304693,0.2098675417151305
1638809358.439,0.5944977718456463,0.4671485171490276,0.4691997129922948,0.00398528876093157,0.5478121023895247,0.3064110213305172,0.0744226145456556,0.07258976373828527,0.18132690426297976,0.06632220880466573,0.5799512085017663,0.08257431232790115,0.47393685515383466,0.2881204606430968,0.0662063482845563,0.5565470373693195,0.0645119793852002,0.5941883268235664,0.5496915698783963,0.5524322552294356,0.06590301461814697,0.28340226060678714,0.6508060333229858,0.21903411103993353,0.4736267533048583,0.5674226538874856,0.5199125381927234,0.20564329326363534,0.5671881771668126,0.06459168722999498,0.525757641875835,0.18223610054539408,0.28139374248322824,0.48895773770829093,0.0830646147412198,0.1827773523615025,0.18217414246417157,0.06542396322280464,0.20605189340726981,0.03103939681595511,0.5470524385304693,0.2098675417151305
1638809373.456,0.5940638931374974,0.4674725707624833,0.46947962709446645,0.003998394556303896,0.54747150482874,0.30603253994862856,0.07458748053142455,0.0733618878709828,0.18125429708842014,0.06643107402953606,0.5684443091855258,0.08123056107193787,0.47399401573595845,0.28921847062163364,0.06626923897879622,0.5559299350378171,0.06439864088240274,0.5938872877672026,0.5102533972438997,0.5631703454687528,0.0627167694306326,0.2988830477218968,0.6075788321449689,0.22008704114440364,0.4738763441651084,0.5681240805157886,0.5205403721076372,0.20496440427844803,0.5329659553018807,0.06476720234297528,0.5260092358961475,0.18262390700848366,0.3056590642341891,0.4740082949272407,0.0794484651207997,0.18287846438570807,0.18250574249178525,0.06553404210086212,0.20637213366231275,0.031247629223392637,0.5275395014570858,0.23989800426719243
