"Time","pod:productcatalogservice-w4-66565874fb-d6n97_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-lm2kc_service:productcatalogservice_node:worker--1","pod:currencyservice-w2-649d8c7669-zgljc_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-gb2mj_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-j7vbb_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-sppz2_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-7qvqn_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-mbfjm_service:frontend_node:worker--1","pod:recommendationservice-w1-8597bb459d-t2b4f_service:recommendationservice_node:worker--1","pod:currencyservice-w2-649d8c7669-fmj8p_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w4-6f8d8654c5-mg4zc_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-gknwg_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w3-5c774597c5-vm2qh_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w1-754d7d8cd4-xrh5w_service:adservice_node:worker--1","pod:currencyservice-w1-656689488c-fjhgj_service:currencyservice_node:worker--1","pod:recommendationservice-w2-6855bd669b-zcjhw_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-9fq85_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-qhqgh_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w1-8649bb655b-lptgz_service:productcatalogservice_node:worker--1","pod:frontend-w2-6646bc856b-kgmr6_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-fngpc_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w4-5bbcb977f8-9gqbp_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-sk4k8_service:frontend_node:worker--1","pod:recommendationservice-w4-5bbcb977f8-zrr6d_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-6646bc856b-k2cnr_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-7nb9z_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-9vc8q_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-92w36_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w3-56c4dd84bf-r52h6_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w1-856bd974f7-vj29l_service:cartservice_node:worker--1","pod:redis-cart-w1-6d65c886c7-g8zsx_service:redis-cart_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-lvjbj_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-g95rg_service:adservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-fwf72_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w1-8597bb459d-zlsxk_service:recommendationservice_node:worker--1","pod:recommendationservice-w2-6855bd669b-7xnpb_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-7c75d55f4d-h785m_service:redis-cart_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-k78dh_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-9qslf_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-6646bc856b-qmwn2_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-thzxj_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-cw4nq_service:productcatalogservice_node:worker--3.novalocal"
1638822348.909,0.19904147231158825,0.1832052990542689,0.5470601315691636,0.06715642465956409,0.5859073880242547,0.20158089087425068,0.4678105028399079,0.5671452392414231,0.06947972362641128,0.5372539883778918,0.5144929178113994,0.5881702657967217,0.0667519470381178,0.26905228230340217,0.455320734209652,0.07852990124900963,0.465250382209382,0.5749396740192517,0.1836209709537418,0.4376431188364566,0.22383302834130386,0.07025410994593463,0.5846505412308773,0.07009983038460561,0.5868955072569398,0.0826653916802874,0.46481884053638534,0.5106286628905635,0.18107614878827905,0.2766823658163201,0.026150372658914203,0.22268016724862333,0.2603658369777693,0.5621318476342478,0.06727686355616276,0.07750802459259964,0.026135376777558617,0.588795137935568,0.0700385479198167,0.5505101953658862,0.2762929193817357,0.1804530159249074
1638822363.925,0.19900250995011926,0.17923415712893184,0.5525328064802475,0.06679717273655955,0.5866181779322082,0.20040708642603727,0.4662179937778882,0.5680982486583812,0.06989562000887388,0.5359043903849325,0.5151208850666407,0.589429902387181,0.0667997447438891,0.2676678240251772,0.47218211244102903,0.07823076776394992,0.4656875888807693,0.5760110315737752,0.18319717586621803,0.47051622808276333,0.22524163529722496,0.06970381379162008,0.5851364735677139,0.07000892888450133,0.6424454663200017,0.07894969928942859,0.4650257708656904,0.5110914528568623,0.18164162626589742,0.2826829219876461,0.02733316711520449,0.23109135384011897,0.2592740665290922,0.5636620695119893,0.06953037212876773,0.0752637026972312,0.02596703447521634,0.5897742220759637,0.07008442141433575,0.6211502462709682,0.27547414069164666,0.1811116227389883
1638822378.94,0.19900250995011926,0.17923415712893184,0.5525328064802475,0.06679717273655955,0.5866181779322082,0.20040708642603727,0.4662179937778882,0.5680982486583812,0.06989562000887388,0.5359043903849325,0.5151208850666407,0.589429902387181,0.0667997447438891,0.2676678240251772,0.47218211244102903,0.07823076776394992,0.4656875888807693,0.5760110315737752,0.18319717586621803,0.47051622808276333,0.22524163529722496,0.06970381379162008,0.5851364735677139,0.07000892888450133,0.6424454663200017,0.07894969928942859,0.4650257708656904,0.5110914528568623,0.18164162626589742,0.2826829219876461,0.02733316711520449,0.23109135384011897,0.2592740665290922,0.5636620695119893,0.06953037212876773,0.0752637026972312,0.02596703447521634,0.5897742220759637,0.07008442141433575,0.6211502462709682,0.27547414069164666,0.1811116227389883
1638822393.957,0.19896683521412384,0.18334434265959978,0.5442450591751028,0.0673929149094262,0.5850306400406191,0.1995641661114545,0.44397139939455466,0.5660907409809123,0.06423689866863447,0.5499417017160179,0.5120286885181128,0.5892347280756651,0.06653628282205627,0.2415763825068888,0.4591417340326279,0.07799865056959474,0.46396979766969204,0.576047487070899,0.18274916537055994,0.4622700922668684,0.22263319420430858,0.07015375392043185,0.5701248207781406,0.06967393569562363,0.595850964019361,0.08146391767803562,0.46437960505113823,0.5096803135216932,0.1812563036988449,0.2873116902833376,0.026252509183321993,0.23143062421576863,0.2584361415645823,0.5622175542860317,0.0688706668963078,0.07813864760462194,0.024966285972882987,0.5877676562903468,0.06977296887905338,0.6091755113828146,0.26204163112375545,0.18107520558685042
1638822408.981,0.19896683521412384,0.18334434265959978,0.5442450591751028,0.0673929149094262,0.5850306400406191,0.1995641661114545,0.44397139939455466,0.5660907409809123,0.06423689866863447,0.5499417017160179,0.5120286885181128,0.5892347280756651,0.06653628282205627,0.2415763825068888,0.4591417340326279,0.07799865056959474,0.46396979766969204,0.576047487070899,0.18274916537055994,0.4622700922668684,0.22263319420430858,0.07015375392043185,0.5701248207781406,0.06967393569562363,0.595850964019361,0.08146391767803562,0.46437960505113823,0.5096803135216932,0.1812563036988449,0.2873116902833376,0.026252509183321993,0.23143062421576863,0.2584361415645823,0.5622175542860317,0.0688706668963078,0.07813864760462194,0.024966285972882987,0.5877676562903468,0.06977296887905338,0.6091755113828146,0.26204163112375545,0.18107520558685042
1638822424,0.19913593060756546,0.17971620556068704,0.5662257807611896,0.06754612772063212,0.5872320525111798,0.1992574300850113,0.45415106406484507,0.5646028922620934,0.06953774399421113,0.5181945844551572,0.5108184904234045,0.5892224227653571,0.06669518036343533,0.2548380245267133,0.4582500238224003,0.08050641345885773,0.46364781428383117,0.5757597256654579,0.18266191338107923,0.46053217504697164,0.23570815834409314,0.07010040611132314,0.5446172319238259,0.06894805645898955,0.6329554563469819,0.07715667751935602,0.4639707324179003,0.508357887083812,0.18124055876022493,0.2951717051629522,0.027228766528192887,0.2053687370857881,0.25716490374477846,0.5621842896464997,0.06888231141085138,0.08703558484464287,0.02348726843660294,0.588374881244,0.0702236696080506,0.607384042759849,0.2565277324462864,0.18140287294744117
1638822439.031,0.19913593060756546,0.17971620556068704,0.5662257807611896,0.06754612772063212,0.5872320525111798,0.1992574300850113,0.45415106406484507,0.5646028922620934,0.06953774399421113,0.5181945844551572,0.5108184904234045,0.5892224227653571,0.06669518036343533,0.2548380245267133,0.4582500238224003,0.08050641345885773,0.46364781428383117,0.5757597256654579,0.18266191338107923,0.46053217504697164,0.23570815834409314,0.07010040611132314,0.5446172319238259,0.06894805645898955,0.6329554563469819,0.07715667751935602,0.4639707324179003,0.508357887083812,0.18124055876022493,0.2951717051629522,0.027228766528192887,0.2053687370857881,0.25716490374477846,0.5621842896464997,0.06888231141085138,0.08703558484464287,0.02348726843660294,0.588374881244,0.0702236696080506,0.607384042759849,0.2565277324462864,0.18140287294744117
1638822454.065,0.19846789566338435,0.18309033732033209,0.5521457060731697,0.06814725065500656,0.5859238118184594,0.19943938256814128,0.4641737165676374,0.5653473111600162,0.06904904712253812,0.5470421927009125,0.5099329946216644,0.5901123694492496,0.06577208423340619,0.2640853580639381,0.47060298127717437,0.0805159625844343,0.4637128256241213,0.5762736086795437,0.15910743450185288,0.43403519028863974,0.2351743970081251,0.07036448405215323,0.5578989485584047,0.06907392592380318,0.5835726947845632,0.08043290515412066,0.4636876787845375,0.5086240172352026,0.18161304509263626,0.2969582677147058,0.02728340259367146,0.22661012034912098,0.25626691921286554,0.563073874393531,0.0692378020207777,0.08404535790908318,0.023483292218833565,0.5873904886022692,0.06946938820796915,0.6152765052203516,0.26290864259204405,0.18111733761940482
1638822469.091,0.19846789566338435,0.18309033732033209,0.5521457060731697,0.06814725065500656,0.5859238118184594,0.19943938256814128,0.4641737165676374,0.5653473111600162,0.06904904712253812,0.5470421927009125,0.5099329946216644,0.5901123694492496,0.06577208423340619,0.2640853580639381,0.47060298127717437,0.0805159625844343,0.4637128256241213,0.5762736086795437,0.15910743450185288,0.43403519028863974,0.2351743970081251,0.07036448405215323,0.5578989485584047,0.06907392592380318,0.5835726947845632,0.08043290515412066,0.4636876787845375,0.5086240172352026,0.18161304509263626,0.2969582677147058,0.02728340259367146,0.22661012034912098,0.25626691921286554,0.563073874393531,0.0692378020207777,0.08404535790908318,0.023483292218833565,0.5873904886022692,0.06946938820796915,0.6152765052203516,0.26290864259204405,0.18111733761940482
1638822484.125,0.19901323318187142,0.18308450624589787,0.5658821683363002,0.06825233075707632,0.5854628741126067,0.1995408770178273,0.4641622379165147,0.5548415256485236,0.06608320243056047,0.5473503707106541,0.510595546829919,0.5906911611030862,0.06545788807392722,0.26345685627529397,0.46956081533464145,0.08072552262032334,0.4635947821048721,0.5755436208312228,0.18303068316515328,0.45795650743483834,0.20731249540209817,0.0701778356744223,0.5814879054507455,0.06911197897305286,0.5943887770541998,0.08031869753207832,0.4639697266667573,0.5082177992282689,0.1813388897420826,0.2967888049328176,0.02553628075122434,0.213851445814298,0.256455803108964,0.5633026009477686,0.06934649111471639,0.0850339710279766,0.0234523814699633,0.5869420129683532,0.07023019395603912,0.6119167776849217,0.2631261819237436,0.180947625061375
1638822499.163,0.19901323318187142,0.18308450624589787,0.5658821683363002,0.06825233075707632,0.5854628741126067,0.1995408770178273,0.4641622379165147,0.5548415256485236,0.06608320243056047,0.5473503707106541,0.510595546829919,0.5906911611030862,0.06545788807392722,0.26345685627529397,0.46956081533464145,0.08072552262032334,0.4635947821048721,0.5755436208312228,0.18303068316515328,0.45795650743483834,0.20731249540209817,0.0701778356744223,0.5814879054507455,0.06911197897305286,0.5943887770541998,0.08031869753207832,0.4639697266667573,0.5082177992282689,0.1813388897420826,0.2967888049328176,0.02553628075122434,0.213851445814298,0.256455803108964,0.5633026009477686,0.06934649111471639,0.0850339710279766,0.0234523814699633,0.5869420129683532,0.07023019395603912,0.6119167776849217,0.2631261819237436,0.180947625061375
1638822514.183,0.19935836464929804,0.1744849345267886,0.5657830259002692,0.06860796135698799,0.5855986440011347,0.19953226625136206,0.4645736142401729,0.5655544933457055,0.06964849672209969,0.518892035697876,0.5100752952802905,0.5913911866196601,0.0649249708801545,0.2530857047625382,0.46987024702267977,0.07280805747444535,0.46279207180309895,0.5749672930352183,0.17970368005154053,0.46662665715338214,0.21305731722683438,0.07065079024340162,0.5837341590877656,0.06941129747460131,0.6350016517376706,0.07403216225603831,0.4634525612634618,0.5073862515113523,0.18108074644337224,0.2845752483572463,0.027422209928314394,0.2324051875968738,0.2564723748087694,0.5628561473188484,0.06948355016600824,0.07866451754679266,0.0233399829979193,0.587417972474799,0.07026459764701017,0.5987346960671882,0.26215187521600614,0.18099676239615234
1638822529.213,0.19935836464929804,0.1744849345267886,0.5657830259002692,0.06860796135698799,0.5855986440011347,0.19953226625136206,0.4645736142401729,0.5655544933457055,0.06964849672209969,0.518892035697876,0.5100752952802905,0.5913911866196601,0.0649249708801545,0.2530857047625382,0.46987024702267977,0.07280805747444535,0.46279207180309895,0.5749672930352183,0.17970368005154053,0.46662665715338214,0.21305731722683438,0.07065079024340162,0.5837341590877656,0.06941129747460131,0.6350016517376706,0.07403216225603831,0.4634525612634618,0.5073862515113523,0.18108074644337224,0.2845752483572463,0.027422209928314394,0.2324051875968738,0.2564723748087694,0.5628561473188484,0.06948355016600824,0.07866451754679266,0.0233399829979193,0.587417972474799,0.07026459764701017,0.5987346960671882,0.26215187521600614,0.18099676239615234
1638822544.251,0.19917736391108276,0.18370908117488005,0.5287902133668123,0.06800780189039855,0.5853395511195557,0.19950529401455103,0.4655313749636444,0.5633491316814143,0.06943590275070727,0.5674051474890076,0.5125633360845538,0.5918089824883882,0.06505958764722615,0.26229163611656187,0.46969841484089025,0.07682236067856735,0.46333496234489385,0.5740753494656466,0.17616192420458504,0.5036116747011969,0.21491470847861519,0.07031530804901767,0.5416804240757774,0.0695087912804331,0.55674142103625,0.07971924960503746,0.4631337802938288,0.5085140664337859,0.181553800081792,0.29757798384572065,0.025945570555086683,0.23187401067018054,0.25568815956948154,0.5619350785484201,0.06711725340614065,0.07998941824251696,0.023411273890931773,0.5866644103321852,0.07029053000082273,0.6119903102199854,0.2630978395295425,0.1808370542426939
