"Time","pod:adservice-w1-5c67ddfffc-xvxd2_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-86744bdcbd-dxtpg_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-mj2gg_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-w6tbd_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-qw2zq_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-ftdq5_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-h9t76_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-drjf4_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:recommendationservice-w4-6855bd669b-69t46_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-ksgrl_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-zpr74_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-rffl9_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-jg9pt_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-jgj82_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-4cbt5_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-8nxv4_service:currencyservice_node:worker--3","pod:frontend-w1-599b6846df-bc59x_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-r9655_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-m7rgm_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-sbvx9_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-mj4s5_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-dqw5t_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-gsfjj_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-r4pcr_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-vtl8b_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-x28s2_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-mqx5g_service:recommendationservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-wctqk_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-hxfhv_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-8tw9r_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-hxqkt_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-cs5lc_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-btxrf_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-hcbx8_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-hmtbq_service:productcatalogservice_node:worker--4.novalocal"
1637008791.926,0.26155006974036715,0.2713825895681341,0.4543808945070377,0.6383961905104704,0.227716853941978,0.10017223042069462,0.4581777428024093,0.08781391787051357,0.02513105583701157,0.11122556441835271,0.08502587469883993,0.7575375811983764,0.6595627556472694,0.22566561467878632,0.553877344726115,0.26629402723213447,0.45769018244744625,0.655104196980868,0.10107547659183672,0.1064027869874742,0.08575073876136555,0.7857063875899126,0.6400146297626008,0.5880955562776053,0.768229135517305,0.22582353764649793,0.2773365281338146,0.18870697989654697,0.08853404837070977,0.45738361275548345,0.18639508189189374,0.023279295010807093,0.5534282734764993,0.17867862258537637,0.6211466120301855,0.1874082487168347,0.7234415839034463,0.25528376361507776
1637008806.951,0.26172060417013465,0.27177267287317064,0.45496463036552653,0.6386397343671014,0.2263304575977782,0.09996598963367215,0.45842135870977446,0.08746619764832893,0.02379732839939071,0.11412761882350975,0.08458472324125327,0.7578809978009797,0.6601698931945652,0.24289414133696707,0.5527254499100658,0.2725212093668108,0.45775749566460056,0.6560259598731056,0.10077538560892242,0.11122736110118844,0.08507178000646669,0.7852207250063299,0.6542630981892477,0.5952998139119556,0.751547682003105,0.22506932679005698,0.27793835372520453,0.1883579314533609,0.0882037373083238,0.45822767098959016,0.18677089897733967,0.023374931488658796,0.5534736917723383,0.19009272987198073,0.619767511189477,0.18772943556530125,0.7287812388878443,0.23806179572213773
1637008821.984,0.26172060417013465,0.27177267287317064,0.45496463036552653,0.6386397343671014,0.2263304575977782,0.09996598963367215,0.45842135870977446,0.08746619764832893,0.02379732839939071,0.11412761882350975,0.08458472324125327,0.7578809978009797,0.6601698931945652,0.24289414133696707,0.5527254499100658,0.2725212093668108,0.45775749566460056,0.6560259598731056,0.10077538560892242,0.11122736110118844,0.08507178000646669,0.7852207250063299,0.6542630981892477,0.5952998139119556,0.751547682003105,0.22506932679005698,0.27793835372520453,0.1883579314533609,0.0882037373083238,0.45822767098959016,0.18677089897733967,0.023374931488658796,0.5534736917723383,0.19009272987198073,0.619767511189477,0.18772943556530125,0.7287812388878443,0.23806179572213773
1637008837.013,0.26115040935471145,0.2716865120795706,0.4554664899569805,0.6395510668247095,0.22559978317056223,0.09962350341558918,0.4580463268638877,0.08808650812474986,0.025073885534137995,0.10969727057565129,0.08443607636659524,0.7575231034891428,0.6588255447469379,0.24397111037278424,0.5522999534978765,0.27113106486809696,0.4567833758318731,0.6571807890807455,0.1008926975634083,0.10399460200040091,0.0853047885311148,0.7849029849717355,0.6540737555473874,0.5584795322722924,0.7840660150076677,0.2250968614193123,0.27654673798508156,0.17985617404628304,0.08871101405058643,0.4580711341205134,0.18670121528467476,0.023204661140851093,0.5532267172062784,0.17762668563501963,0.5814034425082008,0.18815661318327564,0.675104135287079,0.25660198672216694
1637008852.038,0.26115040935471145,0.2716865120795706,0.4554664899569805,0.6395510668247095,0.22559978317056223,0.09962350341558918,0.4580463268638877,0.08808650812474986,0.025073885534137995,0.10969727057565129,0.08443607636659524,0.7575231034891428,0.6588255447469379,0.24397111037278424,0.5522999534978765,0.27113106486809696,0.4567833758318731,0.6571807890807455,0.1008926975634083,0.10399460200040091,0.0853047885311148,0.7849029849717355,0.6540737555473874,0.5584795322722924,0.7840660150076677,0.2250968614193123,0.27654673798508156,0.17985617404628304,0.08871101405058643,0.4580711341205134,0.18670121528467476,0.023204661140851093,0.5532267172062784,0.17762668563501963,0.5814034425082008,0.18815661318327564,0.675104135287079,0.25660198672216694
1637008867.067,0.2620873860316807,0.271417531090061,0.45533017190022745,0.6407903566876414,0.22554991316543388,0.09936092000643959,0.43148742931397677,0.08690331150713551,0.02353785675743171,0.11399136351309447,0.08472751806949548,0.7588874426054233,0.6473033117165403,0.258117633145328,0.5529924368885635,0.27076490667526737,0.4563537456432694,0.6573654750142461,0.10043804031041273,0.10734361855767682,0.08524799706255914,0.785877512882782,0.6110916081234885,0.5734378546200073,0.7824196868220108,0.2248508740081352,0.2770681099933342,0.18800043021662544,0.08808644261280851,0.4596974821180856,0.18655409412928267,0.02292105309878371,0.5546539696648874,0.18898778158127014,0.6183687052738996,0.18823842090293913,0.7213531855136284,0.2566647959287714
1637008882.09,0.2620873860316807,0.271417531090061,0.45533017190022745,0.6407903566876414,0.22554991316543388,0.09936092000643959,0.43148742931397677,0.08690331150713551,0.02353785675743171,0.11399136351309447,0.08472751806949548,0.7588874426054233,0.6473033117165403,0.258117633145328,0.5529924368885635,0.27076490667526737,0.4563537456432694,0.6573654750142461,0.10043804031041273,0.10734361855767682,0.08524799706255914,0.785877512882782,0.6110916081234885,0.5734378546200073,0.7824196868220108,0.2248508740081352,0.2770681099933342,0.18800043021662544,0.08808644261280851,0.4596974821180856,0.18655409412928267,0.02292105309878371,0.5546539696648874,0.18898778158127014,0.6183687052738996,0.18823842090293913,0.7213531855136284,0.2566647959287714
1637008897.113,0.2610511940832634,0.2713816216812772,0.45576004230430117,0.6414169610053727,0.2252422993761028,0.09890586218231798,0.45834904738732773,0.08764253350335133,0.02494440843937047,0.10883896556122372,0.08458469938394853,0.7591545408433555,0.6597010133559258,0.2580455254988292,0.552946206582386,0.2613765670977543,0.45796809218462453,0.6587260579337704,0.10080776973326683,0.11574709537763661,0.08486673805162126,0.7859628496314284,0.6549238233482342,0.5705566441083388,0.7817401002535939,0.2249252473452915,0.27756668684341956,0.17492159498508394,0.08930954793317106,0.4589846676374406,0.18628486317563994,0.022843695792447605,0.5546065881310311,0.18679965219734063,0.5658365767367646,0.18780049159699455,0.7329223006367952,0.2559147304330498
1637008912.137,0.2610511940832634,0.2713816216812772,0.45576004230430117,0.6414169610053727,0.2252422993761028,0.09890586218231798,0.45834904738732773,0.08764253350335133,0.02494440843937047,0.10883896556122372,0.08458469938394853,0.7591545408433555,0.6597010133559258,0.2580455254988292,0.552946206582386,0.2613765670977543,0.45796809218462453,0.6587260579337704,0.10080776973326683,0.11574709537763661,0.08486673805162126,0.7859628496314284,0.6549238233482342,0.5705566441083388,0.7817401002535939,0.2249252473452915,0.27756668684341956,0.17492159498508394,0.08930954793317106,0.4589846676374406,0.18628486317563994,0.022843695792447605,0.5546065881310311,0.18679965219734063,0.5658365767367646,0.18780049159699455,0.7329223006367952,0.2559147304330498
1637008927.158,0.26151188060715935,0.2716773373125586,0.45475665342192273,0.6410549567820079,0.22571443937197339,0.09954708840587365,0.45875348090697277,0.08676070191039997,0.02471953665926787,0.10867953183044474,0.08456057999293917,0.7603932867516828,0.6604293592523224,0.2400759493726668,0.5537120041774909,0.2636466553316452,0.4590726768311533,0.6591782973298306,0.101346921475196,0.10669635896964423,0.08513392581879856,0.7873945170410214,0.6305766617973564,0.5620695005254414,0.7806431543662429,0.2256674459451677,0.2761869913818341,0.18908915059865614,0.08874128505061626,0.458204329539608,0.1858887416137594,0.02299999161070374,0.555381857117557,0.1903837698839582,0.5896318485535187,0.18805373115217486,0.7343435653232961,0.23585592478860407
1637008942.18,0.26151188060715935,0.2716773373125586,0.45475665342192273,0.6410549567820079,0.22571443937197339,0.09954708840587365,0.45875348090697277,0.08676070191039997,0.02471953665926787,0.10867953183044474,0.08456057999293917,0.7603932867516828,0.6604293592523224,0.2400759493726668,0.5537120041774909,0.2636466553316452,0.4590726768311533,0.6591782973298306,0.101346921475196,0.10669635896964423,0.08513392581879856,0.7873945170410214,0.6305766617973564,0.5620695005254414,0.7806431543662429,0.2256674459451677,0.2761869913818341,0.18908915059865614,0.08874128505061626,0.458204329539608,0.1858887416137594,0.02299999161070374,0.555381857117557,0.1903837698839582,0.5896318485535187,0.18805373115217486,0.7343435653232961,0.23585592478860407
1637008957.205,0.2637220665598261,0.27317424739633533,0.4558120394289116,0.6432546192356952,0.2262733679050182,0.09977378043995308,0.4596791368244253,0.08539017321519726,0.023643678966778554,0.10472728361197542,0.08573368709481557,0.7606805799405691,0.660401970513424,0.25883221514388444,0.5538323656106735,0.26085876497384575,0.4604607694571189,0.6603080897618137,0.10191220471659126,0.11477220102131108,0.08572293044749958,0.7876976517311427,0.6429488646324897,0.5586372429226525,0.8200557607725047,0.2260049192562753,0.27665344095476,0.1895744966187019,0.08554451205836532,0.45992688504289625,0.18749704791718247,0.022925805128343506,0.556399685739764,0.18655408325685774,0.619468349429117,0.1886055475553337,0.7482490931894661,0.25706256079068057
1637008972.239,0.2637220665598261,0.27317424739633533,0.4558120394289116,0.6432546192356952,0.2262733679050182,0.09977378043995308,0.4596791368244253,0.08539017321519726,0.023643678966778554,0.10472728361197542,0.08573368709481557,0.7606805799405691,0.660401970513424,0.25883221514388444,0.5538323656106735,0.26085876497384575,0.4604607694571189,0.6603080897618137,0.10191220471659126,0.11477220102131108,0.08572293044749958,0.7876976517311427,0.6429488646324897,0.5586372429226525,0.8200557607725047,0.2260049192562753,0.27665344095476,0.1895744966187019,0.08554451205836532,0.45992688504289625,0.18749704791718247,0.022925805128343506,0.556399685739764,0.18655408325685774,0.619468349429117,0.1886055475553337,0.7482490931894661,0.25706256079068057
1637008987.261,0.2639500462946798,0.2733417936761497,0.45598797063662766,0.6430281638505604,0.22599094545476028,0.09922558100008909,0.4595568681280352,0.08880141141567399,0.024764926622495166,0.11015587062443474,0.08570877626948809,0.759853854890122,0.6606547963733284,0.2549913360477281,0.5520466086501119,0.27231948810884204,0.4611345868655754,0.6611247831292549,0.10139089623950431,0.10454370610940766,0.08533557534868677,0.7872488815909873,0.620380987944336,0.5855047213570543,0.7788960986856418,0.22615833739778518,0.27708225299945727,0.18974594761233382,0.08583977666470655,0.459974974048896,0.18785393060988428,0.022808022125178472,0.5547469408484208,0.1905926659413728,0.5910674130196524,0.1888808493589859,0.7294478536680661,0.23665964982438714
