"Time","pod:adservice-w3-5c67ddfffc-bm7hx_service:adservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-7d6v9_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-pcjwd_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-l6l6j_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-hccr2_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-qcbfq_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-r297z_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-jrpxz_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-jmmj7_service:currencyservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-lxsjg_service:recommendationservice_node:worker--1","pod:recommendationservice-w4-5bbcb977f8-tpj94_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-649d8c7669-5cbsw_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-sg8n4_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-5t5rl_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-vlj9x_service:productcatalogservice_node:worker--1","pod:recommendationservice-w2-6855bd669b-tz757_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-xp95w_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-r5zbk_service:productcatalogservice_node:worker--3.novalocal","pod:adservice-w1-754d7d8cd4-7xmbf_service:adservice_node:worker--1","pod:cartservice-w1-856bd974f7-bhxmv_service:cartservice_node:worker--1","pod:frontend-w1-8ddd87c7b-bntq4_service:frontend_node:worker--1","pod:recommendationservice-w1-8597bb459d-j78w5_service:recommendationservice_node:worker--1","pod:redis-cart-w1-6d65c886c7-s7npt_service:redis-cart_node:worker--1","pod:frontend-w2-6646bc856b-64tcq_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-wgsgt_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-8x25l_service:cartservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-dg6gf_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-572qt_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-cvb6d_service:currencyservice_node:worker--1","pod:frontend-w2-6646bc856b-9xfj6_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-4fdwz_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-sdwrm_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-2w5g7_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-nlq44_service:redis-cart_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-nlczb_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-vqpsj_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-qpf6g_service:productcatalogservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-prbbt_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-wkwkw_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-772hw_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-dzbbm_service:frontend_node:worker--1","pod:currencyservice-w2-649d8c7669-77jrk_service:currencyservice_node:worker--2.novalocal"
1638824966.596,0.2546988903146052,0.4568533544685647,0.5800574065021573,0.17867518617896994,0.06339914599127089,0.5117134854482911,0.5947133481559016,0.2014454147512118,0.4710362411540679,0.06973989118463596,0.07084871641056209,0.5731412689464135,0.22705269554224472,0.5977132927929376,0.18774414184181537,0.08054865462759989,0.08337467076685841,0.17836312437574636,0.2743141012117295,0.2635758155255776,0.5837508942407835,0.06891432504680893,0.04675363333590686,0.6258279272466739,0.22753281161067193,0.2737065461912846,0.5067616312177052,0.5998734291588369,0.44176517947293237,0.44765708843779206,0.08362498872315845,0.607155449063171,0.06465423553824813,0.0032975473493311704,0.07092934334968816,0.07276857914515616,0.18200078646263293,0.45777065699076075,0.5672593290490711,0.2017282395576776,0.5878143283361905,0.5675941256076323
1638824981.628,0.2546988903146052,0.4568533544685647,0.5800574065021573,0.17867518617896994,0.06339914599127089,0.5117134854482911,0.5947133481559016,0.2014454147512118,0.4710362411540679,0.06973989118463596,0.07084871641056209,0.5731412689464135,0.22705269554224472,0.5977132927929376,0.18774414184181537,0.08054865462759989,0.08337467076685841,0.17836312437574636,0.2743141012117295,0.2635758155255776,0.5837508942407835,0.06891432504680893,0.04675363333590686,0.6258279272466739,0.22753281161067193,0.2737065461912846,0.5067616312177052,0.5998734291588369,0.44176517947293237,0.44765708843779206,0.08362498872315845,0.607155449063171,0.06465423553824813,0.0032975473493311704,0.07092934334968816,0.07276857914515616,0.18200078646263293,0.45777065699076075,0.5672593290490711,0.2017282395576776,0.5878143283361905,0.5675941256076323
1638824996.835,0.25454713502071646,0.45664724707998006,0.5794232105525755,0.17876735835050336,0.06342587319447524,0.5136423195952847,0.5939797076515325,0.20226696331873373,0.4708355744758669,0.0674554565840432,0.0709787693503397,0.5726742825392119,0.21688712539345123,0.5989724479565083,0.18784651658232113,0.07349414770263865,0.07791269403349727,0.17785283166855892,0.2407948970768129,0.2716360309288377,0.5828499175559156,0.07066953082113625,0.047648881187035565,0.5896657397523238,0.2100449808717939,0.2737451400942743,0.5081223088480757,0.6000421073231131,0.4667205268184688,0.4733314766603032,0.08424810887091605,0.5562435104906466,0.065015829187156,0.003290486548364047,0.07135561529570729,0.07331294207743778,0.1859905886036944,0.4571436976638823,0.5674544743494206,0.20236390035268165,0.5869853412118322,0.5095355140189979
1638825011.874,0.25454713502071646,0.45664724707998006,0.5794232105525755,0.17876735835050336,0.06342587319447524,0.5136423195952847,0.5939797076515325,0.20226696331873373,0.4708355744758669,0.0674554565840432,0.0709787693503397,0.5726742825392119,0.21688712539345123,0.5989724479565083,0.18784651658232113,0.07349414770263865,0.07791269403349727,0.17785283166855892,0.2407948970768129,0.2716360309288377,0.5828499175559156,0.07066953082113625,0.047648881187035565,0.5896657397523238,0.2100449808717939,0.2737451400942743,0.5081223088480757,0.6000421073231131,0.4667205268184688,0.4733314766603032,0.08424810887091605,0.5562435104906466,0.065015829187156,0.003290486548364047,0.07135561529570729,0.07331294207743778,0.1859905886036944,0.4571436976638823,0.5674544743494206,0.20236390035268165,0.5869853412118322,0.5095355140189979
1638825026.887,0.2536023416107283,0.4568711404736542,0.5784704129702175,0.17893434119709573,0.0633321861180005,0.5133328965757087,0.5937061735180363,0.20233154605100406,0.45405115408065466,0.06946514541016922,0.07174187943538596,0.5376615731583438,0.23163087409536384,0.5976770141799904,0.18740351520855866,0.06893018408249998,0.0772249165919188,0.17748267745003551,0.27178493769065093,0.28054813336003126,0.5831675370017559,0.07074600913723027,0.04770598856684456,0.637344386332269,0.21923750201848996,0.27399410098113913,0.5090747219427002,0.6013452664527539,0.45594998219931576,0.4970926063140658,0.08222496573299823,0.569567887853579,0.06395972613696645,0.0032854548948026752,0.07125246719918751,0.07329033961895262,0.1828393060681074,0.4563457052858337,0.5670171785454914,0.20277024999004595,0.5862029974369465,0.5237852309045363
1638825041.903,0.2536023416107283,0.4568711404736542,0.5784704129702175,0.17893434119709573,0.0633321861180005,0.5133328965757087,0.5937061735180363,0.20233154605100406,0.45405115408065466,0.06946514541016922,0.07174187943538596,0.5376615731583438,0.23163087409536384,0.5976770141799904,0.18740351520855866,0.06893018408249998,0.0772249165919188,0.17748267745003551,0.27178493769065093,0.28054813336003126,0.5831675370017559,0.07074600913723027,0.04770598856684456,0.637344386332269,0.21923750201848996,0.27399410098113913,0.5090747219427002,0.6013452664527539,0.45594998219931576,0.4970926063140658,0.08222496573299823,0.569567887853579,0.06395972613696645,0.0032854548948026752,0.07125246719918751,0.07329033961895262,0.1828393060681074,0.4563457052858337,0.5670171785454914,0.20277024999004595,0.5862029974369465,0.5237852309045363
1638825056.918,0.25260798083466085,0.4559409982494717,0.5786368201428516,0.17906029456835695,0.06347997919736144,0.5153383023237783,0.5953544611168556,0.20189326000734764,0.46983549937240254,0.06716939341197264,0.07110687407800192,0.5455564181249177,0.21029844364229106,0.5997378145129129,0.17429524405725833,0.07511742646435295,0.07749768024527512,0.1771059202025751,0.2700463976182399,0.28313150792331027,0.5836225076390962,0.06605367970347502,0.04695031587238651,0.6276902302412193,0.21353372153223193,0.26103699797365304,0.5110191727306496,0.6002324031172825,0.4560560178657745,0.4704855415759546,0.08501412443609949,0.5720059479048585,0.06390371238186462,0.0033266872841936504,0.07125350919747439,0.07315354836237442,0.18523774965813267,0.45602906676450383,0.5679949408365433,0.20275866483574198,0.5869024299086587,0.5631991087486226
1638825071.939,0.25260798083466085,0.4559409982494717,0.5786368201428516,0.17906029456835695,0.06347997919736144,0.5153383023237783,0.5953544611168556,0.20189326000734764,0.46983549937240254,0.06716939341197264,0.07110687407800192,0.5455564181249177,0.21029844364229106,0.5997378145129129,0.17429524405725833,0.07511742646435295,0.07749768024527512,0.1771059202025751,0.2700463976182399,0.28313150792331027,0.5836225076390962,0.06605367970347502,0.04695031587238651,0.6276902302412193,0.21353372153223193,0.26103699797365304,0.5110191727306496,0.6002324031172825,0.4560560178657745,0.4704855415759546,0.08501412443609949,0.5720059479048585,0.06390371238186462,0.0033266872841936504,0.07125350919747439,0.07315354836237442,0.18523774965813267,0.45602906676450383,0.5679949408365433,0.20275866483574198,0.5869024299086587,0.5631991087486226
1638825086.953,0.25392215358403997,0.4561794083732128,0.5799712569274662,0.17878045218053323,0.06346495100334723,0.516002052374158,0.5951532285905295,0.20224720252444242,0.4697243600409426,0.06510520953527929,0.07184528970812212,0.5212668532818523,0.21468445039688688,0.5997687268291986,0.18663247110213013,0.07827193206174851,0.08020317462899308,0.17714269179570868,0.2693321522560672,0.28048020047560046,0.584196458064011,0.07047348898930056,0.045494339037736434,0.637331719455672,0.21313446481317028,0.2634388060331017,0.5113417905277692,0.6000377722964754,0.46928620363546125,0.494590452903668,0.08574838135184915,0.5849438196536274,0.06413800827486793,0.0033237166742327686,0.07099214000313393,0.0740082870541699,0.1804838648544409,0.4570943901512171,0.5672975902291332,0.20331546904673936,0.5871760869863645,0.5408518431719993
1638825101.968,0.25392215358403997,0.4561794083732128,0.5799712569274662,0.17878045218053323,0.06346495100334723,0.516002052374158,0.5951532285905295,0.20224720252444242,0.4697243600409426,0.06510520953527929,0.07184528970812212,0.5212668532818523,0.21468445039688688,0.5997687268291986,0.18663247110213013,0.07827193206174851,0.08020317462899308,0.17714269179570868,0.2693321522560672,0.28048020047560046,0.584196458064011,0.07047348898930056,0.045494339037736434,0.637331719455672,0.21313446481317028,0.2634388060331017,0.5113417905277692,0.6000377722964754,0.46928620363546125,0.494590452903668,0.08574838135184915,0.5849438196536274,0.06413800827486793,0.0033237166742327686,0.07099214000313393,0.0740082870541699,0.1804838648544409,0.4570943901512171,0.5672975902291332,0.20331546904673936,0.5871760869863645,0.5408518431719993
1638825116.991,0.2536489807853582,0.4559025161965198,0.5801261196159431,0.17925448575982952,0.06397024339010782,0.5149436005204076,0.5943460171464164,0.20211069951716248,0.457921068114566,0.06849673462989234,0.07173339704836497,0.5555671977793677,0.2323211558837298,0.6010520110638644,0.18670229365660335,0.07777100702310541,0.0794087081346671,0.17764684531431268,0.2583081914055438,0.29189230867654115,0.5826497706101024,0.07005800859569813,0.04459463056039262,0.6240709543253906,0.22632726217711202,0.2641120509042999,0.5101632229046669,0.5995045131410892,0.44496372640600707,0.4513789014475961,0.08198298862468112,0.5600815341220898,0.06334566512359875,0.0033466300231123247,0.07092695330565263,0.07413515081826426,0.1853352119476469,0.45695339590495565,0.5678268745437475,0.20293730163827436,0.5860057886132489,0.5237904632415318
1638825132.004,0.2536489807853582,0.4559025161965198,0.5801261196159431,0.17925448575982952,0.06397024339010782,0.5149436005204076,0.5943460171464164,0.20211069951716248,0.457921068114566,0.06849673462989234,0.07173339704836497,0.5555671977793677,0.2323211558837298,0.6010520110638644,0.18670229365660335,0.07777100702310541,0.0794087081346671,0.17764684531431268,0.2583081914055438,0.29189230867654115,0.5826497706101024,0.07005800859569813,0.04459463056039262,0.6240709543253906,0.22632726217711202,0.2641120509042999,0.5101632229046669,0.5995045131410892,0.44496372640600707,0.4513789014475961,0.08198298862468112,0.5600815341220898,0.06334566512359875,0.0033466300231123247,0.07092695330565263,0.07413515081826426,0.1853352119476469,0.45695339590495565,0.5678268745437475,0.20293730163827436,0.5860057886132489,0.5237904632415318
1638825147.024,0.25400142443918855,0.45627424349674595,0.5800970925288007,0.1792951790884137,0.06360351362114686,0.5148160974714773,0.5943245778214644,0.201894914318881,0.46953595561160655,0.06849567696623807,0.07213419803670598,0.5320656202771046,0.22945826620353776,0.600397027462174,0.17434710640912837,0.08034379404298496,0.08215009864630986,0.17774012452763807,0.2679979735012438,0.29115800059701447,0.5831330572159157,0.06748483339779353,0.045416935403627005,0.5938687649539165,0.21998843231669976,0.2631434504658545,0.510347978562252,0.597552917446135,0.4685782707804166,0.49274032527972655,0.08233407258479389,0.6193445819823176,0.06290834938933022,0.0033433430055040685,0.07049131582962585,0.07367584089866752,0.1852128416833367,0.4581839407352737,0.567080443784393,0.2021809151181196,0.5463279099501883,0.5420495326220387
1638825162.047,0.25400142443918855,0.45627424349674595,0.5800970925288007,0.1792951790884137,0.06360351362114686,0.5148160974714773,0.5943245778214644,0.201894914318881,0.46953595561160655,0.06849567696623807,0.07213419803670598,0.5320656202771046,0.22945826620353776,0.600397027462174,0.17434710640912837,0.08034379404298496,0.08215009864630986,0.17774012452763807,0.2679979735012438,0.29115800059701447,0.5831330572159157,0.06748483339779353,0.045416935403627005,0.5938687649539165,0.21998843231669976,0.2631434504658545,0.510347978562252,0.597552917446135,0.4685782707804166,0.49274032527972655,0.08233407258479389,0.6193445819823176,0.06290834938933022,0.0033433430055040685,0.07049131582962585,0.07367584089866752,0.1852128416833367,0.4581839407352737,0.567080443784393,0.2021809151181196,0.5463279099501883,0.5420495326220387
