"Time","pod:cartservice-w1-59ff89795c-cpqp5_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-2spcf_service:frontend_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-2swbm_service:frontend_node:worker--2","pod:recommendationservice-w2-8597bb459d-ztvjf_service:recommendationservice_node:worker--2","pod:recommendationservice-w3-6855bd669b-nj6dn_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-spvdb_service:currencyservice_node:worker--4.novalocal","pod:adservice-w1-9f97cf96-6fzj8_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-2f8pp_service:recommendationservice_node:worker--2","pod:frontend-w1-777d8d5dcb-49cwv_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-p272n_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w1-66565874fb-m5khj_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-92m7t_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-zbdp9_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-4tpp8_service:frontend_node:worker--2","pod:productcatalogservice-w4-56c4dd84bf-xd297_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-7qf2s_service:currencyservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-5c5dh_service:frontend_node:worker--3.novalocal","pod:frontend-w4-599b6846df-d98nc_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-gz7nw_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-q58lv_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-j277t_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-92zhm_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-fgq65_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-fbmm2_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-gbkpm_service:currencyservice_node:worker--2","pod:adservice-w3-76766bdfb6-gst57_service:adservice_node:worker--3.novalocal","pod:cartservice-w3-6d5d8bb6bc-4tw56_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-gd92m_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-t87ls_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-466hm_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-jk87k_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-84485f8b85-jvcfl_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-468td_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-vs5wc_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-8cwq9_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-fp6qc_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-hzf7g_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-vtwzz_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-6646bc856b-5t4bt_service:frontend_node:worker--3.novalocal","pod:redis-cart-w3-5fdf77f88c-lkr9c_service:redis-cart_node:worker--3.novalocal","pod:frontend-w4-599b6846df-2qwgq_service:frontend_node:worker--4.novalocal","pod:frontend-w2-8ddd87c7b-6bp6q_service:frontend_node:worker--2"
1638840786.716,0.29635719905372343,0.5951974550645533,0.5548320863992544,0.06857552203817403,0.08439747256195108,0.46633086575752924,0.30649662788478343,0.06816530163989555,0.5941906070930626,0.18371767063411787,0.20729993064783286,0.07318528484763145,0.4769033354377762,0.5582997582371464,0.18268557854522122,0.5226599224064917,0.4913406173820518,0.5629434406551033,0.2057977185123445,0.520769379142,0.17593365995189247,0.5287590062157813,0.470219479352623,0.06377709287312777,0.45968371745830916,0.2812636548451443,0.28788074684460807,0.2212810946424072,0.5547218841540044,0.18220270936152175,0.07378992761176685,0.03028057323255879,0.06703907018451306,0.5367892545655873,0.22118911374995676,0.07894274402662046,0.06473141622424114,0.06543782526330719,0.6485106956325637,0.0037747393897648515,0.5502426481375082,0.5635506883271989
1638840801.743,0.29635719905372343,0.5951974550645533,0.5548320863992544,0.06857552203817403,0.08439747256195108,0.46633086575752924,0.30649662788478343,0.06816530163989555,0.5941906070930626,0.18371767063411787,0.20729993064783286,0.07318528484763145,0.4769033354377762,0.5582997582371464,0.18268557854522122,0.5226599224064917,0.4913406173820518,0.5629434406551033,0.2057977185123445,0.520769379142,0.17593365995189247,0.5287590062157813,0.470219479352623,0.06377709287312777,0.45968371745830916,0.2812636548451443,0.28788074684460807,0.2212810946424072,0.5547218841540044,0.18220270936152175,0.07378992761176685,0.03028057323255879,0.06703907018451306,0.5367892545655873,0.22118911374995676,0.07894274402662046,0.06473141622424114,0.06543782526330719,0.6485106956325637,0.0037747393897648515,0.5502426481375082,0.5635506883271989
1638840816.781,0.2964126368748356,0.5973636633000825,0.5663008861135089,0.06846464727444446,0.08419262506185078,0.46714261423302184,0.3055675921398622,0.06451090153504774,0.5938729967117472,0.18310542135640503,0.20617299396098476,0.07243892838357945,0.4765533903226757,0.4996605830568167,0.18363449100463003,0.5229591186120057,0.47404461806443987,0.5637246207891776,0.2059553199879185,0.5210015914313872,0.17178039920281296,0.5424637979898006,0.4702519601915177,0.06397873435951988,0.4696625062048988,0.2890864981179926,0.26579144294740575,0.22113545047270228,0.5562929594803907,0.18242797503196068,0.07387936688264657,0.03032370939321607,0.06663939695152638,0.5368606917415499,0.2398917873803501,0.07571249538030808,0.06506233613476026,0.06581250287412083,0.6698641665384009,0.0035113801203787765,0.5502568940043144,0.5631003449115785
1638840831.796,0.2964126368748356,0.5973636633000825,0.5663008861135089,0.06846464727444446,0.08419262506185078,0.46714261423302184,0.3055675921398622,0.06451090153504774,0.5938729967117472,0.18310542135640503,0.20617299396098476,0.07243892838357945,0.4765533903226757,0.4996605830568167,0.18363449100463003,0.5229591186120057,0.47404461806443987,0.5637246207891776,0.2059553199879185,0.5210015914313872,0.17178039920281296,0.5424637979898006,0.4702519601915177,0.06397873435951988,0.4696625062048988,0.2890864981179926,0.26579144294740575,0.22113545047270228,0.5562929594803907,0.18242797503196068,0.07387936688264657,0.03032370939321607,0.06663939695152638,0.5368606917415499,0.2398917873803501,0.07571249538030808,0.06506233613476026,0.06581250287412083,0.6698641665384009,0.0035113801203787765,0.5502568940043144,0.5631003449115785
1638840846.827,0.2967392601332427,0.5962424570925755,0.5686124209564989,0.06947705505317675,0.07978976813923652,0.4678765542014277,0.3039915517882776,0.06825206210897891,0.593082672918166,0.18396012823883157,0.20521199430923265,0.07208917486817232,0.4784814359575882,0.558454793542746,0.1850967833283351,0.5232845241361215,0.49032805103896715,0.5644444467078588,0.20512277069481138,0.5207548455438982,0.18367324975935406,0.530487930581298,0.4712887454959973,0.06454987743111502,0.4719434928852117,0.30915002908330613,0.275642200195296,0.2230382207676748,0.5576061197674365,0.18271346793912258,0.07315842479017028,0.030597236787869,0.06931911459310458,0.557142664115003,0.23333467055336995,0.07908742066474674,0.06506809839651759,0.06592148786971153,0.6389205491181182,0.003885687380745761,0.5507958806908375,0.5180115609523919
1638840861.861,0.2967392601332427,0.5962424570925755,0.5686124209564989,0.06947705505317675,0.07978976813923652,0.4678765542014277,0.3039915517882776,0.06825206210897891,0.593082672918166,0.18396012823883157,0.20521199430923265,0.07208917486817232,0.4784814359575882,0.558454793542746,0.1850967833283351,0.5232845241361215,0.49032805103896715,0.5644444467078588,0.20512277069481138,0.5207548455438982,0.18367324975935406,0.530487930581298,0.4712887454959973,0.06454987743111502,0.4719434928852117,0.30915002908330613,0.275642200195296,0.2230382207676748,0.5576061197674365,0.18271346793912258,0.07315842479017028,0.030597236787869,0.06931911459310458,0.557142664115003,0.23333467055336995,0.07908742066474674,0.06506809839651759,0.06592148786971153,0.6389205491181182,0.003885687380745761,0.5507958806908375,0.5180115609523919
1638840876.893,0.29664649353123657,0.5966329626627951,0.5678338066056475,0.06964989644150944,0.07359060942750001,0.4681130803637059,0.3037539397102324,0.06811469560703651,0.5926547795577232,0.18399878425365354,0.206275584419613,0.07196860433639475,0.4596430666543845,0.5573931886370775,0.18470319095919344,0.5238996489900869,0.48960794161831983,0.5647867828492379,0.20499813738776568,0.521584292068977,0.18343505081441486,0.5529947172703009,0.470616789932197,0.06458826253995126,0.4501331244551322,0.28247716283321717,0.2927936660969473,0.22111211430630495,0.5579676974866465,0.18248162977007149,0.07270114013198942,0.03050968360281498,0.06964489527837849,0.5648294645684241,0.21962105213482175,0.0823390489075769,0.06529651345342365,0.065546791528922,0.6574088936804221,0.0036105822511380845,0.5512270981049026,0.5638102526370826
1638840891.919,0.29664649353123657,0.5966329626627951,0.5678338066056475,0.06964989644150944,0.07359060942750001,0.4681130803637059,0.3037539397102324,0.06811469560703651,0.5926547795577232,0.18399878425365354,0.206275584419613,0.07196860433639475,0.4596430666543845,0.5573931886370775,0.18470319095919344,0.5238996489900869,0.48960794161831983,0.5647867828492379,0.20499813738776568,0.521584292068977,0.18343505081441486,0.5529947172703009,0.470616789932197,0.06458826253995126,0.4501331244551322,0.28247716283321717,0.2927936660969473,0.22111211430630495,0.5579676974866465,0.18248162977007149,0.07270114013198942,0.03050968360281498,0.06964489527837849,0.5648294645684241,0.21962105213482175,0.0823390489075769,0.06529651345342365,0.065546791528922,0.6574088936804221,0.0036105822511380845,0.5512270981049026,0.5638102526370826
1638840906.952,0.2972080812762202,0.5954528413621305,0.5680937965860972,0.07011263532544625,0.0856228158987771,0.4690237905687896,0.3027489669781475,0.06599991663018032,0.5913647280446672,0.18397150076803537,0.20566077190393714,0.07132133765718263,0.4786767988598215,0.5588560344603658,0.18518482185770102,0.5234738634414668,0.5174787289765288,0.5652035335019139,0.20386247105430713,0.5217203399935357,0.183464953894461,0.560650361118139,0.47150701484118696,0.0651999245983271,0.47272092758508366,0.28905951353619286,0.2704628895833249,0.21938852994485614,0.5583556227078873,0.18339830347344122,0.07182871674216725,0.0306725751776031,0.0698855127203035,0.5467876830453666,0.2215013852815403,0.08312834474135072,0.06538830467529697,0.06539291005159184,0.6559330314884104,0.0038428460702310983,0.5513586903674942,0.5367395133152613
1638840921.984,0.2972080812762202,0.5954528413621305,0.5680937965860972,0.07011263532544625,0.0856228158987771,0.4690237905687896,0.3027489669781475,0.06599991663018032,0.5913647280446672,0.18397150076803537,0.20566077190393714,0.07132133765718263,0.4786767988598215,0.5588560344603658,0.18518482185770102,0.5234738634414668,0.5174787289765288,0.5652035335019139,0.20386247105430713,0.5217203399935357,0.183464953894461,0.560650361118139,0.47150701484118696,0.0651999245983271,0.47272092758508366,0.28905951353619286,0.2704628895833249,0.21938852994485614,0.5583556227078873,0.18339830347344122,0.07182871674216725,0.0306725751776031,0.0698855127203035,0.5467876830453666,0.2215013852815403,0.08312834474135072,0.06538830467529697,0.06539291005159184,0.6559330314884104,0.0038428460702310983,0.5513586903674942,0.5367395133152613
1638840937.017,0.30174919435057884,0.5949073427790909,0.5677629123982317,0.06956406802668978,0.08346890454656858,0.4692509657918722,0.3030707881039105,0.06812890816134308,0.5908929452717049,0.18373815699713464,0.20583897490256525,0.07164397178053797,0.45961279915480013,0.5292931936758378,0.1851323137702591,0.5239529949325927,0.5167322568994334,0.5669766669502251,0.20440095931606542,0.5220851447320674,0.18324614369992467,0.5390779236566646,0.47195655846871754,0.06548582975848452,0.472380332378106,0.27767743760016433,0.27523712723372634,0.22355220005262896,0.5584419744175038,0.18325463694326505,0.07208063375735639,0.030259108760860805,0.06735833702404112,0.5516402278272119,0.2164417915061145,0.08689163681826217,0.06559377600762926,0.06527528394821754,0.6663908199561767,0.003687037862359639,0.5514404334723323,0.5647883671317033
1638840952.057,0.30174919435057884,0.5949073427790909,0.5677629123982317,0.06956406802668978,0.08346890454656858,0.4692509657918722,0.3030707881039105,0.06812890816134308,0.5908929452717049,0.18373815699713464,0.20583897490256525,0.07164397178053797,0.45961279915480013,0.5292931936758378,0.1851323137702591,0.5239529949325927,0.5167322568994334,0.5669766669502251,0.20440095931606542,0.5220851447320674,0.18324614369992467,0.5390779236566646,0.47195655846871754,0.06548582975848452,0.472380332378106,0.27767743760016433,0.27523712723372634,0.22355220005262896,0.5584419744175038,0.18325463694326505,0.07208063375735639,0.030259108760860805,0.06735833702404112,0.5516402278272119,0.2164417915061145,0.08689163681826217,0.06559377600762926,0.06527528394821754,0.6663908199561767,0.003687037862359639,0.5514404334723323,0.5647883671317033
1638840967.086,0.3019596399784952,0.5951719869659573,0.5669991836172568,0.06916310593580194,0.0832924289270249,0.469116183430467,0.30168693002609853,0.06833050899407897,0.5916412774475537,0.18090919904703232,0.2057692164784964,0.07167698844523948,0.4780043037774352,0.558955223730329,0.1843762254044437,0.5239753449392606,0.4884352126207956,0.5670352676417201,0.20443308861994341,0.5226372996831053,0.18264993963244458,0.5314279879538187,0.47203563054634545,0.06584480864068815,0.4723762560654101,0.3014933964161205,0.27730613010593375,0.23084144569738177,0.5582624248405393,0.1832266833724375,0.07278943338008301,0.029953341720596844,0.06525616507016373,0.5804726205796253,0.23426935747548183,0.08808742072866851,0.06612311830152579,0.06473578779561673,0.6529776118339153,0.0034283589579185026,0.5505634217072125,0.5653427510840786
1638840982.116,0.3019596399784952,0.5951719869659573,0.5669991836172568,0.06916310593580194,0.0832924289270249,0.469116183430467,0.30168693002609853,0.06833050899407897,0.5916412774475537,0.18090919904703232,0.2057692164784964,0.07167698844523948,0.4780043037774352,0.558955223730329,0.1843762254044437,0.5239753449392606,0.4884352126207956,0.5670352676417201,0.20443308861994341,0.5226372996831053,0.18264993963244458,0.5314279879538187,0.47203563054634545,0.06584480864068815,0.4723762560654101,0.3014933964161205,0.27730613010593375,0.23084144569738177,0.5582624248405393,0.1832266833724375,0.07278943338008301,0.029953341720596844,0.06525616507016373,0.5804726205796253,0.23426935747548183,0.08808742072866851,0.06612311830152579,0.06473578779561673,0.6529776118339153,0.0034283589579185026,0.5505634217072125,0.5653427510840786
