"Time","pod:cartservice-w1-86744bdcbd-dxtpg_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-jml8c_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-7qnlp_service:frontend_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-29cf8_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-tltb9_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-cj4xp_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-xv9kb_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-64xqc_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-f446s_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-7995v_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-2xkvw_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-kjfgz_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-d4lpk_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-vvql9_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-6z7l6_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-bt5ct_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-t68w9_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-hjlrv_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-4cbt5_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-msvvp_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-x5rbn_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-fcjzn_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-j7kvd_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-94w9d_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-st6cf_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-xqt8z_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-pd2sx_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-7t28z_service:recommendationservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-vc7bh_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-k5pgf_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-z2b4v_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-jwclb_service:currencyservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-xvxd2_service:adservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-wvncr_service:frontend_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-hbll4_service:frontend_node:worker--4.novalocal"
1637012693.149,0.2744139834074076,0.45518494391910547,0.642494377144524,0.2693577609426866,0.1840798369865786,0.024743891394152007,0.6089324803008678,0.18770106267907594,0.08491341076025644,0.7748312130647494,0.4511933938825617,0.6585421402903061,0.2542740593015243,0.5472318111029585,0.21994427861518645,0.17730655205290285,0.23855837455699846,0.10837638682981722,0.6603504180482015,0.21783445774939694,0.2606318613926392,0.45985284183041625,0.7764157893587205,0.08675973447906396,0.10986883057561497,0.18757017303995951,0.0851372155209359,0.09694715738014717,0.6629005073568753,0.08807090304874994,0.45647634033586304,0.023760168078395427,0.5455780107697382,0.09728267575026334,0.5772873297911256,0.2581261634283911,0.7834880439486135,0.7467204087499998
1637012708.192,0.2744139834074076,0.45518494391910547,0.642494377144524,0.2693577609426866,0.1840798369865786,0.024743891394152007,0.6089324803008678,0.18770106267907594,0.08491341076025644,0.7748312130647494,0.4511933938825617,0.6585421402903061,0.2542740593015243,0.5472318111029585,0.21994427861518645,0.17730655205290285,0.23855837455699846,0.10837638682981722,0.6603504180482015,0.21783445774939694,0.2606318613926392,0.45985284183041625,0.7764157893587205,0.08675973447906396,0.10986883057561497,0.18757017303995951,0.0851372155209359,0.09694715738014717,0.6629005073568753,0.08807090304874994,0.45647634033586304,0.023760168078395427,0.5455780107697382,0.09728267575026334,0.5772873297911256,0.2581261634283911,0.7834880439486135,0.7467204087499998
1637012723.212,0.2750942677732787,0.45439049214170657,0.6418277214011513,0.26480782198855507,0.1877728482808235,0.024417338094070262,0.6076503189904472,0.18709563897475964,0.0849472894777659,0.7735737335674395,0.4407187798199831,0.6433709814742038,0.22625039386600684,0.546153364225677,0.21922126040617324,0.18940283626032883,0.2470701688354473,0.10517204020309102,0.6596903629521491,0.21760541038832384,0.2680464073600054,0.4601534919199209,0.7187550909139406,0.08291308445501333,0.10951565216387832,0.18726724425720787,0.08441270129682846,0.09691512625849427,0.6636458997721003,0.08792777971901057,0.45664217073387037,0.02363306947196739,0.5457925716415205,0.09675338610556083,0.5868866575084899,0.25839430874379743,0.7832314084634826,0.7380370351909014
1637012738.239,0.2750942677732787,0.45439049214170657,0.6418277214011513,0.26480782198855507,0.1877728482808235,0.024417338094070262,0.6076503189904472,0.18709563897475964,0.0849472894777659,0.7735737335674395,0.4407187798199831,0.6433709814742038,0.22625039386600684,0.546153364225677,0.21922126040617324,0.18940283626032883,0.2470701688354473,0.10517204020309102,0.6596903629521491,0.21760541038832384,0.2680464073600054,0.4601534919199209,0.7187550909139406,0.08291308445501333,0.10951565216387832,0.18726724425720787,0.08441270129682846,0.09691512625849427,0.6636458997721003,0.08792777971901057,0.45664217073387037,0.02363306947196739,0.5457925716415205,0.09675338610556083,0.5868866575084899,0.25839430874379743,0.7832314084634826,0.7380370351909014
1637012753.267,0.2746805585491815,0.4548550744459009,0.6419578370944723,0.27858410524000266,0.17683145696719754,0.024626909632290722,0.5784126402251627,0.1889898777812213,0.08560440717718795,0.773507458560596,0.45168197513013175,0.6588428053661528,0.2537669491734941,0.546777953078025,0.2185661027411045,0.18582708502704887,0.260402539903397,0.10944117548727492,0.6607219033072682,0.21641831885895632,0.26767609075318555,0.42870735994613285,0.7693218467008767,0.08568089919956293,0.10817593856470151,0.1875694285438443,0.08400523493106404,0.0961996779007302,0.6232468245794573,0.08395491973340707,0.4583237794953526,0.02353227566197478,0.5439309307385951,0.09561715296822801,0.6255539515397552,0.2586522926515122,0.7833845011157141,0.7399323325949603
1637012768.293,0.2746805585491815,0.4548550744459009,0.6419578370944723,0.27858410524000266,0.17683145696719754,0.024626909632290722,0.5784126402251627,0.1889898777812213,0.08560440717718795,0.773507458560596,0.45168197513013175,0.6588428053661528,0.2537669491734941,0.546777953078025,0.2185661027411045,0.18582708502704887,0.260402539903397,0.10944117548727492,0.6607219033072682,0.21641831885895632,0.26767609075318555,0.42870735994613285,0.7693218467008767,0.08568089919956293,0.10817593856470151,0.1875694285438443,0.08400523493106404,0.0961996779007302,0.6232468245794573,0.08395491973340707,0.4583237794953526,0.02353227566197478,0.5439309307385951,0.09561715296822801,0.6255539515397552,0.2586522926515122,0.7833845011157141,0.7399323325949603
1637012783.313,0.27568314582054987,0.4546253211042318,0.6421744511432845,0.27769742335022474,0.1867759892726862,0.025237732044611445,0.6072547474432982,0.18865997847941865,0.08581340860170086,0.77365926264214,0.4310419422372054,0.6583398597695176,0.2351621948051086,0.5466706949054987,0.21873954967284276,0.18779480320818484,0.25606179176710897,0.10890920741582287,0.6609488046932188,0.21709612058025654,0.2557375284010137,0.44641513371132735,0.7677973275832137,0.0856581543837138,0.1083281237551777,0.1875072227928329,0.08363372687358878,0.09772441250981763,0.6604764768715885,0.08777759552306821,0.45875558393882454,0.023690941079206572,0.5463887928242092,0.09548370967332745,0.5933162919757606,0.2587099738478615,0.7833792308624166,0.7516698678830498
1637012798.334,0.27568314582054987,0.4546253211042318,0.6421744511432845,0.27769742335022474,0.1867759892726862,0.025237732044611445,0.6072547474432982,0.18865997847941865,0.08581340860170086,0.77365926264214,0.4310419422372054,0.6583398597695176,0.2351621948051086,0.5466706949054987,0.21873954967284276,0.18779480320818484,0.25606179176710897,0.10890920741582287,0.6609488046932188,0.21709612058025654,0.2557375284010137,0.44641513371132735,0.7677973275832137,0.0856581543837138,0.1083281237551777,0.1875072227928329,0.08363372687358878,0.09772441250981763,0.6604764768715885,0.08777759552306821,0.45875558393882454,0.023690941079206572,0.5463887928242092,0.09548370967332745,0.5933162919757606,0.2587099738478615,0.7833792308624166,0.7516698678830498
1637012813.373,0.27558564829579857,0.45492312029581927,0.644228874750357,0.2780247838642148,0.179204715801306,0.02540688293807908,0.6113127130296149,0.18832200730641285,0.08559676074048483,0.774443888999774,0.4497421187038879,0.6584698559831967,0.24819542854645577,0.5494072653429494,0.21998106278033255,0.18812483879983205,0.2610412484923166,0.10497354050761362,0.6618851835636784,0.218108201330081,0.2655089343952045,0.4570725310300304,0.7128748614036957,0.08580577762685551,0.11448679217596974,0.18712232337546464,0.0832644829490731,0.09750580259086902,0.661437806678858,0.08726278605809396,0.4586914419742137,0.023757873800173128,0.5466808516906644,0.09625536179408986,0.6253169188461143,0.2587830327860128,0.7840675721908609,0.7710243878867953
1637012828.397,0.27558564829579857,0.45492312029581927,0.644228874750357,0.2780247838642148,0.179204715801306,0.02540688293807908,0.6113127130296149,0.18832200730641285,0.08559676074048483,0.774443888999774,0.4497421187038879,0.6584698559831967,0.24819542854645577,0.5494072653429494,0.21998106278033255,0.18812483879983205,0.2610412484923166,0.10497354050761362,0.6618851835636784,0.218108201330081,0.2655089343952045,0.4570725310300304,0.7128748614036957,0.08580577762685551,0.11448679217596974,0.18712232337546464,0.0832644829490731,0.09750580259086902,0.661437806678858,0.08726278605809396,0.4586914419742137,0.023757873800173128,0.5466808516906644,0.09625536179408986,0.6253169188461143,0.2587830327860128,0.7840675721908609,0.7710243878867953
1637012843.428,0.27541967052889577,0.45591932343801694,0.6435401150153062,0.27839851407636257,0.18707986739403776,0.025348798549738323,0.6024773334576196,0.18850692700375385,0.08586663089974798,0.7726673764118694,0.42680322211261856,0.6576823200812487,0.2541875495095311,0.547459341288863,0.21979524222504437,0.18861952830505208,0.24990494444596792,0.10575436445379244,0.661118442162071,0.21788002053705594,0.2652957027966322,0.45727319821269224,0.728466787494463,0.08634937643707709,0.11465031935080687,0.1870536165840149,0.08343331215837349,0.09755174918652121,0.6603051220467786,0.08439357813393869,0.4580718666992559,0.023686019658527353,0.545957755633892,0.09708322012598258,0.60811545363654,0.2587888826382615,0.783989963998408,0.7283700039906371
1637012858.456,0.27541967052889577,0.45591932343801694,0.6435401150153062,0.27839851407636257,0.18707986739403776,0.025348798549738323,0.6024773334576196,0.18850692700375385,0.08586663089974798,0.7726673764118694,0.42680322211261856,0.6576823200812487,0.2541875495095311,0.547459341288863,0.21979524222504437,0.18861952830505208,0.24990494444596792,0.10575436445379244,0.661118442162071,0.21788002053705594,0.2652957027966322,0.45727319821269224,0.728466787494463,0.08634937643707709,0.11465031935080687,0.1870536165840149,0.08343331215837349,0.09755174918652121,0.6603051220467786,0.08439357813393869,0.4580718666992559,0.023686019658527353,0.545957755633892,0.09708322012598258,0.60811545363654,0.2587888826382615,0.783989963998408,0.7283700039906371
1637012873.485,0.27495321962459857,0.45589693163771094,0.645432980469396,0.26880728302916473,0.18631296282882692,0.025388709989826903,0.6259797087034836,0.1892874420710443,0.0860479018604294,0.772854211965799,0.45100336123770124,0.6587547572020388,0.238117720129074,0.5464332402700622,0.22003585842683254,0.18524420211434153,0.24896998775879542,0.11076117958990037,0.6621925665148036,0.21831413764362048,0.26626232554281076,0.457391473078836,0.7316666785684866,0.08663930566425188,0.10574165815761892,0.18717930494040386,0.08432297387023424,0.09722998664760163,0.6606232521653962,0.08672866642806354,0.45954536040747807,0.023570683438124757,0.5472140115715289,0.09740343003680715,0.6119338327599742,0.2591410483459561,0.7837008961947008,0.7271264202520965
1637012888.514,0.27495321962459857,0.45589693163771094,0.645432980469396,0.26880728302916473,0.18631296282882692,0.025388709989826903,0.6259797087034836,0.1892874420710443,0.0860479018604294,0.772854211965799,0.45100336123770124,0.6587547572020388,0.238117720129074,0.5464332402700622,0.22003585842683254,0.18524420211434153,0.24896998775879542,0.11076117958990037,0.6621925665148036,0.21831413764362048,0.26626232554281076,0.457391473078836,0.7316666785684866,0.08663930566425188,0.10574165815761892,0.18717930494040386,0.08432297387023424,0.09722998664760163,0.6606232521653962,0.08672866642806354,0.45954536040747807,0.023570683438124757,0.5472140115715289,0.09740343003680715,0.6119338327599742,0.2591410483459561,0.7837008961947008,0.7271264202520965
