"Time","pod:productcatalogservice-w1-56c4dd84bf-7wktp_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-dzm5v_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-gh79h_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-srf5g_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-nbjw2_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-ww4pc_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-c5pxr_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-r2rj4_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-sx5kr_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-z7w4t_service:frontend_node:worker--3","pod:currencyservice-w1-cd78b8fd6-d9vl2_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-xkgnr_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-5j6zh_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-q975j_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-tvzq8_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-svpl9_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-ktcs5_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-79djx_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-g6gkd_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-rdglx_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-cxcb6_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-hf9rf_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-dxtpg_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-np52m_service:frontend_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-dglfh_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-vsfjw_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-skbhk_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-4cbt5_service:adservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-qcjr2_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-xvxd2_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-dtghf_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-f69qs_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-nl9x5_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-lssls_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-5sw64_service:recommendationservice_node:worker--3"
1637013994.344,0.19236827306718246,0.22162730543235276,0.189391208621092,0.1893459137117624,0.11188299871215941,0.19349366750971067,0.0862334445470686,0.04140346227120769,0.7708556173530903,0.7540633425096138,0.2578481444917283,0.6370810593134795,0.4646934309467051,0.6434478695492519,0.5497629496340342,0.09771104361725147,0.4377373587985858,0.7726259326446734,0.2534090910244518,0.6582061491042142,0.08725132658951562,0.5891175365425279,0.7902101694548939,0.23215690128098387,0.2785662285513589,0.6421481216093328,0.004699848041524075,0.5786751518868615,0.5490874158201802,0.223694011885221,0.26313474039863416,0.11428273348463103,0.2695379416812066,0.46225632090463065,0.08627756027852757,0.09845704635575134,0.4586894613557329,0.08694706979914804
1637014009.376,0.19236827306718246,0.22162730543235276,0.189391208621092,0.1893459137117624,0.11188299871215941,0.19349366750971067,0.0862334445470686,0.04140346227120769,0.7708556173530903,0.7540633425096138,0.2578481444917283,0.6370810593134795,0.4646934309467051,0.6434478695492519,0.5497629496340342,0.09771104361725147,0.4377373587985858,0.7726259326446734,0.2534090910244518,0.6582061491042142,0.08725132658951562,0.5891175365425279,0.7902101694548939,0.23215690128098387,0.2785662285513589,0.6421481216093328,0.004699848041524075,0.5786751518868615,0.5490874158201802,0.223694011885221,0.26313474039863416,0.11428273348463103,0.2695379416812066,0.46225632090463065,0.08627756027852757,0.09845704635575134,0.4586894613557329,0.08694706979914804
1637014024.4,0.19227456107118404,0.22105956083817246,0.1894092165288866,0.1893180800644904,0.10879758015501925,0.19358566661736543,0.08663014248549251,0.041301432711861194,0.770187522227728,0.7526953011140134,0.26519693134842265,0.6366012895336253,0.46466038177819424,0.6429320640354467,0.548667262901039,0.09778890520050064,0.4556047644172757,0.8241561604534201,0.25448718852580504,0.6578097703437645,0.08271389830004224,0.5938067656611052,0.736587185844561,0.24008628171871527,0.27791453152415535,0.641522928360313,0.004514181589740197,0.5898289530861031,0.5482334291523256,0.22330416245393997,0.2696291269461082,0.11358176170080253,0.26889424131228,0.461858162054868,0.08493101915822099,0.0977071317763166,0.446442703251328,0.08454735644253333
1637014039.427,0.19227456107118404,0.22105956083817246,0.1894092165288866,0.1893180800644904,0.10879758015501925,0.19358566661736543,0.08663014248549251,0.041301432711861194,0.770187522227728,0.7526953011140134,0.26519693134842265,0.6366012895336253,0.46466038177819424,0.6429320640354467,0.548667262901039,0.09778890520050064,0.4556047644172757,0.8241561604534201,0.25448718852580504,0.6578097703437645,0.08271389830004224,0.5938067656611052,0.736587185844561,0.24008628171871527,0.27791453152415535,0.641522928360313,0.004514181589740197,0.5898289530861031,0.5482334291523256,0.22330416245393997,0.2696291269461082,0.11358176170080253,0.26889424131228,0.461858162054868,0.08493101915822099,0.0977071317763166,0.446442703251328,0.08454735644253333
1637014054.447,0.19271453965251284,0.2205995014716135,0.18218516617329858,0.17974318669545622,0.10682599435855174,0.19370806509780208,0.08656556432205664,0.0418397313309065,0.7694195806403343,0.7533985701483783,0.2794219880449348,0.6379080465179658,0.4643093216165859,0.6432236596355869,0.5476251289869023,0.09788059309465566,0.456175644812412,0.72907701113976,0.2552806319311109,0.6292275451075178,0.07737657871901382,0.5952321853313753,0.7670830898761678,0.2488041145318715,0.2785554273021812,0.6416280400541416,0.004821836927862356,0.593375935708455,0.5464365430163877,0.22270431509420965,0.27038359935053013,0.11767809934526782,0.2696502364839976,0.463606651627427,0.08488183808956114,0.09742087040218805,0.46071213790887217,0.08335492474372072
1637014069.483,0.19271453965251284,0.2205995014716135,0.18218516617329858,0.17974318669545622,0.10682599435855174,0.19370806509780208,0.08656556432205664,0.0418397313309065,0.7694195806403343,0.7533985701483783,0.2794219880449348,0.6379080465179658,0.4643093216165859,0.6432236596355869,0.5476251289869023,0.09788059309465566,0.456175644812412,0.72907701113976,0.2552806319311109,0.6292275451075178,0.07737657871901382,0.5952321853313753,0.7670830898761678,0.2488041145318715,0.2785554273021812,0.6416280400541416,0.004821836927862356,0.593375935708455,0.5464365430163877,0.22270431509420965,0.27038359935053013,0.11767809934526782,0.2696502364839976,0.463606651627427,0.08488183808956114,0.09742087040218805,0.46071213790887217,0.08335492474372072
1637014084.509,0.19188944662663046,0.2203426269568045,0.19049616728706043,0.18465901484040678,0.11501343351162954,0.19339972907462818,0.0860472955956702,0.04175647763691842,0.7687951233898763,0.7527110926942822,0.2790152498249461,0.6371885904353907,0.4633300115974443,0.64129232385097,0.5465394900487914,0.09819660874913891,0.4550938029792089,0.7727667327086943,0.23783238482169788,0.6590822314718774,0.08200090541103763,0.5966093419569642,0.708624099628113,0.24410657641773603,0.2781697265716914,0.6407653673539221,0.0046314854593975585,0.5992481304370848,0.5465313193350935,0.22237836446345483,0.2695282588292529,0.10902043185127724,0.2688906977003822,0.46411998710585234,0.08448599926138958,0.09708490840802123,0.4598801068215489,0.08743391026635011
1637014099.529,0.19188944662663046,0.2203426269568045,0.19049616728706043,0.18465901484040678,0.11501343351162954,0.19339972907462818,0.0860472955956702,0.04175647763691842,0.7687951233898763,0.7527110926942822,0.2790152498249461,0.6371885904353907,0.4633300115974443,0.64129232385097,0.5465394900487914,0.09819660874913891,0.4550938029792089,0.7727667327086943,0.23783238482169788,0.6590822314718774,0.08200090541103763,0.5966093419569642,0.708624099628113,0.24410657641773603,0.2781697265716914,0.6407653673539221,0.0046314854593975585,0.5992481304370848,0.5465313193350935,0.22237836446345483,0.2695282588292529,0.10902043185127724,0.2688906977003822,0.46411998710585234,0.08448599926138958,0.09708490840802123,0.4598801068215489,0.08743391026635011
1637014114.554,0.19214696370745882,0.2199440307108142,0.18185992277860535,0.18978288897847628,0.11231218797816676,0.193360770880505,0.08596827198194656,0.041724536900295636,0.7709641879724087,0.7538006201607155,0.27956505109892893,0.636952834483941,0.46239458136222844,0.6423186118122788,0.5473402843938612,0.09829137675723941,0.44277249533142005,0.7411796855316944,0.23478886619378841,0.6289801699631141,0.08577647829487722,0.5590661695977662,0.7914413514135806,0.2385365477627316,0.2780716216628366,0.6410554930743939,0.004774690792449477,0.5699687631839203,0.5462097819744711,0.22361352878472918,0.25584724928460956,0.112074827164665,0.26838733887983635,0.46386906971198816,0.08409846661357126,0.09777952517599008,0.4600533398298059,0.08769516511240139
1637014129.584,0.19214696370745882,0.2199440307108142,0.18185992277860535,0.18978288897847628,0.11231218797816676,0.193360770880505,0.08596827198194656,0.041724536900295636,0.7709641879724087,0.7538006201607155,0.27956505109892893,0.636952834483941,0.46239458136222844,0.6423186118122788,0.5473402843938612,0.09829137675723941,0.44277249533142005,0.7411796855316944,0.23478886619378841,0.6289801699631141,0.08577647829487722,0.5590661695977662,0.7914413514135806,0.2385365477627316,0.2780716216628366,0.6410554930743939,0.004774690792449477,0.5699687631839203,0.5462097819744711,0.22361352878472918,0.25584724928460956,0.112074827164665,0.26838733887983635,0.46386906971198816,0.08409846661357126,0.09777952517599008,0.4600533398298059,0.08769516511240139
1637014144.605,0.19227474387144938,0.22076608524203772,0.19022487667520138,0.18980718639249544,0.10611636724839431,0.19409087304235595,0.08552450162632798,0.041647043705146554,0.7715309270195725,0.7551487620979223,0.2628131051597822,0.6388434022190974,0.46361820350668953,0.6418116615221249,0.5480659315024493,0.09832441751156981,0.454635398110276,0.8234232144726961,0.23884182037770135,0.6596785030591787,0.08578532461511293,0.586196562086819,0.7950879672458365,0.24772431406251227,0.2760463877713527,0.6412161874875644,0.004797020609048059,0.6147830799360361,0.5471023896156525,0.22451738419653033,0.2693616350313532,0.11011218654222199,0.2686528085607814,0.4638525661351892,0.08440439580393232,0.09821598981891135,0.4607343480255851,0.08793865784197906
1637014159.636,0.19227474387144938,0.22076608524203772,0.19022487667520138,0.18980718639249544,0.10611636724839431,0.19409087304235595,0.08552450162632798,0.041647043705146554,0.7715309270195725,0.7551487620979223,0.2628131051597822,0.6388434022190974,0.46361820350668953,0.6418116615221249,0.5480659315024493,0.09832441751156981,0.454635398110276,0.8234232144726961,0.23884182037770135,0.6596785030591787,0.08578532461511293,0.586196562086819,0.7950879672458365,0.24772431406251227,0.2760463877713527,0.6412161874875644,0.004797020609048059,0.6147830799360361,0.5471023896156525,0.22451738419653033,0.2693616350313532,0.11011218654222199,0.2686528085607814,0.4638525661351892,0.08440439580393232,0.09821598981891135,0.4607343480255851,0.08793865784197906
1637014174.657,0.19214125262573328,0.22134593083893328,0.18076194189384245,0.18835860521411762,0.10357067890426493,0.19431243075120666,0.08617091201710633,0.04183605508097776,0.7715791948760923,0.7553762267436518,0.27880766954951725,0.6372105573739588,0.46373985085953273,0.6425418067129626,0.5497320791467426,0.09911664362735251,0.4394364901776922,0.8231248389599184,0.256059804942155,0.6598781930406418,0.08463132591074468,0.6153826661912709,0.8056198724763743,0.24376151344983388,0.2764856752164668,0.6418969208657621,0.004762675580178185,0.5981593820626873,0.5460480867580013,0.2252118456090242,0.25371942820109666,0.1111654489509048,0.27057322070002277,0.4644941830984701,0.08549705803108829,0.09800376105078798,0.4592131572227528,0.08731648213899859
1637014189.682,0.19214125262573328,0.22134593083893328,0.18076194189384245,0.18835860521411762,0.10357067890426493,0.19431243075120666,0.08617091201710633,0.04183605508097776,0.7715791948760923,0.7553762267436518,0.27880766954951725,0.6372105573739588,0.46373985085953273,0.6425418067129626,0.5497320791467426,0.09911664362735251,0.4394364901776922,0.8231248389599184,0.256059804942155,0.6598781930406418,0.08463132591074468,0.6153826661912709,0.8056198724763743,0.24376151344983388,0.2764856752164668,0.6418969208657621,0.004762675580178185,0.5981593820626873,0.5460480867580013,0.2252118456090242,0.25371942820109666,0.1111654489509048,0.27057322070002277,0.4644941830984701,0.08549705803108829,0.09800376105078798,0.4592131572227528,0.08731648213899859
