"Time","pod:productcatalogservice-w1-56c4dd84bf-h9g97_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-8gsj5_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-q7ttj_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-c47lm_service:productcatalogservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-7lcvb_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-c5j5g_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-55bb2_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-r5h8b_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-j5v94_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-599b6846df-kt7v7_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-vsclp_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-fc4kd_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-5s7jz_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-5lk2f_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-k8n9v_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-7bjnl_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-nnsmd_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-vcwqc_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-jckgj_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-kqlm6_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-9hfr6_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-s6fxd_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-2hjg7_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-wcbrh_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-t2m2c_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-7fxp5_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nhh9m_service:redis-cart_node:worker--3","pod:recommendationservice-w4-6855bd669b-f5lwl_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-wm2bh_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-h64hm_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-lkh9x_service:adservice_node:worker--3","pod:cartservice-w1-86744bdcbd-v22vr_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-hxrsf_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-49f2j_service:cartservice_node:worker--3"
1637269354.417,0.30193134312760894,0.011288979443651436,0.08164626996645472,0.3008285180986209,0.08029583600412948,0.8147655695197051,0.07570915384774084,0.06179487287731731,0.07979026326915181,0.8540324770101263,0.8356656247160636,0.06203189764439322,0.06091192739588272,0.07904528225421398,0.07931081180893951,0.08018468575880201,0.17583008702593395,0.43548501031407094,0.30539508314909347,0.08101889919029041,0.43134206884251514,0.30108370010736885,0.08631372346560612,0.41182010095709837,0.8629758076035533,0.05485969905077247,0.011968742083083414,0.08413644520051002,0.42979180607944023,0.08055889426391409,0.175408978088087,0.1690430475520484,0.08185736886038449,0.1616025897289003
1637269369.436,0.30193134312760894,0.011288979443651436,0.08164626996645472,0.3008285180986209,0.08029583600412948,0.8147655695197051,0.07570915384774084,0.06179487287731731,0.07979026326915181,0.8540324770101263,0.8356656247160636,0.06203189764439322,0.06091192739588272,0.07904528225421398,0.07931081180893951,0.08018468575880201,0.17583008702593395,0.43548501031407094,0.30539508314909347,0.08101889919029041,0.43134206884251514,0.30108370010736885,0.08631372346560612,0.41182010095709837,0.8629758076035533,0.05485969905077247,0.011968742083083414,0.08413644520051002,0.42979180607944023,0.08055889426391409,0.175408978088087,0.1690430475520484,0.08185736886038449,0.1616025897289003
1637269384.463,0.3015991101539615,0.011772127015114223,0.08145805162924136,0.3018646927690911,0.08101173149669458,0.8069979203986548,0.07650406184112761,0.06234825548519001,0.07995568966636038,0.8528964638062785,0.8437051704709819,0.06242829906909758,0.061362983540008076,0.08261445549542776,0.07735739643032434,0.0837096931042812,0.17583051718058032,0.43456582117808246,0.3056045301189853,0.08127467190833733,0.4124370774673133,0.2862457718530764,0.08114061155662446,0.428137506353098,0.8613857302586886,0.060746031188308416,0.011996347419688165,0.08329019178377,0.42887326626904787,0.08102682902957964,0.1766522474375128,0.16165364711275515,0.08168126623654681,0.16032869444418918
1637269399.489,0.3015991101539615,0.011772127015114223,0.08145805162924136,0.3018646927690911,0.08101173149669458,0.8069979203986548,0.07650406184112761,0.06234825548519001,0.07995568966636038,0.8528964638062785,0.8437051704709819,0.06242829906909758,0.061362983540008076,0.08261445549542776,0.07735739643032434,0.0837096931042812,0.17583051718058032,0.43456582117808246,0.3056045301189853,0.08127467190833733,0.4124370774673133,0.2862457718530764,0.08114061155662446,0.428137506353098,0.8613857302586886,0.060746031188308416,0.011996347419688165,0.08329019178377,0.42887326626904787,0.08102682902957964,0.1766522474375128,0.16165364711275515,0.08168126623654681,0.16032869444418918
1637269414.518,0.30189323878790325,0.011948547078484018,0.0813004038852351,0.2959046107503796,0.07945237898542254,0.8034743230030447,0.08551711770399278,0.06269417774048103,0.08015993006756486,0.8449965377965662,0.8482894156235503,0.06268962313890278,0.06115674478072686,0.07973841345696932,0.08635083130287005,0.08742547154235239,0.17652681272950854,0.4346356250421204,0.30504662982024566,0.08128757637844594,0.43194894056029676,0.29674636659195297,0.08557373859629835,0.4278166005968683,0.7979959908692611,0.05822303516514338,0.01158046244080193,0.08624417865818006,0.4296050811185664,0.08080845690077225,0.17670362883157056,0.16231114178139244,0.08115503077995205,0.16448889796497917
1637269429.55,0.30189323878790325,0.011948547078484018,0.0813004038852351,0.2959046107503796,0.07945237898542254,0.8034743230030447,0.08551711770399278,0.06269417774048103,0.08015993006756486,0.8449965377965662,0.8482894156235503,0.06268962313890278,0.06115674478072686,0.07973841345696932,0.08635083130287005,0.08742547154235239,0.17652681272950854,0.4346356250421204,0.30504662982024566,0.08128757637844594,0.43194894056029676,0.29674636659195297,0.08557373859629835,0.4278166005968683,0.7979959908692611,0.05822303516514338,0.01158046244080193,0.08624417865818006,0.4296050811185664,0.08080845690077225,0.17670362883157056,0.16231114178139244,0.08115503077995205,0.16448889796497917
1637269444.577,0.3021290865563879,0.01206284385195136,0.08071719818222464,0.3012164310648168,0.07882227189764818,0.8009244735229497,0.08240147426908043,0.06267197053945102,0.08025649121291013,0.8429154071750609,0.8507851588985116,0.062431887163597474,0.06110877231547285,0.08597339496548675,0.08536608734113287,0.08776309205407781,0.1757982001827267,0.434999066961978,0.3045591137828439,0.08066300241365257,0.41850818292381253,0.3021720669102653,0.08121872314113715,0.42750028544870666,0.879144919893941,0.06039318526412455,0.011361107433987667,0.07864092796839316,0.4286049556894651,0.08062178682987266,0.17280586883386204,0.16233894657432518,0.07969655250774033,0.15724122596771226
1637269459.603,0.3021290865563879,0.01206284385195136,0.08071719818222464,0.3012164310648168,0.07882227189764818,0.8009244735229497,0.08240147426908043,0.06267197053945102,0.08025649121291013,0.8429154071750609,0.8507851588985116,0.062431887163597474,0.06110877231547285,0.08597339496548675,0.08536608734113287,0.08776309205407781,0.1757982001827267,0.434999066961978,0.3045591137828439,0.08066300241365257,0.41850818292381253,0.3021720669102653,0.08121872314113715,0.42750028544870666,0.879144919893941,0.06039318526412455,0.011361107433987667,0.07864092796839316,0.4286049556894651,0.08062178682987266,0.17280586883386204,0.16233894657432518,0.07969655250774033,0.15724122596771226
1637269474.634,0.30179292758621284,0.012192519015924795,0.08024321310284854,0.3012487812017571,0.0782995691227808,0.8024634713249521,0.08189304922485771,0.06273977682242085,0.08070305925408693,0.8415203114460975,0.8575517822071679,0.061835544019022734,0.06116334950250453,0.08685901181080428,0.08170833656982414,0.08575614174539262,0.1760548410598456,0.43366559102094704,0.3040922885548657,0.07951036759672817,0.4333045996228723,0.28888940849976186,0.07930328390682034,0.405121051924765,0.8755307543510823,0.06086487480562547,0.011646372652511752,0.07617630779446306,0.42802818418076394,0.08078825393473872,0.16650740581128623,0.1617935464946532,0.07914929452855736,0.16588396540327854
1637269489.674,0.30179292758621284,0.012192519015924795,0.08024321310284854,0.3012487812017571,0.0782995691227808,0.8024634713249521,0.08189304922485771,0.06273977682242085,0.08070305925408693,0.8415203114460975,0.8575517822071679,0.061835544019022734,0.06116334950250453,0.08685901181080428,0.08170833656982414,0.08575614174539262,0.1760548410598456,0.43366559102094704,0.3040922885548657,0.07951036759672817,0.4333045996228723,0.28888940849976186,0.07930328390682034,0.405121051924765,0.8755307543510823,0.06086487480562547,0.011646372652511752,0.07617630779446306,0.42802818418076394,0.08078825393473872,0.16650740581128623,0.1617935464946532,0.07914929452855736,0.16588396540327854
1637269504.712,0.301292230392502,0.012484700257161594,0.08032123331493592,0.2904054851145856,0.07798814155926549,0.8056326019494903,0.08230254177537033,0.06278970232264555,0.08046832176826646,0.8425864414408482,0.8517946404711826,0.062414371703850356,0.060710415499107565,0.0835492813043757,0.08136254565203155,0.08196396499238096,0.17681498327027045,0.4335440932829411,0.30406632578872544,0.07959275874547969,0.4197454291470875,0.3030336041483117,0.07982543775811925,0.4303360508696906,0.854907977826664,0.060894512307425014,0.011941023891040183,0.07922726892559624,0.4276926905027937,0.08021370284557724,0.17632719861893664,0.16228369924956887,0.07996702925125969,0.16315924528474096
1637269519.738,0.301292230392502,0.012484700257161594,0.08032123331493592,0.2904054851145856,0.07798814155926549,0.8056326019494903,0.08230254177537033,0.06278970232264555,0.08046832176826646,0.8425864414408482,0.8517946404711826,0.062414371703850356,0.060710415499107565,0.0835492813043757,0.08136254565203155,0.08196396499238096,0.17681498327027045,0.4335440932829411,0.30406632578872544,0.07959275874547969,0.4197454291470875,0.3030336041483117,0.07982543775811925,0.4303360508696906,0.854907977826664,0.060894512307425014,0.011941023891040183,0.07922726892559624,0.4276926905027937,0.08021370284557724,0.17632719861893664,0.16228369924956887,0.07996702925125969,0.16315924528474096
1637269534.784,0.3017243274885104,0.012521571685334831,0.08009945024300494,0.3020499539727087,0.07825500127545937,0.7658834930295548,0.07660489983446028,0.06223676863165528,0.08099042521343548,0.8400647092834246,0.8569216458725377,0.06260081305053021,0.06076360317942303,0.08426785150385656,0.08166965212202079,0.08172377274672833,0.17709112053504336,0.4319881071915401,0.30494195485793296,0.0798632936583101,0.4212501083074849,0.3038509685144526,0.08042751059074045,0.42967356770371623,0.8356659966353568,0.05777602092578125,0.01233787375664274,0.08289518894218889,0.4273045303116198,0.08064944541545715,0.17668098032761845,0.16250692898022448,0.08039999676833365,0.1621011800768759
1637269549.797,0.3017243274885104,0.012521571685334831,0.08009945024300494,0.3020499539727087,0.07825500127545937,0.7658834930295548,0.07660489983446028,0.06223676863165528,0.08099042521343548,0.8400647092834246,0.8569216458725377,0.06260081305053021,0.06076360317942303,0.08426785150385656,0.08166965212202079,0.08172377274672833,0.17709112053504336,0.4319881071915401,0.30494195485793296,0.0798632936583101,0.4212501083074849,0.3038509685144526,0.08042751059074045,0.42967356770371623,0.8356659966353568,0.05777602092578125,0.01233787375664274,0.08289518894218889,0.4273045303116198,0.08064944541545715,0.17668098032761845,0.16250692898022448,0.08039999676833365,0.1621011800768759
