"Time","pod:recommendationservice-w2-5bbcb977f8-vqkd7_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-sp6jf_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-f4s6l_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-s4jdx_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-wvkhh_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-pnk25_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-464cc_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-tpwrr_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-8gsj5_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-49f2j_service:cartservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-2bqrb_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-z4fw6_service:frontend_node:worker--3","pod:recommendationservice-w1-5c774597c5-tpnbw_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-kvppf_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-nhh9m_service:redis-cart_node:worker--3","pod:recommendationservice-w4-6855bd669b-lbglh_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-dxvg6_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-rscdx_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w1-5c67ddfffc-nnsmd_service:adservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-nbbt8_service:currencyservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-27l67_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-pmpds_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-x2wwx_service:productcatalogservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-fv2w9_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-ncrl8_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-r96pc_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-sfv99_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-lkh9x_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-sczql_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-hxzzg_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-797pm_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-v22vr_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-znksx_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-kvfb6_service:recommendationservice_node:worker--4.novalocal"
1637268062.342,0.08169630519470844,0.4173600762628209,0.06039930838480121,0.08764047117567422,0.8254599370634015,0.06109857156487333,0.08272444102676628,0.08826191772215453,0.0034581142648663393,0.1558856431994714,0.08146506546042064,0.7697823050561119,0.06228418117573893,0.8808033908770376,0.018586306179901802,0.08595950589467471,0.8651969102519473,0.2966481271510575,0.17051173498866462,0.4266306546609229,0.07911706932849666,0.08144868567356386,0.2985997616401213,0.43518342662041,0.2995053379697869,0.08118966078851823,0.08146911441950205,0.1656782421407466,0.2999563935336787,0.06075267015350116,0.08240373887720968,0.17506669566600325,0.43239851750768277,0.0798151039886579
1637268077.375,0.08169630519470844,0.4173600762628209,0.06039930838480121,0.08764047117567422,0.8254599370634015,0.06109857156487333,0.08272444102676628,0.08826191772215453,0.0034581142648663393,0.1558856431994714,0.08146506546042064,0.7697823050561119,0.06228418117573893,0.8808033908770376,0.018586306179901802,0.08595950589467471,0.8651969102519473,0.2966481271510575,0.17051173498866462,0.4266306546609229,0.07911706932849666,0.08144868567356386,0.2985997616401213,0.43518342662041,0.2995053379697869,0.08118966078851823,0.08146911441950205,0.1656782421407466,0.2999563935336787,0.06075267015350116,0.08240373887720968,0.17506669566600325,0.43239851750768277,0.0798151039886579
1637268092.401,0.08129846830442455,0.4202819441185624,0.06090562369987198,0.08686544599719093,0.8251739244862237,0.06080940325265445,0.08113612976477276,0.08377588690616203,0.003511145510033368,0.16459165663176956,0.08144564391913492,0.7817441352087332,0.06248636850885503,0.8798191070954513,0.02015214713991887,0.08513269733560862,0.8643203426246849,0.29749465768402705,0.171667941802307,0.43693304523470217,0.07942668479432816,0.08077488038231977,0.29328192503474426,0.4356322131555107,0.3001276661630933,0.08080085458385869,0.08052918806012921,0.17476327849465573,0.2997017114056857,0.061040800159631134,0.08257144668966525,0.1742269737911924,0.4318019176496465,0.07876837418048263
1637268107.442,0.08129846830442455,0.4202819441185624,0.06090562369987198,0.08686544599719093,0.8251739244862237,0.06080940325265445,0.08113612976477276,0.08377588690616203,0.003511145510033368,0.16459165663176956,0.08144564391913492,0.7817441352087332,0.06248636850885503,0.8798191070954513,0.02015214713991887,0.08513269733560862,0.8643203426246849,0.29749465768402705,0.171667941802307,0.43693304523470217,0.07942668479432816,0.08077488038231977,0.29328192503474426,0.4356322131555107,0.3001276661630933,0.08080085458385869,0.08052918806012921,0.17476327849465573,0.2997017114056857,0.061040800159631134,0.08257144668966525,0.1742269737911924,0.4318019176496465,0.07876837418048263
1637268122.459,0.08128841426290112,0.42926434039225314,0.06098365263533117,0.08533782571815748,0.820687741220625,0.06109802472954706,0.0845265142386227,0.08060415976297686,0.003452641026938854,0.1625905882879703,0.08133500390771989,0.7815783931418604,0.06268303994451685,0.8852747678097289,0.020058872904406066,0.0816693300331154,0.8653818557099213,0.2972262659316923,0.17186809776735817,0.4189560628477448,0.08008234796665892,0.08108573534983504,0.2981836362781745,0.43722042374332315,0.29961408927036753,0.08018767687360998,0.08039319830602196,0.1735518809206939,0.2993425588741512,0.05868019528599442,0.08745876493510642,0.17484669406290362,0.43260583742540504,0.08079347104023327
1637268137.486,0.08128841426290112,0.42926434039225314,0.06098365263533117,0.08533782571815748,0.820687741220625,0.06109802472954706,0.0845265142386227,0.08060415976297686,0.003452641026938854,0.1625905882879703,0.08133500390771989,0.7815783931418604,0.06268303994451685,0.8852747678097289,0.020058872904406066,0.0816693300331154,0.8653818557099213,0.2972262659316923,0.17186809776735817,0.4189560628477448,0.08008234796665892,0.08108573534983504,0.2981836362781745,0.43722042374332315,0.29961408927036753,0.08018767687360998,0.08039319830602196,0.1735518809206939,0.2993425588741512,0.05868019528599442,0.08745876493510642,0.17484669406290362,0.43260583742540504,0.08079347104023327
1637268152.519,0.08174425924472184,0.43063911770868,0.05882725254143807,0.08277093390954252,0.8273289113341624,0.06088868409622997,0.08053046040782558,0.08452637424728339,0.0034427810257856963,0.16662111340505503,0.08205611046328015,0.7465850297697882,0.06292125933067089,0.884784020227305,0.02036212298779237,0.08567589650858462,0.8646422561607565,0.2973897785403992,0.17228326633060526,0.4188072163574428,0.07987333015690198,0.08164938701674905,0.2986845837026321,0.43762137256084965,0.29967545072154567,0.0800536561752347,0.08030943712734068,0.17320587711543967,0.29923648655136437,0.06047108715798112,0.08388948052939413,0.17062169958519896,0.4319854653934383,0.08303800024354922
1637268167.544,0.08174425924472184,0.43063911770868,0.05882725254143807,0.08277093390954252,0.8273289113341624,0.06088868409622997,0.08053046040782558,0.08452637424728339,0.0034427810257856963,0.16662111340505503,0.08205611046328015,0.7465850297697882,0.06292125933067089,0.884784020227305,0.02036212298779237,0.08567589650858462,0.8646422561607565,0.2973897785403992,0.17228326633060526,0.4188072163574428,0.07987333015690198,0.08164938701674905,0.2986845837026321,0.43762137256084965,0.29967545072154567,0.0800536561752347,0.08030943712734068,0.17320587711543967,0.29923648655136437,0.06047108715798112,0.08388948052939413,0.17062169958519896,0.4319854653934383,0.08303800024354922
1637268182.581,0.08134681008983463,0.4304439518739723,0.061771484147729,0.0863685524064043,0.8276256789888661,0.061148342177415924,0.08295209145069632,0.08478082880683627,0.0034836014707467786,0.15984066149785753,0.08225028263435955,0.7714971110438652,0.06296822939292177,0.8211517706190334,0.020710873490682232,0.07966736662990578,0.8637694809767222,0.2981269976182772,0.17268932832156658,0.43516694951283574,0.07966316133436545,0.08094531064147495,0.2917535487665442,0.43871539264522935,0.2998678556584358,0.07952866451169885,0.07990106523201994,0.1671708571578086,0.29814615396425836,0.06058939141946375,0.08364222185356203,0.1675255825998983,0.4331542588329783,0.08084065636337573
1637268197.616,0.08134681008983463,0.4304439518739723,0.061771484147729,0.0863685524064043,0.8276256789888661,0.061148342177415924,0.08295209145069632,0.08478082880683627,0.0034836014707467786,0.15984066149785753,0.08225028263435955,0.7714971110438652,0.06296822939292177,0.8211517706190334,0.020710873490682232,0.07966736662990578,0.8637694809767222,0.2981269976182772,0.17268932832156658,0.43516694951283574,0.07966316133436545,0.08094531064147495,0.2917535487665442,0.43871539264522935,0.2998678556584358,0.07952866451169885,0.07990106523201994,0.1671708571578086,0.29814615396425836,0.06058939141946375,0.08364222185356203,0.1675255825998983,0.4331542588329783,0.08084065636337573
1637268212.649,0.08122185306935664,0.4000910690079043,0.05929583497976891,0.08318061060443666,0.8280403952751988,0.060833887045326066,0.0794247285052687,0.08443567736143959,0.003547139484607213,0.15521105349834224,0.0819492278856139,0.7887691919178087,0.06301956689993354,0.8850844213799576,0.02074193796562479,0.07825803901729686,0.8588095387588857,0.29848278279269624,0.17178227313869676,0.4339550723950368,0.07986390804420768,0.08105614376614899,0.2972531949979368,0.43962070819453203,0.2993937604986384,0.07871062556547384,0.07921030119966271,0.16335209755693025,0.2983874373511432,0.05847973378762718,0.08745523735958288,0.16796917954210377,0.43387391900773636,0.0807427429010116
1637268227.681,0.08122185306935664,0.4000910690079043,0.05929583497976891,0.08318061060443666,0.8280403952751988,0.060833887045326066,0.0794247285052687,0.08443567736143959,0.003547139484607213,0.15521105349834224,0.0819492278856139,0.7887691919178087,0.06301956689993354,0.8850844213799576,0.02074193796562479,0.07825803901729686,0.8588095387588857,0.29848278279269624,0.17178227313869676,0.4339550723950368,0.07986390804420768,0.08105614376614899,0.2972531949979368,0.43962070819453203,0.2993937604986384,0.07871062556547384,0.07921030119966271,0.16335209755693025,0.2983874373511432,0.05847973378762718,0.08745523735958288,0.16796917954210377,0.43387391900773636,0.0807427429010116
1637268242.71,0.08012865016308617,0.4290780904634742,0.06135282100780675,0.08330850739200815,0.8292893678882184,0.06099577263470151,0.08332873873425321,0.08514903691099668,0.0035238337746991933,0.16690083559982122,0.08136578124758041,0.7864464287036859,0.06287455387722701,0.8857876612780464,0.019871918393812624,0.08858819724304498,0.857999231172855,0.298742974898258,0.17177614319661128,0.4338709535304145,0.07893794799021142,0.08030768038438779,0.297920276240613,0.4391796129878218,0.299029929686512,0.07801488821543223,0.07908345087376123,0.17284353332357563,0.2981451831202558,0.06144003269699193,0.0875055668797973,0.1675267869613954,0.43359462603160126,0.08712907493605143
1637268257.748,0.08012865016308617,0.4290780904634742,0.06135282100780675,0.08330850739200815,0.8292893678882184,0.06099577263470151,0.08332873873425321,0.08514903691099668,0.0035238337746991933,0.16690083559982122,0.08136578124758041,0.7864464287036859,0.06287455387722701,0.8857876612780464,0.019871918393812624,0.08858819724304498,0.857999231172855,0.298742974898258,0.17177614319661128,0.4338709535304145,0.07893794799021142,0.08030768038438779,0.297920276240613,0.4391796129878218,0.299029929686512,0.07801488821543223,0.07908345087376123,0.17284353332357563,0.2981451831202558,0.06144003269699193,0.0875055668797973,0.1675267869613954,0.43359462603160126,0.08712907493605143
