"Time","pod:productcatalogservice-w1-56c4dd84bf-rhbr6_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-kgscb_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-g876d_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-q4nbp_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-vp79p_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-4nnpm_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-w9p59_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-b48z2_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-8hh9s_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-qmk87_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-cj2m4_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-rq7vg_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-fdng2_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-9t6j5_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:recommendationservice-w4-6855bd669b-6f54n_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-xvxd2_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-ct67h_service:frontend_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-qkngq_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-6fxxx_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-9q9sj_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-5k2xs_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-7cf4f_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-kgq84_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-vjg2n_service:currencyservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-pbt25_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-v9hhh_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-6rp7s_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-9cddx_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-6vbd5_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-pv9pd_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-ftnf4_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-9mc4v_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-tkk8k_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-ptl29_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-k752d_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-rrkjw_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-vt9jw_service:currencyservice_node:worker--3"
1636960518.765,0.2392797522352419,0.5671297918845455,0.23614669401552757,0.3875665778263844,0.5984153724932977,0.35787521734596317,0.5540273669559213,0.2618653445993599,0.34780877842132807,0.10318066274325377,0.6294893050819981,0.27955391647670136,0.5774474810334231,0.23792639330949378,0.10252513435391311,0.005138676123410801,0.13182010773213693,0.2509437010009444,0.5509645291239796,0.2500363215878736,0.2690560428702655,0.537172141067152,0.23359409621506289,0.2735666217508484,0.11848722260625001,0.10429149297692383,0.046049212042410276,0.13701716651299042,0.4136346209300194,0.5618129522783526,0.5716339237017338,0.26252434696335025,0.11347729722693953,0.39820880293463834,0.39903473205175566,0.2971241990434626,0.3557774954543711,0.11202932889931391,0.10167920490940922,0.43740882939543807,0.11156819726912934,0.3390503269090786
1636960533.789,0.23920554892667745,0.5669085709601576,0.23029406960322427,0.3594437648053406,0.5739901682048945,0.3574895105339214,0.5528256921783076,0.26238719697351975,0.3490859375281282,0.10334406207268032,0.6402896097562631,0.2833574040692468,0.5800885126934983,0.23857024409812388,0.10196916575557502,0.006259567831479485,0.13888629349676915,0.2508528520280792,0.5497881914506961,0.2508371446900116,0.2702835537989483,0.5362696724035926,0.23803381963683828,0.2571381200812499,0.13916402043420184,0.10422177178087058,0.04383396671344167,0.12733470688476728,0.43091346337337466,0.5627093457247059,0.5731545526943443,0.26336348015484584,0.11418935831896136,0.3993170545878848,0.39976849573320816,0.2876596192947265,0.35540524309800003,0.11118031302009734,0.10205702304192693,0.4465080526819605,0.11149219269058852,0.35123536144720346
1636960548.817,0.23920554892667745,0.5669085709601576,0.23029406960322427,0.3594437648053406,0.5739901682048945,0.3574895105339214,0.5528256921783076,0.26238719697351975,0.3490859375281282,0.10334406207268032,0.6402896097562631,0.2833574040692468,0.5800885126934983,0.23857024409812388,0.10196916575557502,0.006259567831479485,0.13888629349676915,0.2508528520280792,0.5497881914506961,0.2508371446900116,0.2702835537989483,0.5362696724035926,0.23803381963683828,0.2571381200812499,0.13916402043420184,0.10422177178087058,0.04383396671344167,0.12733470688476728,0.43091346337337466,0.5627093457247059,0.5731545526943443,0.26336348015484584,0.11418935831896136,0.3993170545878848,0.39976849573320816,0.2876596192947265,0.35540524309800003,0.11118031302009734,0.10205702304192693,0.4465080526819605,0.11149219269058852,0.35123536144720346
1636960563.839,0.23938792174860063,0.5665387652246704,0.2363695791641152,0.3654575169830617,0.5845128086091678,0.3580053434554866,0.5533276862920247,0.26321278067472464,0.34934186912853826,0.0993287742561917,0.5946320509896205,0.2831845697190494,0.5804173529433495,0.23899460098584208,0.10194502853385834,0.008653535869625327,0.1378566851374666,0.25091081966087564,0.5494964350277408,0.2516652111659903,0.25962636866392447,0.5374414699328705,0.2339350105304412,0.2902748377999119,0.14104302617404701,0.10392903586608612,0.04195028373381393,0.14124752340932556,0.4222929954898085,0.56356658249005,0.5738309550021182,0.2641389604839378,0.1143918572828207,0.3999323826534038,0.39996196471393736,0.2872391803158981,0.3563153875493653,0.11182845624907285,0.10157245765778719,0.40283959946121994,0.11243775256268299,0.3530049239996378
1636960578.86,0.23938792174860063,0.5665387652246704,0.2363695791641152,0.3654575169830617,0.5845128086091678,0.3580053434554866,0.5533276862920247,0.26321278067472464,0.34934186912853826,0.0993287742561917,0.5946320509896205,0.2831845697190494,0.5804173529433495,0.23899460098584208,0.10194502853385834,0.008653535869625327,0.1378566851374666,0.25091081966087564,0.5494964350277408,0.2516652111659903,0.25962636866392447,0.5374414699328705,0.2339350105304412,0.2902748377999119,0.14104302617404701,0.10392903586608612,0.04195028373381393,0.14124752340932556,0.4222929954898085,0.56356658249005,0.5738309550021182,0.2641389604839378,0.1143918572828207,0.3999323826534038,0.39996196471393736,0.2872391803158981,0.3563153875493653,0.11182845624907285,0.10157245765778719,0.40283959946121994,0.11243775256268299,0.3530049239996378
1636960593.893,0.23950506401053195,0.5665458234973595,0.22598696427260762,0.3633114979398306,0.5828369566431817,0.35866433150660393,0.5538421667853738,0.2629887950809279,0.3306491205777945,0.10286585180632679,0.5749790553020662,0.2818770761854429,0.5812035472087531,0.23836038602073406,0.10180192249892081,0.010626861911966646,0.13696202712223737,0.24985242108981215,0.5491276793802462,0.2526605904603708,0.2692216820005736,0.5258860072140283,0.23452696030997694,0.27501484351401867,0.13652902145918266,0.10294763274079755,0.03950566848936555,0.13389570953326074,0.40746772201870757,0.5635978286764142,0.5726338499532907,0.26464593006949405,0.11374076571893602,0.40073532553335467,0.40059987255233237,0.27103042575506625,0.35632411112326756,0.11171949602236687,0.10261895862091677,0.4288095877794336,0.11262060821329861,0.3443763600740095
1636960608.916,0.23950506401053195,0.5665458234973595,0.22598696427260762,0.3633114979398306,0.5828369566431817,0.35866433150660393,0.5538421667853738,0.2629887950809279,0.3306491205777945,0.10286585180632679,0.5749790553020662,0.2818770761854429,0.5812035472087531,0.23836038602073406,0.10180192249892081,0.010626861911966646,0.13696202712223737,0.24985242108981215,0.5491276793802462,0.2526605904603708,0.2692216820005736,0.5258860072140283,0.23452696030997694,0.27501484351401867,0.13652902145918266,0.10294763274079755,0.03950566848936555,0.13389570953326074,0.40746772201870757,0.5635978286764142,0.5726338499532907,0.26464593006949405,0.11374076571893602,0.40073532553335467,0.40059987255233237,0.27103042575506625,0.35632411112326756,0.11171949602236687,0.10261895862091677,0.4288095877794336,0.11262060821329861,0.3443763600740095
1636960623.945,0.23961076964030895,0.567230765053294,0.2373226074657203,0.3703881705235623,0.6243136990646473,0.35935063596397165,0.5544541767901444,0.2630353417544316,0.34018128686381877,0.10276930288620316,0.594901701785927,0.2829061273277938,0.5807066584029725,0.23852482483411236,0.10198016794706545,0.014448701581434482,0.13569787403677616,0.24939773566237655,0.5492865319209873,0.24409390647907536,0.2504680479703904,0.5138051340420104,0.21663850687093153,0.28139368779553864,0.14110773767368281,0.10218529897571718,0.036768087986549625,0.1319578033202496,0.4108120425876777,0.5634914112695877,0.5711666904071452,0.26443008154953596,0.11498345723670875,0.40009561643382807,0.4008265028743952,0.2705261160418223,0.3566721793802806,0.11187192987952599,0.10240152950151778,0.42889193772337497,0.11312580983848096,0.35351801074931555
1636960638.973,0.23961076964030895,0.567230765053294,0.2373226074657203,0.3703881705235623,0.6243136990646473,0.35935063596397165,0.5544541767901444,0.2630353417544316,0.34018128686381877,0.10276930288620316,0.594901701785927,0.2829061273277938,0.5807066584029725,0.23852482483411236,0.10198016794706545,0.014448701581434482,0.13569787403677616,0.24939773566237655,0.5492865319209873,0.24409390647907536,0.2504680479703904,0.5138051340420104,0.21663850687093153,0.28139368779553864,0.14110773767368281,0.10218529897571718,0.036768087986549625,0.1319578033202496,0.4108120425876777,0.5634914112695877,0.5711666904071452,0.26443008154953596,0.11498345723670875,0.40009561643382807,0.4008265028743952,0.2705261160418223,0.3566721793802806,0.11187192987952599,0.10240152950151778,0.42889193772337497,0.11312580983848096,0.35351801074931555
1636960654.007,0.23918419160610105,0.5672784545856187,0.23108743202569554,0.36333865435495505,0.6257414303857772,0.35841219389190093,0.5551563814655173,0.26285365283022327,0.34928822116953984,0.10220933437399776,0.632349920718399,0.28281221500042153,0.5810340690707674,0.23891776743416024,0.10163564185939858,0.01686269797093045,0.1371700747472856,0.24894909735249354,0.5504822772744271,0.25152200997758384,0.26519472974291314,0.5368348671779185,0.2376737237961425,0.29679807700335786,0.13202997633288915,0.10222388996226728,0.03441163928839666,0.13028084079168037,0.4146446259476638,0.5627551133159017,0.572073742377274,0.26468953968427955,0.11514494348171618,0.3996465610039386,0.40027249132597,0.26087358696077667,0.35720735848002116,0.11240798595056078,0.09840338281932301,0.41100042024383066,0.11396924619856733,0.33539506571695843
1636960669.023,0.23918419160610105,0.5672784545856187,0.23108743202569554,0.36333865435495505,0.6257414303857772,0.35841219389190093,0.5551563814655173,0.26285365283022327,0.34928822116953984,0.10220933437399776,0.632349920718399,0.28281221500042153,0.5810340690707674,0.23891776743416024,0.10163564185939858,0.01686269797093045,0.1371700747472856,0.24894909735249354,0.5504822772744271,0.25152200997758384,0.26519472974291314,0.5368348671779185,0.2376737237961425,0.29679807700335786,0.13202997633288915,0.10222388996226728,0.03441163928839666,0.13028084079168037,0.4146446259476638,0.5627551133159017,0.572073742377274,0.26468953968427955,0.11514494348171618,0.3996465610039386,0.40027249132597,0.26087358696077667,0.35720735848002116,0.11240798595056078,0.09840338281932301,0.41100042024383066,0.11396924619856733,0.33539506571695843
1636960684.048,0.23940397756545,0.5675925274612903,0.2338548670238689,0.36103741818678325,0.588045035244657,0.35905825426271226,0.5555976157408252,0.26270647169767836,0.3355122296848877,0.10263617597478927,0.619649339113619,0.2821956680940825,0.5809936304084571,0.23927185249410782,0.10119709592183057,0.019213443496457407,0.14221450672635816,0.24993067737588615,0.5523903420245144,0.231831648320746,0.26363703001364014,0.5373469133329623,0.23794435240608056,0.29655200482345523,0.13391922873911488,0.1024803509492197,0.031928009850851924,0.12849714375522855,0.3888397429346027,0.5641056042102128,0.5716823243773135,0.26492872637090664,0.11499073248567376,0.400695894036846,0.40120186416049697,0.2786798740427474,0.3584228637317697,0.11285650418940163,0.09363949649748651,0.4170166994798771,0.11471755546849546,0.35131261339608355
1636960699.069,0.23940397756545,0.5675925274612903,0.2338548670238689,0.36103741818678325,0.588045035244657,0.35905825426271226,0.5555976157408252,0.26270647169767836,0.3355122296848877,0.10263617597478927,0.619649339113619,0.2821956680940825,0.5809936304084571,0.23927185249410782,0.10119709592183057,0.019213443496457407,0.14221450672635816,0.24993067737588615,0.5523903420245144,0.231831648320746,0.26363703001364014,0.5373469133329623,0.23794435240608056,0.29655200482345523,0.13391922873911488,0.1024803509492197,0.031928009850851924,0.12849714375522855,0.3888397429346027,0.5641056042102128,0.5716823243773135,0.26492872637090664,0.11499073248567376,0.400695894036846,0.40120186416049697,0.2786798740427474,0.3584228637317697,0.11285650418940163,0.09363949649748651,0.4170166994798771,0.11471755546849546,0.35131261339608355
1636960714.094,0.24010529848949896,0.5689315202680927,0.23781209358116276,0.3587591063883249,0.5729955893615956,0.3603033230555941,0.5580428962892227,0.26357819855318376,0.3364043094986101,0.10044071673445198,0.5904365449732268,0.2837984910402861,0.5817379000502378,0.24028451275113638,0.10165971538893795,0.021607321085944597,0.1407695043352007,0.2503559616456528,0.5533274937994501,0.251604322405957,0.26189247360766915,0.5385422134749823,0.23794941557662433,0.26188844878452433,0.1269305344832979,0.101828044189849,0.02961350933766048,0.13142544357895794,0.42753146840443146,0.5648531179105349,0.5722963314461842,0.26548844827063034,0.11465014285557186,0.40106682035270746,0.40197944487691006,0.27475181671010607,0.35829896211785317,0.11296617383510793,0.10150445146727838,0.41107850045114874,0.11548860548285389,0.33836686655327786
