"Time","pod:currencyservice-w2-6f8d8654c5-mmqxz_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-qqbbm_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-chbkn_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-f9hj6_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-vj4pt_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-qgvrw_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-646mj_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w3-754d7d8cd4-gnzqx_service:adservice_node:worker--3","pod:currencyservice-w4-649d8c7669-gkf74_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-vg8rd_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-flcxs_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-kth24_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-td7gr_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-krxvv_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-qql6c_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-wn4tp_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-dtcjb_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-qqw6k_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-rtqcx_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-wlkq6_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-5r79s_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-5s27l_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-q4wvt_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-glzhl_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-9c2np_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-5djr5_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-r8lnb_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-nwcmq_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-zxdq6_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-8dfbl_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-rffjz_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-9k52j_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-wvns5_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-9cfsx_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-7f9s9_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-m2tbc_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-4jwpd_service:productcatalogservice_node:worker--3","pod:adservice-w1-5c67ddfffc-kg8br_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-hnfgt_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-v9q45_service:recommendationservice_node:worker--1.novalocal"
1637097363.679,0.6604670044786443,0.5929276455870647,0.009546261879730927,0.01100980867305464,0.5742235375906051,0.5842860798340539,0.01006498913945256,0.2637780325827661,0.6515721037716442,0.0994693267885857,0.2935965282666095,0.09198015599494712,0.09198624522880616,0.009584310347401776,0.547895329370534,0.005283479930327949,0.6792056853436368,0.009696053723598996,0.08071373461152692,0.009190371207669525,0.05317193958005997,0.3042043292582338,0.08003278097068384,0.5970020031923049,0.5841163375376207,0.5379554257281747,0.08046184160726871,0.008789896643889263,0.09828043638162451,0.5903887627433082,0.5951889930696075,0.5811195429152499,0.009414885853635334,0.6321772554224395,0.6239582222251332,0.6600092828980726,0.00965326931009312,0.5455251205220536,0.07970213235203338,0.2644141578360173,0.5470073366090312,0.009251805940063628
1637097378.702,0.6604670044786443,0.5929276455870647,0.009546261879730927,0.01100980867305464,0.5742235375906051,0.5842860798340539,0.01006498913945256,0.2637780325827661,0.6515721037716442,0.0994693267885857,0.2935965282666095,0.09198015599494712,0.09198624522880616,0.009584310347401776,0.547895329370534,0.005283479930327949,0.6792056853436368,0.009696053723598996,0.08071373461152692,0.009190371207669525,0.05317193958005997,0.3042043292582338,0.08003278097068384,0.5970020031923049,0.5841163375376207,0.5379554257281747,0.08046184160726871,0.008789896643889263,0.09828043638162451,0.5903887627433082,0.5951889930696075,0.5811195429152499,0.009414885853635334,0.6321772554224395,0.6239582222251332,0.6600092828980726,0.00965326931009312,0.5455251205220536,0.07970213235203338,0.2644141578360173,0.5470073366090312,0.009251805940063628
1637097393.729,0.6587943050031175,0.5920698656354393,0.009506646907350721,0.010603637878415253,0.5743558244309523,0.5841544839571609,0.010075154033532176,0.26355295740960916,0.6926165914050193,0.1068879488137191,0.2944850242070238,0.09165765083850147,0.09190186924366592,0.009534526392889226,0.5375625263670794,0.005106132407992731,0.6507515122927496,0.010626876528811035,0.08053059255621267,0.009257532294101277,0.05334148292109267,0.2977099198797786,0.08014890380968225,0.6354776947808829,0.5858633217695481,0.538756980685105,0.08042694610388958,0.009302720190167662,0.1001458325480076,0.5897025008597567,0.5947444267771415,0.5636849571024619,0.009336931870927361,0.5920033942752989,0.6021068957744666,0.6591211486084706,0.009598834974193907,0.5460560331603174,0.07956247492067114,0.26478485738870616,0.547854892984282,0.009227759703222758
1637097408.756,0.6587943050031175,0.5920698656354393,0.009506646907350721,0.010603637878415253,0.5743558244309523,0.5841544839571609,0.010075154033532176,0.26355295740960916,0.6926165914050193,0.1068879488137191,0.2944850242070238,0.09165765083850147,0.09190186924366592,0.009534526392889226,0.5375625263670794,0.005106132407992731,0.6507515122927496,0.010626876528811035,0.08053059255621267,0.009257532294101277,0.05334148292109267,0.2977099198797786,0.08014890380968225,0.6354776947808829,0.5858633217695481,0.538756980685105,0.08042694610388958,0.009302720190167662,0.1001458325480076,0.5897025008597567,0.5947444267771415,0.5636849571024619,0.009336931870927361,0.5920033942752989,0.6021068957744666,0.6591211486084706,0.009598834974193907,0.5460560331603174,0.07956247492067114,0.26478485738870616,0.547854892984282,0.009227759703222758
1637097423.775,0.6577708017722901,0.5896027267275673,0.00954384106785624,0.010437927588200634,0.5743007936565424,0.5597772639666272,0.009986768204018153,0.2629962911893667,0.6947848359421701,0.103247140029892,0.29372982164875405,0.09129960217634915,0.09178291335763544,0.009546301342132645,0.5228241059473112,0.005224393175612627,0.696303893406593,0.010609331300551455,0.08010341898364828,0.009130598143955847,0.0533703521874534,0.3044878427408599,0.0796819817008107,0.5856436866185495,0.5854180546694614,0.5381126350555935,0.08040690308130977,0.009211041901210635,0.09536025962107375,0.5878738061831461,0.5933843969677326,0.5803159634043331,0.008848090809659745,0.6022741142016816,0.6352477841021735,0.6567611439628142,0.009559399784485625,0.5443484840535597,0.07967843437340426,0.2639297459588976,0.5473276458854428,0.009188002428528231
1637097438.79,0.6577708017722901,0.5896027267275673,0.00954384106785624,0.010437927588200634,0.5743007936565424,0.5597772639666272,0.009986768204018153,0.2629962911893667,0.6947848359421701,0.103247140029892,0.29372982164875405,0.09129960217634915,0.09178291335763544,0.009546301342132645,0.5228241059473112,0.005224393175612627,0.696303893406593,0.010609331300551455,0.08010341898364828,0.009130598143955847,0.0533703521874534,0.3044878427408599,0.0796819817008107,0.5856436866185495,0.5854180546694614,0.5381126350555935,0.08040690308130977,0.009211041901210635,0.09536025962107375,0.5878738061831461,0.5933843969677326,0.5803159634043331,0.008848090809659745,0.6022741142016816,0.6352477841021735,0.6567611439628142,0.009559399784485625,0.5443484840535597,0.07967843437340426,0.2639297459588976,0.5473276458854428,0.009188002428528231
1637097453.818,0.6559387807492497,0.5903685388084351,0.009441340838238579,0.010642436989815011,0.5744510972152946,0.5845059897145657,0.009906466157532006,0.26455090774317264,0.6680639139536703,0.10542752168923358,0.2927894607663465,0.09090252592272306,0.09188054988639709,0.009589577199293675,0.5145626564011909,0.004941001953890324,0.7170844758408826,0.010137291886462353,0.07996180823362883,0.009202402022211861,0.05314609691866351,0.3054993720411081,0.08018442571702833,0.5969134472252959,0.5856350007958566,0.5383713951896378,0.08021157533185876,0.00914959167915141,0.09931345323305166,0.5861200737866379,0.5924345773529659,0.5822030828601927,0.00923767623808602,0.6205054415520035,0.5929239230012177,0.6548999961429216,0.009513336788621922,0.5455620746031571,0.08003827970417643,0.2635018208943608,0.546412135660497,0.009121074583280453
1637097468.849,0.6559387807492497,0.5903685388084351,0.009441340838238579,0.010642436989815011,0.5744510972152946,0.5845059897145657,0.009906466157532006,0.26455090774317264,0.6680639139536703,0.10542752168923358,0.2927894607663465,0.09090252592272306,0.09188054988639709,0.009589577199293675,0.5145626564011909,0.004941001953890324,0.7170844758408826,0.010137291886462353,0.07996180823362883,0.009202402022211861,0.05314609691866351,0.3054993720411081,0.08018442571702833,0.5969134472252959,0.5856350007958566,0.5383713951896378,0.08021157533185876,0.00914959167915141,0.09931345323305166,0.5861200737866379,0.5924345773529659,0.5822030828601927,0.00923767623808602,0.6205054415520035,0.5929239230012177,0.6548999961429216,0.009513336788621922,0.5455620746031571,0.08003827970417643,0.2635018208943608,0.546412135660497,0.009121074583280453
1637097483.873,0.6545147216565121,0.588873035004252,0.009470811557987673,0.010625247777771778,0.5754088593425766,0.5835213187902224,0.010385601813649723,0.2639294115138092,0.6585341986724269,0.09781568898961109,0.291988774909418,0.09013370704242774,0.09150620049881657,0.009483978772265603,0.5476796615407111,0.004994452917064789,0.6903362295925719,0.00974495998429991,0.08004952016252297,0.009077249046306107,0.052761429689239095,0.28268177261912864,0.08003916362651593,0.5890236481695519,0.5862028958286055,0.5380218357710115,0.08038832353321491,0.009195750379600144,0.09852503579775339,0.584695762417451,0.5917937218851392,0.5822796090945709,0.009321220865666441,0.6015254771074544,0.635344763732183,0.6551185861607278,0.00932159797698174,0.544920975216576,0.08012565476817857,0.2641813891634344,0.5457011044357916,0.009175141741796714
1637097498.895,0.6545147216565121,0.588873035004252,0.009470811557987673,0.010625247777771778,0.5754088593425766,0.5835213187902224,0.010385601813649723,0.2639294115138092,0.6585341986724269,0.09781568898961109,0.291988774909418,0.09013370704242774,0.09150620049881657,0.009483978772265603,0.5476796615407111,0.004994452917064789,0.6903362295925719,0.00974495998429991,0.08004952016252297,0.009077249046306107,0.052761429689239095,0.28268177261912864,0.08003916362651593,0.5890236481695519,0.5862028958286055,0.5380218357710115,0.08038832353321491,0.009195750379600144,0.09852503579775339,0.584695762417451,0.5917937218851392,0.5822796090945709,0.009321220865666441,0.6015254771074544,0.635344763732183,0.6551185861607278,0.00932159797698174,0.544920975216576,0.08012565476817857,0.2641813891634344,0.5457011044357916,0.009175141741796714
1637097513.917,0.6531676240975419,0.5861496353495674,0.009171765153589658,0.01065256380675646,0.5749701682596899,0.5618469337416816,0.009618969039040772,0.2651293104667715,0.6913951782803188,0.1001961342243691,0.2925296302754843,0.08977746590024917,0.09061125906478018,0.009404728647227772,0.5038515812448308,0.005315206302413687,0.665058461354793,0.009812966794057099,0.07996204423530219,0.009059500426395029,0.052994274257103076,0.3061034467482982,0.07614028113533748,0.6321523127026334,0.5862117876545799,0.538711593351064,0.08039321289734891,0.008951752148691367,0.10106667217333667,0.5835436105295306,0.5904534101242933,0.5693773826511683,0.009242871166058162,0.5927208729851521,0.6375381487328116,0.6545091510339158,0.009286677287217502,0.54522514665388,0.08010986627534623,0.2636729270057228,0.5452673933137917,0.009123499777556523
1637097528.934,0.6531676240975419,0.5861496353495674,0.009171765153589658,0.01065256380675646,0.5749701682596899,0.5618469337416816,0.009618969039040772,0.2651293104667715,0.6913951782803188,0.1001961342243691,0.2925296302754843,0.08977746590024917,0.09061125906478018,0.009404728647227772,0.5038515812448308,0.005315206302413687,0.665058461354793,0.009812966794057099,0.07996204423530219,0.009059500426395029,0.052994274257103076,0.3061034467482982,0.07614028113533748,0.6321523127026334,0.5862117876545799,0.538711593351064,0.08039321289734891,0.008951752148691367,0.10106667217333667,0.5835436105295306,0.5904534101242933,0.5693773826511683,0.009242871166058162,0.5927208729851521,0.6375381487328116,0.6545091510339158,0.009286677287217502,0.54522514665388,0.08010986627534623,0.2636729270057228,0.5452673933137917,0.009123499777556523
1637097543.959,0.6516638756459566,0.5856282307369796,0.009260843083410566,0.009869914947043366,0.5749718452485516,0.5822080041656646,0.009656798005902844,0.25620321687309017,0.6620068460892166,0.10284155382870319,0.29279719368300405,0.08876860912507314,0.08941901465648266,0.009377785767139959,0.5479547033830832,0.005399364741718383,0.6962285296508541,0.010553965076271437,0.08005581847118978,0.009092650111309747,0.05323309746206302,0.30568375159107175,0.08016048264734404,0.6323959599213039,0.5864637624316005,0.5384597822334526,0.0803282471299431,0.009099484426461336,0.09972370080655146,0.5824179242318384,0.5881166718745894,0.5821575499130228,0.009223222707369414,0.6049442985779775,0.5501155854267845,0.6518392495908529,0.009267553252690975,0.5445568023618802,0.07763132404613292,0.2644368409492665,0.5448643587679158,0.009192437988817623
1637097559.013,0.6516638756459566,0.5856282307369796,0.009260843083410566,0.009869914947043366,0.5749718452485516,0.5822080041656646,0.009656798005902844,0.25620321687309017,0.6620068460892166,0.10284155382870319,0.29279719368300405,0.08876860912507314,0.08941901465648266,0.009377785767139959,0.5479547033830832,0.005399364741718383,0.6962285296508541,0.010553965076271437,0.08005581847118978,0.009092650111309747,0.05323309746206302,0.30568375159107175,0.08016048264734404,0.6323959599213039,0.5864637624316005,0.5384597822334526,0.0803282471299431,0.009099484426461336,0.09972370080655146,0.5824179242318384,0.5881166718745894,0.5821575499130228,0.009223222707369414,0.6049442985779775,0.5501155854267845,0.6518392495908529,0.009267553252690975,0.5445568023618802,0.07763132404613292,0.2644368409492665,0.5448643587679158,0.009192437988817623
