"Time","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-vvmkf_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-9gffh_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-x4k5j_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-pvdrl_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-gnzqx_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-72jz6_service:frontend_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-v6d5f_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-qgg8v_service:recommendationservice_node:worker--3","pod:adservice-w1-5c67ddfffc-kg8br_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-jnr4s_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-v5r6k_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-fvvt7_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-fhw6n_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-tnrl9_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-ffl9t_service:currencyservice_node:worker--3","pod:currencyservice-w4-649d8c7669-chbbs_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-bkk7d_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-h5wb7_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-qnrkd_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-fpblm_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-dr26w_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-5hldb_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-tk5pz_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-ch287_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-wwb4x_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-ll4fj_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-fw4dm_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-pbwq2_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-l4v2v_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-z4sh7_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-k5qqs_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-ch6nk_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-fpn5z_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-kkpcf_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-rwmw5_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-5zmfz_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-xbqd9_service:recommendationservice_node:worker--3","pod:cartservice-w1-86744bdcbd-flcxs_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-5rpq9_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-wlkq6_service:cartservice_node:worker--3"
1637084371.185,0.0063765480512203085,0.4355361613131738,0.012023879897213863,0.3943398078098877,0.3800360562051082,0.14988626039204836,0.34533048933807126,0.010506575087425309,0.010072241429132515,0.15274977049940167,0.3574698912806158,0.010532568946247354,0.010289339784868411,0.010957590659313777,0.0104479354435456,0.3399179793888102,0.47100123765102364,0.05377704911268609,0.3892573648811075,0.37938142268457997,0.01238422494858417,0.3579417617920529,0.0428913223467014,0.33747781012715244,0.05316974771852355,0.4238327724533668,0.010601395025684428,0.3787969393461174,0.04265568552544953,0.4213810955198865,0.3281781970197526,0.44031189962019845,0.357754957598073,0.35709258573691727,0.042603588560774584,0.047141136083410876,0.04274512158588061,0.00990367668802041,0.1894669848315153,0.04385190222261491,0.04668186721413069,0.16704462328636982
1637084386.249,0.0063765480512203085,0.4355361613131738,0.012023879897213863,0.3943398078098877,0.3800360562051082,0.14988626039204836,0.34533048933807126,0.010506575087425309,0.010072241429132515,0.15274977049940167,0.3574698912806158,0.010532568946247354,0.010289339784868411,0.010957590659313777,0.0104479354435456,0.3399179793888102,0.47100123765102364,0.05377704911268609,0.3892573648811075,0.37938142268457997,0.01238422494858417,0.3579417617920529,0.0428913223467014,0.33747781012715244,0.05316974771852355,0.4238327724533668,0.010601395025684428,0.3787969393461174,0.04265568552544953,0.4213810955198865,0.3281781970197526,0.44031189962019845,0.357754957598073,0.35709258573691727,0.042603588560774584,0.047141136083410876,0.04274512158588061,0.00990367668802041,0.1894669848315153,0.04385190222261491,0.04668186721413069,0.16704462328636982
1637084401.367,0.0064735821288150214,0.4934203370860868,0.011856944357911616,0.39379465315477513,0.38008304508406515,0.1505502363921042,0.32562743777634007,0.010406492927216553,0.00998261033416527,0.15231348948851228,0.35692167822312454,0.010564138307964547,0.010345015493601126,0.011588259412196692,0.010361445074252539,0.34426468585003034,0.447015033762202,0.05573551312569512,0.3890345087353864,0.3793920703004624,0.011211477774984917,0.35779405971954903,0.04272737635934941,0.3468166295539487,0.05154450017362493,0.41702442720612165,0.010446765480819784,0.3794766217359234,0.04212597662677203,0.41975931497020286,0.3246619364250626,0.41758184678245175,0.35726394698559216,0.3565157405458289,0.042076540566884875,0.04716369656295297,0.04170072623269966,0.009989203864906454,0.18920999349048423,0.04345947422848438,0.04640657194798922,0.1840336121623735
1637084416.432,0.0064735821288150214,0.4934203370860868,0.011856944357911616,0.39379465315477513,0.38008304508406515,0.1505502363921042,0.32562743777634007,0.010406492927216553,0.00998261033416527,0.15231348948851228,0.35692167822312454,0.010564138307964547,0.010345015493601126,0.011588259412196692,0.010361445074252539,0.34426468585003034,0.447015033762202,0.05573551312569512,0.3890345087353864,0.3793920703004624,0.011211477774984917,0.35779405971954903,0.04272737635934941,0.3468166295539487,0.05154450017362493,0.41702442720612165,0.010446765480819784,0.3794766217359234,0.04212597662677203,0.41975931497020286,0.3246619364250626,0.41758184678245175,0.35726394698559216,0.3565157405458289,0.042076540566884875,0.04716369656295297,0.04170072623269966,0.009989203864906454,0.18920999349048423,0.04345947422848438,0.04640657194798922,0.1840336121623735
1637084431.452,0.0061565971002557375,0.4936823373898105,0.011951373414100724,0.3937461017792585,0.38031693684678386,0.1507228915766961,0.3472588547849798,0.010463852118498481,0.010111591115118371,0.1542008018996584,0.3573979322354216,0.010522259776844851,0.010324829694177438,0.011680648783434723,0.010272794019207866,0.3421895837443295,0.49303775048239196,0.05711904371358194,0.38999903709863404,0.3804974222443894,0.011849640464225906,0.35750785139410907,0.04307979105532836,0.3373002753831421,0.05285082669401636,0.41427988376091596,0.010383217067849148,0.37974690547092554,0.04320086971382915,0.4216386733848992,0.3386494995155718,0.4148837657035982,0.35789844340091576,0.3554639513635649,0.042077728592935,0.04725661087114216,0.04285126276552117,0.009837334274360131,0.18997794817264654,0.04350516865841492,0.04665328043829489,0.18362885563419185
1637084446.477,0.0061565971002557375,0.4936823373898105,0.011951373414100724,0.3937461017792585,0.38031693684678386,0.1507228915766961,0.3472588547849798,0.010463852118498481,0.010111591115118371,0.1542008018996584,0.3573979322354216,0.010522259776844851,0.010324829694177438,0.011680648783434723,0.010272794019207866,0.3421895837443295,0.49303775048239196,0.05711904371358194,0.38999903709863404,0.3804974222443894,0.011849640464225906,0.35750785139410907,0.04307979105532836,0.3373002753831421,0.05285082669401636,0.41427988376091596,0.010383217067849148,0.37974690547092554,0.04320086971382915,0.4216386733848992,0.3386494995155718,0.4148837657035982,0.35789844340091576,0.3554639513635649,0.042077728592935,0.04725661087114216,0.04285126276552117,0.009837334274360131,0.18997794817264654,0.04350516865841492,0.04665328043829489,0.18362885563419185
1637084461.498,0.006399035108189554,0.4756458385916042,0.0109139856542203,0.39522195309749864,0.3811955262722521,0.14545252903154102,0.3475649082561395,0.01052206477952513,0.01008157098156695,0.15432453788083453,0.357277257195323,0.010605292804927618,0.010260172522698233,0.011042679703298008,0.010369857991368652,0.3337369042073661,0.455273864915239,0.054151290127636253,0.3915052392127793,0.3808748797346933,0.012358558964796032,0.357599723379052,0.04292320213562723,0.3375519561176911,0.056016059381036876,0.4257766853054109,0.010472320046322665,0.38099437189486673,0.041335613860533846,0.402816110528027,0.33932407848812096,0.45136497432340716,0.3570487377530537,0.35570731196798266,0.04234659476998041,0.04709388141130179,0.040987807162879725,0.009842770749792196,0.1893468174269718,0.04347415010697446,0.04675742183466999,0.1751768597389419
1637084476.516,0.006399035108189554,0.4756458385916042,0.0109139856542203,0.39522195309749864,0.3811955262722521,0.14545252903154102,0.3475649082561395,0.01052206477952513,0.01008157098156695,0.15432453788083453,0.357277257195323,0.010605292804927618,0.010260172522698233,0.011042679703298008,0.010369857991368652,0.3337369042073661,0.455273864915239,0.054151290127636253,0.3915052392127793,0.3808748797346933,0.012358558964796032,0.357599723379052,0.04292320213562723,0.3375519561176911,0.056016059381036876,0.4257766853054109,0.010472320046322665,0.38099437189486673,0.041335613860533846,0.402816110528027,0.33932407848812096,0.45136497432340716,0.3570487377530537,0.35570731196798266,0.04234659476998041,0.04709388141130179,0.040987807162879725,0.009842770749792196,0.1893468174269718,0.04347415010697446,0.04675742183466999,0.1751768597389419
1637084491.536,0.00638816183550216,0.47999790820195043,0.01237490641720761,0.394071620573108,0.38131705863323456,0.15032307857069244,0.3329456141526237,0.010416215916905053,0.010073588452945684,0.15467190391212765,0.35758875723756445,0.010438154030861811,0.01025781274830375,0.0112686741884684,0.010278278694895598,0.34261451145182664,0.48077308879995373,0.053921116597077115,0.39185072226979084,0.38139840959296817,0.012150159191308785,0.35819835936529976,0.042899812239049914,0.3458002597570134,0.053206823026933456,0.4179213974706955,0.010460584334783803,0.38063824336238145,0.04180249802836651,0.4530789281566204,0.3381562035382786,0.43236130682634,0.35689011133273363,0.3549329404376297,0.042528012652825666,0.04719932812863896,0.04317954650052591,0.009872689220669304,0.1889901045770302,0.04335707526892783,0.046666638892687545,0.18045722521718627
1637084506.551,0.00638816183550216,0.47999790820195043,0.01237490641720761,0.394071620573108,0.38131705863323456,0.15032307857069244,0.3329456141526237,0.010416215916905053,0.010073588452945684,0.15467190391212765,0.35758875723756445,0.010438154030861811,0.01025781274830375,0.0112686741884684,0.010278278694895598,0.34261451145182664,0.48077308879995373,0.053921116597077115,0.39185072226979084,0.38139840959296817,0.012150159191308785,0.35819835936529976,0.042899812239049914,0.3458002597570134,0.053206823026933456,0.4179213974706955,0.010460584334783803,0.38063824336238145,0.04180249802836651,0.4530789281566204,0.3381562035382786,0.43236130682634,0.35689011133273363,0.3549329404376297,0.042528012652825666,0.04719932812863896,0.04317954650052591,0.009872689220669304,0.1889901045770302,0.04335707526892783,0.046666638892687545,0.18045722521718627
1637084521.576,0.0064528545990964106,0.49375062550341664,0.011532387220888805,0.3931251306841544,0.38079286512745875,0.15000708092059037,0.3474532705119858,0.010448500236860775,0.010272043840795969,0.1552042420957585,0.35794457299368476,0.010496707768505554,0.010202968396989628,0.011808487109853985,0.0103392693553557,0.3242980003821352,0.4727837053955356,0.05434352451223039,0.3902652001865768,0.38067143979645224,0.01172576258851862,0.3586833577359818,0.042970279138290254,0.33379064431668776,0.0527123765605151,0.43079437406492915,0.01037647779738863,0.3801167171161111,0.04101961266978016,0.4392230170364886,0.34025194510269585,0.45189327277771146,0.35767810269678996,0.3548603139354908,0.04282751506289471,0.047076716009045436,0.04377780304041316,0.009958170541410995,0.189593044587272,0.04323641621926225,0.046071731188654146,0.18564478231015868
1637084536.595,0.0064528545990964106,0.49375062550341664,0.011532387220888805,0.3931251306841544,0.38079286512745875,0.15000708092059037,0.3474532705119858,0.010448500236860775,0.010272043840795969,0.1552042420957585,0.35794457299368476,0.010496707768505554,0.010202968396989628,0.011808487109853985,0.0103392693553557,0.3242980003821352,0.4727837053955356,0.05434352451223039,0.3902652001865768,0.38067143979645224,0.01172576258851862,0.3586833577359818,0.042970279138290254,0.33379064431668776,0.0527123765605151,0.43079437406492915,0.01037647779738863,0.3801167171161111,0.04101961266978016,0.4392230170364886,0.34025194510269585,0.45189327277771146,0.35767810269678996,0.3548603139354908,0.04282751506289471,0.047076716009045436,0.04377780304041316,0.009958170541410995,0.189593044587272,0.04323641621926225,0.046071731188654146,0.18564478231015868
1637084551.826,0.006152188859360697,0.458220953556756,0.011818321090090539,0.3950227729162804,0.3815605959818652,0.14433198191071167,0.34624805500973876,0.010491937205407429,0.01024768137654803,0.1554533037085113,0.3581686858206116,0.010584032346502932,0.010312891199214151,0.011182135074061284,0.010343839512888049,0.3412217597615791,0.4568935438868895,0.054664401656151475,0.39249861446996825,0.3815979564662545,0.011391362822953794,0.360453701242622,0.04308785372689698,0.3379769541668517,0.05301333960242369,0.44255590175477755,0.010321558740337753,0.38075320802318224,0.03916310659922691,0.4428200323597016,0.32814263343353234,0.43263343540426275,0.3586028191151749,0.35588071468267224,0.04305447938505258,0.04722717826557995,0.04223164228965495,0.010084321835013175,0.1893100037136588,0.043242673552490556,0.04665509766216819,0.17749259031062486
1637084566.937,0.006152188859360697,0.458220953556756,0.011818321090090539,0.3950227729162804,0.3815605959818652,0.14433198191071167,0.34624805500973876,0.010491937205407429,0.01024768137654803,0.1554533037085113,0.3581686858206116,0.010584032346502932,0.010312891199214151,0.011182135074061284,0.010343839512888049,0.3412217597615791,0.4568935438868895,0.054664401656151475,0.39249861446996825,0.3815979564662545,0.011391362822953794,0.360453701242622,0.04308785372689698,0.3379769541668517,0.05301333960242369,0.44255590175477755,0.010321558740337753,0.38075320802318224,0.03916310659922691,0.4428200323597016,0.32814263343353234,0.43263343540426275,0.3586028191151749,0.35588071468267224,0.04305447938505258,0.04722717826557995,0.04223164228965495,0.010084321835013175,0.1893100037136588,0.043242673552490556,0.04665509766216819,0.17749259031062486
