"Time","pod:productcatalogservice-w3-8649bb655b-f4d5k_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-hlslv_service:recommendationservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-pgwz6_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-pl4w6_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-9sjd7_service:productcatalogservice_node:worker--3","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-8fmjs_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jcqnj_service:cartservice_node:worker--3","pod:frontend-w4-6646bc856b-2fqnl_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-ltpnd_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-zqltl_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-htrsg_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-pk2fs_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-mfhhv_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-pfw58_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-srgww_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-8rh52_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-j8lrd_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-kzn4h_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-q8v2d_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-m6lps_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-r8rbf_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-hjfk4_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-lkvkg_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-hsbj7_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-8mscn_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-jgddw_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-qgq6x_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-92twj_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-hsfsb_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-ljvhx_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-sjrps_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-hj7g2_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-bn8m5_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-zxsxd_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-7jcwf_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-znlql_service:currencyservice_node:worker--4.novalocal"
1637864639.225,0.07244172673533071,0.010329351065909311,0.07021825293511419,0.2419002049279697,0.5242801228231436,0.07342878044757457,0.032468362054473426,0.37048957408504035,0.282152645223019,0.3277945365797669,0.3782949799462113,0.32432134600948487,0.0789443217842305,0.6168163522711928,0.41596768313546306,0.4785257194599153,0.010346915276382845,0.7160122021820163,0.31105179629246194,0.3779862247750437,0.5532247900038321,0.010715470139505526,0.011072822315447923,0.6219950520282017,0.7123007802345667,0.010031270171266017,0.2533014714066539,0.0782366451295556,0.6191852438704564,0.010335354168258372,0.07797102045514223,0.010554640900144668,0.3886078030625693,0.4175154433288282,0.06969815960840067,0.34901030432327734,0.07871298188354627,0.009219558669002252,0.033222701772801,0.6942438361951468
1637864654.247,0.07244172673533071,0.010329351065909311,0.07021825293511419,0.2419002049279697,0.5242801228231436,0.07342878044757457,0.032468362054473426,0.37048957408504035,0.282152645223019,0.3277945365797669,0.3782949799462113,0.32432134600948487,0.0789443217842305,0.6168163522711928,0.41596768313546306,0.4785257194599153,0.010346915276382845,0.7160122021820163,0.31105179629246194,0.3779862247750437,0.5532247900038321,0.010715470139505526,0.011072822315447923,0.6219950520282017,0.7123007802345667,0.010031270171266017,0.2533014714066539,0.0782366451295556,0.6191852438704564,0.010335354168258372,0.07797102045514223,0.010554640900144668,0.3886078030625693,0.4175154433288282,0.06969815960840067,0.34901030432327734,0.07871298188354627,0.009219558669002252,0.033222701772801,0.6942438361951468
1637864669.273,0.07379729983441945,0.009750859476981174,0.06951265443719962,0.22857180679431596,0.5264977309402141,0.06949710439176382,0.03289342271742342,0.36384909604419735,0.3007156931407174,0.3230819620734773,0.35684547499541147,0.33446571036772516,0.07887492789664599,0.6155067717613117,0.4185030297456402,0.48120204567892605,0.010233607685005572,0.6799221018017779,0.3133328481188392,0.3770596282752968,0.5551562151531493,0.010782633139016251,0.011116802543629706,0.6207917406927652,0.6860246167195283,0.010169402939979654,0.2533417049403229,0.07893453369303483,0.6182658022561616,0.00989870258273813,0.0806935727514413,0.010651561712505593,0.39080896536892906,0.4190850801731742,0.07382374522941343,0.37001946608302183,0.0788949847046376,0.00914489018793789,0.03345597430715175,0.7127884894390684
1637864684.288,0.07379729983441945,0.009750859476981174,0.06951265443719962,0.22857180679431596,0.5264977309402141,0.06949710439176382,0.03289342271742342,0.36384909604419735,0.3007156931407174,0.3230819620734773,0.35684547499541147,0.33446571036772516,0.07887492789664599,0.6155067717613117,0.4185030297456402,0.48120204567892605,0.010233607685005572,0.6799221018017779,0.3133328481188392,0.3770596282752968,0.5551562151531493,0.010782633139016251,0.011116802543629706,0.6207917406927652,0.6860246167195283,0.010169402939979654,0.2533417049403229,0.07893453369303483,0.6182658022561616,0.00989870258273813,0.0806935727514413,0.010651561712505593,0.39080896536892906,0.4190850801731742,0.07382374522941343,0.37001946608302183,0.0788949847046376,0.00914489018793789,0.03345597430715175,0.7127884894390684
1637864699.309,0.07177950660067306,0.010353639516446786,0.06952561354755722,0.23280118886518145,0.5203220817625417,0.06891795944290129,0.032578153571909074,0.36639004849438067,0.30295665909539415,0.3084148486764263,0.37466998785212546,0.3227744413892667,0.07855448322197958,0.616555478262273,0.4188086837627943,0.47935085169575903,0.009048130604797875,0.6869523049810253,0.31187039828505514,0.37348306384436053,0.5496399910880543,0.010754975569266056,0.01109645416919536,0.6220810212199529,0.7114646085159123,0.009029931792657684,0.25256563614761296,0.0788816093894839,0.6172537360003708,0.01026437039940441,0.08287414267704074,0.0105193840836414,0.39150378845705885,0.4184025051811907,0.0736488076780661,0.37086609549680655,0.07880124256276715,0.009026657766224657,0.032559272859189546,0.6814527492920696
1637864714.339,0.07177950660067306,0.010353639516446786,0.06952561354755722,0.23280118886518145,0.5203220817625417,0.06891795944290129,0.032578153571909074,0.36639004849438067,0.30295665909539415,0.3084148486764263,0.37466998785212546,0.3227744413892667,0.07855448322197958,0.616555478262273,0.4188086837627943,0.47935085169575903,0.009048130604797875,0.6869523049810253,0.31187039828505514,0.37348306384436053,0.5496399910880543,0.010754975569266056,0.01109645416919536,0.6220810212199529,0.7114646085159123,0.009029931792657684,0.25256563614761296,0.0788816093894839,0.6172537360003708,0.01026437039940441,0.08287414267704074,0.0105193840836414,0.39150378845705885,0.4184025051811907,0.0736488076780661,0.37086609549680655,0.07880124256276715,0.009026657766224657,0.032559272859189546,0.6814527492920696
1637864729.368,0.07362815268153722,0.010385463829159072,0.0691078553868843,0.23284931831413683,0.5222133975292306,0.07323183996881778,0.032496257572502615,0.370114255979322,0.3034626489142491,0.31924079931770577,0.3716233762427038,0.3123141694935915,0.0784876203795652,0.6137656192477917,0.4216253734282481,0.4705064328861063,0.01023215424925283,0.6441148210373852,0.3111004682959396,0.36939085317810083,0.5503532848227922,0.01065404141092286,0.011143230726235624,0.6208454350899668,0.6523679431627782,0.009903521805458998,0.25247768905677853,0.0786833267272489,0.6154162025618333,0.010349158892518046,0.08278969069036111,0.010482077402513508,0.39186312382280986,0.41718131555322047,0.0737900793673745,0.37475025480276936,0.0789837523343061,0.00906213420343261,0.03364314250477246,0.6399702922148148
1637864744.406,0.07362815268153722,0.010385463829159072,0.0691078553868843,0.23284931831413683,0.5222133975292306,0.07323183996881778,0.032496257572502615,0.370114255979322,0.3034626489142491,0.31924079931770577,0.3716233762427038,0.3123141694935915,0.0784876203795652,0.6137656192477917,0.4216253734282481,0.4705064328861063,0.01023215424925283,0.6441148210373852,0.3111004682959396,0.36939085317810083,0.5503532848227922,0.01065404141092286,0.011143230726235624,0.6208454350899668,0.6523679431627782,0.009903521805458998,0.25247768905677853,0.0786833267272489,0.6154162025618333,0.010349158892518046,0.08278969069036111,0.010482077402513508,0.39186312382280986,0.41718131555322047,0.0737900793673745,0.37475025480276936,0.0789837523343061,0.00906213420343261,0.03364314250477246,0.6399702922148148
1637864759.43,0.07320131432989269,0.010571534550774092,0.06817781424659883,0.24200837911122078,0.5208025729099216,0.07348935392948523,0.032186657788887206,0.37019499316427873,0.2962053527637446,0.3449583927790846,0.35499675957555177,0.3232546519373411,0.0785733974360758,0.6128335903776627,0.4217231543517216,0.46672129690690245,0.010173643687745688,0.6910329227060765,0.31030797439925495,0.3692748041460767,0.5482441706939307,0.01073072124830929,0.011066722703543549,0.6184238087561514,0.6918987282979641,0.010443015670471742,0.2529643072053056,0.07865714666546253,0.6123636673327628,0.010377810415885633,0.08516891810129612,0.010491913824577079,0.392340251981691,0.41611375367993336,0.07007210494683808,0.3640396743550662,0.0787730680535629,0.008927405191734884,0.033327754413159834,0.6579040026512997
1637864774.475,0.07320131432989269,0.010571534550774092,0.06817781424659883,0.24200837911122078,0.5208025729099216,0.07348935392948523,0.032186657788887206,0.37019499316427873,0.2962053527637446,0.3449583927790846,0.35499675957555177,0.3232546519373411,0.0785733974360758,0.6128335903776627,0.4217231543517216,0.46672129690690245,0.010173643687745688,0.6910329227060765,0.31030797439925495,0.3692748041460767,0.5482441706939307,0.01073072124830929,0.011066722703543549,0.6184238087561514,0.6918987282979641,0.010443015670471742,0.2529643072053056,0.07865714666546253,0.6123636673327628,0.010377810415885633,0.08516891810129612,0.010491913824577079,0.392340251981691,0.41611375367993336,0.07007210494683808,0.3640396743550662,0.0787730680535629,0.008927405191734884,0.033327754413159834,0.6579040026512997
1637864789.491,0.07151502244097892,0.01041047450408456,0.06845566731510241,0.24284920364248214,0.4871709253237366,0.07192526312701897,0.03210009657263754,0.36919110829258006,0.30326279128762923,0.34650023020847603,0.3656381781948326,0.3041826969317363,0.07871554261618117,0.614122922355857,0.41853655052667893,0.46474902723152467,0.01028934983675977,0.6452804340461379,0.3092463287539243,0.3676311834845283,0.550904185690251,0.010750881678740798,0.011140585917408505,0.6196040744679189,0.6530376578876307,0.00981820856132888,0.25278272057737267,0.07833452695354703,0.6125007734493589,0.010328447925801152,0.0831783574312723,0.010630813688006939,0.3893896055991645,0.41415536008536996,0.07384132326050678,0.34174261581384435,0.07916652498645294,0.008793104304572906,0.03322075009833403,0.6604803264304593
1637864804.525,0.07151502244097892,0.01041047450408456,0.06845566731510241,0.24284920364248214,0.4871709253237366,0.07192526312701897,0.03210009657263754,0.36919110829258006,0.30326279128762923,0.34650023020847603,0.3656381781948326,0.3041826969317363,0.07871554261618117,0.614122922355857,0.41853655052667893,0.46474902723152467,0.01028934983675977,0.6452804340461379,0.3092463287539243,0.3676311834845283,0.550904185690251,0.010750881678740798,0.011140585917408505,0.6196040744679189,0.6530376578876307,0.00981820856132888,0.25278272057737267,0.07833452695354703,0.6125007734493589,0.010328447925801152,0.0831783574312723,0.010630813688006939,0.3893896055991645,0.41415536008536996,0.07384132326050678,0.34174261581384435,0.07916652498645294,0.008793104304572906,0.03322075009833403,0.6604803264304593
1637864819.554,0.0734831550545044,0.010275320345112453,0.06871426327747789,0.2441808257569174,0.5238345599976281,0.07375522898745202,0.03211487516285119,0.3700801583628531,0.29402271230242927,0.32241886548350596,0.3653745104694094,0.3249015446144099,0.07879513542151807,0.6146518889512375,0.41687338149432784,0.4665969649395785,0.01007825924589413,0.6568591540139995,0.3108531641243578,0.37573243205748,0.5605742211945919,0.01067990843073953,0.011073707368006518,0.6190890922521906,0.7145476297829858,0.010209628607368706,0.25504491413794095,0.07868450165156396,0.6125459271663134,0.01017790560881558,0.07863335900300086,0.010740861649524999,0.3918808974746847,0.4142541750513389,0.07415740537458052,0.3612599707270323,0.07962510513512286,0.008721877869350865,0.031801975625547214,0.662237368761436
1637864834.582,0.0734831550545044,0.010275320345112453,0.06871426327747789,0.2441808257569174,0.5238345599976281,0.07375522898745202,0.03211487516285119,0.3700801583628531,0.29402271230242927,0.32241886548350596,0.3653745104694094,0.3249015446144099,0.07879513542151807,0.6146518889512375,0.41687338149432784,0.4665969649395785,0.01007825924589413,0.6568591540139995,0.3108531641243578,0.37573243205748,0.5605742211945919,0.01067990843073953,0.011073707368006518,0.6190890922521906,0.7145476297829858,0.010209628607368706,0.25504491413794095,0.07868450165156396,0.6125459271663134,0.01017790560881558,0.07863335900300086,0.010740861649524999,0.3918808974746847,0.4142541750513389,0.07415740537458052,0.3612599707270323,0.07962510513512286,0.008721877869350865,0.031801975625547214,0.662237368761436
