"Time","pod:productcatalogservice-w3-8649bb655b-xs5xc_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-kb74j_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-vxzxw_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-9rcf9_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-wfj2q_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-rx8fj_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-f8j7p_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-tmxpw_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-whcww_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-7jbw7_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-h5r7d_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-9w7hl_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-7msgr_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:frontend-w4-6646bc856b-78s8l_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-wtl9v_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-2qzkq_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-7xrz6_service:frontend_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-4j7j7_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-4wk4n_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-pw8pw_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jcqnj_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-mk8rg_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-4qb9w_service:recommendationservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-6vx68_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-9sbfj_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-2b9k4_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-mntrt_service:frontend_node:worker--2.novalocal","pod:frontend-w1-599b6846df-qg429_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-smlcb_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-9cmz2_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-mwxf5_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-cgfqc_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-dtwr4_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-sj9fb_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-ztgjp_service:frontend_node:worker--3","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-86744bdcbd-j8lrd_service:cartservice_node:worker--1.novalocal"
1637865938.377,0.0742451650808198,0.6843141919688112,0.6160109184591906,0.00877271720799922,0.3679137975439972,0.009847930241634793,0.011009110969132624,0.010828228927079218,0.46441601037125013,0.6797909256632318,0.6976506431152572,0.3281442208026364,0.08066949993117703,0.03194473183882958,0.24622170374871316,0.33469623360461453,0.32950478848616166,0.4172106782181531,0.38997283071899563,0.6014357119787697,0.6107184079673544,0.3484689350795481,0.3020555555501306,0.07303212001558355,0.01051146637545837,0.0780506629726355,0.01110912808061671,0.49143840928737215,0.35178646544191366,0.6282240613704015,0.08022985737512803,0.010544113042936173,0.010344669232050265,0.033508746136451266,0.07832607492281302,0.07108848657018144,0.06798674574005721,0.42063285265057315,0.2570964772848628,0.30478117004376837
1637865953.405,0.07127842427823003,0.6636674742906474,0.6168049315335371,0.008749252632745626,0.3726525374758378,0.010212545230629318,0.010834304236783655,0.010838345143902405,0.44509705907221697,0.7127796809242009,0.6981915159141908,0.3433224061864311,0.07804730546116212,0.03157901763256886,0.24559431576412022,0.35115281588795055,0.32423581669960755,0.4123407232304681,0.3866020325464073,0.6017923887309848,0.6098470233433648,0.34880102626472065,0.30370571031943205,0.0726320305379187,0.01044188480421165,0.07777152304792789,0.01113864977993666,0.4957837343243647,0.35425535080097315,0.6298337789156354,0.07982102317467682,0.010620166484143868,0.010457798380975117,0.03357444278328207,0.0783759401353937,0.07406379914968475,0.06756184748925148,0.41998459805857224,0.2565040206244353,0.30325974250741006
1637865968.439,0.07127842427823003,0.6636674742906474,0.6168049315335371,0.008749252632745626,0.3726525374758378,0.010212545230629318,0.010834304236783655,0.010838345143902405,0.44509705907221697,0.7127796809242009,0.6981915159141908,0.3433224061864311,0.07804730546116212,0.03157901763256886,0.24559431576412022,0.35115281588795055,0.32423581669960755,0.4123407232304681,0.3866020325464073,0.6017923887309848,0.6098470233433648,0.34880102626472065,0.30370571031943205,0.0726320305379187,0.01044188480421165,0.07777152304792789,0.01113864977993666,0.4957837343243647,0.35425535080097315,0.6298337789156354,0.07982102317467682,0.010620166484143868,0.010457798380975117,0.03357444278328207,0.0783759401353937,0.07406379914968475,0.06756184748925148,0.41998459805857224,0.2565040206244353,0.30325974250741006
1637865983.465,0.07072454058753173,0.694562732532954,0.6172907209744525,0.008679654168339606,0.3749369580837411,0.010015146123135194,0.010741036314106438,0.010701032142979438,0.4666619123296763,0.673362555689207,0.6689131194697594,0.3231259121297083,0.08261121427353446,0.03148936638498967,0.24469277810023635,0.3272406519585779,0.3239362302812764,0.41325832956953024,0.38260886508420106,0.601695668241085,0.6093834606692082,0.34757078755989906,0.30235198101454297,0.07253322816790769,0.0103816171898871,0.07831439954697417,0.0111877472531424,0.4957105342955711,0.354649952533503,0.6309028879491934,0.07927106597648567,0.010037370323035326,0.010479137315890057,0.0334552453092997,0.0786339855840559,0.07382253800269649,0.06776677618042055,0.42277927658213155,0.2575291184627201,0.3031558087044795
1637865998.53,0.07072454058753173,0.694562732532954,0.6172907209744525,0.008679654168339606,0.3749369580837411,0.010015146123135194,0.010741036314106438,0.010701032142979438,0.4666619123296763,0.673362555689207,0.6689131194697594,0.3231259121297083,0.08261121427353446,0.03148936638498967,0.24469277810023635,0.3272406519585779,0.3239362302812764,0.41325832956953024,0.38260886508420106,0.601695668241085,0.6093834606692082,0.34757078755989906,0.30235198101454297,0.07253322816790769,0.0103816171898871,0.07831439954697417,0.0111877472531424,0.4957105342955711,0.354649952533503,0.6309028879491934,0.07927106597648567,0.010037370323035326,0.010479137315890057,0.0334552453092997,0.0786339855840559,0.07382253800269649,0.06776677618042055,0.42277927658213155,0.2575291184627201,0.3031558087044795
1637866013.546,0.07208523501233138,0.6700580184786004,0.6157117801383662,0.008732324055299851,0.3986243556352267,0.010651006555945024,0.010938487308845106,0.010877567741983769,0.46260028958132304,0.6847801462397476,0.6656449705782432,0.33703088325202557,0.08226699708277488,0.03150542003190886,0.24211384875888697,0.340841264134077,0.32091021937949793,0.4065768817001376,0.38601760380546873,0.6017615398356774,0.6092461579073709,0.3431045420813614,0.3019180258395857,0.07157642698296254,0.010353778282256223,0.07876926829445746,0.011130877079809413,0.4971535690358764,0.3548965555350915,0.6382183187508694,0.0795599799209292,0.010255457824407569,0.010406547998243833,0.032542884443415965,0.07913098135659614,0.0725759992110557,0.06766235042776435,0.42367026823608817,0.25802280002362205,0.3038661792692275
1637866028.586,0.07208523501233138,0.6700580184786004,0.6157117801383662,0.008732324055299851,0.3986243556352267,0.010651006555945024,0.010938487308845106,0.010877567741983769,0.46260028958132304,0.6847801462397476,0.6656449705782432,0.33703088325202557,0.08226699708277488,0.03150542003190886,0.24211384875888697,0.340841264134077,0.32091021937949793,0.4065768817001376,0.38601760380546873,0.6017615398356774,0.6092461579073709,0.3431045420813614,0.3019180258395857,0.07157642698296254,0.010353778282256223,0.07876926829445746,0.011130877079809413,0.4971535690358764,0.3548965555350915,0.6382183187508694,0.0795599799209292,0.010255457824407569,0.010406547998243833,0.032542884443415965,0.07913098135659614,0.0725759992110557,0.06766235042776435,0.42367026823608817,0.25802280002362205,0.3038661792692275
1637866043.628,0.0736890571219951,0.6436455066633439,0.6152406716055412,0.00871191774662249,0.3976441676687036,0.01058525727468099,0.010908999699950758,0.010858996178102681,0.471638423952761,0.6837484597144474,0.6752816465447127,0.34584865919608077,0.0859569536226073,0.03167637956918893,0.24183065988165187,0.3400882333584081,0.332568639172828,0.40686431120974825,0.3887182477248512,0.6015893452368847,0.6104911552372023,0.3417580838408111,0.30098782186534945,0.06786943573213106,0.010144793080802378,0.07850997093510675,0.011194936393739812,0.49664996062549865,0.35284182186314705,0.6334531359265658,0.07882602948604024,0.010253270852402779,0.010446591687815955,0.0332703444830654,0.07970800086386609,0.07114605359150122,0.06746060733532351,0.4154959354326175,0.2564968523008662,0.30360747991727255
1637866058.654,0.0736890571219951,0.6436455066633439,0.6152406716055412,0.00871191774662249,0.3976441676687036,0.01058525727468099,0.010908999699950758,0.010858996178102681,0.471638423952761,0.6837484597144474,0.6752816465447127,0.34584865919608077,0.0859569536226073,0.03167637956918893,0.24183065988165187,0.3400882333584081,0.332568639172828,0.40686431120974825,0.3887182477248512,0.6015893452368847,0.6104911552372023,0.3417580838408111,0.30098782186534945,0.06786943573213106,0.010144793080802378,0.07850997093510675,0.011194936393739812,0.49664996062549865,0.35284182186314705,0.6334531359265658,0.07882602948604024,0.010253270852402779,0.010446591687815955,0.0332703444830654,0.07970800086386609,0.07114605359150122,0.06746060733532351,0.4154959354326175,0.2564968523008662,0.30360747991727255
1637866073.688,0.07343824769773016,0.6671383980868506,0.6167163879154036,0.008679994025091026,0.3974907680034908,0.010534086945427944,0.01094233058145636,0.010736323663859883,0.46978674639161033,0.6587287476228854,0.6505013360721883,0.31918724437445,0.08540651142366401,0.03160570061777081,0.2422785813094685,0.32133356071587554,0.3335397686662541,0.406627521822948,0.39287064571947905,0.6027574230112724,0.6114649029268844,0.3444325524613201,0.3013803572054091,0.07050855134008333,0.010181003490826582,0.07890599681153439,0.011284494509481898,0.4967977258111067,0.3521656738474067,0.6356152446577281,0.07871635162715918,0.009556750081264123,0.010529750246344484,0.03324763488237318,0.07958881335711558,0.06909451606113251,0.0677844606049825,0.4101300453256813,0.25680050362131357,0.3035465917239036
1637866088.72,0.07343824769773016,0.6671383980868506,0.6167163879154036,0.008679994025091026,0.3974907680034908,0.010534086945427944,0.01094233058145636,0.010736323663859883,0.46978674639161033,0.6587287476228854,0.6505013360721883,0.31918724437445,0.08540651142366401,0.03160570061777081,0.2422785813094685,0.32133356071587554,0.3335397686662541,0.406627521822948,0.39287064571947905,0.6027574230112724,0.6114649029268844,0.3444325524613201,0.3013803572054091,0.07050855134008333,0.010181003490826582,0.07890599681153439,0.011284494509481898,0.4967977258111067,0.3521656738474067,0.6356152446577281,0.07871635162715918,0.009556750081264123,0.010529750246344484,0.03324763488237318,0.07958881335711558,0.06909451606113251,0.0677844606049825,0.4101300453256813,0.25680050362131357,0.3035465917239036
1637866103.746,0.07193805765937333,0.6793687795643479,0.6190839577741492,0.008654914926553695,0.39315795224591293,0.00968033771299002,0.010840497358154866,0.010860108518059138,0.4514353522811072,0.6951551951750652,0.7140011372300537,0.3260065396544202,0.07744102372952585,0.03138559766204388,0.24411666573540616,0.32181277840438716,0.34745450443444725,0.404564037599153,0.39291551248668843,0.6029535358747836,0.6127409942613185,0.34583869700929115,0.30172291150404856,0.07218617463808417,0.010333638178432445,0.0789799891704385,0.011216954377349304,0.49685671383012187,0.356771233237221,0.6374752831059355,0.07935109721374693,0.009721567714961122,0.010307777788475659,0.03329777976792962,0.08036703353591892,0.07229872793310375,0.06783641888194047,0.4101975670549741,0.2587599804225219,0.3028460793063695
1637866118.776,0.07193805765937333,0.6793687795643479,0.6190839577741492,0.008654914926553695,0.39315795224591293,0.00968033771299002,0.010840497358154866,0.010860108518059138,0.4514353522811072,0.6951551951750652,0.7140011372300537,0.3260065396544202,0.07744102372952585,0.03138559766204388,0.24411666573540616,0.32181277840438716,0.34745450443444725,0.404564037599153,0.39291551248668843,0.6029535358747836,0.6127409942613185,0.34583869700929115,0.30172291150404856,0.07218617463808417,0.010333638178432445,0.0789799891704385,0.011216954377349304,0.49685671383012187,0.356771233237221,0.6374752831059355,0.07935109721374693,0.009721567714961122,0.010307777788475659,0.03329777976792962,0.08036703353591892,0.07229872793310375,0.06783641888194047,0.4101975670549741,0.2587599804225219,0.3028460793063695
1637866133.804,0.07393958474521653,0.6969294911025312,0.6189235415257832,0.008819405488148167,0.3940420186524403,0.01012709556806623,0.010903882547791094,0.010968407465164243,0.4824655862272943,0.655888853760586,0.7128868049730114,0.33091458426495524,0.0798679159694587,0.03144115810220226,0.2442051388429427,0.3187701384910572,0.3476017894038683,0.40465851539674924,0.387522383869128,0.6046793930820303,0.613553373180928,0.3461891720860712,0.29308387537189173,0.06881294887626506,0.010366794034753657,0.07950092352663803,0.011172687040130433,0.49842359708575856,0.36011622758187545,0.6344483870926845,0.07983949170958914,0.010005078432344076,0.01056092829947387,0.03316973284258716,0.0804053179580127,0.06992281919506552,0.06799581400774708,0.420492262363119,0.25805977601887675,0.3036489829499365
