"Time","pod:currencyservice-w4-649d8c7669-949ww_service:currencyservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-c59xc_service:redis-cart_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-r9wp5_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-sfknb_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-wsn4j_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-5mtmf_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-grn2l_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-fjql2_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-pczx7_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-h5ps7_service:adservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-b5dk7_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w4-5d9b8d854-bn7ng_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-sz7f5_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-pznps_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-q9q8h_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-7nvzt_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-v266r_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-p6gxn_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-mwthm_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-2c7p7_service:frontend_node:worker--3","pod:frontend-w2-777d8d5dcb-htxvz_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-l4b9x_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-7n8w7_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-m9rhf_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-mkfjn_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-ddxcx_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-sqg2l_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-w9f8s_service:frontend_node:worker--3","pod:frontend-w1-599b6846df-cbq9t_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-g4r9k_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-v8hs6_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-f7vt6_service:recommendationservice_node:worker--3","pod:currencyservice-w2-6f8d8654c5-jcfvd_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-jsz9z_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-9wnzq_service:currencyservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-7cqrb_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-vpwv7_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-86st5_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-7rcrz_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-7dc2s_service:productcatalogservice_node:worker--1.novalocal"
1641812681.779,0.7258915291766193,0.0037965627068582606,0.056245095920866475,0.05716618642214022,0.13133370174531864,0.06303320838010096,0.06425372028577538,0.48424602439797315,0.16566590700824418,0.38041252676083287,0.48269082298015054,0.19013438256664497,0.32655407544965226,0.18598232395340186,0.5266305877992605,0.7705007841478275,0.19759253592335987,0.1655406027062652,0.4717192846814615,0.5366898195408198,0.7699984141093845,0.16558732892848543,0.05629719902741359,0.05657085266606868,0.3621868860513074,0.4730156124971784,0.5021274313135463,0.45922125807896247,0.49785684665588037,0.5080870407867629,0.5103398186957536,0.049057381331816516,0.6316522125083752,0.04789704756416915,0.47685128034926594,0.32551387231396195,0.0624422145602713,0.4796753415631686,0.5165995578094402,0.14435272366894406
1641812696.795,0.6740601032443511,0.003957965890346902,0.056946554466179855,0.05728511665931581,0.13242953305293492,0.06477842965288341,0.06475072097735943,0.483503232860923,0.1659495287121842,0.3917741407288161,0.48204618467951543,0.20320361243133744,0.3264301947912343,0.18564248524381352,0.49458240374877543,0.8205622301519032,0.18462960949034915,0.16560651761886966,0.47192340069612293,0.5380271192957055,0.7719371704191156,0.1656219639697843,0.056357208282012114,0.056187778190280716,0.3608635650321042,0.47403457155042095,0.5258971332716886,0.4614351490229617,0.49776658625500037,0.508577778131509,0.5139458041164318,0.04968675598525674,0.6323115271747164,0.04777273406178085,0.4771341340607935,0.33945308650072725,0.0647714753005832,0.47952633971634384,0.5153194823352598,0.14403672724696864
1641812711.813,0.6740601032443511,0.003957965890346902,0.056946554466179855,0.05728511665931581,0.13242953305293492,0.06477842965288341,0.06475072097735943,0.483503232860923,0.1659495287121842,0.3917741407288161,0.48204618467951543,0.20320361243133744,0.3264301947912343,0.18564248524381352,0.49458240374877543,0.8205622301519032,0.18462960949034915,0.16560651761886966,0.47192340069612293,0.5380271192957055,0.7719371704191156,0.1656219639697843,0.056357208282012114,0.056187778190280716,0.3608635650321042,0.47403457155042095,0.5258971332716886,0.4614351490229617,0.49776658625500037,0.508577778131509,0.5139458041164318,0.04968675598525674,0.6323115271747164,0.04777273406178085,0.4771341340607935,0.33945308650072725,0.0647714753005832,0.47952633971634384,0.5153194823352598,0.14403672724696864
1641812726.827,0.7319292547461722,0.004000581902546453,0.05749850446185552,0.057349994026978254,0.1267004279617393,0.06745950225631514,0.06128483187380867,0.4833456652353814,0.16602867502671484,0.4010990717208594,0.48175101035689466,0.18966436061686612,0.32532241512471904,0.1848878019172799,0.5270031321792565,0.8224800896839746,0.18714763375834503,0.16549844074032677,0.4724008842735262,0.5382915905104749,0.7716281227893652,0.16544505399311302,0.05674911453654051,0.05629782284179821,0.36062302449494377,0.4641767158076646,0.5180940694045173,0.46086222062808524,0.49837486893524474,0.5090123417433983,0.5136534919104971,0.049508171608132034,0.6322917598104818,0.04741874367737281,0.47735024529270037,0.318507002720123,0.06354093499678315,0.479891939469712,0.5145347900184863,0.1442740852329684
1641812741.85,0.7319292547461722,0.004000581902546453,0.05749850446185552,0.057349994026978254,0.1267004279617393,0.06745950225631514,0.06128483187380867,0.4833456652353814,0.16602867502671484,0.4010990717208594,0.48175101035689466,0.18966436061686612,0.32532241512471904,0.1848878019172799,0.5270031321792565,0.8224800896839746,0.18714763375834503,0.16549844074032677,0.4724008842735262,0.5382915905104749,0.7716281227893652,0.16544505399311302,0.05674911453654051,0.05629782284179821,0.36062302449494377,0.4641767158076646,0.5180940694045173,0.46086222062808524,0.49837486893524474,0.5090123417433983,0.5136534919104971,0.049508171608132034,0.6322917598104818,0.04741874367737281,0.47735024529270037,0.318507002720123,0.06354093499678315,0.479891939469712,0.5145347900184863,0.1442740852329684
1641812756.881,0.7641885764516436,0.003929978969373053,0.057123962236987916,0.05742724604625454,0.13292557099277882,0.06034132553219031,0.0650675594977669,0.4833652768032968,0.1656683299039853,0.3860603533300828,0.48084321094280913,0.20367202382396188,0.32322775577435453,0.1866188534917031,0.5258861522920761,0.7986082753457908,0.1991939537603528,0.1649287804654292,0.4471231523240724,0.5361804789472144,0.769396475596254,0.16502317659870613,0.05658280510419157,0.055951571900112365,0.3584502321731169,0.4530949659383924,0.5297557337927701,0.46105454087379,0.4968061548089652,0.5091646202563771,0.5143581207941299,0.04951958533303748,0.6311288691828009,0.04694642939914518,0.47744646132013463,0.33720058632886385,0.06460287058843042,0.4806317786798936,0.5159431476019329,0.14360853387128714
1641812771.913,0.7641885764516436,0.003929978969373053,0.057123962236987916,0.05742724604625454,0.13292557099277882,0.06034132553219031,0.0650675594977669,0.4833652768032968,0.1656683299039853,0.3860603533300828,0.48084321094280913,0.20367202382396188,0.32322775577435453,0.1866188534917031,0.5258861522920761,0.7986082753457908,0.1991939537603528,0.1649287804654292,0.4471231523240724,0.5361804789472144,0.769396475596254,0.16502317659870613,0.05658280510419157,0.055951571900112365,0.3584502321731169,0.4530949659383924,0.5297557337927701,0.46105454087379,0.4968061548089652,0.5091646202563771,0.5143581207941299,0.04951958533303748,0.6311288691828009,0.04694642939914518,0.47744646132013463,0.33720058632886385,0.06460287058843042,0.4806317786798936,0.5159431476019329,0.14360853387128714
1641812786.94,0.6951853339446603,0.003917318563475997,0.05710628970014093,0.057126852116585546,0.1332955883686644,0.06181661492606565,0.06620985079241011,0.4834168460807819,0.1653696127805251,0.38522684041017363,0.481953419030847,0.18999933373124125,0.3237527823204524,0.1808250465046177,0.5239448677176062,0.7657951856229788,0.18815708689080674,0.16521957028646933,0.4561644701775811,0.5362076788509773,0.770451492303517,0.1648707812089239,0.056584423082949684,0.056124526803090366,0.36004866760192217,0.47540929747710203,0.5303442706891097,0.4607235573073766,0.4964718543496135,0.5098815341539671,0.514836551739222,0.047804601391017,0.6321215287640024,0.04677946939962275,0.4603670822844449,0.3338523287563498,0.06497169340437109,0.4802782842363131,0.514599233122887,0.14401434056510393
1641812801.973,0.6951853339446603,0.003917318563475997,0.05710628970014093,0.057126852116585546,0.1332955883686644,0.06181661492606565,0.06620985079241011,0.4834168460807819,0.1653696127805251,0.38522684041017363,0.481953419030847,0.18999933373124125,0.3237527823204524,0.1808250465046177,0.5239448677176062,0.7657951856229788,0.18815708689080674,0.16521957028646933,0.4561644701775811,0.5362076788509773,0.770451492303517,0.1648707812089239,0.056584423082949684,0.056124526803090366,0.36004866760192217,0.47540929747710203,0.5303442706891097,0.4607235573073766,0.4964718543496135,0.5098815341539671,0.514836551739222,0.047804601391017,0.6321215287640024,0.04677946939962275,0.4603670822844449,0.3338523287563498,0.06497169340437109,0.4802782842363131,0.514599233122887,0.14401434056510393
1641812817.157,0.6898210580562574,0.0039946802640689226,0.05660536544789034,0.05765298937392528,0.1330709328349555,0.06540455728521896,0.066194591680517,0.4832181238084599,0.16613370433815516,0.3876309327311842,0.48204277507887366,0.1937517656775481,0.32437876939453963,0.18665692093968075,0.5240256520667259,0.7708682614050576,0.19505258677381962,0.16512189310988828,0.45600250808130327,0.5107961925312317,0.7714153596067357,0.16545625935672414,0.05658849409870131,0.05548652299645393,0.3588984089696618,0.47679080902402426,0.5296829080077355,0.4597543626330773,0.4965295906067675,0.5115565847473386,0.5121000851525244,0.049543325746289,0.6325105334395313,0.046733643478026644,0.4780321740727969,0.3307672914528691,0.0618145934037396,0.4800703665818498,0.5161525145129305,0.14354064660230983
1641812832.194,0.6898210580562574,0.0039946802640689226,0.05660536544789034,0.05765298937392528,0.1330709328349555,0.06540455728521896,0.066194591680517,0.4832181238084599,0.16613370433815516,0.3876309327311842,0.48204277507887366,0.1937517656775481,0.32437876939453963,0.18665692093968075,0.5240256520667259,0.7708682614050576,0.19505258677381962,0.16512189310988828,0.45600250808130327,0.5107961925312317,0.7714153596067357,0.16545625935672414,0.05658849409870131,0.05548652299645393,0.3588984089696618,0.47679080902402426,0.5296829080077355,0.4597543626330773,0.4965295906067675,0.5115565847473386,0.5121000851525244,0.049543325746289,0.6325105334395313,0.046733643478026644,0.4780321740727969,0.3307672914528691,0.0618145934037396,0.4800703665818498,0.5161525145129305,0.14354064660230983
1641812847.209,0.7427869203509163,0.004091719442666406,0.05637395803421302,0.056882789389339945,0.13326410644508332,0.0664347782915706,0.06530380607542331,0.48316065349726184,0.16630869359008718,0.3678822374219388,0.4819612635830341,0.18523185173312667,0.3233912830147441,0.19107347808926248,0.48874643955055536,0.7854579133135232,0.19192285987383745,0.1657425110088661,0.4723978902416197,0.5360268662287779,0.7721306665264706,0.16520639709490414,0.05620174060132611,0.0551845769136473,0.34874367583723337,0.47682728158822096,0.4955913680999907,0.45911268251584736,0.49971182616550014,0.51116334132104,0.5123362954028498,0.05087575890431398,0.6330380246256031,0.04829920811541675,0.46008488916108364,0.3561666815158206,0.06327487909608247,0.480438442441792,0.5163411221278197,0.14323981864277574
1641812862.223,0.7427869203509163,0.004091719442666406,0.05637395803421302,0.056882789389339945,0.13326410644508332,0.0664347782915706,0.06530380607542331,0.48316065349726184,0.16630869359008718,0.3678822374219388,0.4819612635830341,0.18523185173312667,0.3233912830147441,0.19107347808926248,0.48874643955055536,0.7854579133135232,0.19192285987383745,0.1657425110088661,0.4723978902416197,0.5360268662287779,0.7721306665264706,0.16520639709490414,0.05620174060132611,0.0551845769136473,0.34874367583723337,0.47682728158822096,0.4955913680999907,0.45911268251584736,0.49971182616550014,0.51116334132104,0.5123362954028498,0.05087575890431398,0.6330380246256031,0.04829920811541675,0.46008488916108364,0.3561666815158206,0.06327487909608247,0.480438442441792,0.5163411221278197,0.14323981864277574
1641812877.257,0.7416005810702222,0.0038308523760630826,0.05708147030480383,0.056702902918000835,0.13316059722298754,0.06932597489429254,0.06512783637779695,0.4819939582788778,0.16629244031754686,0.3703640201656718,0.4800469246578378,0.1950180199637793,0.32301879784008997,0.18688785435857294,0.523385748100681,0.8121018259140407,0.19098021827559788,0.16554684124379265,0.4720105707190999,0.5370469076957588,0.7711907583043376,0.16461998794280014,0.0561146244348229,0.05495195632905191,0.33888274932959567,0.4434573856373918,0.5287095121374147,0.4353958685321686,0.500267821437931,0.5112919711569003,0.5113679394961559,0.05080452980649906,0.6341431268578056,0.048990973302922264,0.4779914015931693,0.3701278227908732,0.062356572179840156,0.4799839903388708,0.5196942662754771,0.1426703792370018
