"Time","pod:recommendationservice-w4-5c774597c5-sl226_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w2-754d7d8cd4-jkmpv_service:adservice_node:worker--2","pod:currencyservice-w2-656689488c-fqhz5_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-s9bfl_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-95zfk_service:recommendationservice_node:worker--2","pod:recommendationservice-w1-5bbcb977f8-8slj2_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-t58fv_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-cqmxm_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-wdj6g_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-86744bdcbd-mmrs6_service:cartservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-nrrp2_service:frontend_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-s8jjt_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-2qn68_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-l8w4h_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-dbgl5_service:cartservice_node:worker--2","pod:currencyservice-w3-649d8c7669-85t5b_service:currencyservice_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-7bzw5_service:adservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-9rtns_service:frontend_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-cdd9v_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-j8mdp_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-2r5tg_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-4dm6m_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-n8sfv_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-75ksg_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-j6blr_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-k4mxq_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-wlnc8_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-4nn6v_service:productcatalogservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-jd8r9_service:redis-cart_node:worker--2","pod:currencyservice-w1-6f8d8654c5-s6h75_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-bv5m9_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-nlckz_service:recommendationservice_node:worker--2","pod:recommendationservice-w3-6855bd669b-xxx9l_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-xl577_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-6vkz2_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-dfpqs_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-dn8pw_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-w6vq8_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-tn9f2_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-22zw1_service:frontend_node:worker--3.novalocal"
1639756631.997,0.053384808148776976,0.23767382698270412,0.4651033590695224,0.13850712859079234,0.05022759126375797,0.051504916693100644,0.5019058572132217,0.48584231511275755,0.43042570194563057,0.2776923412628448,0.5143230515048183,0.44963309956326136,0.16978693194390862,0.44388917623472474,0.265684938720059,0.5040314244427174,0.24998622546844623,0.6207475288145448,0.04943554707324514,0.44910486325899135,0.5825362548012276,0.13455154650886444,0.4987459038458808,0.1442414875681391,0.5344803896290362,0.5248427763549303,0.5088484561390606,0.13837052258100327,0.005713617146712844,0.44623264605041957,0.13843199435275097,0.052984028931852195,0.05895281249165118,0.4809871346478889,0.14706042630982682,0.1441089887933972,0.05526641116726391,0.05357538663867663,0.05109188498149354,0.4800583530842375
1639756647.012,0.053082612285811626,0.23157138103792202,0.4543175851996776,0.1387993779755065,0.05085313640326873,0.05113784810415934,0.48079362011201765,0.4719923827312999,0.46383942090540525,0.2779177643381005,0.516221208055321,0.4137462902219061,0.15509421676909224,0.44561417201014575,0.2658493224333909,0.4785698379252941,0.2514999067866367,0.6201713561466073,0.04953857243285358,0.44963675286308047,0.5889100086099558,0.13862787206117394,0.49586767690568034,0.1443654770293741,0.5336364055354701,0.5261890407582275,0.5068669539659513,0.13646506963368993,0.005938564706117195,0.4468388761659764,0.13884585294357693,0.05322049697146758,0.06090453760978817,0.48213263474745327,0.14771695177451413,0.14418619919268513,0.055108970133215404,0.05395352607952273,0.051232502734413876,0.4506480070508345
1639756662.026,0.053082612285811626,0.23157138103792202,0.4543175851996776,0.1387993779755065,0.05085313640326873,0.05113784810415934,0.48079362011201765,0.4719923827312999,0.46383942090540525,0.2779177643381005,0.516221208055321,0.4137462902219061,0.15509421676909224,0.44561417201014575,0.2658493224333909,0.4785698379252941,0.2514999067866367,0.6201713561466073,0.04953857243285358,0.44963675286308047,0.5889100086099558,0.13862787206117394,0.49586767690568034,0.1443654770293741,0.5336364055354701,0.5261890407582275,0.5068669539659513,0.13646506963368993,0.005938564706117195,0.4468388761659764,0.13884585294357693,0.05322049697146758,0.06090453760978817,0.48213263474745327,0.14771695177451413,0.14418619919268513,0.055108970133215404,0.05395352607952273,0.051232502734413876,0.4506480070508345
1639756677.144,0.05304000396033555,0.24301258368834583,0.44864609494005836,0.13621658122583452,0.05051478622415245,0.050895820355828195,0.5198158219311781,0.4690471262402237,0.46472041725504093,0.28174215955802917,0.5184119331617202,0.4062736761414314,0.16373487120329142,0.4465102851694097,0.26545725099071743,0.5028486758762831,0.2515559795253515,0.6218866211513894,0.04980029701498358,0.4507949912632371,0.5627343102114071,0.13500459539687945,0.49753841621532674,0.14544043824109587,0.5346040949717067,0.5288371651544244,0.5046987424285703,0.1390429725207477,0.0056787711144787156,0.4468394921095079,0.1376880738783686,0.05174056331978161,0.06093768239478034,0.4838931085078342,0.1478773874957892,0.14515505996158837,0.05509329036308752,0.054091604039283314,0.05192404323301372,0.45354124459901873
1639756692.181,0.05304000396033555,0.24301258368834583,0.44864609494005836,0.13621658122583452,0.05051478622415245,0.050895820355828195,0.5198158219311781,0.4690471262402237,0.46472041725504093,0.28174215955802917,0.5184119331617202,0.4062736761414314,0.16373487120329142,0.4465102851694097,0.26545725099071743,0.5028486758762831,0.2515559795253515,0.6218866211513894,0.04980029701498358,0.4507949912632371,0.5627343102114071,0.13500459539687945,0.49753841621532674,0.14544043824109587,0.5346040949717067,0.5288371651544244,0.5046987424285703,0.1390429725207477,0.0056787711144787156,0.4468394921095079,0.1376880738783686,0.05174056331978161,0.06093768239478034,0.4838931085078342,0.1478773874957892,0.14515505996158837,0.05509329036308752,0.054091604039283314,0.05192404323301372,0.45354124459901873
1639756707.196,0.05281966571975588,0.24210511182186778,0.45150099217255646,0.13996252598995515,0.05201694525397673,0.04992320358167755,0.5013750892323162,0.49155135186573645,0.4565611107310868,0.28222226623353824,0.5214035201054837,0.42661037073518027,0.16629630014584318,0.447186042978716,0.2681206244445359,0.5059271212942132,0.25107101646357244,0.624343786974189,0.05004160428177975,0.44988117807965017,0.5870049192047062,0.1339500012647801,0.49692284335922254,0.1448844086571669,0.5323479836401541,0.5308713448101887,0.5066286380507857,0.13292837823046366,0.005893869663302155,0.44714940570836237,0.1376276005982863,0.05096449239977235,0.057938680906624004,0.4860389795882971,0.1478048217948705,0.14512873925967718,0.055545273584330465,0.05437128788347948,0.050606476894904544,0.43124588779276796
1639756722.213,0.05281966571975588,0.24210511182186778,0.45150099217255646,0.13996252598995515,0.05201694525397673,0.04992320358167755,0.5013750892323162,0.49155135186573645,0.4565611107310868,0.28222226623353824,0.5214035201054837,0.42661037073518027,0.16629630014584318,0.447186042978716,0.2681206244445359,0.5059271212942132,0.25107101646357244,0.624343786974189,0.05004160428177975,0.44988117807965017,0.5870049192047062,0.1339500012647801,0.49692284335922254,0.1448844086571669,0.5323479836401541,0.5308713448101887,0.5066286380507857,0.13292837823046366,0.005893869663302155,0.44714940570836237,0.1376276005982863,0.05096449239977235,0.057938680906624004,0.4860389795882971,0.1478048217948705,0.14512873925967718,0.055545273584330465,0.05437128788347948,0.050606476894904544,0.43124588779276796
1639756737.228,0.0529844775581002,0.23280255527268104,0.44844159768524966,0.1389528268357698,0.04941060414120864,0.050301256952720766,0.46575117675726474,0.48728555478682334,0.4345888199739096,0.2844652267142183,0.5220712877758742,0.4516721396991495,0.15725164495785415,0.4483608968945218,0.24596945488847932,0.4978093726350126,0.25170129966072236,0.6262658871668734,0.05005436357959475,0.4495676081280339,0.5631636533580318,0.13693818634254223,0.4739304807305831,0.145239577099258,0.5310535151523847,0.5306700877246425,0.5067922957081589,0.13860076186524883,0.005843348596889291,0.4476377377528328,0.13755402136552844,0.052893883738728165,0.0633786548021311,0.48857679838811635,0.1485275989412487,0.1455836863662761,0.05593569006576725,0.054671284123146105,0.051903179575374145,0.4714461796053947
1639756752.247,0.0529844775581002,0.23280255527268104,0.44844159768524966,0.1389528268357698,0.04941060414120864,0.050301256952720766,0.46575117675726474,0.48728555478682334,0.4345888199739096,0.2844652267142183,0.5220712877758742,0.4516721396991495,0.15725164495785415,0.4483608968945218,0.24596945488847932,0.4978093726350126,0.25170129966072236,0.6262658871668734,0.05005436357959475,0.4495676081280339,0.5631636533580318,0.13693818634254223,0.4739304807305831,0.145239577099258,0.5310535151523847,0.5306700877246425,0.5067922957081589,0.13860076186524883,0.005843348596889291,0.4476377377528328,0.13755402136552844,0.052893883738728165,0.0633786548021311,0.48857679838811635,0.1485275989412487,0.1455836863662761,0.05593569006576725,0.054671284123146105,0.051903179575374145,0.4714461796053947
1639756767.264,0.053160659993670784,0.2397118990143887,0.4661537999546609,0.13587569653545034,0.05139485024654699,0.05015491899946674,0.5181727924383853,0.4647571640467987,0.4599739566245547,0.2848259357107829,0.5219267416350255,0.4602703864490115,0.16961613695256034,0.44929703644066277,0.2664344453862383,0.49659342629693737,0.25210327022271684,0.6318168537291141,0.05004988188342339,0.4506214227311496,0.5887147548502042,0.13909387333050502,0.4644746283599758,0.14568385637034523,0.5274095539918663,0.5311011628958155,0.5084246440112008,0.13835100856733606,0.00568414212276216,0.4491800517023945,0.13702790603970763,0.05197652914617808,0.0627250001160619,0.4902501586617025,0.1487124480989576,0.1456600938198669,0.05579295761277153,0.0544626220535732,0.05239297588775607,0.4485183889789246
1639756782.281,0.053160659993670784,0.2397118990143887,0.4661537999546609,0.13587569653545034,0.05139485024654699,0.05015491899946674,0.5181727924383853,0.4647571640467987,0.4599739566245547,0.2848259357107829,0.5219267416350255,0.4602703864490115,0.16961613695256034,0.44929703644066277,0.2664344453862383,0.49659342629693737,0.25210327022271684,0.6318168537291141,0.05004988188342339,0.4506214227311496,0.5887147548502042,0.13909387333050502,0.4644746283599758,0.14568385637034523,0.5274095539918663,0.5311011628958155,0.5084246440112008,0.13835100856733606,0.00568414212276216,0.4491800517023945,0.13702790603970763,0.05197652914617808,0.0627250001160619,0.4902501586617025,0.1487124480989576,0.1456600938198669,0.05579295761277153,0.0544626220535732,0.05239297588775607,0.4485183889789246
1639756797.306,0.05358502482551507,0.24062730667582727,0.46872924761922974,0.1391622588118743,0.051287164612570664,0.05005146965711493,0.46908662491456754,0.4521296421225115,0.45829884434240026,0.28545940753431515,0.522105842492228,0.4340990690924667,0.15815123980942133,0.4500653139016535,0.25967099909275615,0.4986739834263988,0.2518702638500316,0.634732894777278,0.05040631639735365,0.4487217787487768,0.5874858474102432,0.13939205869982924,0.4742831449039436,0.14582141277096075,0.5274450280193351,0.5312694513232842,0.5106904001407266,0.13911428778171211,0.005857708737822622,0.4499225443624356,0.13758415772159927,0.05057385577218797,0.06067468740581089,0.4935123427281044,0.14883296275951455,0.1463132940831181,0.05516879393717272,0.05398446986823015,0.05264344332765039,0.43581542213683827
1639756812.321,0.05358502482551507,0.24062730667582727,0.46872924761922974,0.1391622588118743,0.051287164612570664,0.05005146965711493,0.46908662491456754,0.4521296421225115,0.45829884434240026,0.28545940753431515,0.522105842492228,0.4340990690924667,0.15815123980942133,0.4500653139016535,0.25967099909275615,0.4986739834263988,0.2518702638500316,0.634732894777278,0.05040631639735365,0.4487217787487768,0.5874858474102432,0.13939205869982924,0.4742831449039436,0.14582141277096075,0.5274450280193351,0.5312694513232842,0.5106904001407266,0.13911428778171211,0.005857708737822622,0.4499225443624356,0.13758415772159927,0.05057385577218797,0.06067468740581089,0.4935123427281044,0.14883296275951455,0.1463132940831181,0.05516879393717272,0.05398446986823015,0.05264344332765039,0.43581542213683827
1639756827.356,0.05402364158644209,0.2416445764239138,0.4720906675140869,0.13925143522901817,0.05130107862999098,0.04996351188973272,0.4913943340687051,0.4578254127299334,0.4231720386023121,0.2846598095427375,0.5222450275507906,0.4360807859885423,0.15872455278214467,0.45081686286413614,0.2692411437980051,0.5185083735047985,0.25081030382554814,0.6290727617670949,0.05049732393430211,0.44809352817059545,0.5653661500166443,0.14019795007726346,0.48986840696040357,0.14618733072559748,0.5271404563165752,0.5283119446109052,0.5133320228049534,0.13931764328295515,0.005877491403969131,0.4489112620994781,0.1365622952713978,0.04863782458317385,0.06100976085055673,0.4946903561654782,0.1485763254210521,0.14661956185069544,0.054664202099170625,0.05374834133883982,0.05290891333783719,0.4429037730892044
