"Time","pod:frontend-w4-8ddd87c7b-drn2f_service:frontend_node:worker--4","pod:productcatalogservice-w4-8649bb655b-vxssw_service:productcatalogservice_node:worker--4","pod:recommendationservice-w2-5c774597c5-7l55c_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-mbpv2_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-bxwjj_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-w85m9_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-5d9b8d854-7pptf_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-sml7z_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-xpbm5_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-mc9lk_service:recommendationservice_node:worker--4","pod:frontend-w1-6646bc856b-bbw68_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-62klk_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-xggxp_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-chjbp_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-649d8c7669-mrw5x_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-649d8c7669-wr7hg_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-dbs7s_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-2p8jw_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-lbbr8_service:frontend_node:worker--2.novalocal","pod:cartservice-w4-856bd974f7-6rxrc_service:cartservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-j4t7p_service:recommendationservice_node:worker--4","pod:frontend-w1-6646bc856b-mqzgt_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-vljwx_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-66565874fb-h78nl_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-w5r9k_service:productcatalogservice_node:worker--4","pod:frontend-w1-6646bc856b-jkjvw_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-n8t8k_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-pj4hb_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-j7785_service:currencyservice_node:worker--3.novalocal","pod:redis-cart-w4-6d65c886c7-d5kc2_service:redis-cart_node:worker--4","pod:currencyservice-w1-649d8c7669-vxcx4_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-qd6vs_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w4-754d7d8cd4-hcqzr_service:adservice_node:worker--4","pod:currencyservice-w4-656689488c-c2wnm_service:currencyservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-45nvv_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-x9n2v_service:recommendationservice_node:worker--4","pod:adservice-w2-5c67ddfffc-s9nnl_service:adservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-8s5zf_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-r55x5_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-tfkg5_service:frontend_node:worker--3.novalocal"
1641827164.308,0.5881089149758439,0.13678672466252761,0.054354744631221856,0.44333904940022933,0.522250551580574,0.053939233971917286,0.16457455246704497,0.05359389055480473,0.513518006151787,0.053816923367719385,0.4726192421298815,0.06439661145652566,0.14348132949310505,0.05461159944372061,0.5066050478022468,0.48221938108134366,0.43625871529712246,0.2661402138881546,0.6361465503663282,0.257662738436025,0.05308845101282308,0.4561137601407223,0.14366488467786742,0.1422073111042892,0.13573270398025855,0.395147655784316,0.4665973844541209,0.047764241941758004,0.44683164832873346,0.005812545735542794,0.5023839096678273,0.1456814189898709,0.23236082012886056,0.4426823948986569,0.13621581438923375,0.05104041955412008,0.2475287402916933,0.445712702027934,0.5592353839052249,0.4876461331159908
1641827179.341,0.5881089149758439,0.13678672466252761,0.054354744631221856,0.44333904940022933,0.522250551580574,0.053939233971917286,0.16457455246704497,0.05359389055480473,0.513518006151787,0.053816923367719385,0.4726192421298815,0.06439661145652566,0.14348132949310505,0.05461159944372061,0.5066050478022468,0.48221938108134366,0.43625871529712246,0.2661402138881546,0.6361465503663282,0.257662738436025,0.05308845101282308,0.4561137601407223,0.14366488467786742,0.1422073111042892,0.13573270398025855,0.395147655784316,0.4665973844541209,0.047764241941758004,0.44683164832873346,0.005812545735542794,0.5023839096678273,0.1456814189898709,0.23236082012886056,0.4426823948986569,0.13621581438923375,0.05104041955412008,0.2475287402916933,0.445712702027934,0.5592353839052249,0.4876461331159908
1641827194.387,0.592824115435332,0.13672648234177312,0.054465621462923185,0.44334333299229767,0.5221600789560243,0.053824781086634514,0.173899232519738,0.05378070071705611,0.5134075775713862,0.053395642444760305,0.47538085870900304,0.06178695458287736,0.14385357278217897,0.05505741798271571,0.4955840077145214,0.5132842197812331,0.4614363386397349,0.2671676683997411,0.6359368630931559,0.25682449958785214,0.05107627947703618,0.4576522177204683,0.14388088776127778,0.1427445048363036,0.1293150233552453,0.4000763814489162,0.4665148431504887,0.0478059344021811,0.4469330023179124,0.005797076967375102,0.49100347513424303,0.14574520167401786,0.2302105855810185,0.4546710725059965,0.1357936877429905,0.052564220002431564,0.24705375999300977,0.4452174055909366,0.5588090739509923,0.488340186906673
1641827209.436,0.592824115435332,0.13672648234177312,0.054465621462923185,0.44334333299229767,0.5221600789560243,0.053824781086634514,0.173899232519738,0.05378070071705611,0.5134075775713862,0.053395642444760305,0.47538085870900304,0.06178695458287736,0.14385357278217897,0.05505741798271571,0.4955840077145214,0.5132842197812331,0.4614363386397349,0.2671676683997411,0.6359368630931559,0.25682449958785214,0.05107627947703618,0.4576522177204683,0.14388088776127778,0.1427445048363036,0.1293150233552453,0.4000763814489162,0.4665148431504887,0.0478059344021811,0.4469330023179124,0.005797076967375102,0.49100347513424303,0.14574520167401786,0.2302105855810185,0.4546710725059965,0.1357936877429905,0.052564220002431564,0.24705375999300977,0.4452174055909366,0.5588090739509923,0.488340186906673
1641827224.451,0.5986446071220521,0.13646159195382618,0.05422229605878141,0.44388971450370707,0.5222030976490211,0.05347274257362543,0.1602942972727996,0.05438962621372065,0.5162218847303419,0.053345492514128304,0.4710863273865087,0.060323154209426334,0.14383917165289553,0.05469520406994074,0.5088082554455815,0.4930393846169967,0.46031827409306986,0.2678754177826975,0.6354850555358036,0.25766121366569295,0.05332890781058769,0.45060971972114644,0.14430615586049295,0.14279371782826955,0.13076222195371254,0.40015010482544383,0.46752786315160516,0.047973616659351244,0.4470583407135878,0.005786310773179556,0.5283031987112574,0.14607514079299383,0.22960431831582825,0.4571076216023541,0.13047193709136193,0.04945624732410441,0.2471354699427134,0.44708002447242123,0.5599541517349127,0.48951388430901427
1641827239.467,0.5986446071220521,0.13646159195382618,0.05422229605878141,0.44388971450370707,0.5222030976490211,0.05347274257362543,0.1602942972727996,0.05438962621372065,0.5162218847303419,0.053345492514128304,0.4710863273865087,0.060323154209426334,0.14383917165289553,0.05469520406994074,0.5088082554455815,0.4930393846169967,0.46031827409306986,0.2678754177826975,0.6354850555358036,0.25766121366569295,0.05332890781058769,0.45060971972114644,0.14430615586049295,0.14279371782826955,0.13076222195371254,0.40015010482544383,0.46752786315160516,0.047973616659351244,0.4470583407135878,0.005786310773179556,0.5283031987112574,0.14607514079299383,0.22960431831582825,0.4571076216023541,0.13047193709136193,0.04945624732410441,0.2471354699427134,0.44708002447242123,0.5599541517349127,0.48951388430901427
1641827254.503,0.5695526368563997,0.13663621448811353,0.054150412204052964,0.4447007699968756,0.5210432884792984,0.05335651987493145,0.17783544566048323,0.05449176483593143,0.5178703711583088,0.052867412345470946,0.47639729078590587,0.05846576968874703,0.14362876260013258,0.05539478386212132,0.506645073481092,0.4930423305617835,0.4579141970445583,0.2669534848467763,0.6366269536409979,0.25581148023296785,0.05251781711166913,0.4440640313490064,0.14401947875446305,0.14303830551852095,0.13614505681221561,0.423588262742308,0.46801506225936185,0.04777548906191384,0.44661619847422473,0.005677583913281445,0.47968679819857113,0.14602378966812501,0.2237536277994402,0.4584518087867778,0.13588318025873442,0.05324416280178139,0.24433364431272814,0.4464261382470238,0.5617062176864837,0.4849162019821431
1641827269.531,0.5695526368563997,0.13663621448811353,0.054150412204052964,0.4447007699968756,0.5210432884792984,0.05335651987493145,0.17783544566048323,0.05449176483593143,0.5178703711583088,0.052867412345470946,0.47639729078590587,0.05846576968874703,0.14362876260013258,0.05539478386212132,0.506645073481092,0.4930423305617835,0.4579141970445583,0.2669534848467763,0.6366269536409979,0.25581148023296785,0.05251781711166913,0.4440640313490064,0.14401947875446305,0.14303830551852095,0.13614505681221561,0.423588262742308,0.46801506225936185,0.04777548906191384,0.44661619847422473,0.005677583913281445,0.47968679819857113,0.14602378966812501,0.2237536277994402,0.4584518087867778,0.13588318025873442,0.05324416280178139,0.24433364431272814,0.4464261382470238,0.5617062176864837,0.4849162019821431
1641827284.576,0.5873316290642714,0.1370712344660875,0.05406561337869231,0.4450387690807624,0.5205565389600526,0.053376055497104544,0.17348929400672636,0.054579568736507544,0.5218660654165099,0.05265262455030838,0.4767832316428108,0.062360554463844656,0.14373593965943035,0.05500150255094011,0.505799668958764,0.5155978177996758,0.4216843731409201,0.26693751971738044,0.6407591546673073,0.25559284953730527,0.05252049753293292,0.4626612163732354,0.1442335473988368,0.14357516750340749,0.13601362562982075,0.39628953978236126,0.46877125133905867,0.04763755505063128,0.44752923295535674,0.005802447705192853,0.48316181390951307,0.14596999188092832,0.22976951770844692,0.46078041981617934,0.12948198393694366,0.05194749084124553,0.24314942568518322,0.4478926483066984,0.5612651774660387,0.48383732982475436
1641827299.601,0.5873316290642714,0.1370712344660875,0.05406561337869231,0.4450387690807624,0.5205565389600526,0.053376055497104544,0.17348929400672636,0.054579568736507544,0.5218660654165099,0.05265262455030838,0.4767832316428108,0.062360554463844656,0.14373593965943035,0.05500150255094011,0.505799668958764,0.5155978177996758,0.4216843731409201,0.26693751971738044,0.6407591546673073,0.25559284953730527,0.05252049753293292,0.4626612163732354,0.1442335473988368,0.14357516750340749,0.13601362562982075,0.39628953978236126,0.46877125133905867,0.04763755505063128,0.44752923295535674,0.005802447705192853,0.48316181390951307,0.14596999188092832,0.22976951770844692,0.46078041981617934,0.12948198393694366,0.05194749084124553,0.24314942568518322,0.4478926483066984,0.5612651774660387,0.48383732982475436
1641827314.645,0.5675324262812657,0.13387683457007646,0.05432895059122167,0.44610206897032406,0.5205817913909319,0.05306050984740478,0.1778540270798314,0.05506855596333028,0.5227095958289717,0.05292525220302321,0.45804046630705175,0.06111634167927857,0.14413208009482484,0.05477315626211229,0.528503909245592,0.48401973114843533,0.4394842014816569,0.2665981671847475,0.6406520529011384,0.25488086278014993,0.052600902829672655,0.4581500213694635,0.14461345737404382,0.14379712837327435,0.13559597695743794,0.39685956595409116,0.46872227484132806,0.04759675631393258,0.44786371357163696,0.005758780650186608,0.4867201508964022,0.14650760495994253,0.2294466266664439,0.44857399425268696,0.13603104864877344,0.0510457960688384,0.24388504681843476,0.4484941973775759,0.558565720638956,0.4850862741765144
1641827329.664,0.5675324262812657,0.13387683457007646,0.05432895059122167,0.44610206897032406,0.5205817913909319,0.05306050984740478,0.1778540270798314,0.05506855596333028,0.5227095958289717,0.05292525220302321,0.45804046630705175,0.06111634167927857,0.14413208009482484,0.05477315626211229,0.528503909245592,0.48401973114843533,0.4394842014816569,0.2665981671847475,0.6406520529011384,0.25488086278014993,0.052600902829672655,0.4581500213694635,0.14461345737404382,0.14379712837327435,0.13559597695743794,0.39685956595409116,0.46872227484132806,0.04759675631393258,0.44786371357163696,0.005758780650186608,0.4867201508964022,0.14650760495994253,0.2294466266664439,0.44857399425268696,0.13603104864877344,0.0510457960688384,0.24388504681843476,0.4484941973775759,0.558565720638956,0.4850862741765144
1641827344.715,0.5809202810559123,0.13352617590811816,0.054706224965453,0.44721488858560554,0.5192106876444553,0.053198048216069084,0.17737236263418793,0.05491135803730493,0.5232067026934178,0.052791375011132013,0.4516682872670962,0.05887728257811929,0.14354612997861926,0.05493955585464172,0.49399906583235953,0.4893229417257825,0.4652145425438221,0.26663408387825016,0.6467739044216628,0.2524973642851419,0.050248867741389085,0.4409271070945587,0.1446001360645681,0.1443737230564503,0.1241188032792635,0.39685195292569275,0.4692175785979834,0.04727587273430582,0.449568649045815,0.005793726693345913,0.5137013643315906,0.1460779255291635,0.22379793294748662,0.442933646624105,0.1358799857496344,0.05162021463934148,0.24307517339874185,0.4486785406371567,0.5581467808410575,0.480655343854439
1641827359.74,0.5809202810559123,0.13352617590811816,0.054706224965453,0.44721488858560554,0.5192106876444553,0.053198048216069084,0.17737236263418793,0.05491135803730493,0.5232067026934178,0.052791375011132013,0.4516682872670962,0.05887728257811929,0.14354612997861926,0.05493955585464172,0.49399906583235953,0.4893229417257825,0.4652145425438221,0.26663408387825016,0.6467739044216628,0.2524973642851419,0.050248867741389085,0.4409271070945587,0.1446001360645681,0.1443737230564503,0.1241188032792635,0.39685195292569275,0.4692175785979834,0.04727587273430582,0.449568649045815,0.005793726693345913,0.5137013643315906,0.1460779255291635,0.22379793294748662,0.442933646624105,0.1358799857496344,0.05162021463934148,0.24307517339874185,0.4486785406371567,0.5581467808410575,0.480655343854439
