"Time","pod:recommendationservice-w1-5c774597c5-b6ggc_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-j45js_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-x2bnw_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-w4sqg_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-djwds_service:frontend_node:worker--3","pod:currencyservice-w1-cd78b8fd6-h9fmz_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-7kv55_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-chbgm_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w4-5d9b8d854-bsdrr_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-28fk7_service:frontend_node:worker--3","pod:currencyservice-w1-cd78b8fd6-wxwtf_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-65xgp_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-kxvt7_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-dtt4h_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-mfchv_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w4-6d5d8bb6bc-wp274_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-zmp75_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-pnqff_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-wfh6f_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-589c8_service:frontend_node:worker--3","pod:redis-cart-w2-84485f8b85-t5s2n_service:redis-cart_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-z7zfp_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-sd5qj_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w2-59ff89795c-88m48_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-lh47r_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-2765q_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-bddkt_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-2hm6l_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-xd86z_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-77mjr_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-skzjz_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-vv5g9_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-tb89r_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-snwfr_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-599b6846df-zdhgb_service:frontend_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-4t565_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-frxfv_service:recommendationservice_node:worker--3","pod:frontend-w1-599b6846df-v62sp_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-mds8h_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-phsss_service:productcatalogservice_node:worker--4.novalocal"
1641813992.608,0.054615802039345435,0.6581158546893896,0.05881634017890296,0.45370224658209884,0.5412987115237501,0.48123786326838347,0.5335499605251528,0.49706417516232726,0.18430176643347881,0.5120495323897754,0.48354435425475906,0.14220250764595596,0.16917366596877806,0.05764429972112012,0.06557973813005595,0.3702137016771275,0.6744685975027829,0.482565940188867,0.46015289804170023,0.5238500478550756,0.0036766871522144595,0.4030180974646891,0.0640897835552609,0.34380935027998855,0.7617348275663696,0.16812117907148927,0.13340206625449885,0.7956396349613392,0.18485378476076345,0.33988566127557407,0.057292831575642175,0.4612246481259862,0.06262639364366455,0.05692157977180654,0.48937038938957067,0.4768823174049803,0.04876083576844964,0.5098046915926376,0.16878580930123008,0.19815430598560163
1641814007.63,0.054615802039345435,0.6581158546893896,0.05881634017890296,0.45370224658209884,0.5412987115237501,0.48123786326838347,0.5335499605251528,0.49706417516232726,0.18430176643347881,0.5120495323897754,0.48354435425475906,0.14220250764595596,0.16917366596877806,0.05764429972112012,0.06557973813005595,0.3702137016771275,0.6744685975027829,0.482565940188867,0.46015289804170023,0.5238500478550756,0.0036766871522144595,0.4030180974646891,0.0640897835552609,0.34380935027998855,0.7617348275663696,0.16812117907148927,0.13340206625449885,0.7956396349613392,0.18485378476076345,0.33988566127557407,0.057292831575642175,0.4612246481259862,0.06262639364366455,0.05692157977180654,0.48937038938957067,0.4768823174049803,0.04876083576844964,0.5098046915926376,0.16878580930123008,0.19815430598560163
1641814022.646,0.05460266403765408,0.6597861327841134,0.05863787823884391,0.4631423600485416,0.5400603839597666,0.48123593486004645,0.532151079260853,0.49887609399392313,0.19245310049455816,0.5131133795354403,0.48494971684531096,0.1424152829233541,0.16925753662730225,0.057258300652158665,0.06486265921211257,0.38203220355876766,0.7414303972320788,0.48297085415672747,0.47258168657779454,0.5335249252178029,0.0036672426085263944,0.3848976979703828,0.0671756685651043,0.3444801845291968,0.7620271622435811,0.1682923046151027,0.12731760674004516,0.8055568538633779,0.1893901668146234,0.33654249418096505,0.057352541066378965,0.46087702583334733,0.0643715776496559,0.053303984599822544,0.4900082177789679,0.46456962020551834,0.05032185903695842,0.5064392268552986,0.16950540599636318,0.19430060618587428
1641814037.661,0.05460266403765408,0.6597861327841134,0.05863787823884391,0.4631423600485416,0.5400603839597666,0.48123593486004645,0.532151079260853,0.49887609399392313,0.19245310049455816,0.5131133795354403,0.48494971684531096,0.1424152829233541,0.16925753662730225,0.057258300652158665,0.06486265921211257,0.38203220355876766,0.7414303972320788,0.48297085415672747,0.47258168657779454,0.5335249252178029,0.0036672426085263944,0.3848976979703828,0.0671756685651043,0.3444801845291968,0.7620271622435811,0.1682923046151027,0.12731760674004516,0.8055568538633779,0.1893901668146234,0.33654249418096505,0.057352541066378965,0.46087702583334733,0.0643715776496559,0.053303984599822544,0.4900082177789679,0.46456962020551834,0.05032185903695842,0.5064392268552986,0.16950540599636318,0.19430060618587428
1641814052.677,0.05471749059586668,0.6606401352946999,0.05774841472099726,0.47450014261304885,0.5388087897730365,0.4818889822947551,0.5298262380979497,0.49686340331912343,0.19051817431123327,0.5127866032597341,0.4855355591070434,0.14180762767129593,0.16953633539780638,0.057477197039674105,0.0663410538608436,0.3697273259286197,0.7174497656232034,0.4835164096825857,0.4351771504138352,0.49227207399912204,0.003702241144237295,0.3710138822677007,0.06730740616729661,0.346215128216386,0.7612523074772125,0.1685185109860724,0.13348658281474157,0.7787746699301445,0.19663348733321367,0.33538413792088084,0.05776065297599216,0.4538374539870038,0.0649573001666068,0.05300955990430522,0.4929610906593535,0.45928455660616196,0.05008302328542093,0.5072624414058275,0.16980415911336047,0.19266716346706972
1641814067.695,0.05471749059586668,0.6606401352946999,0.05774841472099726,0.47450014261304885,0.5388087897730365,0.4818889822947551,0.5298262380979497,0.49686340331912343,0.19051817431123327,0.5127866032597341,0.4855355591070434,0.14180762767129593,0.16953633539780638,0.057477197039674105,0.0663410538608436,0.3697273259286197,0.7174497656232034,0.4835164096825857,0.4351771504138352,0.49227207399912204,0.003702241144237295,0.3710138822677007,0.06730740616729661,0.346215128216386,0.7612523074772125,0.1685185109860724,0.13348658281474157,0.7787746699301445,0.19663348733321367,0.33538413792088084,0.05776065297599216,0.4538374539870038,0.0649573001666068,0.05300955990430522,0.4929610906593535,0.45928455660616196,0.05008302328542093,0.5072624414058275,0.16980415911336047,0.19266716346706972
1641814082.711,0.05468983566900712,0.6607290520270104,0.05766761488829876,0.456097233441214,0.5380475688937343,0.4818040282391671,0.532291577976134,0.4978261288275611,0.18780693078566438,0.5123705939661254,0.485078112686145,0.14173963230749825,0.16924367251512273,0.05741692784184204,0.06641618522719518,0.34457707275353977,0.7222486759698273,0.4833162604361009,0.4727961158280079,0.5318471445877176,0.00371711359395747,0.3854501523373235,0.061145949657605586,0.34744100303908765,0.7605514534691035,0.16881167021124732,0.12783629492205867,0.7945316838256228,0.18259376141612998,0.33530202806169407,0.05779455741522742,0.46342602732373384,0.06713720922857813,0.049470937428178874,0.4918490351579021,0.4789223015283579,0.048138391165217925,0.5047398900463399,0.1695898713750085,0.1911364440354169
1641814097.728,0.05468983566900712,0.6607290520270104,0.05766761488829876,0.456097233441214,0.5380475688937343,0.4818040282391671,0.532291577976134,0.4978261288275611,0.18780693078566438,0.5123705939661254,0.485078112686145,0.14173963230749825,0.16924367251512273,0.05741692784184204,0.06641618522719518,0.34457707275353977,0.7222486759698273,0.4833162604361009,0.4727961158280079,0.5318471445877176,0.00371711359395747,0.3854501523373235,0.061145949657605586,0.34744100303908765,0.7605514534691035,0.16881167021124732,0.12783629492205867,0.7945316838256228,0.18259376141612998,0.33530202806169407,0.05779455741522742,0.46342602732373384,0.06713720922857813,0.049470937428178874,0.4918490351579021,0.4789223015283579,0.048138391165217925,0.5047398900463399,0.1695898713750085,0.1911364440354169
1641814112.746,0.05488175944391912,0.6613471244337639,0.05759009582105215,0.4734691873077742,0.5389198425909335,0.4805187834462571,0.5324290162056541,0.5012287481554886,0.19731588765912755,0.5135715093083554,0.48507872299131394,0.14197488514781534,0.16839158540948396,0.05698154067864564,0.06172555492352062,0.3796498594950174,0.7782131162507644,0.48300974746849035,0.47223093257637827,0.518856530998054,0.0036511781887886294,0.38337713191896794,0.06468673467263031,0.34598943625959067,0.7608960781352417,0.1683578540068148,0.12544447739703055,0.8082830823593178,0.18379963956831358,0.3339773364732848,0.05752335610716734,0.463695812434476,0.061592910815193795,0.051539148161481405,0.4920210695264605,0.4790638996061547,0.048286975728070315,0.5044162600324622,0.16996110698792832,0.19425060461305163
1641814127.763,0.05488175944391912,0.6613471244337639,0.05759009582105215,0.4734691873077742,0.5389198425909335,0.4805187834462571,0.5324290162056541,0.5012287481554886,0.19731588765912755,0.5135715093083554,0.48507872299131394,0.14197488514781534,0.16839158540948396,0.05698154067864564,0.06172555492352062,0.3796498594950174,0.7782131162507644,0.48300974746849035,0.47223093257637827,0.518856530998054,0.0036511781887886294,0.38337713191896794,0.06468673467263031,0.34598943625959067,0.7608960781352417,0.1683578540068148,0.12544447739703055,0.8082830823593178,0.18379963956831358,0.3339773364732848,0.05752335610716734,0.463695812434476,0.061592910815193795,0.051539148161481405,0.4920210695264605,0.4790638996061547,0.048286975728070315,0.5044162600324622,0.16996110698792832,0.19425060461305163
1641814142.778,0.05517570413517605,0.6639306214078244,0.05777569909558544,0.4738902812881909,0.5386035939658156,0.48083257022002623,0.5305769450192825,0.5004708077332854,0.19824044405576588,0.514194235342744,0.4853669958375538,0.14196992891530094,0.1692587425262787,0.05760938014006371,0.06495708251896334,0.3704007982029818,0.7171684243760192,0.48279521197511366,0.45862236440713045,0.5303511277497928,0.003652710139822925,0.37743756728398103,0.06426507799432801,0.3480254187897314,0.7620520659616464,0.16924412363792243,0.13166455537677518,0.8608119241635643,0.18799093515463833,0.3355263848757599,0.05765850535061151,0.4640037388468,0.06678284525627691,0.05223673159364749,0.49453035046677,0.47885721117647406,0.04835358117055709,0.5046712591056448,0.16986263162659665,0.18047362261421487
1641814157.794,0.05517570413517605,0.6639306214078244,0.05777569909558544,0.4738902812881909,0.5386035939658156,0.48083257022002623,0.5305769450192825,0.5004708077332854,0.19824044405576588,0.514194235342744,0.4853669958375538,0.14196992891530094,0.1692587425262787,0.05760938014006371,0.06495708251896334,0.3704007982029818,0.7171684243760192,0.48279521197511366,0.45862236440713045,0.5303511277497928,0.003652710139822925,0.37743756728398103,0.06426507799432801,0.3480254187897314,0.7620520659616464,0.16924412363792243,0.13166455537677518,0.8608119241635643,0.18799093515463833,0.3355263848757599,0.05765850535061151,0.4640037388468,0.06678284525627691,0.05223673159364749,0.49453035046677,0.47885721117647406,0.04835358117055709,0.5046712591056448,0.16986263162659665,0.18047362261421487
1641814172.81,0.05516440367052963,0.664326521001656,0.05789246025453647,0.4729763819029674,0.5260482525897257,0.48023408310429894,0.5306392071256361,0.5003998320467203,0.19426965835584017,0.5155124713166612,0.4844801228562021,0.14225172439209946,0.16923199152823318,0.057251355226359546,0.06566260218732742,0.35550157643916475,0.6979950574459797,0.483064637396301,0.44416202956756545,0.5294881487393301,0.003686402037770771,0.39199276643747527,0.06296203504708978,0.349415578113673,0.761869835317445,0.16843188909886164,0.13394703864622087,0.8599003728743013,0.2013326392833319,0.33441068854265343,0.05772230297642459,0.46342877281776873,0.0666560281926043,0.05675270268323645,0.49243777384824117,0.4773547243296604,0.04714923383612726,0.5052623130994749,0.17000319825096588,0.2022712782416707
1641814187.83,0.05516440367052963,0.664326521001656,0.05789246025453647,0.4729763819029674,0.5260482525897257,0.48023408310429894,0.5306392071256361,0.5003998320467203,0.19426965835584017,0.5155124713166612,0.4844801228562021,0.14225172439209946,0.16923199152823318,0.057251355226359546,0.06566260218732742,0.35550157643916475,0.6979950574459797,0.483064637396301,0.44416202956756545,0.5294881487393301,0.003686402037770771,0.39199276643747527,0.06296203504708978,0.349415578113673,0.761869835317445,0.16843188909886164,0.13394703864622087,0.8599003728743013,0.2013326392833319,0.33441068854265343,0.05772230297642459,0.46342877281776873,0.0666560281926043,0.05675270268323645,0.49243777384824117,0.4773547243296604,0.04714923383612726,0.5052623130994749,0.17000319825096588,0.2022712782416707
